EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Arc3Assists,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,ShootingFouls,Technical Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeFrequency,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGA,Corner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,OffThreePtRebounds,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceAtRimFGM,ShortMidRangeFGM,SecondChanceTurnovers,Offensive Fouls,3SecondViolations,OffAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimAccuracy,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,FTDefRebounds,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,BlockedAtRim,BlockedLongMidRange,RecoveredBlocks,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefFTReboundPct,BlocksRecoveredPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Blocked3s,BlockedCorner3,DefensiveGoaltends,ShortMidRangePctAssisted,SecondChanceCorner3FGA,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,on,Corner3Assists,OffCorner3ReboundPct,Corner3FGM,PenaltyCorner3FGM,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceFG3M,Fg3aBlocked,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,1550.0,26,-11.0,46,51,18,17,6,97,5.0,7.0,3.0,4.0,,2.0,,,5.0,9.0,,,10.0,49,3.0,5.0,,,6.0,4.0,6.0,,1.0,1.0,1.0,,,2.0,,,,,,,2.0,,,6.0,18,,0.4,0.5,0.5555555555555556,0.6,0.5555555555555556,0.6,0.5555555555555556,0.6,,15.789473684210527,,0.7777777777777778,0.7142857142857143,0.7142857142857143,0.4,0.2222222222222222,,,,,0.8,0.75,,0.7777777777777778,0.5558555555555555,0.5330999999999999,,,0.6,4.833333333333333,,0.391304347826087,,2.0,5.0,4.0,2.0,,,,4.0,1.0,3.0,4.0,4.0,8.0,1.0,,,,,,2.0,,2.0,1.0,2.0,0.4,0.4,0.4,,,0.3,0.16,0.1,0.2,0.13793103448275862,,0.2,,0.6666666666666666,0.3333333333333333,,0.25,0.3333333333333333,,0.55368,0.4,4.0,,,,,,,,,,,,0.8,,2.0,,,,,0.18181818181818182,,,0.5,,,,,,,,,,,,,1.0,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
896,1610612754,Tim Hardaway,Tim Hardaway,896,IND,2530.0,42,-12.0,76,75,30,21,9,151,,2.0,,1.0,,1.0,9.0,4.0,2.0,5.0,9.0,,13.0,84,,1.0,4.0,,,,4.0,9.0,8.0,8.0,3.0,1.0,4.0,16.0,1.0,,3.0,,3.0,,2.0,,,,30,,,,0.4,,0.4642857142857143,,0.4642857142857143,,0.6428571428571429,17.894736842105264,1.0,0.14285714285714285,,,,0.07142857142857142,,,,0.6428571428571429,0.2,,0.8,0.7857142857142857,0.4536821428571428,0.46482,,,,10.18,25.65555555555555,0.39473684210526316,2.0,,,,,1.0,,,,2.0,,2.0,,2.0,,1.0,,3.0,,,1.0,,,,,,,,0.2,,,,0.18181818181818182,0.05555555555555555,,,,,,,,0.5,,0.14285714285714285,0.3702,,,,1.0,1.0,,,,,0.5,,,,,1.0,,2.0,,,,,1.0,1.0,,,3.0,,3.0,,6.0,3.0,,3.0,,,,,,,,0.6666666666666666,0.3333333333333333,,0.3333333333333333,,,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,0.3333333333333333,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1065,1610612754,Erick Strickland,Erick Strickland,1065,IND,1367.0,23,,46,45,29,18,9,91,1.0,3.0,1.0,3.0,,1.0,4.0,2.0,2.0,5.0,4.0,7.0,14.0,58,2.0,5.0,2.0,5.0,9.0,,4.0,4.0,,5.0,,,,15.0,,,,,,,3.0,8.0,2.0,9.0,29,1.0,,,0.4,0.4,0.3888888888888889,0.2857142857142857,0.5384615384615384,0.45,0.4444444444444444,23.636363636363633,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.1111111111111111,,,,0.4444444444444444,0.42857142857142855,0.3333333333333333,0.2857142857142857,0.7777777777777778,0.4745111111111111,0.4565071428571429,0.18181818181818182,0.2857142857142857,0.6428571428571429,7.6,26.65,0.6304347826086957,1.0,,,2.0,,,5.0,4.0,2.0,3.0,1.0,4.0,3.0,7.0,,,,,,,,,,,,,,0.5,,,0.058823529411764705,0.13333333333333333,0.375,0.16,0.12,0.25,,,,0.25,0.5,0.25,,0.1111111111111111,,0.14285714285714285,,,1.0,1.0,2.0,1.0,,2.0,,0.1,,,,1.0,,1.0,,,,0.14285714285714285,1.0,1.0,,,1.0,,1.0,,,3.0,,1.0,,,,,,,1.0,,0.25,,0.25,,,0.25,0.25,,,,0.25,,,,,,,,,False,1.0,0.5,,,,,,,,,,,,,,,,,
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,1678.0,28,10.0,52,51,16,21,6,103,1.0,2.0,1.0,1.0,3.0,4.0,2.0,,4.0,8.0,2.0,2.0,10.0,42,1.0,1.0,,2.0,4.0,8.0,,2.0,,1.0,,,,3.0,,,2.0,1.0,2.0,2.0,2.0,2.0,,4.0,16,,1.0,1.0,0.5,1.0,0.4,1.0,0.45454545454545453,1.0,0.2,22.033898305084747,1.0,0.2,0.5,0.5,1.0,0.4,0.75,0.75,1.0,0.2,1.0,1.0,,0.4,0.434635,0.5981,,,0.4,11.8125,26.35,0.3076923076923077,2.0,,1.0,2.0,,1.0,1.0,1.0,2.0,2.0,4.0,6.0,4.0,10.0,,,,1.0,,,1.0,,,,1.0,,,0.5,0.125,0.5,0.2857142857142857,0.14285714285714285,0.15384615384615385,0.2222222222222222,0.17391304347826086,0.16666666666666666,0.16666666666666666,0.3333333333333333,,0.375,0.2222222222222222,,,0.2,0.5193,0.2,1.0,,,,2.0,2.0,,1.0,,0.2222222222222222,0.125,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,False,,1.0,,,,,,,,,,,,,,,,,
1733,1610612754,Al Harrington,Al Harrington,1733,IND,2774.0,46,-18.0,83,84,35,36,12,167,1.0,5.0,,3.0,,6.0,2.0,2.0,1.0,13.0,3.0,2.0,4.0,89,,4.0,3.0,2.0,2.0,,2.0,2.0,1.0,1.0,1.0,,,2.0,3.0,,2.0,1.0,6.0,2.0,10.0,2.0,1.0,2.0,35,,,,0.07692307692307693,,0.0625,,0.11764705882352941,0.125,0.1875,24.210526315789476,0.3333333333333333,0.3125,0.2,0.25,,0.375,,,,0.125,0.42857142857142855,,0.2857142857142857,0.5,0.47561875,0.5115714285714286,0.058823529411764705,0.07142857142857142,0.5,9.753846153846153,24.633333333333336,0.42168674698795183,2.0,1.0,3.0,2.0,,1.0,,,2.0,3.0,7.0,10.0,3.0,13.0,,3.0,,1.0,4.0,,1.0,,2.0,1.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.07692307692307693,,0.25,0.06896551724137931,0.17647058823529413,0.2222222222222222,0.07894736842105263,,,0.25,,0.3333333333333333,0.14285714285714285,0.3333333333333333,,0.125,0.66335,0.5,2.0,1.0,,,,1.0,,,0.2,0.1111111111111111,,0.0625,0.6666666666666666,,1.0,,,4.0,,0.2857142857142857,,,0.5,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.14285714285714285,,,,,,,,,,,False,,0.25,,,,,,,,,,,,,,,,,
1897,1610612754,Metta World Peace,Metta World Peace,1897,IND,9051.0,151,-21.0,278,277,94,69,39,555,11.0,15.0,5.0,7.0,1.0,12.0,15.0,4.0,14.0,34.0,19.0,16.0,65.0,305,6.0,12.0,7.0,9.0,30.0,12.0,16.0,15.0,7.0,9.0,2.0,2.0,3.0,20.0,9.0,8.0,4.0,3.0,8.0,1.0,16.0,19.0,6.0,30.0,94,3.0,0.42857142857142855,0.42857142857142855,0.4117647058823529,0.5,0.46226415094339623,0.5526315789473685,0.5241935483870968,0.625,0.3584905660377358,21.9435736677116,0.5,0.2830188679245283,0.7333333333333333,0.7333333333333333,0.36363636363636365,0.22641509433962265,0.08333333333333333,0.08333333333333333,1.0,0.2830188679245283,0.3684210526315789,0.7142857142857143,0.21052631578947367,0.6415094339622641,0.5031915094339622,0.5133131578947369,0.10344827586206896,0.15384615384615385,0.46153846153846156,8.488235294117645,25.510526315789473,0.3381294964028777,7.0,1.0,4.0,6.0,,1.0,2.0,2.0,,6.0,7.0,13.0,3.0,16.0,1.0,1.0,1.0,1.0,4.0,,3.0,,2.0,1.0,2.0,0.25,0.25,0.5,0.029411764705882353,0.14285714285714285,0.07368421052631578,,0.13043478260869565,0.09219858156028368,0.02158273381294964,,,0.10714285714285714,0.10714285714285714,0.02564102564102564,0.1,0.1875,0.03225806451612903,0.1320754716981132,0.3477,0.09230769230769231,,4.0,,,4.0,3.0,1.0,4.0,,0.06818181818181818,0.08571428571428572,0.07547169811320754,,,,2.0,1.0,2.0,,,0.2857142857142857,0.3333333333333333,,3.0,5.0,2.0,7.0,3.0,15.0,6.0,,5.0,,,1.0,1.0,,2.0,,0.7142857142857143,0.3684210526315789,0.42857142857142855,0.3684210526315789,,1.0,0.3333333333333333,0.3333333333333333,0.6,0.15789473684210525,0.5,0.3333333333333333,,,,0.5,,,,,False,,,2.0,1.0,0.5,0.5,1.0,0.3333333333333333,,,,,,,,,,,
979,1610612754,Jermaine O'Neal,Jermaine O'Neal,979,IND,9267.0,154,-18.0,285,285,95,69,44,570,17.0,22.0,3.0,4.0,,10.0,2.0,1.0,28.0,55.0,2.0,31.0,87.0,314,5.0,13.0,1.0,9.0,19.0,34.0,22.0,2.0,1.0,1.0,,,1.0,2.0,2.0,2.0,5.0,3.0,9.0,1.0,12.0,38.0,15.0,19.0,95,1.0,0.6071428571428571,0.7727272727272727,0.509090909090909,0.38461538461538464,0.49122807017543857,0.35714285714285715,0.5723684210526315,0.475,0.03508771929824561,25.679758308157098,0.5555555555555556,0.38596491228070173,0.7727272727272727,0.85,0.5882352941176471,0.17543859649122806,,,,0.03508771929824561,0.2857142857142857,0.75,0.07142857142857142,0.42105263157894735,0.47736666666666666,0.4266214285714286,0.20833333333333334,0.21428571428571427,0.21839080459770116,7.294545454545454,25.65,0.3333333333333333,23.0,10.0,15.0,29.0,12.0,3.0,,,12.0,13.0,29.0,46.0,16.0,62.0,2.0,,,2.0,4.0,,8.0,,8.0,1.0,8.0,0.6666666666666666,0.6666666666666666,0.6904761904761905,0.05454545454545454,0.043478260869565216,0.29591836734693877,0.1188118811881188,0.2708333333333333,0.2876712328767123,0.1095890410958904,0.16666666666666666,0.06,0.1,0.48148148148148145,0.3170731707317073,0.28125,0.25,0.08333333333333333,0.40350877192982454,0.4821818181818182,0.3333333333333333,9.0,,,,9.0,4.0,,4.0,0.09090909090909091,0.08888888888888889,0.11428571428571428,,0.6,,7.0,11.0,1.0,1.0,1.0,0.19047619047619047,0.4782608695652174,0.5,0.7777777777777778,,,,,,,,,,4.0,1.0,1.0,7.0,,3.0,1.0,,,,,1.0,0.375,,,,,,,,,2.0,0.6363636363636364,,,,,False,,,,,,,,,,,,,,,,,,,
1886,1610612754,Jonathan Bender,Jonathan Bender,1886,IND,1613.0,27,-5.0,48,48,30,21,12,96,,1.0,,1.0,,1.0,4.0,2.0,,2.0,8.0,2.0,11.0,65,,2.0,4.0,1.0,7.0,,,3.0,,,,,,,,,,,,,2.0,4.0,2.0,7.0,30,2.0,,,,,0.45,0.5,0.4583333333333333,0.5,0.8,19.672131147540984,,0.1,,,,0.1,,,,0.4,0.16666666666666666,,0.3333333333333333,0.9,0.49256111111111106,0.47522000000000003,0.16666666666666666,0.5,0.6363636363636364,10.1,26.2,0.625,,,1.0,1.0,,1.0,,,,,2.0,2.0,1.0,3.0,,,,,,,,,1.0,,1.0,,,0.25,0.5,,0.11764705882352941,,,0.08333333333333333,0.03333333333333333,,,0.14285714285714285,,0.2,,,,,0.3891,0.09090909090909091,,4.0,,,1.0,1.0,,,1.0,0.07692307692307693,0.1,0.4,,,,,,,,,,,,2.0,1.0,1.0,3.0,2.0,6.0,3.0,1.0,1.0,,,,1.0,,,,0.6666666666666666,0.375,0.5,0.42857142857142855,,,0.25,0.25,1.0,0.3333333333333333,0.5,0.3333333333333333,,,,,,,,,False,,,2.0,1.0,0.5,0.5,0.5,0.5,,,,,,,,,,,
397,1610612754,Reggie Miller,Reggie Miller,397,IND,7706.0,128,-20.0,243,241,79,54,36,484,1.0,1.0,,,6.0,18.0,13.0,5.0,9.0,22.0,18.0,14.0,41.0,276,2.0,5.0,6.0,8.0,15.0,16.0,2.0,13.0,7.0,12.0,5.0,1.0,1.0,29.0,1.0,1.0,3.0,1.0,5.0,2.0,7.0,16.0,5.0,15.0,79,1.0,0.8888888888888888,0.8888888888888888,0.4090909090909091,0.4,0.3375,0.3181818181818182,0.42391304347826086,0.5,0.45,18.27956989247312,0.6,0.025,1.0,1.0,1.0,0.45,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.325,,,0.45454545454545453,0.475,0.47282375,0.4721727272727273,0.11627906976744186,0.2,0.36585365853658536,17.28181818181818,25.105555555555558,0.32510288065843623,3.0,,1.0,3.0,,,5.0,4.0,,5.0,4.0,9.0,,9.0,,,2.0,2.0,2.0,,,2.0,1.0,,1.0,,0.5,0.5,,,0.047619047619047616,,0.14285714285714285,0.07563025210084033,,,,0.038461538461538464,0.037037037037037035,0.06451612903225806,0.09090909090909091,0.23076923076923078,,0.075,0.537425,0.07317073170731707,,5.0,1.0,2.0,,,2.0,3.0,,,,0.125,,0.3333333333333333,,2.0,1.0,,,,0.6666666666666666,0.6666666666666666,,1.0,2.0,1.0,3.0,1.0,9.0,,,2.0,,,,1.0,,,,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,,,0.15384615384615385,0.15384615384615385,1.0,0.09090909090909091,0.2,0.15384615384615385,,,,1.0,1.0,,0.3333333333333333,,False,1.0,,1.0,,0.2,0.25,1.0,,1.0,1.0,1.0,0.5,0.05555555555555555,0.2,1.0,1.0,,,
1802,1610612754,Brad Miller,Brad Miller,1802,IND,5327.0,89,-3.0,162,162,48,25,25,324,4.0,9.0,1.0,3.0,4.0,10.0,,,11.0,26.0,,11.0,33.0,176,2.0,6.0,,6.0,10.0,20.0,2.0,,8.0,9.0,5.0,1.0,2.0,19.0,5.0,4.0,3.0,1.0,4.0,1.0,10.0,14.0,5.0,10.0,48,1.0,0.9090909090909091,0.9090909090909091,0.4230769230769231,0.3333333333333333,0.4230769230769231,0.3333333333333333,0.5,0.5,,19.57671957671958,0.75,0.34615384615384615,0.4444444444444444,0.5714285714285714,1.0,0.38461538461538464,0.4,0.4,1.0,,0.5,0.3333333333333333,,0.34615384615384615,0.45236538461538467,0.4374166666666666,0.16129032258064516,0.16129032258064516,0.30303030303030304,9.884615384615385,,0.2962962962962963,7.0,,,,,3.0,1.0,,2.0,1.0,11.0,12.0,3.0,15.0,,1.0,1.0,2.0,1.0,,4.0,,,,,,,,0.11538461538461539,0.14285714285714285,0.1774193548387097,0.03125,0.038461538461538464,0.13636363636363635,0.03529411764705882,,0.058823529411764705,0.2,0.10526315789473684,0.21739130434782608,,0.125,,0.2692307692307692,,,,,,,,1.0,,2.0,0.2222222222222222,0.047619047619047616,0.06666666666666667,,,,,3.0,,,,,0.42857142857142855,0.5,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,False,1.0,,,,,,,,,,,,,,,,,,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,680.0,11,-22.0,17,23,7,12,2,40,1.0,1.0,1.0,1.0,,1.0,,,1.0,2.0,,2.0,4.0,34,1.0,1.0,,,2.0,2.0,,,1.0,1.0,,1.0,,2.0,,,,,,,1.0,2.0,1.0,2.0,7,,1.0,1.0,0.5,1.0,0.5,1.0,0.6666666666666666,1.0,,15.789473684210526,,0.5,1.0,1.0,1.0,0.5,,,,,1.0,1.0,,0.5,0.4796,0.6076,0.3333333333333333,0.3333333333333333,0.5,8.85,,0.4117647058823529,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
896,1610612754,Tim Hardaway,Tim Hardaway,896,IND,312.0,5,-8.0,6,8,5,7,1,14,,,,,,,,,,,1.0,,,13,,,,,,,,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,5,,,,,,,,,,1.0,12.5,,,,,,,,,,,,,,1.0,0.4728,,,,,,24.1,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,
2224,1610612754,Jamaal Tinsley,Jamaal Tinsley,2224,IND,7855.0,131,-20.0,240,241,67,53,34,481,3.0,4.0,1.0,1.0,1.0,3.0,11.0,3.0,5.0,12.0,12.0,1.0,32.0,258,1.0,1.0,4.0,1.0,9.0,6.0,4.0,11.0,23.0,25.0,9.0,7.0,7.0,52.0,1.0,,5.0,1.0,7.0,3.0,15.0,2.0,,9.0,67,3.0,0.6,1.0,0.4166666666666667,1.0,0.6458333333333334,0.8,0.64,0.75,0.5,11.636363636363637,0.7142857142857143,0.16666666666666666,0.75,0.75,0.6666666666666666,0.125,0.3333333333333333,0.3333333333333333,1.0,0.4583333333333333,0.2,1.0,0.6,0.6666666666666666,0.46787500000000004,0.44064,,,0.28125,9.191666666666666,25.891666666666666,0.2791666666666667,5.0,2.0,2.0,7.0,4.0,,2.0,,4.0,2.0,6.0,8.0,5.0,13.0,1.0,1.0,2.0,4.0,2.0,,6.0,,,,,1.0,0.875,0.875,,,0.07407407407407407,0.046511627906976744,0.04878048780487805,0.06557377049180328,0.0423728813559322,0.08,0.044444444444444446,0.08695652173913043,0.045454545454545456,0.08333333333333333,0.06896551724137931,,0.08333333333333333,0.20833333333333334,0.5837,0.21875,1.0,1.0,2.0,2.0,,1.0,,1.0,,0.03125,0.04,0.041666666666666664,0.25,0.5,1.0,1.0,,,,,0.2,0.2,1.0,1.0,6.0,1.0,7.0,2.0,18.0,3.0,,6.0,,,,,,,,0.8571428571428571,0.5833333333333334,0.5,0.5833333333333334,,,0.5454545454545454,0.5454545454545454,0.8333333333333334,0.2,0.3333333333333333,0.5454545454545454,,,,,,,,,False,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,0.5,,,,,1.0,0.5,1.0
