EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTDefRebounds,DefFTReboundPct,OffArc3ReboundPct,SecondChanceCorner3FGA,SecondChanceFG3A,LostBallTurnovers,BlockedShortMidRange,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,PtsUnassisted3s,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3Assists,on,BlockedLongMidRange,Blocked3s,BlockedArc3,HeaveAttempts,FTOffRebounds,OffFTReboundPct
1501,1610612749,Tim Thomas,Tim Thomas,1501,MIL,8513.0,142,-5.0,269,271,71.0,85.0,24,540,10.0,17.0,2.0,3.0,3.0,3.0,2.0,16.0,5.0,11.0,3.0,4.0,1.0,1.0,4.0,11.0,2.0,3.0,17.0,44.0,7.0,15.0,22.0,77.0,291,2.0,6.0,3.0,7.0,3.0,4.0,3.0,4.0,10.0,25.0,20.0,14.0,21.0,2.0,11.0,4.0,4.0,6.0,2.0,8.0,2.0,4.0,1.0,1.0,18.0,1.0,7.0,2.0,13.0,15.0,8.0,23.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,6.0,1.0,2.0,8.0,22,4.0,1.0,27.0,4.0,1.0,11.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,25.0,71.0,7.0,0.5882352941176471,0.625,1.0,0.4666666666666667,0.75,0.4666666666666667,0.38636363636363635,0.3333333333333333,0.75,0.4661016949152542,0.3333333333333333,0.9375,0.55,0.5,0.9615384615384616,0.2542372881355932,0.09090909090909091,0.11764705882352941,0.125,25.418060200668894,0.16666666666666666,0.13541666666666666,0.07,0.08,0.03571428571428571,0.12396694214876033,0.0625,0.04,0.16216216216216217,0.2,0.10256410256410256,0.17647058823529413,0.13043478260869565,0.08695652173913043,0.03225806451612903,0.5,0.288135593220339,0.5882352941176471,0.6666666666666666,0.6,0.2711864406779661,0.125,0.14285714285714285,0.5,0.1864406779661017,0.45454545454545453,0.45454545454545453,0.6,0.06779661016949153,0.75,0.75,1.0,0.1864406779661017,0.36363636363636365,0.36363636363636365,1.0,0.5,0.6666666666666666,0.5,0.375,1.0,0.125,1.0,0.375,0.6666666666666666,0.5423728813559322,0.36363636363636365,0.4687093220338984,0.5091666666666667,0.5335000000000001,0.18181818181818182,0.21568627450980393,0.06666666666666667,0.09090909090909091,0.3246753246753247,8.263636363636364,25.033333333333335,0.26394052044609667,,,,,,,,,,,,,,,,,,,,,True,,,,,,
193,1610612749,Anthony Mason,Anthony Mason,193,MIL,5978.0,100,-14.0,179,185,68.0,84.0,20,364,2.0,4.0,,,,,1.0,4.0,,2.0,,,,,,,,,3.0,10.0,,,7.0,13.0,201,,,2.0,2.0,1.0,4.0,,,5.0,7.0,2.0,4.0,,,,,,1.0,,1.0,,,,1.0,2.0,2.0,,2.0,9.0,12.0,2.0,14.0,,2.0,2.0,,,,,3.0,,,3.0,,2.0,5.0,10,,3.0,10.0,,,2.0,,3.0,,,,,,7.0,68.0,1.0,0.3333333333333333,0.3333333333333333,,,,,0.3,,0.25,0.3,,0.25,0.43333333333333335,1.0,0.4375,,,,,8.823529411764707,,0.16363636363636364,,0.09523809523809523,0.09090909090909091,0.14473684210526316,0.022727272727272728,,,0.3333333333333333,0.23529411764705882,0.2,0.05555555555555555,0.10526315789473684,,,0.4,0.5,0.5,0.5,0.4,0.25,0.25,,0.2,,,,,,,,,,,,,,,,,,,,,0.4,,0.42519999999999997,,0.3682,0.16666666666666666,0.16666666666666666,,0.15384615384615385,0.5384615384615384,6.5,,0.37988826815642457,1.0,0.1111111111111111,0.05263157894736842,,,,,,,,,,,,,,,,,,True,,,,,,
2046,1610612749,Desmond Mason,Desmond Mason,2046,MIL,9987.0,166,-2.0,315,322,113.0,80.0,29,637,12.0,16.0,3.0,4.0,5.0,7.0,4.0,5.0,6.0,19.0,,2.0,,1.0,,2.0,,1.0,22.0,40.0,,4.0,19.0,63.0,337,5.0,7.0,,10.0,8.0,13.0,,2.0,11.0,27.0,28.0,16.0,,4.0,2.0,,1.0,2.0,1.0,3.0,1.0,1.0,1.0,,7.0,,3.0,5.0,21.0,30.0,3.0,33.0,,5.0,3.0,2.0,2.0,,1.0,5.0,,1.0,7.0,,1.0,8.0,17,,4.0,23.0,3.0,,10.0,,3.0,4.0,3.0,4.0,2.0,,27.0,113.0,1.0,0.6363636363636364,0.7,,,,,0.55,0.7142857142857143,0.6153846153846154,0.5,0.625,0.5333333333333333,0.5833333333333334,0.625,0.6428571428571429,0.09090909090909091,0.025,0.0625,,17.428571428571427,0.2857142857142857,0.1926605504587156,0.02631578947368421,0.18518518518518517,,0.19117647058823528,0.02027027027027027,,0.043478260869565216,,0.12195121951219512,0.24324324324324326,0.22580645161290322,0.13636363636363635,,0.5,0.36363636363636365,0.75,0.8,0.75,0.11363636363636363,0.8,0.8,0.5,0.4318181818181818,0.3157894736842105,0.3157894736842105,0.5,0.045454545454545456,,,,0.045454545454545456,,,,0.5,0.75,0.6666666666666666,0.4666666666666667,0.7142857142857143,0.06666666666666667,,0.06666666666666667,,0.45454545454545453,,0.4840397727272727,0.49395,0.5353700000000001,0.19607843137254902,0.2127659574468085,,0.15873015873015872,0.42857142857142855,10.479999999999999,24.025000000000002,0.35873015873015873,4.0,0.4,,1.0,1.0,1.0,1.0,0.027777777777777776,0.4,0.125,,,,,,,,,,,True,,,,,,
2072,1610612749,Michael Redd,Michael Redd,2072,MIL,3493.0,58,-17.0,111,108,43.0,49.0,17,219,6.0,10.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,9.0,1.0,2.0,,1.0,1.0,4.0,,1.0,10.0,21.0,2.0,6.0,9.0,35.0,141,2.0,6.0,,4.0,4.0,6.0,,2.0,5.0,13.0,16.0,4.0,6.0,2.0,4.0,1.0,,3.0,1.0,4.0,1.0,1.0,1.0,1.0,9.0,,6.0,1.0,4.0,5.0,6.0,11.0,1.0,1.0,1.0,,,1.0,,2.0,,,2.0,,1.0,2.0,6,1.0,,9.0,1.0,,4.0,,1.0,,,,,,13.0,43.0,2.0,0.8,0.8888888888888888,1.0,0.3333333333333333,,0.3333333333333333,0.47619047619047616,0.3333333333333333,0.6666666666666666,0.48148148148148145,0.3333333333333333,0.5,0.5645161290322581,0.3333333333333333,0.65,0.2222222222222222,,,,25.0,,0.13333333333333333,0.13636363636363635,0.09090909090909091,,0.12195121951219512,0.09836065573770492,0.25,0.13333333333333333,,,0.21428571428571427,0.125,0.1111111111111111,0.06666666666666667,,0.37037037037037035,0.6,0.6,0.8333333333333334,0.07407407407407407,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.07407407407407407,0.5,0.5,1.0,0.14814814814814814,0.25,0.25,1.0,0.5,0.3333333333333333,,0.375,1.0,0.125,,0.125,,0.5925925925925926,0.25,0.5126907407407407,0.5050333333333333,0.5238,0.13333333333333333,0.16666666666666666,,0.11428571428571428,0.37142857142857144,8.295238095238094,24.516666666666666,0.38738738738738737,,,,,,,,,,,,,,,,,,,,,True,,,,,,
208,1610612749,Sam Cassell,Sam Cassell,208,MIL,13009.0,217,-24.0,409,414,132.0,135.0,41,823,3.0,7.0,,,,3.0,9.0,22.0,16.0,33.0,3.0,5.0,1.0,2.0,8.0,16.0,2.0,4.0,28.0,62.0,11.0,21.0,14.0,103.0,455,1.0,3.0,,5.0,5.0,17.0,3.0,6.0,8.0,27.0,22.0,34.0,24.0,,16.0,8.0,,11.0,5.0,16.0,5.0,5.0,2.0,4.0,37.0,1.0,2.0,4.0,12.0,16.0,3.0,19.0,1.0,3.0,1.0,2.0,12.0,1.0,8.0,5.0,1.0,1.0,17.0,,5.0,6.0,20,1.0,2.0,15.0,,,3.0,,4.0,1.0,1.0,1.0,,,27.0,132.0,2.0,0.39285714285714285,0.39285714285714285,0.7272727272727273,0.5238095238095238,0.5,0.5238095238095238,0.45161290322580644,0.3333333333333333,0.29411764705882354,0.536144578313253,0.5,0.41304347826086957,0.5611111111111111,0.5,0.48148148148148145,0.25301204819277107,,,,23.043478260869566,0.7058823529411765,0.08888888888888889,0.013157894736842105,0.0975609756097561,0.021739130434782608,0.09090909090909091,0.015151515151515152,0.047619047619047616,,,0.0784313725490196,0.08695652173913043,0.10526315789473684,0.08571428571428572,0.022727272727272728,,0.08433734939759036,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.26506024096385544,0.4090909090909091,0.4090909090909091,0.1111111111111111,0.39759036144578314,0.48484848484848486,0.48484848484848486,0.5625,0.060240963855421686,0.6,0.6,0.6666666666666666,0.1927710843373494,0.5,0.5,0.75,,,,0.13043478260869565,,0.08695652173913043,0.5,0.17391304347826086,0.5,0.3373493975903614,0.5,0.44791144578313263,0.43018333333333336,0.4519652173913043,0.03488372093023256,0.046153846153846156,,0.04854368932038835,0.2621359223300971,13.201612903225808,24.938095238095237,0.32273838630806845,,,0.02631578947368421,1.0,2.0,4.0,,,0.16666666666666666,0.2,1.0,1.0,1.0,9.0,2.0,0.5,0.2,1.0,1.0,,True,,,,,,
389,1610612749,Toni Kukoc,Toni Kukoc,389,MIL,7262.0,121,-14.0,223,228,89.0,101.0,21,451,7.0,11.0,1.0,2.0,3.0,4.0,4.0,8.0,2.0,6.0,,3.0,,1.0,7.0,16.0,2.0,3.0,13.0,25.0,7.0,19.0,7.0,54.0,262,3.0,7.0,3.0,9.0,4.0,8.0,2.0,4.0,4.0,18.0,12.0,14.0,21.0,,16.0,7.0,2.0,15.0,3.0,18.0,1.0,12.0,1.0,2.0,39.0,1.0,2.0,4.0,5.0,13.0,3.0,16.0,,8.0,4.0,4.0,2.0,2.0,2.0,4.0,,1.0,6.0,,1.0,3.0,9,2.0,1.0,10.0,,,3.0,,2.0,1.0,,1.0,1.0,,18.0,89.0,3.0,0.46153846153846156,0.46153846153846156,1.0,0.3684210526315789,0.5,0.3684210526315789,0.52,0.42857142857142855,0.5,0.5340909090909091,0.42857142857142855,0.5833333333333334,0.5510204081632653,0.5,0.6,0.4318181818181818,0.08,0.09090909090909091,0.125,22.0,0.3333333333333333,0.07575757575757576,0.029850746268656716,0.12903225806451613,0.030303030303030304,0.09278350515463918,0.03,,0.047619047619047616,,0.07407407407407407,,0.15789473684210525,0.12,,1.0,0.25,0.6363636363636364,0.7,0.2857142857142857,0.18181818181818182,0.5,0.5714285714285714,0.5,0.13636363636363635,0.3333333333333333,0.3333333333333333,1.0,0.06818181818181818,,,,0.36363636363636365,0.4375,0.4375,1.0,0.2857142857142857,0.5,,0.3333333333333333,0.75,0.08333333333333333,,0.25,0.6666666666666666,0.6818181818181818,0.4375,0.4774659090909092,0.4146,0.45509166666666667,0.06382978723404255,0.10714285714285714,,0.16666666666666666,0.3333333333333333,7.444,24.94210526315789,0.3991031390134529,4.0,0.3076923076923077,0.03571428571428571,,,,1.0,0.038461538461538464,0.16666666666666666,,,,,,,,,,,2.0,True,,,,,,
56,1610612749,Gary Payton,Gary Payton,56,MIL,10511.0,175,-20.0,339,343,107.0,121.0,32,682,15.0,32.0,1.0,3.0,8.0,16.0,7.0,23.0,7.0,13.0,,,,,1.0,11.0,1.0,4.0,29.0,68.0,1.0,11.0,10.0,71.0,367,1.0,6.0,,2.0,11.0,27.0,1.0,4.0,5.0,30.0,18.0,40.0,3.0,2.0,11.0,1.0,6.0,22.0,12.0,34.0,8.0,11.0,2.0,9.0,80.0,2.0,2.0,2.0,6.0,8.0,4.0,12.0,1.0,5.0,3.0,2.0,4.0,3.0,2.0,5.0,,,9.0,,3.0,6.0,13,2.0,2.0,13.0,1.0,,4.0,,3.0,,,,,,30.0,107.0,2.0,0.3103448275862069,0.32142857142857145,1.0,0.09090909090909091,0.25,0.09090909090909091,0.4264705882352941,0.16666666666666666,0.4074074074074074,0.3860759493670886,0.14285714285714285,0.4032258064516129,0.4176470588235294,0.14285714285714285,0.42857142857142855,0.13924050632911392,0.08823529411764706,0.1875,,24.736842105263158,0.4444444444444444,0.05172413793103448,0.015037593984962405,0.06060606060606061,0.06060606060606061,0.053691275167785234,0.024096385542168676,0.02631578947368421,,0.14285714285714285,0.022222222222222223,0.027777777777777776,0.11428571428571428,0.07142857142857142,0.023809523809523808,,0.4050632911392405,0.46875,0.5769230769230769,0.4666666666666667,0.2911392405063291,0.30434782608695654,0.30434782608695654,0.14285714285714285,0.16455696202531644,0.5384615384615384,0.5384615384615384,0.14285714285714285,,,,,0.13924050632911392,0.09090909090909091,0.09090909090909091,1.0,0.42857142857142855,0.3333333333333333,,0.5161290322580645,0.5,,,0.12903225806451613,0.25,0.5443037974683544,0.09090909090909091,0.4869158227848101,0.44269,0.4997838709677419,0.04878048780487805,0.056338028169014086,,0.028169014084507043,0.4225352112676056,6.3999999999999995,24.900000000000002,0.31563421828908556,,,0.038461538461538464,,1.0,2.0,,0.0196078431372549,,,,1.0,,,,,0.14285714285714285,,,4.0,True,,,,,,
911,1610612749,Ervin Johnson,Ervin Johnson,911,MIL,3645.0,61,-9.0,113,113,30.0,9.0,11,226,3.0,4.0,1.0,2.0,1.0,2.0,,1.0,,1.0,,,,,,,,,3.0,6.0,,,,6.0,119,1.0,2.0,,2.0,1.0,3.0,,,,2.0,4.0,2.0,,,,,,3.0,,3.0,,,,3.0,6.0,,4.0,3.0,11.0,15.0,4.0,19.0,,2.0,2.0,,,,,2.0,,,2.0,,1.0,8.0,18,3.0,2.0,,,,,,,4.0,4.0,4.0,2.0,,2.0,30.0,1.0,0.6666666666666666,0.6666666666666666,,,,,0.5,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,,,,,6.4,,0.2619047619047619,0.08695652173913043,0.23076923076923078,,0.2545454545454545,0.07272727272727272,0.2222222222222222,,,0.17647058823529413,0.2777777777777778,0.42857142857142855,0.25,,0.5,0.6666666666666666,0.75,0.75,0.6666666666666666,0.16666666666666666,,,,0.16666666666666666,,,,,,,,,,,,1.0,0.5,,0.6666666666666666,0.5,,,,,0.6666666666666666,,0.4959166666666666,0.47495,0.5223333333333334,,,,0.3333333333333333,0.3333333333333333,5.316666666666666,,0.26548672566371684,1.0,0.3333333333333333,,,,,,0.11764705882352941,,,,,,,,,,,,,True,,,,,,
2038,1610612749,Joel Przybilla,Joel Przybilla,2038,MIL,1648.0,27,-13.0,55,55,,10.0,6,110,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,68,1.0,1.0,,2.0,,,,,,,,2.0,,2.0,,,,,1.0,1.0,1.0,,,,3.0,,2.0,,5.0,6.0,2.0,8.0,,,,,,,,1.0,,,1.0,,,5.0,10,2.0,1.0,,,,,,,2.0,2.0,2.0,1.0,,,,2.0,,,,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,3.1746031746031744,,0.2777777777777778,0.08,,,0.2777777777777778,0.06896551724137931,0.3333333333333333,0.125,,0.14285714285714285,,0.5,,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,0.5855,0.5855,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,
2409,1610612749,Marcus Haislip,Marcus Haislip,2409,MIL,999.0,17,-2.0,32,31,7.0,1.0,4,63,2.0,2.0,1.0,1.0,,,,2.0,1.0,1.0,,,,,,,,,3.0,5.0,,,1.0,7.0,34,1.0,1.0,,2.0,,,,,1.0,1.0,4.0,2.0,,2.0,,,,,,,,,,,,,2.0,,2.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,,,,,,1.0,1.0,,2.0,3,,,2.0,,,1.0,,,,,,,,1.0,7.0,,0.6666666666666666,1.0,,,,,0.6,1.0,,0.6,1.0,,0.5833333333333334,1.0,0.5,,,,,18.91891891891892,1.0,0.25,0.15384615384615385,,,0.18181818181818182,0.11764705882352941,,0.2,,0.6666666666666666,,,,0.5,,0.4,1.0,1.0,0.5,0.4,,,,0.2,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,0.4,,0.4549,0.5538,,0.16666666666666666,0.16666666666666666,,0.2857142857142857,0.14285714285714285,7.659999999999999,,0.21875,,,,,,1.0,,0.2,,,,,,,,,,,,,True,,,,,,
