EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,AtRimPctBlocked,ShortMidRangePctBlocked,OffArc3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGA,Fg3aBlocked,Corner3Assists,LostBallSteals,Travels,FG3APctBlocked,Corner3PctBlocked,AtRimPctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SelfOReb,BlockedLongMidRange,SelfORebPct,HeaveAttempts,BlockedShortMidRange,Defensive 3 Seconds Violations,on
1531,1610612750,Marc Jackson,Marc Jackson,1531,MIN,4905.0,82,-4,168,170,81.0,83,21.0,338,3.0,6.0,1.0,3.0,3.0,3.0,5.0,8.0,4.0,9.0,1.0,1.0,1.0,12.0,23.0,1.0,13.0,37.0,177,1.0,4.0,1.0,1.0,3.0,6.0,7.0,1.0,9.0,21.0,16.0,8.0,2.0,1.0,1.0,4.0,4.0,3.0,1.0,8.0,1.0,6.0,5.0,12.0,2.0,19.0,7.0,26.0,2.0,2.0,2.0,1.0,5.0,1.0,1.0,7.0,2.0,7.0,15.0,1.0,3.0,16.0,2.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,21.0,81.0,3.0,0.6666666666666666,0.7272727272727273,0.5217391304347826,0.25,0.8571428571428571,0.5,0.2,0.75,0.5967741935483871,0.3,0.8076923076923077,0.041666666666666664,0.043478260869565216,0.1111111111111111,19.48717948717949,0.2857142857142857,0.16666666666666666,0.26666666666666666,0.10714285714285714,0.16129032258064516,0.07142857142857142,0.2236842105263158,0.1,0.07692307692307693,0.13043478260869565,0.1,0.25,0.375,0.3157894736842105,0.16666666666666666,0.17391304347826086,0.125,1.0,0.25,0.5,0.5,0.3333333333333333,0.625,0.625,0.8,0.375,0.4444444444444444,0.5,1.0,0.041666666666666664,0.6,0.3333333333333333,0.2,0.375,1.0,0.125,0.2916666666666667,0.44744583333333326,0.53216,0.4605625,0.21428571428571427,0.2222222222222222,0.08108108108108109,0.5675675675675675,10.886956521739132,25.0,0.48214285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1607,1610612750,Troy Hudson,Troy Hudson,1607,MIN,12053.0,201,-27,398,399,126.0,135,42.0,797,11.0,23.0,,1.0,3.0,5.0,3.0,11.0,12.0,29.0,33.0,1.0,17.0,26.0,63.0,36.0,36.0,133.0,454,,2.0,1.0,1.0,4.0,6.0,16.0,18.0,25.0,64.0,2.0,50.0,,33.0,8.0,29.0,31.0,6.0,8.0,64.0,1.0,,3.0,5.0,2.0,10.0,1.0,11.0,7.0,7.0,12.0,6.0,4.0,1.0,6.0,16.0,7.0,3.0,5.0,,2.0,37.0,,7.0,11.0,,,,,,64.0,126.0,,0.038461538461538464,0.038461538461538464,0.4126984126984127,,0.375,0.4898989898989899,0.5,0.5735294117647058,0.5641025641025641,0.5,0.6808510638297872,0.36363636363636365,0.12698412698412698,0.034482758620689655,29.75391498881432,0.75,0.1,0.0364963503649635,,0.05263157894736842,0.025,0.041237113402061855,0.005780346820809248,,,,,,0.07272727272727272,0.0196078431372549,0.023809523809523808,0.13333333333333333,,0.23232323232323232,0.4782608695652174,0.6111111111111112,0.1111111111111111,0.2727272727272727,0.3333333333333333,,0.29292929292929293,0.41379310344827586,0.42857142857142855,0.08333333333333333,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.14705882352941177,0.6,0.5,0.5959595959595959,0.488030303030303,0.5233166666666667,0.4445602941176472,0.0660377358490566,0.1,0.03007518796992481,0.48120300751879697,10.428571428571429,25.727777777777778,0.3165829145728643,2.0,3.0,1.0,1.0,13.0,1.0,8.0,15.0,1.0,9.0,15.0,30.0,13.0,2.0,2.0,15.0,1.0,1.0,1.0,0.3333333333333333,0.4166666666666667,1.0,0.5,0.4166666666666667,0.21739130434782608,0.18181818181818182,0.03125,0.030303030303030304,0.6666666666666666,0.6666666666666666,1.0,0.3939393939393939,0.3939393939393939,0.23076923076923078,1.0,0.029411764705882353,1.0,0.47058823529411764,0.3939393939393939,,,,,,,,,,,,,,,,,True
1887,1610612750,Wally Szczerbiak,Wally Szczerbiak,1887,MIN,15117.0,252,-47,499,504,167.0,177,52.0,1003,12.0,13.0,1.0,1.0,5.0,5.0,4.0,13.0,10.0,21.0,9.0,1.0,4.0,26.0,47.0,14.0,26.0,87.0,564,1.0,6.0,2.0,,2.0,8.0,13.0,5.0,13.0,32.0,42.0,10.0,,9.0,6.0,9.0,13.0,3.0,,30.0,,6.0,3.0,12.0,9.0,24.0,6.0,30.0,6.0,4.0,12.0,4.0,6.0,,8.0,18.0,2.0,8.0,19.0,,3.0,30.0,2.0,12.0,4.0,1.0,1.0,1.0,1.0,1.0,32.0,167.0,1.0,0.8076923076923077,0.8076923076923077,0.5531914893617021,0.16666666666666666,0.6153846153846154,0.5,0.125,0.5277777777777778,0.58,0.125,0.6666666666666666,0.22950819672131148,0.1276595744680851,0.09523809523809523,16.607142857142858,0.6666666666666666,0.375,0.06896551724137931,0.034482758620689655,0.043478260869565216,,0.06172839506172839,0.02727272727272727,,0.014925373134328358,0.06666666666666667,,0.02564102564102564,0.08450704225352113,0.078125,0.0625,,1.0,0.21311475409836064,0.9230769230769231,1.0,0.21311475409836064,0.3076923076923077,0.4,0.25,0.3442622950819672,0.47619047619047616,0.5263157894736842,0.8,0.14754098360655737,0.125,1.0,0.125,0.2777777777777778,1.0,0.2222222222222222,0.4426229508196721,0.4896680327868853,0.46384,0.47887222222222214,0.16901408450704225,0.21052631578947367,0.022988505747126436,0.367816091954023,10.304255319148936,24.714285714285715,0.3346693386773547,2.0,5.0,,1.0,1.0,,1.0,3.0,,1.0,9.0,,1.0,4.0,3.0,6.0,,1.0,,1.0,0.21428571428571427,,0.2,0.21428571428571427,0.07692307692307693,0.23076923076923078,,0.08196721311475409,0.4,0.5,1.0,0.1111111111111111,0.1111111111111111,1.0,,0.05555555555555555,,0.25,0.1111111111111111,1.0,1.0,1.0,2.0,1.0,0.07142857142857142,0.2,1.0,1.0,0.125,,,,,,,True
324,1610612750,Anthony Peeler,Anthony Peeler,324,MIN,8397.0,140,-25,278,278,79.0,96,26.0,556,4.0,5.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,8.0,10.0,,2.0,8.0,16.0,14.0,,22.0,327,1.0,3.0,1.0,,2.0,1.0,1.0,3.0,,5.0,10.0,6.0,2.0,10.0,,17.0,18.0,2.0,8.0,37.0,3.0,2.0,6.0,8.0,,14.0,5.0,19.0,4.0,2.0,1.0,1.0,1.0,,,2.0,,6.0,12.0,,1.0,,,,,1.0,,1.0,1.0,,5.0,79.0,1.0,0.625,0.7142857142857143,0.5,0.3333333333333333,1.0,0.36666666666666664,0.25,0.625,0.36666666666666664,0.25,0.625,0.4666666666666667,,,10.355987055016183,0.5,,0.08163265306122448,0.024096385542168676,0.17142857142857143,0.09090909090909091,0.10526315789473684,0.04310344827586207,,,0.047619047619047616,,0.14285714285714285,0.08888888888888889,0.03125,0.16,0.2,1.0,0.16666666666666666,0.8,0.8,0.1,0.6666666666666666,0.6666666666666666,0.5,0.26666666666666666,0.25,0.25,1.0,0.3333333333333333,0.5,0.5,,0.25,1.0,0.5,0.6333333333333333,0.5122700000000001,0.512,0.6325000000000001,,,0.09090909090909091,0.22727272727272727,11.15,24.821428571428573,0.2841726618705036,,4.0,,1.0,2.0,,1.0,2.0,,1.0,6.0,,2.0,1.0,,7.0,,,,1.0,0.14285714285714285,,0.3333333333333333,0.14285714285714285,,,0.12,0.13333333333333333,,,,0.2,0.2,1.0,,0.25,,0.5,0.2,1.0,,1.0,2.0,,,,0.5,,0.25,1.0,1.0,0.05,,,,True
383,1610612750,Kendall Gill,Kendall Gill,383,MIN,5145.0,86,-2,173,173,69.0,66,20.0,346,3.0,6.0,1.0,1.0,2.0,5.0,,4.0,4.0,8.0,1.0,,1.0,7.0,18.0,4.0,7.0,27.0,172,2.0,5.0,,4.0,8.0,3.0,8.0,2.0,3.0,12.0,10.0,4.0,2.0,1.0,,4.0,5.0,2.0,,11.0,2.0,4.0,3.0,2.0,,5.0,6.0,11.0,4.0,1.0,2.0,2.0,1.0,1.0,,3.0,2.0,2.0,9.0,,,12.0,,5.0,1.0,,,,,,12.0,69.0,3.0,0.7142857142857143,0.8333333333333334,0.3888888888888889,0.4,0.375,0.45454545454545453,0.4,0.45,0.48214285714285715,0.5,0.46153846153846156,0.18181818181818182,,,15.736040609137056,0.6666666666666666,,0.034482758620689655,0.056338028169014086,0.10714285714285714,0.2,0.05813953488372093,0.07407407407407407,0.05263157894736842,0.1111111111111111,,,0.0625,0.05263157894736842,,0.09523809523809523,0.14285714285714285,,0.2727272727272727,0.5,0.5,0.18181818181818182,,,,0.36363636363636365,0.5,0.5,1.0,0.045454545454545456,0.2,1.0,,0.5,0.4,0.1,0.45454545454545453,0.49861363636363626,0.438025,0.55473,0.18518518518518517,0.21739130434782608,0.2962962962962963,0.4444444444444444,11.02222222222222,23.45,0.3988439306358382,1.0,3.0,,1.0,1.0,,1.0,2.0,,1.0,6.0,,1.0,1.0,,2.0,,,,1.0,0.5,,0.5,0.5,,,0.25,0.13636363636363635,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,,0.1,,1.0,1.0,,,1.0,3.0,,,,0.3333333333333333,,,2.0,,0.15384615384615385,,,,True
708,1610612750,Kevin Garnett,Kevin Garnett,708,MIN,13588.0,226,-38,444,449,145.0,159,44.0,893,10.0,14.0,5.0,5.0,2.0,3.0,18.0,45.0,29.0,52.0,7.0,1.0,4.0,57.0,111.0,7.0,14.0,137.0,514,7.0,14.0,1.0,3.0,17.0,19.0,32.0,4.0,8.0,49.0,78.0,36.0,6.0,6.0,3.0,18.0,24.0,6.0,5.0,54.0,,11.0,15.0,47.0,8.0,70.0,11.0,81.0,9.0,9.0,10.0,8.0,6.0,1.0,2.0,16.0,5.0,9.0,18.0,,2.0,24.0,2.0,9.0,4.0,9.0,7.0,9.0,7.0,,49.0,145.0,3.0,0.6842105263157895,0.7222222222222222,0.5135135135135135,0.5,0.59375,0.5211864406779662,0.4666666666666667,0.5694444444444444,0.5310077519379846,0.5,0.5833333333333334,0.059322033898305086,0.02702702702702703,,29.29292929292929,0.625,0.36363636363636365,0.29936305732484075,0.0718954248366013,0.25,,0.2857142857142857,0.05612244897959184,0.10714285714285714,0.07142857142857142,0.057971014492753624,,0.24324324324324326,0.2857142857142857,0.3508771929824561,0.23809523809523808,0.2777777777777778,0.7777777777777778,0.11864406779661017,0.7142857142857143,0.7142857142857143,0.3813559322033898,0.4,0.42857142857142855,0.6666666666666666,0.4406779661016949,0.5576923076923077,0.5576923076923077,0.7241379310344828,0.059322033898305086,0.3333333333333333,1.0,0.06666666666666667,0.08333333333333333,0.6666666666666666,0.1111111111111111,0.17796610169491525,0.4161790598290598,0.45334642857142854,0.4071142857142857,0.072,0.07627118644067797,0.12408759124087591,0.35766423357664234,12.372072072072072,28.042857142857144,0.32657657657657657,,,,,3.0,,1.0,3.0,,1.0,9.0,,3.0,6.0,4.0,7.0,1.0,1.0,,1.0,0.42857142857142855,,0.25,0.5,,0.06666666666666667,,,,,,0.42857142857142855,0.42857142857142855,1.0,,,,0.25,0.5,,,2.0,,1.0,,,0.6,0.2,,,1.0,,1.0,1.0,1.0,True
718,1610612750,Gary Trent,Gary Trent,718,MIN,1875.0,31,-9,65,67,36.0,29,10.0,132,1.0,3.0,1.0,2.0,1.0,1.0,1.0,6.0,,,,,,2.0,9.0,,4.0,8.0,62,1.0,3.0,,2.0,4.0,1.0,4.0,,4.0,6.0,2.0,2.0,2.0,,4.0,,1.0,,,3.0,,2.0,,3.0,,3.0,2.0,5.0,1.0,1.0,3.0,2.0,1.0,,1.0,4.0,1.0,1.0,4.0,1.0,,6.0,,1.0,2.0,,,,,,6.0,36.0,1.0,0.5,1.0,0.2222222222222222,0.3333333333333333,0.25,0.2222222222222222,0.3333333333333333,0.25,0.3333333333333333,0.5,0.42857142857142855,,0.4444444444444444,,20.77922077922078,0.75,,0.15,0.07692307692307693,,,0.1,0.06666666666666667,0.2,0.1,,,,0.125,0.2,,,,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.16666666666666666,0.25,1.0,,,,,,0.6666666666666666,0.5,,0.25,1.0,,0.3333333333333333,0.44538888888888883,0.5007,0.43205,0.1,0.1,0.5,0.75,4.788888888888888,,0.5538461538461539,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,0.6666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
693,1610612750,Joe Smith,Joe Smith,693,MIN,1768.0,29,-20,59,60,16.0,12,5.0,119,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,3.0,3.0,,2.0,8.0,72,,,,,,,,,,,6.0,,,,,,,,,,,,,2.0,,2.0,,2.0,1.0,1.0,1.0,,,,1.0,1.0,,5.0,10.0,,,2.0,,1.0,,1.0,,1.0,1.0,,,16.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,7.8125,1.0,,0.09090909090909091,,,,0.07142857142857142,,,,,,,0.1,0.1111111111111111,,,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,,,,0.3333333333333333,0.4505333333333333,,,0.25,0.25,,,8.5,,0.2711864406779661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,True
2366,1610612750,Mike Wilks,Mike Wilks,2366,MIN,217.0,4,-1,8,9,6.0,6,2.0,17,,,,,,,,,,1.0,,,,,1.0,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.3606,,,,,,,18.4,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
393,1610612750,Rod Strickland,Rod Strickland,393,MIN,3083.0,51,-30,100,104,36.0,37,8.0,204,1.0,2.0,,,,1.0,3.0,6.0,2.0,5.0,,,,6.0,13.0,,6.0,18.0,117,1.0,1.0,,,2.0,1.0,4.0,,4.0,6.0,4.0,8.0,,,1.0,14.0,14.0,4.0,2.0,28.0,,,2.0,2.0,,4.0,,4.0,3.0,1.0,4.0,4.0,2.0,1.0,,6.0,3.0,1.0,4.0,1.0,,6.0,,1.0,2.0,1.0,1.0,1.0,,,6.0,36.0,,0.3333333333333333,0.3333333333333333,0.46153846153846156,1.0,0.25,0.46153846153846156,1.0,0.25,0.5625,1.0,0.5,,0.07692307692307693,,20.0,0.6666666666666666,,0.05555555555555555,,0.15384615384615385,,0.08163265306122448,,,,,,0.125,,0.07692307692307693,,0.25,,0.15384615384615385,0.5,0.5,0.46153846153846156,0.5,0.6,,0.38461538461538464,0.4,0.4,1.0,,,,,0.25,,,0.15384615384615385,0.42894615384615375,0.395,0.4345,0.07142857142857142,0.07142857142857142,0.1111111111111111,0.3333333333333333,11.161538461538461,,0.36,,,,,,,,,,,,,,,,8.0,1.0,,,,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,True
