EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,Fg2aBlocked,ShortMidRangeAssists,LongMidRangeAssists,DefThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedShortMidRange,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefThreePtReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Corner3FGM,PenaltyCorner3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,HeaveAttempts,OffThreePtRebounds,LostBallTurnovers,SecondChanceTurnovers,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceAtRimPctAssisted,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,NonHeaveArc3FGM,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Arc3Assists,on,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Fg3aBlocked,SelfOReb,BlockedLongMidRange,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SelfORebPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,Travels
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,5327.0,89,-52,167,169,79,97,23,336,5.0,12.0,2.0,5.0,2.0,6.0,5.0,9.0,2.0,9.0,5.0,1.0,3.0,3.0,1.0,12.0,30.0,8.0,9.0,33.0,194,2.0,6.0,1.0,4.0,6.0,14.0,4.0,2.0,14.0,12.0,12.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,5.0,5.0,1.0,12.0,12.0,6.0,18.0,2.0,2.0,2.0,2.0,3.0,11.0,1.0,4.0,1.0,2.0,2.0,2.0,14.0,79,1.0,0.5,0.6,0.4,0.3333333333333333,0.42857142857142855,0.3157894736842105,0.2857142857142857,0.3333333333333333,0.37209302325581395,0.2857142857142857,0.34210526315789475,0.21052631578947367,23.076923076923077,1.0,0.14285714285714285,0.1875,0.06578947368421052,0.15,0.05263157894736842,0.10344827586206896,0.06451612903225806,0.16,0.0625,0.30434782608695654,0.3157894736842105,0.4166666666666667,0.4166666666666667,0.6,0.23684210526315788,0.5555555555555556,0.5555555555555556,0.6,0.23684210526315788,0.2222222222222222,0.2222222222222222,0.13157894736842105,0.07894736842105263,0.7142857142857143,0.4,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.05555555555555555,0.5263157894736842,0.49144605263157903,0.5365928571428571,0.4805055555555555,0.09523809523809523,0.11764705882352941,0.12121212121212122,0.42424242424242425,8.5,23.849999999999998,0.47305389221556887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2063,1610612756,Jake Voskuhl,Jake Voskuhl,2063,PHX,5801.0,97,-58,182,186,82,105,25,368,10.0,15.0,4.0,7.0,4.0,5.0,2.0,2.0,,,,,,,,12.0,17.0,,12.0,36.0,208,4.0,7.0,,10.0,5.0,6.0,,11.0,21.0,16.0,8.0,8.0,,2.0,,2.0,,,4.0,9.0,,8.0,13.0,9.0,22.0,,,6.0,6.0,21.0,13.0,,5.0,2.0,4.0,2.0,4.0,21.0,82,5.0,0.6666666666666666,1.0,0.7058823529411765,0.5714285714285714,0.8333333333333334,0.7058823529411765,0.5714285714285714,0.8333333333333334,0.782608695652174,0.625,0.9545454545454546,,13.488372093023257,,,0.11764705882352941,0.10588235294117647,0.13793103448275862,0.08490566037735849,0.14705882352941177,0.09090909090909091,0.14285714285714285,0.0625,0.125,0.8823529411764706,0.6666666666666666,0.7142857142857143,0.6,0.11764705882352941,1.0,1.0,1.0,,,,,,1.0,0.5714285714285714,,0.8333333333333334,0.8,,,0.8823529411764706,0.5573882352941176,0.5643,0.48536666666666667,0.23809523809523808,0.23809523809523808,0.2777777777777778,0.5833333333333334,1.3647058823529412,,0.45054945054945056,2.0,1.0,1.0,1.0,4.0,1.0,4.0,2.0,2.0,1.0,6.0,2.0,2.0,4.0,3.0,1.0,2.0,2.0,0.058823529411764705,0.06666666666666667,0.14285714285714285,0.21052631578947367,0.05555555555555555,0.125,0.2727272727272727,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2207,1610612756,Joe Johnson,Joe Johnson,2207,PHX,4118.0,69,-35,133,136,55,77,17,269,,4.0,,4.0,,1.0,2.0,6.0,2.0,10.0,2.0,,2.0,3.0,1.0,4.0,20.0,5.0,1.0,12.0,145,1.0,6.0,,2.0,1.0,8.0,3.0,,5.0,2.0,6.0,2.0,2.0,2.0,,2.0,,2.0,4.0,2.0,,3.0,5.0,4.0,9.0,2.0,1.0,6.0,2.0,8.0,2.0,,1.0,,2.0,1.0,2.0,5.0,55,4.0,0.25,0.3333333333333333,0.2,0.16666666666666666,0.125,0.22,0.16666666666666666,0.22727272727272727,0.23076923076923078,0.16666666666666666,0.22727272727272727,0.2,20.64516129032258,0.3333333333333333,,0.06,0.03278688524590164,0.0625,0.05263157894736842,0.07142857142857142,,,0.18181818181818182,0.05555555555555555,0.16,,,,0.24,0.3333333333333333,0.4,0.5,0.4,0.2,0.2,0.08,0.12,0.6666666666666666,,,0.09090909090909091,,0.18181818181818182,0.09090909090909091,0.36,0.4498979166666666,0.542025,0.44462727272727265,0.038461538461538464,0.047619047619047616,0.16666666666666666,0.4166666666666667,11.345,29.139999999999997,0.41353383458646614,,3.0,,,1.0,1.0,1.0,1.0,,2.0,4.0,,2.0,,2.0,,1.0,2.0,0.15,0.5,0.16666666666666666,0.07142857142857142,,,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.2,0.3333333333333333,0.25,0.16666666666666666,0.13333333333333333,0.1111111111111111,0.16666666666666666,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2405,1610612756,Amar'e Stoudemire,Amar'e Stoudemire,2405,PHX,1597.0,27,-33,47,50,20,30,10,97,4.0,6.0,1.0,2.0,2.0,3.0,,3.0,,1.0,,,,,,4.0,10.0,,1.0,9.0,59,1.0,3.0,,2.0,2.0,4.0,,1.0,5.0,6.0,2.0,,,1.0,,1.0,,,2.0,2.0,,4.0,5.0,2.0,7.0,1.0,1.0,2.0,2.0,2.0,4.0,,1.0,1.0,,,,5.0,20,,0.75,0.75,0.4,0.3333333333333333,0.5,0.4,0.3333333333333333,0.5,0.375,0.3333333333333333,0.4166666666666667,,23.333333333333336,0.5,,0.2222222222222222,0.07407407407407407,0.22727272727272727,0.05714285714285714,,0.09090909090909091,0.2222222222222222,0.16666666666666666,0.3333333333333333,0.6,0.6666666666666666,0.6666666666666666,0.75,0.3,,,,0.1,,,,,0.6666666666666666,0.5,,0.75,0.6666666666666666,,,0.6,0.5304800000000001,0.5122,0.627375,0.09090909090909091,0.09090909090909091,0.2222222222222222,0.5555555555555556,4.0,,0.425531914893617,,,,1.0,1.0,,3.0,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,0.25,0.14285714285714285,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
358,1610612756,Anfernee Hardaway,Anfernee Hardaway,358,PHX,3867.0,64,-23,120,125,58,66,18,245,3.0,6.0,,2.0,,1.0,1.0,4.0,2.0,5.0,2.0,,2.0,3.0,2.0,6.0,15.0,5.0,8.0,23.0,137,,2.0,1.0,,1.0,4.0,4.0,6.0,11.0,4.0,8.0,,3.0,8.0,,8.0,,4.0,16.0,3.0,,2.0,6.0,4.0,10.0,3.0,3.0,5.0,3.0,6.0,8.0,,1.0,3.0,2.0,2.0,2.0,11.0,58,1.0,0.3333333333333333,0.3333333333333333,0.4,,0.25,0.375,,0.3125,0.4791666666666667,,0.5,0.25,20.13888888888889,0.6,,0.0425531914893617,0.057692307692307696,0.08333333333333333,0.058823529411764705,0.058823529411764705,,,0.15384615384615385,,0.3,0.5,0.6,,0.2,0.25,0.3333333333333333,1.0,0.25,0.4,0.4,0.1,0.15,0.6666666666666666,,,0.125,,0.25,0.25,0.55,0.45287105263157895,0.420975,0.42435714285714293,0.047619047619047616,0.0625,,0.4782608695652174,8.973333333333334,27.1,0.48333333333333334,,2.0,3.0,1.0,3.0,1.0,4.0,2.0,2.0,1.0,2.0,,2.0,,1.0,,,2.0,0.13333333333333333,0.16666666666666666,0.2,0.23076923076923078,0.14285714285714285,0.3333333333333333,0.14285714285714285,1.0,,,1.0,1.0,3.0,,1.0,,,,1.0,0.2,0.25,0.2,0.25,0.0625,0.1,,,,,,,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,,True,,,,,,,,,,,,,,,,
950,1610612756,Stephon Marbury,Stephon Marbury,950,PHX,5410.0,90,-56,171,173,82,101,23,344,8.0,18.0,1.0,2.0,3.0,10.0,1.0,4.0,5.0,17.0,,,,8.0,5.0,14.0,39.0,8.0,5.0,33.0,196,2.0,4.0,1.0,4.0,5.0,16.0,5.0,3.0,13.0,4.0,24.0,,7.0,9.0,1.0,10.0,,4.0,21.0,,,5.0,7.0,1.0,8.0,6.0,2.0,7.0,1.0,9.0,9.0,,3.0,2.0,,,,13.0,82,4.0,0.14285714285714285,0.14285714285714285,0.358974358974359,0.5,0.3125,0.2978723404255319,0.4,0.23809523809523808,0.3235294117647059,0.4,0.2708333333333333,0.1702127659574468,28.712871287128714,0.8571428571428571,,0.08196721311475409,,0.08974358974358974,0.009900990099009901,,,0.08,0.07142857142857142,0.09090909090909091,0.3829787234042553,0.4444444444444444,0.6153846153846154,,0.0851063829787234,0.25,0.3333333333333333,,0.3617021276595745,0.29411764705882354,0.29411764705882354,,0.1702127659574468,0.4,0.5,,0.47619047619047616,0.3,,0.23809523809523808,0.5531914893617021,0.4911233333333333,0.480225,0.4951175,0.061224489795918366,0.07317073170731707,0.12121212121212122,0.3939393939393939,9.046153846153844,32.150000000000006,0.47953216374269003,,6.0,4.0,1.0,2.0,,2.0,2.0,,,1.0,,3.0,,1.0,1.0,,,0.15384615384615385,0.2777777777777778,,0.11764705882352941,,,0.2,,,,,,,1.0,1.0,4.0,,,,,,,0.25,0.05263157894736842,0.08333333333333333,,,,,,,,1.0,,,0.4,,,,0.2,,,1.0,True,,,,,,,,,,,,,,,,
2418,1610612756,Casey Jacobsen,Casey Jacobsen,2418,PHX,748.0,12,-4,23,24,7,11,2,47,,1.0,,,,,,,,1.0,,,,1.0,1.0,,2.0,1.0,,,24,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,7,,,,,,,,,,,,,0.3333333333333333,11.538461538461538,,,,,,,,,,,,0.3333333333333333,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,1.0,0.6666666666666666,0.5007833333333332,,0.51585,,,,,7.9,25.0,0.30434782608695654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
448,1610612756,Bo Outlaw,Bo Outlaw,448,PHX,1615.0,27,-19,52,53,21,29,5,105,,2.0,,,,1.0,,1.0,,,,,,,,,3.0,,,,55,,,,,,1.0,,,,,,,,1.0,,1.0,,1.0,2.0,2.0,,3.0,4.0,3.0,7.0,2.0,,3.0,2.0,6.0,,,,,,,,,21,2.0,,,,,,,,,,,,,9.67741935483871,0.6666666666666666,,0.15,0.06451612903225806,0.15384615384615385,0.08823529411764706,,0.1111111111111111,,0.25,0.25,0.6666666666666666,,,,0.3333333333333333,,,,,,,,,,,,1.0,,,,0.6666666666666666,0.44376666666666664,,0.4856,,,,,3.4,,0.40384615384615385,,2.0,,,1.0,,1.0,1.0,,,1.0,1.0,2.0,1.0,,,,,0.6666666666666666,0.5,,0.16666666666666666,0.16666666666666666,,0.3333333333333333,,,,,,,,1.0,2.0,,1.0,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
339,1610612756,Tom Gugliotta,Tom Gugliotta,339,PHX,522.0,9,-10,15,14,6,9,2,29,,,,,,,1.0,1.0,1.0,3.0,,,,,,2.0,4.0,,,4.0,22,,,,,2.0,3.0,,,4.0,4.0,,,,,,,,,,,,1.0,1.0,,1.0,,,,2.0,2.0,,,,,,,,4.0,6,,1.0,1.0,0.5,,0.6666666666666666,0.5,,0.6666666666666666,0.5,,0.6666666666666666,,25.0,,,0.25,,0.16666666666666666,,,,0.5,,,,,,,0.25,1.0,1.0,1.0,0.75,0.3333333333333333,0.3333333333333333,,,,,,,,,,,0.3738,,0.3678333333333333,,,,1.0,15.875,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,,,
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,11644.0,194,35,367,366,55,98,52,733,7.0,13.0,2.0,5.0,,2.0,9.0,25.0,3.0,11.0,7.0,1.0,,13.0,6.0,19.0,49.0,20.0,13.0,78.0,326,4.0,9.0,3.0,19.0,2.0,4.0,6.0,,10.0,24.0,14.0,8.0,13.0,9.0,1.0,10.0,,3.0,21.0,11.0,1.0,22.0,37.0,15.0,52.0,3.0,2.0,11.0,7.0,14.0,15.0,1.0,8.0,,9.0,5.0,9.0,10.0,55,2.0,0.631578947368421,0.8,0.3877551020408163,0.4444444444444444,0.5,0.47101449275362317,0.5833333333333334,0.5,0.52,0.6785714285714286,0.5,0.2898550724637681,20.093457943925234,0.2727272727272727,0.06666666666666667,0.176,0.07142857142857142,0.16666666666666666,0.07253886010362694,0.058823529411764705,0.0425531914893617,0.2765957446808511,0.08108108108108109,0.14634146341463414,0.18840579710144928,0.5384615384615384,0.5384615384615384,0.7142857142857143,0.36231884057971014,0.36,0.391304347826087,0.5555555555555556,0.15942028985507245,0.2727272727272727,0.3333333333333333,0.10144927536231885,0.18840579710144928,0.4166666666666667,0.4,0.08333333333333333,0.2,,,0.6,0.4782608695652174,0.47909999999999997,0.5122045454545454,0.45192499999999997,0.10666666666666667,0.14545454545454545,0.24358974358974358,0.1282051282051282,8.840816326530613,24.52,0.14986376021798364,5.0,4.0,3.0,3.0,8.0,7.0,11.0,7.0,4.0,3.0,8.0,4.0,1.0,,1.0,2.0,2.0,3.0,0.08163265306122448,,0.3888888888888889,0.14545454545454545,0.10714285714285714,0.12903225806451613,0.16666666666666666,0.3333333333333333,3.0,,9.0,2.0,24.0,,3.0,1.0,2.0,,0.8888888888888888,0.45,0.3333333333333333,0.45,0.08,0.07692307692307693,0.07407407407407407,0.08333333333333333,0.42857142857142855,0.42857142857142855,1.0,,,6.0,2.0,2.0,6.0,0.6666666666666666,0.46153846153846156,0.5,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.46153846153846156,1.0,False,1.0,1.0,2.0,3.0,1.0,5.0,2.0,0.6666666666666666,0.05,0.18181818181818182,0.07692307692307693,0.1388888888888889,1.0,1.0,0.5,
