EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,Blocked3s,BlockedCorner3,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFtPoints,PenaltyFG3M,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,FTDefRebounds,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,RecoveredBlocks,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3M,PtsUnassisted3s,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,SecondChanceFg3Pct,OffArc3ReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,LostBallTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ShortMidRangePctBlocked,ShortMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceTurnovers,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,OffLongMidRangeReboundPct,SecondChanceAtRimPctAssisted,on,FTOffRebounds,BlockedLongMidRange,OffFTReboundPct,DefCorner3ReboundPct,LostBallOutOfBoundsTurnovers,Travels,LongMidRangePctBlocked,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Defensive 3 Seconds Violations
109,1610612747,Robert Horry,Robert Horry,109,LAL,19832.0,331.0,29,637,632,196.0,158,78.0,1269,9.0,15.0,2.0,3.0,2.0,3.0,13.0,7.0,20.0,4.0,1.0,,31.0,24.0,48.0,35.0,59.0,647,3.0,4.0,6.0,6.0,5.0,12.0,11.0,21.0,32.0,16.0,6.0,31.0,21.0,9.0,30.0,7.0,8.0,7.0,69.0,17.0,43.0,54.0,20.0,74.0,2.0,13.0,4.0,11.0,7.0,16.0,12.0,33.0,,,11.0,21.0,196.0,6.0,0.6666666666666666,0.7619047619047619,0.5,0.75,0.4166666666666667,0.3253012048192771,0.3,0.34782608695652173,0.3390804597701149,0.3,0.3888888888888889,0.42168674698795183,14.09028727770178,0.6875,0.17768595041322313,0.0779816513761468,0.18088737201365188,0.06312292358803986,0.0392156862745098,0.06896551724137931,0.14444444444444443,0.1919191919191919,0.03636363636363636,0.18072289156626506,0.6,0.6428571428571429,0.7777777777777778,0.1566265060240964,0.24096385542168675,0.35,0.35,0.7142857142857143,0.04819277108433735,0.37349397590361444,0.3,0.6666666666666666,0.1,0.13043478260869565,0.6666666666666666,,0.6024096385542169,0.4920204819277108,0.58421875,0.47171956521739117,0.1016949152542373,0.3559322033898305,10.585416666666669,25.142857142857146,0.3076923076923077,8.0,,,2.0,2.0,11.0,2.0,5.0,,2.0,5.0,3.0,2.0,1.0,2.0,6.0,2.0,10.0,1.0,2.0,9.0,2.0,3.0,11.0,8.0,9.0,0.5,0.05714285714285714,0.18181818181818182,0.05714285714285714,0.020833333333333332,0.06666666666666667,0.0625,0.19607843137254902,0.024096385542168676,,0.20754716981132076,0.19444444444444445,0.8181818181818182,0.6153846153846154,0.6153846153846154,,,,0.06451612903225806,0.06451612903225806,0.5,,0.4782608695652174,0.18181818181818182,0.06451612903225806,0.023809523809523808,0.04081632653061224,,5.0,,3.0,9.0,3.0,5.0,7.0,2.0,1.0,,0.03125,,,0.5,4.0,,,,,0.5,,1.0,2.0,,,0.1125,,False,1.0,1.0,0.037037037037037035,0.2,,,,,,,,,,,,
1904,1610612747,Devean George,Devean George,1904,LAL,18910.0,315.0,61,597,596,169.0,145,75.0,1193,9.0,13.0,3.0,5.0,6.0,7.0,14.0,12.0,21.0,12.0,,5.0,18.0,25.0,48.0,30.0,88.0,603,6.0,11.0,,14.0,8.0,13.0,10.0,28.0,42.0,8.0,6.0,18.0,16.0,8.0,24.0,5.0,8.0,5.0,56.0,8.0,30.0,38.0,11.0,49.0,1.0,11.0,5.0,4.0,2.0,12.0,9.0,28.0,,,4.0,28.0,169.0,6.0,0.84,0.9545454545454546,0.5208333333333334,0.5454545454545454,0.6153846153846154,0.5128205128205128,0.5454545454545454,0.6086956521739131,0.5365853658536586,0.5833333333333334,0.6086956521739131,0.38461538461538464,13.603473227206946,0.3333333333333333,0.12552301255230125,0.03773584905660377,0.1245674740484429,0.03900709219858156,0.023809523809523808,0.03333333333333333,0.1111111111111111,0.13725490196078433,0.02564102564102564,0.16666666666666666,0.6923076923076923,0.6923076923076923,0.6666666666666666,0.1794871794871795,0.2692307692307692,0.5714285714285714,0.6,1.0,0.15384615384615385,0.23076923076923078,0.45454545454545453,0.6,,0.30434782608695654,0.8571428571428571,0.21739130434782608,0.5512820512820513,0.48175909090909097,0.48279999999999995,0.4905931818181818,0.1590909090909091,0.3181818181818182,10.518750000000002,24.973333333333333,0.2830820770519263,4.0,4.0,3.0,6.0,1.0,5.0,10.0,8.0,2.0,4.0,,30.0,6.0,3.0,3.0,3.0,3.0,6.0,2.0,2.0,9.0,5.0,,4.0,,2.0,1.0,0.3333333333333333,0.4,0.3333333333333333,0.0625,,0.13333333333333333,0.12,0.04285714285714286,0.058823529411764705,0.1276595744680851,0.11428571428571428,0.5,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6,0.21739130434782608,0.2,0.3333333333333333,0.06097560975609756,0.09615384615384616,,,,,6.0,2.0,8.0,5.0,3.0,1.0,,0.03773584905660377,,,,2.0,,,,0.14285714285714285,0.75,,3.0,3.0,,,0.05,0.3333333333333333,False,,1.0,,0.13333333333333333,1.0,1.0,0.047619047619047616,,,,,,,,,
2058,1610612747,Mark Madsen,Mark Madsen,2058,LAL,7944.0,132.0,-40,269,270,106.0,102,31.0,539,6.0,10.0,2.0,3.0,3.0,5.0,6.0,2.0,4.0,,,,1.0,10.0,20.0,1.0,25.0,290,2.0,3.0,,5.0,5.0,8.0,1.0,14.0,14.0,6.0,2.0,1.0,4.0,3.0,7.0,1.0,2.0,2.0,17.0,4.0,8.0,13.0,8.0,21.0,,3.0,1.0,3.0,2.0,5.0,10.0,25.0,,,2.0,14.0,106.0,5.0,0.7,0.7777777777777778,0.5,0.6666666666666666,0.625,0.47619047619047616,0.6666666666666666,0.5555555555555556,0.4807692307692308,0.5,0.6363636363636364,0.047619047619047616,10.197368421052632,0.6,0.08421052631578947,0.043010752688172046,0.09090909090909091,0.05303030303030303,,0.03225806451612903,0.08571428571428572,0.05128205128205128,,0.47619047619047616,0.6,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.19047619047619047,0.5,0.5,1.0,,0.047619047619047616,1.0,0.6666666666666666,,0.5555555555555556,0.6,,0.5238095238095238,0.4761,0.5299,0.5006875000000001,0.2,0.56,6.265,39.1,0.3940520446096654,2.0,,,,,1.0,,5.0,1.0,,4.0,,,3.0,2.0,,3.0,2.0,3.0,1.0,11.0,6.0,,2.0,1.0,1.0,,,,,0.15,0.1,0.3333333333333333,0.13333333333333333,0.07692307692307693,0.1,0.14285714285714285,,0.5,0.3333333333333333,0.5,,,,,,,,0.1111111111111111,,,0.23076923076923078,0.24,,,,,2.0,,2.0,3.0,2.0,1.0,,0.06896551724137931,,,,1.0,,,,0.3333333333333333,0.5,,,1.0,,,0.06666666666666667,0.5,False,1.0,,0.08333333333333333,0.4,,,,,,,,,,,,
216,1610612747,Brian Shaw,Brian Shaw,216,LAL,12924.0,215.0,-3,418,420,136.0,137,52.0,838,5.0,6.0,,,1.0,1.0,10.0,1.0,7.0,4.0,,,22.0,9.0,23.0,26.0,38.0,427,,3.0,,,1.0,4.0,9.0,12.0,2.0,16.0,,21.0,20.0,4.0,24.0,3.0,4.0,9.0,52.0,1.0,30.0,37.0,1.0,38.0,,4.0,2.0,7.0,4.0,9.0,10.0,18.0,,,5.0,12.0,136.0,,0.1111111111111111,0.1111111111111111,0.391304347826087,,0.25,0.3673469387755102,,0.4230769230769231,0.37,,0.42857142857142855,0.5306122448979592,12.368972746331238,0.7777777777777778,0.19480519480519481,0.006993006993006993,0.1912568306010929,0.004975124378109453,,,0.29850746268656714,0.15254237288135594,,0.12244897959183673,0.8333333333333334,1.0,,0.20408163265306123,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.0,0.08163265306122448,0.4489795918367347,,,,0.07692307692307693,1.0,,0.6530612244897959,0.47837916666666674,0.35146666666666665,0.4358041666666667,,0.3157894736842105,9.643478260869564,25.96923076923077,0.3253588516746411,3.0,1.0,,5.0,3.0,9.0,6.0,2.0,,3.0,1.0,15.0,5.0,1.0,1.0,7.0,,5.0,2.0,1.0,3.0,1.0,,5.0,,4.0,0.8333333333333334,0.23076923076923078,0.3333333333333333,0.24,0.043478260869565216,0.16666666666666666,0.15384615384615385,0.1724137931034483,,,0.03571428571428571,0.23809523809523808,0.8,0.3,0.3,0.25,0.25,1.0,0.22727272727272727,0.22727272727272727,0.8,,0.6923076923076923,0.3333333333333333,0.23809523809523808,0.02,0.041666666666666664,,,,3.0,2.0,1.0,2.0,4.0,,,,,,,,3.0,,1.0,,,,,1.0,4.0,,,0.02040816326530612,,False,,1.0,,,1.0,,,1.0,,,,,,,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,27176.0,453.0,47,869,866,283.0,247,106.0,1735,38.0,61.0,5.0,9.0,7.0,18.0,59.0,36.0,95.0,10.0,2.0,5.0,45.0,98.0,215.0,55.0,334.0,908,10.0,23.0,5.0,30.0,20.0,61.0,20.0,93.0,72.0,124.0,2.0,44.0,42.0,8.0,50.0,5.0,26.0,7.0,108.0,11.0,27.0,37.0,13.0,50.0,3.0,13.0,4.0,16.0,13.0,34.0,6.0,31.0,,,1.0,93.0,283.0,4.0,0.3673469387755102,0.3711340206185567,0.4558139534883721,0.43478260869565216,0.32786885245901637,0.49074074074074076,0.4107142857142857,0.35802469135802467,0.5373376623376623,0.48333333333333334,0.46,0.2037037037037037,34.40643863179075,0.47058823529411764,0.08333333333333333,0.03832752613240418,0.08974358974358974,0.032418952618453865,0.06060606060606061,0.04201680672268908,0.056,0.10852713178294573,0.023809523809523808,0.22592592592592592,0.6229508196721312,0.7450980392156863,0.39473684210526316,0.21851851851851853,0.35185185185185186,0.37894736842105264,0.3829787234042553,0.3888888888888889,0.037037037037037035,0.16666666666666666,0.32142857142857145,0.5555555555555556,0.07142857142857142,0.2222222222222222,0.3888888888888889,0.06172839506172839,0.42962962962962964,0.46167007434944246,0.4549425,0.465216875,0.08982035928143713,0.27844311377245506,10.840930232558138,25.64181818181818,0.3256616800920598,24.0,7.0,3.0,16.0,3.0,15.0,23.0,69.0,7.0,6.0,35.0,39.0,16.0,17.0,3.0,9.0,2.0,8.0,2.0,3.0,85.0,32.0,11.0,1.0,1.0,1.0,0.5652173913043478,0.41818181818181815,0.3,0.42592592592592593,0.07906976744186046,0.16393442622950818,0.07407407407407407,0.12121212121212122,0.017543859649122806,0.038461538461538464,0.08571428571428572,0.1111111111111111,1.0,0.4067796610169492,0.4528301886792453,0.7,0.7777777777777778,0.7142857142857143,0.35555555555555557,0.38095238095238093,0.5,0.6,0.18518518518518517,0.2,0.36363636363636365,0.1111111111111111,0.1322314049586777,1.0,3.0,1.0,30.0,9.0,2.0,18.0,9.0,8.0,5.0,0.2,0.011363636363636364,0.5,,0.10714285714285714,3.0,1.0,3.0,1.0,0.1016949152542373,0.2916666666666667,0.01818181818181818,1.0,,,,0.0196078431372549,1.0,False,,,,0.14285714285714285,4.0,1.0,0.010526315789473684,1.0,4.0,0.07272727272727272,0.1,0.06666666666666667,,,,
2457,1610612747,Jannero Pargo,Jannero Pargo,2457,LAL,7343.0,122.0,-27,241,247,111.0,99,27.0,488,1.0,2.0,,1.0,,1.0,1.0,3.0,6.0,2.0,1.0,2.0,12.0,4.0,9.0,14.0,18.0,273,,1.0,1.0,,2.0,4.0,10.0,11.0,,8.0,,12.0,12.0,1.0,13.0,,2.0,6.0,27.0,2.0,5.0,6.0,3.0,9.0,,8.0,4.0,4.0,3.0,7.0,6.0,20.0,,,1.0,11.0,111.0,4.0,,,0.4444444444444444,,0.5,0.3695652173913043,,0.35714285714285715,0.375,,0.36666666666666664,0.6086956521739131,11.355311355311356,0.5714285714285714,0.06097560975609756,0.025974025974025976,0.061224489795918366,0.025,,0.02857142857142857,0.0625,0.06451612903225806,,0.08695652173913043,0.5,0.5,,0.043478260869565216,0.2608695652173913,0.5,0.6,,0.08695652173913043,0.5217391304347826,0.5,,0.5,0.07142857142857142,,0.14285714285714285,0.6956521739130435,0.5055818181818182,0.55065,0.5027192307692308,,0.6111111111111112,13.144444444444446,25.778571428571432,0.4605809128630705,,1.0,1.0,2.0,1.0,8.0,3.0,1.0,,2.0,1.0,6.0,2.0,1.0,1.0,4.0,1.0,1.0,,,2.0,,1.0,1.0,,,0.6666666666666666,0.21428571428571427,0.2,0.21428571428571427,0.1111111111111111,,,0.0625,0.023255813953488372,,0.05263157894736842,,,,,0.5,0.5,,0.16666666666666666,0.16666666666666666,1.0,0.5,0.5714285714285714,0.125,0.16666666666666666,,,,,,3.0,4.0,1.0,3.0,3.0,1.0,,,0.027777777777777776,,,,1.0,,,,,,,1.0,1.0,,,0.03571428571428571,,False,,,,0.16666666666666666,,,0.16666666666666666,,,,,,,,,
965,1610612747,Derek Fisher,Derek Fisher,965,LAL,21111.0,352.0,11,678,667,208.0,186,84.0,1345,3.0,8.0,,1.0,,3.0,10.0,12.0,27.0,11.0,1.0,3.0,23.0,21.0,45.0,34.0,122.0,719,1.0,2.0,4.0,13.0,8.0,15.0,7.0,29.0,12.0,30.0,,22.0,15.0,4.0,19.0,2.0,6.0,3.0,42.0,2.0,17.0,22.0,4.0,26.0,2.0,14.0,8.0,6.0,4.0,14.0,12.0,31.0,,,1.0,29.0,208.0,5.0,0.2857142857142857,0.2857142857142857,0.4666666666666667,0.5,0.5333333333333333,0.6645569620253164,0.9166666666666666,0.4318181818181818,0.7011494252873564,0.9285714285714286,0.5370370370370371,0.43037974683544306,12.998712998713,0.42857142857142855,0.06563706563706563,0.008658008658008658,0.06752411575562701,0.013029315960912053,,,0.08421052631578947,0.06796116504854369,0.058823529411764705,0.10126582278481013,0.375,0.42857142857142855,,0.12658227848101267,0.34177215189873417,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.13924050632911392,0.2911392405063291,0.16666666666666666,,0.16666666666666666,0.13636363636363635,,0.13636363636363635,0.5316455696202531,0.4848863636363637,0.5482125,0.45778750000000007,0.10655737704918032,0.23770491803278687,12.99111111111111,25.302941176470586,0.30678466076696165,6.0,6.0,,15.0,1.0,4.0,21.0,17.0,2.0,1.0,10.0,51.0,15.0,1.0,2.0,6.0,2.0,4.0,1.0,,19.0,7.0,2.0,1.0,,1.0,0.8095238095238095,0.6176470588235294,0.14285714285714285,0.6363636363636364,0.022222222222222223,0.125,0.05263157894736842,0.07692307692307693,0.02631578947368421,,0.03278688524590164,0.05405405405405406,1.0,0.6,0.6,0.5454545454545454,0.5454545454545454,0.8333333333333334,0.6521739130434783,0.6521739130434783,0.8,,0.18181818181818182,0.25,0.6818181818181818,0.09411764705882353,0.13725490196078433,1.0,3.0,3.0,12.0,6.0,2.0,8.0,3.0,4.0,1.0,0.75,0.03333333333333333,1.0,1.0,0.5,2.0,1.0,1.0,1.0,,0.3333333333333333,0.029411764705882353,2.0,1.0,,,0.024390243902439025,,False,,,,0.13333333333333333,1.0,,,1.0,,,,,2.0,0.6666666666666666,1.0,
2098,1610612747,Slava Medvedenko,Slava Medvedenko,2098,LAL,4326.0,72.0,6,143,146,79.0,92,13.0,289,3.0,6.0,3.0,3.0,3.0,6.0,4.0,11.0,17.0,,,,,15.0,27.0,,34.0,152,4.0,4.0,,9.0,7.0,17.0,,16.0,24.0,6.0,4.0,,,1.0,1.0,1.0,,,3.0,2.0,9.0,14.0,4.0,18.0,,1.0,,3.0,3.0,3.0,8.0,14.0,,,1.0,16.0,79.0,3.0,0.8,0.9230769230769231,0.5555555555555556,1.0,0.4117647058823529,0.5555555555555556,1.0,0.4117647058823529,0.5666666666666667,0.9,0.4444444444444444,,20.625,1.0,0.18,0.047619047619047616,0.2,0.06349206349206349,0.16666666666666666,,0.14285714285714285,0.38461538461538464,,0.2222222222222222,0.5,0.5,0.3333333333333333,0.14814814814814814,0.6296296296296297,0.6470588235294118,0.6470588235294118,0.9090909090909091,,,0.75,1.0,,0.35294117647058826,0.5,,0.2222222222222222,0.43018888888888884,0.5597333333333333,0.4562470588235294,0.2647058823529412,0.47058823529411764,13.203703703703706,,0.5524475524475524,1.0,,,,,,,4.0,1.0,,2.0,,,,,,2.0,3.0,2.0,1.0,6.0,3.0,,1.0,1.0,1.0,,,,,,,0.2222222222222222,0.3,0.09523809523809523,0.6666666666666666,0.0625,0.42857142857142855,1.0,0.25,0.25,,,,,,,,,,,0.1,0.1,,,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,0.3333333333333333,False,,,,,,,,,,,,,,,,
406,1610612747,Shaquille O'Neal,Shaquille O'Neal,406,LAL,24053.0,401.0,50,766,757,241.0,203,102.0,1523,65.0,87.0,23.0,31.0,20.0,27.0,106.0,,2.0,,,,,107.0,195.0,,288.0,802,24.0,35.0,,65.0,33.0,57.0,,96.0,122.0,92.0,36.0,,33.0,9.0,42.0,8.0,15.0,12.0,93.0,40.0,68.0,91.0,54.0,145.0,14.0,7.0,2.0,9.0,1.0,29.0,17.0,31.0,,,27.0,96.0,241.0,1.0,0.5700934579439252,0.6853932584269663,0.5487179487179488,0.6857142857142857,0.5789473684210527,0.5487179487179488,0.6857142857142857,0.5789473684210527,0.582995951417004,0.6914893617021277,0.5925925925925926,,31.257078142695356,0.3103448275862069,0.22742474916387959,0.15384615384615385,0.21643835616438356,0.14447592067988668,0.2,0.17699115044247787,0.3008849557522124,0.21311475409836064,0.1686746987951807,0.4461538461538462,0.7471264367816092,0.7738095238095238,0.5846153846153846,0.5435897435897435,0.010256410256410256,,,,,,0.8857142857142857,0.7419354838709677,,0.47368421052631576,0.7407407407407407,,0.4461538461538462,0.4723779487179487,0.54279,0.4728684210526316,0.22569444444444445,0.3333333333333333,4.5025641025641026,,0.31462140992167104,42.0,,,,,,,74.0,17.0,,30.0,,,4.0,1.0,6.0,11.0,11.0,12.0,3.0,116.0,53.0,11.0,27.0,14.0,14.0,,,,,0.020512820512820513,0.034482758620689655,0.5714285714285714,0.16666666666666666,0.11827956989247312,0.05555555555555555,0.125,0.13333333333333333,0.5185185185185185,0.39622641509433965,0.39622641509433965,,,,,,,,,,,0.2245762711864407,0.2245762711864407,,,,,5.0,,20.0,3.0,9.0,12.0,,0.13333333333333333,,,,8.0,,,,,0.5476190476190477,,3.0,11.0,2.0,3.0,0.09195402298850575,0.13043478260869565,False,3.0,2.0,0.08571428571428572,0.23809523809523808,2.0,4.0,0.5,,,,,,,,,1.0
955,1610612747,Samaki Walker,Samaki Walker,955,LAL,2938.0,49.0,9,92,97,33.0,33,12.0,189,2.0,3.0,2.0,3.0,,,1.0,,1.0,,,,,2.0,5.0,,4.0,97,2.0,3.0,,4.0,,1.0,,,,4.0,2.0,,1.0,1.0,2.0,1.0,1.0,,5.0,3.0,8.0,9.0,4.0,13.0,,1.0,,1.0,1.0,3.0,7.0,11.0,,,2.0,,33.0,1.0,,,0.4,0.6666666666666666,,0.4,0.6666666666666666,,0.4,0.6666666666666666,,,7.4766355140186915,0.3333333333333333,0.24242424242424243,0.08571428571428572,0.1951219512195122,0.0851063829787234,0.16666666666666666,0.1111111111111111,0.13333333333333333,0.3333333333333333,,0.6,0.6666666666666666,0.6666666666666666,,0.2,0.2,,,,,,1.0,0.6666666666666666,,,,,0.6,0.5318400000000001,0.6173000000000001,0.3791,1.0,,4.9799999999999995,,0.358695652173913,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,2.0,2.0,2.0,,,,,,,0.16666666666666666,,0.08333333333333333,,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,,,,1.0,,2.0,,1.0,,,0.09090909090909091,,,,,,,,,,,,,,,,,False,,,,,1.0,,,,,,,,,,,
2416,1610612747,Kareem Rush,Kareem Rush,2416,LAL,3813.0,64.0,7,130,132,78.0,63,15.0,262,1.0,4.0,,,,1.0,4.0,6.0,10.0,2.0,,1.0,8.0,7.0,18.0,10.0,30.0,132,,,1.0,3.0,5.0,11.0,6.0,20.0,8.0,6.0,,8.0,,2.0,2.0,2.0,,,6.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,,3.0,3.0,3.0,,2.0,,,,20.0,78.0,1.0,0.5714285714285714,0.5714285714285714,0.3888888888888889,,0.45454545454545453,0.4642857142857143,1.5,0.47058823529411764,0.5,1.5,0.5263157894736842,0.35714285714285715,22.2972972972973,1.0,0.020833333333333332,0.047619047619047616,0.016666666666666666,0.031746031746031744,0.15384615384615385,,0.058823529411764705,,0.06666666666666667,0.14285714285714285,0.25,0.3333333333333333,1.0,0.14285714285714285,0.35714285714285715,0.6,0.6,0.5,0.07142857142857142,0.2857142857142857,,,,0.058823529411764705,,0.058823529411764705,0.5,0.4704232142857143,0.6276,0.4437764705882352,0.1,0.6666666666666666,11.938888888888888,24.560000000000002,0.6,,,,4.0,2.0,5.0,4.0,4.0,,2.0,4.0,6.0,4.0,1.0,,,,,,,4.0,,2.0,,,,0.5,0.4,0.3333333333333333,0.4,0.05555555555555555,0.25,,,,,,,,,,,,,0.5,0.5,0.5,,0.29411764705882354,0.4,0.5,,,,1.0,1.0,6.0,1.0,,,1.0,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,False,,,,,,,,,,,,,1.0,1.0,,
