EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,FG2A,OpponentPoints,SecondChanceFG2A,Usage,LongMidRangeFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,SecondChanceFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,AtRimFrequency,ShortMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,SecondChanceFG2M,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,SecondChancePointsPct,SecondChanceFtPoints,ThreePtAssists,Arc3Assists,FTOffRebounds,DefThreePtRebounds,BadPassSteals,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,ShortMidRangePctBlocked,OffFTReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,AtRimPctAssisted,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyFg3Pct,LongMidRangePctBlocked,PenaltyArc3Frequency,PenaltyArc3Accuracy,Corner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,SecondChanceFg3Pct,Corner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallOutOfBoundsTurnovers,BlockedAtRim,BlockedLongMidRange,Defensive 3 Seconds Violations,DefCorner3ReboundPct,Travels,DefensiveGoaltends,SelfOReb,SelfORebPct,on,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,OffCorner3ReboundPct,FoulsDrawn,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3SecondViolations
2040,1610612740,Jerome Moiso,Jerome Moiso,2040,NOH,1030.0,17,15.0,33,34,14,5,67,2.0,10,27,4.0,30.769230769230766,0.2,0.5178499999999999,0.5758000000000001,4.640000000000001,9.0,6.0,2.0,1.0,,,,6.0,,,,12.0,,,,6.0,,,,,1.0,1.0,,2.0,,,,,2.0,2.0,1.0,2.0,3.0,,,,,9.0,0.5,1.0,,,,0.6,0.6,0.6,,,,,,0.6,0.2,0.5,0.5,1.0,,,,,,0.6,,,,0.2727272727272727,4.0,3.0,4.0,,,1.0,3.0,6.0,,1.0,6.0,6.0,4.0,1.0,2.0,4.0,6.0,,1.0,0.75,,0.75,,0.75,0.14285714285714285,0.2857142857142857,0.15384615384615385,0.26666666666666666,0.5,0.2,,0.6666666666666666,0.6666666666666666,0.5,0.5,1.0,1.0,0.75,,,0.3475,0.5,,,,,1.0,,,,1.0,,1.0,,,,0.16666666666666666,0.2857142857142857,,0.5,,,,,1.0,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,0.5,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
2042,1610612740,Courtney Alexander,Courtney Alexander,2042,NOH,327.0,5,3.0,14,12,8,1,26,,3,12,,20.0,,0.4973,,4.533333333333333,9.0,2.0,1.0,,,,,1.0,,,1.0,3.0,,,,2.0,,,,,,1.0,,3.0,,,,,,,,,2.0,,1.0,,,9.0,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,0.5,,,,,,0.6666666666666666,0.3333333333333333,,,,,,,,,0.6666666666666666,,,,0.6428571428571429,1.0,,,,,,,,,1.0,,,1.0,,,1.0,1.0,,2.0,,,,,,,0.2,,0.2,,,,0.5,0.5,,,,,,,,0.4073,,,1.0,1.0,,,,1.0,1.0,,,,,,,,1.0,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,
123,1610612740,Robert Pack,Robert Pack,123,NOH,2312.0,39,-1.0,71,73,35,8,144,1.0,12,82,,17.72151898734177,0.08333333333333333,0.47609166666666664,,6.383333333333333,31.0,5.0,6.0,,,,,6.0,,,3.0,15.0,,2.0,8.0,2.0,,,,,3.0,4.0,,9.0,,,1.0,1.0,,1.0,,4.0,9.0,,3.0,1.0,8.0,31.0,0.16666666666666666,0.16666666666666666,,,,0.5,0.5,0.5769230769230769,0.6666666666666666,,,,1.0,0.4166666666666667,0.5,,,,,,,,,0.4166666666666667,,0.5333333333333333,,0.43661971830985913,3.0,,,2.0,3.0,3.0,,,3.0,5.0,10.0,,,1.0,1.0,,1.0,,3.0,,0.6,,0.6,,0.04,,0.03333333333333333,,,,,0.6,0.6,0.5,0.5,0.3333333333333333,,,0.6,0.6666666666666666,0.5192,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,0.07142857142857142,,,0.08333333333333333,0.08333333333333333,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,
133,1610612740,David Wesley,David Wesley,133,NOH,9646.0,161,2.0,300,299,106,34,599,15.0,31,327,1.0,22.87390029325513,0.23809523809523808,0.5343690476190476,0.5442666666666667,10.370967741935482,79.0,13.0,3.0,2.0,8.0,23.0,2.0,13.0,13.0,32.0,5.0,70.0,5.0,2.0,8.0,22.0,36.0,23.0,8.0,,8.0,12.0,3.0,28.0,4.0,3.0,8.0,2.0,5.0,13.0,3.0,6.0,21.0,3.0,5.0,1.0,8.0,79.0,0.8461538461538461,0.8461538461538461,0.9230769230769231,0.40625,0.40625,0.41935483870967744,0.5158730158730159,0.5384615384615384,0.2857142857142857,0.5079365079365079,,,0.6153846153846154,0.20634920634920634,0.047619047619047616,0.13333333333333333,0.13333333333333333,0.5,0.36507936507936506,0.34782608695652173,0.34782608695652173,0.875,0.3333333333333333,0.7142857142857143,0.34782608695652173,0.11428571428571428,24.75,0.2633333333333333,11.0,,,,1.0,,,6.0,,4.0,4.0,,1.0,2.0,6.0,1.0,7.0,2.0,4.0,,,0.5,0.23076923076923078,0.5,0.01818181818181818,0.010638297872340425,0.04477611940298507,0.007518796992481203,,,,0.8461538461538461,0.8461538461538461,,,,,,0.07692307692307693,,0.5367153846153847,0.08571428571428572,,4.0,3.0,,4.0,1.0,1.0,2.0,1.0,,1.0,,,,0.16666666666666666,0.03125,0.038461538461538464,0.02040816326530612,0.25,,0.03125,0.0625,5.0,,,,,,,0.9090909090909091,1.0,6.0,2.0,9.0,3.0,1.0,6.0,,0.2222222222222222,,0.46153846153846156,0.16666666666666666,9.0,,2.0,,0.4,0.14285714285714285,,,,1.0,,,,1.0,,,,False,5.0,2.0,3.0,1.0,3.0,1.0,0.5555555555555556,0.5555555555555556,1.0,0.5,0.6666666666666666,1.0,0.23076923076923078,0.3333333333333333,,,,,,,,,,,
136,1610612740,P.J. Brown,P.J. Brown,136,NOH,9877.0,165,-21.0,304,303,120,43,607,8.0,36,341,7.0,14.84593837535014,0.2222222222222222,0.4527388888888889,0.5248857142857143,7.030555555555555,80.0,14.0,14.0,3.0,,,,17.0,,,19.0,53.0,,8.0,12.0,22.0,,,,1.0,3.0,6.0,,15.0,7.0,2.0,4.0,2.0,1.0,5.0,1.0,5.0,16.0,,25.0,4.0,12.0,80.0,0.6470588235294118,0.8461538461538461,,,,0.4722222222222222,0.4722222222222222,0.5520833333333334,0.5,,0.027777777777777776,0.07142857142857142,0.8,0.3888888888888889,0.3888888888888889,0.375,0.375,1.0,,,,,,0.3888888888888889,,0.22641509433962265,,0.2631578947368421,8.0,4.0,6.0,1.0,1.0,6.0,5.0,15.0,2.0,7.0,12.0,8.0,10.0,18.0,25.0,15.0,40.0,5.0,2.0,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.75,0.1565217391304348,0.08849557522123894,0.17266187050359713,0.0915032679738562,0.12121212121212122,0.022727272727272728,0.11764705882352941,0.5714285714285714,0.6153846153846154,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.8571428571428571,0.6666666666666666,0.14285714285714285,1.0,0.3882857142857143,0.2830188679245283,5.0,3.0,3.0,1.0,6.0,5.0,1.0,9.0,3.0,,3.0,1.0,,0.09090909090909091,0.25,0.1388888888888889,0.17391304347826086,0.1724137931034483,0.25,0.3333333333333333,0.20454545454545456,0.20454545454545456,3.0,,4.0,1.0,0.16666666666666666,0.1,0.13333333333333333,0.5,,,,,,1.0,2.0,,,,,,,,,,,,,,,3.0,,,0.25,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,
1884,1610612740,Baron Davis,Baron Davis,1884,NOH,9482.0,158,2.0,283,282,81,44,565,7.0,39,297,6.0,25.519287833827892,0.1076923076923077,0.52979,0.5237583333333333,4.605128205128205,53.0,27.0,5.0,2.0,7.0,26.0,4.0,20.0,7.0,26.0,14.0,75.0,4.0,10.0,25.0,14.0,6.0,26.0,7.0,1.0,29.0,37.0,8.0,82.0,1.0,,5.0,3.0,6.0,11.0,3.0,5.0,16.0,2.0,20.0,3.0,25.0,53.0,0.35,0.35,0.2857142857142857,0.2692307692307692,0.2692307692307692,0.5128205128205128,0.46923076923076923,0.5,0.5681818181818182,0.4,0.02564102564102564,0.037037037037037035,0.45454545454545453,0.4153846153846154,0.07692307692307693,0.2857142857142857,0.2857142857142857,,0.4,0.2692307692307692,0.28,0.2857142857142857,0.4,0.8153846153846154,0.2692307692307692,0.3333333333333333,26.03461538461538,0.1872791519434629,17.0,2.0,5.0,3.0,6.0,1.0,2.0,8.0,3.0,8.0,26.0,,2.0,11.0,12.0,4.0,16.0,,2.0,0.3333333333333333,0.375,0.35,0.46875,0.36363636363636365,0.09649122807017543,0.019417475728155338,0.08695652173913043,0.027972027972027972,,,0.05,0.6296296296296297,0.6538461538461539,0.2,0.2,,0.5,0.4,0.375,0.5,0.4955375,0.10666666666666667,1.0,8.0,4.0,,1.0,1.0,,7.0,1.0,,1.0,1.0,,,0.041666666666666664,0.05555555555555555,0.03571428571428571,0.17391304347826086,,1.0,0.09722222222222222,0.15217391304347827,18.0,3.0,2.0,,,0.05,0.06451612903225806,0.4117647058823529,3.0,8.0,3.0,8.0,15.0,,2.0,1.0,0.375,,0.5,0.375,,1.0,1.0,,0.25,,0.25,,2.0,,1.0,,0.125,1.0,,1.0,0.02857142857142857,False,,,,,,4.0,,,,,,,,,1.0,0.038461538461538464,0.038461538461538464,0.5,,,,,,,
2048,1610612740,Jamaal Magloire,Jamaal Magloire,2048,NOH,9717.0,162,-19.0,295,294,106,39,589,3.0,45,333,8.0,19.29824561403509,0.06666666666666667,0.4945911111111111,0.506325,3.497777777777778,66.0,31.0,11.0,1.0,,,,22.0,,,19.0,63.0,,5.0,17.0,34.0,,,,1.0,1.0,2.0,,5.0,4.0,1.0,6.0,1.0,3.0,9.0,2.0,6.0,13.0,1.0,25.0,3.0,17.0,66.0,0.7727272727272727,0.85,,,,0.4888888888888889,0.4888888888888889,0.5526315789473685,0.5,,0.022222222222222223,,0.6666666666666666,0.6888888888888889,0.24444444444444444,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.6888888888888889,,0.2698412698412698,,0.22372881355932203,18.0,3.0,6.0,6.0,9.0,3.0,3.0,11.0,6.0,14.0,10.0,4.0,11.0,21.0,29.0,14.0,43.0,3.0,3.0,0.375,0.42857142857142855,0.375,0.42857142857142855,0.5,0.1926605504587156,0.10576923076923077,0.2109375,0.09929078014184398,0.11428571428571428,0.02857142857142857,0.14285714285714285,0.5806451612903226,0.5806451612903226,0.2727272727272727,0.3,0.3333333333333333,0.75,0.5,0.6428571428571429,0.6666666666666666,0.48372142857142864,0.1746031746031746,5.0,1.0,1.0,,6.0,3.0,1.0,10.0,6.0,,6.0,3.0,0.09090909090909091,,0.3157894736842105,0.17647058823529413,0.25,0.2,0.26666666666666666,0.5,0.18518518518518517,0.18518518518518517,1.0,,3.0,2.0,0.2857142857142857,0.08108108108108109,0.07407407407407407,0.8333333333333334,,,,,,2.0,5.0,1.0,,,,,,,,,,,,,,6.0,,,0.5,,,2.0,0.09090909090909091,False,,,,,,,,,,,,,,,,,,,0.1,,,,,,
248,1610612740,George Lynch,George Lynch,248,NOH,7429.0,124,13.0,223,222,98,35,445,4.0,19,229,7.0,15.789473684210526,0.11428571428571428,0.5396941176470588,0.5371333333333334,5.173684210526315,72.0,12.0,3.0,1.0,1.0,6.0,,11.0,3.0,16.0,1.0,32.0,,1.0,5.0,16.0,9.0,6.0,1.0,1.0,7.0,9.0,2.0,20.0,5.0,2.0,2.0,2.0,4.0,6.0,,4.0,11.0,1.0,2.0,1.0,5.0,72.0,0.7272727272727273,1.0,1.0,0.1875,0.1875,0.5789473684210527,0.44285714285714284,0.4444444444444444,0.2777777777777778,0.45714285714285713,0.05263157894736842,0.08333333333333333,0.3333333333333333,0.34285714285714286,0.08571428571428572,0.25,0.25,1.0,0.17142857142857143,0.16666666666666666,0.16666666666666666,1.0,,0.8,0.16666666666666666,0.15625,24.46875,0.32286995515695066,8.0,4.0,6.0,2.0,3.0,2.0,4.0,8.0,2.0,4.0,6.0,6.0,9.0,16.0,18.0,10.0,28.0,2.0,2.0,0.5714285714285714,0.5,0.5714285714285714,0.25,0.5714285714285714,0.17204301075268819,0.11392405063291139,0.1415929203539823,0.09009009009009009,0.1,0.20689655172413793,,0.6666666666666666,0.7272727272727273,0.6666666666666666,0.6666666666666666,1.0,0.8571428571428571,0.6666666666666666,0.375,0.6666666666666666,0.52465,0.25,,2.0,,,,3.0,,,3.0,1.0,3.0,2.0,,,,0.03333333333333333,0.15,0.3170731707317073,,0.6666666666666666,,,5.0,,1.0,2.0,0.2222222222222222,0.03125,0.045454545454545456,0.625,,2.0,,4.0,,1.0,,1.0,,,0.25,,10.0,,,,,0.2857142857142857,,,,2.0,,,,1.0,,,,False,2.0,,,,2.0,2.0,0.2,0.2,1.0,,,,0.25,,,,,0.25,,1.0,1.0,,,,
469,1610612740,Jamal Mashburn,Jamal Mashburn,469,NOH,7260.0,121,-17.0,222,224,95,27,446,31.0,51,258,1.0,29.52755905511811,0.5254237288135594,0.40906271186440674,0.5505,14.16078431372549,73.0,1.0,19.0,16.0,4.0,7.0,2.0,24.0,5.0,8.0,15.0,78.0,2.0,7.0,20.0,12.0,15.0,7.0,4.0,2.0,15.0,16.0,3.0,33.0,4.0,2.0,5.0,3.0,2.0,7.0,2.0,4.0,4.0,,23.0,4.0,20.0,73.0,0.25,0.25,1.0,0.625,0.625,0.47058823529411764,0.5338983050847458,0.5661764705882353,0.4,0.13559322033898305,0.0392156862745098,,0.7142857142857143,0.01694915254237288,0.3220338983050847,0.5161290322580645,0.5161290322580645,0.3125,0.11864406779661017,0.5714285714285714,0.5714285714285714,1.0,0.6666666666666666,0.15254237288135594,0.5714285714285714,0.2564102564102564,25.3,0.32882882882882886,1.0,,,,,7.0,1.0,5.0,5.0,19.0,36.0,,,12.0,12.0,,12.0,,,1.0,0.2631578947368421,0.8333333333333334,0.325,0.8333333333333334,0.14457831325301204,,0.1188118811881188,,,,0.14814814814814814,1.0,1.0,0.3684210526315789,0.4117647058823529,,,,,,0.38055249999999996,0.0641025641025641,,1.0,1.0,,,2.0,2.0,6.0,1.0,,1.0,1.0,0.10526315789473684,,,,0.045454545454545456,0.20588235294117646,,1.0,0.109375,0.10909090909090909,7.0,5.0,,,,,,1.0,,,1.0,1.0,,1.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,,0.5,0.01694915254237288,0.5,1.0,,1.0,,,,,,,,False,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,,0.05,1.0,,,,,,,,2.0,1.0,0.1111111111111111,
1714,1610612740,Robert Traylor,Robert Traylor,1714,NOH,3509.0,58,12.0,106,108,43,16,214,4.0,13,101,5.0,13.6,0.3076923076923077,0.47344615384615385,0.497,6.630769230769231,45.0,7.0,2.0,3.0,,,,5.0,,,,10.0,,,4.0,10.0,,,,,3.0,3.0,,6.0,2.0,1.0,2.0,1.0,1.0,3.0,,5.0,11.0,,2.0,1.0,4.0,45.0,1.0,1.0,,,,0.38461538461538464,0.38461538461538464,0.35714285714285715,0.25,,,,0.6666666666666666,0.5384615384615384,0.15384615384615385,0.75,0.75,1.0,,,,,,0.5384615384615384,,0.4,,0.42452830188679247,1.0,,4.0,,4.0,1.0,1.0,2.0,2.0,7.0,,,5.0,11.0,14.0,6.0,20.0,2.0,2.0,0.2,0.2857142857142857,0.2,0.2857142857142857,0.2,0.22916666666666666,0.13513513513513514,0.21311475409836064,0.12,,0.1875,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.5,0.5,1.0,0.8,,0.5714285714285714,,0.4786,0.2,,,,,2.0,1.0,,,4.0,1.0,4.0,3.0,,,0.15384615384615385,0.14285714285714285,0.36363636363636365,0.21052631578947367,0.16666666666666666,0.75,,,3.0,,1.0,1.0,0.16666666666666666,0.07692307692307693,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,3.0,,,0.14285714285714285,,1.0,,,False,,,,,,,,,,,,,,,,,,,0.5,,,,,,1.0
2040,1610612740,Jerome Moiso,Jerome Moiso,2040,NOH,2583.0,43,1.0,75,76,25,11,151,2.0,6,75,2.0,11.494252873563218,0.3333333333333333,0.4950833333333334,0.5628,4.766666666666667,22.0,4.0,,1.0,,,,4.0,,,3.0,11.0,,1.0,5.0,6.0,,,,1.0,2.0,4.0,,10.0,,,1.0,,1.0,2.0,,3.0,6.0,1.0,4.0,1.0,5.0,22.0,0.75,1.0,,,,0.6666666666666666,0.6666666666666666,0.6875,0.8333333333333334,,0.16666666666666666,,0.5,0.6666666666666666,,0.5,1.0,1.0,,,,,,0.6666666666666666,,0.45454545454545453,,0.29333333333333333,3.0,1.0,2.0,2.0,2.0,,1.0,5.0,2.0,2.0,2.0,2.0,3.0,4.0,6.0,4.0,10.0,1.0,1.0,0.5,1.0,0.5,1.0,0.625,0.12903225806451613,0.11538461538461539,0.10256410256410256,0.1111111111111111,,0.16666666666666666,0.23529411764705882,0.75,0.75,,,,1.0,0.5,1.0,1.0,0.5617000000000001,0.45454545454545453,3.0,2.0,2.0,,,,,1.0,6.0,4.0,6.0,2.0,,,,0.18181818181818182,,,,0.3333333333333333,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,2.0,0.4,0.1,0.125,0.6666666666666666,,,,,,,1.0,,,0.5,,,,,,,,,,,,2.0,,,,,1.0,,,False,,,,,,,,,,,,,,,,,,,,,,,,,
2042,1610612740,Courtney Alexander,Courtney Alexander,2042,NOH,2044.0,34,-1.0,62,64,21,12,126,8.0,12,61,2.0,18.42105263157895,0.6153846153846154,0.43708846153846154,0.3718,12.508333333333333,11.0,4.0,,2.0,1.0,1.0,,5.0,1.0,1.0,2.0,15.0,,,4.0,6.0,3.0,1.0,1.0,,,,,,2.0,2.0,1.0,,,1.0,,1.0,4.0,,3.0,,4.0,11.0,0.6,0.6,1.0,1.0,1.0,0.4166666666666667,0.5,0.5,0.5,0.07692307692307693,,,1.0,0.3076923076923077,,0.25,0.25,,0.07692307692307693,1.0,1.0,1.0,,0.38461538461538464,1.0,0.26666666666666666,24.3,0.1774193548387097,3.0,1.0,1.0,,,,1.0,2.0,2.0,4.0,4.0,,,2.0,2.0,1.0,3.0,1.0,2.0,0.5,0.5,0.5,0.5,0.5,0.08333333333333333,,0.06666666666666667,0.02857142857142857,,,,0.75,0.75,,,,0.5,1.0,,,0.36417499999999997,0.13333333333333333,,,,,,,1.0,1.0,,,,,,,,,,0.18181818181818182,,,0.07692307692307693,0.08333333333333333,,,1.0,,,0.2,0.25,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,
72,1610612740,Kenny Anderson,Kenny Anderson,72,NOH,1561.0,26,-1.0,54,55,35,6,109,2.0,7,56,,14.754098360655737,0.2857142857142857,0.49392857142857144,,7.4,23.0,3.0,2.0,2.0,,,,2.0,,,,4.0,,,,4.0,,,,3.0,3.0,4.0,1.0,9.0,1.0,,2.0,1.0,,2.0,1.0,4.0,5.0,,,,,23.0,1.0,1.0,,,,0.2857142857142857,0.2857142857142857,0.2857142857142857,,,0.42857142857142855,0.6666666666666666,1.0,0.42857142857142855,0.2857142857142857,1.0,1.0,1.0,,,,,,0.42857142857142855,,,,0.42592592592592593,,,,,1.0,,,,,2.0,,,,,1.0,,1.0,,1.0,,,,,,,,0.037037037037037035,,,,,,,,,,,,0.5,,0.4445,,,1.0,,,1.0,1.0,,,,,,,0.5,,0.25,,,,0.3333333333333333,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,1.0,,,,,,,,,,,,,,,,,,,
