EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted3s,ShortMidRangeAssists,OffThreePtRebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,FtPoints,PenaltyFtPoints,PtsUnassisted2s,Fg2aBlocked,Corner3Assists,FTDefRebounds,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,SecondChanceAtRimFGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,BadPassOutOfBoundsTurnovers,NonShootingFoulsDrawn,PenaltyFg3Pct,LongMidRangePctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceFtPoints,Fg3aBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,AtRimPctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,PtsPutbacks,OffAtRimReboundPct,SecondChanceAtRimAccuracy,HeaveAttempts,FTOffRebounds,DefensiveGoaltends,OffFTReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,on,Travels,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,3SecondViolations,Defensive 3 Seconds Violations
109,1610612747,Robert Horry,Robert Horry,109,LAL,2781.0,46,-9,91,96,39,35,13,187,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,4.0,4.0,2.0,104,1.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,1.0,1.0,10.0,2.0,2.0,3.0,5.0,2.0,7.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,8,4.0,1.0,2.0,1.0,1.0,1.0,5.0,3.0,2.0,39,4.0,1.0,1.0,0.25,0.3333333333333333,0.125,0.2,0.125,0.2,0.5,9.615384615384615,1.0,0.10344827586206896,0.07142857142857142,0.2,0.1282051282051282,0.0425531914893617,0.07692307692307693,0.07692307692307693,0.16666666666666666,0.1,0.07692307692307693,0.14285714285714285,0.3333333333333333,0.14285714285714285,0.6,0.125,1.0,1.0,1.0,0.25,0.125,0.5,1.0,0.2,1.0,0.4,0.625,0.47825,0.61065,0.47912,1.0,10.325000000000001,24.6,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1904,1610612747,Devean George,Devean George,1904,LAL,2170.0,36,-7,69,70,24,20,7,139,,,,,4.0,3.0,1.0,,,5.0,7.0,4.0,13.0,83,,,,1.0,,10.0,1.0,3.0,,3.0,,2.0,,6.0,1.0,,2.0,2.0,2.0,4.0,,3.0,2.0,1.0,,,,2.0,,,3.0,8,1.0,,,,,1.0,1.0,1.0,,24,2.0,1.0,1.0,0.7142857142857143,,0.5909090909090909,,0.5909090909090909,,0.36363636363636365,16.455696202531644,,0.09090909090909091,0.047619047619047616,,0.07692307692307693,0.058823529411764705,,0.09090909090909091,,0.08333333333333333,0.125,,,,1.0,,,,,0.36363636363636365,0.2727272727272727,0.09090909090909091,,,,,0.36363636363636365,0.44027727272727274,0.40975,0.5235,,13.728571428571428,23.5,0.34782608695652173,2.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.5,0.5,0.5,0.07692307692307693,0.1,0.5,0.5,1.0,1.0,1.0,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,1.0,0.09090909090909091,0.14285714285714285,0.15384615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2058,1610612747,Mark Madsen,Mark Madsen,2058,LAL,3185.0,53,-40,111,115,45,51,11,226,2.0,3.0,1.0,1.0,5.0,1.0,,,,5.0,9.0,,12.0,139,,3.0,3.0,,8.0,8.0,,2.0,2.0,4.0,1.0,,2.0,10.0,1.0,,5.0,7.0,1.0,8.0,,1.0,1.0,,2.0,1.0,1.0,2.0,,2.0,5.0,8,2.0,,1.0,,,1.0,2.0,1.0,8.0,45,2.0,0.8,0.8,0.5555555555555556,1.0,0.5555555555555556,1.0,0.6,1.0,,9.67741935483871,1.0,0.12195121951219512,0.02857142857142857,,0.11904761904761904,0.017241379310344827,,0.058823529411764705,0.16666666666666666,0.14285714285714285,0.06666666666666667,,,,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.5555555555555556,0.1111111111111111,,,0.3333333333333333,1.0,,0.3333333333333333,0.4564555555555556,,0.4773666666666667,0.6666666666666666,7.077777777777778,,0.40540540540540543,2.0,1.0,,,,,,,,,,,,,,,3.0,1.0,2.0,,,,,,,,,0.4,0.6666666666666666,0.5,1.0,1.0,1.0,,,,,,0.2,0.2,,2.0,2.0,2.0,2.0,1.0,2.0,0.2222222222222222,0.4,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2457,1610612747,Jannero Pargo,Jannero Pargo,2457,LAL,7726.0,129,-35,254,263,116,111,28,517,1.0,2.0,,1.0,1.0,6.0,12.0,,8.0,4.0,9.0,15.0,23.0,293,1.0,2.0,4.0,11.0,14.0,,12.0,13.0,1.0,14.0,,3.0,6.0,29.0,2.0,1.0,5.0,6.0,3.0,9.0,,8.0,4.0,4.0,4.0,3.0,1.0,7.0,1.0,3.0,6.0,22,1.0,,,,,1.0,1.0,,14.0,116,5.0,,,0.4444444444444444,0.5,0.4166666666666667,0.43333333333333335,0.4423076923076923,0.4375,0.625,11.498257839721253,0.5714285714285714,0.05813953488372093,0.024691358024691357,0.05,0.05660377358490566,0.023809523809523808,0.02631578947368421,0.034482758620689655,0.05263157894736842,0.05714285714285714,0.0625,,0.14285714285714285,,,0.08333333333333333,0.5,0.5,,0.041666666666666664,0.25,0.5,,0.06666666666666667,,0.5333333333333333,0.7083333333333334,0.5037130434782608,0.55065,0.4998535714285714,0.6086956521739131,13.144444444444446,25.62,0.4566929133858268,,3.0,2.0,3.0,3.0,4.0,,1.0,,9.0,4.0,1.0,3.0,,1.0,1.0,4.0,,1.0,0.75,0.26666666666666666,0.26666666666666666,,,,0.022222222222222223,0.02631578947368421,,,,0.5,0.6,,0.125,0.6666666666666666,0.6666666666666666,0.5,0.2,0.04,0.1,,3.0,1.0,8.0,1.0,1.0,,0.1111111111111111,,,1.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,0.2727272727272727,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.5,0.5,0.6666666666666666,0.125,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,6164.0,103,-21,200,205,82,74,22,405,5.0,9.0,1.0,3.0,15.0,19.0,20.0,1.0,10.0,18.0,43.0,24.0,83.0,231,1.0,4.0,12.0,13.0,33.0,12.0,20.0,9.0,1.0,10.0,,5.0,3.0,21.0,1.0,4.0,4.0,9.0,2.0,11.0,,3.0,2.0,1.0,5.0,3.0,2.0,6.0,,1.0,3.0,10,,,,,,,,,33.0,82,1.0,0.3333333333333333,0.3333333333333333,0.4186046511627907,0.3333333333333333,0.4925373134328358,0.46,0.5256410256410257,0.515625,0.3582089552238806,37.49999999999999,0.8333333333333334,0.0625,0.017241379310344827,0.26666666666666666,0.10126582278481013,0.021052631578947368,0.03225806451612903,,,0.12,0.041666666666666664,0.2222222222222222,0.3333333333333333,,,0.13432835820895522,0.5555555555555556,0.7142857142857143,0.4,0.22388059701492538,0.2835820895522388,0.29850746268656714,0.25,0.12,0.3333333333333333,0.4,0.4925373134328358,0.4594104477611941,0.38830000000000003,0.470014,0.39759036144578314,11.662790697674419,25.004166666666663,0.41,5.0,8.0,3.0,4.0,3.0,10.0,,3.0,3.0,15.0,1.0,1.0,1.0,,,1.0,24.0,,9.0,0.5,0.4166666666666667,0.4166666666666667,,,0.2,0.02702702702702703,,0.3333333333333333,0.35714285714285715,0.2,0.42105263157894735,0.42105263157894735,0.375,0.05970149253731343,0.75,1.0,0.6666666666666666,0.12,0.13157894736842105,0.17307692307692307,0.03614457831325301,17.0,10.0,24.0,3.0,1.0,1.0,0.06976744186046512,0.06666666666666667,0.1,,,2.0,7.0,3.0,5.0,15.0,7.0,,2.0,0.38461538461538464,,0.35,0.3684210526315789,0.42857142857142855,,,0.6666666666666666,0.3,0.35,3.0,2.0,1.0,1.0,1.0,0.08333333333333333,0.2222222222222222,0.25,0.05,0.14285714285714285,0.041666666666666664,,,,,,,,,,,,,True,,,,,,,,
2098,1610612747,Slava Medvedenko,Slava Medvedenko,2098,LAL,3323.0,55,-5,113,116,67,69,9,229,2.0,5.0,2.0,5.0,2.0,14.0,,,,11.0,21.0,,25.0,122,,5.0,13.0,,12.0,18.0,,,1.0,1.0,1.0,,,3.0,2.0,2.0,8.0,12.0,3.0,15.0,,1.0,1.0,,3.0,3.0,,3.0,,1.0,7.0,13,1.0,,1.0,,,,1.0,1.0,12.0,67,3.0,0.8181818181818182,1.0,0.5238095238095238,0.38461538461538464,0.5238095238095238,0.38461538461538464,0.5434782608695652,0.42857142857142855,,20.634920634920636,1.0,0.21621621621621623,0.05555555555555555,0.2857142857142857,0.22727272727272727,0.05454545454545454,,,0.1111111111111111,0.125,0.4166666666666667,0.5,,,1.0,0.23809523809523808,0.4,0.4,,0.09523809523809523,0.6666666666666666,,,0.38461538461538464,0.4,,0.23809523809523808,0.4308714285714286,0.50325,0.4580923076923077,0.48,13.471428571428573,,0.5929203539823009,1.0,8.0,,,,,3.0,3.0,7.0,,,1.0,,,1.0,,4.0,,2.0,,,,1.0,1.0,0.875,0.05263157894736842,,0.5,0.5,1.0,0.5714285714285714,0.5714285714285714,1.0,,,,,,0.08695652173913043,0.08695652173913043,0.28,3.0,2.0,4.0,,,2.0,,,0.25,2.0,,,,,,,,,,,,,,,0.6666666666666666,,,,,1.0,,,,,,,,,0.5,,2.0,4.0,0.2,1.0,,,,,,,,,True,,,,,,,,
216,1610612747,Brian Shaw,Brian Shaw,216,LAL,4476.0,75,-19,139,146,47,57,16,285,1.0,2.0,,,3.0,4.0,8.0,,1.0,2.0,9.0,10.0,12.0,152,,,1.0,1.0,1.0,,7.0,8.0,2.0,10.0,1.0,,4.0,22.0,,1.0,8.0,10.0,,10.0,,2.0,2.0,,2.0,1.0,1.0,4.0,1.0,1.0,2.0,5,3.0,,,,,3.0,3.0,2.0,1.0,47,,,,0.2222222222222222,,0.2631578947368421,,0.275,0.16666666666666666,0.5263157894736842,15.094339622641508,0.5,0.15384615384615385,,0.1111111111111111,0.14754098360655737,,,,0.09090909090909091,0.23809523809523808,0.1,0.16666666666666666,,,0.6666666666666666,0.10526315789473684,0.5,1.0,,0.15789473684210525,0.21052631578947367,0.42105263157894735,,,,0.5,0.631578947368421,0.4848944444444445,0.3188,0.3839,0.08333333333333333,11.855555555555558,26.47,0.3381294964028777,1.0,,1.0,2.0,,2.0,,2.0,,3.0,4.0,,2.0,1.0,,,3.0,,1.0,0.5,0.2,0.2222222222222222,,,,,,0.3333333333333333,0.3333333333333333,,,,,0.10526315789473684,0.5,0.5,1.0,,0.05,0.1,,2.0,1.0,4.0,1.0,1.0,1.0,0.1111111111111111,,0.16666666666666666,,,,1.0,,,3.0,1.0,1.0,,,,0.125,0.125,,,,,,0.14285714285714285,,,,1.0,,,0.5,,,,,,,,,1.0,,,,,,,,True,,,,,,,,
406,1610612747,Shaquille O'Neal,Shaquille O'Neal,406,LAL,4427.0,74,-24,142,145,64,59,18,287,12.0,14.0,5.0,7.0,23.0,1.0,,,,21.0,38.0,,63.0,174,,11.0,18.0,,31.0,28.0,,5.0,,5.0,,2.0,2.0,10.0,7.0,2.0,13.0,17.0,11.0,28.0,2.0,1.0,1.0,,2.0,,2.0,3.0,1.0,1.0,2.0,3,8.0,,4.0,,,4.0,8.0,3.0,31.0,64,,0.6666666666666666,0.7777777777777778,0.5526315789473685,0.6111111111111112,0.5526315789473685,0.6111111111111112,0.6057692307692307,0.6458333333333334,,33.95061728395061,0.6666666666666666,0.2826086956521739,0.15555555555555556,0.1111111111111111,0.234375,0.15151515151515152,0.11538461538461539,0.2727272727272727,0.2222222222222222,0.25,0.35294117647058826,0.08333333333333333,0.16666666666666666,0.125,0.375,0.3684210526315789,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.6052631578947368,0.02631578947368421,,,0.3888888888888889,0.7142857142857143,,0.3684210526315789,0.469328947368421,0.5837,0.4611166666666667,0.49206349206349204,4.815789473684211,,0.4507042253521127,9.0,,,,,,5.0,6.0,19.0,,1.0,3.0,1.0,,,1.0,30.0,2.0,14.0,,,,0.8333333333333334,0.8333333333333334,0.7916666666666666,0.14285714285714285,0.15,0.391304347826087,0.391304347826087,0.6666666666666666,,,,,,,,,0.28,0.28,0.30158730158730157,21.0,9.0,14.0,1.0,,2.0,0.02631578947368421,,0.2857142857142857,5.0,,,,,,,,,2.0,,1.0,,,,0.8333333333333334,,,,,9.0,,,,,,,,,,,4.0,6.0,0.125,0.8,,1.0,1.0,0.14285714285714285,,,,,True,,,,,,,,
2416,1610612747,Kareem Rush,Kareem Rush,2416,LAL,2695.0,45,2,94,98,61,45,10,192,,2.0,,1.0,3.0,8.0,7.0,1.0,4.0,6.0,13.0,9.0,23.0,98,1.0,5.0,11.0,5.0,15.0,6.0,7.0,,1.0,1.0,1.0,,,3.0,,,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1,,,,,,,,,15.0,61,1.0,0.5,0.5,0.46153846153846156,0.45454545454545453,0.4772727272727273,0.40625,0.5,0.4411764705882353,0.4090909090909091,22.641509433962263,1.0,0.027777777777777776,,,0.023255813953488372,,,,,0.07692307692307693,,,,,,0.09090909090909091,,,,0.13636363636363635,0.36363636363636365,0.3181818181818182,1.0,0.0625,,0.25,0.5,0.4825045454545455,0.6276,0.441390625,0.6521739130434783,13.169230769230769,24.533333333333335,0.648936170212766,,6.0,,2.0,1.0,3.0,,,3.0,3.0,,,,,,,2.0,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,1.5,1.5,,,,,,0.75,0.75,0.5,0.09090909090909091,,,,0.0625,,,0.13043478260869565,2.0,2.0,6.0,1.0,,,0.07692307692307693,,,,,,3.0,1.0,1.0,6.0,3.0,,1.0,0.2,,0.42857142857142855,0.42857142857142855,0.3333333333333333,,,,0.25,0.42857142857142855,,,,,,,0.5,,,,,,,,,,,,,1.0,1.0,1.0,1.0,True,,,,,,,,
955,1610612747,Samaki Walker,Samaki Walker,955,LAL,1038.0,17,-4,32,35,18,13,3,67,,,,,,1.0,,,,,1.0,,,32,,,1.0,,,,,,,,,,,,,,4.0,5.0,,5.0,,1.0,1.0,,,,,1.0,,,,2,1.0,,1.0,,,,1.0,1.0,,18,,,,,,,,,,,5.714285714285714,,0.36363636363636365,,,0.26666666666666666,,,,0.5,0.4,0.25,,,,1.0,,,,,,1.0,,,,,,,0.3791,,0.3791,,14.4,,0.5625,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
