EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PtsUnassisted3s,HeaveAttempts,AtRimAssists,OffThreePtRebounds,DefThreePtRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefThreePtReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceFtPoints,ThreePtAssists,Arc3Assists,FTDefRebounds,DefFTReboundPct,DefShortMidRangeReboundPct,AtRimPctAssisted,Corner3Assists,SelfOReb,LostBallSteals,LostBallTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffShortMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,Charge Fouls,OffensiveGoaltends,3SecondViolations,OffArc3ReboundPct,DefCorner3ReboundPct,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,Charge Fouls Drawn,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,PenaltyCorner3FGA,PenaltyCorner3Frequency,FTOffRebounds,Offensive Fouls Drawn,OffFTReboundPct,Travels,Blocked3s,BlockedArc3
201228,1610612741,C.J. Watson,C.J. Watson,201228,CHI,4169.0,69.0,-9.0,125.0,127,38.0,43,21.0,252,4.0,1.0,4.0,5.0,16.0,,,2.0,8.0,1.0,1.0,1.0,4.0,6.0,24.0,2.0,8.0,9.0,27.0,123.0,1.0,1.0,1.0,1.0,5.0,2.0,6.0,1.0,4.0,4.0,11.0,4.0,8.0,,,7.0,2.0,2.0,12.0,13.0,2.0,5.0,27.0,1.0,4.0,7.0,1.0,8.0,2.0,1.0,3.0,,,5.0,2.0,3.0,7.0,9.0,10.0,3.0,11.0,38.0,0.3333333333333333,0.3333333333333333,,0.25,1.0,0.25,0.2857142857142857,0.25,1.0,0.3333333333333333,0.28125,1.25,0.35,0.36486486486486486,1.25,0.4583333333333333,0.25,0.08333333333333333,0.25,27.81456953642384,0.4,0.08163265306122448,0.01639344262295082,0.10144927536231885,0.013888888888888888,,,0.13636363636363635,0.125,0.125,0.25,0.3333333333333333,0.5,0.3125,0.3125,0.4,,,,,0.25,0.25,0.2857142857142857,,0.5,1.0,,0.4,0.25,0.375,0.2857142857142857,0.43742903225806457,0.35085,0.45857222222222227,0.08571428571428572,0.1111111111111111,0.18518518518518517,0.4074074074074074,13.900000000000004,28.15,0.304,,,,,1.0,6.0,1.0,5.0,,3.0,2.0,1.0,1.0,2.0,,1.0,,2.0,,2.0,0.25,,0.15,,,,0.17647058823529413,,,,,,0.1,,,1.0,1.0,,,0.09090909090909091,,,1.0,1.0,1.0,,,,,,,,,,0.07692307692307693,0.047619047619047616,,,1.0,,,,,,,,1.0,0.125,0.125,True,,,,,,,,
201565,1610612741,Derrick Rose,Derrick Rose,201565,CHI,715.0,12.0,-4.0,24.0,23,13.0,13,3.0,47,2.0,,1.0,,2.0,,,1.0,2.0,,,,1.0,,5.0,1.0,2.0,,3.0,28.0,,,,,,,2.0,,1.0,,,,,3.0,,2.0,1.0,1.0,3.0,4.0,,3.0,9.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,,,,2.0,1.0,1.0,1.0,1.0,,,,13.0,,,1.0,0.5,,,0.5,,,,0.21428571428571427,,,0.21428571428571427,,,0.2857142857142857,0.2,,32.14285714285714,1.0,0.25,0.125,0.2222222222222222,0.09090909090909091,,,0.5,0.2857142857142857,0.14285714285714285,,,0.2857142857142857,,,,,,,,0.2857142857142857,0.5,0.5,1.0,,,,0.3333333333333333,,0.5714285714285714,0.5,0.4185214285714286,,0.38820000000000005,,,,,10.58,26.1,0.5416666666666666,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.3333333333333333,,,1.0,1.0,,,1.0,,,,,1.0,,,,1.0,,,1.0,1.0,1.0,0.5,,1.0,,,,,,,,,,,,,True,,,,,,,,
101249,1610612741,John Lucas III,John Lucas III,101249,CHI,2191.0,37.0,-7.0,71.0,65,40.0,26,8.0,136,2.0,2.0,6.0,3.0,4.0,,1.0,2.0,5.0,,1.0,2.0,4.0,7.0,12.0,2.0,6.0,,20.0,77.0,,,,2.0,,5.0,9.0,2.0,5.0,,16.0,2.0,12.0,3.0,,5.0,2.0,1.0,7.0,7.0,1.0,5.0,14.0,1.0,1.0,2.0,1.0,3.0,,,1.0,,,1.0,1.0,1.0,2.0,2.0,,,16.0,40.0,0.14285714285714285,0.14285714285714285,0.5,0.3333333333333333,,0.4,0.3333333333333333,0.5833333333333334,,0.5555555555555556,0.5555555555555556,,0.5714285714285714,0.5555555555555556,,0.5714285714285714,0.3333333333333333,0.08333333333333333,,23.456790123456788,,0.05,0.04,0.06896551724137931,0.03225806451612903,,,0.2,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.4,0.2222222222222222,0.75,0.75,0.3333333333333333,0.05555555555555555,,,,0.2777777777777778,0.4,0.4,0.5,0.5,,,0.2857142857142857,0.5,0.4444444444444444,0.4,0.421,0.579375,0.42342142857142856,,,,0.8,10.633333333333335,24.633333333333336,0.5633802816901409,2.0,,,1.0,1.0,3.0,,1.0,,1.0,,,1.0,,,,,,1.0,,0.16666666666666666,,0.1111111111111111,,,,0.125,1.0,1.0,,,,0.07142857142857142,1.0,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,1.0,0.5,1.0,,,,False,1.0,0.07142857142857142,,,,,,
1888,1610612741,Richard Hamilton,Richard Hamilton,1888,CHI,7144.0,119.0,-13.0,215.0,214,23.0,25,25.0,429,11.0,6.0,17.0,7.0,17.0,1.0,2.0,,,,,,,20.0,45.0,1.0,2.0,13.0,56.0,220.0,2.0,6.0,,,4.0,,2.0,,,6.0,6.0,34.0,6.0,3.0,2.0,,,3.0,12.0,14.0,3.0,5.0,30.0,4.0,2.0,3.0,4.0,7.0,5.0,4.0,,,,5.0,,1.0,12.0,10.0,17.0,4.0,6.0,23.0,0.85,0.8947368421052632,1.0,0.5,,,0.5,0.4444444444444444,0.3333333333333333,,0.4574468085106383,0.3333333333333333,,0.5,0.2857142857142857,0.5,0.0425531914893617,0.06666666666666667,0.18181818181818182,24.390243902439025,1.0,0.022222222222222223,0.042105263157894736,0.026785714285714284,0.03508771929824561,,0.06451612903225806,,0.23404255319148937,0.3617021276595745,0.35294117647058826,0.375,0.3617021276595745,0.4117647058823529,0.4117647058823529,1.0,0.0425531914893617,0.5,0.5,1.0,,,,,,,,,,0.2765957446808511,,0.47333404255319145,0.4184833333333333,0.38335,0.0784313725490196,0.08163265306122448,0.07142857142857142,0.10714285714285714,10.473333333333333,23.15,0.10697674418604651,7.0,,,,,,,4.0,,1.0,,,,,,,1.0,4.0,1.0,4.0,0.058823529411764705,,0.045454545454545456,,0.05128205128205128,,0.05555555555555555,0.6363636363636364,0.7777777777777778,0.6666666666666666,,,,,,2.0,2.0,,,,0.8571428571428571,,3.0,,1.0,,,,,,,,,,0.06060606060606061,0.13043478260869565,,,,,,,,,,,,,,False,,,,,,,,
201149,1610612741,Joakim Noah,Joakim Noah,201149,CHI,4871.0,81.0,9.0,151.0,146,32.0,27,16.0,297,13.0,3.0,3.0,4.0,6.0,,,,,,,,,16.0,22.0,,,6.0,38.0,156.0,2.0,4.0,,,5.0,4.0,5.0,,,1.0,9.0,24.0,8.0,,4.0,,,2.0,7.0,8.0,3.0,3.0,17.0,7.0,12.0,16.0,8.0,24.0,,,1.0,,,1.0,,3.0,5.0,7.0,9.0,3.0,9.0,32.0,0.75,0.8571428571428571,,,,,,0.7272727272727273,0.5,0.8,0.7272727272727273,0.5,0.8,0.7307692307692307,0.5,0.75,,0.09090909090909091,0.15384615384615385,15.69767441860465,,0.19047619047619047,0.12962962962962962,0.189873417721519,0.109375,0.1875,0.1,0.125,0.5909090909090909,0.13636363636363635,1.0,1.0,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,0.5909090909090909,,0.46952272727272726,0.4818,0.39370000000000005,0.125,0.125,0.13157894736842105,0.23684210526315788,7.031818181818182,,0.2119205298013245,9.0,2.0,4.0,1.0,2.0,,,1.0,,3.0,2.0,2.0,,,1.0,,,2.0,,1.0,,,0.1875,,0.09090909090909091,,0.16666666666666666,0.6923076923076923,0.8181818181818182,0.6666666666666666,1.0,0.5,0.4,0.5,1.0,1.0,1.0,1.0,1.0,0.5454545454545454,0.6666666666666666,,,,,1.0,1.0,1.0,4.0,4.0,,,4.0,,0.125,,,,,,,,0.25,,,,,,,False,,,1.0,1.0,0.25,,,
202710,1610612741,Jimmy Butler,Jimmy Butler,202710,CHI,217.0,4.0,-7.0,7.0,7,7.0,7,2.0,14,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,
2430,1610612741,Carlos Boozer,Carlos Boozer,2430,CHI,8868.0,148.0,-6.0,272.0,267,47.0,44,27.0,539,11.0,6.0,18.0,15.0,31.0,,,,,,,,,29.0,60.0,,,3.0,61.0,278.0,4.0,7.0,,,9.0,6.0,11.0,,,2.0,14.0,44.0,14.0,,2.0,,,3.0,13.0,16.0,3.0,5.0,35.0,3.0,27.0,34.0,5.0,39.0,9.0,2.0,9.0,3.0,,18.0,2.0,9.0,14.0,7.0,4.0,2.0,14.0,47.0,0.7586206896551724,0.7857142857142857,,,,,,0.48333333333333334,0.5714285714285714,0.5454545454545454,0.48333333333333334,0.5714285714285714,0.5454545454545454,0.5,0.6428571428571429,0.5833333333333334,,0.05,0.18181818181818182,25.901639344262296,0.5,0.24770642201834864,0.028846153846153848,0.22794117647058823,0.031746031746031744,,0.13513513513513514,0.32,0.18333333333333332,0.3,0.3333333333333333,0.35294117647058826,0.5166666666666667,0.4838709677419355,0.4838709677419355,0.7333333333333333,,,,,,,,,,,,,,0.18333333333333332,,0.43134500000000003,0.45026666666666665,0.42010000000000003,0.03333333333333333,0.03333333333333333,0.14754098360655737,0.22950819672131148,11.661666666666665,,0.17279411764705882,8.0,3.0,4.0,1.0,1.0,,,5.0,1.0,4.0,5.0,3.0,,1.0,,,,1.0,,1.0,0.05555555555555555,,0.14814814814814814,0.045454545454545456,0.022222222222222223,,0.18181818181818182,0.7272727272727273,0.8888888888888888,0.8333333333333334,0.5714285714285714,0.75,0.09090909090909091,1.0,1.0,3.0,2.0,3.0,0.5,0.2727272727272727,0.75,1.0,1.0,2.0,7.0,,2.0,2.0,1.0,1.0,,,1.0,1.0,0.058823529411764705,0.03571428571428571,1.0,0.6666666666666666,,,1.0,0.058823529411764705,,,,,,,,False,,,1.0,1.0,0.1111111111111111,2.0,,
2594,1610612741,Kyle Korver,Kyle Korver,2594,CHI,1907.0,32.0,9.0,69.0,64,28.0,19,5.0,133,,,,,1.0,,,1.0,4.0,,1.0,,2.0,,1.0,1.0,4.0,,3.0,66.0,,,,1.0,,,,,2.0,,,,,3.0,,4.0,1.0,,1.0,1.0,,,2.0,,2.0,2.0,,2.0,,,,,,,,1.0,2.0,2.0,,,,28.0,,,1.0,0.25,,,0.25,,,,0.3,,,0.3,,,0.8,,,6.666666666666667,,0.08695652173913043,,0.07142857142857142,,,0.125,0.1111111111111111,,,,,0.2,,,,,,,,0.8,0.25,0.25,1.0,1.0,,,1.0,,0.8,0.25,0.38705,0.2355,0.2649,,,,,22.5,25.75,0.4057971014492754,,,,,,,,1.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,1.0,3.0,2.0,,,0.6666666666666666,,,,,,,,,1.0,,,,False,,,,,,,,
2736,1610612741,Luol Deng,Luol Deng,2736,CHI,7891.0,132.0,-10.0,242.0,238,32.0,32,22.0,480,9.0,5.0,10.0,9.0,16.0,2.0,3.0,3.0,10.0,,,,2.0,19.0,35.0,5.0,13.0,2.0,55.0,245.0,3.0,5.0,,,6.0,1.0,2.0,,2.0,1.0,3.0,26.0,12.0,15.0,2.0,9.0,3.0,3.0,6.0,6.0,2.0,2.0,12.0,3.0,17.0,22.0,4.0,26.0,5.0,1.0,1.0,1.0,,6.0,1.0,3.0,4.0,9.0,4.0,2.0,3.0,32.0,0.6842105263157895,0.7222222222222222,1.0,0.38461538461538464,,,0.4166666666666667,0.5428571428571428,0.6,0.5,0.5520833333333334,0.6,0.25,0.5612244897959183,0.6,0.3,0.2708333333333333,0.08571428571428572,0.1111111111111111,20.59925093632959,0.8333333333333334,0.1717171717171717,0.03225806451612903,0.17355371900826447,0.035398230088495575,,0.15151515151515152,0.20833333333333334,0.1875,0.20833333333333334,0.5,0.625,0.3333333333333333,0.5625,0.5625,0.7777777777777778,0.0625,0.6666666666666666,0.6666666666666666,1.0,0.20833333333333334,0.3,0.3,1.0,,,,0.5,,0.4583333333333333,0.3333333333333333,0.46197127659574466,0.5244666666666666,0.5184166666666666,0.041666666666666664,0.05714285714285714,0.10909090909090909,0.05454545454545454,10.848571428571429,26.46153846153846,0.1322314049586777,5.0,2.0,3.0,1.0,2.0,,1.0,2.0,1.0,4.0,4.0,2.0,,,1.0,,,1.0,,1.0,0.2,,0.18181818181818182,0.05,0.05,0.25,0.17647058823529413,0.5555555555555556,0.625,0.6,0.6,0.6666666666666666,0.5,0.5,,,,1.0,0.16666666666666666,0.1111111111111111,0.6,,,2.0,4.0,,,2.0,5.0,4.0,1.0,,6.0,1.0,0.03125,,0.16666666666666666,,,,,,0.2,,,,,,,False,,,,,,,1.0,1.0
201600,1610612741,Omer Asik,Omer Asik,201600,CHI,3988.0,66.0,-14.0,117.0,119,6.0,12,10.0,236,4.0,,,1.0,1.0,,,,,,,,,3.0,5.0,,,,6.0,119.0,,,,,,,,,,,,6.0,,,,,,,2.0,4.0,,1.0,10.0,1.0,7.0,11.0,2.0,13.0,,,2.0,1.0,,2.0,,4.0,6.0,4.0,4.0,2.0,,6.0,1.0,1.0,,,,,,0.6,,,0.6,,,0.42857142857142855,,,,,,7.03125,,0.14893617021276595,0.02,0.19642857142857142,0.034482758620689655,,0.17647058823529413,0.15789473684210525,0.8,,,,0.2,1.0,1.0,1.0,,,,,,,,,,,,,,0.8,,0.50908,,,0.2857142857142857,0.2857142857142857,,,6.08,,0.05128205128205128,2.0,,,,,,,1.0,1.0,4.0,1.0,1.0,,,,,,,,,,,0.4444444444444444,0.125,0.04,,0.4444444444444444,0.5,0.5,,,,,,,2.0,2.0,,,0.09090909090909091,1.0,,,,,,,,6.0,3.0,1.0,2.0,6.0,4.0,,,0.6666666666666666,,,,,0.14285714285714285,,,,,,,,False,,,,1.0,,,,
200758,1610612741,Ronnie Brewer,Ronnie Brewer,200758,CHI,902.0,15.0,-3.0,30.0,27,8.0,8,1.0,57,,,1.0,,2.0,,,,,,,,,,3.0,,,,,28.0,,,,,,,,,,,,,,,,,,,,1.0,,,3.0,,2.0,2.0,,2.0,2.0,2.0,,,,2.0,1.0,,1.0,1.0,,,,8.0,,,,,,,,,,,,,,,,,,,,16.129032258064516,1.0,0.15384615384615385,,0.13333333333333333,,,,0.2,,0.3333333333333333,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,0.34149999999999997,,,,,,,17.433333333333334,,0.26666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.25,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,
201228,1610612741,C.J. Watson,C.J. Watson,201228,CHI,5698.0,95.0,-3.0,173.0,169,8.0,16,12.0,342,5.0,,3.0,4.0,10.0,,2.0,2.0,6.0,,,,1.0,4.0,18.0,2.0,8.0,3.0,17.0,168.0,2.0,3.0,,,4.0,,1.0,,1.0,,,2.0,6.0,6.0,,6.0,2.0,2.0,18.0,20.0,3.0,8.0,42.0,,3.0,5.0,,5.0,2.0,,,,,2.0,,5.0,9.0,9.0,6.0,2.0,,8.0,0.25,0.25,1.0,0.25,,,0.25,0.2222222222222222,0.6666666666666666,,0.2692307692307692,0.6666666666666666,,0.29310344827586204,0.6666666666666666,,0.3076923076923077,0.1111111111111111,0.4,16.48936170212766,1.0,0.04477611940298507,,0.047619047619047616,,,,0.08823529411764706,0.19230769230769232,0.11538461538461539,,,0.38461538461538464,0.4,0.4,0.25,0.07692307692307693,,,,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,,,,0.5,,0.5,0.3333333333333333,0.4426442307692308,0.4071666666666667,0.359825,0.07142857142857142,0.1,0.23529411764705882,,13.711111111111112,24.712500000000002,0.046242774566473986,,,,,1.0,,,7.0,,1.0,3.0,2.0,,,1.0,,,1.0,1.0,1.0,,,0.058823529411764705,,,,0.08333333333333333,,,,,,0.5,,,2.0,1.0,1.0,0.2,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,False,,,,,,,,
201565,1610612741,Derrick Rose,Derrick Rose,201565,CHI,1518.0,25.0,10.0,48.0,49,4.0,4,7.0,97,5.0,3.0,4.0,1.0,3.0,,,2.0,4.0,1.0,1.0,,,6.0,12.0,2.0,4.0,2.0,20.0,47.0,,1.0,1.0,1.0,3.0,,,,,,,4.0,8.0,3.0,,4.0,2.0,1.0,5.0,5.0,,3.0,10.0,2.0,2.0,4.0,2.0,6.0,2.0,1.0,1.0,1.0,,3.0,,,,1.0,2.0,1.0,,4.0,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,,0.5,0.5,,,0.5625,0.75,,0.5882352941176471,0.75,,0.25,0.08333333333333333,0.2,35.71428571428571,0.6666666666666666,0.07692307692307693,0.11764705882352941,0.13333333333333333,0.09523809523809523,0.14285714285714285,,0.15384615384615385,0.3125,0.25,0.75,0.75,0.1875,0.3333333333333333,0.3333333333333333,,,,,,0.25,0.5,0.6666666666666666,0.5,0.5,1.0,,,,0.5625,0.5,0.483465625,0.5421,,0.058823529411764705,0.07692307692307693,0.15,,7.5,25.325,0.08333333333333333,2.0,,1.0,,,3.0,,2.0,,2.0,1.0,1.0,,,,,,,,,,,0.5,,,,0.5,0.4,0.5,0.3333333333333333,0.5,,,,,,,,,,0.5,,1.0,,1.0,,,,,,,,,,0.25,0.16666666666666666,,,,,,,,,,,1.0,0.25,0.25,False,,,,,,,,
