EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceTurnovers,SecondChanceAtRimAccuracy,PlusMinus,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFtPoints,SelfOReb,BlockingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg3Pct,OffLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Accuracy,PtsAssisted2s,PtsPutbacks,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,Charge Fouls,Blocked3s,BlockedArc3,Assisted2sPct,NonPutbacksAssisted2sPct,AtRimPctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceCorner3FGM,HeaveAttempts,Fg3aBlocked,BlockedLongMidRange,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Loose Ball Fouls Drawn,DefensiveGoaltends,Clear Path Fouls,Charge Fouls Drawn,FTOffRebounds,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,on,OffCorner3ReboundPct,StepOutOfBoundsTurnovers,BlockingFouls,Corner3PctBlocked,SecondChanceArc3PctAssisted
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,7695.0,128.0,242,233,102,94,25.0,475,5.0,7.0,1.0,3.0,4.0,5.0,16.0,12.0,23.0,2.0,4.0,1.0,1.0,3.0,11.0,2.0,5.0,22.0,46.0,5.0,15.0,20.0,79.0,227.0,2.0,4.0,1.0,4.0,10.0,20.0,2.0,6.0,17.0,43.0,44.0,6.0,9.0,11.0,3.0,3.0,16.0,7.0,23.0,5.0,2.0,6.0,4.0,6.0,53.0,1.0,1.0,13.0,1.0,15.0,1.0,16.0,12.0,8.0,4.0,10.0,4.0,8.0,6.0,2.0,1.0,16.0,8.0,6.0,11.0,1.0,1.0,21.0,1.0,23.0,2.0,1.0,2.0,6.0,1.0,5.0,41.0,99,2.0,4.0,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4782608695652174,0.5,0.5,0.48360655737704916,0.4,0.5,0.5571428571428572,0.4,0.6176470588235294,0.2459016393442623,0.06521739130434782,0.1875,32.33082706766917,0.625,0.1,0.16883116883116883,0.011904761904761904,0.03333333333333333,0.1308411214953271,0.009259259259259259,0.058823529411764705,0.11538461538461539,0.1935483870967742,0.2,0.043478260869565216,0.11475409836065574,0.7142857142857143,0.7142857142857143,0.26229508196721313,0.3125,0.38461538461538464,0.3770491803278688,0.5217391304347826,0.5217391304347826,0.06557377049180328,0.5,0.5,1.0,0.18032786885245902,0.2727272727272727,0.2727272727272727,0.2,0.2,0.15384615384615385,0.75,0.038461538461538464,0.19230769230769232,0.4,0.36065573770491804,0.2727272727272727,0.4391426229508196,0.43459000000000003,0.41715576923076925,0.1076923076923077,0.12,0.06666666666666667,0.05063291139240506,0.5443037974683544,11.658695652173913,25.58,0.4214876033057851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
200751,1610612746,Randy Foye,Randy Foye,200751,LAC,2331.0,39.0,72,64,29,29,9.0,136,1.0,2.0,1.0,,,,1.0,1.0,4.0,,,,,1.0,2.0,,,2.0,7.0,1.0,2.0,,7.0,73.0,1.0,1.0,,2.0,,,,,,,4.0,,3.0,2.0,1.0,,1.0,,1.0,,,,,1.0,2.0,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,28,,,,0.5,,0.5,0.2857142857142857,1.0,,0.3888888888888889,1.0,,0.3888888888888889,1.0,,0.2222222222222222,,,11.904761904761905,1.0,,,,,,,,,,,,0.2222222222222222,0.5,0.5,0.1111111111111111,,,0.4444444444444444,0.25,0.25,,,,,0.2222222222222222,0.5,0.5,1.0,,,,,,,0.4444444444444444,0.5,0.46322222222222226,,,,,,0.2857142857142857,,12.62857142857143,26.200000000000003,0.4027777777777778,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201156,1610612746,Nick Young,Nick Young,201156,LAC,8657.0,144.0,275,277,85,81,30.0,552,3.0,5.0,1.0,,,4.0,8.0,3.0,15.0,5.0,9.0,,2.0,5.0,11.0,3.0,7.0,10.0,28.0,10.0,20.0,13.0,63.0,273.0,1.0,2.0,2.0,6.0,1.0,4.0,4.0,9.0,6.0,20.0,20.0,24.0,6.0,11.0,5.0,1.0,2.0,1.0,3.0,,1.0,1.0,,1.0,7.0,1.0,3.0,3.0,1.0,7.0,1.0,8.0,2.0,1.0,1.0,6.0,,1.0,,5.0,,6.0,,7.0,13.0,2.0,,10.0,1.0,15.0,,1.0,,5.0,1.0,2.0,18.0,82,2.0,1.0,0.8,0.5,0.4444444444444444,0.5,0.35714285714285715,0.5,0.25,0.5208333333333334,0.625,0.5384615384615384,0.5727272727272728,0.6,0.625,0.4166666666666667,0.03571428571428571,0.125,20.132013201320134,1.0,0.06666666666666667,0.03225806451612903,0.012658227848101266,0.08571428571428572,0.046875,0.009708737864077669,,0.030303030303030304,0.03125,0.03571428571428571,0.10344827586206896,0.10416666666666667,0.6,0.6,0.16666666666666666,0.5,0.5714285714285714,0.3125,0.2,0.2,0.1875,0.5555555555555556,0.5555555555555556,1.0,0.22916666666666666,0.45454545454545453,0.45454545454545453,0.25,,,,0.15384615384615385,0.5384615384615384,0.42857142857142855,0.5208333333333334,0.45454545454545453,0.4712864583333333,0.46325000000000005,0.45975769230769237,0.11320754716981132,0.15151515151515152,0.05,0.09523809523809523,0.31746031746031744,13.242857142857144,24.815,0.3090909090909091,1.0,2.0,1.0,31.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.5,0.02702702702702703,0.04,1.0,0.6,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
202339,1610612746,Eric Bledsoe,Eric Bledsoe,202339,LAC,6682.0,111.0,201,203,37,39,26.0,404,14.0,20.0,4.0,2.0,3.0,4.0,11.0,5.0,8.0,1.0,2.0,,1.0,,1.0,,,23.0,39.0,1.0,3.0,7.0,56.0,214.0,3.0,5.0,,6.0,3.0,6.0,,1.0,4.0,10.0,38.0,3.0,,1.0,,4.0,11.0,4.0,15.0,2.0,2.0,7.0,1.0,3.0,34.0,5.0,3.0,5.0,,8.0,7.0,15.0,10.0,6.0,4.0,3.0,1.0,2.0,6.0,1.0,,9.0,,4.0,14.0,,2.0,8.0,1.0,9.0,,,,3.0,,2.0,10.0,37,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.5897435897435898,0.6,0.5,0.5833333333333334,0.6,0.42857142857142855,0.5957446808510638,0.6,0.5555555555555556,0.07142857142857142,0.10256410256410256,0.2727272727272727,24.017467248908297,0.3333333333333333,,0.07462686567164178,0.07692307692307693,0.10344827586206896,0.08333333333333333,0.08536585365853659,0.058823529411764705,0.045454545454545456,0.08333333333333333,0.09523809523809523,0.07692307692307693,0.47619047619047616,0.7,0.7368421052631579,0.2619047619047619,0.36363636363636365,0.5,0.19047619047619047,0.625,0.625,0.047619047619047616,0.5,0.5,1.0,0.023809523809523808,,,0.8,,0.42857142857142855,0.6666666666666666,0.14285714285714285,,,0.5476190476190477,,0.5013261904761905,0.581975,0.4885642857142857,0.06666666666666667,0.07142857142857142,,0.10714285714285714,0.17857142857142858,7.497435897435897,24.53333333333333,0.18407960199004975,3.0,1.0,0.75,23.0,,,,,,1.0,,2.0,2.0,,3.0,2.0,,0.043478260869565216,0.07142857142857142,0.6666666666666666,,,,,8.0,6.0,2.0,2.0,1.0,1.0,1.0,0.17391304347826086,0.2,0.05,0.11764705882352941,0.12,0.18181818181818182,0.3333333333333333,0.07142857142857142,0.25,0.4,,,,,,,,,,,,,,,,,,,True,,,,,
2590,1610612746,Mo Williams,Mo Williams,2590,LAC,13740.0,229.0,423,416,133,125,49.0,839,5.0,12.0,3.0,,2.0,5.0,13.0,19.0,36.0,3.0,8.0,1.0,2.0,9.0,25.0,2.0,4.0,29.0,61.0,12.0,33.0,12.0,106.0,422.0,4.0,6.0,3.0,13.0,6.0,15.0,3.0,6.0,6.0,27.0,30.0,30.0,6.0,24.0,9.0,4.0,13.0,2.0,15.0,,2.0,8.0,2.0,3.0,32.0,,2.0,6.0,,8.0,1.0,9.0,6.0,3.0,3.0,9.0,,6.0,3.0,3.0,1.0,12.0,2.0,5.0,16.0,,2.0,13.0,1.0,13.0,1.0,,,5.0,,2.0,25.0,130,4.0,1.0,0.8333333333333334,0.36363636363636365,0.5,0.375,0.47540983606557374,0.6666666666666666,0.4,0.5,0.6111111111111112,0.5,0.53,0.65,0.5625,0.35106382978723405,0.06557377049180328,0.15384615384615385,23.678646934460886,0.75,,0.04225352112676056,,0.03636363636363636,0.04060913705583756,0.0055248618784530384,,,0.05555555555555555,0.07317073170731707,0.022222222222222223,0.1276595744680851,0.4166666666666667,0.45454545454545453,0.13829787234042554,0.38461538461538464,0.45454545454545453,0.3829787234042553,0.5277777777777778,0.5428571428571428,0.0851063829787234,0.375,0.375,0.6666666666666666,0.26595744680851063,0.36,0.375,0.3333333333333333,0.1111111111111111,0.09523809523809523,,0.09523809523809523,0.19047619047619047,0.5,0.4787234042553192,0.375,0.45671684782608685,0.43294374999999996,0.41739473684210526,0.05102040816326531,0.07692307692307693,,0.12264150943396226,0.25471698113207547,13.09344262295082,26.903030303030302,0.3144208037825059,1.0,1.0,0.3333333333333333,14.0,1.0,,2.0,1.0,2.0,,1.0,4.0,,2.0,5.0,3.0,0.3333333333333333,,,0.6,0.8888888888888888,0.2222222222222222,,0.5,28.0,,1.0,,,1.0,1.0,0.4827586206896552,0.4827586206896552,0.08333333333333333,0.025,,0.03571428571428571,0.1,0.6,0.4,0.47368421052631576,1.0,1.0,1.0,2.0,0.030303030303030304,0.027777777777777776,0.04,1.0,1.0,1.0,,,,,,,,,True,,,,,
2030,1610612746,Kenyon Martin,Kenyon Martin,2030,LAC,9383.0,156.0,288,288,76,66,36.0,576,10.0,13.0,5.0,1.0,3.0,3.0,9.0,5.0,12.0,,,,,,,,,18.0,34.0,,,4.0,40.0,283.0,4.0,7.0,,8.0,2.0,5.0,,,3.0,7.0,12.0,,,,,1.0,2.0,1.0,3.0,1.0,,1.0,,1.0,7.0,9.0,6.0,12.0,4.0,22.0,10.0,32.0,4.0,3.0,1.0,1.0,,1.0,3.0,,,4.0,1.0,21.0,31.0,,3.0,7.0,,6.0,,,,1.0,,2.0,7.0,74,,2.0,,,,,0.5294117647058824,0.5714285714285714,0.4,0.5294117647058824,0.5714285714285714,0.4,0.5405405405405406,0.5714285714285714,0.5,,0.029411764705882353,0.1111111111111111,12.693498452012385,0.25,0.25,0.11764705882352941,0.08737864077669903,0.13043478260869565,0.12162162162162163,0.07874015748031496,0.14285714285714285,,0.23529411764705882,0.11764705882352941,0.13157894736842105,0.38235294117647056,0.7692307692307693,0.7692307692307693,0.2647058823529412,0.3333333333333333,0.375,0.35294117647058826,0.4166666666666667,0.4166666666666667,,,,,,,,0.7142857142857143,,0.6,0.3333333333333333,,,,0.38235294117647056,,0.4638764705882354,0.4967857142857143,0.49752,0.02857142857142857,0.02857142857142857,,0.2,0.175,9.064705882352941,,0.2638888888888889,4.0,,0.8,17.0,,,,,,,,14.0,12.0,2.0,14.0,1.0,,0.06521739130434782,,0.07142857142857142,,,,,24.0,8.0,1.0,,,,,0.6666666666666666,0.8571428571428571,,0.041666666666666664,0.08333333333333333,0.05555555555555555,0.125,0.5,0.6666666666666666,1.0,,,,,,,,,,,3.0,2.0,,,,,,,True,,,,,
2406,1610612746,Caron Butler,Caron Butler,2406,LAC,3274.0,55.0,97,90,39,31,11.0,187,,1.0,,,1.0,,2.0,1.0,6.0,,1.0,,1.0,,2.0,,,1.0,9.0,,3.0,1.0,3.0,91.0,,2.0,,,1.0,6.0,,1.0,,2.0,2.0,,,2.0,,1.0,1.0,1.0,2.0,1.0,,,,1.0,5.0,,3.0,6.0,1.0,10.0,,10.0,2.0,2.0,,1.0,,,3.0,1.0,2.0,4.0,2.0,1.0,6.0,1.0,,3.0,,2.0,,,,1.0,,,2.0,38,1.0,,,,,,0.1111111111111111,,0.16666666666666666,0.08333333333333333,,0.14285714285714285,0.11538461538461539,,0.14285714285714285,0.25,0.1111111111111111,,15.596330275229356,0.25,0.5,0.17647058823529413,,0.2727272727272727,0.2,,,0.1,0.25,0.125,0.375,0.08333333333333333,,,0.16666666666666666,,,0.5,0.16666666666666666,0.16666666666666666,0.08333333333333333,,,,0.16666666666666666,,,,,0.14285714285714285,,0.14285714285714285,,,0.3333333333333333,,0.4450874999999999,0.40375,0.4418642857142857,0.07692307692307693,0.1,,,0.6666666666666666,14.61111111111111,24.400000000000002,0.4020618556701031,,,,-21.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,True,,,,,
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,1638.0,27.0,54,55,23,19,7.0,109,6.0,7.0,1.0,2.0,2.0,,,,,,,,,,,,,6.0,7.0,,,5.0,17.0,60.0,,1.0,,,2.0,2.0,,,3.0,7.0,,,,,,,,,,,,,,,,3.0,,6.0,,6.0,3.0,9.0,1.0,1.0,,,1.0,,1.0,,,1.0,1.0,2.0,2.0,,,8.0,,12.0,,,,3.0,,3.0,7.0,23,,,,,,,0.8571428571428571,,1.0,0.8571428571428571,,1.0,0.6538461538461539,,0.5833333333333334,,,,23.333333333333336,,,0.3157894736842105,0.1875,,0.3157894736842105,0.14285714285714285,,0.14285714285714285,0.4444444444444444,0.3333333333333333,,1.0,0.8571428571428571,0.8571428571428571,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,1.0,,0.6489428571428572,0.6566,0.7474000000000001,0.3,0.3,,,0.4117647058823529,1.1,,0.42592592592592593,,,,-5.0,,,,,,,,1.0,1.0,,1.0,1.0,,0.2222222222222222,,1.0,,,,,12.0,,,,,,,1.0,1.0,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,
201933,1610612746,Blake Griffin,Blake Griffin,201933,LAC,6867.0,114.0,212,203,78,72,20.0,415,16.0,23.0,6.0,6.0,9.0,2.0,11.0,3.0,6.0,,,,,,,,,21.0,40.0,,,14.0,56.0,206.0,4.0,7.0,,9.0,9.0,13.0,,,5.0,23.0,14.0,,,,,,4.0,4.0,8.0,2.0,2.0,1.0,,3.0,20.0,6.0,9.0,10.0,1.0,20.0,7.0,27.0,6.0,4.0,2.0,3.0,,1.0,3.0,2.0,2.0,6.0,,4.0,11.0,,,24.0,2.0,21.0,3.0,,,12.0,,,23.0,78,1.0,,,,,,0.525,0.5714285714285714,0.6923076923076923,0.525,0.5714285714285714,0.6923076923076923,0.5714285714285714,0.6428571428571429,0.6764705882352942,,,,23.404255319148934,0.5,0.14285714285714285,0.15873015873015872,0.08823529411764706,0.3103448275862069,0.20652173913043478,0.07954545454545454,0.10526315789473684,0.23809523809523808,0.14285714285714285,0.07142857142857142,0.30434782608695654,0.575,0.6956521739130435,0.6956521739130435,0.275,0.18181818181818182,0.18181818181818182,0.15,0.5,0.5,,,,,,,,0.8571428571428571,,0.6923076923076923,0.6666666666666666,,,,0.575,,0.4811425,0.5349666666666667,0.47439230769230767,0.24489795918367346,0.24489795918367346,,0.16071428571428573,0.4107142857142857,5.629999999999999,,0.36792452830188677,4.0,,0.6666666666666666,14.0,,,,,1.0,1.0,,7.0,3.0,4.0,7.0,6.0,,0.09523809523809523,0.05263157894736842,0.8571428571428571,,,,,28.0,8.0,1.0,,1.0,,,0.6666666666666666,0.8235294117647058,,0.05,0.07142857142857142,0.08333333333333333,0.3333333333333333,0.5625,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,True,,,,,
2501,1610612746,Reggie Evans,Reggie Evans,2501,LAC,8407.0,140.0,250,250,62,68,32.0,500,1.0,5.0,3.0,1.0,2.0,,,,,,,,,,,,,1.0,5.0,,,7.0,9.0,261.0,1.0,3.0,,4.0,1.0,2.0,,,2.0,4.0,2.0,,,,,2.0,,1.0,1.0,,1.0,,,,3.0,6.0,9.0,26.0,6.0,41.0,12.0,53.0,5.0,4.0,1.0,,,,6.0,,,6.0,1.0,8.0,24.0,1.0,4.0,15.0,1.0,14.0,,,,4.0,,3.0,4.0,60,2.0,2.0,,,,,0.2,0.3333333333333333,0.5,0.2,0.3333333333333333,0.5,0.375,0.5,0.4,,0.4,,6.382978723404256,,0.46153846153846156,0.2826086956521739,0.075,0.3,0.28688524590163933,0.08411214953271028,,0.41935483870967744,0.25,0.1724137931034483,0.3333333333333333,1.0,0.2,0.3333333333333333,,,,,,,,,,,,,,1.0,,1.0,0.5,,,,1.0,,0.48145999999999994,0.49624999999999997,0.49624999999999997,0.4444444444444444,0.4444444444444444,,0.4444444444444444,0.4444444444444444,2.2800000000000002,,0.248,1.0,,0.3333333333333333,-3.0,,,,,2.0,,,2.0,1.0,1.0,2.0,2.0,,0.125,,1.0,,,,,,2.0,3.0,,,,,,,0.4,0.1111111111111111,0.05555555555555555,0.15,0.16666666666666666,,,,,,,,,,,,,,2.0,,,,3.0,1.0,1.0,0.3,True,,,,,
