EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,ThreePtAssists,Assists,Corner3Assists,AssistPoints,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Travels,BlockingFouls,Offensive Fouls Drawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LiveBallTurnoverPct,DefCorner3ReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,Avg3ptShotDistance,Arc3FGM,NonHeaveArc3FGM,TwoPtAssists,Arc3Assists,AtRimAssists,FTDefRebounds,LostBallTurnovers,Loose Ball Fouls,BlockingFoulsDrawn,Technical Free Throw Trips,DefFTReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,ShortMidRangeAssists,LongMidRangeAssists,NonShootingPenaltyNonTakeFouls,SecondChanceArc3Frequency,PenaltyArc3Accuracy,PtsUnassisted3s,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,LongMidRangePctBlocked,SecondChanceCorner3Frequency,FTOffRebounds,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,BlockedLongMidRange,OffensiveGoaltends,OffFTReboundPct,on,Charge Fouls
101133,1610612742,Ian Mahinmi,Ian Mahinmi,101133,DAL,3662.0,61,7,119,119,48.0,17.0,13.0,238,6.0,8.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,9.0,12.0,11.0,29.0,125.0,2.0,4.0,2.0,6.0,2.0,2.0,5.0,9.0,16.0,2.0,2.0,3.0,2.0,7.0,1.0,7.0,8.0,9.0,17.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,12.0,1.0,11.0,1.0,1.0,13.0,1.0,4.0,3.0,3.0,2.0,1.0,3.0,3.0,9.0,48.0,3.0,0.8888888888888888,1.0,0.75,0.5,1.0,0.75,0.5,1.0,0.8055555555555556,0.6,0.9,0.25,0.25,0.3333333333333333,14.285714285714285,0.17073170731707318,0.2,0.07692307692307693,0.09523809523809523,0.14814814814814814,0.16071428571428573,0.18181818181818182,0.21428571428571427,0.2,0.058823529411764705,0.25,0.2,0.13333333333333333,0.1875,0.1111111111111111,1.0,0.6666666666666666,0.75,1.0,0.8333333333333334,0.25,0.6666666666666666,1.0,1.0,0.08333333333333333,1.0,1.0,1.0,0.75,0.6666666666666666,0.5,1.0,1.0,0.6666666666666666,0.5370083333333334,0.58265,0.6805,0.26666666666666666,0.26666666666666666,0.20689655172413793,0.3103448275862069,3.4916666666666667,0.40336134453781514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1713,1610612742,Vince Carter,Vince Carter,1713,DAL,3809.0,63,2,128,122,46.0,35.0,18.0,250,4.0,10.0,,1.0,1.0,3.0,1.0,7.0,1.0,7.0,6.0,24.0,6.0,24.0,130.0,,1.0,1.0,1.0,2.0,6.0,2.0,12.0,2.0,10.0,,2.0,1.0,3.0,5.0,5.0,10.0,4.0,14.0,4.0,1.0,3.0,2.0,3.0,,,3.0,5.0,,7.0,,,8.0,,3.0,1.0,2.0,2.0,,2.0,2.0,12.0,46.0,1.0,0.16666666666666666,0.16666666666666666,0.25,,0.3333333333333333,0.28125,,0.5555555555555556,0.3333333333333333,0.25,0.6,0.08333333333333333,0.1,0.14285714285714285,26.53061224489796,0.13513513513513514,0.06666666666666667,0.29411764705882354,0.047619047619047616,0.18518518518518517,0.06060606060606061,,0.14285714285714285,,0.058823529411764705,,,,0.29411764705882354,0.25,1.0,0.3125,0.4,0.4444444444444444,0.25,0.21875,0.14285714285714285,0.16666666666666666,,0.21875,0.14285714285714285,0.14285714285714285,,1.0,,,0.3333333333333333,0.3333333333333333,0.5625,0.4874796874999999,0.6792,0.4385,0.08571428571428572,0.1111111111111111,0.041666666666666664,0.5,7.908333333333332,0.359375,2.0,4.0,2.0,2.0,4.0,1.0,2.0,8.0,2.0,3.0,6.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.6666666666666666,0.25,0.25,0.3333333333333333,1.0,0.09090909090909091,0.125,0.5,0.5,1.0,0.125,0.2222222222222222,1.0,0.1111111111111111,23.924999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,6894.0,115,3,221,221,87.0,42.0,32.0,442,8.0,17.0,1.0,3.0,3.0,7.0,10.0,26.0,11.0,15.0,29.0,58.0,31.0,92.0,255.0,6.0,11.0,7.0,19.0,12.0,22.0,24.0,48.0,26.0,32.0,2.0,6.0,1.0,2.0,7.0,9.0,18.0,3.0,21.0,2.0,2.0,,3.0,7.0,,5.0,4.0,7.0,2.0,25.0,,3.0,34.0,6.0,12.0,7.0,,,,,,48.0,87.0,7.0,0.4482758620689655,0.4642857142857143,0.5,0.5454545454545454,0.5454545454545454,0.48412698412698413,0.5454545454545454,0.48,0.5921052631578947,0.6785714285714286,0.6666666666666666,0.10344827586206896,0.23529411764705882,0.07692307692307693,32.295719844357976,0.13846153846153847,0.027777777777777776,0.2413793103448276,0.030303030303030304,0.1702127659574468,0.02857142857142857,0.07142857142857142,,,,0.1,0.3076923076923077,0.19047619047619047,0.03225806451612903,0.2608695652173913,,0.2698412698412698,0.47058823529411764,0.6153846153846154,0.375,0.4126984126984127,0.38461538461538464,0.4166666666666667,0.4,0.23809523809523808,0.7333333333333333,0.7333333333333333,0.5454545454545454,0.2727272727272727,0.3333333333333333,1.0,0.28,0.42857142857142855,0.3492063492063492,0.46256269841269837,0.4695375,0.46742799999999995,0.17391304347826086,0.1875,0.20652173913043478,0.5217391304347826,9.008620689655173,0.3936651583710407,,,,,5.0,3.0,1.0,5.0,,3.0,3.0,5.0,3.0,4.0,2.0,11.0,1.0,4.0,1.0,1.0,,1.0,,1.0,0.2,,0.2,0.07936507936507936,0.5714285714285714,0.16666666666666666,0.037037037037037035,,,,,0.07936507936507936,,,0.12,24.7,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,0.3333333333333333,0.2,0.2,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,True,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,5720.0,95,4,182,182,72.0,35.0,23.0,364,2.0,2.0,,,1.0,1.0,4.0,8.0,1.0,8.0,7.0,18.0,5.0,40.0,195.0,1.0,3.0,,2.0,2.0,2.0,,10.0,4.0,10.0,,1.0,,1.0,1.0,3.0,4.0,1.0,5.0,1.0,1.0,,,2.0,1.0,,1.0,8.0,,8.0,1.0,,8.0,,4.0,,,,,,,10.0,72.0,,0.2857142857142857,0.2857142857142857,0.3888888888888889,0.3333333333333333,1.0,0.5303030303030303,0.2,0.5,0.5405405405405406,0.2,0.5,0.05555555555555555,,0.125,18.932038834951456,0.05555555555555555,0.017241379310344827,0.043478260869565216,,0.05194805194805195,0.011363636363636364,,0.038461538461538464,,,,0.15384615384615385,,0.043478260869565216,0.05263157894736842,,0.06060606060606061,1.0,1.0,,0.24242424242424243,0.5,0.5714285714285714,0.25,0.24242424242424243,0.125,0.125,1.0,,,,0.1,1.0,0.5151515151515151,0.46977121212121214,0.3626666666666667,0.48658999999999997,0.10810810810810811,0.18181818181818182,0.05,0.25,12.833333333333334,0.3956043956043956,1.0,1.0,1.0,1.0,14.0,7.0,7.0,15.0,2.0,8.0,21.0,14.0,4.0,13.0,1.0,30.0,,2.0,,1.0,,,1.0,1.0,0.4666666666666667,0.25,0.4666666666666667,0.45454545454545453,1.0,,,0.030303030303030304,1.0,1.0,1.0,0.42424242424242425,0.1,1.0,0.7,24.586666666666666,6.0,6.0,9.0,3.0,3.0,,1.0,1.0,1.0,,,0.42857142857142855,0.42857142857142855,1.0,0.42857142857142855,2.0,1.0,2.0,2.0,4.0,2.0,0.4,0.14285714285714285,,,,,,,,,,,,,,True,
467,1610612742,Jason Kidd,Jason Kidd,467,DAL,8617.0,144,2,277,276,94.0,46.0,39.0,553,4.0,9.0,,,1.0,2.0,,4.0,1.0,2.0,5.0,15.0,9.0,46.0,304.0,,1.0,,,1.0,3.0,6.0,23.0,,10.0,,3.0,1.0,2.0,7.0,14.0,21.0,3.0,24.0,12.0,4.0,8.0,1.0,11.0,,5.0,2.0,7.0,,9.0,,2.0,10.0,1.0,2.0,2.0,1.0,1.0,,1.0,1.0,23.0,94.0,2.0,,,0.3333333333333333,,0.3333333333333333,0.45121951219512196,,0.5666666666666667,0.5111111111111111,,0.6388888888888888,0.2,0.2222222222222222,0.25,17.445482866043616,0.16666666666666666,0.020618556701030927,0.2,0.022727272727272728,0.17647058823529413,0.02127659574468085,0.027777777777777776,,0.047619047619047616,,0.09090909090909091,,0.25925925925925924,0.18421052631578946,0.20689655172413793,1.0,0.21951219512195122,0.4444444444444444,0.5714285714285714,,0.0975609756097561,,,,0.04878048780487805,0.5,0.5,,,,,0.13333333333333333,0.5,0.8536585365853658,0.5336195121951219,0.4538,0.5713766666666665,0.06976744186046512,0.125,,0.5,6.593333333333333,0.33935018050541516,1.0,3.0,,,23.0,12.0,9.0,26.0,5.0,12.0,15.0,23.0,9.0,24.0,4.0,57.0,,10.0,1.0,8.0,,1.0,1.0,0.5555555555555556,0.34615384615384615,0.4166666666666667,0.34615384615384615,0.6341463414634146,0.9090909090909091,0.16666666666666666,,0.07317073170731707,0.3333333333333333,0.3333333333333333,1.0,0.5609756097560976,,,0.8,24.53076923076923,8.0,8.0,15.0,5.0,5.0,,2.0,,,,,0.34782608695652173,0.34782608695652173,0.5,0.34782608695652173,2.0,5.0,2.0,7.0,3.0,1.0,0.6666666666666666,0.4166666666666667,12.0,1.0,0.037037037037037035,,,,,,,,,,,True,
2753,1610612742,Delonte West,Delonte West,2753,DAL,2794.0,47,-7,90,90,19.0,6.0,15.0,180,5.0,8.0,,,1.0,2.0,,1.0,,1.0,5.0,10.0,3.0,19.0,104.0,,,,,1.0,2.0,2.0,7.0,4.0,6.0,,2.0,,1.0,,2.0,2.0,1.0,3.0,1.0,,1.0,,1.0,,,1.0,2.0,,4.0,,,3.0,1.0,2.0,,,,,,,7.0,19.0,,0.4,0.4,0.5,,0.5,0.6153846153846154,,0.8333333333333334,0.6785714285714286,,0.875,0.2,0.125,,13.761467889908255,0.06666666666666667,0.02564102564102564,,,0.04878048780487805,0.019230769230769232,0.047619047619047616,,,,,0.16666666666666666,,0.07142857142857142,,,0.6153846153846154,0.625,0.7142857142857143,0.4,0.07692307692307693,,,,0.07692307692307693,,,,,,,0.6666666666666666,0.5,0.8461538461538461,0.5219576923076923,0.5649,0.6035666666666667,0.14285714285714285,0.18181818181818182,,0.3684210526315789,4.15,0.2111111111111111,2.0,3.0,1.0,1.0,,,2.0,3.0,1.0,1.0,6.0,,2.0,6.0,1.0,14.0,,1.0,,1.0,,,,1.0,0.6666666666666666,1.0,0.6666666666666666,0.23076923076923078,1.0,,,0.23076923076923078,0.6666666666666666,0.6666666666666666,1.0,,0.3333333333333333,1.0,,23.8,,,4.0,1.0,4.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,True,
1890,1610612742,Shawn Marion,Shawn Marion,1890,DAL,7665.0,128,7,246,245,80.0,32.0,36.0,491,4.0,8.0,1.0,2.0,1.0,2.0,8.0,14.0,,1.0,12.0,23.0,9.0,45.0,258.0,3.0,5.0,,6.0,1.0,4.0,,2.0,10.0,14.0,2.0,2.0,2.0,4.0,4.0,13.0,19.0,7.0,26.0,,,,5.0,10.0,,4.0,6.0,13.0,1.0,9.0,,,10.0,,4.0,1.0,3.0,1.0,,4.0,3.0,2.0,80.0,,0.4166666666666667,0.45454545454545453,0.5217391304347826,0.6,0.25,0.5,0.5,0.14285714285714285,0.5487804878048781,0.5,0.14285714285714285,0.08695652173913043,0.125,0.07142857142857142,17.770034843205575,0.17105263157894737,0.045454545454545456,0.13333333333333333,0.046511627906976744,0.16037735849056603,0.04580152671755725,0.029411764705882353,0.07894736842105263,,0.06060606060606061,,0.16666666666666666,0.125,0.20588235294117646,0.12,0.75,0.2222222222222222,0.5,0.5714285714285714,0.75,0.3888888888888889,0.5714285714285714,0.6153846153846154,0.25,0.027777777777777776,,,,0.3333333333333333,0.5,,0.2857142857142857,0.5,0.5833333333333334,0.5246347222222222,0.54575,0.5480714285714285,0.1,0.14814814814814814,0.13333333333333333,0.044444444444444446,5.708695652173914,0.3252032520325203,3.0,9.0,,2.0,4.0,1.0,4.0,13.0,,3.0,12.0,4.0,2.0,4.0,,10.0,,5.0,1.0,3.0,,,3.0,1.0,0.3076923076923077,,0.3076923076923077,0.3611111111111111,0.5,0.2,,0.25,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,0.2857142857142857,,0.14285714285714285,23.323076923076922,1.0,1.0,2.0,2.0,1.0,2.0,2.0,,,,0.4,0.25,0.25,1.0,0.25,,,1.0,,1.0,2.0,,,,,,1.0,,0.16666666666666666,1.0,2.0,1.0,1.0,2.0,1.0,0.25,True,
201148,1610612742,Brandan Wright,Brandan Wright,201148,DAL,390.0,6,-8,12,13,5.0,6.0,2.0,25,1.0,1.0,,,,,,,,,1.0,1.0,,2.0,21.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,5.0,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,7.142857142857142,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,0.442,,,,,,,2.3,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201958,1610612742,Rodrigue Beaubois,Rodrigue Beaubois,201958,DAL,300.0,5,6,10,10,7.0,5.0,3.0,20,,,,,,,,1.0,,,,1.0,,,11.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,7.692307692307692,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.447,,0.447,,,,,10.2,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,True,
2073,1610612742,Brian Cardinal,Brian Cardinal,2073,DAL,203.0,3,-7,6,6,,,,12,,,,,,,,,,1.0,,1.0,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.3989,,,,,,,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
