EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Corner3FGM,Corner3FGA,Arc3FGA,FG3M,FG3A,FtPoints,PtsAssisted3s,NonHeaveArc3FGA,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,LiveBallTurnoverPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,LongMidRangeFGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGA,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,NonHeaveArc3FGM,Fg3aBlocked,DefThreePtRebounds,FTDefRebounds,Charge Fouls Drawn,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,FG3APctBlocked,Corner3PctBlocked,DefFTReboundPct,DefThreePtReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,ShortMidRangeAssists,SecondChanceFtPoints,2pt And 1 Free Throw Trips,BlockedShortMidRange,OffLongMidRangeReboundPct,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyFtPoints,PtsUnassisted3s,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Defensive 3 Seconds Violations,SelfORebPct,SecondChanceArc3Frequency,PenaltyArc3Accuracy,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,BlockingFoulsDrawn,OffShortMidRangeReboundPct,ShortMidRangePctBlocked,NonShootingFoulsDrawn,on,HeaveAttempts,FTOffRebounds,Travels,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,DefensiveGoaltends,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,BlockedCorner3,3SecondViolations
1737,1610612760,Nazr Mohammed,Nazr Mohammed,1737,OKC,1953.0,33,-16.0,56,56,15.0,12.0,11,112,6.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,6.0,9.0,12.0,72.0,1.0,2.0,2.0,1.0,1.0,2.0,10.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,6.0,4.0,1.0,8.0,1.0,2.0,14.0,0.8333333333333334,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.5,1.0,0.1111111111111111,0.14285714285714285,13.043478260869566,0.10526315789473684,0.038461538461538464,0.2727272727272727,0.07692307692307693,0.10810810810810811,0.125,0.14285714285714285,0.5,0.25,0.16666666666666666,0.7777777777777778,0.8571428571428571,1.0,0.8333333333333334,0.1111111111111111,0.1111111111111111,1.0,0.5,1.0,1.0,0.7777777777777778,0.5491555555555556,0.53985,0.5402,0.16666666666666666,0.16666666666666666,3.8999999999999995,0.26785714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
201142,1610612760,Kevin Durant,Kevin Durant,201142,OKC,1626.0,27,,51,52,13.0,12.0,5,103,,3.0,,,,1.0,1.0,,1.0,4.0,10.0,52.0,,,,,1.0,,2.0,,,,3.0,5.0,,12.0,,,2.0,2.0,,2.0,3.0,1.0,4.0,,,13.0,1.0,1.0,0.25,,,0.4166666666666667,,,0.5555555555555556,,,,,19.642857142857142,0.1111111111111111,,,0.09090909090909091,,,,,0.3333333333333333,,0.5,,,,0.16666666666666666,,,,1.0,,0.8333333333333334,0.553925,,0.4604,,,3.875,0.2549019607843137,1.0,1.0,1.0,1.0,1.0,2.0,5.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,7.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,0.5,0.5,0.3333333333333333,1.0,0.14285714285714285,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.42857142857142855,23.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
201161,1610612760,Daequan Cook,Daequan Cook,201161,OKC,6537.0,109,-9.0,197,197,49.0,46.0,26,394,1.0,1.0,,,1.0,1.0,3.0,9.0,6.0,13.0,36.0,219.0,1.0,1.0,2.0,4.0,5.0,11.0,10.0,2.0,,,3.0,4.0,2.0,9.0,,,3.0,9.0,,9.0,4.0,,7.0,,11.0,48.0,0.8333333333333334,0.8333333333333334,0.46153846153846156,1.0,0.8,0.4864864864864865,0.3333333333333333,0.6111111111111112,0.47368421052631576,0.3333333333333333,0.6111111111111112,,,16.8141592920354,0.04838709677419355,,,0.08045977011494253,,,,,,0.125,0.02702702702702703,1.0,1.0,1.0,0.08108108108108109,0.24324324324324326,,,0.1111111111111111,1.0,0.6756756756756757,0.5145851351351352,0.45788333333333336,0.47118888888888893,0.05555555555555555,0.3055555555555556,16.207692307692305,0.24873096446700507,2.0,4.0,9.0,15.0,8.0,24.0,,24.0,15.0,1.0,,1.0,1.0,3.0,1.0,2.0,,,,,,2.0,2.0,,1.0,,,,,,1.0,0.3333333333333333,0.3333333333333333,0.6486486486486487,,,,0.6666666666666666,0.6666666666666666,0.5,0.24324324324324326,0.4444444444444444,0.5,1.0,0.40540540540540543,0.02631578947368421,0.07142857142857142,24.150000000000002,3.0,2.0,1.0,2.0,4.0,2.0,2.0,1.0,4.0,4.0,1.0,4.0,2.0,1.0,1.0,0.25,0.041666666666666664,0.1111111111111111,0.2857142857142857,0.16,0.16666666666666666,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.26666666666666666,0.26666666666666666,1.0,0.6666666666666666,0.2222222222222222,0.5,0.2222222222222222,0.26666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,498.0,8,3.0,16,17,5.0,9.0,2,33,1.0,1.0,,,,,,1.0,1.0,2.0,2.0,22.0,,1.0,,,1.0,,,2.0,,,2.0,5.0,,13.0,,,,,,,,,1.0,,,5.0,,,0.5,,,0.5,,,0.5,,,,,16.666666666666668,,,,,,,,,,,0.5,1.0,1.0,,,0.5,,,,,0.5,0.43285,,0.2548,,,10.9,0.3125,,,,,,,,,,3.0,,3.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
201586,1610612760,Serge Ibaka,Serge Ibaka,201586,OKC,1701.0,28,22.0,49,50,7.0,6.0,6,99,7.0,7.0,1.0,1.0,2.0,2.0,,3.0,7.0,10.0,15.0,37.0,1.0,2.0,3.0,2.0,2.0,4.0,12.0,2.0,2.0,,,,,,,3.0,3.0,5.0,3.0,8.0,,,1.0,,4.0,7.0,0.8571428571428571,1.0,0.7,0.5,1.0,0.6363636363636364,0.5,0.6666666666666666,0.625,0.5,0.6666666666666666,,,21.818181818181817,0.15789473684210525,0.3333333333333333,,0.2,0.15,0.5,,,,0.2222222222222222,0.6363636363636364,1.0,1.0,0.8571428571428571,,0.2727272727272727,0.5,1.0,0.6666666666666666,1.0,0.7272727272727273,0.5816,0.5428,0.6965,0.2,0.26666666666666666,6.130000000000001,0.14285714285714285,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,2.0,3.0,,2.0,4.0,3.0,,4.0,1.0,,,,0.09090909090909091,,0.2,0.25,,,,0.09090909090909091,,,,,0.16666666666666666,0.18181818181818182,22.3,,,,1.0,,,,,1.0,,,2.0,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,0.3333333333333333,,,,,1.0,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
201935,1610612760,James Harden,James Harden,201935,OKC,5502.0,92,-13.0,162,163,31.0,32.0,21,325,6.0,18.0,1.0,1.0,,1.0,2.0,7.0,8.0,27.0,57.0,186.0,1.0,1.0,5.0,,2.0,15.0,2.0,14.0,,3.0,12.0,18.0,3.0,42.0,1.0,2.0,10.0,15.0,3.0,18.0,4.0,,10.0,,15.0,31.0,0.125,0.125,0.2962962962962963,1.0,,0.40217391304347827,0.25,0.375,0.4830508474576271,0.4166666666666667,0.5357142857142857,0.1111111111111111,0.16666666666666666,37.83783783783784,0.18867924528301888,0.038461538461538464,0.03125,0.16901408450704225,0.03571428571428571,0.09523809523809523,0.041666666666666664,,0.15384615384615385,0.047619047619047616,0.391304347826087,0.3333333333333333,0.4,0.16666666666666666,0.043478260869565216,0.15217391304347827,0.25,1.0,0.125,,0.8043478260869565,0.5562423913043478,0.6222500000000001,0.51068125,0.08771929824561403,0.2631578947368421,6.22962962962963,0.19135802469135801,,,,19.0,7.0,19.0,20.0,18.0,19.0,6.0,2.0,4.0,8.0,7.0,5.0,2.0,7.0,3.0,4.0,11.0,3.0,21.0,26.0,,13.0,1.0,,,1.0,,0.8571428571428571,0.3684210526315789,0.3684210526315789,0.41304347826086957,0.6363636363636364,0.3684210526315789,,,,,,,,,0.41304347826086957,0.22033898305084745,0.325,24.873684210526317,2.0,,,,7.0,6.0,3.0,2.0,6.0,7.0,,2.0,3.0,,,0.3333333333333333,,,0.5,0.1111111111111111,0.14285714285714285,,0.2857142857142857,0.2857142857142857,,0.3684210526315789,0.3684210526315789,0.8571428571428571,,,,0.75,0.3684210526315789,1.0,3.0,,1.0,,3.0,2.0,9.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07407407407407407,0.75,0.3333333333333333,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
965,1610612760,Derek Fisher,Derek Fisher,965,OKC,6330.0,106,-9.0,190,189,43.0,40.0,25,379,1.0,5.0,,,,,4.0,17.0,9.0,26.0,33.0,211.0,,2.0,,3.0,6.0,9.0,10.0,8.0,,,9.0,11.0,3.0,24.0,,1.0,5.0,9.0,1.0,10.0,,,5.0,,9.0,43.0,0.5555555555555556,0.5555555555555556,0.34615384615384615,,0.5,0.44594594594594594,,0.5625,0.44594594594594594,,0.5625,,,18.80733944954128,0.0847457627118644,0.015873015873015872,,0.10843373493975904,0.01,,,,0.15384615384615385,,0.13513513513513514,0.2,0.2,,0.10810810810810811,0.4594594594594595,,,,,0.43243243243243246,0.46457027027027026,0.38275000000000003,0.39303749999999993,,0.2727272727272727,14.219230769230771,0.22631578947368422,1.0,3.0,6.0,5.0,5.0,11.0,,9.0,5.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,,4.0,,6.0,,,,,,,,,0.6,0.45454545454545453,0.45454545454545453,0.2972972972972973,0.5,0.125,,0.25,0.25,,0.16216216216216217,0.5,0.5,1.0,0.13513513513513514,,,23.84545454545454,7.0,1.0,,,2.0,2.0,1.0,1.0,2.0,2.0,,4.0,,1.0,1.0,0.5,,,,0.16666666666666666,0.23529411764705882,,0.4117647058823529,0.4117647058823529,0.7142857142857143,0.4,0.4,,0.3333333333333333,,,0.25,0.4,3.0,,,,,,1.0,,6.0,1.0,,2.0,1.0,,,,,,0.043478260869565216,,0.5,1.0,1.0,1.0,0.09090909090909091,,,True,,,,,,,,,,,,,,,,,,,,,
2555,1610612760,Nick Collison,Nick Collison,2555,OKC,4936.0,82,-17.0,145,146,31.0,29.0,20,291,7.0,9.0,2.0,2.0,1.0,1.0,4.0,2.0,9.0,15.0,18.0,171.0,2.0,4.0,4.0,2.0,3.0,4.0,14.0,4.0,4.0,1.0,3.0,9.0,1.0,24.0,1.0,5.0,4.0,7.0,6.0,13.0,5.0,,11.0,,4.0,31.0,0.7777777777777778,1.0,0.6,0.5,0.6666666666666666,0.6,0.5,0.6666666666666666,0.6,0.5,0.6666666666666666,0.06666666666666667,0.1111111111111111,10.179640718562874,0.08695652173913043,0.1,0.03571428571428571,0.11290322580645161,0.07692307692307693,0.16666666666666666,0.047619047619047616,,,0.15789473684210525,0.6,0.7777777777777778,0.875,0.7142857142857143,0.26666666666666666,0.13333333333333333,0.5,1.0,0.3333333333333333,1.0,0.6,0.5377666666666666,0.5403,0.4779,0.2222222222222222,0.2222222222222222,4.953333333333333,0.21379310344827587,1.0,,,,,,,,,6.0,6.0,,2.0,2.0,1.0,1.0,1.0,,1.0,2.0,1.0,6.0,1.0,,1.0,1.0,,,1.0,,,,,,0.5,0.058823529411764705,,0.25,0.25,1.0,,,,,,0.06666666666666667,0.06666666666666667,,1.0,,,,,,,,,,,3.0,,1.0,1.0,,,,,0.1875,0.15384615384615385,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,,,1.0,1.0,0.09523809523809523,,,,,,,1.0,,1.0,,2.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
202332,1610612760,Cole Aldrich,Cole Aldrich,202332,OKC,1187.0,20,-1.0,38,37,15.0,14.0,5,75,4.0,5.0,3.0,4.0,,1.0,1.0,,4.0,6.0,10.0,43.0,3.0,4.0,6.0,,1.0,1.0,2.0,6.0,6.0,1.0,,,,,,4.0,4.0,6.0,4.0,10.0,,,2.0,1.0,1.0,14.0,0.25,1.0,0.6666666666666666,0.75,,0.6666666666666666,0.75,,0.625,0.75,0.25,0.16666666666666666,,18.181818181818183,0.4444444444444444,0.2857142857142857,,0.375,0.2,0.6666666666666666,,,,0.6666666666666666,0.8333333333333334,0.8,0.8,0.25,0.16666666666666666,,1.0,0.75,1.0,,0.8333333333333334,0.5722166666666667,0.66705,0.6917,0.6,0.1,2.6833333333333336,0.39473684210526316,,,,,,,2.0,,,,,,,,,,,,,,,2.0,4.0,,2.0,,,,,,,,,,,0.3333333333333333,,,,,,,,,,0.25,0.25,,,,,,,,,,,,,2.0,,,,,,,,0.2857142857142857,0.25,0.3333333333333333,,,,,,,,,,,,,,,,0.14285714285714285,,,1.0,,,,,,,,,,,,,,,,,0.25,1.0,,True,,,,,,,,,,,,,,,,,,,,,
202351,1610612760,Lazar Hayward,Lazar Hayward,202351,OKC,811.0,14,-2.0,28,27,15.0,14.0,1,55,1.0,1.0,,,,,1.0,1.0,2.0,3.0,4.0,33.0,,,,,,,2.0,2.0,,,,,,,,,1.0,3.0,,3.0,1.0,,2.0,,,14.0,0.5,0.5,0.6666666666666666,,,0.6666666666666666,,,0.6666666666666666,,,,,10.0,0.16666666666666666,,,0.18181818181818182,,,,,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,0.47846666666666665,,,,,11.4,0.5357142857142857,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,0.2,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
