EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,LostBallSteals,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceArc3FGA,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,BlockingFoulsDrawn,SecondChanceArc3Frequency,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,SecondChanceArc3FGM,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockingFouls,on,HeaveAttempts,Clear Path Fouls
101115,1610612747,Andrew Bynum,Andrew Bynum,101115,LAL,20216.0,337.0,-19.0,626,620,151,127,78.0,1246,44.0,71.0,11.0,26.0,9.0,13.0,10.0,44.0,4.0,54.0,119.0,36.0,144.0,684.0,11.0,30.0,7.0,29.0,9.0,25.0,12.0,30.0,68.0,40.0,18.0,22.0,13.0,3.0,16.0,3.0,7.0,6.0,35.0,5.0,28.0,2.0,19.0,41.0,4.0,64.0,35.0,99.0,7.0,4.0,4.0,7.0,2.0,7.0,5.0,4.0,14.0,2.0,6.0,14.0,3.0,1.0,42.0,1.0,45.0,7.0,24.0,2.0,28.0,20.0,2.0,6.0,28.0,18.0,2.0,1.0,28.0,144,1.0,0.6296296296296297,0.7555555555555555,0.453781512605042,0.36666666666666664,0.36,0.453781512605042,0.36666666666666664,0.36,0.5217391304347826,0.4393939393939394,0.4838709677419355,0.18487394957983194,0.15492957746478872,0.22727272727272727,0.25,20.87912087912088,0.5,0.4,0.09523809523809523,0.16334661354581673,0.11067193675889328,0.2375,0.0684931506849315,0.18126888217522658,0.10122699386503067,0.14814814814814814,0.0975609756097561,0.08888888888888889,0.07692307692307693,0.047619047619047616,0.12903225806451613,0.19402985074626866,0.17582417582417584,0.234375,0.25,0.16279069767441862,0.6428571428571429,0.5966386554621849,0.6197183098591549,0.7333333333333333,0.6818181818181818,0.3697478991596639,0.22727272727272727,0.29411764705882354,0.4,0.03361344537815126,0.8666666666666667,0.4230769230769231,0.18181818181818182,0.52,0.6923076923076923,0.5966386554621849,0.4793067226890756,0.5011384615384615,0.46115199999999995,0.17647058823529413,0.17647058823529413,0.2013888888888889,0.20833333333333334,4.397478991596638,0.24121405750798722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1897,1610612747,Metta World Peace,Metta World Peace,1897,LAL,12332.0,206.0,-27.0,372,371,99,81,44.0,743,4.0,7.0,,,1.0,1.0,1.0,7.0,7.0,7.0,21.0,11.0,61.0,413.0,,1.0,,3.0,4.0,5.0,5.0,22.0,8.0,6.0,,1.0,12.0,1.0,13.0,,11.0,,27.0,2.0,,,1.0,13.0,,14.0,2.0,16.0,,12.0,7.0,2.0,2.0,2.0,,,4.0,2.0,4.0,15.0,2.0,1.0,11.0,2.0,14.0,,3.0,4.0,4.0,2.0,1.0,1.0,4.0,2.0,,,20.0,95,2.0,0.5714285714285714,0.5714285714285714,0.3333333333333333,,0.8,0.49019607843137253,0.5,0.7727272727272727,0.5258620689655172,0.5,0.7857142857142857,0.047619047619047616,0.14285714285714285,,,14.22018348623853,0.5,,,0.09027777777777778,,0.020833333333333332,0.045454545454545456,0.07291666666666667,0.010256410256410256,,,,0.03225806451612903,0.07692307692307693,0.11320754716981132,0.08333333333333333,0.07272727272727272,0.027777777777777776,,,0.5,0.13725490196078433,0.5714285714285714,0.6666666666666666,0.75,0.13725490196078433,0.14285714285714285,0.14285714285714285,,0.13725490196078433,,,,0.09090909090909091,1.0,0.7254901960784313,0.5066068627450979,0.4302,0.48680454545454543,0.05555555555555555,0.125,0.04918032786885246,0.36065573770491804,10.066666666666666,0.2661290322580645,2.0,4.0,11.0,1.0,2.0,2.0,4.0,8.0,19.0,1.0,2.0,12.0,30.0,1.0,2.0,3.0,6.0,24.0,12.0,19.0,8.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.4,0.5,0.5,0.4,0.5882352941176471,0.2857142857142857,0.2857142857142857,0.5,0.21568627450980393,0.36363636363636365,0.36363636363636365,1.0,0.37254901960784315,0.42105263157894735,0.42105263157894735,0.5,0.6666666666666666,0.5,1.0,0.36363636363636365,0.5,0.18181818181818182,0.5,0.42105263157894735,24.26,,,,,,,,,,,,,,,,,,,,True,,
201196,1610612747,Ramon Sessions,Ramon Sessions,201196,LAL,21324.0,355.0,-26.0,657,658,125,107,85.0,1315,25.0,44.0,,,2.0,6.0,9.0,24.0,17.0,39.0,85.0,19.0,109.0,713.0,2.0,3.0,1.0,5.0,5.0,13.0,7.0,23.0,30.0,48.0,,11.0,28.0,11.0,39.0,6.0,15.0,11.0,89.0,,3.0,,9.0,22.0,2.0,33.0,3.0,36.0,1.0,4.0,2.0,10.0,8.0,10.0,2.0,,20.0,1.0,10.0,24.0,,,29.0,4.0,27.0,3.0,13.0,2.0,1.0,,1.0,,1.0,1.0,,,21.0,122,1.0,0.38461538461538464,0.38461538461538464,0.4588235294117647,0.6666666666666666,0.38461538461538464,0.41284403669724773,0.4,0.4444444444444444,0.45041322314049587,0.4166666666666667,0.5227272727272727,0.12941176470588237,0.25,,,18.528252299605782,0.5,0.16666666666666666,,0.0842911877394636,0.011363636363636364,0.1111111111111111,,0.09064327485380116,0.008797653958944282,0.023809523809523808,0.011111111111111112,,,,0.07766990291262135,0.07246376811594203,0.10112359550561797,0.12903225806451613,0.05263157894736842,0.018518518518518517,1.0,0.4036697247706422,0.5681818181818182,0.7575757575757576,0.44,0.22018348623853212,0.375,0.375,0.2222222222222222,0.1559633027522936,,,,0.3333333333333333,0.3333333333333333,0.6238532110091743,0.49115366972477065,0.42014999999999997,0.4638166666666667,0.1092436974789916,0.1368421052631579,0.045871559633027525,0.21100917431192662,7.067058823529411,0.1902587519025875,5.0,3.0,6.0,,,1.0,1.0,1.0,18.0,1.0,4.0,4.0,24.0,,2.0,2.0,5.0,12.0,,18.0,1.0,5.0,2.0,2.0,5.0,6.0,1.0,,1.0,0.16666666666666666,,0.4,0.16666666666666666,0.22018348623853212,0.29411764705882354,0.29411764705882354,0.4,0.05504587155963303,0.5,0.5,1.0,0.1651376146788991,0.05555555555555555,0.05555555555555555,1.0,,,,0.05555555555555555,1.0,0.2222222222222222,0.25,0.05555555555555555,24.829166666666662,2.0,2.0,1.0,1.0,1.0,0.4,,,,,,,,,,,,,,True,,
2200,1610612747,Pau Gasol,Pau Gasol,2200,LAL,26637.0,444.0,-53.0,818,821,187,163,111.0,1639,37.0,59.0,19.0,29.0,8.0,13.0,13.0,36.0,43.0,60.0,138.0,24.0,150.0,903.0,20.0,33.0,3.0,43.0,11.0,21.0,9.0,31.0,70.0,50.0,28.0,13.0,35.0,9.0,44.0,4.0,24.0,6.0,97.0,5.0,32.0,1.0,14.0,57.0,5.0,76.0,38.0,114.0,6.0,6.0,4.0,14.0,9.0,6.0,5.0,1.0,20.0,1.0,16.0,36.0,8.0,1.0,34.0,2.0,29.0,3.0,11.0,5.0,23.0,17.0,1.0,5.0,25.0,11.0,,,29.0,180,4.0,0.5833333333333334,0.7608695652173914,0.43478260869565216,0.6060606060606061,0.5238095238095238,0.4405594405594406,0.6060606060606061,0.5238095238095238,0.4807692307692308,0.5972222222222222,0.5961538461538461,0.09420289855072464,0.1694915254237288,0.05555555555555555,0.023255813953488372,18.238341968911918,0.7,0.3333333333333333,0.04,0.17484662576687116,0.09329446064139942,0.13333333333333333,0.05154639175257732,0.16473317865429235,0.08409090909090909,0.15454545454545454,0.0603448275862069,0.06837606837606838,0.04411764705882353,0.06896551724137931,0.10077519379844961,0.20481927710843373,0.23684210526315788,0.1375,0.12,0.08823529411764706,0.44,0.4125874125874126,0.6271186440677966,0.7551020408163265,0.5405405405405406,0.2517482517482518,0.3611111111111111,0.38235294117647056,0.5384615384615384,0.3006993006993007,0.8787878787878788,0.6551724137931034,0.2631578947368421,0.6190476190476191,0.6153846153846154,0.44755244755244755,0.4721737762237763,0.5564344827586207,0.46238095238095234,0.0728476821192053,0.07534246575342465,0.2866666666666667,0.20666666666666667,8.598550724637683,0.22860635696821516,10.0,2.0,5.0,,,,,,,,,2.0,5.0,,,,,6.0,,,,5.0,5.0,2.0,2.0,5.0,3.0,1.0,1.0,0.4,,,0.4,0.03496503496503497,0.23255813953488372,0.23809523809523808,0.8,0.03496503496503497,0.4,0.4,1.0,,,,,,,,,,,,,23.619999999999997,,1.0,,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,True,,
2581,1610612747,Steve Blake,Steve Blake,2581,LAL,11866.0,198.0,-40.0,357,359,105,98,58.0,716,2.0,3.0,,,,,,3.0,8.0,5.0,14.0,1.0,53.0,409.0,1.0,2.0,,8.0,1.0,3.0,,8.0,4.0,6.0,,1.0,10.0,7.0,17.0,7.0,4.0,5.0,41.0,2.0,4.0,,5.0,8.0,1.0,14.0,6.0,20.0,,6.0,1.0,10.0,9.0,1.0,1.0,,11.0,,6.0,10.0,,,4.0,,3.0,,,1.0,,,,,,,,,8.0,98,,0.4,0.4,0.35714285714285715,0.5,0.3333333333333333,0.6046511627906976,1.0,0.5,0.5909090909090909,1.0,0.4444444444444444,0.07142857142857142,,0.3333333333333333,,12.499999999999998,0.9090909090909091,0.16666666666666666,,0.058394160583941604,0.02564102564102564,0.09090909090909091,0.038461538461538464,0.06770833333333333,0.028846153846153848,,0.05555555555555555,0.0196078431372549,0.030303030303030304,0.05263157894736842,0.06779661016949153,0.06666666666666667,0.041666666666666664,0.125,,,,0.06976744186046512,0.6666666666666666,0.6666666666666666,0.5,0.06976744186046512,,,,0.18604651162790697,,,,,,0.7441860465116279,0.50945,0.4125375,0.46868125000000005,,,0.1509433962264151,0.1509433962264151,13.864285714285714,0.29411764705882354,3.0,7.0,16.0,1.0,1.0,1.0,4.0,7.0,13.0,1.0,1.0,14.0,29.0,2.0,2.0,2.0,5.0,39.0,3.0,13.0,7.0,,1.0,5.0,1.0,4.0,,,0.9285714285714286,0.4827586206896552,1.0,0.4,0.4827586206896552,0.6744186046511628,0.375,0.375,0.3333333333333333,0.37209302325581395,0.4375,0.4375,1.0,0.3023255813953488,0.5384615384615384,0.5833333333333334,0.8571428571428571,0.25,1.0,1.0,0.5,0.25,0.125,1.0,0.5384615384615384,24.25172413793104,1.0,,,,,0.25,,,,,,1.0,1.0,1.0,0.034482758620689655,0.07692307692307693,1.0,1.0,,True,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,21805.0,363.0,-38.0,681,682,184,161,86.0,1363,31.0,50.0,1.0,4.0,12.0,17.0,21.0,48.0,73.0,80.0,171.0,56.0,258.0,757.0,11.0,19.0,5.0,30.0,21.0,45.0,23.0,86.0,60.0,100.0,2.0,14.0,29.0,9.0,38.0,3.0,19.0,4.0,85.0,2.0,8.0,,9.0,24.0,,33.0,10.0,43.0,5.0,14.0,5.0,15.0,9.0,4.0,6.0,1.0,19.0,2.0,11.0,23.0,1.0,,58.0,4.0,68.0,6.0,25.0,9.0,,,,,,,,,82.0,177,7.0,0.375,0.379746835443038,0.4678362573099415,0.5789473684210527,0.4666666666666667,0.4675925925925926,0.5952380952380952,0.5080645161290323,0.5204918032786885,0.6304347826086957,0.5743243243243243,0.08187134502923976,0.18,0.0625,0.0273972602739726,33.123425692695214,0.7894736842105263,,,0.08921933085501858,0.02867383512544803,0.10843373493975904,0.02631578947368421,0.09375,0.028169014084507043,0.0449438202247191,0.021052631578947368,0.021052631578947368,0.03508771929824561,,0.07216494845360824,0.0945945945945946,0.10204081632653061,0.09090909090909091,0.17647058823529413,0.04716981132075472,,0.23148148148148148,0.62,0.7560975609756098,0.3870967741935484,0.2222222222222222,0.4375,0.4666666666666667,0.14285714285714285,0.33796296296296297,0.19047619047619047,0.25,,0.27419354838709675,0.7058823529411765,0.4398148148148148,0.45469976851851857,0.43654705882352945,0.45987016129032254,0.10638297872340426,0.13157894736842105,0.11627906976744186,0.3333333333333333,11.002923976608189,0.2701908957415565,28.0,1.0,2.0,,,1.0,2.0,13.0,43.0,6.0,15.0,14.0,45.0,1.0,2.0,7.0,17.0,36.0,6.0,43.0,13.0,6.0,6.0,9.0,,7.0,3.0,5.0,0.8571428571428571,0.3111111111111111,0.5,0.4117647058823529,0.3111111111111111,0.20833333333333334,0.3835616438356164,0.39436619718309857,0.5357142857142857,0.009259259259259259,0.5,0.5,,0.19907407407407407,0.3023255813953488,0.3023255813953488,0.9230769230769231,,,,0.03225806451612903,0.5,0.24193548387096775,0.4,0.3023255813953488,25.80222222222222,2.0,2.0,,,,0.09523809523809523,,,,,,1.0,,6.0,,,0.5,1.0,2.0,True,,
202365,1610612747,Devin Ebanks,Devin Ebanks,202365,LAL,6480.0,108.0,2.0,205,203,32,18,26.0,408,4.0,10.0,,3.0,,1.0,1.0,4.0,16.0,12.0,30.0,3.0,27.0,204.0,,4.0,,,,3.0,,,24.0,,,5.0,5.0,,5.0,,1.0,2.0,10.0,2.0,3.0,,2.0,8.0,1.0,11.0,5.0,16.0,1.0,2.0,1.0,,,1.0,,,1.0,,8.0,12.0,,,5.0,,4.0,,2.0,,7.0,6.0,,1.0,7.0,2.0,,,,32,,1.0,1.0,0.4,,,0.4,,,0.421875,,,0.16666666666666666,0.4,0.25,,13.692946058091286,,0.25,,0.08791208791208792,0.03260869565217391,0.1,0.1,0.09009009009009009,0.044642857142857144,0.03333333333333333,0.08333333333333333,,0.125,,0.05405405405405406,0.08,0.13793103448275862,0.11764705882352941,,0.07692307692307693,0.2857142857142857,0.3333333333333333,0.4,0.6666666666666666,1.0,0.13333333333333333,0.25,0.3333333333333333,1.0,0.5333333333333333,0.75,,,0.3333333333333333,,0.3333333333333333,0.4563733333333333,0.5559333333333333,0.45649999999999996,0.0625,0.0625,,,11.8,0.15609756097560976,7.0,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,1.0,1.0,,,,,,,,0.4375,0.4375,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,True,,
2440,1610612747,Matt Barnes,Matt Barnes,2440,LAL,6393.0,107.0,-30.0,191,198,26,26,34.0,389,4.0,10.0,1.0,3.0,,1.0,2.0,4.0,2.0,6.0,16.0,1.0,19.0,223.0,2.0,5.0,,4.0,,1.0,,,6.0,6.0,2.0,3.0,7.0,1.0,8.0,1.0,6.0,1.0,17.0,,3.0,,1.0,14.0,1.0,16.0,3.0,19.0,,6.0,4.0,7.0,5.0,4.0,2.0,,11.0,1.0,9.0,20.0,2.0,1.0,3.0,,2.0,,1.0,,4.0,3.0,,1.0,4.0,3.0,,,,26,,0.5,0.6,0.375,0.4,,0.3103448275862069,0.4,,0.31666666666666665,0.4,,0.1875,0.2,0.25,,17.748917748917748,0.6363636363636364,0.25,,0.1728395061728395,0.033707865168539325,0.03225806451612903,,0.13392857142857142,0.02702702702702703,0.03333333333333333,,0.0625,,,0.14285714285714285,0.1875,0.21739130434782608,0.047619047619047616,,,0.75,0.3448275862068966,0.4,0.5,0.75,0.13793103448275862,0.5,0.6666666666666666,,0.06896551724137931,0.6,0.3333333333333333,,1.0,,0.7931034482758621,0.531156896551724,0.587975,0.6745,0.03333333333333333,0.058823529411764705,0.21052631578947367,,5.3999999999999995,0.13612565445026178,,1.0,7.0,,,,,1.0,6.0,,,2.0,13.0,,,,,6.0,,6.0,1.0,,,2.0,1.0,3.0,1.0,,1.0,0.15384615384615385,,,0.15384615384615385,0.4482758620689655,,,,0.2413793103448276,0.14285714285714285,0.14285714285714285,1.0,0.20689655172413793,0.16666666666666666,0.16666666666666666,1.0,,,,,,,,0.16666666666666666,23.915384615384614,,1.0,1.0,,,,,,,1.0,,,,,,,,,,True,,
201941,1610612747,Jordan Hill,Jordan Hill,201941,LAL,5986.0,100.0,-36.0,175,184,19,26,33.0,359,12.0,21.0,9.0,15.0,2.0,3.0,,4.0,4.0,13.0,29.0,3.0,29.0,204.0,9.0,16.0,3.0,21.0,2.0,3.0,,4.0,8.0,18.0,16.0,1.0,,,,,,,,5.0,17.0,,6.0,11.0,,17.0,22.0,39.0,1.0,2.0,1.0,2.0,,2.0,2.0,1.0,4.0,,11.0,18.0,5.0,1.0,11.0,,6.0,,3.0,,4.0,4.0,,,4.0,3.0,,,4.0,19,,0.3076923076923077,0.8,0.4482758620689655,0.5625,0.6666666666666666,0.4482758620689655,0.5625,0.6666666666666666,0.453125,0.5833333333333334,0.6666666666666666,0.034482758620689655,0.047619047619047616,,,16.363636363636363,0.5,,,0.15942028985507245,0.19540229885057472,0.2727272727272727,0.21739130434782608,0.18681318681318682,0.2,0.17857142857142858,0.2727272727272727,0.11538461538461539,0.06666666666666667,0.5,0.09375,0.21428571428571427,0.21739130434782608,0.14285714285714285,0.5,0.06666666666666667,0.75,0.7241379310344828,0.5714285714285714,0.6,0.25,0.13793103448275862,,,,0.13793103448275862,0.9375,0.6,,1.0,0.6666666666666666,0.7241379310344828,0.5210586206896551,0.5790000000000001,0.5905,0.09375,0.09375,0.7241379310344828,0.13793103448275862,5.072413793103448,0.10857142857142857,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,4.0,,,,,,,,0.25,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201177,1610612747,Josh McRoberts,Josh McRoberts,201177,LAL,77.0,1.0,,5,6,5,6,,11,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
