EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTDefRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,PenaltyTurnovers,Charge Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedLongMidRange,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangePctBlocked,DefFTReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,Fg3aBlocked,FTOffRebounds,FG3APctBlocked,Corner3PctBlocked,OffFTReboundPct,DefensiveGoaltends,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,Defensive 3 Seconds Violations,on,HeaveAttempts,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
101142,1610612748,Ronny Turiaf,Ronny Turiaf,101142,MIA,6035.0,101,5,187,189,22.0,40.0,20.0,376,7.0,12.0,1.0,4.0,1.0,3.0,1.0,1.0,7.0,14.0,3.0,17.0,179,1.0,5.0,2.0,1.0,3.0,1.0,3.0,10.0,4.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,5.0,6.0,11.0,17.0,8.0,25.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,2.0,7.0,1.0,19.0,2.0,4.0,8.0,1.0,1.0,10.0,4.0,1.0,7.0,6.0,1.0,7.0,5.0,3.0,22.0,3.0,1.0,0.7142857142857143,0.8333333333333334,0.5,0.2,0.3333333333333333,0.5,0.2,0.3333333333333333,0.4473684210526316,0.2,0.375,0.21428571428571427,0.16666666666666666,1.0,11.428571428571429,0.2,0.1375,0.08333333333333333,0.23076923076923078,0.10714285714285714,0.16037735849056603,0.09090909090909091,0.05263157894736842,0.09090909090909091,0.10526315789473684,0.1,0.125,0.1111111111111111,0.2222222222222222,0.07692307692307693,0.23529411764705882,0.2222222222222222,0.3333333333333333,0.7142857142857143,0.8571428571428571,0.5833333333333334,0.7,0.7142857142857143,0.07142857142857142,0.07142857142857142,0.8,0.25,1.0,0.3333333333333333,0.8571428571428571,0.5808214285714285,0.5806666666666667,0.6579,0.2222222222222222,0.2222222222222222,0.11764705882352941,0.17647058823529413,2.5285714285714285,0.11764705882352941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,49116.0,819,106,1506,1488,411.0,332.0,171.0,2994,29.0,53.0,8.0,13.0,5.0,12.0,45.0,18.0,59.0,116.0,43.0,260.0,1516,10.0,21.0,34.0,11.0,26.0,17.0,63.0,30.0,88.0,8.0,13.0,66.0,90.0,36.0,204.0,1.0,11.0,25.0,44.0,72.0,12.0,84.0,2.0,28.0,17.0,18.0,13.0,24.0,42.0,1.0,29.0,,69.0,1.0,1.0,61.0,3.0,2.0,60.0,19.0,7.0,6.0,3.0,1.0,6.0,1.0,63.0,408.0,9.0,7.0,0.2542372881355932,0.2727272727272727,0.5086206896551724,0.47619047619047616,0.4230769230769231,0.5216346153846154,0.48333333333333334,0.5348837209302325,0.5476190476190477,0.5,0.5833333333333334,0.11206896551724138,0.11320754716981132,0.13333333333333333,16.06827545615068,0.42857142857142855,0.08627450980392157,0.02263374485596708,0.11574074074074074,0.0051813471502590676,0.09504132231404959,0.017673048600883652,0.014705882352941176,0.03529411764705882,0.016666666666666666,,0.013513513513513514,0.09424083769633508,0.06451612903225806,0.0975609756097561,0.12101910828025478,0.1016949152542373,0.019801980198019802,0.16666666666666666,0.2548076923076923,0.5471698113207547,0.6170212765957447,0.2413793103448276,0.21634615384615385,0.08653846153846154,0.43333333333333335,0.6153846153846154,0.27906976744186046,0.4166666666666667,0.6971153846153846,0.5190608173076923,0.52505,0.4921011627906977,0.08482142857142858,0.14393939393939395,0.13076923076923078,0.2423076923076923,6.998275862068967,0.2729083665338645,22.0,8.0,10.0,34.0,1.0,2.0,1.0,6.0,23.0,58.0,2.0,7.0,7.0,11.0,33.0,92.0,3.0,9.0,5.0,8.0,17.0,93.0,6.0,58.0,23.0,24.0,14.0,10.0,15.0,15.0,3.0,11.0,13.0,2.0,5.0,2.0,2.0,9.0,2.0,7.0,2.0,3.0,11.0,2.0,0.9393939393939394,0.358695652173913,0.3333333333333333,0.47058823529411764,0.358695652173913,0.4423076923076923,0.05555555555555555,0.08108108108108109,0.4888888888888889,0.5641025641025641,0.13636363636363635,0.4444444444444444,0.47058823529411764,0.625,0.16346153846153846,0.29411764705882354,0.29411764705882354,1.0,0.27884615384615385,0.39655172413793105,0.39655172413793105,0.9130434782608695,0.06666666666666667,0.5,1.0,0.23333333333333334,0.2857142857142857,1.0,0.13953488372093023,0.16666666666666666,0.2558139534883721,0.6363636363636364,0.39655172413793105,24.515217391304343,,,,,,,,,,,,,True,,,
202708,1610612748,Norris Cole,Norris Cole,202708,MIA,2006.0,33,-9,61,61,15.0,33.0,5.0,122,1.0,4.0,,,1.0,1.0,1.0,2.0,3.0,7.0,,6.0,64,,,,1.0,1.0,,2.0,2.0,4.0,,2.0,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,1.0,1.0,,3.0,,5.0,1.0,,3.0,,,,,,,,,,,2.0,15.0,,,0.3333333333333333,0.3333333333333333,0.42857142857142855,,1.0,0.42857142857142855,,1.0,0.42857142857142855,,1.0,0.2857142857142857,0.5,,11.76470588235294,,0.058823529411764705,,,,0.03225806451612903,,,,,,,0.14285714285714285,,,,,,,0.5714285714285714,0.25,0.5,,0.14285714285714285,0.2857142857142857,,,1.0,1.0,0.5714285714285714,0.5371,,0.6464,,,,0.3333333333333333,7.671428571428572,0.2459016393442623,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2203,1610612748,Shane Battier,Shane Battier,2203,MIA,35985.0,600,72,1097,1094,320.0,256.0,125.0,2191,2.0,8.0,,2.0,,1.0,10.0,3.0,9.0,21.0,3.0,126.0,1128,1.0,3.0,12.0,2.0,5.0,1.0,32.0,10.0,8.0,,4.0,15.0,22.0,9.0,51.0,2.0,4.0,8.0,27.0,39.0,7.0,46.0,,19.0,12.0,6.0,5.0,5.0,11.0,,31.0,6.0,53.0,4.0,1.0,25.0,9.0,2.0,6.0,2.0,1.0,13.0,9.0,4.0,13.0,11.0,32.0,317.0,6.0,1.0,0.5555555555555556,0.5555555555555556,0.42857142857142855,0.3333333333333333,0.4,0.5747663551401869,0.4583333333333333,0.7045454545454546,0.5727272727272728,0.46153846153846156,0.6956521739130435,0.19047619047619047,0.375,0.1,9.781729991915926,0.5454545454545454,0.07219251336898395,0.011695906432748537,0.052980132450331126,0.013333333333333334,0.06666666666666667,0.012195121951219513,0.009345794392523364,0.008403361344537815,0.017241379310344827,0.011235955056179775,0.01639344262295082,0.08029197080291971,0.06722689075630252,0.06779661016949153,0.06481481481481481,0.023255813953488372,,0.8461538461538461,0.07476635514018691,0.25,0.4,0.5,0.09345794392523364,0.028037383177570093,0.16666666666666666,,0.045454545454545456,,0.8785046728971962,0.5433485981308411,0.5060214285714286,0.5109204545454545,0.01834862385321101,0.08695652173913043,0.09523809523809523,0.25396825396825395,6.504761904761906,0.2917046490428441,5.0,2.0,15.0,46.0,1.0,3.0,4.0,9.0,20.0,40.0,2.0,6.0,5.0,8.0,35.0,86.0,3.0,9.0,1.0,9.0,17.0,105.0,,40.0,20.0,7.0,4.0,3.0,2.0,4.0,4.0,7.0,3.0,,1.0,,,4.0,1.0,3.0,1.0,,,,1.0,0.4069767441860465,0.3333333333333333,0.5294117647058824,0.4069767441860465,0.8037383177570093,,0.13793103448275862,0.5,0.5555555555555556,0.6,0.6666666666666666,0.6666666666666666,0.5,0.42990654205607476,0.32608695652173914,0.3333333333333333,1.0,0.37383177570093457,0.5,0.5,1.0,0.25,0.3333333333333333,1.0,0.5,0.3333333333333333,1.0,0.4090909090909091,0.4444444444444444,0.36363636363636365,0.625,0.5,24.258139534883718,1.0,1.0,0.011627906976744186,0.021739130434782608,0.021739130434782608,,,,,,,,True,,,
2592,1610612748,James Jones,James Jones,2592,MIA,5098.0,85,-55,162,153,50.0,64.0,12.0,315,,,,,,,,5.0,3.0,5.0,7.0,19.0,175,,,,,,2.0,2.0,4.0,2.0,,,1.0,1.0,,2.0,1.0,1.0,2.0,6.0,8.0,2.0,10.0,,3.0,3.0,3.0,3.0,,3.0,,5.0,,9.0,1.0,,6.0,1.0,,7.0,1.0,1.0,,,,,,2.0,50.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6,,,0.35294117647058826,,,0.42105263157894735,,0.25,,,,12.64367816091954,1.0,0.125,0.018867924528301886,0.07142857142857142,0.03225806451612903,0.10526315789473684,0.023809523809523808,,,0.038461538461538464,,0.09090909090909091,0.17391304347826086,0.1,0.06666666666666667,0.058823529411764705,0.09090909090909091,,,,,,,,0.29411764705882354,,,,,0.7058823529411765,0.4963058823529412,,0.5654,0.05555555555555555,0.16666666666666666,,0.10526315789473684,19.46,0.30864197530864196,,3.0,,5.0,,,,1.0,2.0,7.0,,,,2.0,2.0,12.0,,,,,3.0,6.0,,7.0,2.0,,,,1.0,,,,,,,,,,,1.0,,,3.0,,1.0,0.16666666666666666,,,0.16666666666666666,0.7058823529411765,,,,,,0.6,0.6,0.6666666666666666,0.29411764705882354,,,,0.4117647058823529,0.2857142857142857,0.2857142857142857,1.0,,,,,,,0.3333333333333333,,0.6666666666666666,,0.2857142857142857,24.3,,,,,,,,,,,,,True,,,
436,1610612748,Juwan Howard,Juwan Howard,436,MIA,632.0,11,-2,20,19,9.0,16.0,1.0,39,,,,,,,,4.0,1.0,4.0,2.0,4.0,19,,,,1.0,2.0,2.0,4.0,2.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,2.0,1.0,,,,,,,4.0,9.0,,,1.0,1.0,0.25,,0.5,0.25,,0.5,0.4,,0.6666666666666666,,,,23.80952380952381,,0.16666666666666666,,,,0.09090909090909091,,,,,,,,,0.25,,,,,,,,,,1.0,,,,,,0.35945000000000005,,0.41445,0.2,0.2,,1.0,18.675,0.45,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2034,1610612748,Mike Miller,Mike Miller,2034,MIA,10277.0,171,29,309,305,119.0,67.0,43.0,614,3.0,6.0,1.0,1.0,2.0,4.0,1.0,7.0,7.0,14.0,3.0,65.0,325,2.0,2.0,13.0,5.0,9.0,2.0,24.0,2.0,12.0,2.0,1.0,7.0,9.0,4.0,20.0,2.0,3.0,5.0,25.0,31.0,5.0,36.0,2.0,5.0,2.0,1.0,,3.0,4.0,,13.0,1.0,16.0,,,4.0,1.0,,5.0,1.0,1.0,,,,,,24.0,119.0,1.0,,0.14285714285714285,0.16666666666666666,0.5,1.0,0.5555555555555556,0.6326530612244898,1.3,0.5789473684210527,0.6372549019607843,1.3,0.6,0.07142857142857142,0.16666666666666666,,15.320334261838441,0.25,0.23148148148148148,0.030927835051546393,0.11904761904761904,0.04081632653061224,0.2,0.03424657534246575,0.034482758620689655,,0.07692307692307693,0.058823529411764705,,0.23529411764705882,0.2222222222222222,0.23333333333333334,0.0967741935483871,0.18181818181818182,0.08333333333333333,,0.12244897959183673,0.5,0.6,0.3333333333333333,0.02040816326530612,0.14285714285714285,0.2,1.0,0.21052631578947367,0.5,0.8367346938775511,0.5341714285714286,0.5715500000000001,0.5032052631578948,0.02,0.06666666666666667,0.2,0.36923076923076925,10.785714285714286,0.3851132686084142,,4.0,6.0,9.0,,,2.0,2.0,10.0,26.0,3.0,3.0,2.0,8.0,16.0,35.0,3.0,3.0,,4.0,10.0,45.0,3.0,26.0,10.0,2.0,2.0,,2.0,1.0,1.0,3.0,1.0,1.0,1.0,,,2.0,,1.0,,,1.0,,0.9375,0.45714285714285713,1.0,0.4,0.45714285714285713,0.7142857142857143,,0.2,,,,0.5714285714285714,0.5714285714285714,,0.1836734693877551,0.6666666666666666,0.6666666666666666,1.0,0.5306122448979592,0.38461538461538464,0.38461538461538464,0.9,,,,0.6,1.0,0.6666666666666666,0.10526315789473684,1.0,0.42105263157894735,0.25,0.38461538461538464,24.880000000000003,,,,,,,,,,,,,True,,,
2544,1610612748,LeBron James,LeBron James,2544,MIA,42728.0,712,134,1313,1300,381.0,285.0,147.0,2613,92.0,120.0,17.0,21.0,22.0,36.0,84.0,81.0,156.0,285.0,114.0,477.0,1312,19.0,34.0,52.0,45.0,83.0,46.0,157.0,104.0,208.0,28.0,17.0,52.0,88.0,28.0,212.0,4.0,33.0,36.0,81.0,129.0,37.0,166.0,11.0,32.0,24.0,35.0,31.0,20.0,55.0,1.0,13.0,,33.0,1.0,4.0,127.0,1.0,5.0,158.0,68.0,19.0,8.0,6.0,2.0,8.0,4.0,152.0,378.0,2.0,13.0,0.3333333333333333,0.36619718309859156,0.5473684210526316,0.5588235294117647,0.5421686746987951,0.5307017543859649,0.5945945945945946,0.5186915887850467,0.5794621026894865,0.6046511627906976,0.5735294117647058,0.05964912280701754,0.09166666666666666,0.07142857142857142,31.283783783783782,0.6363636363636364,0.18080357142857142,0.07783018867924528,0.1956521739130435,0.026143790849673203,0.185126582278481,0.06412478336221837,0.09016393442622951,0.10810810810810811,0.03896103896103896,0.030927835051546393,0.017857142857142856,0.1393939393939394,0.17482517482517482,0.2357142857142857,0.15555555555555556,0.30612244897959184,0.07432432432432433,0.5,0.3508771929824561,0.7666666666666667,0.8440366972477065,0.40217391304347827,0.24561403508771928,0.23684210526315788,0.5675675675675675,0.8095238095238095,0.3364485981308411,0.6111111111111112,0.5175438596491229,0.4969398529411765,0.5300181818181818,0.49224285714285726,0.17435897435897435,0.2042042042042042,0.1090146750524109,0.32914046121593293,8.270877192982455,0.2901751713632902,36.0,28.0,4.0,11.0,1.0,1.0,2.0,5.0,13.0,46.0,1.0,2.0,5.0,19.0,17.0,57.0,2.0,3.0,8.0,7.0,24.0,27.0,24.0,46.0,13.0,36.0,21.0,15.0,16.0,8.0,12.0,8.0,8.0,1.0,4.0,3.0,2.0,15.0,2.0,4.0,,20.0,4.0,,0.5294117647058824,0.2982456140350877,0.6666666666666666,0.2916666666666667,0.2982456140350877,0.16666666666666666,,0.4,0.42857142857142855,0.46153846153846156,0.25,0.345679012345679,0.345679012345679,0.21428571428571427,0.03216374269005848,0.36363636363636365,0.36363636363636365,1.0,0.13450292397660818,0.2826086956521739,0.2826086956521739,0.38461538461538464,0.02702702702702703,1.0,1.0,0.05405405405405406,0.5,,0.04672897196261682,0.4,0.17757009345794392,0.2631578947368421,0.2826086956521739,25.143859649122806,,,,,,2.0,0.058823529411764705,,,,,,True,,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,42572.0,710,141,1310,1287,302.0,242.0,155.0,2597,76.0,113.0,9.0,16.0,13.0,23.0,103.0,91.0,139.0,307.0,96.0,395.0,1285,13.0,28.0,31.0,28.0,59.0,28.0,87.0,100.0,178.0,12.0,19.0,51.0,72.0,33.0,165.0,10.0,11.0,26.0,40.0,67.0,22.0,89.0,7.0,32.0,19.0,37.0,27.0,20.0,57.0,3.0,23.0,1.0,51.0,4.0,1.0,95.0,1.0,1.0,135.0,67.0,6.0,20.0,13.0,7.0,22.0,16.0,87.0,299.0,2.0,6.0,0.3597122302158273,0.37593984962406013,0.4527687296416938,0.4642857142857143,0.4745762711864407,0.4516616314199396,0.4482758620689655,0.44696969696969696,0.5051546391752577,0.4838709677419355,0.5178571428571429,0.06188925081433225,0.07964601769911504,0.08737864077669903,29.986522911051214,0.6491228070175439,0.08928571428571429,0.02576112412177986,0.13612565445026178,0.059880239520958084,0.10328638497652583,0.03535353535353535,0.008620689655172414,0.04054054054054054,0.024539877300613498,0.05,0.07462686567164178,0.05521472392638037,0.08633093525179857,0.13013698630136986,0.12318840579710146,0.16981132075471697,0.043478260869565216,0.7272727272727273,0.3413897280966767,0.672566371681416,0.7307692307692307,0.47368421052631576,0.311178247734139,0.27492447129909364,0.5517241379310345,0.5625,0.3484848484848485,0.5652173913043478,0.41389728096676737,0.4830785498489425,0.502992857142857,0.4637053030303031,0.17539267015706805,0.1871508379888268,0.07848101265822785,0.22025316455696203,8.95114006514658,0.23053435114503817,40.0,23.0,1.0,2.0,,,,1.0,6.0,22.0,,1.0,1.0,6.0,7.0,24.0,,1.0,5.0,1.0,7.0,3.0,18.0,22.0,6.0,21.0,15.0,6.0,8.0,10.0,1.0,13.0,9.0,2.0,10.0,1.0,2.0,15.0,1.0,,,16.0,5.0,,0.14285714285714285,0.2916666666666667,,0.14285714285714285,0.2916666666666667,0.07250755287009064,0.01098901098901099,0.02857142857142857,0.3883495145631068,0.425531914893617,0.25,0.25274725274725274,0.25555555555555554,0.17391304347826086,0.006042296072507553,0.5,0.5,,0.06646525679758308,0.2727272727272727,0.2727272727272727,0.16666666666666666,,,,0.034482758620689655,,,0.015151515151515152,,0.09090909090909091,0.16666666666666666,0.2727272727272727,24.916666666666668,,1.0,,,0.022727272727272728,,0.3333333333333333,2.0,1.0,1.0,1.0,,True,,,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,17826.0,297,20,548,538,113.0,87.0,64.0,1086,9.0,17.0,3.0,6.0,1.0,3.0,17.0,30.0,29.0,64.0,15.0,73.0,551,3.0,8.0,10.0,5.0,10.0,8.0,18.0,48.0,10.0,6.0,3.0,6.0,10.0,3.0,24.0,7.0,21.0,21.0,42.0,68.0,28.0,96.0,2.0,4.0,3.0,5.0,3.0,5.0,10.0,1.0,18.0,,42.0,10.0,3.0,19.0,2.0,6.0,18.0,5.0,4.0,5.0,4.0,1.0,5.0,3.0,18.0,111.0,4.0,4.0,0.8275862068965517,0.9230769230769231,0.453125,0.375,0.5,0.453125,0.375,0.5,0.5,0.45454545454545453,0.6,0.046875,0.058823529411764705,0.11764705882352941,13.387096774193548,0.5,0.2413793103448276,0.11170212765957446,0.23863636363636365,0.11475409836065574,0.24045801526717558,0.11244979919678715,0.13953488372093023,0.10526315789473684,0.10227272727272728,0.05714285714285714,0.19230769230769232,0.20689655172413793,0.32653061224489793,0.208955223880597,0.265625,0.16666666666666666,0.06451612903225806,0.6,0.265625,0.5294117647058824,0.5625,0.5555555555555556,0.265625,0.46875,0.75,0.5,0.3,0.3333333333333333,0.265625,0.45231875,0.5697428571428572,0.44792999999999994,0.07246376811594203,0.07246376811594203,0.136986301369863,0.2465753424657534,10.568750000000001,0.2062043795620438,11.0,9.0,,,,,,,,,,,,,,,,,4.0,,,,,,,4.0,2.0,2.0,,3.0,5.0,1.0,,,2.0,,1.0,,,1.0,,,,,,,,,,,,0.2631578947368421,0.6470588235294118,0.7333333333333333,0.9090909090909091,0.3,0.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,True,,,
