EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,FTDefRebounds,DefRebounds,Rebounds,Fouls,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,ShortMidRangeFrequency,LongMidRangeFGM,LongMidRangeFGA,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,FG2APctBlocked,LongMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,FtPoints,SecondChanceFtPoints,PenaltyFtPoints,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Charge Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,ShortMidRangePctBlocked,Corner3FGA,PenaltyCorner3FGA,FG3A,PenaltyFG3A,OffThreePtRebounds,DefThreePtRebounds,SelfOReb,FG3APct,DefThreePtReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,SelfORebPct,Corner3Frequency,PenaltyCorner3Frequency,Avg3ptShotDistance,on,ShortMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,OffFTReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Loose Ball Fouls Drawn,Offensive Fouls Drawn,PenaltyCorner3FGM,ThreePtShootingFoulsDrawn,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,BlockingFouls,Charge Fouls Drawn,BlockedLongMidRange,Blocked3s,BlockedArc3,3SecondViolations,Technical Free Throw Trips,OffensiveGoaltends,Defensive 3 Seconds Violations
200811,1610612754,Lou Amundson,Lou Amundson,200811,IND,154.0,3.0,-3.0,5,5.0,5.0,5.0,2.0,10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,10.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.11111111111111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5566,0.5566,0.5566,1.0,1.0,0.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201965,1610612754,Jeff Ayres,Jeff Ayres,201965,IND,391.0,7.0,-9.0,14,12.0,13.0,12.0,3.0,26,1.0,1.0,,,1.0,1.0,1.0,3.0,2.0,18.0,,,,1.0,3.0,2.0,2.0,,,,2.0,13.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,15.789473684210526,0.3333333333333333,1.0,1.0,1.0,,,,0.3333333333333333,1.0,0.3333333333333333,0.4251333333333333,,0.4251333333333333,,1.0,7.233333333333334,0.9285714285714286,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201985,1610612754,AJ Price,AJ Price,201985,IND,391.0,7.0,-9.0,14,12.0,13.0,12.0,3.0,26,,,,,,,1.0,2.0,2.0,18.0,1.0,1.0,2.0,1.0,2.0,2.0,,,,,2.0,13.0,,,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,10.526315789473685,,,,,,,,,,,0.36260000000000003,0.4031,0.36260000000000003,1.0,1.0,19.85,0.9285714285714286,,,1.0,2.0,,,,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,0.5,0.5,0.09090909090909091,0.3333333333333333,0.08333333333333333,0.14285714285714285,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202362,1610612754,Lance Stephenson,Lance Stephenson,202362,IND,391.0,7.0,-9.0,14,12.0,13.0,12.0,3.0,26,,,,,,,1.0,6.0,3.0,18.0,,1.0,1.0,1.0,6.0,3.0,,,,,3.0,13.0,,,0.16666666666666666,,0.16666666666666666,0.16666666666666666,,0.16666666666666666,0.21428571428571427,0.25,0.21428571428571427,47.368421052631575,,,,,,,,,,,0.37945,0.4133,0.37945,0.3333333333333333,1.0,13.533333333333333,0.9285714285714286,3.0,,,,2.0,1.0,,0.5,1.0,3.0,2.0,,1.0,1.0,1.0,1.0,2.0,,,,0.16666666666666666,,,,,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2563,1610612754,Dahntay Jones,Dahntay Jones,2563,IND,376.0,6.0,-9.0,13,12.0,13.0,12.0,3.0,25,,1.0,,1.0,,1.0,,3.0,,18.0,,3.0,,,3.0,,,,,,,13.0,,,,,,,,,,,,22.22222222222222,0.25,,,,0.3333333333333333,,,0.25,,0.5,0.5156875,0.52675,0.5156875,,,4.9,1.0,2.0,,1.0,4.0,,,,0.5,,,,,1.0,,,,,2.0,,3.0,0.3333333333333333,,,0.18181818181818182,0.3333333333333333,0.25,0.14285714285714285,,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.25,0.25,22.9,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201588,1610612754,George Hill,George Hill,201588,IND,15.0,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202331,1610612754,Paul George,Paul George,202331,IND,15.0,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201946,1610612754,Tyler Hansbrough,Tyler Hansbrough,201946,IND,72.0,1.0,-2.0,3,2.0,3.0,2.0,1.0,5,,,,,,,,,,2.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2571,1610612754,Leandro Barbosa,Leandro Barbosa,2571,IND,150.0,2.0,-4.0,5,5.0,5.0,5.0,,10,,,,,,,,,,6.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101122,1610612754,Danny Granger,Danny Granger,101122,IND,25205.0,420.0,58.0,754,754.0,233.0,208.0,121.0,1508,17.0,33.0,5.0,5.0,5.0,12.0,43.0,101.0,187.0,746.0,11.0,15.0,29.0,12.0,31.0,40.0,40.0,4.0,3.0,4.0,40.0,233.0,0.46511627906976744,0.5263157894736842,0.42574257425742573,0.7333333333333333,0.3870967741935484,0.47126436781609193,0.6363636363636364,0.3055555555555556,0.5026881720430108,0.6304347826086957,0.3448275862068966,23.968784838350054,0.1896551724137931,0.5151515151515151,0.6071428571428571,0.5882352941176471,0.22727272727272727,1.0,0.2,0.2222222222222222,0.4166666666666667,0.6091954022988506,0.4996137931034482,0.47967,0.49415648148148145,0.15508021390374332,0.21390374331550802,10.23267326732673,0.3090185676392573,27.0,7.0,47.0,62.0,31.0,6.0,0.25925925925925924,0.15517241379310345,15.0,41.0,46.0,10.0,9.0,19.0,27.0,9.0,62.0,9.0,28.0,15.0,0.0891089108910891,,0.10108303249097472,0.03333333333333333,0.10309278350515463,0.037333333333333336,0.02040816326530612,0.11320754716981132,0.23563218390804597,0.36585365853658536,0.36585365853658536,23.0,1.0,7.0,,10.0,29.0,7.0,,22.0,28.0,4.0,0.14814814814814814,20.0,6.0,73.0,23.0,5.0,12.0,3.0,0.41954022988505746,0.10810810810810811,0.047619047619047616,0.05555555555555555,0.058823529411764705,0.12987012987012986,0.03260869565217391,0.11494252873563218,0.1111111111111111,25.07123287671233,False,11.0,10.0,1.0,2.0,16.0,53.0,1.0,5.0,3.0,17.0,26.0,2.0,7.0,3.0,75.0,3.0,53.0,16.0,1.0,8.0,3.0,5.0,5.0,5.0,1.0,6.0,2.0,4.0,19.0,14.0,2.0,5.0,1.0,3.0,3.0,8.0,1.0,2.0,2.0,4.0,12.0,1.0,2.0,3.0,0.9615384615384616,0.3561643835616438,0.2857142857142857,0.13043478260869565,0.3561643835616438,0.0136986301369863,0.15151515151515152,0.018867924528301886,0.6551724137931034,0.043478260869565216,0.024390243902439025,0.04225352112676056,0.06896551724137931,0.11904761904761904,0.058823529411764705,0.5,0.4074074074074074,0.4782608695652174,0.18181818181818182,0.5333333333333333,0.5,0.5,0.9,0.3045977011494253,0.3018867924528302,0.3076923076923077,1.0,0.09090909090909091,0.5,1.0,0.22727272727272727,0.2,1.0,0.3148148148148148,0.17647058823529413,0.3018867924528302,0.06593406593406594,0.11009174311926606,,,,,,,,,,,,,,,
