EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PlusMinus,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,LostBallSteals,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,LongMidRangeFGM,SecondChanceArc3FGA,AtRimAssists,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,BadPassTurnovers,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,ShortMidRangePctBlocked,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Frequency,SelfOReb,Travels,Offensive Fouls,OffCorner3ReboundPct,SelfORebPct,BlockingFouls,Offensive Fouls Drawn,Technical Free Throw Trips,LongMidRangePctBlocked,Arc3PctAssisted,HeaveAttempts,Clear Path Fouls,SecondChanceArc3FGM,Fg3aBlocked,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceAtRimPctAssisted,on,3SecondViolations,StepOutOfBoundsTurnovers,Charge Fouls,DefensiveGoaltends,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends
101115,1610612747,Andrew Bynum,Andrew Bynum,101115,LAL,6609.0,110,209,208,136,89.0,40.0,417,13.0,16.0,6.0,6.0,9.0,10.0,6.0,17.0,19.0,33.0,17.0,55.0,228,6.0,7.0,6.0,18.0,13.0,18.0,12.0,38.0,18.0,20.0,10.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,7.0,1.0,5.0,14.0,5.0,24.0,10.0,34.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,7.0,1.0,16.0,2.0,22.0,6.0,5.0,9.0,5.0,4.0,9.0,4.0,1.0,38.0,136,4.0,0.47368421052631576,0.6428571428571429,0.5757575757575758,0.8571428571428571,0.7222222222222222,0.5757575757575758,0.8571428571428571,0.7222222222222222,0.625,0.8181818181818182,0.7307692307692307,0.06060606060606061,0.125,17.829457364341085,0.5,0.4166666666666667,0.09090909090909091,0.18666666666666668,0.08974358974358974,0.16666666666666666,0.05714285714285714,0.18095238095238095,0.07964601769911504,0.043478260869565216,0.13333333333333333,0.08,0.1111111111111111,0.125,0.28,0.16666666666666666,0.21739130434782608,0.4444444444444444,0.48484848484848486,0.8125,0.9285714285714286,0.46153846153846156,0.5151515151515151,0.35294117647058826,0.35294117647058826,0.5,0.8571428571428571,1.0,0.5555555555555556,0.9,0.48484848484848486,0.4609333333333333,0.5210833333333333,0.4595166666666667,0.15384615384615385,0.15384615384615385,0.32727272727272727,0.6909090909090909,5.036363636363636,0.6507177033492823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1897,1610612747,Metta World Peace,Metta World Peace,1897,LAL,3114.0,52,87,91,32,27.0,19.0,178,1.0,2.0,,,,,,4.0,1.0,9.0,3.0,14.0,103,,,,3.0,,1.0,1.0,7.0,2.0,,,,,1.0,1.0,,,3.0,,1.0,,2.0,3.0,,5.0,1.0,6.0,2.0,1.0,,,,,,,,,2.0,1.0,4.0,,4.0,,2.0,1.0,1.0,,1.0,,,7.0,32,1.0,1.0,1.0,0.1111111111111111,,,0.3055555555555556,1.5,0.5,0.35,1.5,0.5,,,17.857142857142854,,,,0.06976744186046512,0.024390243902439025,0.16666666666666666,,0.09090909090909091,0.018867924528301886,0.09090909090909091,,,,0.05555555555555555,,0.125,0.2,,0.1111111111111111,0.5,0.5,1.0,0.2222222222222222,,,,,,,,0.6111111111111112,0.5049388888888888,0.56055,0.547075,,,0.21428571428571427,0.5,10.377777777777778,0.367816091954023,-3.0,3.0,2.0,5.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,3.0,9.0,1.0,1.0,2.0,5.0,6.0,3.0,4.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.4,0.3333333333333333,0.5,0.16666666666666666,0.2777777777777778,0.4,0.4,1.0,0.2222222222222222,0.25,0.25,1.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.5,0.25,23.766666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
201196,1610612747,Ramon Sessions,Ramon Sessions,201196,LAL,5233.0,87,155,158,24,24.0,31.0,313,6.0,13.0,,,,2.0,1.0,6.0,8.0,25.0,10.0,26.0,172,,,,,,3.0,3.0,3.0,4.0,12.0,,3.0,8.0,2.0,10.0,,2.0,22.0,,,,2.0,5.0,,7.0,,7.0,1.0,1.0,2.0,4.0,1.0,1.0,6.0,,1.0,1.0,5.0,,10.0,,13.0,6.0,1.0,,,,,,,3.0,24,1.0,0.25,0.25,0.32,,,0.25806451612903225,,,0.35135135135135137,,0.25,0.12,0.15384615384615385,21.93877551020408,0.3333333333333333,,,0.09433962264150944,,0.09090909090909091,,0.09333333333333334,,,,,,0.1111111111111111,0.14285714285714285,,0.0625,,0.41935483870967744,0.46153846153846156,0.5454545454545454,0.16666666666666666,0.1935483870967742,0.16666666666666666,0.2,,,,0.5,,0.6129032258064516,0.48417741935483877,0.5283,0.47683749999999997,0.16666666666666666,0.2,,0.11538461538461539,7.119999999999999,0.15483870967741936,-25.0,6.0,,3.0,,,,1.0,,3.0,,,,6.0,,1.0,,1.0,,,3.0,,2.0,,1.0,,,,,,0.1935483870967742,0.1935483870967742,0.0967741935483871,,,,0.0967741935483871,,,,,,0.25,,,,,24.8,1.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
201941,1610612747,Jordan Hill,Jordan Hill,201941,LAL,13043.0,217,399,405,164,119.0,76.0,804,17.0,35.0,13.0,26.0,5.0,13.0,2.0,9.0,23.0,53.0,11.0,57.0,444,14.0,29.0,8.0,36.0,7.0,19.0,7.0,21.0,16.0,30.0,24.0,7.0,1.0,,1.0,,1.0,2.0,8.0,31.0,,10.0,24.0,3.0,37.0,39.0,76.0,3.0,2.0,3.0,4.0,1.0,3.0,7.0,,1.0,17.0,32.0,9.0,20.0,7.0,16.0,6.0,2.0,8.0,8.0,,8.0,6.0,,21.0,164,2.0,0.34782608695652173,0.7272727272727273,0.4339622641509434,0.4827586206896552,0.3684210526315789,0.4339622641509434,0.4827586206896552,0.3684210526315789,0.4672131147540984,0.5294117647058824,0.45652173913043476,0.1320754716981132,0.17142857142857143,13.737373737373737,0.42857142857142855,0.1875,,0.1610738255033557,0.18674698795180722,0.18518518518518517,0.13333333333333333,0.16748768472906403,0.17256637168141592,0.25,0.2222222222222222,0.0784313725490196,0.058823529411764705,0.12307692307692308,0.17073170731707318,0.20930232558139536,0.15384615384615385,0.75,0.660377358490566,0.4857142857142857,0.5862068965517241,0.17647058823529413,0.16981132075471697,0.2222222222222222,0.25,0.5,0.896551724137931,0.5,0.6842105263157895,0.38461538461538464,0.660377358490566,0.5158735849056603,0.5653652173913044,0.5178999999999999,0.1016949152542373,0.1016949152542373,0.631578947368421,0.3684210526315789,5.392452830188678,0.41102756892230574,-30.0,9.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,0.16981132075471697,,,,,,,,,,,,,,,,,4.0,,,,1.0,,,,0.1111111111111111,0.26666666666666666,0.4444444444444444,0.4444444444444444,1.0,,3.0,1.0,1.0,0.23076923076923078,0.13043478260869565,,,,,,,,,,,,,,,,True,,,,,,,,
977,1610612747,Kobe Bryant,Kobe Bryant,977,LAL,8756.0,146,277,277,153,109.0,53.0,554,13.0,21.0,3.0,5.0,10.0,15.0,12.0,31.0,42.0,92.0,31.0,133.0,315,6.0,14.0,6.0,21.0,28.0,56.0,15.0,80.0,32.0,52.0,,7.0,13.0,6.0,19.0,3.0,2.0,44.0,1.0,5.0,1.0,5.0,6.0,2.0,13.0,7.0,20.0,3.0,3.0,11.0,6.0,2.0,5.0,17.0,2.0,11.0,3.0,14.0,1.0,24.0,,36.0,12.0,5.0,1.0,1.0,,1.0,1.0,,80.0,153,5.0,0.38095238095238093,0.38095238095238093,0.45652173913043476,0.42857142857142855,0.5,0.4636363636363636,0.4166666666666667,0.5,0.5158730158730159,0.47619047619047616,0.5333333333333333,0.07608695652173914,0.047619047619047616,41.812865497076025,0.6470588235294118,0.15384615384615385,0.09090909090909091,0.0625,0.045871559633027525,0.15151515151515152,0.023809523809523808,0.08527131782945736,0.039735099337748346,0.0967741935483871,0.023255813953488372,0.02857142857142857,,0.07692307692307693,0.06451612903225806,0.038461538461538464,0.16,1.0,0.19090909090909092,0.6190476190476191,0.65,0.46153846153846156,0.2818181818181818,0.3870967741935484,0.46153846153846156,0.25,0.2777777777777778,0.6,0.23076923076923078,0.6666666666666666,0.35454545454545455,0.4472518181818183,0.48939999999999995,0.4495984615384615,0.09917355371900827,0.11650485436893204,0.15789473684210525,0.6015037593984962,11.132608695652175,0.5523465703971119,-13.0,40.0,1.0,2.0,1.0,2.0,1.0,2.0,5.0,16.0,2.0,7.0,6.0,18.0,1.0,4.0,3.0,9.0,12.0,6.0,16.0,5.0,3.0,,3.0,0.6666666666666666,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.16363636363636364,0.36363636363636365,0.01818181818181818,0.5,0.5,1.0,0.14545454545454545,0.3125,0.3125,0.1111111111111111,0.5,1.0,0.03076923076923077,0.5,0.1076923076923077,0.2857142857142857,0.3125,25.57777777777778,17.0,2.0,9.0,2.0,,6.0,,1.0,0.16129032258064516,0.125,0.425,0.4358974358974359,0.4117647058823529,0.1111111111111111,3.0,,3.0,0.05555555555555555,0.05454545454545454,1.0,1.0,3.0,0.025,0.6,,,,,,,,,,,True,,,,,,,,
2440,1610612747,Matt Barnes,Matt Barnes,2440,LAL,8273.0,138,252,260,98,76.0,44.0,512,7.0,15.0,1.0,5.0,2.0,5.0,3.0,7.0,10.0,25.0,1.0,33.0,276,2.0,8.0,,4.0,3.0,9.0,1.0,13.0,12.0,8.0,2.0,5.0,10.0,2.0,12.0,1.0,2.0,26.0,1.0,8.0,,5.0,16.0,2.0,23.0,9.0,32.0,6.0,4.0,8.0,4.0,1.0,2.0,12.0,3.0,4.0,10.0,21.0,1.0,3.0,1.0,2.0,1.0,,3.0,2.0,1.0,3.0,3.0,,13.0,98,,0.6,0.6666666666666666,0.4,0.25,0.3333333333333333,0.3333333333333333,0.25,0.2857142857142857,0.336734693877551,0.25,0.29545454545454547,0.2,0.2,19.614147909967848,0.6666666666666666,0.18181818181818182,,0.16494845360824742,0.07407407407407407,0.13157894736842105,0.02857142857142857,0.15555555555555556,0.06293706293706294,0.12121212121212122,0.05128205128205128,0.05555555555555555,0.05555555555555555,0.14893617021276595,0.16,0.2,0.11538461538461539,1.0,0.3125,0.4666666666666667,0.5833333333333334,0.8571428571428571,0.14583333333333334,0.42857142857142855,0.6,,0.625,0.2,0.23809523809523808,0.4,0.7916666666666666,0.5180393617021277,0.5619142857142857,0.5210375,0.02040816326530612,0.038461538461538464,0.12121212121212122,0.3939393939393939,5.756,0.3888888888888889,-20.0,3.0,4.0,15.0,,,2.0,8.0,,8.0,,4.0,4.0,23.0,,,2.0,12.0,12.0,,7.0,,1.0,2.0,2.0,1.0,0.17391304347826086,,0.16666666666666666,0.18181818181818182,0.4791666666666667,0.0625,0.3125,0.26666666666666666,0.26666666666666666,1.0,0.16666666666666666,,,,,,0.38095238095238093,0.25,0.19047619047619047,,,25.491304347826084,,,6.0,2.0,2.0,6.0,,,0.2857142857142857,0.16666666666666666,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,True,,,,,,,,
2581,1610612747,Steve Blake,Steve Blake,2581,LAL,11804.0,197,359,368,146,110.0,68.0,727,3.0,4.0,,,,1.0,,2.0,7.0,14.0,4.0,45.0,402,1.0,2.0,,8.0,1.0,3.0,4.0,15.0,8.0,6.0,,1.0,17.0,4.0,21.0,3.0,7.0,46.0,,3.0,,5.0,12.0,,17.0,3.0,20.0,6.0,2.0,9.0,1.0,,1.0,10.0,,2.0,8.0,16.0,,8.0,,4.0,,2.0,2.0,1.0,,2.0,,,15.0,146,2.0,0.5714285714285714,0.5714285714285714,0.5,0.5,0.3333333333333333,0.5125,0.8,0.36666666666666664,0.5357142857142857,0.8,0.4411764705882353,0.07142857142857142,,11.764705882352942,0.9,,,0.08759124087591241,0.02040816326530612,0.1,,0.09090909090909091,0.014778325123152709,0.022222222222222223,0.017857142857142856,0.021739130434782608,,0.06557377049180328,0.1111111111111111,0.1,0.14285714285714285,,0.1,0.75,0.75,0.6666666666666666,0.05,,,,,,0.06666666666666667,,0.75,0.5038269230769231,0.48392999999999997,0.5112857142857142,,,0.17777777777777778,0.3333333333333333,13.157142857142857,0.40668523676880225,-33.0,8.0,3.0,9.0,1.0,2.0,,3.0,6.0,17.0,3.0,9.0,9.0,26.0,2.0,3.0,3.0,12.0,24.0,3.0,17.0,6.0,1.0,4.0,1.0,0.8888888888888888,0.34615384615384615,0.6666666666666666,0.25,0.34615384615384615,0.65,0.2,0.225,0.3333333333333333,0.3333333333333333,1.0,0.425,0.35294117647058826,0.375,0.4,0.5,1.0,0.2,,0.6,0.3333333333333333,0.35294117647058826,25.11923076923077,4.0,1.0,8.0,2.0,1.0,8.0,,,0.5,,0.5,0.5,0.5,0.2,,,,,,,2.0,,,0.8333333333333334,,,1.0,1.0,1.0,0.038461538461538464,0.058823529411764705,1.0,1.0,,True,,,,,,,,
202365,1610612747,Devin Ebanks,Devin Ebanks,202365,LAL,1331.0,22,46,41,22,3.0,8.0,87,2.0,4.0,,,,1.0,,,6.0,8.0,,12.0,46,1.0,1.0,,2.0,1.0,2.0,,2.0,10.0,2.0,,1.0,1.0,,1.0,,,2.0,1.0,,,,3.0,,3.0,1.0,4.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,2.0,2.0,,2.0,,2.0,1.0,,,,,,,,2.0,22,,0.8333333333333334,0.8333333333333334,0.75,1.0,0.5,0.6666666666666666,1.0,0.3333333333333333,0.6,1.0,0.25,0.125,0.25,19.642857142857142,1.0,,,0.21428571428571427,,,0.125,0.15789473684210525,0.037037037037037035,,,,,0.6666666666666666,,0.14285714285714285,,,0.4444444444444444,0.5,0.6666666666666666,1.0,,,,,,,0.3333333333333333,,0.5555555555555556,0.4937666666666666,,0.4994,0.1,0.1111111111111111,0.16666666666666666,0.16666666666666666,10.612499999999999,0.4782608695652174,-1.0,4.0,,1.0,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,0.1111111111111111,0.4444444444444444,0.1111111111111111,,,,,,,,,,0.3333333333333333,,,,,23.6,4.0,,1.0,,,,,,,,1.0,1.0,0.75,,1.0,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,True,,,,,,,,
2200,1610612747,Pau Gasol,Pau Gasol,2200,LAL,5986.0,100,175,184,19,26.0,33.0,359,9.0,13.0,5.0,8.0,,1.0,3.0,14.0,14.0,38.0,6.0,34.0,204,5.0,8.0,,10.0,,1.0,2.0,2.0,14.0,14.0,6.0,2.0,7.0,2.0,9.0,,2.0,20.0,4.0,6.0,,2.0,6.0,3.0,11.0,10.0,21.0,4.0,4.0,4.0,,,2.0,4.0,,,5.0,9.0,2.0,8.0,,6.0,3.0,1.0,6.0,5.0,1.0,6.0,6.0,,2.0,19,1.0,0.5,0.6363636363636364,0.3684210526315789,0.625,,0.358974358974359,0.625,,0.4146341463414634,0.625,0.5,0.05263157894736842,0.15384615384615385,20.454545454545453,1.0,0.75,,0.08695652173913043,0.06896551724137931,0.09090909090909091,0.17391304347826086,0.08791208791208792,0.09090909090909091,0.10714285714285714,0.06060606060606061,0.038461538461538464,0.2,0.09375,0.07142857142857142,0.08695652173913043,0.07142857142857142,1.0,0.3333333333333333,0.6923076923076923,0.8181818181818182,0.5555555555555556,0.358974358974359,0.21428571428571427,0.21428571428571427,0.3333333333333333,1.0,0.625,1.0,,0.358974358974359,0.4661205128205128,0.61002,0.3464,0.075,0.07692307692307693,0.29411764705882354,0.058823529411764705,8.692105263157893,0.10857142857142857,-36.0,11.0,,1.0,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,0.02564102564102564,0.28205128205128205,0.02564102564102564,,,,,,,,,,,,,,,24.1,2.0,,4.0,1.0,,2.0,,2.0,,0.125,0.18181818181818182,0.18181818181818182,0.5,,1.0,,,0.125,0.043478260869565216,,,,,,,,,,,,,,,0.4,True,,,,,,,,
201177,1610612747,Josh McRoberts,Josh McRoberts,201177,LAL,254.0,4,8,7,4,4.0,1.0,15,1.0,1.0,,,,,,,1.0,1.0,,2.0,8,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,4,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,22.22222222222222,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,0.7948,,,,,,,0.2,0.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
