EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFG2A,PtsAssisted2s,Assisted2sPct,NonPutbacksAssisted2sPct,OffAtRimReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2M,PenaltyFG3M,PtsAssisted3s,PtsPutbacks,Offensive Fouls,Loose Ball Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted3sPct,PenaltyFg3Pct,SecondChanceFg2Pct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceFtPoints,Fg3aBlocked,OffThreePtRebounds,SelfOReb,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,Arc3PctAssisted,PenaltyArc3FGM,HeaveAttempts,SecondChanceTurnovers,Blocked3s,BlockedArc3,BlockedCorner3,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,FTOffRebounds,Travels,BlockingFouls,ShortMidRangePctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,BlockedAtRim,DefCorner3ReboundPct,on,LostBallOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,3SecondViolations,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,OffCorner3ReboundPct,Technical Free Throw Trips
101150,1610612755,Lou Williams,Lou Williams,101150,PHI,4461.0,74,-3.0,141,137,60,53.0,17,278,4.0,9.0,2.0,3.0,2.0,4.0,4.0,7.0,1.0,7.0,1.0,1.0,4.0,10.0,20,1.0,7.0,11.0,34.0,157,1.0,1.0,3.0,7.0,11.0,4.0,9.0,23.0,20.0,3.0,7.0,1.0,2.0,10.0,4.0,14.0,3.0,1.0,3.0,2.0,5.0,32.0,1.0,1.0,4.0,1.0,6.0,1.0,7.0,2.0,1.0,1.0,5.0,2.0,2.0,2.0,3.0,7.0,1.0,2.0,4.0,13.0,1.0,13.0,3.0,7.0,1.0,21.0,57,0.14285714285714285,1.0,0.14285714285714285,0.5,0.6363636363636364,0.42592592592592593,1.5,0.4666666666666667,0.53125,1.5,0.6052631578947368,0.25925925925925924,0.1,0.2222222222222222,24.375,0.7142857142857143,0.3333333333333333,0.08888888888888889,0.023809523809523808,0.08333333333333333,0.08771929824561403,0.015873015873015872,0.058823529411764705,0.125,0.11538461538461539,0.1,0.3333333333333333,0.4444444444444444,0.5714285714285714,0.14814814814814814,0.5,0.5,0.25925925925925924,0.5714285714285714,0.5714285714285714,0.25925925925925924,0.14285714285714285,0.14285714285714285,1.0,1.0,0.2,0.6666666666666666,0.26666666666666666,0.5925925925925926,0.14285714285714285,0.4363907407407407,0.48675,0.4146666666666666,0.22580645161290322,0.2916666666666667,0.08823529411764706,0.6764705882352942,9.175,27.214285714285715,0.425531914893617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
1882,1610612755,Elton Brand,Elton Brand,1882,PHI,1787.0,30,-33.0,54,57,8,16.0,6,111,,,,,2.0,2.0,4.0,9.0,,,,,,6.0,11,,,,12.0,73,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,,2.0,1.0,3.0,1.0,,1.0,,,,,,,,1.0,2.0,,,,,,,,8,,,,0.5454545454545454,,0.5454545454545454,,,0.5454545454545454,,,,,,18.64406779661017,,,0.058823529411764705,0.041666666666666664,0.2,0.09090909090909091,0.034482758620689655,,,0.08333333333333333,0.2,,,,0.18181818181818182,1.0,1.0,0.8181818181818182,0.4444444444444444,0.4444444444444444,,,,,,,,,,,0.4255272727272727,0.4476,,,,,,15.490909090909092,,0.14814814814814814,1.0,10.0,0.8333333333333334,0.8333333333333334,0.14285714285714285,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
201150,1610612755,Spencer Hawes,Spencer Hawes,201150,PHI,1975.0,33,5.0,61,57,24,20.0,9,118,2.0,3.0,1.0,1.0,,,4.0,6.0,,,,,,6.0,9,1.0,1.0,4.0,19.0,65,1.0,1.0,5.0,3.0,3.0,1.0,2.0,11.0,2.0,,,,,1.0,,1.0,,,,1.0,,2.0,2.0,,5.0,,5.0,2.0,7.0,,,,2.0,,,1.0,2.0,3.0,,1.0,3.0,3.0,,4.0,,2.0,,11.0,24,1.0,1.0,1.0,0.6666666666666666,1.0,0.75,0.8333333333333334,1.125,0.7916666666666666,0.8333333333333334,1.1,0.1,,,21.42857142857143,0.6666666666666666,,0.21739130434782608,0.1111111111111111,,0.19230769230769232,0.08333333333333333,0.2222222222222222,,0.3333333333333333,,0.3,0.6666666666666666,0.6666666666666666,,,,0.6,0.6666666666666666,0.6666666666666666,,,,,,0.25,1.0,,0.4,,0.45359000000000005,0.4467666666666667,0.427425,0.16666666666666666,0.18181818181818182,0.2631578947368421,0.5789473684210527,11.955555555555556,24.0,0.39344262295081966,2.0,10.0,0.8333333333333334,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.125,1.0,0.5,0.1,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
201975,1610612755,Jodie Meeks,Jodie Meeks,201975,PHI,6124.0,102,-9.0,191,197,68,70.0,25,388,2.0,5.0,1.0,2.0,2.0,2.0,2.0,6.0,1.0,9.0,,1.0,4.0,6.0,13,3.0,13.0,14.0,35.0,211,,1.0,4.0,2.0,6.0,5.0,10.0,14.0,2.0,,9.0,1.0,,3.0,1.0,4.0,,1.0,3.0,,,9.0,1.0,,2.0,,2.0,2.0,4.0,3.0,3.0,,3.0,1.0,3.0,1.0,,4.0,1.0,3.0,11.0,10.0,2.0,14.0,,3.0,4.0,12.0,65,0.23076923076923078,,0.23076923076923078,0.46153846153846156,0.3333333333333333,0.40384615384615385,0.25,0.18181818181818182,0.5303030303030303,0.4,0.4375,0.5,,,16.972477064220183,0.75,,0.03225806451612903,0.015625,,0.023809523809523808,0.022727272727272728,,0.08333333333333333,0.029411764705882353,,0.19230769230769232,0.4,0.4,0.07692307692307693,1.0,1.0,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.34615384615384615,0.1111111111111111,0.125,0.25,,0.18181818181818182,0.5,0.36363636363636365,0.6923076923076923,0.1111111111111111,0.4986211538461538,0.4467375,0.4771,0.10344827586206896,0.1875,0.11428571428571428,0.4,10.707692307692309,24.946153846153848,0.35602094240837695,3.0,10.0,0.8333333333333334,0.8333333333333334,0.045454545454545456,1.0,1.0,,1.0,2.0,4.0,,,,1.0,1.0,,9.0,,,,1.0,,1.0,1.0,1.0,,0.3333333333333333,,1.0,0.5,0.15384615384615385,0.5,0.5,1.0,0.25,,,,,0.09090909090909091,,2.0,1.0,1.0,1.0,1.0,3.0,0.07692307692307693,0.1111111111111111,0.041666666666666664,0.045454545454545456,0.0625,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
2738,1610612755,Andre Iguodala,Andre Iguodala,2738,PHI,2576.0,43,-10.0,86,89,41,45.0,12,175,1.0,4.0,,1.0,,,1.0,3.0,3.0,9.0,1.0,1.0,5.0,2.0,7,4.0,10.0,3.0,19.0,97,1.0,1.0,3.0,,2.0,6.0,3.0,15.0,2.0,3.0,8.0,3.0,2.0,2.0,1.0,3.0,1.0,,,,2.0,7.0,,2.0,5.0,,7.0,1.0,8.0,,,,2.0,,2.0,,,2.0,2.0,1.0,3.0,4.0,1.0,6.0,,2.0,1.0,15.0,38,0.4,1.0,0.4444444444444444,0.2857142857142857,,0.47058823529411764,0.75,0.75,0.475,0.75,0.75,0.5882352941176471,0.2857142857142857,0.5,22.448979591836736,1.0,,0.22727272727272727,,0.2,0.21875,0.024390243902439025,,,0.2,0.2222222222222222,0.23529411764705882,0.25,0.5,,,,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.5294117647058824,0.3333333333333333,0.3333333333333333,0.5,1.0,0.125,,0.625,0.8235294117647058,0.375,0.49900625000000004,0.5427,0.46473571428571425,0.10526315789473684,0.2222222222222222,0.15789473684210525,0.7894736842105263,9.157142857142858,28.119999999999994,0.47674418604651164,1.0,2.0,0.5,0.5,,,,,1.0,1.0,1.0,,,1.0,1.0,,4.0,9.0,,,,,,2.0,,0.75,0.6666666666666666,,0.5,,1.0,0.058823529411764705,1.0,1.0,1.0,0.5,,,,,0.125,1.0,,,1.0,,,1.0,,,0.07692307692307693,0.08333333333333333,,0.6666666666666666,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.6,,,,,,,,,,,True,,,,,,,,,,,,,,
201152,1610612755,Thaddeus Young,Thaddeus Young,201152,PHI,3307.0,55,-2.0,98,105,26,37.0,11,203,6.0,8.0,,,3.0,7.0,1.0,5.0,,,,,,10.0,20,,,4.0,24.0,106,,,4.0,,2.0,,,,8.0,,,,1.0,1.0,,1.0,,,1.0,,,2.0,3.0,3.0,4.0,,7.0,4.0,11.0,1.0,,1.0,2.0,,,1.0,2.0,3.0,,2.0,4.0,4.0,,6.0,,3.0,,,26,,,,0.5,,0.5,0.5,,0.5217391304347826,0.5,,,0.05,,23.423423423423422,0.6666666666666666,,0.10526315789473684,0.08823529411764706,0.23076923076923078,0.13725490196078433,0.06521739130434782,,,0.09523809523809523,0.2727272727272727,0.4,0.75,0.75,0.35,0.42857142857142855,0.5,0.25,0.2,0.2,,,,,,,,,0.4,,0.44190499999999994,0.4361,0.4138,0.13043478260869565,0.13043478260869565,0.16666666666666666,,8.41,,0.2653061224489796,4.0,12.0,0.6,0.75,0.16666666666666666,0.3333333333333333,1.0,2.0,3.0,,,,,,,2.0,,,4.0,,,1.0,,1.0,,,,0.5,0.2,,0.6666666666666666,,,,,0.75,0.6666666666666666,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.14285714285714285,0.2,0.1111111111111111,,,,,True,,,,,,,,,,,,,,
201950,1610612755,Jrue Holiday,Jrue Holiday,201950,PHI,2595.0,43,-3.0,90,92,34,33.0,12,182,4.0,5.0,,,1.0,2.0,1.0,4.0,2.0,6.0,,1.0,3.0,6.0,11,2.0,6.0,2.0,20.0,101,,1.0,4.0,2.0,2.0,3.0,2.0,6.0,10.0,3.0,5.0,2.0,1.0,6.0,1.0,7.0,,1.0,3.0,1.0,2.0,15.0,1.0,2.0,2.0,,4.0,2.0,6.0,,,,,,,1.0,,1.0,,1.0,2.0,1.0,,2.0,,,1.0,6.0,31,0.3333333333333333,,0.4,0.5454545454545454,1.0,0.5294117647058824,0.6666666666666666,0.4,0.5555555555555556,0.6666666666666666,0.5,0.35294117647058826,0.09090909090909091,0.2,18.81188118811881,,,0.07692307692307693,0.03333333333333333,0.15384615384615385,0.10256410256410256,0.05,,0.16666666666666666,0.07142857142857142,0.16666666666666666,0.29411764705882354,0.8,1.0,0.11764705882352941,0.5,0.5,0.23529411764705882,0.25,0.25,0.35294117647058826,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,0.6,0.6470588235294118,0.4,0.49211874999999994,0.541225,0.4344625,,,0.2,0.3,9.50909090909091,31.533333333333335,0.37777777777777777,2.0,2.0,0.16666666666666666,0.2,0.1111111111111111,,,1.0,1.0,,,,,,,2.0,,3.0,2.0,1.0,,2.0,2.0,2.0,1.0,0.5,,1.0,,0.5,0.25,,,,,0.3333333333333333,1.0,,,,,,,,1.0,,,1.0,,,0.1,0.1111111111111111,,0.5,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
202323,1610612755,Evan Turner,Evan Turner,202323,PHI,3498.0,58,,110,116,32,37.0,13,226,1.0,7.0,,1.0,,5.0,3.0,5.0,,1.0,,,1.0,4.0,17,,1.0,9.0,17.0,117,,,1.0,1.0,3.0,1.0,4.0,6.0,6.0,,1.0,,4.0,6.0,1.0,7.0,,1.0,2.0,1.0,3.0,15.0,,3.0,9.0,1.0,13.0,,13.0,2.0,,2.0,2.0,,,,2.0,2.0,,3.0,7.0,11.0,,14.0,,4.0,3.0,4.0,29,,,,0.23529411764705882,0.3333333333333333,0.2222222222222222,,0.25,0.34,0.25,0.42857142857142855,0.05555555555555555,0.23529411764705882,0.42857142857142855,21.6,1.0,0.3333333333333333,0.225,,0.17647058823529413,0.21052631578947367,,,0.2222222222222222,0.3333333333333333,0.2,0.3888888888888889,0.14285714285714285,0.25,0.2777777777777778,,,0.2777777777777778,0.6,0.6,0.05555555555555555,,,,,0.25,,0.25,0.4444444444444444,,0.4876361111111111,,0.4211125,0.18181818181818182,0.19047619047619047,0.058823529411764705,0.35294117647058826,8.441176470588236,24.9,0.2909090909090909,1.0,2.0,0.25,0.25,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,,,,,0.07692307692307693,,1.0,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,0.2,,,1.0,2.0,,,True,,,,,,,,,,,,,,
202730,1610612755,Lavoy Allen,Lavoy Allen,202730,PHI,3656.0,61,1.0,105,115,32,36.0,13,220,5.0,6.0,2.0,2.0,2.0,4.0,1.0,2.0,,,,,,8.0,12,,,3.0,19.0,117,,,7.0,3.0,3.0,,,6.0,6.0,,,,1.0,,,,,,,,,,6.0,3.0,7.0,,10.0,8.0,18.0,2.0,,2.0,1.0,,,,1.0,1.0,,4.0,8.0,3.0,,5.0,1.0,3.0,,6.0,32,,,,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.6785714285714286,0.875,1.0,,0.08333333333333333,0.16666666666666666,12.5,1.0,,0.21212121212121213,0.17647058823529413,0.2,0.20833333333333334,0.16326530612244897,0.15384615384615385,0.125,0.23529411764705882,0.16666666666666666,0.5,0.8333333333333334,1.0,0.3333333333333333,0.5,0.5,0.16666666666666666,0.5,0.5,,,,,,0.6666666666666666,1.0,,0.5,,0.4782166666666667,0.5834,0.5152,0.21428571428571427,0.21428571428571427,0.3684210526315789,0.3157894736842105,7.125,,0.3047619047619048,3.0,10.0,0.625,1.0,0.18181818181818182,0.5,1.0,2.0,2.0,,,,,,,3.0,,,6.0,,,2.0,1.0,2.0,1.0,,,1.0,0.25,0.5,0.6,,,,,0.6666666666666666,1.0,,,,,,1.0,,2.0,1.0,,,,,0.13333333333333333,0.15384615384615385,0.3333333333333333,,,,,,,,,,,,,,,0.2,1.0,1.0,1.0,0.3333333333333333,True,,,,,,,,,,,,,,
201970,1610612755,Sam Young,Sam Young,201970,PHI,241.0,4,1.0,7,8,5,,3,15,,,,,,,,1.0,,1.0,,1.0,1.0,,1,,1.0,,,6,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,0.5,,,18.181818181818183,,,,,,,,,,,,,,,,,,0.5,,,0.5,,,1.0,,,,0.5,0.5,,0.436975,0.48855,0.436975,,,,,21.6,25.1,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
