EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,BlockingFouls,Offensive Fouls Drawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,DefFTReboundPct,DefCorner3ReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Avg3ptShotDistance,PenaltyArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,BlockingFoulsDrawn,LiveBallTurnoverPct,PenaltyArc3Frequency,Arc3FGM,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,NonHeaveArc3FGM,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,PenaltyArc3FGM,PenaltyArc3Accuracy,BlockedLongMidRange,on,Travels,Charge Fouls,SecondChanceCorner3FGA,NonShootingPenaltyNonTakeFouls,SecondChanceCorner3Frequency,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Technical Free Throw Trips,FTOffRebounds,Blocked3s,BlockedCorner3,OffensiveGoaltends,OffFTReboundPct,LongMidRangePctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
201146,1610612742,Yi Jianlian,Yi Jianlian,201146,DAL,292.0,5.0,10.0,9.0,9,6.0,9,2.0,18,1.0,1.0,,,,,,1.0,,,1.0,2.0,,2.0,,,,,,,1.0,,,,2.0,,,,,,2.0,2.0,,2.0,1.0,1.0,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,6.0,,,,0.5,,,0.3333333333333333,,,0.3333333333333333,,,,,,27.272727272727273,0.4,,,,0.2857142857142857,,,,,,,,1.0,,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,,,,,,,,,,,,,0.6666666666666666,0.5408000000000001,,0.4576,0.3333333333333333,0.5,,,5.05,0.6666666666666666,,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,0.3333333333333333,,,,,,,,0.3333333333333333,,,24.3,1.0,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
201148,1610612742,Brandan Wright,Brandan Wright,201148,DAL,1617.0,27.0,-17.0,51.0,52,21.0,21,6.0,103,1.0,3.0,,1.0,,,1.0,1.0,,1.0,2.0,5.0,1.0,5.0,54.0,,2.0,,,1.0,2.0,1.0,3.0,2.0,2.0,,1.0,,2.0,3.0,,3.0,2.0,5.0,1.0,1.0,,1.0,3.0,,2.0,3.0,4.0,,1.0,,,2.0,,1.0,,1.0,1.0,,1.0,1.0,3.0,21.0,,0.5,0.5,0.4,,0.5,0.4,,0.5,0.4166666666666667,,0.5,0.2,0.3333333333333333,,15.789473684210527,,0.1111111111111111,0.3,,0.13636363636363635,0.08,,0.125,0.25,,,,,,0.2857142857142857,1.0,0.6,0.3333333333333333,0.5,1.0,0.2,1.0,1.0,,0.2,,,,0.5,,,,,0.6,0.48112000000000005,0.5611,0.43275,0.16666666666666666,0.16666666666666666,,0.6,5.2,0.4117647058823529,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,2.0,,2.0,,0.6666666666666666,,,,,,,,,,,,,,,,,,False,,1.0,,,,,,,,,,,,,,
201958,1610612742,Rodrigue Beaubois,Rodrigue Beaubois,201958,DAL,711.0,12.0,12.0,22.0,23,14.0,14,6.0,45,,,,,,,,1.0,,,,1.0,,,15.0,,1.0,,,,1.0,,,,,,,,,1.0,,1.0,,1.0,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,10.714285714285714,,,0.16666666666666666,,0.07142857142857142,,,,,,,,,,0.2,,,,,,0.5,,,,,,,,,,,,,0.5,0.48367499999999997,0.52035,0.447,,,,,10.2,0.6363636363636364,,1.0,,,,,1.0,,,,,,,,,,,,,,0.5,,,,0.5,,,,,,,22.2,,,2.0,2.0,1.0,,6.0,1.0,,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,False,,,1.0,1.0,0.5,,,,,,,,,,,
2073,1610612742,Brian Cardinal,Brian Cardinal,2073,DAL,495.0,8.0,3.0,15.0,15,6.0,9,2.0,30,,,,,,,,,,1.0,,1.0,,3.0,12.0,,,,,,,,,,,,,,,1.0,2.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,0.75,,,0.75,,,,,,11.76470588235294,0.3333333333333333,,0.5,,0.375,,,,,,,0.6666666666666666,,,0.5,,,,,,,,,,0.5,,,,,,,,,0.5,0.431725,,,,,,,18.9,0.4,,,,,1.0,1.0,1.0,,,3.0,1.0,,,,,,1.0,1.0,,1.0,0.5,,,,,,,,0.5,,,24.5,,,,,,,,,,,,,,1.0,,,,1.0,,,,1.0,1.0,1.0,,1.0,,,,False,,,,,,,,,,,,,,,,
1713,1610612742,Vince Carter,Vince Carter,1713,DAL,3840.0,64.0,-52.0,124.0,122,53.0,42,17.0,246,,2.0,,,,,2.0,4.0,,4.0,2.0,10.0,1.0,11.0,154.0,1.0,2.0,,2.0,1.0,2.0,,5.0,,4.0,,1.0,1.0,1.0,2.0,5.0,7.0,2.0,9.0,3.0,1.0,2.0,2.0,4.0,,2.0,4.0,7.0,,6.0,1.0,2.0,2.0,,1.0,,1.0,1.0,,1.0,1.0,5.0,53.0,,,,0.2,0.5,0.5,0.3333333333333333,0.3333333333333333,0.625,0.34375,0.3333333333333333,0.625,0.1,,0.25,14.184397163120568,0.16129032258064516,0.02127659574468085,0.11764705882352941,0.05555555555555555,0.14583333333333334,0.03076923076923077,,0.047619047619047616,,0.07692307692307693,,0.07692307692307693,0.25,0.21428571428571427,0.14285714285714285,1.0,0.13333333333333333,,,,0.26666666666666666,0.5,0.6666666666666666,,0.26666666666666666,,,,,,,,,0.4666666666666667,0.45249333333333325,0.4221166666666667,0.4347375,0.0625,0.09090909090909091,0.18181818181818182,0.45454545454545453,11.64,0.4274193548387097,1.0,2.0,1.0,1.0,3.0,2.0,5.0,1.0,2.0,6.0,3.0,,,,,1.0,1.0,0.4,0.5,0.4,0.3333333333333333,,,,0.13333333333333333,0.5,0.5,1.0,0.2,0.25,1.0,25.259999999999998,1.0,,1.0,1.0,1.0,,3.0,2.0,1.0,1.0,,0.5,0.25,1.0,1.0,1.0,,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,,,,False,1.0,,,1.0,,1.0,,,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,6523.0,109.0,-35.0,205.0,206,69.0,43,31.0,411,8.0,17.0,1.0,3.0,3.0,6.0,11.0,33.0,9.0,12.0,28.0,62.0,21.0,80.0,246.0,5.0,10.0,5.0,15.0,10.0,20.0,16.0,36.0,26.0,30.0,2.0,7.0,1.0,2.0,6.0,6.0,14.0,3.0,17.0,3.0,2.0,1.0,2.0,2.0,,,4.0,6.0,,18.0,,3.0,23.0,3.0,8.0,4.0,,,,,,36.0,69.0,4.0,0.4642857142857143,0.48148148148148145,0.45161290322580644,0.5,0.5,0.45384615384615384,0.5,0.47619047619047616,0.527027027027027,0.625,0.6428571428571429,0.11290322580645161,0.17647058823529413,0.12121212121212122,31.666666666666668,0.1111111111111111,0.024390243902439025,0.23076923076923078,0.041666666666666664,0.15,0.02830188679245283,0.06666666666666667,,,,0.125,0.1875,0.15384615384615385,0.04,0.22727272727272727,,0.26153846153846155,0.47058823529411764,0.5714285714285714,0.375,0.5076923076923077,0.3333333333333333,0.3793103448275862,0.45454545454545453,0.18461538461538463,0.75,0.75,0.5555555555555556,0.3,0.3333333333333333,1.0,0.2857142857142857,0.5,0.3076923076923077,0.4609223076923077,0.4695375,0.4581571428571428,0.11428571428571428,0.11940298507462686,0.1875,0.45,8.84032258064516,0.33658536585365856,,,,,3.0,1.0,3.0,,1.0,3.0,3.0,2.0,1.0,1.0,1.0,,1.0,0.3333333333333333,,0.3333333333333333,0.046153846153846156,0.3333333333333333,0.25,0.034482758620689655,,,,,0.046153846153846156,,,25.099999999999998,1.0,1.0,4.0,5.0,2.0,1.0,14.0,,,,1.0,,0.047619047619047616,1.0,,,,1.0,2.0,,,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,,,,False,,1.0,,,,,1.0,2.0,,,,,,,,
1890,1610612742,Shawn Marion,Shawn Marion,1890,DAL,5324.0,89.0,-13.0,169.0,171,58.0,36,29.0,340,3.0,6.0,2.0,3.0,1.0,2.0,6.0,11.0,,2.0,9.0,19.0,7.0,34.0,186.0,4.0,6.0,,8.0,1.0,4.0,,2.0,2.0,16.0,4.0,2.0,1.0,6.0,3.0,13.0,18.0,8.0,26.0,1.0,,1.0,4.0,7.0,,3.0,4.0,10.0,,7.0,,,8.0,,3.0,1.0,3.0,2.0,,4.0,2.0,2.0,58.0,,0.1111111111111111,0.14285714285714285,0.47368421052631576,0.6666666666666666,0.25,0.45,0.5714285714285714,0.125,0.5,0.5714285714285714,0.125,0.10526315789473684,0.16666666666666666,0.09090909090909091,20.297029702970296,0.26,0.08823529411764706,0.13043478260869565,0.04,0.2191780821917808,0.07526881720430108,0.07142857142857142,0.1111111111111111,0.07692307692307693,0.05555555555555555,,0.3076923076923077,0.15384615384615385,0.2916666666666667,0.1,0.5,0.2,0.5,0.6,0.3333333333333333,0.36666666666666664,0.5454545454545454,0.6,,0.06666666666666667,,,,0.42857142857142855,0.6666666666666666,,0.25,0.5,0.5666666666666667,0.5196966666666667,0.548375,0.55349375,0.09090909090909091,0.13636363636363635,0.23529411764705882,0.058823529411764705,6.252631578947369,0.3431952662721893,2.0,6.0,,2.0,5.0,3.0,11.0,,4.0,9.0,5.0,2.0,,1.0,1.0,3.0,1.0,0.2727272727272727,,0.2727272727272727,0.36666666666666664,0.4,0.3333333333333333,,0.2,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.25,,23.654545454545453,2.0,1.0,1.0,2.0,,,5.0,3.0,2.0,1.0,,0.42857142857142855,0.25,1.0,,1.0,,1.0,1.0,,1.0,0.2,0.2,1.0,,0.2,,,1.0,False,,,1.0,3.0,0.14285714285714285,2.0,,,1.0,1.0,1.0,1.0,0.3333333333333333,,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,4920.0,82.0,-35.0,154.0,155,64.0,39,20.0,309,2.0,3.0,,,2.0,2.0,4.0,4.0,1.0,6.0,7.0,13.0,5.0,37.0,178.0,1.0,2.0,,2.0,3.0,3.0,,12.0,4.0,10.0,,1.0,,,2.0,2.0,4.0,,4.0,,,,1.0,7.0,,3.0,,7.0,,8.0,1.0,,8.0,,4.0,,,,,,,12.0,64.0,,0.2857142857142857,0.2857142857142857,0.5384615384615384,0.5,1.0,0.64,0.3333333333333333,0.6666666666666666,0.6379310344827587,0.3333333333333333,0.6666666666666666,0.07692307692307693,0.3333333333333333,,20.689655172413794,0.05,,0.09523809523809523,,0.06557377049180328,,,,,,,0.14285714285714285,,,0.058823529411764705,,0.12,0.6666666666666666,1.0,0.5,0.16,1.0,1.0,0.25,0.24,0.16666666666666666,0.16666666666666666,,,,,0.2222222222222222,1.0,0.6,0.483318,0.40449999999999997,0.4797444444444445,0.13793103448275862,0.23529411764705882,0.05405405405405406,0.32432432432432434,11.26923076923077,0.4155844155844156,2.0,2.0,1.0,1.0,10.0,6.0,12.0,2.0,6.0,18.0,10.0,,,,,1.0,1.0,0.5,0.3333333333333333,0.5,0.48,,0.25,,0.08,1.0,1.0,1.0,0.4,0.1111111111111111,1.0,24.675,5.0,4.0,2.0,6.0,,1.0,14.0,6.0,3.0,3.0,1.0,0.8571428571428571,0.5555555555555556,4.0,1.0,1.0,,4.0,2.0,1.0,2.0,0.4,0.4,1.0,0.3333333333333333,0.4,1.0,0.2,,False,,1.0,,2.0,,,1.0,,,,,,,,,
2753,1610612742,Delonte West,Delonte West,2753,DAL,3911.0,65.0,-58.0,121.0,125,30.0,23,18.0,246,5.0,8.0,,,1.0,2.0,,2.0,1.0,5.0,6.0,15.0,,15.0,160.0,,,,,2.0,5.0,,4.0,2.0,10.0,,1.0,,2.0,1.0,4.0,5.0,2.0,7.0,3.0,1.0,2.0,,3.0,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,4.0,30.0,,0.16666666666666666,0.16666666666666666,0.4,,0.4,0.39473684210526316,,0.3333333333333333,0.39473684210526316,,0.3333333333333333,0.06666666666666667,,,15.384615384615385,0.11764705882352941,0.03508771929824561,0.06666666666666667,,0.10204081632653061,0.029411764705882353,0.08333333333333333,,,,,0.16666666666666666,0.14285714285714285,0.06666666666666667,0.08333333333333333,,0.42105263157894735,0.625,0.625,0.2,0.10526315789473684,,,,0.2631578947368421,0.2,0.25,,,,,0.3333333333333333,0.5,0.631578947368421,0.48631315789473684,0.5649,0.439375,,,,0.26666666666666666,7.2266666666666675,0.24793388429752067,1.0,3.0,,,1.0,1.0,4.0,,1.0,3.0,1.0,,1.0,,,,1.0,0.25,,0.25,0.21052631578947367,,,0.09090909090909091,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,0.05263157894736842,,,23.525,1.0,3.0,2.0,5.0,1.0,3.0,12.0,3.0,3.0,,,1.0,0.16666666666666666,,,1.0,,,1.0,,,,,,,,,,,False,,,1.0,,1.0,,,,,,,,,0.2,,
467,1610612742,Jason Kidd,Jason Kidd,467,DAL,4955.0,83.0,-5.0,158.0,157,46.0,29,26.0,315,3.0,8.0,,,1.0,2.0,,3.0,1.0,1.0,4.0,12.0,3.0,23.0,179.0,,1.0,,,1.0,3.0,,5.0,,8.0,,2.0,1.0,2.0,4.0,7.0,11.0,3.0,14.0,5.0,2.0,3.0,1.0,6.0,,2.0,1.0,4.0,,5.0,,,4.0,1.0,1.0,,1.0,1.0,,1.0,1.0,5.0,46.0,,,,0.3333333333333333,,0.3333333333333333,0.43478260869565216,,0.35714285714285715,0.4791666666666667,,0.35714285714285715,0.16666666666666666,0.25,,15.957446808510639,0.16279069767441862,0.03225806451612903,0.18181818181818182,0.043478260869565216,0.16923076923076924,0.03529411764705882,0.04,,0.09090909090909091,,0.14285714285714285,,0.25,0.18181818181818182,0.2,1.0,0.34782608695652173,0.375,0.5,,0.13043478260869565,,,,0.043478260869565216,1.0,1.0,,,,,0.2857142857142857,0.5,0.8260869565217391,0.5297369565217391,0.414,0.56305,0.08333333333333333,0.08333333333333333,,0.21739130434782608,5.541666666666667,0.2911392405063291,1.0,2.0,,,9.0,4.0,11.0,1.0,4.0,6.0,9.0,,,1.0,,1.0,0.5,0.36363636363636365,0.25,0.36363636363636365,0.4782608695652174,,,,0.08695652173913043,0.5,0.5,1.0,0.391304347826087,,,24.60909090909091,4.0,9.0,5.0,14.0,3.0,2.0,33.0,5.0,5.0,,,0.8333333333333334,0.5714285714285714,3.0,1.0,1.0,6.0,3.0,2.0,5.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,1.0,0.25,,False,,,,1.0,,,,,,,,,,,1.0,0.08333333333333333
2217,1610612742,Brendan Haywood,Brendan Haywood,2217,DAL,3680.0,61.0,-5.0,113.0,116,17.0,11,16.0,229,4.0,12.0,3.0,3.0,1.0,2.0,,1.0,,1.0,4.0,14.0,5.0,13.0,131.0,3.0,4.0,1.0,7.0,1.0,2.0,,2.0,2.0,6.0,6.0,5.0,1.0,6.0,2.0,3.0,6.0,7.0,13.0,1.0,,1.0,2.0,2.0,,,4.0,8.0,2.0,4.0,,,8.0,,4.0,,2.0,2.0,,2.0,2.0,2.0,17.0,,0.25,1.0,0.2857142857142857,0.75,0.5,0.2857142857142857,0.75,0.5,0.3611111111111111,0.7,0.5,0.35714285714285715,0.3333333333333333,1.0,15.037593984962406,0.08108108108108109,0.12,0.14285714285714285,0.07692307692307693,0.09803921568627451,0.1111111111111111,0.09523809523809523,0.1111111111111111,0.18181818181818182,0.1111111111111111,,,,0.2,0.16666666666666666,1.0,0.8571428571428571,0.3333333333333333,0.5,0.25,0.07142857142857142,,,,0.07142857142857142,,,,0.75,1.0,,1.0,0.5,0.8571428571428571,0.5310357142857143,0.5429,0.6563,0.2222222222222222,0.2222222222222222,0.5384615384615384,0.15384615384615385,2.814285714285714,0.1504424778761062,,,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,,,1.0,,1.0,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,
