EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,DefTwoPtRebounds,DefRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,PenaltyOffPossPct,SecondChanceOffPoss,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGA,PenaltyAtRimFGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,FG2APctBlocked,AtRimPctBlocked,DefThreePtReboundPct,DefArc3ReboundPct,AtRimFrequency,PenaltyAtRimFrequency,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShortMidRangeFGA,TwoPtShootingFoulsDrawn,ShortMidRangeFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,BadPassOutOfBoundsTurnovers,Charge Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefShortMidRangeReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Fouls,on,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PtsPutbacks,AtRimAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,ShootingFouls,BlockingFouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,BlockedAtRim,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,ShortMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,Corner3Assists,ShortMidRangeAssists,FTDefRebounds,LostBallSteals,StepOutOfBoundsTurnovers,Travels,Charge Fouls,Offensive Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,BlockedLongMidRange,SecondChanceFg3Pct,LongMidRangePctBlocked,DefFTReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,HeaveAttempts,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FTOffRebounds,FG3APctBlocked,Corner3PctBlocked,OffFTReboundPct,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,Defensive 3 Seconds Violations
101142,1610612748,Ronny Turiaf,Ronny Turiaf,101142,MIA,253.0,4.0,-5.0,9,10.0,9.0,3.0,19,10.0,2.0,2.0,2.0,9.0,0.5,0.4,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202227,1610612748,Terrel Harris,Terrel Harris,202227,MIA,592.0,10.0,2.0,20,19.0,18.0,12.0,39,20.0,3.0,3.0,3.0,18.0,0.3,0.21428571428571427,0.5,0.5,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,5.0,2.0,1.0,2.0,4.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.625,1.0,0.625,0.5,19.047619047619047,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.4083,0.3693,0.4083,0.4,1.0,18.2,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202708,1610612748,Norris Cole,Norris Cole,202708,MIA,592.0,10.0,2.0,20,19.0,18.0,12.0,39,20.0,,1.0,1.0,18.0,,0.07142857142857142,,,0.9,1.0,,1.0,,,,2.0,,2.0,2.0,,,,,2.0,,2.0,2.0,,,1.0,2.0,1.0,2.0,1.0,,,,,,,,,0.3333333333333333,,0.3333333333333333,,14.285714285714286,0.5,,,,,,0.5,0.47250000000000003,,0.47250000000000003,,1.0,11.55,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,0.5,1.0,0.25,0.3333333333333333,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2203,1610612748,Shane Battier,Shane Battier,2203,MIA,24.0,,-3.0,1,1.0,1.0,,2,3.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,1610612748,Juwan Howard,Juwan Howard,436,MIA,585.0,10.0,,19,19.0,17.0,12.0,38,20.0,,,,17.0,,,,,0.8947368421052632,1.0,1.0,2.0,,,1.0,3.0,,1.0,3.0,,,,,2.0,,,,2.0,,1.0,2.0,,,,1.0,1.0,0.3333333333333333,,,0.3333333333333333,,,0.375,,,,20.0,0.6666666666666666,0.5,0.5,1.0,,,,0.38083333333333336,,0.37805,,,15.199999999999998,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2592,1610612748,James Jones,James Jones,2592,MIA,568.0,9.0,5.0,19,18.0,17.0,12.0,37,17.0,1.0,2.0,2.0,17.0,0.1,0.14285714285714285,,,0.8947368421052632,1.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,,10.0,,,,2.0,2.0,3.0,,10.0,2.0,3.0,1.0,,,10.0,,0.5,0.5,1.0,,1.0,1.0,,1.0,1.0,,1.0,0.6,30.0,0.4,1.0,1.0,0.5,0.6,0.6,0.6,0.44165,,0.44165,,1.0,19.4,25.366666666666664,,,,1.0,,1.0,,1.0,2.0,1.0,,,0.25,0.3333333333333333,,,1.0,,1.0,1.0,,,,,,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.25,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201202,1610612748,Joel Anthony,Joel Anthony,201202,MIA,91.0,2.0,-1.0,3,2.0,3.0,2.0,5,3.0,,,,3.0,,,,,1.0,,,,,,,,,2.0,2.0,,,,,,,2.0,2.0,,,1.0,2.0,,2.0,,,,,,,,,,1.0,,1.0,,33.333333333333336,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,1610612748,Mike Miller,Mike Miller,2034,MIA,7.0,,2.0,1,,1.0,,1,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202354,1610612748,Dexter Pittman,Dexter Pittman,202354,MIA,248.0,4.0,8.0,8,7.0,6.0,7.0,15,7.0,,,,6.0,,,,,0.75,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101142,1610612748,Ronny Turiaf,Ronny Turiaf,101142,MIA,6981.0,116.0,7.0,214,218.0,34.0,54.0,432,208.0,11.0,18.0,29.0,34.0,0.12359550561797752,0.15254237288135594,0.0967741935483871,0.06666666666666667,0.1588785046728972,26.0,,1.0,,,10.0,18.0,,3.0,23.0,3.0,7.0,6.0,2.0,4.0,,1.0,5.0,14.0,,13.0,11.0,1.0,5.0,1.0,0.7,0.875,0.5555555555555556,0.42857142857142855,0.5,0.5555555555555556,0.42857142857142855,0.5,0.5,0.42857142857142855,0.5,,11.885245901639344,0.05555555555555555,,,,,,0.8888888888888888,0.6026944444444443,0.61066,0.662725,0.2608695652173913,0.21739130434782608,2.1333333333333333,,16.0,4.0,3.0,1.0,,1.0,,,2.0,7.0,0.16666666666666666,0.125,0.2413793103448276,0.25,0.8888888888888888,1.0,4.0,,6.0,1.0,1.0,5.0,0.05555555555555555,0.22727272727272727,0.22727272727272727,,,,,6.0,,,,,1.0,8.0,2.0,8.0,,,,,0.21428571428571427,,,,,,23.0,False,10.0,3.0,6.0,2.0,4.0,1.0,4.0,7.0,11.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,9.0,1.0,2.0,4.0,2.0,1.0,6.0,6.0,1.0,4.0,1.0,0.3333333333333333,0.10294117647058823,0.12121212121212122,0.10891089108910891,0.09090909090909091,0.08333333333333333,0.13636363636363635,0.13043478260869565,0.1,0.2222222222222222,0.25,0.75,0.625,0.7142857142857143,0.7,0.8571428571428571,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
