EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PlusMinus,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,ThreePtAssists,Assists,Corner3Assists,AssistPoints,DefThreePtRebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,FG3APct,LiveBallTurnoverPct,DefThreePtReboundPct,DefArc3ReboundPct,SelfORebPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,FG3M,SecondChanceFG3A,PtsAssisted3s,NonHeaveArc3FGM,TwoPtAssists,Arc3Assists,AtRimAssists,LongMidRangeAssists,FTOffRebounds,FTDefRebounds,BlockingFouls,Offensive Fouls Drawn,Blocked3s,BlockedCorner3,BlockedLongMidRange,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefFTReboundPct,OffFTReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,PenaltyCorner3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyFG3M,ShortMidRangeAssists,Loose Ball Fouls,BlockingFoulsDrawn,PenaltyFg3Pct,LongMidRangePctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,LongMidRangePctBlocked,PtsUnassisted3s,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,Technical Free Throw Trips,on,Travels,Charge Fouls
101133,1610612742,Ian Mahinmi,Ian Mahinmi,101133,DAL,3077.0,51,100,99,35,5,11,199,6.0,8.0,2.0,3.0,2.0,2.0,2.0,3.0,8.0,11.0,5.0,21.0,100.0,2.0,4.0,4.0,2.0,2.0,1.0,5.0,14.0,2.0,2.0,3.0,2.0,6.0,6.0,6.0,8.0,14.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,11.0,1.0,7.0,1.0,1.0,7.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,3.0,5.0,35,1.0,0.875,1.0,0.7272727272727273,0.5,1.0,0.7272727272727273,0.5,1.0,0.75,0.5,0.8333333333333334,0.2727272727272727,0.25,0.3333333333333333,13.392857142857142,0.17142857142857143,0.1875,0.09523809523809523,0.13636363636363635,0.1509433962264151,0.18181818181818182,0.23076923076923078,0.125,0.058823529411764705,0.25,0.2222222222222222,0.16666666666666666,0.14285714285714285,1.0,0.7272727272727273,0.75,1.0,0.8333333333333334,0.2727272727272727,0.6666666666666666,1.0,1.0,0.75,0.6666666666666666,0.5,1.0,1.0,0.7272727272727273,0.5511818181818182,0.58265,0.6805,0.23076923076923078,0.23076923076923078,0.19047619047619047,0.23809523809523808,2.2181818181818183,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1713,1610612742,Vince Carter,Vince Carter,1713,DAL,3595.0,60,120,116,45,30,19,236,3.0,9.0,,1.0,,2.0,1.0,7.0,5.0,23.0,2.0,12.0,112.0,,2.0,,1.0,5.0,,2.0,2.0,8.0,,2.0,1.0,2.0,5.0,8.0,3.0,11.0,4.0,1.0,3.0,2.0,4.0,,2.0,2.0,5.0,,3.0,1.0,,2.0,,1.0,,2.0,2.0,,2.0,2.0,2.0,45,,0.2,0.2,0.21739130434782608,,0.2,0.1724137931034483,,0.16666666666666666,0.2,,0.16666666666666666,0.08695652173913043,0.1111111111111111,0.14285714285714285,24.28571428571429,0.13157894736842105,0.041666666666666664,0.043478260869565216,0.15384615384615385,0.04225352112676056,,0.09523809523809523,,0.05263157894736842,,,,0.29411764705882354,1.0,0.3103448275862069,0.3333333333333333,0.375,0.3333333333333333,0.2413793103448276,0.14285714285714285,0.16666666666666666,,0.5,,,0.3333333333333333,,0.5172413793103449,0.4695310344827586,0.5502,0.38865833333333333,0.03333333333333333,0.041666666666666664,,0.16666666666666666,8.717391304347826,0.375,-13.0,1.0,7.0,2.0,4.0,1.0,6.0,1.0,4.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,0.20689655172413793,0.5,0.21428571428571427,0.23076923076923078,0.09090909090909091,0.2413793103448276,0.14285714285714285,0.14285714285714285,0.06896551724137931,0.13793103448275862,0.16666666666666666,24.066666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1890,1610612742,Shawn Marion,Shawn Marion,1890,DAL,8401.0,140,269,270,93,41,40,539,5.0,9.0,2.0,3.0,2.0,3.0,8.0,15.0,13.0,26.0,9.0,47.0,286.0,4.0,6.0,8.0,2.0,6.0,,4.0,10.0,16.0,4.0,2.0,2.0,6.0,17.0,23.0,9.0,32.0,1.0,,1.0,5.0,10.0,,4.0,6.0,14.0,1.0,9.0,,,10.0,,4.0,1.0,4.0,2.0,,5.0,3.0,4.0,93,,0.38461538461538464,0.45454545454545453,0.5,0.6666666666666666,0.3333333333333333,0.475,0.5714285714285714,0.2,0.5222222222222223,0.5714285714285714,0.2,0.07692307692307693,0.1111111111111111,0.06666666666666667,17.515923566878982,0.2,0.06,0.043478260869565216,0.1794871794871795,0.0547945205479452,0.05128205128205128,0.075,0.047619047619047616,0.05714285714285714,,0.18181818181818182,0.12,0.2631578947368421,0.6,0.225,0.5555555555555556,0.625,0.6,0.375,0.5333333333333333,0.5714285714285714,0.25,0.42857142857142855,0.6666666666666666,,0.3,0.6666666666666666,0.575,0.5217324999999999,0.548375,0.538645,0.09090909090909091,0.13333333333333333,0.1702127659574468,0.0851063829787234,5.907692307692307,0.34572490706319703,-13.0,,2.0,9.0,5.0,2.0,14.0,4.0,5.0,2.0,4.0,,10.0,4.0,,5.0,1.0,3.0,2.0,2.0,0.35,0.5,0.125,0.11538461538461539,,0.05,,,0.225,0.125,0.2,23.435714285714287,3.0,1.0,2.0,1.0,4.0,1.0,12.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,0.2857142857142857,0.2857142857142857,0.4,0.25,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.2,0.2,1.0,0.14285714285714285,0.2,0.2,,,,,,,,,,,,,,,,,,,True,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,5767.0,96,185,187,78,34,25,372,2.0,3.0,,,1.0,1.0,4.0,7.0,7.0,17.0,3.0,35.0,193.0,1.0,3.0,2.0,2.0,2.0,,10.0,4.0,10.0,,2.0,,1.0,3.0,5.0,1.0,6.0,1.0,1.0,,,6.0,1.0,3.0,1.0,8.0,,8.0,1.0,,6.0,,3.0,,,,,,,10.0,78,,0.2857142857142857,0.2857142857142857,0.4117647058823529,0.3333333333333333,1.0,0.5,0.2,0.5,0.5,0.2,0.5,0.11764705882352941,0.3333333333333333,0.14285714285714285,19.431279620853083,0.05263157894736842,0.015873015873015872,,0.06329113924050633,0.010416666666666666,,0.038461538461538464,,,,0.125,,0.04,,0.09375,0.6666666666666666,1.0,,0.21875,0.5714285714285714,0.6666666666666666,0.25,,,,0.1,1.0,0.5625,0.47837187500000006,0.3626666666666667,0.48658999999999997,0.08571428571428572,0.15,0.05714285714285714,0.2857142857142857,12.323529411764707,0.42162162162162165,-13.0,1.0,7.0,1.0,14.0,7.0,15.0,8.0,14.0,3.0,10.0,,23.0,2.0,,6.0,,4.0,,2.0,0.46875,1.0,0.09090909090909091,0.05555555555555555,,0.21875,0.14285714285714285,0.14285714285714285,0.03125,0.4375,0.7,24.62666666666667,1.0,,1.0,5.0,6.0,2.0,18.0,5.0,7.0,3.0,2.0,3.0,,,,1.0,,,,,2.0,1.0,0.4,0.4,,,0.25,1.0,1.0,1.0,0.35714285714285715,0.35714285714285715,1.0,,0.1,0.35714285714285715,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.25,1.0,0.4,1.0,0.14285714285714285,,,,,,,True,,
2753,1610612742,Delonte West,Delonte West,2753,DAL,3146.0,52,99,100,24,11,17,199,5.0,9.0,,,1.0,3.0,,1.0,6.0,14.0,3.0,18.0,112.0,,,,2.0,5.0,2.0,6.0,4.0,8.0,,2.0,,1.0,4.0,4.0,1.0,5.0,1.0,,1.0,,2.0,,,1.0,1.0,,3.0,,,3.0,1.0,2.0,,,,,,,6.0,24,,0.3333333333333333,0.3333333333333333,0.42857142857142855,,0.4,0.5,,0.4,0.5625,,0.5,0.14285714285714285,0.1111111111111111,,15.0,0.11428571428571428,0.020833333333333332,,0.08888888888888889,0.01639344262295082,0.043478260869565216,,,,,0.2222222222222222,0.09090909090909091,0.06666666666666667,,0.6,0.5555555555555556,0.625,0.4,0.06666666666666667,,,,,,,0.6,0.3333333333333333,0.6666666666666666,0.5016166666666667,,0.47851999999999995,0.125,0.13333333333333333,,0.3333333333333333,6.5,0.24242424242424243,-21.0,1.0,4.0,1.0,,,1.0,,,2.0,6.0,1.0,14.0,,1.0,2.0,,2.0,,,0.06666666666666667,1.0,,,0.16666666666666666,0.26666666666666666,0.25,0.3333333333333333,0.06666666666666667,,,23.6,1.0,,,,1.0,,3.0,,4.0,1.0,4.0,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,0.25,,,,,,True,,
467,1610612742,Jason Kidd,Jason Kidd,467,DAL,7665.0,128,246,245,80,32,36,491,4.0,9.0,,,1.0,2.0,,3.0,5.0,14.0,9.0,40.0,258.0,,1.0,,1.0,3.0,6.0,17.0,,10.0,,3.0,1.0,2.0,13.0,20.0,3.0,23.0,11.0,4.0,7.0,1.0,10.0,,4.0,1.0,5.0,,9.0,,2.0,10.0,1.0,2.0,2.0,1.0,1.0,,1.0,1.0,17.0,80,2.0,,,0.35714285714285715,,0.3333333333333333,0.40789473684210525,,0.4230769230769231,0.47619047619047616,,0.53125,0.21428571428571427,0.2222222222222222,0.3333333333333333,18.118466898954704,0.17105263157894737,0.022727272727272728,0.023255813953488372,0.18867924528301888,0.022900763358778626,0.029411764705882353,,0.0625,,0.1,,0.2916666666666667,0.17647058823529413,1.0,0.23684210526315788,0.4444444444444444,0.5714285714285714,,0.07894736842105263,,,,,,,0.15384615384615385,0.5,0.868421052631579,0.5330131578947368,0.4538,0.5659807692307692,0.075,0.13333333333333333,,0.425,6.264285714285713,0.3252032520325203,7.0,1.0,2.0,3.0,21.0,10.0,24.0,10.0,21.0,7.0,22.0,3.0,51.0,7.0,,9.0,1.0,8.0,,1.0,0.631578947368421,0.9,0.23333333333333334,0.24,,0.05263157894736842,0.5,0.5,0.07894736842105263,0.5526315789473685,0.7692307692307693,24.570833333333336,1.0,,,6.0,7.0,2.0,15.0,6.0,15.0,4.0,5.0,3.0,,,1.0,1.0,,,,,1.0,0.7142857142857143,0.2916666666666667,0.2916666666666667,,,0.2,0.3333333333333333,0.3333333333333333,1.0,0.2857142857142857,0.2857142857142857,0.6666666666666666,,,0.2857142857142857,,2.0,3.0,3.0,7.0,,,0.3,,0.6666666666666666,,0.3,,6.0,1.0,0.04,,,True,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,6411.0,107,204,205,84,35,32,409,8.0,18.0,1.0,3.0,3.0,7.0,10.0,27.0,29.0,59.0,28.0,89.0,231.0,6.0,11.0,19.0,12.0,23.0,22.0,46.0,24.0,34.0,2.0,6.0,1.0,2.0,7.0,14.0,3.0,17.0,2.0,2.0,,3.0,5.0,,4.0,4.0,7.0,2.0,22.0,,3.0,30.0,6.0,11.0,6.0,,,,,,46.0,84,6.0,0.41379310344827586,0.42857142857142855,0.4915254237288136,0.5454545454545454,0.5217391304347826,0.4765625,0.5454545454545454,0.46153846153846156,0.58,0.6785714285714286,0.6388888888888888,0.1016949152542373,0.2222222222222222,0.07407407407407407,33.333333333333336,0.11475409836065574,0.028169014084507043,0.03125,0.15294117647058825,0.02912621359223301,0.06896551724137931,,,,0.1111111111111111,0.21428571428571427,0.15789473684210525,0.03571428571428571,,0.28125,0.4444444444444444,0.5714285714285714,0.25,0.421875,0.37037037037037035,0.4,0.4,0.2727272727272727,0.3333333333333333,1.0,0.2692307692307692,0.42857142857142855,0.359375,0.46524453125,0.4695375,0.46436153846153844,0.15942028985507245,0.171875,0.21348314606741572,0.5168539325842697,8.854237288135593,0.4117647058823529,-6.0,11.0,14.0,,5.0,3.0,5.0,3.0,5.0,2.0,3.0,1.0,8.0,6.0,1.0,2.0,1.0,,,2.0,0.078125,0.4,0.25,0.2631578947368421,0.03571428571428571,0.21875,0.7857142857142857,0.7857142857142857,,0.078125,0.11538461538461539,24.7,,,,1.0,1.0,,3.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,1.0,0.2,0.2,0.2,,0.2,,,,0.2,0.2,1.0,,,0.2,,,,,,1.0,1.0,,0.5454545454545454,,,,,,,,7.0,2.0,True,,
201148,1610612742,Brandan Wright,Brandan Wright,201148,DAL,493.0,8,15,18,6,6,2,33,1.0,1.0,,,,,,,1.0,1.0,,2.0,18.0,,,,,,,,2.0,,,,,,,1.0,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,6,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,5.88235294117647,,,,0.14285714285714285,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,0.442,,,,,,,2.3,0.4,-9.0,,,,,,,,,,,,,1.0,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201958,1610612742,Rodrigue Beaubois,Rodrigue Beaubois,201958,DAL,419.0,7,13,14,8,5,4,27,,,,,,,,1.0,,1.0,,,15.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,11.76470588235294,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,0.5,0.48367499999999997,0.52035,0.447,,,,,10.2,0.6153846153846154,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,0.5,,,,,,,,0.5,,,22.2,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,True,,
2217,1610612742,Brendan Haywood,Brendan Haywood,2217,DAL,3031.0,51,94,96,12,6,14,190,3.0,10.0,3.0,3.0,,,,1.0,3.0,11.0,3.0,9.0,105.0,3.0,4.0,7.0,,,,,,6.0,6.0,5.0,1.0,6.0,3.0,6.0,7.0,13.0,1.0,,1.0,1.0,1.0,,,4.0,7.0,1.0,3.0,,,6.0,,3.0,,1.0,1.0,,1.0,1.0,,12,,,,0.2727272727272727,0.75,,0.2727272727272727,0.75,,0.32142857142857145,0.7,,0.45454545454545453,0.4,1.0,13.392857142857142,0.1,0.15,0.08333333333333333,0.11627906976744186,0.1346153846153846,0.1,0.14285714285714285,0.3333333333333333,0.125,,,,0.21428571428571427,1.0,0.9090909090909091,0.3,0.5,,0.09090909090909091,,,,0.75,1.0,,,,0.9090909090909091,0.5237181818181819,0.5429,,0.21428571428571427,0.21428571428571427,0.7777777777777778,,1.8636363636363635,0.1276595744680851,1.0,,,,,,,,,,1.0,,2.0,2.0,,,,,,,,,0.15384615384615385,0.18181818181818182,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,True,,
