EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsUnassisted3s,OffThreePtRebounds,Travels,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PtsUnassisted2s,Arc3Assists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,AtRimPctBlocked,OffLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,SelfOReb,OffAtRimReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Offensive Fouls,ShortMidRangePctAssisted,SecondChanceArc3FGA,HeaveAttempts,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceArc3Frequency,Charge Fouls,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,FTOffRebounds,LostBallSteals,Technical Free Throw Trips,OffFTReboundPct,SecondChanceAtRimPctAssisted,DefensiveGoaltends,Defensive 3 Seconds Violations,OffCorner3ReboundPct,on,BlockedShortMidRange,ShortMidRangePctBlocked,3SecondViolations,Charge Fouls Drawn,BlockingFoulsDrawn
1710,1610612752,Mike Bibby,Mike Bibby,1710,NYK,7086.0,118,-19,214,217,68.0,62.0,32.0,431,1.0,1.0,1.0,1.0,1.0,5.0,4.0,6.0,1.0,2.0,1.0,1.0,3.0,11.0,1.0,5.0,2.0,6.0,7.0,17.0,2.0,27.0,241,1.0,2.0,3.0,1.0,2.0,2.0,6.0,2.0,10.0,4.0,21.0,11.0,3.0,1.0,12.0,1.0,13.0,1.0,11.0,1.0,27.0,3.0,9.0,7.0,2.0,18.0,3.0,21.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0,7.0,5.0,2.0,2.0,3.0,1.0,10.0,67.0,1.0,1.0,1.0,1.0,0.4117647058823529,0.5,0.3333333333333333,0.4117647058823529,0.3333333333333333,0.5,0.5434782608695652,0.75,0.5,0.5625,0.75,0.5555555555555556,0.7391304347826086,0.16666666666666666,0.2,10.9375,0.75,0.4,0.1111111111111111,0.036585365853658534,0.2571428571428571,0.16326530612244897,0.02631578947368421,0.125,0.1,0.05555555555555555,0.16,0.2857142857142857,0.21428571428571427,0.043478260869565216,1.0,1.0,1.0,0.21739130434782608,0.2,0.25,1.0,0.2608695652173913,0.6666666666666666,0.6666666666666666,1.0,0.4782608695652174,0.2727272727272727,0.2727272727272727,1.0,1.0,0.5,1.0,0.125,1.0,0.125,1.0,0.625,0.2,0.782608695652174,0.2727272727272727,0.48680869565217394,0.5424,0.4641875,0.041666666666666664,0.05555555555555555,0.1111111111111111,0.37037037037037035,15.633333333333333,25.0,0.3177570093457944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
200779,1610612752,Steve Novak,Steve Novak,200779,NYK,3133.0,52,-9,93,93,35.0,17.0,12.0,186,,,,,,2.0,2.0,2.0,,,,,1.0,1.0,,,,2.0,3.0,3.0,,9.0,104,,,,,1.0,,,,,,6.0,1.0,1.0,,,,,,,,,1.0,2.0,4.0,,6.0,2.0,8.0,,,1.0,,1.0,1.0,,2.0,,3.0,3.0,1.0,,,,,,34.0,,,,0.6666666666666666,1.0,,,1.0,,,0.9,,,0.9,,,0.6,,,6.249999999999999,0.5,,0.2,0.029411764705882353,0.125,0.16666666666666666,0.041666666666666664,0.14285714285714285,0.2,0.3333333333333333,0.1111111111111111,0.2222222222222222,,,,,,0.4,,,,0.4,1.0,1.0,0.5,0.2,1.0,1.0,1.0,,,,,,,,,,0.6,1.0,0.50465,,0.4353,,,,,18.1,23.866666666666664,0.3763440860215054,3.0,1.0,1.0,0.07142857142857142,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
202361,1610612752,Landry Fields,Landry Fields,202361,NYK,3595.0,60,-12,112,114,48.0,42.0,16.0,226,4.0,5.0,2.0,3.0,3.0,4.0,,1.0,,,,,,,,,9.0,19.0,,1.0,4.0,22.0,121,,,4.0,5.0,9.0,,,2.0,12.0,8.0,,,,1.0,4.0,1.0,5.0,,2.0,,11.0,1.0,2.0,4.0,,6.0,1.0,7.0,1.0,1.0,,,3.0,,,3.0,3.0,1.0,1.0,4.0,,,5.0,,12.0,48.0,,0.4444444444444444,0.4444444444444444,,,,,,0.47368421052631576,0.5555555555555556,0.45,1.0,0.5555555555555556,0.5,1.0,0.6,0.05,0.05263157894736842,,19.37984496124031,,,0.11764705882352941,0.021739130434782608,0.10526315789473684,0.11320754716981132,0.016666666666666666,,0.18181818181818182,0.125,0.06666666666666667,,0.2857142857142857,0.25,0.8,1.0,0.75,0.2,0.75,0.75,0.3333333333333333,0.05,,,,,,,,,,,0.3333333333333333,0.6666666666666666,,,,,0.3,,0.490725,0.5951,0.47302222222222223,0.13636363636363635,,0.18181818181818182,0.5454545454545454,9.221052631578948,24.1,0.42857142857142855,,,1.0,,,2.0,10.0,1.0,1.0,2.0,10.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,0.2,0.07142857142857142,0.5,0.2,0.2,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
202366,1610612752,Jerome Jordan,Jerome Jordan,202366,NYK,222.0,4,-3,7,8,7.0,,2.0,15,1.0,2.0,1.0,2.0,,,,,,,,,,,,,1.0,2.0,,,,2.0,7,,,2.0,1.0,2.0,,,,2.0,,,,,,,,,,,,,2.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,2.0,7.0,,,,,,,,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,,20.0,,,,0.6666666666666666,,,0.3333333333333333,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,1.0,0.5,,,,,1.0,,0.5356,0.5356,0.5356,,,1.0,1.0,1.15,,1.0,,,,,,,,1.0,2.0,,2.0,,,,,,,0.5,,1.0,,,,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
202725,1610612752,Josh Harrellson,Josh Harrellson,202725,NYK,1073.0,18,4,30,32,18.0,,6.0,62,,3.0,,1.0,1.0,2.0,,1.0,,,,1.0,,,,,3.0,7.0,,1.0,,6.0,21,,,,2.0,4.0,,1.0,,4.0,4.0,,,,2.0,,,,,,,,2.0,,3.0,1.0,4.0,3.0,7.0,,,1.0,1.0,1.0,,,2.0,1.0,2.0,5.0,1.0,,1.0,,,4.0,18.0,,0.6666666666666666,0.6666666666666666,,,,,,0.42857142857142855,0.5,0.375,,0.4,0.375,,0.4,0.125,0.2857142857142857,,25.64102564102564,0.5,0.5,0.2727272727272727,0.13333333333333333,,0.15789473684210525,0.13636363636363635,,1.0,,0.16666666666666666,,,0.375,,,,0.25,0.5,0.5,1.0,0.125,,,,,,,,,,,0.2,,0.2,,,,0.5,,0.45219374999999995,0.4409,0.46320999999999996,,,,0.6666666666666666,7.642857142857143,23.5,0.6,,1.0,,0.14285714285714285,0.25,2.0,2.0,,3.0,,2.0,,,,,,,,0.6666666666666666,0.16666666666666666,0.25,1.0,1.0,,,3.0,,,0.14285714285714285,,1.0,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2747,1610612752,JR Smith,JR Smith,2747,NYK,5804.0,97,-22,171,173,48.0,47.0,29.0,344,3.0,7.0,,1.0,7.0,17.0,1.0,4.0,,,,,,13.0,,4.0,12.0,29.0,1.0,17.0,6.0,33.0,196,,1.0,4.0,1.0,5.0,,4.0,4.0,6.0,2.0,3.0,12.0,,2.0,3.0,4.0,7.0,3.0,2.0,,18.0,,2.0,3.0,1.0,6.0,,6.0,1.0,1.0,4.0,2.0,2.0,2.0,,6.0,1.0,4.0,9.0,6.0,1.0,1.0,6.0,,6.0,47.0,1.0,0.08333333333333333,0.08333333333333333,1.0,0.058823529411764705,,,0.0625,0.41379310344827586,0.2,0.29347826086956524,0.25,0.1111111111111111,0.336734693877551,0.4,0.2727272727272727,0.3695652173913043,0.06896551724137931,,26.315789473684212,0.6666666666666666,0.2,0.0625,,0.06060606060606061,0.06172839506172839,,,0.0625,,0.125,0.05263157894736842,0.07142857142857142,0.15217391304347827,0.42857142857142855,0.6,0.3333333333333333,0.3695652173913043,0.4117647058823529,0.4117647058823529,,0.08695652173913043,0.25,0.25,1.0,0.2826086956521739,,,,,,,0.1111111111111111,,,,0.4444444444444444,,0.5217391304347826,,0.4791644444444445,0.4795875,0.417425,0.02127659574468085,,0.12121212121212122,0.18181818181818182,13.813793103448276,26.070588235294117,0.2807017543859649,,,,,,2.0,5.0,1.0,3.0,2.0,22.0,1.0,1.0,1.0,,,1.0,0.3333333333333333,0.2857142857142857,,0.10869565217391304,0.4,0.4,0.03333333333333333,1.0,1.0,,,,,0.25,1.0,,,1.0,1.0,1.0,1.0,2.0,2.0,0.25,,,,,,,,,,,,,,,,True,,,,,
2199,1610612752,Tyson Chandler,Tyson Chandler,2199,NYK,4345.0,72,-1,129,132,39.0,43.0,17.0,261,5.0,11.0,3.0,3.0,,,,,,,,,,,,,5.0,14.0,,,4.0,14.0,145,,,4.0,3.0,5.0,,,2.0,8.0,6.0,,,,1.0,2.0,1.0,3.0,,2.0,,7.0,9.0,5.0,5.0,,10.0,10.0,20.0,1.0,1.0,1.0,,2.0,1.0,,3.0,,5.0,7.0,7.0,,,6.0,,8.0,39.0,,0.6,1.0,,,,,,0.35714285714285715,0.6,0.35714285714285715,0.2857142857142857,0.6,0.4117647058823529,0.2857142857142857,0.6666666666666666,,0.07142857142857142,,12.903225806451612,0.3333333333333333,,0.12195121951219512,0.18,0.23809523809523808,0.16129032258064516,0.15151515151515152,0.07142857142857142,0.07142857142857142,0.18181818181818182,0.125,0.25,0.2222222222222222,0.7857142857142857,0.45454545454545453,0.5,0.6,,,,,,,,,,,,,,,,0.6,1.0,,,,,0.7857142857142857,,0.5788214285714286,0.5723285714285714,0.58506,0.17647058823529413,,0.2857142857142857,0.5714285714285714,2.092857142857143,,0.3023255813953488,,1.0,,0.0625,0.07142857142857142,,3.0,2.0,7.0,,4.0,1.0,,,,,3.0,0.2857142857142857,0.09090909090909091,0.23076923076923078,0.21428571428571427,,,0.17647058823529413,2.0,6.0,4.0,1.0,0.21739130434782608,0.125,0.8571428571428571,0.3333333333333333,,,,,,,,,,2.0,2.0,1.0,1.0,2.0,1.0,0.5,,,,,,,,,True,,,,,
2546,1610612752,Carmelo Anthony,Carmelo Anthony,2546,NYK,5119.0,85,-15,156,159,51.0,57.0,22.0,315,11.0,24.0,3.0,9.0,11.0,18.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0,,2.0,28.0,56.0,3.0,9.0,16.0,81.0,190,1.0,1.0,12.0,11.0,23.0,1.0,3.0,7.0,32.0,10.0,3.0,7.0,2.0,4.0,1.0,3.0,4.0,2.0,1.0,,11.0,5.0,5.0,4.0,1.0,10.0,6.0,16.0,3.0,2.0,2.0,1.0,3.0,1.0,,5.0,2.0,9.0,10.0,13.0,,,22.0,1.0,32.0,50.0,,0.17857142857142858,0.18518518518518517,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.5,0.4782608695652174,0.5,0.5,0.4807692307692308,0.547945205479452,0.5454545454545454,0.5517241379310345,0.13846153846153847,0.07142857142857142,,42.62295081967213,0.4,0.3333333333333333,0.0851063829787234,0.09090909090909091,0.25,0.13432835820895522,0.06493506493506493,0.1,,0.14285714285714285,0.11764705882352941,0.25,0.25,0.36923076923076925,0.4583333333333333,0.55,0.45454545454545453,0.27692307692307694,0.6111111111111112,0.6111111111111112,,0.03076923076923077,0.5,0.5,1.0,0.1076923076923077,0.2857142857142857,0.2857142857142857,,0.09090909090909091,1.0,1.0,0.34615384615384615,0.3333333333333333,0.038461538461538464,1.0,0.07692307692307693,,0.5076923076923077,0.2857142857142857,0.4780015384615386,0.5185850000000001,0.44712692307692303,0.1527777777777778,0.1,0.14814814814814814,0.3950617283950617,8.792857142857141,24.555555555555557,0.3269230769230769,6.0,,,,,6.0,14.0,4.0,10.0,1.0,46.0,1.0,,2.0,1.0,4.0,10.0,0.4,0.16666666666666666,0.11764705882352941,0.2153846153846154,0.42857142857142855,0.42857142857142855,0.16129032258064516,3.0,8.0,2.0,,0.05555555555555555,,0.7272727272727273,0.375,,,,,,,1.0,1.0,,1.0,,,,,,,1.0,1.0,1.0,0.2,0.3333333333333333,,,,True,,,,,
2405,1610612752,Amar'e Stoudemire,Amar'e Stoudemire,2405,NYK,3820.0,64,-17,121,117,20.0,37.0,15.0,238,7.0,8.0,,,,1.0,,,,,,,,,,,8.0,12.0,,,12.0,28.0,146,,,4.0,,2.0,,,3.0,3.0,10.0,,,,1.0,,1.0,1.0,1.0,,,3.0,2.0,,6.0,,6.0,3.0,9.0,1.0,,4.0,,3.0,4.0,,7.0,,5.0,10.0,9.0,,,14.0,,2.0,19.0,,0.625,0.625,,,,,,0.6666666666666666,,0.6666666666666666,1.0,,0.7368421052631579,1.0,0.375,,0.08333333333333333,,18.97810218978102,0.5714285714285714,,0.15384615384615385,0.05555555555555555,,0.11538461538461539,0.038461538461538464,,0.2,0.1111111111111111,0.13333333333333333,,,0.6666666666666666,0.875,1.0,0.7142857142857143,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,0.5697416666666667,0.404,0.38385,0.29411764705882354,,0.14285714285714285,0.10714285714285714,3.9500000000000006,,0.1652892561983471,,,1.0,,,1.0,3.0,1.0,1.0,2.0,6.0,,,,2.0,,5.0,1.0,0.125,0.07142857142857142,0.25,0.3333333333333333,0.3333333333333333,0.29411764705882354,,,,,0.1,,,,,,,,,2.0,2.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,0.3333333333333333,,1.0,1.0,,True,,,,,
2407,1610612752,Jared Jeffries,Jared Jeffries,2407,NYK,1233.0,21,-1,37,40,6.0,5.0,9.0,77,,3.0,,,,,,,,,,,,,,,,4.0,,,,,34,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,,4.0,5.0,9.0,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,2.0,,1.0,,,,6.0,1.0,,,,,,,,,,,,,,,,,,,10.0,1.0,,0.1,0.14285714285714285,0.3,0.2,0.1724137931034483,0.2857142857142857,,0.2,,0.42857142857142855,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,0.564075,0.5222333333333333,,,,,,1.8,,0.16216216216216217,,2.0,,0.25,0.16666666666666666,,1.0,,4.0,,,,,,,,,,,,0.25,,,,,3.0,,2.0,0.1111111111111111,0.5,0.75,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,True,,,,,
