EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,FTOffRebounds,FTDefRebounds,StepOutOfBoundsTurnovers,BlockingFouls,SecondChanceFg3Pct,Corner3PctBlocked,DefFTReboundPct,OffFTReboundPct,ShortMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,RecoveredBlocks,BlocksRecoveredPct,PenaltyCorner3Accuracy,PtsPutbacks,OffThreePtRebounds,Charge Fouls,Loose Ball Fouls Drawn,BlockedShortMidRange,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,Charge Fouls Drawn,BlockingFoulsDrawn,DefensiveGoaltends,Clear Path Fouls,BlockedLongMidRange,LongMidRangePctBlocked,3SecondViolations,Blocked3s,BlockedArc3,on,SecondChanceCorner3FGM,HeaveAttempts,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends
2590,1610612746,Mo Williams,Mo Williams,2590,LAC,6867.0,114,14.0,212,203,78,72,20,415,4.0,9.0,1.0,1.0,,,4.0,8.0,13.0,18.0,2.0,6.0,,2.0,4.0,11.0,1.0,2.0,3.0,21.0,35,6.0,17.0,3.0,63.0,206,3.0,3.0,1.0,6.0,5.0,7.0,3.0,5.0,2.0,21.0,24.0,18.0,15.0,3.0,11.0,4.0,1.0,,8.0,2.0,10.0,,2.0,7.0,,1.0,22.0,,1.0,5.0,6.0,,6.0,,2.0,,2.0,6.0,,4.0,1.0,,2.0,,7.0,1.0,1.0,2.0,7,,1.0,2.0,,3.0,1.0,,,1.0,,1.0,1.0,,2.0,21.0,78,3.0,1.0,0.5714285714285714,0.5714285714285714,0.8333333333333334,0.35294117647058826,0.6,0.35294117647058826,0.6,1.0,0.7142857142857143,0.5769230769230769,0.75,0.7916666666666666,0.5943396226415094,0.75,0.8076923076923077,0.3269230769230769,,0.02857142857142857,0.1111111111111111,,,25.53191489361702,0.8571428571428571,0.07936507936507936,,0.034482758620689655,0.06521739130434782,,,,,,0.10714285714285714,0.14285714285714285,,0.16666666666666666,,0.17307692307692307,0.4444444444444444,0.5,0.5,0.15384615384615385,0.5,0.5,0.34615384615384615,0.7222222222222222,0.7222222222222222,0.6153846153846154,0.11538461538461539,0.3333333333333333,0.3333333333333333,0.5,0.21153846153846154,0.36363636363636365,0.36363636363636365,1.0,0.25,1.0,,0.25,,,0.16666666666666666,0.25,0.6666666666666666,0.5,0.36363636363636365,0.4658529411764707,0.43068333333333336,0.4403181818181818,0.019230769230769232,0.02857142857142857,,0.09523809523809523,0.3333333333333333,11.822857142857146,25.994117647058825,0.36792452830188677,,,,,,,,,,,,0.5,,,1.0,1.0,0.5,0.5,,,,,,,,,1.0,,,,,1.0,,,1.0,1.0,True,,,,,
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,4442.0,74,2.0,139,141,57,56,18,280,1.0,1.0,,,,,4.0,11.0,9.0,18.0,1.0,1.0,,,2.0,10.0,,1.0,6.0,14.0,30,3.0,11.0,8.0,45.0,130,,1.0,,,6.0,15.0,1.0,6.0,7.0,22.0,,28.0,3.0,6.0,10.0,2.0,1.0,,4.0,5.0,9.0,3.0,2.0,1.0,,3.0,23.0,,,10.0,11.0,1.0,12.0,,6.0,4.0,2.0,6.0,1.0,4.0,2.0,,2.0,,8.0,,6.0,2.0,7,1.0,1.0,16.0,1.0,9.0,1.0,,,2.0,,3.0,,,,20.0,53,2.0,2.0,,,0.3333333333333333,0.2727272727272727,0.16666666666666666,0.2727272727272727,0.4666666666666667,,0.4,0.45121951219512196,,0.35714285714285715,0.5,,0.44,0.2682926829268293,,0.03333333333333333,,0.09090909090909091,,33.75796178343949,0.75,0.22727272727272727,,,0.15151515151515152,0.01639344262295082,,,,,0.4117647058823529,0.21428571428571427,,,,0.024390243902439025,1.0,1.0,,0.2682926829268293,0.36363636363636365,0.4,0.43902439024390244,0.5,0.5,,0.024390243902439025,1.0,1.0,1.0,0.24390243902439024,0.2,0.2,,,,,,,,,0.2857142857142857,0.16666666666666666,0.2926829268292683,0.2,0.4200560975609756,,0.3953166666666666,0.047619047619047616,0.06451612903225806,,,0.4888888888888889,13.653333333333334,25.545454545454547,0.41007194244604317,,,,,1.0,,,,,0.125,,,,,,,,,,1.0,,,,0.05263157894736842,,0.16666666666666666,,,,,,,,,,,False,,,,,
200751,1610612746,Randy Foye,Randy Foye,200751,LAC,1458.0,24,-16.0,48,47,28,34,5,95,,,,,,,,1.0,2.0,5.0,,1.0,,1.0,,,,,,2.0,6,,1.0,2.0,6.0,61,,,,,1.0,2.0,,1.0,2.0,4.0,,4.0,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,1.0,1.0,,,,2.0,1.0,1.0,,1,,1.0,1.0,,2.0,,,,1.0,,,,,,4.0,27,,,,,,,,,0.3333333333333333,,0.5,0.2857142857142857,,0.3333333333333333,0.375,,0.5,0.14285714285714285,,,,,,18.867924528301884,0.5,,,0.14285714285714285,0.05555555555555555,,,,,,,,,0.3333333333333333,,,,,,0.14285714285714285,,,0.7142857142857143,0.4,0.4,,0.14285714285714285,,,,,,,,,,,,,,0.3333333333333333,,,0.14285714285714285,,0.42302142857142855,,0.4760166666666667,0.125,0.14285714285714285,,,0.6666666666666666,16.416666666666668,22.8,0.5833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
201156,1610612746,Nick Young,Nick Young,201156,LAC,7041.0,117,12.0,222,221,61,61,26,443,3.0,6.0,1.0,1.0,,1.0,2.0,4.0,4.0,14.0,4.0,8.0,,1.0,4.0,10.0,,2.0,5.0,9.0,24,8.0,18.0,14.0,56.0,224,1.0,2.0,,3.0,1.0,3.0,2.0,6.0,6.0,14.0,,18.0,15.0,9.0,10.0,4.0,1.0,,,1.0,1.0,,1.0,,,,3.0,1.0,3.0,1.0,6.0,1.0,7.0,1.0,2.0,1.0,1.0,6.0,,1.0,,,5.0,,6.0,1.0,,4.0,8,2.0,,10.0,1.0,16.0,,1.0,,4.0,2.0,2.0,1.0,,1.0,12.0,57,1.0,1.0,,,0.625,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.375,0.5,0.3333333333333333,0.5,0.5,0.4444444444444444,0.5714285714285714,0.5,0.5833333333333334,0.42857142857142855,,0.041666666666666664,,0.25,,22.357723577235774,1.0,0.013333333333333334,0.015151515151515152,0.1111111111111111,0.0392156862745098,0.011235955056179775,,,0.029411764705882353,,0.03571428571428571,,0.15,,0.045454545454545456,0.14285714285714285,0.5,0.5,,0.09523809523809523,0.5,0.6666666666666666,0.3333333333333333,0.2857142857142857,0.2857142857142857,,0.19047619047619047,0.5,0.5,1.0,0.23809523809523808,0.4,0.4,0.25,0.5,1.0,,,0.1111111111111111,,0.1111111111111111,0.5555555555555556,0.4,0.5714285714285714,0.4,0.47009880952380945,0.40495,0.4528444444444444,0.1276595744680851,0.14285714285714285,0.10526315789473684,0.05357142857142857,0.25,12.491666666666667,24.86111111111111,0.2747747747747748,,,1.0,,2.0,,,,,0.14285714285714285,,,,,,1.0,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,False,,,,,
202339,1610612746,Eric Bledsoe,Eric Bledsoe,202339,LAC,5248.0,87,-5.0,161,164,33,41,22,325,14.0,18.0,3.0,4.0,2.0,2.0,4.0,10.0,4.0,7.0,,1.0,,1.0,,1.0,,,,22.0,35,,2.0,6.0,50.0,184,3.0,4.0,,6.0,5.0,6.0,,1.0,4.0,14.0,2.0,42.0,,,1.0,,3.0,,10.0,4.0,14.0,2.0,2.0,7.0,1.0,2.0,32.0,3.0,3.0,2.0,5.0,4.0,9.0,1.0,8.0,3.0,5.0,4.0,1.0,4.0,2.0,,,,6.0,1.0,,5.0,11,,,8.0,1.0,9.0,,,,1.0,,4.0,1.0,1.0,2.0,12.0,32,1.0,2.0,0.045454545454545456,0.05263157894736842,,,,,0.6285714285714286,0.75,0.8333333333333334,0.5945945945945946,0.75,0.7142857142857143,0.5952380952380952,0.75,0.7,0.05405405405405406,,0.08571428571428572,0.05555555555555555,0.2,,25.683060109289617,0.6666666666666666,0.0392156862745098,0.05555555555555555,0.125,0.06666666666666667,0.05970149253731343,0.07142857142857142,0.11764705882352941,,,0.05555555555555555,0.0625,0.10526315789473684,0.2,0.08333333333333333,0.4864864864864865,0.7777777777777778,0.8235294117647058,,0.2702702702702703,0.4,0.5,0.1891891891891892,0.5714285714285714,0.5714285714285714,,0.02702702702702703,,,,0.02702702702702703,,,,1.0,0.75,,,0.2857142857142857,1.0,0.14285714285714285,,,0.5405405405405406,,0.500618918918919,0.581975,0.4835357142857143,0.02631578947368421,0.027777777777777776,,0.12,0.28,7.137142857142858,24.85,0.20496894409937888,,,,,,,,,,,,0.25,,,,1.0,0.5,,6.0,1.0,1.0,,,0.07692307692307693,0.125,,,,,,,,,,1.0,1.0,False,,,,,
2590,1610612746,Mo Williams,Mo Williams,2590,LAC,6873.0,115,,211,213,55,53,29,424,1.0,3.0,,2.0,,2.0,1.0,5.0,6.0,18.0,1.0,2.0,1.0,,5.0,14.0,1.0,,1.0,8.0,26,6.0,16.0,9.0,43.0,216,1.0,3.0,2.0,7.0,1.0,8.0,,1.0,4.0,6.0,4.0,12.0,15.0,3.0,13.0,5.0,3.0,1.0,5.0,,5.0,,,1.0,2.0,2.0,10.0,,1.0,1.0,2.0,1.0,3.0,,4.0,3.0,1.0,3.0,,2.0,2.0,,1.0,1.0,5.0,,1.0,3.0,9,,1.0,11.0,1.0,10.0,,,,4.0,,1.0,3.0,,3.0,4.0,52,1.0,,0.25,0.25,0.8333333333333334,0.375,,0.4,0.3076923076923077,0.3333333333333333,0.125,0.40476190476190477,0.5,0.1111111111111111,0.4574468085106383,0.5833333333333334,0.2727272727272727,0.38095238095238093,0.0625,0.11538461538461539,,0.4,0.07142857142857142,21.84873949579832,0.6,0.012658227848101266,,0.038461538461538464,0.01904761904761905,0.010752688172043012,,,,,,0.037037037037037035,0.045454545454545456,,,0.07142857142857142,0.3333333333333333,0.3333333333333333,1.0,0.11904761904761904,0.2,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.35294117647058826,0.16666666666666666,0.047619047619047616,0.5,0.5,1.0,0.3333333333333333,0.35714285714285715,0.38461538461538464,0.8,0.4,,0.2,0.2,0.2222222222222222,,,0.1111111111111111,,0.4523809523809524,0.38461538461538464,0.44535243902439026,0.4343,0.38587499999999997,0.08695652173913043,0.13333333333333333,,0.16279069767441862,0.13953488372093023,14.803846153846154,27.868750000000002,0.26066350710900477,,1.0,2.0,,,,,0.5,,,,,,,,2.0,0.6666666666666666,,,1.0,,,2.0,0.05,0.0625,,,,1.0,,,1.0,0.05555555555555555,,,,False,1.0,1.0,1.0,1.0,
2030,1610612746,Kenyon Martin,Kenyon Martin,2030,LAC,7403.0,123,-9.0,226,231,64,59,32,457,9.0,12.0,4.0,5.0,,2.0,3.0,5.0,6.0,11.0,,,,,,,,,,18.0,28,,,5.0,41.0,239,4.0,7.0,,8.0,2.0,5.0,,,3.0,7.0,24.0,12.0,,,,,1.0,,1.0,,1.0,,,,,1.0,2.0,8.0,1.0,9.0,12.0,8.0,20.0,,2.0,2.0,,1.0,,1.0,2.0,,,,3.0,,,16.0,27,,2.0,6.0,,8.0,,,,2.0,,2.0,15.0,12.0,16.0,7.0,61,,2.0,0.6666666666666666,0.8571428571428571,,,,,0.6428571428571429,0.5714285714285714,0.4,0.6428571428571429,0.5714285714285714,0.4,0.640625,0.5714285714285714,0.5,,,0.03571428571428571,,0.2,,13.618677042801558,0.3333333333333333,0.10588235294117647,0.10256410256410256,0.03125,0.08547008547008547,0.08,0.058823529411764705,0.17391304347826086,0.07894736842105263,,0.18518518518518517,0.13793103448275862,0.038461538461538464,,,0.42857142857142855,0.75,0.75,0.4444444444444444,0.17857142857142858,0.6,0.75,0.39285714285714285,0.5454545454545454,0.5454545454545454,1.0,,,,,,,,,0.7142857142857143,0.8,,,0.4,,,,,0.42857142857142855,,0.4508142857142857,0.48492857142857143,0.43929999999999997,0.06666666666666667,0.06666666666666667,,0.1951219512195122,0.17073170731707318,9.557142857142859,,0.2831858407079646,,,,,2.0,,,,,0.15384615384615385,,0.6666666666666666,,,,1.0,0.0625,,8.0,,,2.0,3.0,,,,,,,1.0,,,,,1.0,1.0,False,,,,,
2501,1610612746,Reggie Evans,Reggie Evans,2501,LAC,6610.0,110,-26.0,198,204,46,55,28,402,2.0,7.0,2.0,4.0,1.0,2.0,,1.0,,1.0,,,,,,,,,,2.0,9,,,8.0,12.0,221,2.0,4.0,,7.0,1.0,2.0,,,,2.0,,4.0,,,,,3.0,,,1.0,1.0,,1.0,,,,3.0,7.0,10.0,20.0,36.0,12.0,48.0,1.0,6.0,4.0,2.0,,,,5.0,,,,5.0,,,7.0,21,1.0,3.0,15.0,,14.0,,,,6.0,,1.0,2.0,1.0,2.0,2.0,43,2.0,1.0,,,,,,,0.2222222222222222,0.5,0.5,0.2222222222222222,0.5,0.5,0.375,0.5,0.3333333333333333,,,0.3333333333333333,0.2857142857142857,1.0,,9.333333333333334,,0.28169014084507044,0.10606060606060606,0.35714285714285715,0.30303030303030304,0.11363636363636363,0.0625,0.06666666666666667,0.14285714285714285,0.4090909090909091,0.24,0.20833333333333334,0.4090909090909091,0.16666666666666666,0.25,0.7777777777777778,0.2857142857142857,0.4,,0.1111111111111111,,,0.1111111111111111,,,,,,,,,,,,1.0,0.5,,,1.0,0.5,,,,0.7777777777777778,,0.5142555555555555,0.49624999999999997,0.49624999999999997,0.4,0.4,,0.5833333333333334,0.16666666666666666,3.866666666666667,,0.23232323232323232,,,3.0,2.0,6.0,,,,,0.5,0.2,,,,,2.0,1.0,,4.0,3.0,,2.0,1.0,0.13636363636363635,0.13333333333333333,0.14285714285714285,,,,,,,,1.0,,,False,,,,,1.0
2406,1610612746,Caron Butler,Caron Butler,2406,LAC,938.0,16,-14.0,29,29,17,15,5,58,,,,,,,,1.0,,1.0,,,,,,,,,,,2,,,,,36,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,1.0,1.0,,,,1,,,1.0,,2.0,,,,1.0,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,11.428571428571429,,,,,,,,,,,,,,,,,,,,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,,,,0.40215,0.4223,0.4223,0.3333333333333333,0.3333333333333333,,,,12.35,,0.5862068965517241,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,False,,,,,
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,1430.0,24,2.0,47,47,25,27,4,94,4.0,5.0,,1.0,2.0,2.0,,,,,,,,,,,,,,4.0,5,,,2.0,10.0,47,,1.0,,,2.0,2.0,,,1.0,5.0,8.0,,,,,,,,,,,,,,,,,3.0,1.0,5.0,6.0,3.0,9.0,,2.0,1.0,1.0,,1.0,,1.0,,,,1.0,,1.0,2.0,3,,,3.0,,4.0,,,,2.0,,,,,,5.0,25,1.0,,1.0,1.0,,,,,0.8,,1.0,0.8,,1.0,0.7142857142857143,,0.8333333333333334,,,,,,,15.686274509803921,,0.29411764705882354,0.23076923076923078,0.5,0.3157894736842105,0.15789473684210525,,0.5,0.25,0.14285714285714285,0.5,0.25,,0.5,,1.0,0.8,0.8,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,1.0,,0.66604,0.6566,0.7474000000000001,0.2857142857142857,0.2857142857142857,,,0.5,0.8,,0.5319148936170213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
2250,1610612746,Bobby Simmons,Bobby Simmons,2250,LAC,562.0,9,4.0,19,18,9,14,1,37,,1.0,,,,,,,1.0,1.0,,1.0,,,,1.0,,,,1.0,2,,2.0,,2.0,17,1.0,1.0,,2.0,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,3,,1.0,,,,,,,,,,,,,,9,,,1.0,1.0,,,,,0.5,1.0,,0.25,1.0,,0.25,1.0,,0.5,,,,,,25.0,,,,,,,,,,,,,,,,0.25,,,,,,,0.25,1.0,1.0,1.0,0.25,,,,0.25,,,,,,,,,,,,,0.75,,0.47745000000000004,,,,,,1.0,,10.9,25.15,0.47368421052631576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,
