EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Corner3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,AtRimAssists,Charge Fouls,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefAtRimReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyArc3Frequency,SecondChanceFtPoints,PenaltyFtPoints,BadPassSteals,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,OffensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,DefLongMidRangeReboundPct,ShortMidRangePctAssisted,DefCorner3ReboundPct,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,PenaltyFG3M,NonHeaveArc3FGM,ThreePtAssists,Corner3Assists,LongMidRangeAssists,PenaltyFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Fg3aBlocked,FTDefRebounds,Offensive Fouls Drawn,Technical Free Throw Trips,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffArc3ReboundPct,LostBallTurnovers,BlockedShortMidRange,3SecondViolations,Arc3Assists,BlockingFouls,DefensiveGoaltends,on,LostBallOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,BadPassOutOfBoundsTurnovers,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,BlockedLongMidRange,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted
200794,1610612762,Paul Millsap,Paul Millsap,200794,UTA,1912.0,32,-24,57,60,28,30,20,117,5.0,12,3.0,8.0,2.0,3.0,1.0,2.0,4.0,1.0,1.0,7.0,17,1.0,1.0,15,74,3.0,8.0,6.0,3.0,6.0,1.0,6.0,8.0,6.0,6.0,2.0,1.0,1.0,1.0,2.0,1.0,7.0,1.0,3.0,2.0,5.0,9.0,14.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,4.0,1.0,4.0,2.0,6.0,28,0.5714285714285714,1.0,0.4117647058823529,0.375,0.5,0.3888888888888889,0.375,0.42857142857142855,0.375,0.375,0.42857142857142855,0.05555555555555555,0.11764705882352941,0.16666666666666666,27.710843373493976,0.3333333333333333,0.2,0.16666666666666666,0.1891891891891892,0.3,0.16666666666666666,0.22727272727272727,0.18604651162790697,0.21052631578947367,0.2,0.15384615384615385,0.5,0.4,0.3333333333333333,0.1111111111111111,0.6666666666666666,0.4166666666666667,0.5,0.4,0.05555555555555555,0.2222222222222222,0.5,0.5,1.0,0.05555555555555555,1.0,0.375,0.42857142857142855,0.6666666666666666,0.14285714285714285,0.7222222222222222,0.5280722222222223,0.5449375000000001,0.5229285714285714,0.1,0.10526315789473684,0.4,0.4,6.047058823529412,23.4,0.49122807017543857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
201960,1610612762,DeMarre Carroll,DeMarre Carroll,201960,UTA,2608.0,43,-8,81,81,17,23,24,162,3.0,6,,,,,3.0,,,2.0,1.0,4.0,9,4.0,,11,87,1.0,2.0,2.0,,,2.0,,4.0,4.0,2.0,3.0,1.0,1.0,,2.0,,5.0,,1.0,2.0,3.0,5.0,8.0,,,,1.0,1.0,1.0,,2.0,,,1.0,4.0,,1.0,,,,,17,0.5,0.6666666666666666,0.4444444444444444,0.5,,0.4230769230769231,0.5,,0.4230769230769231,0.5,,0.3076923076923077,0.3333333333333333,0.5,13.513513513513512,0.5,,0.08,0.09803921568627451,0.07692307692307693,,0.07894736842105263,0.08771929824561403,0.125,0.11764705882352941,,,,0.14285714285714285,,0.46153846153846156,0.5,1.0,0.6666666666666666,0.23076923076923078,,,,,0.15384615384615385,,,,,0.5,0.7692307692307693,0.5791208333333333,0.43535,0.498675,,,0.18181818181818182,,3.8444444444444446,31.25,0.20987654320987653,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.3333333333333333,0.125,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,0.15384615384615385,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
202324,1610612762,Derrick Favors,Derrick Favors,202324,UTA,3088.0,51,-5,97,98,21,22,23,195,5.0,8,3.0,4.0,,,7.0,2.0,5.0,,,9.0,20,,5.0,23,109,3.0,6.0,7.0,1.0,2.0,,5.0,6.0,12.0,6.0,2.0,1.0,1.0,,2.0,,7.0,,3.0,11.0,14.0,7.0,21.0,1.0,2.0,,1.0,1.0,2.0,1.0,3.0,,1.0,1.0,2.0,,6.0,1.0,11.0,4.0,5.0,21,0.3333333333333333,0.5,0.45,0.5,0.5,0.45,0.5,0.5,0.46,0.4375,0.4166666666666667,,0.1,,22.4,0.3333333333333333,,0.39285714285714285,0.13725490196078433,0.1875,,0.3181818181818182,0.12727272727272726,0.3,,0.06666666666666667,,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.4,0.625,0.625,0.2,0.35,0.25,0.4,0.4,0.5,,0.6666666666666666,0.75,,,,0.4,0.47749500000000006,0.5280666666666667,0.3812,0.17391304347826086,0.17391304347826086,0.30434782608695654,0.21739130434782608,7.910000000000001,,0.21649484536082475,2.0,,,,,,,,1.0,,,3.0,3.0,3.0,1.0,,,,0.375,0.3333333333333333,0.2857142857142857,0.4,,,,,,1.0,3.0,2.0,1.0,1.0,2.0,1.0,2.0,0.2857142857142857,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
202330,1610612762,Gordon Hayward,Gordon Hayward,202330,UTA,1231.0,21,-14,39,41,16,13,8,80,1.0,2,1.0,1.0,1.0,1.0,,1.0,5.0,,,2.0,7,2.0,6.0,10,57,1.0,1.0,2.0,1.0,3.0,,4.0,2.0,2.0,2.0,1.0,1.0,1.0,,2.0,,1.0,,1.0,1.0,2.0,1.0,3.0,,2.0,2.0,,,,,,,,,1.0,,3.0,,6.0,3.0,4.0,16,0.5,1.0,0.2857142857142857,1.0,0.3333333333333333,0.2222222222222222,1.0,0.3333333333333333,0.4166666666666667,1.0,0.5,0.2222222222222222,0.14285714285714285,0.5,25.0,,,0.1111111111111111,0.06666666666666667,0.2,,0.14285714285714285,0.05555555555555555,,,0.16666666666666666,,,,,0.2222222222222222,0.5,1.0,,,0.5555555555555556,0.2,0.2,1.0,,1.0,1.0,0.3333333333333333,1.0,,0.4444444444444444,0.4084111111111111,0.3649,0.3705,0.25,0.3,0.2,0.4,14.37142857142857,24.5,0.41025641025641024,,,2.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,0.2222222222222222,,,2.0,,,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2224,1610612762,Jamaal Tinsley,Jamaal Tinsley,2224,UTA,3880.0,65,-22,121,122,31,33,32,243,1.0,3,,1.0,1.0,2.0,9.0,,4.0,,,4.0,16,4.0,4.0,15,139,,2.0,,1.0,2.0,1.0,7.0,4.0,4.0,,,11.0,12.0,2.0,25.0,,,,1.0,1.0,2.0,,2.0,,2.0,,4.0,4.0,2.0,1.0,6.0,,2.0,2.0,7.0,,3.0,,4.0,1.0,7.0,31,0.5,0.5,0.25,,0.5,0.275,,0.8333333333333334,0.3409090909090909,,0.875,0.2,,,17.391304347826086,0.6666666666666666,,0.030303030303030304,,0.05263157894736842,,0.038461538461538464,,,,,,,,,0.15,0.3333333333333333,0.3333333333333333,1.0,0.45,0.2,,,,,0.3333333333333333,,0.6666666666666666,0.5,,0.35,0.44697999999999993,0.4573833333333333,0.5386666666666666,0.047619047619047616,0.058823529411764705,,0.4666666666666667,10.625,24.575,0.256198347107438,3.0,,4.0,1.0,1.0,3.0,,4.0,3.0,1.0,,,,,,1.0,0.25,0.25,0.05555555555555555,,0.3333333333333333,0.3333333333333333,,,,0.2,0.3333333333333333,,2.0,2.0,1.0,,1.0,,1.0,,,0.3333333333333333,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,0.25,0.25,1.0,0.3333333333333333,1.0,0.25,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
202692,1610612762,Alec Burks,Alec Burks,202692,UTA,2649.0,44,-8,82,81,15,20,24,163,2.0,8,,3.0,,1.0,3.0,3.0,6.0,,,5.0,17,2.0,12.0,22,82,,4.0,4.0,,3.0,2.0,,6.0,4.0,,1.0,2.0,2.0,,4.0,2.0,3.0,,2.0,1.0,4.0,5.0,9.0,2.0,2.0,,1.0,1.0,,,1.0,,,1.0,4.0,,11.0,,14.0,7.0,,15,0.6,0.6,0.29411764705882354,,,0.2631578947368421,,,0.42,0.25,,0.10526315789473684,0.058823529411764705,,23.008849557522126,1.0,,0.041666666666666664,0.05454545454545454,0.14285714285714285,0.4,0.07894736842105263,0.08333333333333333,,0.13333333333333333,0.06666666666666667,1.0,,0.1111111111111111,0.16666666666666666,0.42105263157894735,0.25,0.25,1.0,0.15789473684210525,0.3157894736842105,0.5,0.6,0.3333333333333333,,0.75,,0.2,,,0.5263157894736842,0.4838105263157894,0.54005,0.44774,0.28,0.30434782608695654,0.18181818181818182,,8.858823529411765,24.35,0.18292682926829268,,,2.0,2.0,,,,2.0,2.0,,,,,,,,,,0.07142857142857142,,,,,,,0.10526315789473684,0.4,4.0,,2.0,1.0,1.0,,,,,,,0.2,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.5,0.16666666666666666,0.5,0.5,0.25,,,,,,,True,,,,,,,,,,,,
202683,1610612762,Enes Kanter,Enes Kanter,202683,UTA,2044.0,34,-2,67,63,4,4,16,130,3.0,9,1.0,5.0,2.0,2.0,3.0,,,,,4.0,12,,,8,62,1.0,5.0,2.0,2.0,2.0,,4.0,4.0,4.0,2.0,,,,,,,6.0,,1.0,4.0,5.0,6.0,11.0,,,,1.0,,3.0,1.0,4.0,1.0,,4.0,6.0,1.0,1.0,,,,4.0,4,0.5,0.6666666666666666,0.3333333333333333,0.2,1.0,0.3333333333333333,0.2,1.0,0.3333333333333333,0.2,1.0,,,,18.181818181818183,0.25,,0.19047619047619047,0.14285714285714285,0.09090909090909091,,0.15625,0.13636363636363635,0.05555555555555555,0.3333333333333333,,,0.2857142857142857,,,0.75,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,,,,,,1.0,0.2,1.0,1.0,,0.75,0.5220666666666667,0.5673999999999999,0.5609,,,0.25,0.5,3.5416666666666665,,0.05970149253731343,1.0,,,,,,,,,,,4.0,3.0,4.0,1.0,,,,0.15384615384615385,0.25,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,True,,,,,,,,,,,,
2744,1610612762,Al Jefferson,Al Jefferson,2744,UTA,1359.0,23,-20,41,45,21,18,10,86,2.0,4,1.0,1.0,,,,2.0,5.0,,,4.0,9,1.0,,8,60,1.0,1.0,2.0,2.0,4.0,1.0,4.0,4.0,4.0,2.0,1.0,1.0,2.0,,5.0,,1.0,,1.0,1.0,3.0,1.0,4.0,,1.0,,,,1.0,,1.0,,1.0,,2.0,1.0,1.0,,1.0,1.0,4.0,21,0.5,0.6666666666666666,0.4444444444444444,1.0,0.5,0.4,1.0,0.4,0.4,1.0,0.4,0.1,0.1111111111111111,0.25,21.153846153846153,,,0.14285714285714285,0.05263157894736842,0.16666666666666666,,0.15384615384615385,0.041666666666666664,0.16666666666666666,,,,,0.2,,0.4,0.5,0.6666666666666666,0.5,,0.5,0.4,0.4,0.5,,1.0,1.0,,,,0.5,0.47911111111111115,0.7913,0.39455,0.1,0.1111111111111111,0.25,0.5,10.277777777777779,61.8,0.5121951219512195,,,1.0,1.0,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,0.1,0.2,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,1.0,1.0,,True,,,,,,,,,,,,
2572,1610612762,Josh Howard,Josh Howard,2572,UTA,629.0,10,-7,20,19,2,2,3,39,2.0,2,1.0,1.0,,,,,2.0,,,2.0,4,,1.0,5,25,1.0,1.0,2.0,,,,,2.0,2.0,2.0,,2.0,2.0,,4.0,,2.0,,,2.0,2.0,2.0,4.0,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,2,0.5,1.0,0.5,1.0,,0.5,1.0,,0.5,1.0,,,,,16.666666666666668,,,0.3333333333333333,0.2,,,0.2857142857142857,0.18181818181818182,,,0.3333333333333333,,0.3333333333333333,,,0.5,1.0,1.0,0.5,,0.5,,,,,1.0,1.0,,,,0.5,0.566525,0.6175,,,,0.4,,8.325,,0.1,,,,,,,,,2.0,,,,,,,,,,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,True,,,,,,,,,,,,
200794,1610612762,Paul Millsap,Paul Millsap,200794,UTA,6425.0,107,-34,208,207,59,53,24,415,5.0,14,,3.0,2.0,7.0,11.0,5.0,9.0,,,13.0,34,2.0,7.0,33,226,,5.0,,5.0,11.0,2.0,14.0,20.0,6.0,,4.0,1.0,1.0,,2.0,2.0,6.0,,5.0,16.0,22.0,8.0,30.0,2.0,,,2.0,1.0,4.0,,6.0,,2.0,5.0,9.0,1.0,11.0,,12.0,3.0,14.0,59,0.7692307692307693,0.7692307692307693,0.38235294117647056,,0.45454545454545453,0.3611111111111111,,0.38461538461538464,0.39285714285714285,,0.4117647058823529,0.05555555555555555,0.11764705882352941,0.14285714285714285,20.253164556962023,0.3333333333333333,,0.22535211267605634,0.06593406593406594,0.19230769230769232,0.10526315789473684,0.21649484536082475,0.07272727272727272,0.16,0.03125,0.029411764705882353,,0.2608695652173913,0.125,0.10526315789473684,0.3888888888888889,0.35714285714285715,0.4166666666666667,1.0,0.3055555555555556,0.25,0.5555555555555556,0.5555555555555556,0.6,,0.5,,0.5384615384615384,0.2857142857142857,,0.4444444444444444,0.4719,0.4719166666666667,0.4740923076923077,0.07692307692307693,0.08108108108108109,,0.42424242424242425,8.432352941176472,24.45,0.28365384615384615,3.0,,2.0,2.0,,,,2.0,,1.0,1.0,10.0,5.0,10.0,4.0,,,,0.10526315789473684,0.4,0.2727272727272727,0.3333333333333333,,,,0.05555555555555555,0.15384615384615385,,4.0,,,,3.0,,3.0,0.18181818181818182,0.27586206896551724,0.6666666666666666,0.3,,1.0,,1.0,,,,,1.0,,,,,0.16666666666666666,,,,1.0,,,,,,0.1111111111111111,0.125,1.0,5.0,,,,1.0,False,1.0,1.0,,,,,,,,,,
