EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,FG3M,FG3A,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyCorner3Frequency,Avg3ptShotDistance,SecondChanceFtPoints,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,BlockingFouls,Loose Ball Fouls Drawn,OffensiveGoaltends,DefFTReboundPct,Arc3FGM,PenaltyArc3FGA,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,BlockingFoulsDrawn,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Corner3Assists,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,2pt And 1 Free Throw Trips,BlockedLongMidRange,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,Technical Free Throw Trips,on,FTOffRebounds,OffFTReboundPct,Offensive Fouls Drawn,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,3SecondViolations
202683,1610612762,Enes Kanter,Enes Kanter,202683,UTA,394.0,7,-3,12,14,3,5,,26,,,,,,,1.0,2.0,,,1.0,2.0,,2.0,13,,,,1.0,1.0,,2.0,,2.0,,,,,,,,,1.0,1.0,2.0,,2.0,,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,2.0,3,,,,,0.5,,1.0,0.5,,1.0,0.5,,1.0,,,,25.0,,0.2,,0.3333333333333333,,0.25,,,,,,,,,1.0,1.0,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,0.38070000000000004,,0.3679,,,,1.0,7.8999999999999995,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
200794,1610612762,Paul Millsap,Paul Millsap,200794,UTA,2215.0,37,-3,66,69,33,41,18.0,135,4.0,11.0,2.0,7.0,1.0,1.0,,1.0,1.0,2.0,5.0,14.0,1.0,11.0,63,2.0,7.0,4.0,1.0,2.0,,2.0,6.0,4.0,4.0,2.0,1.0,1.0,,2.0,,7.0,3.0,5.0,9.0,8.0,17.0,,2.0,1.0,2.0,,4.0,1.0,4.0,1.0,2.0,,,1.0,8.0,6.0,2.0,1.0,,,,,,,2.0,33,,1.0,0.6,1.0,0.35714285714285715,0.2857142857142857,0.5,0.29411764705882354,0.25,0.2,0.275,0.25,0.16666666666666666,0.14285714285714285,0.18181818181818182,,26.666666666666664,0.5,0.2631578947368421,0.18421052631578946,0.2727272727272727,,0.26666666666666666,0.15217391304347827,0.21052631578947367,0.14285714285714285,0.16666666666666666,,,,0.5714285714285714,0.25,0.2857142857142857,0.25,,,0.6470588235294118,0.36363636363636365,0.4444444444444444,0.5,0.058823529411764705,,,,0.11764705882352941,0.5,0.5,1.0,0.875,0.2857142857142857,0.2,1.0,0.8235294117647058,0.5347647058823529,0.52005,0.50386,0.10526315789473684,0.125,0.36363636363636365,0.18181818181818182,4.5928571428571425,0.5,,1.0,1.0,2.0,,3.0,3.0,,,,,,0.17647058823529413,0.058823529411764705,,,,0.11764705882352941,0.2,24.099999999999998,,1.0,1.0,,1.0,,1.0,1.0,,,,0.25,,2.0,2.0,,,,,1.0,1.0,,,,0.4,,,,,1.0,,,1.0,,,,,,,,0.125,,,,,False,1.0,0.14285714285714285,,,,,,
201336,1610612762,Blake Ahearn,Blake Ahearn,201336,UTA,344.0,6,4,11,11,11,4,3.0,22,,1.0,,1.0,,1.0,,,1.0,1.0,1.0,2.0,,5.0,13,,1.0,,1.0,2.0,,5.0,2.0,,,,2.0,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,11,,,1.0,1.0,0.5,,0.5,0.8333333333333334,,0.8333333333333334,0.8333333333333334,,0.8333333333333334,,,,18.75,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,0.3333333333333333,1.0,1.0,1.0,1.0,,0.3333333333333333,,0.6666666666666666,0.44835,0.5325,0.44835,,,,1.0,9.95,1.0,,,,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,1.0,0.3333333333333333,,,,,0.3333333333333333,,24.6,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,2.0,,,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,1.0,,,1.0,,,,,1.0,,,,,1.0,,False,,,,,,,,
201960,1610612762,DeMarre Carroll,DeMarre Carroll,201960,UTA,3100.0,52,18,98,98,44,37,27.0,196,6.0,9.0,2.0,2.0,4.0,4.0,1.0,2.0,,,7.0,11.0,,14.0,88,3.0,4.0,6.0,4.0,4.0,,8.0,6.0,8.0,6.0,3.0,2.0,2.0,1.0,4.0,1.0,6.0,1.0,5.0,6.0,7.0,13.0,,2.0,2.0,1.0,,3.0,,1.0,2.0,5.0,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,,8.0,44,1.0,,0.42857142857142855,0.75,0.6363636363636364,0.75,1.0,0.5833333333333334,0.75,0.8,0.5833333333333334,0.75,0.8,0.2727272727272727,0.3333333333333333,,11.363636363636363,0.6666666666666666,0.16129032258064516,0.10909090909090909,0.07142857142857142,0.1,0.13333333333333333,0.1076923076923077,0.16,0.11764705882352941,,0.1111111111111111,,0.14285714285714285,0.08333333333333333,0.4,0.14285714285714285,,,1.0,0.75,0.6666666666666666,1.0,0.5,0.16666666666666666,0.5,0.5,,,,,,0.5,1.0,0.8,1.0,0.8333333333333334,0.6030333333333333,0.5075333333333334,0.5927,,,0.42857142857142855,0.5714285714285714,2.6454545454545455,0.4489795918367347,,,,1.0,,1.0,1.0,,,,,,0.08333333333333333,,,,,0.08333333333333333,,24.3,,,2.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,1.0,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,
202324,1610612762,Derrick Favors,Derrick Favors,202324,UTA,2748.0,46,11,87,88,27,25,19.0,175,4.0,7.0,2.0,3.0,,,1.0,6.0,2.0,6.0,7.0,19.0,5.0,19.0,79,2.0,5.0,4.0,1.0,4.0,3.0,5.0,8.0,6.0,4.0,3.0,2.0,2.0,1.0,4.0,,4.0,3.0,9.0,13.0,4.0,17.0,1.0,1.0,1.0,,,1.0,,,3.0,4.0,,,,4.0,7.0,4.0,,4.0,3.0,1.0,4.0,2.0,,5.0,27,1.0,,0.5714285714285714,0.8,0.3684210526315789,0.4,0.25,0.3684210526315789,0.4,0.25,0.4318181818181818,0.4,0.4166666666666667,0.15789473684210525,,0.5,20.909090909090907,1.0,0.32142857142857145,0.08695652173913043,0.2,,0.27906976744186046,0.0784313725490196,0.23529411764705882,,,,,0.38461538461538464,0.2,0.4,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.5,0.3684210526315789,0.5714285714285714,0.5714285714285714,0.25,0.3157894736842105,0.16666666666666666,0.3333333333333333,1.0,0.3157894736842105,0.3333333333333333,0.3333333333333333,1.0,0.6,0.6666666666666666,,,0.3684210526315789,0.4859315789473685,0.53484,0.40804999999999997,0.18181818181818182,0.18181818181818182,0.21052631578947367,0.2631578947368421,8.189473684210526,0.3103448275862069,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,,,,,,,,0.25,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,False,,,,,,,,
2734,1610612762,Devin Harris,Devin Harris,2734,UTA,1185.0,20,3,39,41,30,23,5.0,80,1.0,2.0,1.0,1.0,1.0,2.0,,2.0,1.0,2.0,2.0,6.0,2.0,6.0,32,1.0,1.0,2.0,1.0,4.0,2.0,4.0,2.0,2.0,,,4.0,4.0,2.0,8.0,,,1.0,1.0,2.0,,2.0,,1.0,1.0,1.0,,2.0,,2.0,1.0,2.0,,,,3.0,2.0,1.0,,,,,,,,4.0,30,1.0,,0.5,0.5,0.3333333333333333,1.0,0.25,0.2222222222222222,1.0,0.14285714285714285,0.3,1.0,0.25,,,,27.272727272727273,0.5,0.07692307692307693,,0.2,,0.1111111111111111,,,,,,,0.3333333333333333,,,,0.25,,,0.2222222222222222,0.5,0.5,,0.2222222222222222,,,,0.2222222222222222,0.5,0.5,1.0,1.0,1.0,0.2857142857142857,0.5,0.5555555555555556,0.4796666666666667,0.4327,0.4961714285714286,0.1,0.14285714285714285,0.3333333333333333,0.6666666666666666,9.966666666666669,0.7692307692307693,,,,3.0,,3.0,3.0,,,,,,0.3333333333333333,,,,,0.3333333333333333,,24.53333333333333,,,1.0,,1.0,,,1.0,,,,,,3.0,3.0,,,,1.0,1.0,,,,,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,False,,,1.0,,,,,
202692,1610612762,Alec Burks,Alec Burks,202692,UTA,3782.0,63,-15,118,120,42,34,28.0,238,3.0,12.0,,3.0,1.0,4.0,,4.0,4.0,10.0,7.0,26.0,12.0,26.0,118,1.0,5.0,6.0,2.0,8.0,,4.0,10.0,4.0,,2.0,3.0,3.0,1.0,6.0,2.0,3.0,4.0,1.0,6.0,5.0,11.0,2.0,3.0,3.0,,,3.0,,2.0,1.0,4.0,,,,12.0,14.0,7.0,,,,,,,,4.0,42,,,0.7142857142857143,0.7142857142857143,0.2692307692307692,0.2,0.25,0.25,0.2,0.2,0.36764705882352944,0.35714285714285715,0.2,0.07692307692307693,0.08333333333333333,,24.18300653594771,1.0,0.02702702702702703,0.0410958904109589,0.25,0.2857142857142857,0.09433962264150944,0.0625,,0.09523809523809523,0.047619047619047616,0.16666666666666666,1.0,0.05555555555555555,,,0.2,0.3333333333333333,0.1111111111111111,,0.42857142857142855,0.25,0.2727272727272727,1.0,0.14285714285714285,,,,0.35714285714285715,0.4,0.4444444444444444,0.5,0.6,,0.4,0.25,0.5,0.48159642857142854,0.4935333333333334,0.49987000000000004,0.20588235294117646,0.21875,0.23076923076923078,0.15384615384615385,9.307692307692308,0.3559322033898305,,,,2.0,,2.0,2.0,,,,,,0.07142857142857142,,,,,0.07142857142857142,,24.35,4.0,1.0,2.0,2.0,,,,,,1.0,,0.2,,2.0,2.0,,,,2.0,,,,,,0.2,,,,,,,,,,,1.0,,,,,,,,,1.0,False,,,1.0,1.0,0.5,0.1,0.5,
2224,1610612762,Jamaal Tinsley,Jamaal Tinsley,2224,UTA,2649.0,44,-8,82,81,15,20,24.0,163,,1.0,,1.0,,,2.0,7.0,,4.0,2.0,12.0,2.0,9.0,82,,2.0,,,,,3.0,2.0,2.0,,,9.0,9.0,4.0,18.0,,,1.0,1.0,2.0,,2.0,,4.0,4.0,1.0,,5.0,,2.0,2.0,7.0,1.0,,,2.0,2.0,1.0,,,,,,,,3.0,15,,,0.5,0.5,0.16666666666666666,,,0.23333333333333334,,1.5,0.28125,,1.5,,,,18.58407079646018,0.8,0.041666666666666664,,0.07142857142857142,,0.05263157894736842,,,,,,,0.07142857142857142,,,,0.2,,,0.06666666666666667,,,,0.4666666666666667,0.2857142857142857,0.2857142857142857,0.5,0.26666666666666666,,,,0.3333333333333333,,,,0.26666666666666666,0.4331533333333333,0.4573833333333333,0.5982,0.0625,0.07692307692307693,,0.3333333333333333,12.466666666666667,0.18292682926829268,,,,3.0,1.0,3.0,1.0,3.0,,1.0,0.3333333333333333,0.3333333333333333,0.2,,,,,0.2,,24.53333333333333,,,2.0,2.0,,,,,,1.0,,,1.0,1.0,3.0,1.0,,,3.0,2.0,,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,0.3333333333333333,,,1.0,,False,,,,,,,,
2744,1610612762,Al Jefferson,Al Jefferson,2744,UTA,1683.0,28,-16,51,58,36,35,8.0,109,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,8.0,10.0,14.0,,20.0,56,2.0,2.0,4.0,7.0,9.0,,14.0,12.0,8.0,2.0,,1.0,2.0,1.0,5.0,1.0,,1.0,1.0,4.0,1.0,5.0,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,14.0,36,,,0.6,0.6666666666666666,0.7142857142857143,1.0,0.7777777777777778,0.6666666666666666,1.0,0.7,0.6666666666666666,1.0,0.7,,,,25.423728813559322,,0.07692307692307693,,0.125,0.2,0.09523809523809523,0.038461538461538464,,,,0.25,,,,0.2,0.3333333333333333,,,,0.2,1.0,1.0,0.3333333333333333,0.2,0.6666666666666666,0.6666666666666666,0.5,0.5333333333333333,0.625,0.625,0.8,1.0,1.0,0.2,1.0,0.26666666666666666,0.44347857142857144,0.4756,0.4383111111111111,0.13333333333333333,0.14285714285714285,0.2,0.7,12.507142857142854,0.7058823529411765,,,,1.0,,1.0,1.0,,1.0,,,,0.06666666666666667,,,,,0.06666666666666667,,61.8,,2.0,2.0,2.0,,,,,,,,0.4,,1.0,,,1.0,1.0,,,,,,,0.1,,,,,,,,,,,2.0,,,,,,,,,,False,,,,,,,,
202683,1610612762,Enes Kanter,Enes Kanter,202683,UTA,2185.0,36,6,72,67,18,7,19.0,139,5.0,11.0,2.0,6.0,4.0,4.0,1.0,3.0,,,6.0,14.0,,12.0,65,2.0,6.0,4.0,4.0,5.0,,8.0,6.0,6.0,4.0,,,1.0,,3.0,,8.0,1.0,5.0,6.0,8.0,14.0,,1.0,,2.0,,3.0,1.0,,3.0,6.0,,,1.0,2.0,1.0,1.0,,4.0,3.0,1.0,4.0,1.0,,8.0,18,,,0.5,0.75,0.42857142857142855,0.3333333333333333,0.8,0.42857142857142855,0.3333333333333333,0.8,0.42857142857142855,0.3333333333333333,0.8,,,,17.708333333333336,0.3333333333333333,0.21739130434782608,0.17391304347826086,0.1111111111111111,,0.1875,0.16326530612244897,0.09523809523809523,0.3333333333333333,0.1,,,0.16666666666666666,0.3333333333333333,,,0.25,,0.25,0.7857142857142857,0.45454545454545453,0.45454545454545453,0.4,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,,,,,1.0,0.3333333333333333,0.8,1.0,0.7857142857142857,0.5503928571428571,0.586,0.5912,0.07142857142857142,0.07142857142857142,0.3333333333333333,0.6666666666666666,3.1,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,False,,,,,,,,1.0
2572,1610612762,Josh Howard,Josh Howard,2572,UTA,611.0,10,-17,21,21,9,5,2.0,42,,,,,,,,,,2.0,,2.0,,,26,,,,,,,,,,,,2.0,2.0,,4.0,,1.0,,2.0,2.0,1.0,3.0,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,9,,,,,,,,,,,,,,,,,8.333333333333334,,0.3333333333333333,0.08333333333333333,,,0.2222222222222222,0.08333333333333333,,,0.2,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,1.0,,,,,,,,,0.40795000000000003,,,,,,,15.75,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,
202379,1610612762,Jeremy Evans,Jeremy Evans,202379,UTA,333.0,6,2,10,11,10,4,2.0,21,,1.0,,,,1.0,,,,,,1.0,2.0,2.0,13,,,,,1.0,2.0,2.0,,,,,1.0,1.0,1.0,2.0,,,,3.0,3.0,,3.0,,,,,,,,,,1.0,,1.0,,1.0,2.0,1.0,,,,,,,,2.0,10,,,,,,,,,,,0.5,,0.5,,,,15.384615384615383,,1.0,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,0.4709,,0.4709,0.5,0.5,,1.0,3.1,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,
