EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Corner3Assists,AssistPoints,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Travels,BlockingFouls,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,TwoPtAssists,Arc3Assists,AtRimAssists,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,DefFTReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyArc3FGM,PtsUnassisted3s,ShortMidRangeAssists,LongMidRangeAssists,Charge Fouls Drawn,PenaltyArc3Accuracy,SecondChanceCorner3FGA,LongMidRangePctBlocked,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,FTOffRebounds,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,BlockedLongMidRange,OffensiveGoaltends,OffFTReboundPct,on
101133,1610612742,Ian Mahinmi,Ian Mahinmi,101133,DAL,2693.0,45,7.0,85,85,43.0,16.0,7.0,170,3.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,6.0,8.0,16.0,97.0,1.0,1.0,2.0,4.0,2.0,2.0,4.0,8.0,6.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,5.0,5.0,10.0,2.0,2.0,1.0,1.0,1.0,1.0,7.0,8.0,1.0,7.0,1.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,8.0,43.0,2.0,0.75,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,0.8,1.0,1.0,0.16666666666666666,0.2,11.956521739130434,0.1111111111111111,0.17647058823529413,0.14285714285714285,0.15384615384615385,0.12195121951219512,0.16666666666666666,0.14285714285714285,0.2,0.2,0.1,0.3333333333333333,0.14285714285714285,0.2222222222222222,0.2,1.0,0.8333333333333334,0.6,0.75,0.6666666666666666,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.6303333333333333,0.6603,0.6805,0.25,0.25,0.25,0.5,3.4500000000000006,0.5058823529411764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1713,1610612742,Vince Carter,Vince Carter,1713,DAL,4452.0,74,-28.0,142,139,64.0,49.0,17.0,281,2.0,4.0,,,1.0,1.0,,5.0,5.0,13.0,4.0,23.0,172.0,1.0,2.0,1.0,3.0,2.0,4.0,2.0,12.0,,10.0,,1.0,1.0,2.0,5.0,6.0,11.0,3.0,14.0,2.0,1.0,2.0,4.0,,1.0,5.0,9.0,1.0,11.0,2.0,6.0,2.0,1.0,1.0,1.0,,1.0,1.0,12.0,64.0,1.0,,,0.38461538461538464,0.5,0.5,0.5,0.3333333333333333,0.7142857142857143,0.5227272727272727,0.375,0.75,0.07692307692307693,,16.352201257861633,0.17142857142857143,0.0425531914893617,0.22727272727272727,0.07142857142857142,0.19298245614035087,0.04918032786885246,,0.1,,0.1,,0.06666666666666667,0.23076923076923078,0.21052631578947367,1.0,0.21052631578947367,0.5,0.5,,0.2631578947368421,,,,,,0.14285714285714285,1.0,0.5263157894736842,0.47206052631578943,0.4221166666666667,0.4743857142857143,0.09523809523809523,0.13333333333333333,0.13043478260869565,0.5217391304347826,11.06153846153846,0.4507042253521127,3.0,4.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,6.0,1.0,2.0,3.0,9.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.6666666666666666,0.5,0.3157894736842105,0.25,0.5,0.2857142857142857,0.3333333333333333,0.21052631578947367,0.75,1.0,0.15789473684210525,0.6666666666666666,0.6666666666666666,1.0,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.2857142857142857,1.0,0.14285714285714285,0.3333333333333333,24.849999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,9216.0,154,-28.0,290,291,112.0,59.0,38.0,581,9.0,19.0,1.0,3.0,3.0,7.0,11.0,15.0,33.0,71.0,38.0,107.0,343.0,6.0,11.0,7.0,19.0,12.0,24.0,27.0,51.0,28.0,38.0,2.0,8.0,1.0,2.0,9.0,11.0,22.0,3.0,25.0,3.0,1.0,5.0,10.0,,6.0,5.0,9.0,2.0,30.0,3.0,42.0,15.0,8.0,,,,,,51.0,112.0,8.0,0.42424242424242425,0.4375,0.4647887323943662,0.5454545454545454,0.5,0.44805194805194803,0.5454545454545454,0.4444444444444444,0.5585106382978723,0.6785714285714286,0.6375,0.11267605633802817,0.21052631578947367,31.32530120481928,0.13580246913580246,0.020202020202020204,0.225,0.02702702702702703,0.1652892561983471,0.022058823529411766,0.05405405405405406,,,,0.09090909090909091,0.2608695652173913,0.029411764705882353,0.21875,,0.24675324675324675,0.47368421052631576,0.6,0.3333333333333333,0.19480519480519481,0.7333333333333333,0.7333333333333333,0.5454545454545454,0.2727272727272727,0.3333333333333333,0.25925925925925924,0.42857142857142855,0.3246753246753247,0.45849545454545454,0.4695375,0.4613481481481482,0.1744186046511628,0.1875,0.17757009345794392,0.4766355140186916,8.95774647887324,0.38620689655172413,13.0,37.0,,,,,1.0,6.0,,3.0,1.0,6.0,,,3.0,3.0,6.0,1.0,5.0,7.0,3.0,19.0,2.0,5.0,1.0,4.0,,1.0,,,1.0,0.16666666666666666,,0.16666666666666666,0.07792207792207792,0.10810810810810811,0.5,0.16666666666666666,0.25,0.4805194805194805,0.35135135135135137,0.3939393939393939,,,,,0.07792207792207792,0.16666666666666666,0.16666666666666666,1.0,,,,0.1111111111111111,0.16666666666666666,24.7,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,6.0,2.0,0.3333333333333333,0.029411764705882353,0.38461538461538464,1.0,,,,,,,,,,,,,,,,,,,True
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,6448.0,107,-27.0,200,200,90.0,50.0,24.0,400,2.0,2.0,,,2.0,2.0,2.0,8.0,8.0,15.0,5.0,42.0,237.0,1.0,2.0,,2.0,4.0,4.0,,14.0,6.0,10.0,,,,,3.0,2.0,5.0,,5.0,1.0,,1.0,6.0,,3.0,1.0,9.0,,7.0,,8.0,4.0,,,,,,,14.0,90.0,,0.375,0.375,0.5333333333333333,0.5,1.0,0.5967741935483871,0.25,0.5833333333333334,0.6,0.25,0.5833333333333334,,,18.303571428571427,0.0392156862745098,,0.10714285714285714,,0.06329113924050633,,,,,,,0.11764705882352941,,0.13636363636363635,,0.06451612903225806,1.0,1.0,0.5,0.25806451612903225,0.25,0.25,0.5,,,0.16666666666666666,1.0,0.5806451612903226,0.4792241935483871,0.40449999999999997,0.48646666666666666,0.11428571428571428,0.21052631578947367,0.047619047619047616,0.3333333333333333,12.16,0.45,4.0,5.0,2.0,2.0,1.0,1.0,5.0,14.0,2.0,7.0,7.0,16.0,2.0,2.0,8.0,18.0,14.0,5.0,4.0,11.0,1.0,26.0,1.0,5.0,2.0,3.0,,,1.0,2.0,0.8571428571428571,0.4375,0.25,0.4375,0.5161290322580645,,0.8333333333333334,,,0.16129032258064516,0.8,0.8,0.06451612903225806,1.0,1.0,1.0,0.45161290322580644,0.35714285714285715,0.35714285714285715,0.8,0.5,0.08333333333333333,1.0,0.5833333333333334,0.35714285714285715,24.55625,7.0,3.0,2.0,,,,1.0,1.0,1.0,,,,,0.25,,1.0,3.0,1.0,4.0,1.0,0.14285714285714285,,,,,,,,,,,,,True
2753,1610612742,Delonte West,Delonte West,2753,DAL,4955.0,83,-40.0,153,156,44.0,21.0,19.0,309,7.0,12.0,,,2.0,4.0,1.0,5.0,8.0,19.0,5.0,30.0,189.0,,,,,3.0,7.0,2.0,11.0,4.0,12.0,,2.0,,2.0,1.0,3.0,4.0,2.0,6.0,3.0,2.0,,2.0,,1.0,2.0,4.0,,7.0,,5.0,3.0,,,,,,,11.0,44.0,,0.25,0.25,0.42105263157894735,,0.42857142857142855,0.5,,0.5,0.5555555555555556,,0.55,0.10526315789473684,0.08333333333333333,16.477272727272727,0.06666666666666667,0.03225806451612903,0.045454545454545456,,0.05970149253731343,0.02564102564102564,0.06896551724137931,,,,,0.0625,0.058823529411764705,0.05555555555555555,,0.48,0.5833333333333334,0.6363636363636364,0.2857142857142857,0.2,0.2,0.25,,,,0.4444444444444444,0.5,0.72,0.502142,0.5649,0.4941055555555556,0.1111111111111111,0.14285714285714285,,0.36666666666666664,6.136842105263159,0.2875816993464052,,2.0,3.0,5.0,1.0,1.0,,1.0,,1.0,3.0,6.0,1.0,1.0,2.0,9.0,1.0,,3.0,6.0,2.0,15.0,1.0,2.0,2.0,,,,,,1.0,0.5,0.5,0.5,0.24,,1.0,0.08333333333333333,,0.08,,,0.2,0.6,0.6,1.0,0.04,,,,,0.1111111111111111,1.0,0.1111111111111111,,23.400000000000002,3.0,1.0,3.0,,1.0,,,,,1.0,,,0.08333333333333333,,,,,,,,,1.0,0.2,1.0,,,,,,,,,,True
467,1610612742,Jason Kidd,Jason Kidd,467,DAL,6894.0,115,3.0,221,221,87.0,42.0,32.0,442,4.0,9.0,,,1.0,2.0,1.0,2.0,5.0,15.0,9.0,40.0,255.0,,1.0,,,1.0,3.0,6.0,20.0,,10.0,,3.0,1.0,2.0,5.0,12.0,17.0,3.0,20.0,8.0,6.0,,9.0,,5.0,1.0,5.0,,9.0,2.0,10.0,2.0,2.0,1.0,1.0,,1.0,1.0,20.0,87.0,2.0,,,0.3333333333333333,,0.3333333333333333,0.4696969696969697,,0.5833333333333334,0.5405405405405406,,0.6666666666666666,0.2,0.2222222222222222,17.898832684824903,0.18461538461538463,0.027777777777777776,0.1724137931034483,0.030303030303030304,0.18085106382978725,0.02857142857142857,0.03571428571428571,,0.06666666666666667,,0.1,,0.1935483870967742,0.17391304347826086,1.0,0.2727272727272727,0.4444444444444444,0.5714285714285714,,0.06060606060606061,0.5,0.5,,,,0.16666666666666666,0.5,0.8181818181818182,0.5302090909090909,0.414,0.5697083333333334,0.08571428571428572,0.125,,0.5,6.593333333333333,0.3936651583710407,,4.0,1.0,3.0,,,6.0,15.0,1.0,9.0,7.0,18.0,1.0,4.0,9.0,9.0,15.0,6.0,6.0,17.0,4.0,40.0,2.0,9.0,8.0,1.0,,,1.0,1.0,0.42857142857142855,0.3888888888888889,0.4444444444444444,0.3888888888888889,0.5454545454545454,0.25,1.0,0.2857142857142857,0.16666666666666666,0.12121212121212122,,,0.09090909090909091,0.3333333333333333,0.3333333333333333,1.0,0.45454545454545453,0.4,0.4,0.3333333333333333,0.5,,,0.75,0.4,24.55,11.0,2.0,3.0,,,,,,,1.0,,,,,,4.0,12.0,5.0,3.0,,0.4444444444444444,,,,1.0,0.05263157894736842,,,,,,,,True
1890,1610612742,Shawn Marion,Shawn Marion,1890,DAL,6411.0,107,-6.0,204,205,84.0,35.0,32.0,409,5.0,8.0,2.0,3.0,2.0,3.0,,1.0,11.0,20.0,9.0,43.0,231.0,4.0,5.0,,8.0,2.0,6.0,,4.0,6.0,16.0,4.0,2.0,2.0,5.0,3.0,13.0,18.0,8.0,26.0,1.0,1.0,4.0,7.0,,3.0,6.0,12.0,,8.0,,10.0,4.0,1.0,4.0,2.0,,5.0,3.0,4.0,84.0,,0.2727272727272727,0.3333333333333333,0.55,0.8,0.3333333333333333,0.53125,0.6666666666666666,0.2222222222222222,0.581081081081081,0.6666666666666666,0.2222222222222222,0.1,0.125,18.333333333333336,0.21311475409836064,0.07042253521126761,0.125,0.0625,0.18823529411764706,0.06796116504854369,0.06896551724137931,0.06896551724137931,0.07692307692307693,0.08695652173913043,,0.2857142857142857,0.25,0.10526315789473684,0.6,0.25,0.625,0.7142857142857143,0.6,0.03125,,,,0.5,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.625,0.5325234375000001,0.55785,0.5371111111111111,0.1111111111111111,0.16666666666666666,0.18604651162790697,0.09302325581395349,5.42,0.4117647058823529,6.0,11.0,3.0,9.0,,2.0,1.0,3.0,,1.0,4.0,12.0,1.0,,3.0,12.0,3.0,1.0,1.0,3.0,,7.0,,3.0,2.0,1.0,,1.0,3.0,3.0,1.0,0.3333333333333333,,0.3333333333333333,0.375,0.09090909090909091,0.42857142857142855,0.10526315789473684,0.2,0.34375,0.5454545454545454,0.6,0.28125,0.3333333333333333,0.3333333333333333,1.0,0.09375,0.3333333333333333,0.3333333333333333,1.0,,0.2222222222222222,,0.1111111111111111,0.3333333333333333,23.233333333333334,2.0,1.0,1.0,2.0,,1.0,,,,,,0.4,,,,,,,1.0,,,1.0,,0.16666666666666666,,,1.0,2.0,1.0,1.0,2.0,1.0,0.3333333333333333,True
201958,1610612742,Rodrigue Beaubois,Rodrigue Beaubois,201958,DAL,300.0,5,6.0,10,10,7.0,5.0,3.0,20,,,,,,,,,,1.0,,,11.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,7.692307692307692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.447,,0.447,,,,,10.2,0.7,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201148,1610612742,Brandan Wright,Brandan Wright,201148,DAL,998.0,17,-20.0,31,31,13.0,8.0,2.0,62,,2.0,,1.0,,,,,,2.0,1.0,1.0,45.0,,1.0,,,,,1.0,1.0,,,,1.0,,1.0,2.0,,2.0,1.0,3.0,,,1.0,3.0,,2.0,3.0,4.0,,1.0,,2.0,1.0,,,,,,,1.0,13.0,,,,,,,,,,0.16666666666666666,,0.5,0.5,0.5,18.18181818181818,,0.1111111111111111,0.3333333333333333,,0.25,0.08333333333333333,,0.2,,,,,,0.25,,1.0,,,,,,,,1.0,,,,1.0,0.54905,0.662,,0.3333333333333333,0.3333333333333333,,1.0,1.6,0.41935483870967744,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,0.6666666666666666,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True
2073,1610612742,Brian Cardinal,Brian Cardinal,2073,DAL,203.0,3,-7.0,6,6,,,,12,,,,,,,,1.0,,1.0,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.666666666666668,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.3989,,,,,,,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
