EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,FoulsDrawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,PtsAssisted2s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,Assisted2sPct,NonPutbacksAssisted2sPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFtPoints,SecondChancePoints,LostBallTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceTsPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChancePointsPct,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,DefCorner3ReboundPct,Fg2aBlocked,Corner3Assists,FTDefRebounds,Offensive Fouls Drawn,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,SecondChanceAtRimFGA,SecondChanceFG2A,OffTwoPtRebounds,OffRebounds,Steals,LostBallSteals,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,SecondChanceFG2M,OffThreePtRebounds,SecondChanceFg2Pct,SecondChanceEfgPct,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceAtRimAccuracy,PtsPutbacks,SelfOReb,Offensive Fouls,SelfORebPct,LongMidRangePctAssisted,Corner3FGM,Corner3FGA,BadPassSteals,DefLongMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,on,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,ShortMidRangeAssists,FTOffRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,2pt And 1 Free Throw Trips,ShortMidRangePctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,BlockingFouls,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Charge Fouls Drawn,BlockedAtRim,BlockedLongMidRange,OffCorner3ReboundPct,Fg3aBlocked,Blocked3s,BlockedCorner3,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,BlockedArc3,BlockingFoulsDrawn,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,OffensiveGoaltends
200752,1610612763,Rudy Gay,Rudy Gay,200752,MEM,364.0,6.0,3.0,17.0,11.0,11.0,6.0,4.0,28.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,12.0,14.0,1.0,2.0,2.0,4.0,1.0,9.0,4.0,6.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,11.0,1.0,0.5,0.5,0.5,0.6666666666666666,0.5,0.7142857142857143,0.6666666666666666,0.6875,0.6428571428571429,0.5714285714285714,42.85714285714286,1.0,1.0,0.25,0.4,1.0,0.5,1.0,0.14285714285714285,1.0,1.0,0.2857142857142857,0.5,0.5,0.5714285714285714,0.5,0.5,1.0,0.6666666666666666,0.5,0.5714285714285714,0.5,0.3080214285714286,0.2962416666666667,0.125,0.25,0.75,12.233333333333334,26.85,0.6470588235294118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201144,1610612763,Mike Conley,Mike Conley,201144,MEM,263.0,4.0,11.0,10.0,6.0,5.0,1.0,2.0,16.0,,,,,,,,,2.0,2.0,,,,4.0,5.0,,,,,,,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,5.0,,,,,1.0,,1.0,,1.0,,,16.666666666666668,,0.3333333333333333,,0.3333333333333333,1.0,,,,,,,,,,,,,,,1.0,,0.4689,,,,,2.4,,0.5,2.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,8.0,0.5,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201188,1610612763,Marc Gasol,Marc Gasol,201188,MEM,408.0,7.0,4.0,18.0,12.0,12.0,7.0,1.0,30.0,,,,,,,,,1.0,1.0,,,3.0,5.0,13.0,1.0,1.0,,,3.0,5.0,,,,,,,,,1.0,,1.0,2.0,4.0,,,,,,,5.0,12.0,,,,,1.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,,21.05263157894737,1.0,,,,,,,,,,,,,,,,,,,1.0,,0.3916,0.3916,,,1.0,0.7,,0.6666666666666666,1.0,1.0,2.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,0.5,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201564,1610612763,O.J. Mayo,O.J. Mayo,201564,MEM,1165.0,19.0,-10.0,43.0,36.0,19.0,14.0,6.0,79.0,,1.0,1.0,4.0,,,,,1.0,7.0,,,,2.0,46.0,,2.0,,,,,2.0,,,,2.0,,2.0,2.0,3.0,2.0,4.0,,,,,,,,,,19.0,,,,,0.14285714285714285,,0.14285714285714285,,0.14285714285714285,,,21.153846153846153,0.75,,0.2857142857142857,0.14285714285714285,,0.2,,0.14285714285714285,,,0.5714285714285714,0.25,0.25,,,,,,,0.2857142857142857,,0.4056571428571428,0.4093,,,,12.799999999999999,,0.4418604651162791,,2.0,,2.0,,2.0,,,4.0,,,0.2857142857142857,,,,,2.0,,,1.0,2.0,,3.0,,,,,,1.0,,,2.0,1.0,1.0,1.0,2.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2240,1610612763,Gilbert Arenas,Gilbert Arenas,2240,MEM,1385.0,23.0,-6.0,49.0,42.0,20.0,15.0,8.0,91.0,,,,,,4.0,,2.0,2.0,4.0,,4.0,,4.0,50.0,,,,2.0,,,4.0,,4.0,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,20.0,,,,,0.5,,0.25,,0.25,,0.5,15.0,1.0,,,,,,,,,,,,,0.5,,,,1.0,,1.0,,0.45630625,0.34845,,,,2.125,26.799999999999997,0.40816326530612246,2.0,4.0,,,1.0,1.0,,,3.0,,,0.5,0.5,1.0,,,,,,1.0,,3.0,6.0,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2216,1610612763,Zach Randolph,Zach Randolph,2216,MEM,778.0,13.0,-5.0,22.0,23.0,1.0,1.0,5.0,45.0,,,,2.0,,,,,,4.0,,,,,26.0,,,,,,,,,,,1.0,2.0,3.0,5.0,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,16.129032258064516,1.0,0.25,0.5,0.3,,1.0,,,,,0.5,,,,,,,,,0.5,,0.43370000000000003,,,,,9.475,,0.045454545454545456,,2.0,,1.0,,1.0,,1.0,2.0,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,0.5,1.0,,1.0,1.0,2.0,2.0,1.0,1.0,0.14285714285714285,0.13333333333333333,0.16666666666666666,0.14285714285714285,1.0,1.0,0.5829,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201632,1610612763,Hamed Haddadi,Hamed Haddadi,201632,MEM,68.0,1.0,-3.0,2.0,2.0,1.0,,,4.0,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,50.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201967,1610612763,Dante Cunningham,Dante Cunningham,201967,MEM,530.0,9.0,-13.0,20.0,18.0,11.0,10.0,4.0,38.0,,,,1.0,,,,,1.0,2.0,,,,2.0,24.0,,,,,,,2.0,,,,1.0,,1.0,3.0,,,,,,,,,,,,,11.0,,,,,0.5,,0.5,,0.5,,,8.333333333333334,,,0.2,0.16666666666666666,,,,,,,0.5,,,,,,,,,0.5,,0.48425,,,,,8.1,,0.55,1.0,1.0,,,,,,,,,,0.5,1.0,1.0,,,,,2.0,,,,,,,,,1.0,,,1.0,,,,,,0.5,,,,,,,,1.0,1.0,1.0,2.0,,,0.1111111111111111,0.18181818181818182,,0.25,,1.0,0.5584,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201578,1610612763,Marreese Speights,Marreese Speights,201578,MEM,943.0,16.0,-2.0,32.0,29.0,11.0,12.0,6.0,61.0,1.0,2.0,3.0,4.0,,,,,6.0,12.0,,,,12.0,31.0,1.0,3.0,,,,2.0,8.0,,,,,,1.0,7.0,,,1.0,3.0,,,,,,,,2.0,11.0,,,,,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,,32.5,,,,,,,,0.16666666666666666,0.5,0.5,0.3333333333333333,0.75,0.75,,,,,,,0.5,,0.5007916666666666,0.43019999999999997,,,0.16666666666666666,8.6,,0.34375,2.0,6.0,4.0,,,,,,,0.3333333333333333,0.4,0.5,0.3333333333333333,0.4,,,1.0,,4.0,,,,1.0,,,,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,1.0,,,,1.0,,1.0,1.0,0.08333333333333333,0.16666666666666666,1.0,5.0,6.0,6.0,6.0,,,0.46153846153846156,0.375,0.42857142857142855,0.6,,0.8333333333333334,0.5828833333333333,2.0,2.0,,0.3333333333333333,0.3333333333333333,,,0.4,2.0,2.0,1.0,0.4,0.6666666666666666,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202347,1610612763,Quincy Pondexter,Quincy Pondexter,202347,MEM,1021.0,17.0,-9.0,32.0,31.0,9.0,9.0,4.0,63.0,,,,1.0,,,,,,1.0,1.0,1.0,,3.0,36.0,,,,,,,,3.0,,,,2.0,2.0,2.0,,,,1.0,,,,,,,,,9.0,1.0,1.0,,1.0,,,0.75,,0.75,,0.5,5.128205128205128,,0.2222222222222222,,0.16666666666666666,,,,,,,0.5,,,,,,,,,0.5,,0.5419,,,,,16.3,23.5,0.28125,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.4,0.5,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200752,1610612763,Rudy Gay,Rudy Gay,200752,MEM,16388.0,273.0,29.0,492.0,494.0,151.0,150.0,80.0,986.0,22.0,39.0,9.0,34.0,2.0,13.0,,4.0,42.0,92.0,2.0,15.0,31.0,121.0,489.0,14.0,25.0,,5.0,12.0,40.0,50.0,6.0,13.0,2.0,7.0,21.0,34.0,44.0,11.0,7.0,20.0,27.0,37.0,2.0,14.0,1.0,1.0,1.0,1.0,40.0,148.0,1.0,0.13333333333333333,,0.13333333333333333,0.45652173913043476,0.56,0.4205607476635514,0.4666666666666667,0.4878048780487805,0.527027027027027,0.14018691588785046,24.237288135593218,0.55,0.12962962962962962,0.12727272727272726,0.12903225806451613,0.14285714285714285,0.13953488372093023,1.0,0.3644859813084112,0.5641025641025641,0.6285714285714286,0.3177570093457944,0.2647058823529412,0.2647058823529412,0.12149532710280374,0.15384615384615385,0.15384615384615385,1.0,0.13333333333333333,,0.3177570093457944,0.15384615384615385,0.4462773584905661,0.4284844827586206,0.11864406779661017,0.13592233009708737,0.3305785123966942,10.56521739130435,26.986666666666668,0.30691056910569103,11.0,19.0,34.0,7.0,3.0,10.0,1.0,4.0,23.0,0.40476190476190477,0.4473684210526316,0.17757009345794392,0.5789473684210527,0.7333333333333333,0.45454545454545453,4.0,5.0,5.0,19.0,4.0,6.0,9.0,15.0,,3.0,5.0,5.0,0.5588235294117647,0.16666666666666666,0.8,0.15702479338842976,2.0,4.0,9.0,,1.0,0.08333333333333333,8.0,2.0,6.0,1.0,0.08695652173913043,0.21052631578947367,0.23076923076923078,5.0,11.0,8.0,10.0,9.0,5.0,0.041025641025641026,0.03305785123966942,0.06451612903225806,0.014925373134328358,0.07407407407407407,0.35714285714285715,0.48825769230769234,4.0,7.0,,0.6363636363636364,0.5,,,0.8,8.0,1.0,2.0,0.01818181818181818,0.6666666666666666,,2.0,4.0,0.1694915254237288,0.018691588785046728,,,,False,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,0.10256410256410256,0.1111111111111111,0.045454545454545456,0.2727272727272727,0.07142857142857142,0.14285714285714285,0.03333333333333333,,,,,,,,,,,,,,,,,,,,,,,,
201144,1610612763,Mike Conley,Mike Conley,201144,MEM,16344.0,272.0,3.0,485.0,489.0,127.0,123.0,72.0,974.0,5.0,14.0,7.0,15.0,9.0,15.0,1.0,2.0,19.0,52.0,11.0,22.0,24.0,95.0,503.0,6.0,13.0,2.0,4.0,14.0,32.0,32.0,21.0,15.0,9.0,3.0,15.0,18.0,22.0,9.0,9.0,16.0,26.0,32.0,2.0,8.0,,,,,29.0,124.0,0.6363636363636364,0.5,0.5,0.5,0.36538461538461536,0.46153846153846156,0.4797297297297297,0.5294117647058824,0.5224719101123596,0.62,0.2972972972972973,17.881944444444446,0.5625,0.09316770186335403,0.05357142857142857,0.08294930875576037,0.1276595744680851,0.06818181818181818,,0.1891891891891892,0.35714285714285715,0.38461538461538464,0.20270270270270271,0.4666666666666667,0.4666666666666667,0.20270270270270271,0.6,0.6,0.5555555555555556,0.11764705882352941,0.5,0.6081081081081081,0.6,0.47551824324324327,0.45017352941176475,0.0975609756097561,0.13333333333333333,0.3368421052631579,8.790384615384614,25.268181818181812,0.2618556701030928,7.0,23.0,6.0,40.0,7.0,47.0,6.0,14.0,101.0,0.15789473684210525,0.15789473684210525,0.3108108108108108,0.30434782608695654,0.3684210526315789,0.2857142857142857,2.0,4.0,3.0,8.0,,,8.0,19.0,1.0,,7.0,3.0,0.35,0.23529411764705882,0.5,0.08421052631578947,14.0,4.0,7.0,,1.0,,5.0,1.0,,3.0,0.09615384615384616,0.17391304347826086,,3.0,5.0,4.0,4.0,6.0,3.0,0.02,0.01652892561983471,0.031746031746031744,,0.09615384615384616,0.3333333333333333,0.5120750000000001,1.0,1.0,,0.2,0.2777777777777778,,,0.3333333333333333,,,,,0.14285714285714285,2.0,7.0,3.0,0.06451612903225806,0.0945945945945946,0.2857142857142857,0.2857142857142857,1.0,False,2.0,2.0,2.0,4.0,12.0,,,1.0,,,,0.07142857142857142,,0.02564102564102564,,0.2222222222222222,0.2222222222222222,0.11764705882352941,1.0,1.0,1.0,12.0,1.0,0.25,0.5,1.0,0.5,,,,,,,,,,,,,,,
201188,1610612763,Marc Gasol,Marc Gasol,201188,MEM,15250.0,254.0,19.0,461.0,464.0,132.0,123.0,72.0,925.0,14.0,32.0,5.0,12.0,,1.0,,,35.0,67.0,,1.0,31.0,101.0,466.0,8.0,16.0,,,16.0,32.0,34.0,,1.0,,7.0,20.0,31.0,47.0,8.0,2.0,12.0,42.0,39.0,,15.0,13.0,4.0,13.0,9.0,32.0,129.0,,,,,0.5223880597014925,0.5,0.5147058823529411,0.5,0.5872093023255814,0.64,0.014705882352941176,17.915904936014627,0.6666666666666666,0.1360544217687075,0.1346153846153846,0.135678391959799,0.045454545454545456,0.07894736842105263,0.6923076923076923,0.47058823529411764,0.4375,0.4375,0.17647058823529413,0.4166666666666667,0.4166666666666667,0.014705882352941176,,,,,,0.35294117647058826,,0.4443198529411765,0.42084375,0.1875,0.189873417721519,0.31683168316831684,8.135820895522388,25.4,0.28633405639913234,16.0,23.0,36.0,19.0,3.0,22.0,3.0,10.0,47.0,0.5142857142857142,0.5625,0.3382352941176471,0.6956521739130435,0.8421052631578947,0.5625,3.0,6.0,7.0,15.0,6.0,5.0,11.0,23.0,3.0,3.0,6.0,6.0,0.6818181818181818,0.375,0.5,0.1485148514851485,5.0,2.0,4.0,,6.0,0.2857142857142857,4.0,,4.0,3.0,0.05970149253731343,0.17391304347826086,0.2,6.0,7.0,14.0,16.0,2.0,,0.07608695652173914,0.07142857142857142,,0.08064516129032258,0.20833333333333334,0.8571428571428571,0.5173166666666666,3.0,4.0,2.0,0.5714285714285714,0.5714285714285714,0.05,0.037037037037037035,0.5,6.0,,2.0,,0.4,,,2.0,0.14545454545454545,,,,,False,,,,,4.0,,,,,,3.0,,,0.13846153846153847,0.5,,,,,,,,1.0,,,,,4.0,8.0,1.0,0.07692307692307693,,,,,,,,,,,
201564,1610612763,O.J. Mayo,O.J. Mayo,201564,MEM,8626.0,144.0,-10.0,272.0,269.0,106.0,101.0,36.0,541.0,1.0,11.0,3.0,9.0,6.0,20.0,,8.0,9.0,31.0,7.0,24.0,21.0,60.0,273.0,3.0,11.0,,9.0,9.0,15.0,14.0,18.0,20.0,6.0,5.0,14.0,21.0,23.0,10.0,7.0,14.0,16.0,27.0,5.0,9.0,,,1.0,,13.0,103.0,0.8571428571428571,0.2916666666666667,,0.2916666666666667,0.2903225806451613,0.2727272727272727,0.35454545454545455,0.15,0.4318181818181818,0.2708333333333333,0.43636363636363634,25.477707006369425,0.7142857142857143,0.15555555555555556,0.19230769230769232,0.16379310344827586,0.23333333333333334,0.21052631578947367,,0.2,0.09090909090909091,0.1,0.16363636363636364,0.3333333333333333,0.375,0.36363636363636365,0.3,0.3157894736842105,0.8333333333333334,0.4,,0.6363636363636364,0.3,0.48777636363636356,0.46594500000000005,0.140625,0.225,0.25,9.264516129032256,25.516666666666666,0.3897058823529412,5.0,11.0,4.0,12.0,1.0,13.0,,6.0,27.0,0.2222222222222222,0.2222222222222222,0.2,0.45454545454545453,0.5555555555555556,0.2,1.0,3.0,3.0,6.0,3.0,4.0,3.0,15.0,1.0,,2.0,1.0,0.4166666666666667,0.15,0.3333333333333333,0.1,5.0,1.0,4.0,,3.0,0.14285714285714285,4.0,1.0,2.0,2.0,0.12903225806451613,0.18181818181818182,0.11764705882352941,,1.0,1.0,2.0,9.0,5.0,0.010638297872340425,0.016,0.038461538461538464,,0.1111111111111111,,0.4740333333333333,,,1.0,,0.375,0.03225806451612903,0.043478260869565216,,,,2.0,,,1.0,4.0,4.0,0.12121212121212122,0.07272727272727272,0.25,0.25,1.0,False,1.0,1.0,2.0,3.0,1.0,,1.0,,,,,0.09090909090909091,,,1.0,0.25,0.5,0.05,,1.0,1.0,3.0,,0.3333333333333333,0.5,1.0,,,,,,1.0,1.0,1.0,0.041666666666666664,0.1111111111111111,0.05,,,,,
201578,1610612763,Marreese Speights,Marreese Speights,201578,MEM,5064.0,84.0,-14.0,155.0,160.0,41.0,59.0,12.0,315.0,2.0,8.0,8.0,13.0,,,,,14.0,29.0,,,6.0,34.0,154.0,5.0,7.0,,,3.0,13.0,8.0,,,,3.0,11.0,16.0,23.0,3.0,2.0,4.0,9.0,10.0,,6.0,3.0,2.0,3.0,1.0,13.0,41.0,,,,,0.4827586206896552,0.7142857142857143,0.4827586206896552,0.7142857142857143,0.5151515151515151,0.8125,,21.637426900584796,0.75,0.1896551724137931,0.15,0.1794871794871795,0.2,0.2,0.3333333333333333,0.27586206896551724,0.25,0.2857142857142857,0.4482758620689655,0.6153846153846154,0.6153846153846154,,,,,,,0.27586206896551724,,0.4564862068965517,0.43134285714285714,0.18181818181818182,0.18181818181818182,0.38235294117647056,10.975862068965519,,0.2645161290322581,4.0,8.0,20.0,2.0,,2.0,,2.0,4.0,0.7142857142857143,0.9090909090909091,0.27586206896551724,0.5,0.5714285714285714,0.25,2.0,2.0,2.0,8.0,1.0,2.0,8.0,12.0,,1.0,,,0.5,0.2857142857142857,1.0,0.23529411764705882,,,1.0,1.0,1.0,,2.0,,2.0,,0.06896551724137931,0.125,0.25,5.0,6.0,6.0,7.0,3.0,,0.12244897959183673,0.1076923076923077,0.26666666666666666,0.09090909090909091,0.23809523809523808,0.8333333333333334,0.55906,3.0,3.0,1.0,0.5,0.5,0.0625,0.06666666666666667,0.6,6.0,1.0,1.0,0.07692307692307693,0.875,,,3.0,0.13636363636363635,,,,,False,,,,,,,,,,,2.0,0.125,,0.043478260869565216,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
201632,1610612763,Hamed Haddadi,Hamed Haddadi,201632,MEM,1174.0,20.0,7.0,31.0,31.0,8.0,16.0,8.0,62.0,,,,,,,,,2.0,2.0,,,1.0,5.0,30.0,,,,,,,4.0,,,,1.0,3.0,4.0,9.0,,,,2.0,2.0,,1.0,1.0,1.0,2.0,2.0,,8.0,,,,,1.0,,1.0,,0.8333333333333334,,,6.666666666666666,,0.25,0.3333333333333333,0.26666666666666666,0.16666666666666666,0.3333333333333333,1.0,,,,,,,,,,,,,1.0,,0.48119999999999996,,0.3333333333333333,0.3333333333333333,,1.7,,0.25806451612903225,2.0,2.0,,1.0,,1.0,,,2.0,,,1.0,1.0,1.0,,,,1.0,5.0,,,3.0,5.0,,,,,0.8333333333333334,,,1.0,,,,,,,,,,,,,,2.0,2.0,3.0,5.0,,,0.17647058823529413,0.13636363636363635,0.25,,0.5,1.0,0.48119999999999996,2.0,2.0,,1.0,1.0,,,1.0,4.0,,,,,,,,0.25,,,,,False,,,,,1.0,2.0,,,,,,,1.0,0.25,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,
