EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,Technical Free Throw Trips,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,LongMidRangeAssists,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyPoints,ShortMidRangeAssists,Offensive Fouls,TwoPtShootingFoulsDrawn,BlockedAtRim,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffAtRimReboundPct,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PtsUnassisted3s,HeaveAttempts,OffThreePtRebounds,LostBallSteals,LostBallOutOfBoundsTurnovers,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyFtPoints,Corner3Assists,SelfOReb,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,DefCorner3ReboundPct,SelfORebPct,Loose Ball Fouls,PenaltyArc3FGM,BlockedShortMidRange,PenaltyArc3Accuracy,SecondChanceCorner3FGA,Charge Fouls,Offensive Fouls Drawn,SecondChanceCorner3Frequency,on,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffCorner3ReboundPct,StepOutOfBoundsTurnovers,BlockedCorner3,FTOffRebounds,OffFTReboundPct,3SecondViolations
101107,1610612737,Marvin Williams,Marvin Williams,101107,ATL,2324.0,39,-10.0,73,77,19,8,8,150,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,9,1.0,3.0,1.0,10.0,71,1.0,2.0,1.0,1.0,1.0,6.0,1.0,4.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,9.0,2.0,15,1.0,16,2.0,2.0,1.0,1.0,1.0,1.0,1,4.0,1.0,2.0,1.0,1.0,19,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.5,0.375,0.8333333333333334,0.375,0.8333333333333334,0.25,15.476190476190476,1.0,0.32142857142857145,0.03571428571428571,0.5,0.3611111111111111,0.02631578947368421,0.1,0.16666666666666666,0.14285714285714285,0.4666666666666667,1.0,0.25,1.0,1.0,0.6666666666666666,0.25,0.25,0.08333333333333333,0.16666666666666666,0.5,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.5,0.5,0.5104041666666667,0.53825,0.2989,0.6,10.255555555555555,24.8,0.2602739726027397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1503,1610612737,Tracy McGrady,Tracy McGrady,1503,ATL,2089.0,35,,60,61,6,24,7,121,3.0,4.0,2.0,2.0,4.0,3.0,,,3.0,,,7.0,11,,3.0,,14.0,58,2.0,3.0,,,,4.0,,6.0,8.0,,2.0,3.0,,2.0,4.0,1.0,10.0,2.0,1.0,5.0,,6,2.0,8,,,2.0,,3.0,1.0,1,3.0,,1.0,,,6,0.42857142857142855,0.5,,,,,0.6363636363636364,0.6666666666666666,0.5,0.6666666666666666,0.5,0.6666666666666666,0.21428571428571427,24.637681159420293,,0.23809523809523808,0.07692307692307693,0.16666666666666666,0.2222222222222222,0.058823529411764705,0.1,0.25,0.4,0.16666666666666666,0.3333333333333333,0.2857142857142857,0.75,1.0,0.3333333333333333,0.2857142857142857,0.21428571428571427,,0.21428571428571427,,,,0.6666666666666666,1.0,,,,0.5,,0.4575035714285714,0.5735333333333333,,0.2857142857142857,8.618181818181817,25.633333333333336,0.1,3.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.25,0.3333333333333333,0.1,1.0,0.75,0.75,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
201143,1610612737,Al Horford,Al Horford,201143,ATL,2051.0,34,-10.0,59,59,4,22,6,118,6.0,8.0,,,1.0,4.0,,,,,,7.0,13,,,2.0,16.0,61,,,,,,,1.0,12.0,2.0,,,,,1.0,2.0,,5.0,1.0,,5.0,1.0,6,1.0,7,1.0,1.0,3.0,,3.0,,3,1.0,,,2.0,,4,0.8571428571428571,0.8571428571428571,,,,,0.5384615384615384,,0.5384615384615384,,0.5714285714285714,,,25.37313432835821,1.0,0.22727272727272727,0.037037037037037035,,0.17857142857142858,0.03125,,0.4,,0.21428571428571427,,0.6153846153846154,0.75,0.8571428571428571,0.8333333333333334,0.07692307692307693,0.3076923076923077,,,,,,,,,,,0.6153846153846154,,0.5124,,0.6831,,7.684615384615385,,0.06779661016949153,,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,0.07692307692307693,0.125,,,1.0,,,,0.25,0.25,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.07142857142857142,0.07142857142857142,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2550,1610612737,Kirk Hinrich,Kirk Hinrich,2550,ATL,8469.0,141,-17.0,265,266,62,69,30,531,3.0,5.0,,,5.0,4.0,5.0,3.0,11.0,,1.0,7.0,14,6.0,16.0,2.0,34.0,260,,1.0,,1.0,,,2.0,6.0,8.0,15.0,,10.0,3.0,5.0,6.0,2.0,13.0,3.0,1.0,7.0,,8,4.0,12,4.0,3.0,1.0,,2.0,5.0,9,4.0,,,2.0,,62,0.42857142857142855,0.42857142857142855,0.8333333333333334,0.375,,0.4,0.5,,0.5333333333333333,,0.5666666666666667,,0.5333333333333333,10.702341137123746,,0.07692307692307693,0.02912621359223301,0.034482758620689655,0.06666666666666667,0.02857142857142857,0.07142857142857142,0.14285714285714285,,0.08,0.05555555555555555,0.16666666666666666,0.6,0.6,0.3333333333333333,0.16666666666666666,0.13333333333333333,0.16666666666666666,0.36666666666666664,0.2727272727272727,0.2727272727272727,0.6666666666666666,,,0.5,,,0.7,0.3,0.5056189655172415,0.58635,0.42119999999999996,,8.171428571428573,26.737499999999997,0.2339622641509434,1.0,3.0,2.0,1.0,1.0,3.0,1.0,,1.0,,,,,0.14285714285714285,,0.5,,,0.2,0.25,1.0,0.75,1.0,,,,1.0,5.0,,,2.0,,5.0,0.5,0.625,0.625,0.03225806451612903,0.3333333333333333,,,0.06666666666666667,0.14285714285714285,0.14705882352941177,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.5,0.2,0.25,0.02702702702702703,0.03571428571428571,0.6,0.6,1.0,0.25,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2746,1610612737,Josh Smith,Josh Smith,2746,ATL,5782.0,96,-16.0,180,183,43,44,20,363,11.0,18.0,1.0,3.0,7.0,24.0,1.0,,1.0,,,18.0,49,,2.0,9.0,45.0,181,2.0,7.0,,,,4.0,8.0,22.0,14.0,,,1.0,,11.0,14.0,9.0,31.0,3.0,10.0,21.0,1.0,32,5.0,37,1.0,,2.0,,8.0,5.0,7,16.0,1.0,1.0,11.0,,43,0.6111111111111112,0.6111111111111112,,,,,0.3673469387755102,0.2857142857142857,0.35294117647058826,0.2857142857142857,0.4017857142857143,0.2857142857142857,0.0392156862745098,31.683168316831683,0.5,0.3387096774193548,0.041666666666666664,0.45454545454545453,0.36904761904761907,0.05263157894736842,,0.23076923076923078,0.4,0.35294117647058826,0.4666666666666667,0.35294117647058826,0.6111111111111112,0.6875,0.7272727272727273,0.13725490196078433,0.47058823529411764,0.0196078431372549,0.0196078431372549,,,,0.42857142857142855,0.3333333333333333,,,,0.39215686274509803,,0.49366470588235295,0.44858571428571425,0.47846111111111106,0.08888888888888889,11.19795918367347,24.55,0.2388888888888889,2.0,5.0,3.0,3.0,2.0,1.0,6.0,1.0,5.0,1.0,,2.0,,0.061224489795918366,0.1111111111111111,0.75,,,0.2857142857142857,0.3333333333333333,,0.20833333333333334,0.20833333333333334,,2.0,2.0,5.0,12.0,1.0,,4.0,1.0,12.0,0.625,0.5555555555555556,0.5454545454545454,0.13043478260869565,0.6,0.2222222222222222,1.0,0.07407407407407407,0.07692307692307693,0.26666666666666666,,,1.0,,,1.0,,,2.0,1.0,1.0,1.0,1.0,,,0.14285714285714285,,0.08695652173913043,0.1111111111111111,,,,0.1111111111111111,,,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.42857142857142855,0.06666666666666667,,,,,,,,,True,,,,,,,,
956,1610612737,Erick Dampier,Erick Dampier,956,ATL,1491.0,25,7.0,44,43,6,15,4,87,2.0,3.0,,,,,,,,,,2.0,3,,,,4.0,39,,,,,,,,4.0,,,,,,,,,,2.0,,1.0,,1,2.0,3,,,1.0,,2.0,3.0,5,1.0,,,,,6,1.0,1.0,,,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,10.0,,0.05555555555555555,0.1,,0.045454545454545456,0.08333333333333333,,,0.5,,,1.0,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,1.0,,0.5485000000000001,,,,1.5,,0.13636363636363635,,,1.0,,,,1.0,,,1.0,,1.0,,0.3333333333333333,0.3333333333333333,0.5,0.2857142857142857,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,True,,,,,,,,
201274,1610612737,Ivan Johnson,Ivan Johnson,201274,ATL,1693.0,28,-9.0,54,55,31,21,7,109,2.0,4.0,,1.0,,4.0,,,1.0,,,4.0,8,,1.0,2.0,10.0,52,,2.0,,,,,7.0,8.0,,,,1.0,,,,,,2.0,1.0,4.0,,5,2.0,7,2.0,,1.0,,2.0,1.0,2,5.0,1.0,,3.0,,31,1.0,1.0,,,,,0.5,,0.4444444444444444,,0.5,,0.1111111111111111,19.672131147540984,,0.2222222222222222,0.1,0.14285714285714285,0.2,0.06451612903225806,,,0.125,0.42857142857142855,,0.4444444444444444,0.5,1.0,1.0,,0.4444444444444444,,0.1111111111111111,,,,0.5,,,,,0.5555555555555556,,0.5238611111111111,0.4763,0.49934285714285714,,9.462499999999999,25.4,0.5740740740740741,,2.0,2.0,,,,1.0,,,,,,,0.25,0.5,0.5,0.1,,,,,0.5,0.5,,1.0,3.0,3.0,7.0,,,2.0,,7.0,0.42857142857142855,0.42857142857142855,0.5,0.14285714285714285,1.0,0.42857142857142855,0.3333333333333333,0.2,0.2222222222222222,0.7,,,,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,1.0,,,1.0,,2.0,,,,,,,0.2,,,,,,,,,,True,,,,,,,,
2584,1610612737,Willie Green,Willie Green,2584,ATL,688.0,11,-8.0,22,25,13,9,2,47,,,,,1.0,,,,1.0,,,1.0,1,,1.0,,2.0,23,1.0,1.0,,,,2.0,1.0,,2.0,,,1.0,,1.0,1.0,,2.0,,1.0,,,1,,1,,,,,,1.0,2,,,,,,13,,,,,,,1.0,1.0,0.5,1.0,0.5,1.0,0.5,8.0,,,,0.3333333333333333,0.08333333333333333,,,,,,,,,,,0.5,,,0.5,,,,,,,,,0.5,,0.30955,0.4358,0.30955,1.0,5.9,33.1,0.5909090909090909,1.0,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,2.0,,,,,2.0,1.0,0.5,0.5,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,True,,,,,,,,
201952,1610612737,Jeff Teague,Jeff Teague,201952,ATL,6753.0,113,-13.0,217,216,54,56,26,433,7.0,16.0,1.0,4.0,9.0,6.0,1.0,3.0,8.0,,,12.0,31,3.0,9.0,10.0,43.0,216,1.0,6.0,,,,2.0,9.0,2.0,22.0,6.0,,8.0,3.0,8.0,10.0,7.0,22.0,2.0,2.0,8.0,,10,2.0,12,3.0,1.0,1.0,1.0,5.0,5.0,9,13.0,,,12.0,,54,0.08333333333333333,0.08333333333333333,0.6666666666666666,0.3333333333333333,,0.3333333333333333,0.3870967741935484,0.16666666666666666,0.4125,0.16666666666666666,0.4777777777777778,0.16666666666666666,0.225,20.491803278688526,,0.11267605633802817,0.024691358024691357,0.08695652173913043,0.10638297872340426,0.017699115044247787,,0.05263157894736842,0.15384615384615385,0.1282051282051282,0.06666666666666667,0.4,0.4375,0.5,0.14285714285714285,0.225,0.15,0.025,0.2,0.375,0.375,0.6666666666666666,0.6666666666666666,0.25,,,,0.625,0.375,0.5411662500000001,0.5638666666666666,0.5632041666666666,0.046511627906976744,6.629032258064516,25.22222222222222,0.2488479262672811,5.0,,3.0,2.0,1.0,1.0,4.0,,3.0,2.0,1.0,2.0,2.0,0.0967741935483871,0.125,0.8,,1.0,0.5555555555555556,0.625,,,,,2.0,6.0,2.0,10.0,,,5.0,,10.0,0.2222222222222222,0.2916666666666667,0.35714285714285715,0.08333333333333333,,0.5,0.3333333333333333,0.11627906976744186,0.14705882352941177,0.23255813953488372,,,1.0,2.0,1.0,3.0,3.0,,,2.0,,1.0,2.0,1.0,0.3333333333333333,0.1111111111111111,,,,,,,0.08333333333333333,,0.16666666666666666,3.0,1.0,2.0,1.0,,1.0,,2.0,,,,2.0,0.125,0.09090909090909091,,1.0,1.0,0.5,,,,,True,,,,,,,,
2207,1610612737,Joe Johnson,Joe Johnson,2207,ATL,7601.0,127,-13.0,239,237,57,64,27,476,8.0,13.0,1.0,2.0,12.0,10.0,5.0,4.0,14.0,1.0,1.0,15.0,35,5.0,19.0,10.0,55.0,233,1.0,4.0,1.0,2.0,,5.0,9.0,12.0,18.0,12.0,2.0,14.0,4.0,12.0,15.0,9.0,33.0,3.0,3.0,5.0,,8,3.0,11,6.0,2.0,3.0,2.0,11.0,,7,12.0,,,14.0,2.0,57,0.4,0.42857142857142855,0.8,0.2631578947368421,0.5,0.2631578947368421,0.42857142857142855,0.25,0.4166666666666667,0.4166666666666667,0.45,0.4166666666666667,0.35185185185185186,26.492537313432834,,0.06172839506172839,0.03225806451612903,0.11538461538461539,0.07476635514018691,0.023809523809523808,0.04,,0.1875,0.044444444444444446,0.11764705882352941,0.24074074074074073,0.6153846153846154,0.6666666666666666,0.625,0.2222222222222222,0.18518518518518517,0.09259259259259259,0.25925925925925924,0.2857142857142857,0.2857142857142857,0.75,0.3333333333333333,0.5,0.16666666666666666,1.0,1.0,0.5925925925925926,0.2857142857142857,0.48389629629629627,0.45304,0.4930307692307692,0.09090909090909091,8.657142857142857,25.099999999999998,0.2384937238493724,3.0,4.0,3.0,3.0,1.0,2.0,8.0,,7.0,,,,,0.08571428571428572,0.07692307692307693,0.7272727272727273,0.02564102564102564,,0.25,0.2727272727272727,,0.4,0.4444444444444444,,3.0,5.0,4.0,18.0,1.0,,5.0,,18.0,0.4444444444444444,0.4230769230769231,0.5,0.034482758620689655,0.25,0.38461538461538464,0.6,0.0847457627118644,0.125,0.32727272727272727,1.0,1.0,2.0,2.0,1.0,4.0,3.0,,,4.0,,,,1.0,0.25,0.08333333333333333,0.1,,,0.2,0.2,1.0,0.15384615384615385,0.5,0.15384615384615385,7.0,2.0,1.0,1.0,,5.0,1.0,1.0,,,,1.0,0.1111111111111111,0.03225806451612903,,,,,1.0,1.0,1.0,0.16666666666666666,True,,,,,,,,
