EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,PtsPutbacks,HeaveAttempts,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,BadPassSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls Drawn,BlockedShortMidRange,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,PtsUnassisted3s,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,Technical Free Throw Trips,OffCorner3ReboundPct,BlockingFouls,DefensiveGoaltends,on,PenaltyCorner3FGM,Charge Fouls Drawn,PenaltyCorner3Accuracy,BlockedLongMidRange,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3SecondViolations
1733,1610612743,Al Harrington,Al Harrington,1733,DEN,9756.0,163,20,312,302,101.0,99.0,46.0,614,8.0,21.0,3.0,7.0,1.0,4.0,3.0,7.0,3.0,12.0,3.0,8.0,1.0,3.0,7.0,27.0,1.0,3.0,3.0,9.0,14.0,40.0,10.0,35.0,10.0,68.0,321,4.0,9.0,1.0,4.0,11.0,3.0,10.0,3.0,12.0,4.0,19.0,18.0,10.0,30.0,27.0,7.0,10.0,6.0,6.0,4.0,1.0,1.0,12.0,6.0,1.0,3.0,19.0,1.0,23.0,7.0,30.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,2.0,4.0,13.0,1.0,1.0,13.0,4.0,15.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,19.0,101.0,3.0,0.6428571428571429,0.6428571428571429,1.0,0.2857142857142857,0.25,0.25,0.2857142857142857,0.35,0.4444444444444444,0.3,0.38666666666666666,0.4230769230769231,0.3409090909090909,0.4146341463414634,0.4230769230769231,0.38,0.4666666666666667,0.25,0.3333333333333333,0.2857142857142857,0.08333333333333333,23.160762942779293,0.6666666666666666,0.07142857142857142,0.08333333333333333,0.14615384615384616,0.05454545454545454,0.075,0.12941176470588237,0.0379746835443038,0.09803921568627451,0.03333333333333333,0.10204081632653061,0.175,0.17073170731707318,0.1,0.05,0.04878048780487805,1.0,0.28,0.38095238095238093,0.5714285714285714,0.625,0.09333333333333334,0.42857142857142855,0.6,1.0,0.16,0.25,0.2727272727272727,0.3333333333333333,0.10666666666666667,0.375,0.375,1.0,0.36,0.25925925925925924,0.25925925925925924,1.0,0.5384615384615384,0.42857142857142855,0.6666666666666666,0.07692307692307693,0.23076923076923078,0.3333333333333333,1.0,0.18181818181818182,0.25,0.13636363636363635,0.4090909090909091,0.3333333333333333,0.7466666666666667,0.25925925925925924,0.500438,0.5,0.4611045454545455,0.06329113924050633,0.11363636363636363,0.16176470588235295,0.27941176470588236,7.884999999999998,25.191428571428567,0.32371794871794873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1889,1610612743,Andre Miller,Andre Miller,1889,DEN,8927.0,149,19,284,277,91.0,98.0,42.0,561,11.0,20.0,3.0,5.0,4.0,5.0,7.0,15.0,1.0,6.0,,,,,2.0,4.0,,,,1.0,19.0,41.0,2.0,4.0,9.0,53.0,291,4.0,6.0,,,9.0,9.0,13.0,,1.0,5.0,23.0,2.0,36.0,6.0,3.0,2.0,5.0,27.0,37.0,21.0,2.0,4.0,84.0,5.0,,1.0,17.0,1.0,19.0,12.0,31.0,2.0,6.0,2.0,7.0,5.0,6.0,13.0,2.0,6.0,13.0,1.0,,17.0,,10.0,2.0,3.0,3.0,1.0,,1.0,,23.0,91.0,3.0,0.05263157894736842,0.058823529411764705,1.0,0.5,,,0.6666666666666666,0.4634146341463415,0.6666666666666666,0.6923076923076923,0.4888888888888889,0.6666666666666666,0.6428571428571429,0.5408163265306123,0.75,0.6764705882352942,0.08888888888888889,0.12195121951219512,0.2,0.06666666666666667,,18.562874251497007,0.5384615384615384,0.08333333333333333,,0.13821138211382114,0.04854368932038835,0.02702702702702703,0.1125,0.0821917808219178,0.061224489795918366,0.03571428571428571,0.041666666666666664,0.18421052631578946,0.21621621621621623,0.05555555555555555,,0.11764705882352941,,0.4444444444444444,0.55,0.6875,0.09090909090909091,0.3333333333333333,0.4666666666666667,0.5,,0.13333333333333333,0.16666666666666666,0.16666666666666666,,,,,,0.08888888888888889,0.5,0.5,1.0,0.8333333333333334,0.6,,,,,,0.35714285714285715,0.8,,0.07142857142857142,,0.5333333333333333,0.6666666666666666,0.4565613636363636,0.49266666666666664,0.4561538461538462,0.06521739130434782,0.07142857142857142,0.16981132075471697,0.4339622641509434,6.982926829268291,31.0,0.3204225352112676,1.0,4.0,1.0,10.0,5.0,5.0,7.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.16279069767441862,0.038461538461538464,0.21875,,,,,,,,,,True,,,,,,,,
201147,1610612743,Corey Brewer,Corey Brewer,201147,DEN,5416.0,90,14,174,168,47.0,45.0,26.0,342,11.0,18.0,,4.0,4.0,4.0,,3.0,5.0,8.0,4.0,10.0,1.0,2.0,2.0,8.0,,1.0,,3.0,16.0,29.0,6.0,18.0,4.0,54.0,167,,5.0,,2.0,,6.0,6.0,,5.0,2.0,14.0,30.0,2.0,15.0,6.0,2.0,3.0,2.0,2.0,2.0,,,4.0,3.0,,1.0,3.0,1.0,5.0,3.0,8.0,1.0,6.0,1.0,2.0,,,2.0,,3.0,8.0,1.0,,6.0,1.0,5.0,,2.0,,1.0,,1.0,,14.0,47.0,,0.9375,0.9375,0.8333333333333334,0.3333333333333333,,,0.375,0.5517241379310345,,1.0,0.5319148936170213,,0.5454545454545454,0.5510204081632653,,0.5833333333333334,0.3829787234042553,0.10344827586206896,0.1111111111111111,0.3333333333333333,,24.75728155339806,1.0,0.2,,0.04411764705882353,0.043478260869565216,0.038461538461538464,0.0425531914893617,0.031914893617021274,0.05405405405405406,,0.045454545454545456,0.038461538461538464,0.05,,0.08333333333333333,0.05555555555555555,,0.3829787234042553,0.6111111111111112,0.6875,0.9090909090909091,0.06382978723404255,,,,0.1702127659574468,0.625,0.625,1.0,0.2127659574468085,0.4,0.4,1.0,0.1702127659574468,0.25,0.25,0.5,0.5714285714285714,,,0.14285714285714285,0.14285714285714285,,,0.36363636363636365,1.0,0.18181818181818182,0.2727272727272727,,0.7659574468085106,0.3333333333333333,0.5358772727272728,0.5239583333333333,0.496875,0.061224489795918366,0.06451612903225806,,0.25925925925925924,7.158620689655172,27.35,0.27011494252873564,,,2.0,,,,,5.0,,,2.0,,,2.0,1.0,,2.0,,0.05,,3.0,1.0,1.0,0.05555555555555555,,,,,,True,,,,,,,,
201167,1610612743,Arron Afflalo,Arron Afflalo,201167,DEN,5132.0,86,13,165,161,47.0,37.0,21.0,326,7.0,13.0,1.0,2.0,3.0,5.0,1.0,2.0,2.0,6.0,,3.0,,1.0,2.0,3.0,,,1.0,2.0,10.0,21.0,2.0,6.0,7.0,33.0,168,1.0,2.0,,,2.0,3.0,8.0,1.0,3.0,3.0,12.0,16.0,4.0,6.0,3.0,2.0,4.0,8.0,12.0,5.0,1.0,2.0,28.0,1.0,,3.0,7.0,1.0,11.0,4.0,15.0,,2.0,1.0,,,4.0,4.0,2.0,1.0,3.0,,,3.0,,7.0,,2.0,1.0,,,,,12.0,47.0,1.0,0.8,0.8888888888888888,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.47619047619047616,0.5,0.375,0.48148148148148145,0.5,0.4090909090909091,0.5333333333333333,0.5,0.4583333333333333,0.2222222222222222,0.19047619047619047,0.3076923076923077,,,17.708333333333336,,0.125,,0.09859154929577464,0.018518518518518517,0.14285714285714285,0.10869565217391304,0.05128205128205128,0.043478260869565216,,0.11538461538461539,0.13043478260869565,0.045454545454545456,,0.3,,,0.48148148148148145,0.5384615384615384,0.7777777777777778,0.7142857142857143,0.07407407407407407,0.5,0.5,1.0,0.2222222222222222,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,,,,0.1111111111111111,0.6666666666666666,0.6666666666666666,1.0,1.0,0.5,,,,,,0.45454545454545453,0.6,0.09090909090909091,0.18181818181818182,0.5,0.7037037037037037,0.6666666666666666,0.4940555555555555,0.4831,0.4872363636363637,0.06896551724137931,0.08695652173913043,0.06060606060606061,0.36363636363636365,7.166666666666667,24.233333333333334,0.28484848484848485,,2.0,,4.0,3.0,1.0,3.0,1.0,1.0,1.0,,,1.0,,,,,0.125,,0.125,,,,,1.0,1.0,0.125,,,True,,,,,,,,
201580,1610612743,JaVale McGee,JaVale McGee,201580,DEN,7137.0,119,6,226,219,89.0,87.0,34.0,445,10.0,23.0,3.0,7.0,2.0,6.0,2.0,9.0,,2.0,,,,,,,,,,,12.0,34.0,,,8.0,32.0,236,3.0,9.0,,,9.0,3.0,9.0,,,4.0,10.0,18.0,6.0,,,,6.0,1.0,3.0,1.0,,,8.0,10.0,,8.0,13.0,5.0,26.0,12.0,38.0,1.0,1.0,,1.0,1.0,2.0,3.0,2.0,5.0,14.0,1.0,1.0,14.0,3.0,18.0,1.0,9.0,1.0,15.0,12.0,15.0,5.0,10.0,89.0,,0.75,1.0,,,,,,0.35294117647058826,0.3333333333333333,0.3333333333333333,0.35294117647058826,0.3333333333333333,0.3333333333333333,0.37209302325581395,0.34615384615384615,0.4166666666666667,,0.17647058823529413,0.08695652173913043,0.3333333333333333,0.5,17.16417910447761,0.3333333333333333,0.625,,0.14772727272727273,0.11363636363636363,0.26666666666666666,0.17796610169491525,0.0975609756097561,0.045454545454545456,0.13636363636363635,0.12903225806451613,0.1,0.2222222222222222,0.3076923076923077,0.23529411764705882,0.0625,0.3333333333333333,0.6764705882352942,0.43478260869565216,0.47619047619047616,0.7,0.2647058823529412,0.2222222222222222,0.3333333333333333,1.0,0.058823529411764705,,,,,,,,,,,,0.7777777777777778,0.42857142857142855,,,,,,0.6666666666666666,0.3333333333333333,,,,0.6764705882352942,,0.4846411764705883,0.42585,0.5233111111111112,0.21428571428571427,0.21428571428571427,0.28125,0.3125,3.935294117647059,,0.3938053097345133,3.0,6.0,,2.0,1.0,1.0,2.0,1.0,,,,,1.0,,3.0,,2.0,0.05714285714285714,0.22727272727272727,,,,,,,,0.2,1.0,5.0,True,,,,,,,,
201951,1610612743,Ty Lawson,Ty Lawson,201951,DEN,5325.0,89,33,172,163,65.0,68.0,25.0,335,15.0,18.0,,1.0,4.0,5.0,4.0,10.0,4.0,6.0,1.0,2.0,,1.0,2.0,8.0,1.0,1.0,1.0,4.0,23.0,34.0,3.0,10.0,7.0,62.0,176,,4.0,1.0,1.0,3.0,8.0,11.0,1.0,5.0,2.0,21.0,24.0,22.0,9.0,7.0,2.0,2.0,13.0,18.0,6.0,4.0,3.0,41.0,1.0,,4.0,1.0,,5.0,2.0,7.0,,1.0,1.0,4.0,4.0,,4.0,1.0,3.0,6.0,,,12.0,,12.0,4.0,6.0,2.0,,,,,21.0,65.0,2.0,0.5217391304347826,0.5217391304347826,1.0,0.3,1.0,0.2,0.3333333333333333,0.6764705882352942,,0.7272727272727273,0.625,0.3,0.59375,0.6458333333333334,0.3,0.5833333333333334,0.22727272727272727,0.058823529411764705,0.1111111111111111,,,25.742574257425744,1.0,,,0.014492753623188406,0.019230769230769232,0.21052631578947367,0.056818181818181816,0.02564102564102564,0.045454545454545456,,,,0.043478260869565216,0.42857142857142855,0.08333333333333333,,,0.4090909090909091,0.8333333333333334,0.9375,0.6666666666666666,0.22727272727272727,0.4,0.4,0.5,0.13636363636363635,0.6666666666666666,0.6666666666666666,,0.045454545454545456,0.5,0.5,1.0,0.18181818181818182,0.25,0.25,1.0,0.2,,,,0.2,1.0,1.0,0.3125,0.8,0.0625,0.25,0.25,0.6363636363636364,0.2857142857142857,0.5244151162790698,0.43961249999999996,0.5156666666666666,0.13043478260869565,0.16666666666666666,0.04838709677419355,0.3387096774193548,6.3999999999999995,29.810000000000002,0.37790697674418605,,,1.0,5.0,4.0,1.0,1.0,,,,,,,1.0,,,,0.038461538461538464,,0.045454545454545456,,,,,,,,,,True,,,,,,,,
202389,1610612743,Timofey Mozgov,Timofey Mozgov,202389,DEN,686.0,11,14,23,24,4.0,3.0,1.0,47,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,3.0,3.0,,,,6.0,20,1.0,1.0,,,2.0,,,,,,,4.0,2.0,,,,,,,,,,,1.0,,,2.0,,2.0,1.0,3.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,2.0,,,1.0,,2.0,,1.0,,,,,,,4.0,,0.6666666666666666,1.0,,,,,,1.0,1.0,,1.0,1.0,,0.75,1.0,,,,,,,20.833333333333336,1.0,,,0.18181818181818182,0.5,,0.13333333333333333,0.25,,1.0,0.25,,0.3333333333333333,,,,,1.0,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,0.6070333333333333,0.5565,,0.25,0.25,0.3333333333333333,,1.4666666666666668,,0.17391304347826086,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
202702,1610612743,Kenneth Faried,Kenneth Faried,202702,DEN,1789.0,30,2,56,54,3.0,6.0,11.0,110,4.0,4.0,3.0,3.0,1.0,1.0,,,,,,,,,,,,,,,4.0,4.0,,,,8.0,58,3.0,3.0,,,6.0,1.0,1.0,,,,2.0,,8.0,,,,,,,,,,,2.0,,1.0,5.0,1.0,7.0,5.0,12.0,,,,2.0,1.0,1.0,3.0,,1.0,2.0,,1.0,3.0,2.0,2.0,,1.0,,2.0,2.0,2.0,2.0,2.0,3.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,,,,,,11.76470588235294,0.6666666666666666,0.25,,0.1724137931034483,0.10526315789473684,0.16666666666666666,0.17142857142857143,0.17857142857142858,0.16666666666666666,,0.08333333333333333,0.3333333333333333,0.18181818181818182,0.2,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,1.0,,0.5121249999999999,0.57565,0.5392,0.2,0.2,0.75,0.25,1.825,,0.05357142857142857,,6.0,,,,,3.0,,,,1.0,,1.0,,,,,0.3333333333333333,0.14285714285714285,0.3333333333333333,,,,,,,0.3333333333333333,,,True,,,,,,,,
201568,1610612743,Danilo Gallinari,Danilo Gallinari,201568,DEN,4532.0,76,-17,146,140,58.0,52.0,24.0,286,4.0,5.0,,1.0,2.0,2.0,1.0,2.0,4.0,8.0,,,,,,5.0,,,,2.0,9.0,15.0,,5.0,7.0,25.0,164,1.0,2.0,,,5.0,3.0,5.0,,2.0,4.0,10.0,8.0,10.0,,5.0,,1.0,3.0,4.0,3.0,,,9.0,,,5.0,1.0,2.0,8.0,,8.0,,1.0,1.0,,,2.0,2.0,,2.0,5.0,,2.0,7.0,,8.0,,3.0,1.0,2.0,1.0,2.0,1.0,10.0,58.0,1.0,0.4444444444444444,0.4444444444444444,,,,,,0.6,0.5,0.6,0.45,0.5,0.42857142857142855,0.5208333333333334,0.625,0.5555555555555556,0.25,0.06666666666666667,,0.5,,15.116279069767442,,0.25,,0.01694915254237288,,0.29411764705882354,0.07894736842105263,,,,0.04,,,0.4,0.14285714285714285,,0.5,0.25,0.8,0.8,0.5,0.1,0.5,1.0,,0.4,0.5,0.5,0.5,,,,,0.25,,,,0.5,,,,,,,0.2857142857142857,1.0,,0.2857142857142857,,0.5,,0.4656475000000001,0.39205,0.4541857142857143,0.13043478260869565,0.16666666666666666,0.2,0.4,11.68,25.759999999999998,0.3972602739726027,3.0,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,True,,,,,,,,
201585,1610612743,Kosta Koufos,Kosta Koufos,201585,DEN,80.0,1,-4,2,2,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
