EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PtsUnassisted3s,OffThreePtRebounds,Defensive 3 Seconds Violations,OffThreePtReboundPct,OffArc3ReboundPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,Arc3Assists,LongMidRangeAssists,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SelfOReb,SelfORebPct,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceArc3FGA,SecondChanceFG3A,HeaveAttempts,SecondChanceArc3Frequency,LostBallSteals,Charge Fouls,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,BlocksRecoveredPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,FTOffRebounds,Loose Ball Fouls,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls Drawn,BlockedAtRim,DefensiveGoaltends,LostBallOutOfBoundsTurnovers,on,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,OffCorner3ReboundPct,Technical Free Throw Trips,BlockingFoulsDrawn
1710,1610612752,Mike Bibby,Mike Bibby,1710,NYK,3595.0,60,-12.0,112,114,48.0,42.0,16.0,226,1.0,1.0,1.0,2.0,1.0,1.0,3.0,9.0,1.0,5.0,1.0,1.0,4.0,11.0,2.0,16.0,121,2.0,6.0,2.0,8.0,2.0,12.0,9.0,3.0,7.0,1.0,8.0,1.0,6.0,1.0,17.0,1.0,5.0,7.0,2.0,14.0,1.0,15.0,2.0,2.0,2.0,1.0,2.0,5.0,4.0,2.0,1.0,3.0,1.0,8.0,48.0,1.0,1.0,1.0,1.0,0.36363636363636365,0.3333333333333333,0.36363636363636365,1.0,0.5833333333333334,0.5,0.6153846153846154,0.5714285714285714,0.9166666666666666,11.627906976744185,1.0,1.0,0.20588235294117646,0.021739130434782608,0.2631578947368421,0.22641509433962265,0.016666666666666666,0.06666666666666667,0.18181818181818182,0.125,0.26666666666666666,0.3333333333333333,0.14285714285714285,0.08333333333333333,1.0,1.0,1.0,0.16666666666666666,0.5,0.5,1.0,0.75,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,1.0,0.8333333333333334,0.2,0.9166666666666666,0.3333333333333333,0.47254999999999997,0.4503,0.07692307692307693,0.08333333333333333,0.5,18.3,25.55454545454546,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
200779,1610612752,Steve Novak,Steve Novak,200779,NYK,2245.0,37,-2.0,66,66,25.0,17.0,7.0,132,,1.0,2.0,2.0,,,1.0,2.0,,,,1.0,3.0,4.0,,9.0,68,,,,,,6.0,2.0,1.0,,,,,,,,,1.0,2.0,,3.0,1.0,4.0,,,,,2.0,2.0,,,,,,,25.0,,,,0.6666666666666666,0.75,,0.75,,0.9,,0.9,,0.8,6.8493150684931505,,,0.09523809523809523,,0.1111111111111111,0.1,0.037037037037037035,,0.25,0.2,,0.2,,0.2,,,,0.4,1.0,1.0,0.5,0.4,0.5,0.5,1.0,,,,,0.8,0.5,0.53537,,,,,19.9,24.474999999999998,0.3787878787878788,3.0,1.0,1.0,0.09090909090909091,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
202361,1610612752,Landry Fields,Landry Fields,202361,NYK,6901.0,115,-40.0,211,216,59.0,76.0,29.0,427,3.0,5.0,1.0,4.0,,,,1.0,,,14.0,26.0,1.0,5.0,5.0,36.0,234,,,2.0,12.0,14.0,3.0,1.0,,6.0,1.0,7.0,,4.0,,15.0,3.0,4.0,7.0,,11.0,4.0,15.0,5.0,4.0,9.0,4.0,3.0,5.0,6.0,,,7.0,,12.0,59.0,,0.5,0.5384615384615384,1.0,0.2,,0.2,0.5384615384615384,0.5,0.5555555555555556,0.5294117647058824,0.6,0.16129032258064516,17.695473251028805,0.5555555555555556,,0.11290322580645161,0.041666666666666664,0.13793103448275862,0.12087912087912088,0.038834951456310676,,0.16666666666666666,0.09523809523809523,0.10344827586206896,0.058823529411764705,0.25,0.16129032258064516,0.6,0.6,0.3333333333333333,0.12903225806451613,0.25,0.25,1.0,0.03225806451612903,,,,,,,,0.3870967741935484,,0.5000274193548387,0.47302222222222223,0.11764705882352941,,0.3333333333333333,8.7,23.78,0.2796208530805687,,1.0,,0.03225806451612903,0.043478260869565216,6.0,7.0,1.0,1.0,2.0,3.0,5.0,14.0,2.0,2.0,2.0,6.0,5.0,9.0,14.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.5555555555555556,1.0,1.0,0.038461538461538464,0.14285714285714285,0.07407407407407407,0.04,0.22580645161290322,0.8571428571428571,1.0,0.6666666666666666,0.45161290322580644,0.35714285714285715,0.35714285714285715,0.4,0.5,1.0,0.3333333333333333,0.6666666666666666,0.5951,0.13793103448275862,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
202366,1610612752,Jerome Jordan,Jerome Jordan,202366,NYK,222.0,4,-3.0,7,8,7.0,,2.0,15,,,,,,,,,,,1.0,2.0,,,,2.0,7,,,,2.0,,,,,,,,,,,,2.0,,,,,2.0,2.0,,,,,,,,,,,,2.0,7.0,,,,,,,,0.5,0.5,0.5,0.5,0.5,,20.0,,,,0.6666666666666666,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5356,0.5356,,,1.0,1.15,,1.0,,,,,,1.0,2.0,1.0,2.0,1.0,2.0,,,1.0,2.0,,2.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,0.5,0.5,0.5,0.5,,,1.0,1.0,1.0,0.5,0.5,,,,,,1.0,0.5,1.0,0.5,0.5356,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
202725,1610612752,Josh Harrellson,Josh Harrellson,202725,NYK,992.0,17,13.0,29,29,22.0,6.0,5.0,58,1.0,2.0,,1.0,,1.0,,,,,3.0,6.0,,1.0,2.0,8.0,19,,1.0,2.0,6.0,4.0,,,,,,,,,,,2.0,,3.0,,3.0,2.0,5.0,1.0,1.0,1.0,1.0,,3.0,2.0,1.0,1.0,2.0,,6.0,22.0,1.0,0.6666666666666666,0.6666666666666666,,,,,0.5,0.42857142857142855,0.5,0.5,0.6,0.14285714285714285,25.0,1.0,,0.3333333333333333,0.16666666666666666,,0.2,0.11764705882352941,,1.0,,0.14285714285714285,,,0.2857142857142857,0.5,0.5,1.0,0.14285714285714285,,,,,,,,0.25,,,,0.42857142857142855,,0.42074999999999996,0.41093749999999996,,,0.75,8.766666666666667,23.5,0.7586206896551724,,,,,,,2.0,,2.0,,,2.0,2.0,,2.0,2.0,2.0,2.0,3.0,2.0,,2.0,,,,,,,,,,,,,,0.6666666666666666,,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.25,0.2857142857142857,,,,0.2857142857142857,1.0,1.0,0.5,1.0,,,,0.4409,,0.25,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2747,1610612752,JR Smith,JR Smith,2747,NYK,3822.0,64,-29.0,117,121,37.0,58.0,18.0,238,1.0,11.0,,1.0,,,,5.0,,1.0,5.0,21.0,,6.0,2.0,12.0,134,,1.0,,2.0,2.0,,4.0,,2.0,2.0,4.0,1.0,1.0,,10.0,,2.0,3.0,,5.0,2.0,7.0,2.0,1.0,2.0,,3.0,6.0,1.0,,,2.0,,2.0,37.0,1.0,0.2,0.2,,,,,0.23809523809523808,0.18518518518518517,0.14285714285714285,0.21428571428571427,0.14285714285714285,0.2222222222222222,21.8978102189781,1.0,,0.10714285714285714,,0.09090909090909091,0.1,0.03278688524590164,,0.14285714285714285,,0.2857142857142857,0.08333333333333333,0.1,0.4074074074074074,0.09090909090909091,0.09090909090909091,,0.037037037037037035,,,,0.18518518518518517,,,,,,0.14285714285714285,,0.4444444444444444,,0.45780192307692313,0.3608428571428571,0.03571428571428571,,0.16666666666666666,12.304761904761904,31.166666666666668,0.3162393162393162,,2.0,,0.1111111111111111,0.16666666666666666,1.0,6.0,,,,2.0,3.0,4.0,,1.0,,,1.0,6.0,8.0,,2.0,1.0,1.0,2.0,2.0,,,1.0,,,,,1.0,,0.16666666666666666,,,0.09523809523809523,0.3333333333333333,,,0.2222222222222222,0.16666666666666666,0.25,1.0,0.14814814814814814,0.75,0.75,,,,0.2857142857142857,,0.513325,0.045454545454545456,,,,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2199,1610612752,Tyson Chandler,Tyson Chandler,2199,NYK,4695.0,78,-29.0,144,147,28.0,51.0,16.0,291,,,,,,,,,,,5.0,10.0,,,3.0,13.0,156,,,,4.0,6.0,,,,1.0,1.0,2.0,,1.0,,5.0,4.0,4.0,9.0,1.0,14.0,6.0,20.0,4.0,2.0,9.0,,6.0,10.0,5.0,,,6.0,,4.0,28.0,,0.6,1.0,,,,,0.5,0.5,0.6666666666666666,0.5,0.6666666666666666,,13.580246913580247,0.4444444444444444,0.5,0.20454545454545456,0.0851063829787234,0.2222222222222222,0.20967741935483872,0.09230769230769231,0.08333333333333333,0.2857142857142857,0.1875,0.19047619047619047,0.3,0.125,,,,,,,,,,,,,,,,,0.8,,0.5909099999999999,0.6048666666666667,0.23076923076923078,,0.3076923076923077,1.9999999999999996,,0.19444444444444445,,2.0,,0.1111111111111111,0.14285714285714285,5.0,8.0,2.0,4.0,2.0,2.0,,2.0,2.0,4.0,,4.0,2.0,3.0,4.0,4.0,,1.0,,4.0,3.0,,5.0,2.0,1.0,,,,3.0,0.5,0.6666666666666666,0.5,0.5,,,0.1111111111111111,0.058823529411764705,0.8,0.625,0.625,0.6,0.2,,,,1.0,0.5,0.6666666666666666,1.0,0.5828666666666666,0.23076923076923078,0.3076923076923077,2.0,0.4,,,,,,,1.0,2.0,5.0,1.0,4.0,5.0,2.0,1.0,0.4,,,,,,,,,,,,,,,,,True,,,,,
2546,1610612752,Carmelo Anthony,Carmelo Anthony,2546,NYK,5170.0,86,-41.0,161,168,42.0,71.0,22.0,329,10.0,19.0,1.0,2.0,1.0,1.0,2.0,10.0,,2.0,21.0,50.0,3.0,12.0,8.0,59.0,189,1.0,3.0,7.0,24.0,12.0,3.0,10.0,2.0,3.0,3.0,6.0,2.0,2.0,1.0,15.0,2.0,2.0,9.0,1.0,12.0,3.0,15.0,3.0,2.0,4.0,1.0,5.0,7.0,8.0,,,12.0,,24.0,42.0,1.0,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.25,0.3333333333333333,0.25,0.42,0.4112903225806452,0.4473684210526316,0.44029850746268656,0.5217391304347826,0.1935483870967742,38.37837837837838,0.75,0.2,0.2,0.038461538461538464,0.11764705882352941,0.1774193548387097,0.025974025974025976,0.1111111111111111,,0.125,0.3333333333333333,0.2,,0.3064516129032258,0.5263157894736842,0.5263157894736842,0.2,0.03225806451612903,0.5,0.5,1.0,0.16129032258064516,0.2,0.2,,0.05263157894736842,1.0,0.10526315789473684,,0.5,0.2,0.470675,0.44539736842105265,0.09090909090909091,,0.4067796610169492,9.624,24.608333333333334,0.2608695652173913,6.0,,,,,8.0,19.0,2.0,6.0,2.0,6.0,3.0,12.0,3.0,10.0,1.0,10.0,7.0,16.0,30.0,,3.0,1.0,,4.0,3.0,1.0,1.0,1.0,,1.0,,2.0,6.0,0.3,0.4375,0.4090909090909091,0.45454545454545453,0.06,0.10526315789473684,,,0.3064516129032258,0.42105263157894735,0.47058823529411764,0.5,0.1935483870967742,0.25,0.2727272727272727,,0.5454545454545454,0.3333333333333333,0.3157894736842105,0.3333333333333333,0.486635,0.1111111111111111,0.1694915254237288,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.08333333333333333,0.14285714285714285,0.5,0.09090909090909091,1.0,1.0,,,,,True,,,,,
2405,1610612752,Amar'e Stoudemire,Amar'e Stoudemire,2405,NYK,3133.0,52,-18.0,99,96,11.0,22.0,13.0,195,,1.0,,,,,,,,,7.0,11.0,,,9.0,23.0,109,,,2.0,2.0,8.0,,,,1.0,,1.0,,1.0,,2.0,5.0,,4.0,,4.0,5.0,9.0,4.0,1.0,6.0,,1.0,3.0,9.0,,,11.0,,2.0,11.0,,0.5714285714285714,0.8,,,,,0.6363636363636364,0.6363636363636364,,0.71875,1.0,,19.819819819819816,0.6666666666666666,,0.12903225806451613,0.15625,,0.09090909090909091,0.11627906976744186,0.1111111111111111,,0.3333333333333333,0.06666666666666667,,,0.09090909090909091,,,,,,,,,,,,,,,,0.9090909090909091,,0.5993454545454546,,0.3333333333333333,,0.08695652173913043,2.4181818181818184,,0.1111111111111111,,,1.0,,,7.0,10.0,2.0,2.0,,,,,2.0,2.0,,4.0,,,6.0,4.0,2.0,,,1.0,,,2.0,3.0,2.0,2.0,,1.0,5.0,1.0,,1.0,1.0,0.18181818181818182,0.2,0.2,0.15384615384615385,0.9090909090909091,0.7,0.875,0.5714285714285714,,,,,1.0,1.0,,,0.5901,0.3333333333333333,0.17391304347826086,1.0,0.5,1.0,1.0,,,,,1.0,,1.0,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,1.0,1.0,1.0,,True,,,,,
2407,1610612752,Jared Jeffries,Jared Jeffries,2407,NYK,919.0,15,-16.0,25,32,5.0,11.0,5.0,57,1.0,1.0,,,,,,,,,1.0,1.0,,,,2.0,39,,,,,2.0,,,,,,,,,,,1.0,2.0,,1.0,3.0,1.0,4.0,,,,,2.0,5.0,1.0,,1.0,,,,5.0,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,,,3.2258064516129035,,1.0,,0.07692307692307693,0.5,0.14285714285714285,0.058823529411764705,0.2,,,,0.6666666666666666,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,0.3214,,,,,21.0,,0.2,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
