EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,Corner3Assists,OffThreePtRebounds,FTDefRebounds,BadPassOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,Loose Ball Fouls,Charge Fouls Drawn,Blocked3s,BlockedArc3,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Loose Ball Fouls Drawn,BlockedCorner3,3SecondViolations,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,OffensiveGoaltends
200757,1610612760,Thabo Sefolosha,Thabo Sefolosha,200757,OKC,19237.0,321,-25,598,602,68.0,96.0,61,1200,13.0,22.0,1.0,2.0,2.0,3.0,2.0,6.0,1.0,13.0,4.0,19.0,1.0,3.0,6.0,14.0,2.0,16.0,41.0,10.0,33.0,6.0,68.0,648.0,1.0,3.0,3.0,1.0,3.0,2.0,4.0,3.0,2.0,6.0,20.0,12.0,27.0,3.0,2.0,14.0,6.0,3.0,1.0,17.0,2.0,19.0,2.0,8.0,2.0,7.0,40.0,5.0,1.0,8.0,21.0,29,6.0,35,1.0,22.0,17.0,5.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,18.0,2.0,32.0,7.0,1.0,7.0,2.0,2.0,6.0,3.0,1.0,2.0,6.0,2.0,6.0,68.0,1.0,0.625,0.6666666666666666,0.9,0.30303030303030304,0.30303030303030304,0.3902439024390244,0.3333333333333333,0.5,0.4189189189189189,0.16666666666666666,0.2857142857142857,0.4358974358974359,0.21428571428571427,0.375,0.44594594594594594,0.030303030303030304,0.07317073170731707,0.09090909090909091,0.07692307692307693,0.05263157894736842,12.5,0.5714285714285714,0.125,0.09375,0.021645021645021644,0.11428571428571428,0.09863945578231292,0.01694915254237288,0.02631578947368421,0.028169014084507043,0.011904761904761904,0.1038961038961039,0.11594202898550725,0.0641025641025641,0.09803921568627451,0.15789473684210525,0.022727272727272728,0.3333333333333333,0.2972972972972973,0.5909090909090909,0.65,0.5384615384615384,0.08108108108108109,0.3333333333333333,0.3333333333333333,1.0,0.17567567567567569,0.07692307692307693,0.08333333333333333,1.0,0.25675675675675674,0.21052631578947367,0.2222222222222222,1.0,0.1891891891891892,0.42857142857142855,0.42857142857142855,0.8333333333333334,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.42857142857142855,0.7432432432432432,0.42857142857142855,0.5682783783783784,0.53982,0.5915357142857144,0.02631578947368421,0.046511627906976744,0.04411764705882353,0.08823529411764706,7.695121951219512,23.757575757575758,0.11371237458193979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
201142,1610612760,Kevin Durant,Kevin Durant,201142,OKC,30374.0,506,6,957,961,226.0,266.0,101,1918,42.0,62.0,4.0,7.0,9.0,14.0,31.0,73.0,40.0,56.0,2.0,4.0,,1.0,22.0,58.0,6.0,113.0,191.0,24.0,62.0,68.0,366.0,1045.0,8.0,13.0,6.0,3.0,19.0,23.0,37.0,17.0,34.0,101.0,98.0,128.0,48.0,24.0,4.0,58.0,22.0,8.0,,30.0,13.0,43.0,9.0,16.0,5.0,9.0,99.0,5.0,,15.0,53.0,71,6.0,77,1.0,14.0,10.0,4.0,28.0,13.0,10.0,3.0,15.0,1.0,,38.0,2.0,7.0,13.0,,27.0,56.0,,74.0,27.0,10.0,15.0,10.0,1.0,4.0,15.0,7.0,101.0,224.0,2.0,0.4336283185840708,0.44144144144144143,0.6666666666666666,0.3870967741935484,0.3870967741935484,0.5916230366492147,0.6153846153846154,0.6216216216216216,0.5889328063241107,0.42105263157894735,0.6203703703703703,0.6333333333333333,0.45,0.6901408450704225,0.2450592885375494,,0.041884816753926704,0.06451612903225806,0.017857142857142856,,30.018587360594797,0.7368421052631579,,0.15056818181818182,0.014204545454545454,0.12931034482758622,0.1452991452991453,0.013043478260869565,0.017241379310344827,0.017241379310344827,0.008333333333333333,0.058823529411764705,0.24786324786324787,0.14655172413793102,0.1282051282051282,0.13157894736842105,0.009433962264150943,0.4666666666666667,0.2450592885375494,0.6774193548387096,0.7241379310344828,0.5952380952380952,0.2885375494071146,0.4246575342465753,0.44285714285714284,0.1935483870967742,0.22134387351778656,0.7142857142857143,0.7272727272727273,0.45,0.015810276679841896,0.5,0.5,1.0,0.22924901185770752,0.3793103448275862,0.3793103448275862,0.6363636363636364,0.3684210526315789,0.5714285714285714,,0.3157894736842105,0.25925925925925924,0.6428571428571429,0.018518518518518517,0.4901185770750988,0.3793103448275862,0.4990270750988143,0.5156027777777779,0.4961361111111111,0.09818181818181818,0.1267605633802817,0.05191256830601093,0.27595628415300544,9.035078534031411,24.825806451612905,0.2361546499477534,1.0,6.0,16.0,7.0,4.0,1.0,3.0,1.0,3.0,2.0,1.0,5.0,5.0,1.0,9.0,0.4117647058823529,0.0410958904109589,0.1875,0.009259259259259259,0.012048192771084338,0.5,1.0,0.2962962962962963,0.375,,,,,,,,,,,,,,,,,,,True,
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,30275.0,505,5,953,956,231.0,270.0,101,1909,37.0,75.0,2.0,5.0,11.0,18.0,17.0,54.0,48.0,102.0,2.0,6.0,,3.0,11.0,38.0,4.0,102.0,231.0,13.0,44.0,46.0,289.0,1039.0,6.0,14.0,4.0,2.0,17.0,20.0,43.0,16.0,12.0,61.0,22.0,182.0,21.0,18.0,2.0,37.0,11.0,13.0,,53.0,17.0,70.0,14.0,28.0,7.0,18.0,157.0,9.0,1.0,12.0,42.0,55,13.0,68,,21.0,18.0,3.0,17.0,9.0,11.0,,8.0,1.0,,28.0,2.0,9.0,11.0,,34.0,53.0,1.0,61.0,31.0,4.0,4.0,2.0,2.0,,5.0,3.0,61.0,229.0,4.0,0.10784313725490197,0.10891089108910891,0.5384615384615384,0.29545454545454547,0.3023255813953488,0.44155844155844154,0.42857142857142855,0.46511627906976744,0.44181818181818183,0.4166666666666667,0.4152542372881356,0.48006644518272423,0.4473684210526316,0.4552238805970149,0.16,,0.05627705627705628,0.12,0.0196078431372549,,30.690298507462686,0.6071428571428571,0.07142857142857142,0.11965811965811966,0.025495750708215296,0.10084033613445378,0.1148936170212766,0.026143790849673203,0.05172413793103448,0.008620689655172414,0.01652892561983471,0.1282051282051282,0.08547008547008547,0.1452991452991453,0.06097560975609756,0.1891891891891892,,0.6,0.2727272727272727,0.49333333333333335,0.5606060606060606,0.21621621621621623,0.19636363636363635,0.3148148148148148,0.3269230769230769,0.058823529411764705,0.3709090909090909,0.47058823529411764,0.48,0.041666666666666664,0.02181818181818182,0.3333333333333333,0.3333333333333333,1.0,0.13818181818181818,0.2894736842105263,0.2894736842105263,0.45454545454545453,0.2777777777777778,0.4,,0.2222222222222222,0.3050847457627119,0.6111111111111112,0.05084745762711865,0.43272727272727274,0.2972972972972973,0.4936065693430657,0.4901464285714286,0.49975344827586204,0.10437710437710437,0.1225296442687747,0.058823529411764705,0.21107266435986158,10.3,24.988636363636363,0.24239244491080797,,3.0,13.0,3.0,3.0,3.0,1.0,3.0,4.0,2.0,2.0,9.0,,,3.0,0.1875,0.037037037037037035,0.058823529411764705,0.02830188679245283,0.024691358024691357,0.5,,0.22033898305084745,0.23076923076923078,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.25,0.04,0.25,1.0,,,,,,,,True,
201586,1610612760,Serge Ibaka,Serge Ibaka,201586,OKC,22857.0,381,4,706,706,132.0,148.0,83,1412,31.0,47.0,14.0,22.0,8.0,12.0,6.0,16.0,16.0,45.0,,,,,1.0,2.0,,53.0,108.0,1.0,2.0,18.0,127.0,763.0,17.0,30.0,,6.0,40.0,10.0,21.0,2.0,8.0,31.0,76.0,30.0,3.0,,22.0,2.0,1.0,9.0,,4.0,4.0,8.0,1.0,1.0,2.0,1.0,20.0,31.0,,14.0,24.0,39,36.0,75,5.0,6.0,2.0,4.0,4.0,1.0,1.0,,3.0,,,5.0,1.0,,19.0,1.0,39.0,24.0,2.0,25.0,15.0,,42.0,35.0,1.0,6.0,42.0,22.0,31.0,131.0,2.0,0.7169811320754716,0.9047619047619048,1.0,0.5,0.5,0.49074074074074076,0.5666666666666667,0.47619047619047616,0.4954545454545455,0.5666666666666667,0.5,0.5291666666666667,0.5882352941176471,0.5535714285714286,0.01818181818181818,,0.08333333333333333,0.1276595744680851,0.022222222222222223,,15.566625155666253,0.8,,0.08664259927797834,0.1103202846975089,0.16470588235294117,0.10497237569060773,0.1016949152542373,0.14444444444444443,0.14772727272727273,0.04854368932038835,0.052083333333333336,0.08139534883720931,0.12631578947368421,0.20689655172413793,0.07407407407407407,0.10869565217391304,0.5238095238095238,0.42727272727272725,0.6595744680851063,0.7560975609756098,0.5806451612903226,0.14545454545454545,0.375,0.42857142857142855,0.6666666666666666,0.4090909090909091,0.35555555555555557,0.36363636363636365,1.0,,,,,0.01818181818181818,0.5,0.5,1.0,0.7333333333333333,0.6363636363636364,,,0.5217391304347826,0.6666666666666666,,0.44545454545454544,0.5,0.4885377272727273,0.5458846153846154,0.5104021739130434,0.125,0.1271186440677966,0.31496062992125984,0.2440944881889764,9.337962962962964,25.049999999999997,0.18696883852691218,,1.0,2.0,1.0,3.0,5.0,1.0,,,1.0,,5.0,,4.0,,0.5,0.125,0.08333333333333333,0.0684931506849315,0.06779661016949153,0.21428571428571427,,0.08695652173913043,0.5,,,,7.0,,,,,0.07142857142857142,,,5.0,,,,,,,True,
2570,1610612760,Kendrick Perkins,Kendrick Perkins,2570,OKC,31014.0,517,19,978,981,234.0,275.0,105,1959,24.0,50.0,11.0,19.0,11.0,16.0,9.0,26.0,4.0,13.0,,,,,,,,37.0,89.0,,,20.0,94.0,1052.0,11.0,21.0,,8.0,30.0,13.0,23.0,,10.0,36.0,40.0,34.0,,,22.0,,,16.0,,12.0,1.0,13.0,1.0,8.0,,4.0,27.0,30.0,1.0,19.0,64.0,89,35.0,124,3.0,7.0,2.0,5.0,8.0,3.0,21.0,1.0,5.0,,5.0,29.0,5.0,7.0,28.0,2.0,59.0,27.0,1.0,25.0,10.0,3.0,23.0,9.0,1.0,13.0,25.0,16.0,36.0,232.0,8.0,0.5405405405405406,0.7692307692307693,,,,0.4157303370786517,0.5238095238095238,0.5652173913043478,0.4157303370786517,0.5238095238095238,0.5652173913043478,0.46534653465346537,0.5555555555555556,0.6428571428571429,,,0.1797752808988764,0.24,0.07692307692307693,,11.786038077969176,0.27586206896551724,0.06666666666666667,0.1772853185595568,0.08287292817679558,0.1557377049180328,0.17184265010351968,0.07203389830508475,0.075,0.07692307692307693,0.096,0.13934426229508196,0.1694915254237288,0.2231404958677686,0.14457831325301204,0.1794871794871795,0.08333333333333333,0.64,0.5617977528089888,0.48,0.631578947368421,0.5416666666666666,0.29213483146067415,0.34615384615384615,0.391304347826087,0.5555555555555556,0.14606741573033707,0.3076923076923077,0.3333333333333333,0.5,,,,,,,,,0.9047619047619048,0.5789473684210527,,,0.6956521739130435,0.6875,,0.5617977528089888,,0.5058516853932584,0.546635,0.5425,0.10204081632653061,0.10204081632653061,0.3191489361702128,0.3829787234042553,5.497752808988764,,0.2392638036809816,,,,,,4.0,6.0,5.0,,9.0,3.0,1.0,,3.0,3.0,,0.11538461538461539,0.35294117647058826,0.03636363636363636,0.047619047619047616,,,,,,,,4.0,,2.0,1.0,,,,,4.0,1.0,1.0,1.0,,,,True,
201935,1610612760,James Harden,James Harden,201935,OKC,13996.0,233,66,454,456,190.0,206.0,50,910,14.0,24.0,,,2.0,7.0,1.0,6.0,,4.0,2.0,4.0,,2.0,8.0,20.0,1.0,15.0,34.0,10.0,24.0,39.0,99.0,471.0,,2.0,1.0,2.0,2.0,2.0,12.0,11.0,21.0,40.0,2.0,28.0,21.0,9.0,,20.0,8.0,3.0,,18.0,6.0,24.0,5.0,12.0,4.0,2.0,54.0,2.0,,12.0,28.0,42,3.0,45,2.0,14.0,10.0,4.0,4.0,1.0,5.0,,3.0,,1.0,9.0,,3.0,8.0,,27.0,30.0,1.0,45.0,16.0,7.0,1.0,,1.0,,1.0,1.0,36.0,188.0,10.0,0.06666666666666667,0.06666666666666667,0.7,0.4166666666666667,0.4166666666666667,0.4411764705882353,,0.16666666666666666,0.5172413793103449,,0.41304347826086957,0.6265822784810127,0.25,0.5714285714285714,0.41379310344827586,,0.08823529411764706,0.08333333333333333,,,17.0873786407767,0.4444444444444444,,0.1728395061728395,0.013422818791946308,0.2,0.18018018018018017,0.01485148514851485,0.018867924528301886,0.02,,0.1509433962264151,0.18181818181818182,0.18518518518518517,0.28205128205128205,0.047619047619047616,0.06666666666666667,1.0,0.41379310344827586,0.5833333333333334,0.6363636363636364,0.07142857142857142,0.10344827586206896,0.16666666666666666,0.2,,0.06896551724137931,,,,0.06896551724137931,0.5,0.5,0.5,0.3448275862068966,0.4,0.4,0.75,,,,0.3333333333333333,0.30434782608695654,0.2857142857142857,0.08695652173913043,0.8275862068965517,0.4,0.574878448275862,0.544025,0.5180782608695652,0.2361111111111111,0.3333333333333333,0.020202020202020204,0.40404040404040403,4.426470588235294,24.400000000000002,0.4185022026431718,1.0,4.0,9.0,5.0,1.0,1.0,2.0,2.0,1.0,,6.0,2.0,,,4.0,0.45454545454545453,0.16666666666666666,0.2222222222222222,0.018867924528301886,0.025,,0.5,0.391304347826087,0.4444444444444444,,,,1.0,,,,,,,,1.0,,,,1.0,1.0,0.041666666666666664,True,
2555,1610612760,Nick Collison,Nick Collison,2555,OKC,2991.0,50,6,100,98,31.0,47.0,11,198,3.0,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,4.0,6.0,,,,8.0,97.0,1.0,1.0,,,2.0,1.0,1.0,,,2.0,6.0,2.0,,,2.0,,,1.0,,1.0,,1.0,,1.0,,,2.0,2.0,,,4.0,4,4.0,8,,,,,1.0,,1.0,1.0,1.0,,,2.0,,,2.0,2.0,5.0,2.0,,,,,3.0,2.0,,1.0,3.0,3.0,2.0,31.0,1.0,0.75,1.0,,,,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,,,0.16666666666666666,0.25,,,6.9565217391304355,0.5,,0.10810810810810811,0.05405405405405406,,0.08,0.0784313725490196,,0.11764705882352941,,0.3333333333333333,,,,,,1.0,0.6666666666666666,0.75,1.0,0.6666666666666666,0.16666666666666666,,,,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,1.0,1.0,,0.6666666666666666,,0.5997166666666667,,0.7202,,,0.25,0.25,4.4,,0.31,,,,,,2.0,,,,,,,,1.0,,,,,0.14285714285714285,0.09090909090909091,,,,,,,,,1.0,,,,0.3333333333333333,,,,,,,,,,True,
965,1610612760,Derek Fisher,Derek Fisher,965,OKC,4132.0,69,10,137,138,58.0,67.0,11,275,1.0,1.0,,,,,3.0,5.0,1.0,3.0,2.0,4.0,,3.0,1.0,2.0,,5.0,9.0,3.0,6.0,1.0,20.0,145.0,,,,,,2.0,5.0,3.0,,7.0,6.0,4.0,9.0,,,2.0,1.0,,,,,,,,,,,,,3.0,1.0,4,,4,,2.0,1.0,1.0,,,,,,,,,,,4.0,1.0,8.0,3.0,1.0,1.0,,,,,,,,,7.0,57.0,2.0,0.6,0.6,1.0,0.5,0.5,0.5555555555555556,,0.4,0.6333333333333333,,0.4375,0.6666666666666666,,0.4375,0.4,,,,,,10.0,,,0.02702702702702703,,0.13043478260869565,0.06666666666666667,,,,,,0.08333333333333333,,0.0625,0.2857142857142857,,,0.06666666666666667,1.0,1.0,,0.3333333333333333,0.6,0.6,0.6666666666666666,0.2,0.3333333333333333,0.3333333333333333,1.0,0.26666666666666666,0.5,0.5,1.0,0.13333333333333333,0.5,0.5,1.0,,,,,,,0.375,0.4666666666666667,0.5,0.4822666666666667,,0.44757499999999995,0.06666666666666667,,,0.35,12.41111111111111,23.799999999999997,0.4233576642335766,1.0,,,1.0,,,,,,,,,,,,0.3333333333333333,,,,,,0.3333333333333333,,,,,,1.0,,,,,,,,,,,,1.0,1.0,0.16666666666666666,True,
201161,1610612760,Daequan Cook,Daequan Cook,201161,OKC,194.0,3,4,7,7,,,2,14,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,1,,1,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,22.22222222222222,,,,,0.5,0.16666666666666666,,,,,,,,,1.0,,,,,,,,,,,,,,,0.5,,,,0.5,,,,,,1.0,,,,,1.0,,0.599175,0.6264,,,,,,,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1737,1610612760,Nazr Mohammed,Nazr Mohammed,1737,OKC,4955.0,83,-21,150,145,53.0,58.0,20,295,6.0,10.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,4.0,,,,,,,,8.0,16.0,,,2.0,18.0,166.0,1.0,2.0,,1.0,3.0,2.0,4.0,,1.0,5.0,14.0,2.0,,,2.0,,,2.0,,1.0,,1.0,,,,1.0,2.0,3.0,,2.0,7.0,9,7.0,16,,,,,1.0,1.0,1.0,,,,,2.0,,,11.0,1.0,19.0,2.0,,4.0,2.0,,3.0,1.0,,2.0,3.0,2.0,5.0,52.0,,0.875,1.0,,,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,0.125,0.2,,,11.627906976744185,0.5,,0.12962962962962962,0.05357142857142857,0.1111111111111111,0.125,0.08974358974358974,0.05555555555555555,,0.08,0.2,0.14285714285714285,0.08695652173913043,0.07142857142857142,0.25,,0.6666666666666666,0.625,0.6,0.75,0.8333333333333334,0.125,0.5,0.5,1.0,0.25,0.25,0.25,1.0,,,,,,,,,1.0,0.5,,,0.5,0.5,,0.625,,0.5138375,0.53985,0.41390000000000005,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.2777777777777778,5.949999999999999,,0.35333333333333333,,,,,,4.0,,,,1.0,,,,,,,,,0.18181818181818182,0.06666666666666667,,,,,,,,2.0,,,,,0.42857142857142855,,,,,,,,,,False,
