EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,PenaltyTurnovers,BlockingFouls,Charge Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffFTReboundPct,DefShortMidRangeReboundPct,AtRimPctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,OffLongMidRangeReboundPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Offensive Fouls Drawn,BlockedLongMidRange,SecondChanceFg3Pct,LongMidRangePctBlocked,Corner3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,Loose Ball Fouls,OffensiveGoaltends,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,BadPassOutOfBoundsTurnovers,SelfOReb,OffShortMidRangeReboundPct,SelfORebPct,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockingFoulsDrawn,Blocked3s,BlockedArc3,on,BlockedCorner3,Defensive 3 Seconds Violations,HeaveAttempts,Clear Path Fouls,DefensiveGoaltends,3SecondViolations
201880,1610612738,Greg Stiemsma,Greg Stiemsma,201880,BOS,1287.0,21,-9.0,38,38,10.0,21.0,1.0,76,,1.0,,,,,,,,1.0,,,44,,,,,,,,,,,,,,,,,1.0,3.0,1.0,5.0,,5.0,1.0,1.0,,,,,,1.0,2.0,,1.0,,,,2.0,1.0,2.0,1.0,,10.0,,,,,,,,,,,,2.5,,0.5,0.3333333333333333,,0.25,,0.3076923076923077,,,,0.3333333333333333,0.5,0.25,,0.5,1.0,,,,,,,,,,,,,1.0,0.3458,,,,,,,3.7,0.2631578947368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,True,,,,,,
2562,1610612738,Sasha Pavlovic,Sasha Pavlovic,2562,BOS,1135.0,19,-16.0,33,34,10.0,24.0,3.0,67,,,,,,,,,,,,3.0,33,,,,,,,3.0,,,,1.0,1.0,,2.0,1.0,,,,1.0,1.0,1.0,2.0,,,,,2.0,2.0,,1.0,2.0,,,,,,1.0,1.0,1.0,1.0,3.0,10.0,,,,,,0.75,,1.5,0.75,,1.5,11.428571428571429,,0.5,,,,0.14285714285714285,,0.05555555555555555,,0.16666666666666666,,,,,1.0,,,,,,,,,,,,,,1.0,0.391875,,0.4338,,,,1.0,,0.30303030303030304,,,,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,3.0,,2.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,0.5,1.0,0.5,1.0,,,,,,,,,,1.0,0.5,0.5,1.0,,,1.0,1.0,0.5,25.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,
202734,1610612738,E'Twaun Moore,E'Twaun Moore,202734,BOS,881.0,15,-16.0,27,27,8.0,20.0,2.0,54,,,,,1.0,3.0,,1.0,1.0,4.0,,2.0,26,,,,,,1.0,,2.0,,,,1.0,,3.0,,,,2.0,,2.0,,2.0,,,1.0,,,1.0,,2.0,2.0,,,,,,,,1.0,,,8.0,1.0,1.0,0.25,,,0.2,,,0.2,,,20.689655172413794,1.0,,0.15384615384615385,,,,0.125,,,,0.16666666666666666,,,,,,,,0.6,0.3333333333333333,0.3333333333333333,1.0,0.2,,,,,,0.2,0.45118,,0.3896,,,,,11.825,0.2962962962962963,,,1.0,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,0.2,,,,,,,0.25,,0.2,,,,,,,,,,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,True,,,,,,
201157,1610612738,Sean Williams,Sean Williams,201157,BOS,75.0,1,-2.0,2,2,,,,4,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
101138,1610612738,Brandon Bass,Brandon Bass,101138,BOS,33605.0,560,-20.0,1036,1033,225.0,205.0,105.0,2069,29.0,56.0,6.0,15.0,10.0,25.0,33.0,78.0,72.0,159.0,58.0,202.0,1044,10.0,22.0,6.0,26.0,21.0,45.0,55.0,106.0,38.0,8.0,10.0,14.0,4.0,32.0,7.0,16.0,15.0,46.0,11.0,72.0,24.0,96.0,13.0,10.0,6.0,2.0,7.0,13.0,3.0,22.0,45.0,2.0,43.0,63.0,1.0,29.0,6.0,3.0,7.0,2.0,55.0,224.0,0.7361111111111112,0.7794117647058824,0.4528301886792453,0.45454545454545453,0.4666666666666667,0.4528301886792453,0.45454545454545453,0.4666666666666667,0.531578947368421,0.52,0.5288461538461539,17.636837532580365,0.46153846153846156,0.3548387096774194,0.12365591397849462,0.041666666666666664,0.11627906976744186,0.06140350877192982,0.1217564870259481,0.04618473895582329,0.06896551724137931,0.075,0.11214953271028037,0.11764705882352941,0.13333333333333333,0.07692307692307693,0.2857142857142857,0.3522012578616352,0.5178571428571429,0.6304347826086957,0.15723270440251572,0.4,0.47619047619047616,0.7,0.49056603773584906,0.4230769230769231,0.42857142857142855,0.9090909090909091,0.6818181818181818,0.4,0.3522012578616352,0.4725999999999999,0.5193312499999999,0.49761111111111106,0.15508021390374332,0.15508021390374332,0.12871287128712872,0.2722772277227723,10.82201257861635,0.2171814671814672,10.0,21.0,,,,,,,,,,13.0,,,,,15.0,,4.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,4.0,2.0,4.0,,1.0,,2.0,3.0,3.0,4.0,2.0,,,,,,,0.09433962264150944,0.17857142857142858,0.16,,0.06666666666666667,0.14285714285714285,0.5517241379310345,,,,,,0.4666666666666667,0.47619047619047616,,,,,0.03932584269662921,,,,,,,,,,1.0,,,0.01282051282051282,,,,,,,,,,,,,,3.0,,0.029411764705882353,,1.0,2.0,0.011111111111111112,0.027777777777777776,,,,,1.0,,False,1.0,1.0,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,40308.0,672,-8.0,1247,1239,282.0,284.0,121.0,2486,42.0,71.0,6.0,9.0,17.0,40.0,26.0,80.0,85.0,191.0,93.0,323.0,1235,8.0,17.0,5.0,30.0,15.0,42.0,87.0,70.0,100.0,4.0,45.0,49.0,14.0,102.0,3.0,10.0,17.0,70.0,7.0,94.0,13.0,107.0,26.0,16.0,28.0,20.0,18.0,46.0,1.0,29.0,59.0,2.0,81.0,101.0,13.0,42.0,17.0,12.0,17.0,12.0,85.0,277.0,0.4117647058823529,0.42168674698795183,0.44502617801047123,0.47058823529411764,0.35714285714285715,0.44061302681992337,0.44642857142857145,0.4426229508196721,0.5298013245033113,0.4838709677419355,0.5733333333333334,25.14450867052023,0.6086956521739131,0.19444444444444445,0.15151515151515152,0.022321428571428572,0.1118421052631579,0.02097902097902098,0.14169381107491857,0.021996615905245348,0.028985507246376812,0.0196078431372549,0.13846153846153847,0.17801047120418848,0.1346153846153846,0.0625,0.7058823529411765,0.2720306513409962,0.5915492957746479,0.6774193548387096,0.1532567049808429,0.425,0.5151515151515151,0.17647058823529413,0.3065134099616858,0.325,0.3291139240506329,0.2692307692307692,0.32142857142857145,0.6666666666666666,0.5402298850574713,0.4966615384615385,0.5050131578947369,0.4735875,0.1506849315068493,0.19090909090909092,0.09287925696594428,0.2693498452012384,10.004712041884817,0.22614274258219727,8.0,14.0,10.0,16.0,60.0,7.0,18.0,20.0,70.0,8.0,19.0,33.0,48.0,12.0,59.0,16.0,17.0,,4.0,,4.0,8.0,23.0,,10.0,3.0,8.0,2.0,2.0,,5.0,3.0,2.0,10.0,3.0,4.0,7.0,0.8,0.2857142857142857,0.42105263157894735,0.2898550724637681,0.2681992337164751,,0.08900523560209424,0.1267605633802817,0.175,,,0.1276595744680851,0.5952380952380952,0.038314176245210725,0.22988505747126436,0.26666666666666666,0.26666666666666666,0.75,0.22950819672131148,0.5714285714285714,0.29508196721311475,0.3888888888888889,0.2711864406779661,25.345714285714287,0.014492753623188406,4.0,2.0,4.0,1.0,1.0,1.0,7.0,3.0,11.0,1.0,2.0,0.2727272727272727,0.0125,,0.4,0.4,1.0,0.14285714285714285,0.5,1.0,0.25,0.14285714285714285,1.0,0.01639344262295082,1.0,,2.0,,0.024390243902439025,0.3333333333333333,2.0,8.0,0.02912621359223301,0.058823529411764705,4.0,2.0,0.027777777777777776,5.0,,,False,,1.0,1.0,1.0,1.0,1.0
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,43759.0,729,12.0,1346,1341,333.0,310.0,132.0,2687,69.0,124.0,11.0,18.0,16.0,49.0,28.0,63.0,113.0,236.0,30.0,277.0,1340,15.0,26.0,1.0,31.0,32.0,61.0,83.0,42.0,184.0,12.0,174.0,208.0,89.0,450.0,10.0,21.0,20.0,62.0,5.0,87.0,31.0,118.0,41.0,29.0,39.0,30.0,27.0,66.0,3.0,8.0,39.0,1.0,40.0,45.0,4.0,18.0,2.0,1.0,2.0,1.0,82.0,329.0,0.18584070796460178,0.19626168224299065,0.4788135593220339,0.5769230769230769,0.5245901639344263,0.4678030303030303,0.5172413793103449,0.5069444444444444,0.4876760563380282,0.5344827586206896,0.5253164556962026,23.39572192513369,0.5909090909090909,0.1282051282051282,0.128099173553719,0.04375,0.11904761904761904,0.06493506493506493,0.12576687116564417,0.04889589905362776,0.0472972972972973,0.07272727272727272,0.10294117647058823,0.16243654822335024,0.15178571428571427,0.05357142857142857,0.5,0.4696969696969697,0.5564516129032258,0.6052631578947368,0.1856060606060606,0.32653061224489793,0.36363636363636365,0.0625,0.23863636363636365,0.4444444444444444,0.4444444444444444,0.42857142857142855,0.6206896551724138,0.6111111111111112,0.5757575757575758,0.502423106060606,0.4863428571428571,0.46522708333333335,0.06810035842293907,0.072,0.11191335740072202,0.2996389891696751,7.253813559322033,0.2473997028231798,18.0,28.0,2.0,7.0,26.0,3.0,11.0,7.0,28.0,3.0,11.0,10.0,6.0,15.0,26.0,7.0,15.0,,34.0,20.0,14.0,24.0,61.0,,12.0,3.0,9.0,2.0,16.0,2.0,5.0,1.0,,5.0,1.0,4.0,4.0,0.2857142857142857,0.25,0.2727272727272727,0.25,0.10606060606060606,,0.0635593220338983,0.08064516129032258,0.10204081632653061,,,0.10596026490066225,0.11594202898550725,0.007575757575757576,0.09848484848484848,0.2692307692307692,0.2692307692307692,0.2857142857142857,0.3888888888888889,0.6428571428571429,0.1527777777777778,0.2727272727272727,0.2692307692307692,25.72857142857143,0.03669724770642202,,,,,,,3.0,,3.0,3.0,,,,,,,,,,,0.10344827586206896,,,,,,1.0,,0.045454545454545456,0.09090909090909091,16.0,5.0,0.05263157894736842,0.04032258064516129,,1.0,0.034482758620689655,1.0,,,False,,,,,,
200797,1610612738,Ryan Hollins,Ryan Hollins,200797,BOS,5938.0,99,-35.0,181,184,75.0,69.0,23.0,365,7.0,12.0,1.0,2.0,1.0,2.0,,,8.0,14.0,2.0,18.0,199,1.0,2.0,1.0,3.0,3.0,3.0,6.0,14.0,2.0,2.0,3.0,3.0,1.0,6.0,4.0,4.0,3.0,3.0,,6.0,8.0,14.0,,,3.0,1.0,2.0,5.0,1.0,8.0,18.0,2.0,8.0,5.0,1.0,2.0,5.0,4.0,5.0,4.0,6.0,74.0,0.875,1.0,0.5714285714285714,0.5,1.0,0.5714285714285714,0.5,1.0,0.5625,0.5,0.75,10.144927536231885,0.6,,0.05660377358490566,0.06349206349206349,0.125,0.17391304347826086,0.07792207792207792,0.09302325581395349,0.045454545454545456,0.16666666666666666,0.07142857142857142,0.05263157894736842,0.11764705882352941,0.14285714285714285,0.8,0.8571428571428571,0.5833333333333334,0.6363636363636364,0.14285714285714285,0.5,1.0,1.0,,,,,1.0,0.5,0.8571428571428571,0.6161285714285715,,0.6295000000000001,0.13333333333333333,0.13333333333333333,0.16666666666666666,0.3333333333333333,1.971428571428571,0.4143646408839779,2.0,2.0,,,,,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,2.0,,2.0,2.0,,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,0.14285714285714285,0.08333333333333333,0.5,,,0.05,0.8571428571428571,,,,,,0.6666666666666666,1.0,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,0.2,,,,0.0625,,,,,1.0,,,False,,,,,,
202340,1610612738,Avery Bradley,Avery Bradley,202340,BOS,13351.0,223,59.0,415,423,94.0,93.0,30.0,838,12.0,24.0,,1.0,1.0,2.0,3.0,13.0,16.0,39.0,9.0,56.0,382,,1.0,1.0,4.0,2.0,10.0,7.0,26.0,6.0,,6.0,7.0,1.0,15.0,,3.0,8.0,9.0,,17.0,3.0,20.0,8.0,2.0,6.0,4.0,4.0,10.0,1.0,7.0,18.0,,9.0,14.0,,3.0,6.0,2.0,6.0,5.0,5.0,92.0,0.8125,0.8125,0.41025641025641024,,0.2,0.39166666666666666,0.3,0.14285714285714285,0.417910447761194,0.3333333333333333,0.21875,16.960352422907487,0.6,,0.04736842105263158,0.02142857142857143,0.17777777777777778,,0.07234042553191489,0.016666666666666666,0.06976744186046512,,0.016666666666666666,0.05333333333333334,0.09375,0.38461538461538464,0.8333333333333334,0.4,0.5,0.6666666666666666,0.03333333333333333,0.5,1.0,1.0,0.21666666666666667,0.23076923076923078,0.23076923076923078,0.3333333333333333,0.2,,0.75,0.5586525000000001,0.5267125,0.571342857142857,0.047619047619047616,0.07142857142857142,0.07142857142857142,0.125,7.376923076923078,0.22650602409638554,2.0,8.0,17.0,,4.0,,1.0,5.0,21.0,,4.0,3.0,15.0,,4.0,,7.0,,1.0,1.0,,2.0,3.0,,6.0,1.0,2.0,1.0,2.0,2.0,,,1.0,4.0,2.0,2.0,1.0,1.0,0.23809523809523808,,0.23809523809523808,0.35,,0.1794871794871795,0.25,0.5,,,0.07272727272727272,0.9166666666666666,0.2833333333333333,0.06666666666666667,,,,0.5714285714285714,0.25,0.07142857142857142,,,23.847619047619045,,5.0,1.0,3.0,,3.0,,1.0,1.0,4.0,,2.0,0.25,,,0.29411764705882354,0.29411764705882354,1.0,0.6,0.3333333333333333,1.0,0.2,,,0.21428571428571427,,1.0,1.0,,,,,1.0,,0.03125,,,,1.0,,,False,,,,,,
2554,1610612738,Mickael Pietrus,Mickael Pietrus,2554,BOS,15308.0,255,12.0,474,471,146.0,157.0,51.0,945,6.0,7.0,2.0,2.0,,1.0,1.0,3.0,7.0,11.0,6.0,47.0,458,2.0,2.0,1.0,11.0,3.0,4.0,14.0,8.0,6.0,2.0,2.0,2.0,1.0,4.0,4.0,4.0,3.0,13.0,,16.0,8.0,24.0,10.0,8.0,3.0,2.0,2.0,5.0,1.0,15.0,33.0,1.0,17.0,10.0,,4.0,1.0,1.0,1.0,,14.0,143.0,0.5714285714285714,0.6666666666666666,0.6363636363636364,1.0,0.75,0.45555555555555555,1.0,0.6,0.47,0.9166666666666666,0.5384615384615384,10.396975425330814,0.6,,0.07738095238095238,0.02564102564102564,0.05357142857142857,0.06153846153846154,0.07142857142857142,0.03619909502262444,0.05454545454545454,0.045454545454545456,0.07547169811320754,0.10526315789473684,,0.15789473684210525,,0.15555555555555556,0.8571428571428571,0.8571428571428571,0.022222222222222223,,,,0.06666666666666667,0.3333333333333333,0.3333333333333333,,0.4,1.0,0.9111111111111111,0.5646988888888889,0.55364,0.61361,0.08163265306122448,0.26666666666666666,0.23404255319148937,0.2978723404255319,6.218181818181819,0.3080168776371308,3.0,4.0,19.0,4.0,15.0,2.0,3.0,9.0,34.0,2.0,6.0,2.0,24.0,3.0,15.0,4.0,1.0,,,,,,1.0,,2.0,,1.0,,,1.0,,2.0,2.0,1.0,,5.0,1.0,0.8888888888888888,0.2647058823529412,0.3333333333333333,0.2647058823529412,0.7555555555555555,,0.09090909090909091,,1.0,,,0.05172413793103448,0.6666666666666666,0.4222222222222222,0.3333333333333333,0.26666666666666666,0.26666666666666666,0.75,0.4,0.75,0.3,0.6666666666666666,0.26666666666666666,24.052941176470586,,5.0,1.0,2.0,,3.0,1.0,1.0,2.0,3.0,5.0,,0.6666666666666666,,,0.2631578947368421,0.2631578947368421,1.0,0.4,0.5,1.0,0.2,1.0,1.0,0.3,,1.0,1.0,,0.09523809523809523,0.5,,,0.02564102564102564,,,,,,,,False,,,,1.0,,
951,1610612738,Ray Allen,Ray Allen,951,BOS,30979.0,516,-18.0,955,942,250.0,223.0,96.0,1897,15.0,22.0,1.0,2.0,6.0,16.0,11.0,26.0,32.0,64.0,18.0,145.0,976,2.0,6.0,1.0,5.0,8.0,15.0,39.0,44.0,20.0,2.0,9.0,10.0,4.0,21.0,2.0,6.0,14.0,37.0,2.0,53.0,8.0,61.0,14.0,9.0,9.0,5.0,4.0,13.0,1.0,15.0,33.0,,23.0,28.0,1.0,7.0,2.0,2.0,2.0,2.0,37.0,247.0,0.6875,0.7096774193548387,0.5,0.3333333333333333,0.5333333333333333,0.4568345323741007,0.2222222222222222,0.5151515151515151,0.47651006711409394,0.25,0.527027027027027,15.26861451460886,0.6923076923076923,0.07142857142857142,0.11746031746031746,0.01834862385321101,0.109375,0.017391304347826087,0.11512415349887133,0.01809954751131222,0.028037383177570093,0.011904761904761904,0.11235955056179775,0.152,0.12941176470588237,0.06976744186046512,1.0,0.15827338129496402,0.6818181818181818,0.8333333333333334,0.11510791366906475,0.375,0.4,0.6666666666666666,0.18705035971223022,0.4230769230769231,0.4230769230769231,0.8181818181818182,0.2222222222222222,0.5,0.697841726618705,0.5106223021582733,0.50951875,0.5149515151515152,0.061224489795918366,0.1,0.034482758620689655,0.2689655172413793,10.2203125,0.2617801047120419,5.0,6.0,23.0,12.0,52.0,3.0,13.0,21.0,75.0,6.0,18.0,5.0,60.0,3.0,52.0,12.0,5.0,,1.0,1.0,,2.0,3.0,,5.0,,4.0,,4.0,2.0,1.0,,1.0,2.0,,3.0,,0.9523809523809523,0.28,0.3333333333333333,0.28,0.539568345323741,,0.078125,0.18181818181818182,0.0625,,,0.07920792079207921,0.6,0.16546762589928057,0.37410071942446044,0.23076923076923078,0.23076923076923078,0.9166666666666666,0.18181818181818182,0.8333333333333334,0.3939393939393939,0.23076923076923078,0.23076923076923078,24.938666666666666,0.022388059701492536,9.0,,1.0,3.0,5.0,,2.0,,3.0,1.0,,,,,0.391304347826087,0.391304347826087,1.0,0.1111111111111111,,,0.2222222222222222,,,0.15151515151515152,0.6,,2.0,,0.03225806451612903,,3.0,1.0,,0.01282051282051282,5.0,2.0,0.025974025974025976,,,,False,,,,,,
201880,1610612738,Greg Stiemsma,Greg Stiemsma,201880,BOS,7310.0,122,-48.0,220,221,52.0,72.0,26.0,441,11.0,14.0,2.0,3.0,,,1.0,3.0,12.0,17.0,4.0,28.0,252,2.0,3.0,,4.0,2.0,4.0,7.0,22.0,2.0,2.0,4.0,5.0,2.0,11.0,3.0,6.0,6.0,17.0,4.0,27.0,9.0,36.0,3.0,3.0,1.0,,3.0,4.0,,14.0,24.0,2.0,7.0,6.0,,2.0,9.0,7.0,9.0,6.0,7.0,52.0,0.9166666666666666,1.0,0.7058823529411765,0.6666666666666666,0.5,0.7058823529411765,0.6666666666666666,0.5,0.7,0.6666666666666666,0.5833333333333334,9.6,0.25,0.5,0.22077922077922077,0.07142857142857142,0.25,0.09090909090909091,0.22772277227722773,0.07692307692307693,0.04,0.07692307692307693,0.30434782608695654,0.18181818181818182,0.2,0.3333333333333333,0.6666666666666666,0.8235294117647058,0.7857142857142857,0.9166666666666666,,,,,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666666,0.8235294117647058,0.5424058823529412,0.5285,0.55035,0.10526315789473684,0.10526315789473684,0.14285714285714285,0.25,4.270588235294118,0.23636363636363636,2.0,4.0,,,,,,,,,,3.0,,,,,2.0,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,1.0,3.0,,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,,0.11764705882352941,0.14285714285714285,,,,0.19047619047619047,0.9090909090909091,,,,,,1.0,0.5,,,,,0.0975609756097561,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,0.14285714285714285,0.5,,,0.05555555555555555,,,,,,,,False,,,,,2.0,
2562,1610612738,Sasha Pavlovic,Sasha Pavlovic,2562,BOS,1281.0,21,11.0,40,41,22.0,34.0,7.0,81,2.0,3.0,1.0,1.0,,,,1.0,2.0,4.0,,4.0,35,1.0,1.0,,2.0,1.0,1.0,2.0,2.0,2.0,2.0,,,,,,1.0,,2.0,,2.0,1.0,3.0,1.0,1.0,1.0,,1.0,2.0,,,2.0,,,,,,,,,,2.0,22.0,0.5,1.0,0.5,1.0,1.0,0.2857142857142857,1.0,0.3333333333333333,0.2857142857142857,1.0,0.3333333333333333,19.148936170212767,0.5,,0.125,0.07692307692307693,,,0.09523809523809523,0.05263157894736842,0.3333333333333333,,,0.2857142857142857,,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,,,,,0.14285714285714285,,,,1.0,1.0,0.8571428571428571,0.5631,0.676,0.54305,,,0.5,0.5,5.375,0.55,1.0,1.0,,,3.0,,2.0,,3.0,,2.0,,,,3.0,,,,,,,,,,,,1.0,,2.0,,1.0,,,,,1.0,,,,,,0.42857142857142855,,,,,,,,0.5,,0.42857142857142855,,,,0.3333333333333333,1.0,0.6666666666666666,,,24.96666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.2,,,,,,,False,,,,,,
