EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,DefTwoPtRebounds,DefRebounds,Rebounds,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG3M,FG3A,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Corner3Assists,AssistPoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFtPoints,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,NonShootingPenaltyNonTakeFouls,LiveBallTurnoverPct,ShortMidRangePctAssisted,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGA,PenaltyFG3A,TwoPtAssists,AtRimAssists,OffThreePtRebounds,Steals,BadPassSteals,DeadBallTurnovers,Offensive Fouls,NonShootingFoulsDrawn,OffThreePtReboundPct,OffArc3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,LostBallSteals,BlockingFoulsDrawn,PenaltyFg3Pct,PenaltyArc3Accuracy,on,SecondChanceFtPoints,BlockingFouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffCorner3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,HeaveAttempts,Fg3aBlocked,FTOffRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffFTReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,BadPassOutOfBoundsTurnovers,Charge Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,DefensiveGoaltends,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Charge Fouls Drawn,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,BlockedCorner3,3SecondViolations
1737,1610612760,Nazr Mohammed,Nazr Mohammed,1737,OKC,389.0,6.0,-11.0,14,13.0,14.0,10.0,1.0,27,1.0,2.0,1.0,2.0,1.0,2.0,2.0,14.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,13.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,13.333333333333334,0.2,0.14285714285714285,0.25,1.0,0.5,0.5,1.0,1.0,0.5,1.0,0.4168,0.4168,1.0,2.45,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201161,1610612760,Daequan Cook,Daequan Cook,201161,OKC,963.0,16.0,,32,31.0,15.0,11.0,4.0,63,,,,,2.0,5.0,7.0,33.0,1.0,2.0,2.0,2.0,,,,2.0,14.0,0.5,0.5,0.4,0.5,0.5,0.5,0.5,0.5,18.91891891891892,,,,,,,,,,0.2857142857142857,0.44724285714285716,0.3969,0.2857142857142857,14.74,0.46875,1.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,0.5,0.5,0.2857142857142857,0.2857142857142857,0.5,0.5,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.2857142857142857,0.5,0.5,1.0,0.5,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202332,1610612760,Cole Aldrich,Cole Aldrich,202332,OKC,1260.0,21.0,-10.0,42,40.0,25.0,17.0,5.0,82,2.0,5.0,,3.0,2.0,7.0,6.0,43.0,,4.0,1.0,,5.0,8.0,12.0,1.0,24.0,,,0.2857142857142857,,0.2857142857142857,,0.3333333333333333,0.1,18.75,0.4166666666666667,0.35,0.3333333333333333,0.7142857142857143,0.4,0.5,,0.75,,0.7142857142857143,0.5199428571428572,0.487775,0.16666666666666666,3.1714285714285717,0.5952380952380952,,2.0,,,,,,,4.0,,,,,,,,,,,,0.2857142857142857,,,,,,,,,,,,,2.0,4.0,2.0,2.0,4.0,4.0,1.0,4.0,2.0,4.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,4.0,2.0,0.5,0.5,0.5,0.2857142857142857,0.2,0.5,0.5,0.23529411764705882,0.25,0.16666666666666666,0.4,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.2,0.3333333333333333,1.0,0.5,0.609075,0.2222222222222222,0.2222222222222222,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202351,1610612760,Lazar Hayward,Lazar Hayward,202351,OKC,1005.0,17.0,-13.0,35,33.0,25.0,17.0,2.0,68,1.0,1.0,,,2.0,3.0,4.0,37.0,,,,2.0,1.0,4.0,4.0,,24.0,0.5,0.5,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,10.526315789473685,0.1111111111111111,0.2,0.14285714285714285,0.3333333333333333,1.0,1.0,,,,0.3333333333333333,0.47846666666666665,,,11.4,0.7142857142857143,1.0,1.0,,1.0,,,,,2.0,,,,,,,,,,,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,2.0,1.0,,1.0,2.0,,,,,,,,,,,0.5,,0.3333333333333333,,,,,,0.5,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2767,1610612760,Royal Ivey,Royal Ivey,2767,OKC,1260.0,21.0,-10.0,42,40.0,25.0,17.0,5.0,82,,,,,2.0,6.0,11.0,43.0,,3.0,1.0,2.0,1.0,2.0,3.0,,24.0,0.5,0.5,0.3333333333333333,,0.45454545454545453,,0.4583333333333333,0.07142857142857142,27.083333333333336,0.08333333333333333,0.1,0.1111111111111111,,,,,,,0.45454545454545453,0.4543409090909091,0.466175,0.09090909090909091,14.416666666666666,0.5952380952380952,1.0,3.0,1.0,3.0,,2.0,2.0,5.0,2.0,6.0,2.0,,,1.0,,2.0,1.0,0.4,0.4,0.45454545454545453,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.18181818181818182,,,,,24.32,,,1.0,,1.0,,1.0,,,,1.0,,1.0,,2.0,,1.0,2.0,,,,,,,,,,0.125,0.041666666666666664,,,,,0.2,,,,0.3771,,,,,,1.0,1.0,,,,2.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.14285714285714285,0.16666666666666666,0.2727272727272727,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,0.3333333333333333,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,5.0,,,1,,1.0,,,1,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965,1610612760,Derek Fisher,Derek Fisher,965,OKC,1163.0,19.0,-9.0,37,36.0,20.0,13.0,5.0,73,,1.0,,,,2.0,3.0,39.0,,1.0,3.0,,,,,3.0,20.0,,,,,0.25,0.375,0.25,0.375,16.27906976744186,,,,0.16666666666666666,,,,,,0.8333333333333334,0.51585,0.4799875,1.0,10.3,0.5405405405405406,,,,1.0,1.0,4.0,1.0,4.0,,,4.0,1.0,2.0,5.0,1.0,12.0,,0.25,0.25,0.6666666666666666,,,,0.16666666666666666,,,,0.6666666666666666,0.25,0.25,,0.25,24.725,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,3.0,3.0,3.0,,,1.0,,,,,,,,,,,,0.75,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2555,1610612760,Nick Collison,Nick Collison,2555,OKC,255.0,4.0,3.0,7,7.0,,,3.0,14,,,,,,1.0,,6.0,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,0.3801,,,10.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1737,1610612760,Nazr Mohammed,Nazr Mohammed,1737,OKC,4566.0,76.0,-10.0,136,132.0,39.0,48.0,19.0,268,5.0,8.0,,,7.0,14.0,16.0,152.0,1.0,2.0,3.0,12.0,6.0,8.0,15.0,3.0,39.0,0.8571428571428571,1.0,0.5,0.5,0.5,0.5,0.5,0.5,11.464968152866241,0.12244897959183673,0.12307692307692308,0.05263157894736842,0.5714285714285714,0.625,0.8333333333333334,0.8,,,0.5714285714285714,0.5277,0.41100000000000003,0.1875,6.45,0.2867647058823529,1.0,2.0,1.0,4.0,,,,,2.0,,,,,1.0,,2.0,,,,,0.14285714285714285,0.5,0.5,0.2857142857142857,0.25,0.25,1.0,,,,,,,1.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,,7.0,11.0,19.0,2.0,2.0,4.0,2.0,0.5,0.5,0.5,0.14285714285714285,0.25,,,0.06,0.125,0.1,0.06666666666666667,,0.08,0.15,0.08333333333333333,0.25,1.0,0.5,0.53985,0.125,0.125,0.1875,1.0,1.0,2.0,,,0.5,1.0,,,,,,1.0,,4.0,,,1.0,1.0,,0.2,0.07692307692307693,,,,,,,,,,,,1.0,,,,,False,1.0,1.0,3.0,1.0,2.0,3.0,2.0,0.42857142857142855,0.2,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200757,1610612760,Thabo Sefolosha,Thabo Sefolosha,200757,OKC,26781.0,446.0,-6.0,842,847.0,125.0,200.0,85.0,1689,20.0,32.0,3.0,4.0,25.0,53.0,106.0,911.0,3.0,5.0,13.0,30.0,28.0,42.0,53.0,13.0,120.0,0.6,0.6521739130434783,0.4716981132075472,0.6,0.4803921568627451,0.375,0.4953271028037383,0.4642857142857143,12.380952380952381,0.09427609427609428,0.10268948655256724,0.053763440860215055,0.3137254901960784,0.625,0.6896551724137931,0.55,0.3333333333333333,0.75,0.7941176470588235,0.5783752475247524,0.5787041666666667,0.12264150943396226,6.739622641509433,0.14845605700712589,3.0,7.0,2.0,14.0,8.0,23.0,16.0,49.0,20.0,45.0,22.0,8.0,4.0,26.0,,56.0,0.9375,0.32653061224489793,0.3333333333333333,0.4803921568627451,0.06862745098039216,0.42857142857142855,0.42857142857142855,0.13725490196078433,0.14285714285714285,0.15384615384615385,0.5,0.22549019607843138,0.34782608695652173,0.34782608695652173,0.875,0.36363636363636365,24.136734693877557,4.0,6.0,8.0,4.0,7.0,11.0,4.0,4.0,4.0,7.0,14.0,,11.0,23.0,44.0,2.0,10.0,9.0,2.0,0.5714285714285714,0.4,0.4583333333333333,0.07547169811320754,0.09375,,,0.02422145328719723,0.125,0.025252525252525252,0.04040404040404041,0.025,0.00909090909090909,0.10204081632653061,0.10975609756097561,0.16666666666666666,0.6,0.6666666666666666,0.5745374999999999,0.019230769230769232,0.03636363636363636,0.10377358490566038,7.0,5.0,11.0,1.0,2.0,0.6363636363636364,1.0,8.0,26.0,5.0,2.0,7.0,22.0,10.0,3.0,30.0,20.0,4.0,,3.0,0.028037383177570093,0.024691358024691357,0.2549019607843137,0.3076923076923077,0.32,1.0,0.4166666666666667,0.16666666666666666,1.0,1.0,3.0,4.0,3.0,9.0,10.0,,0.14285714285714285,0.5,False,3.0,3.0,9.0,5.0,3.0,9.0,4.0,0.038461538461538464,0.12264150943396226,0.4444444444444444,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.02040816326530612,0.07142857142857142,0.038461538461538464,0.0625,0.01818181818181818,0.25,0.1,0.2,,,,,,,,,,,,,,,,,,,,,,
