EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,FG2A,OpponentPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,LongMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGA,PenaltyFG2A,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,Travels,FoulsDrawn,BlockingFoulsDrawn,DefArc3ReboundPct,ShortMidRangeFrequency,PenaltyShotQualityAvg,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,FG2M,FtPoints,Points,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,ShortMidRangeAssists,Steals,BadPassSteals,Offensive Fouls Drawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,PenaltyPointsPct,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,Charge Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,SecondChanceShotQualityAvg,SecondChancePointsPct,LostBallOutOfBoundsTurnovers,ShortMidRangeFGM,AtRimAssists,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,BlockedAtRim,RecoveredBlocks,BlocksRecoveredPct,AtRimPctAssisted,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,OffThreePtRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,BlockingFouls,Loose Ball Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,DefensiveGoaltends,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,Corner3Assists,FTDefRebounds,LostBallSteals,StepOutOfBoundsTurnovers,Charge Fouls,Technical Free Throw Trips,BlockedLongMidRange,SecondChanceFg3Pct,LongMidRangePctBlocked,DefFTReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,HeaveAttempts,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FTOffRebounds,FG3APctBlocked,Corner3PctBlocked,OffFTReboundPct,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,Defensive 3 Seconds Violations
101142,1610612748,Ronny Turiaf,Ronny Turiaf,101142,MIA,723.0,12.0,-5.0,24,25.0,14.0,15.0,1.0,49,1.0,1.0,25.0,1.0,1.0,3.0,4.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,14.0,1.0,8.0,0.3333333333333333,0.16666666666666666,0.25,0.3076923076923077,0.125,0.25,0.5,0.5,0.2,1.0,1.0,0.3407,15.7,0.5833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,632.0,11.0,-2.0,20,19.0,9.0,16.0,1.0,39,,1.0,19.0,,1.0,,1.0,,1.0,1.0,1.0,,,,9.0,,9.523809523809524,,,0.2,0.09090909090909091,,,,,,,,0.2853,8.2,0.45,1.0,1.0,3.0,1.0,4.0,1.0,3.0,9.0,1.0,1.0,1.0,0.25,1.0,0.2853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202708,1610612748,Norris Cole,Norris Cole,202708,MIA,1399.0,23.0,7.0,47,45.0,26.0,28.0,2.0,92,3.0,5.0,43.0,,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,26.0,,14.285714285714286,,,0.1111111111111111,0.038461538461538464,,,,,,,0.6,0.4839399999999999,12.62,0.5531914893617021,,3.0,2.0,1.0,3.0,1.0,1.0,7.0,,3.0,1.0,0.14285714285714285,,0.5304666666666666,1.0,2.0,1.0,2.0,1.0,2.0,2.0,6.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,0.5,0.5,0.4,0.3333333333333333,0.4,0.3333333333333333,0.5,0.5,0.2,0.5,0.4,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.5,0.4,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2592,1610612748,James Jones,James Jones,2592,MIA,1192.0,20.0,-1.0,38,37.0,25.0,28.0,2.0,75,4.0,4.0,38.0,,2.0,1.0,3.0,,3.0,1.0,1.0,,,,25.0,,25.0,0.0625,,0.25,0.125,,,,0.2,,,0.5,0.43218124999999996,20.4,0.6578947368421053,,2.0,1.0,,1.0,,1.0,2.0,,2.0,,0.3333333333333333,,0.44165,,,,,4.0,4.0,2.0,19.0,2.0,2.0,12.0,6.0,2.0,,,,,,2.0,1.0,12.0,1.0,0.75,0.75,1.0,1.0,1.0625,1.0,1.0555555555555556,1.0,,,,,,1.0,1.0,0.75,,,0.5,0.631578947368421,3.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,6.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.75,0.6666666666666666,0.75,0.5,0.5,0.75,0.75,0.6666666666666666,0.6,0.6666666666666666,0.75,25.200000000000003,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,1610612748,Juwan Howard,Juwan Howard,436,MIA,1427.0,24.0,7.0,48,46.0,27.0,29.0,2.0,94,6.0,7.0,43.0,,,1.0,1.0,,1.0,,,,,,27.0,,18.0,0.058823529411764705,,,0.037037037037037035,,,,,0.125,,0.8571428571428571,0.3686142857142857,17.185714285714287,0.5625,1.0,4.0,,,,,,,,3.0,,,0.14285714285714285,0.39625,,,,,2.0,2.0,3.0,7.0,1.0,2.0,4.0,4.0,,,,,,,4.0,,4.0,,1.0,1.0,0.2857142857142857,0.25,0.2857142857142857,0.25,0.3888888888888889,0.4,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,0.5714285714285714,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.0,0.2222222222222222,0.2222222222222222,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202227,1610612748,Terrel Harris,Terrel Harris,202227,MIA,585.0,10.0,,19,19.0,17.0,12.0,1.0,38,1.0,1.0,20.0,,,3.0,3.0,,3.0,,,,,,17.0,,20.0,0.3,,,0.21428571428571427,,,0.5,,0.5,,0.5,0.4083,18.2,0.8947368421052632,,1.0,,,,,,,,2.0,,,,0.4083,,,,,1.0,1.0,3.0,5.0,1.0,3.0,5.0,2.0,,,,,,,4.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,0.625,0.625,,,,,,1.0,1.0,1.0,,,0.5,1.0,,1.0,,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,0.5,0.5,,,,0.5,,,26.7,,,,1.0,1.0,2.0,1.0,1.0,1.0,0.3693,0.4,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2203,1610612748,Shane Battier,Shane Battier,2203,MIA,85.0,1.0,-3.0,3,2.0,2.0,1.0,,5,,,3.0,,,,,,,1.0,1.0,,1.0,,2.0,,66.66666666666667,,,,,,,,,,,,0.4242,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,1.0,1.0,,,,,,,25.1,,,,,,,,,,,,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201202,1610612748,Joel Anthony,Joel Anthony,201202,MIA,111.0,2.0,-5.0,3,3.0,3.0,3.0,,6,,,5.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,238.0,4.0,9.0,10,9.0,2.0,2.0,,19,1.0,5.0,4.0,,,1.0,1.0,,1.0,,,1.0,1.0,,2.0,,50.0,1.0,,,0.3333333333333333,,,1.0,,,,0.2,0.42028,10.14,0.2,4.0,,1.0,1.0,2.0,1.0,,5.0,,,,,0.8,,,,,,1.0,4.0,,8.0,,,,4.0,4.0,,,,,,,,,,0.5,0.5,0.8,,0.8,,0.8,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,0.75,0.75,0.6666666666666666,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,129.0,2.0,-2.0,4,4.0,4.0,4.0,,8,,,4.0,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
