EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,FTDefRebounds,SelfOReb,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,Offensive Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,OffShortMidRangeReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,LongMidRangeFGM,PenaltyArc3FGA,SecondChanceFtPoints,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,BadPassOutOfBoundsTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,BlockingFoulsDrawn,ShortMidRangePctBlocked,DefCorner3ReboundPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyArc3Frequency,PtsUnassisted3s,ShortMidRangeAssists,BadPassTurnovers,SecondChanceCorner3FGA,LongMidRangePctBlocked,SecondChanceCorner3Frequency,PenaltyArc3FGM,LongMidRangeAssists,OffLongMidRangeReboundPct,PenaltyArc3Accuracy,FTOffRebounds,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,OffFTReboundPct,BlocksRecoveredPct,on,SecondChanceTurnovers,BlockedShortMidRange,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedCorner3,OffensiveGoaltends
101133,1610612742,Ian Mahinmi,Ian Mahinmi,101133,DAL,1375.0,23.0,17,44.0,42,15.0,3,3.0,86,3.0,5.0,1.0,1.0,1.0,1.0,3.0,5.0,3.0,9.0,35.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,6.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,1.0,1.0,1.0,4.0,15.0,1.0,0.6666666666666666,1.0,0.6,1.0,1.0,0.6,1.0,1.0,0.75,1.0,1.0,0.2,0.2,12.765957446808512,0.1875,0.08333333333333333,0.125,0.14285714285714285,0.16666666666666666,0.10526315789473684,0.14285714285714285,0.2,0.16666666666666666,0.16666666666666666,0.25,0.14285714285714285,1.0,0.6,0.75,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.6177599999999999,0.6603,0.6603,0.2,0.2,0.2222222222222222,0.4444444444444444,1.08,0.3409090909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1713,1610612742,Vince Carter,Vince Carter,1713,DAL,2884.0,48.0,-37,91.0,91,33.0,26,9.0,182,1.0,5.0,,1.0,,,3.0,11.0,1.0,13.0,110.0,1.0,3.0,2.0,,1.0,,3.0,,6.0,,,,2.0,3.0,4.0,8.0,2.0,10.0,2.0,1.0,3.0,6.0,9.0,2.0,2.0,,1.0,,3.0,33.0,,,,0.2727272727272727,0.3333333333333333,,0.42857142857142855,0.25,0.75,0.43333333333333335,0.25,0.75,,,19.0,0.18181818181818182,0.05555555555555555,0.21428571428571427,,0.19444444444444445,0.046511627906976744,,,0.08333333333333333,0.6666666666666666,0.14285714285714285,0.25,0.35714285714285715,0.2,0.2,,0.25,,,,0.5714285714285714,0.47097142857142854,0.4863875,0.4135,0.06666666666666667,0.08333333333333333,0.15384615384615385,0.23076923076923078,8.5,0.3626373626373626,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.21428571428571427,0.25,1.0,0.15384615384615385,0.1111111111111111,0.2857142857142857,0.5,0.5,0.14285714285714285,0.07142857142857142,1.0,1.0,1.0,0.14285714285714285,0.5,0.5,1.0,0.25,0.5,1.0,0.5,26.133333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,4955.0,83.0,-40,153.0,156,44.0,21,19.0,309,2.0,9.0,,1.0,,3.0,11.0,33.0,17.0,39.0,189.0,2.0,4.0,8.0,,6.0,11.0,11.0,8.0,14.0,2.0,5.0,,2.0,7.0,4.0,11.0,2.0,13.0,2.0,1.0,3.0,5.0,12.0,1.0,18.0,,5.0,4.0,11.0,44.0,4.0,0.36363636363636365,0.4,0.3333333333333333,0.5,,0.3055555555555556,0.5,,0.43333333333333335,0.6666666666666666,0.4230769230769231,0.15151515151515152,0.2222222222222222,27.84090909090909,0.08888888888888889,0.03225806451612903,0.3181818181818182,,0.16417910447761194,0.02564102564102564,0.06896551724137931,,0.1875,0.08333333333333333,,0.2777777777777778,0.25,0.2222222222222222,0.2857142857142857,,0.25,,0.42857142857142855,,0.3333333333333333,0.45632777777777783,0.4849666666666666,0.47544285714285717,0.12195121951219512,0.13157894736842105,0.20512820512820512,0.28205128205128205,9.284848484848483,0.2875816993464052,5.0,17.0,7.0,,,,,,3.0,,,3.0,,,1.0,,3.0,,,1.0,1.0,1.0,3.0,,1.0,,4.0,1.0,,,,,,,,,0.08333333333333333,0.25,,,0.05263157894736842,0.4722222222222222,0.29411764705882354,0.35714285714285715,0.19444444444444445,,,,,0.08333333333333333,,,,,,,,24.7,4.0,1.0,4.0,1.0,3.0,4.0,1.0,2.0,1.0,11.0,2.0,1.0,1.0,1.0,1.0,0.17647058823529413,0.5,0.6,0.5714285714285714,0.5714285714285714,0.25,0.14285714285714285,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,2689.0,45.0,-33,80.0,83,30.0,20,8.0,163,1.0,1.0,,,1.0,1.0,3.0,5.0,,15.0,97.0,,,,2.0,2.0,,4.0,2.0,4.0,,,,,2.0,1.0,3.0,,3.0,,,1.0,3.0,1.0,,,,,,4.0,30.0,,0.3333333333333333,0.3333333333333333,0.6,,1.0,0.75,,1.0,0.75,,1.0,,,17.045454545454547,0.047619047619047616,,0.14285714285714285,,0.08571428571428572,,,,0.08333333333333333,,,0.16666666666666666,0.1,1.0,1.0,1.0,,,0.5,1.0,0.6,0.4973699999999999,,0.48585,,,,0.26666666666666666,13.7,0.375,1.0,1.0,3.0,1.0,1.0,,,2.0,4.0,,3.0,5.0,,,,6.0,4.0,2.0,,,,4.0,1.0,,2.0,,5.0,3.0,,,,,0.6666666666666666,0.6,,0.6,0.5,0.8,,,,0.1,1.0,1.0,0.3,0.1,1.0,1.0,1.0,0.4,0.5,0.5,0.5,,,,0.5,24.34,1.0,,,1.0,1.0,2.0,1.0,,,5.0,,,1.0,,,,,,0.3333333333333333,0.3333333333333333,,,3.0,1.0,2.0,,,,,,,,,,,,,,,,True,,,,,,,,,,
2753,1610612742,Delonte West,Delonte West,2753,DAL,5286.0,88.0,-41,165.0,167,45.0,26,21.0,332,7.0,12.0,,,2.0,4.0,8.0,20.0,5.0,30.0,195.0,,,,3.0,7.0,2.0,11.0,4.0,12.0,,2.0,,2.0,1.0,4.0,5.0,2.0,7.0,3.0,2.0,2.0,5.0,7.0,,5.0,1.0,3.0,,11.0,45.0,,0.25,0.25,0.4,,0.42857142857142855,0.4807692307692308,,0.5,0.5357142857142857,,0.55,0.1,0.08333333333333333,16.315789473684212,0.08,0.028985507246376812,0.043478260869565216,,0.0684931506849315,0.022988505747126436,0.06451612903225806,,0.1111111111111111,0.07692307692307693,0.05263157894736842,0.05263157894736842,0.46153846153846156,0.5833333333333334,0.6363636363636364,0.2857142857142857,,,0.4444444444444444,0.5,0.6923076923076923,0.49847115384615387,0.5649,0.4941055555555556,0.10714285714285714,0.13636363636363635,,0.36666666666666664,6.615,0.2727272727272727,,2.0,6.0,3.0,5.0,1.0,1.0,,1.0,,3.0,6.0,1.0,1.0,2.0,9.0,1.0,,,1.0,1.0,3.0,,,,,3.0,1.0,,,,,1.0,0.5,0.5,0.5,0.23076923076923078,1.0,,,0.07692307692307693,0.07692307692307693,,,0.23076923076923078,0.19230769230769232,0.6,0.6,1.0,0.038461538461538464,,,,,0.1111111111111111,1.0,,23.400000000000002,1.0,1.0,,5.0,3.0,8.0,1.0,2.0,5.0,19.0,,,,,,,,,0.16666666666666666,0.2,,0.1111111111111111,,,3.0,1.0,0.16666666666666666,1.0,,,,,,,,,,,,,True,,,,,,,,,,
467,1610612742,Jason Kidd,Jason Kidd,467,DAL,2794.0,47.0,-7,90.0,90,19.0,6,15.0,180,1.0,4.0,,,,,1.0,7.0,4.0,12.0,104.0,,1.0,,,,4.0,7.0,,2.0,,2.0,,1.0,2.0,5.0,7.0,1.0,8.0,4.0,3.0,,1.0,4.0,1.0,4.0,,1.0,1.0,7.0,19.0,1.0,,,0.14285714285714285,,,0.25,,0.5,0.3333333333333333,,0.7,0.2857142857142857,0.25,20.183486238532108,0.16666666666666666,0.02564102564102564,0.18181818181818182,,0.17073170731707318,0.019230769230769232,,,,0.3,0.14285714285714285,0.2222222222222222,0.25,0.25,0.3333333333333333,,,,,,0.8125,0.518428125,0.414,0.55065,0.058823529411764705,0.125,,0.5833333333333334,7.128571428571428,0.2111111111111111,,2.0,1.0,,1.0,,,2.0,8.0,1.0,2.0,9.0,1.0,1.0,3.0,,8.0,2.0,,,1.0,3.0,1.0,,1.0,,4.0,1.0,,,,,,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.5625,0.75,,,,0.125,,,0.0625,0.0625,,,,0.5,0.25,0.25,,0.5,,,0.25,24.71111111111111,,3.0,,4.0,4.0,8.0,,4.0,1.0,20.0,1.0,,,,,0.5,,,,,,1.0,6.0,2.0,2.0,,,,1.0,1.0,0.16666666666666666,0.3333333333333333,,,,,,,,,True,,,,,,,,,,
1890,1610612742,Shawn Marion,Shawn Marion,1890,DAL,3146.0,52.0,-21,99.0,100,24.0,11,17.0,199,2.0,3.0,1.0,2.0,1.0,1.0,4.0,10.0,2.0,22.0,112.0,2.0,4.0,4.0,1.0,2.0,,2.0,2.0,6.0,2.0,1.0,,3.0,2.0,9.0,11.0,4.0,15.0,1.0,1.0,3.0,5.0,1.0,,2.0,,,1.0,2.0,24.0,,0.25,0.3333333333333333,0.4,0.5,0.5,0.5882352941176471,0.5,0.5,0.6111111111111112,0.5,0.5,0.1,,17.5,0.2571428571428571,0.0625,0.2,,0.24444444444444444,0.04918032786885246,0.043478260869565216,,0.2222222222222222,0.09090909090909091,0.4,0.125,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,0.5,1.0,0.5882352941176471,0.5204294117647059,0.5001,0.49875,,,0.18181818181818182,0.09090909090909091,6.669999999999999,0.24242424242424243,2.0,5.0,2.0,3.0,5.0,,,1.0,2.0,,4.0,7.0,,,,12.0,2.0,1.0,,,,2.0,1.0,,1.0,,3.0,,,,,1.0,1.0,0.5714285714285714,,0.5714285714285714,0.4117647058823529,0.6666666666666666,,0.07142857142857142,,0.29411764705882354,0.4,0.5,0.11764705882352941,0.29411764705882354,0.6,0.6,1.0,0.11764705882352941,0.5,0.5,1.0,,,,0.5,23.271428571428572,,,,1.0,,1.0,,,1.0,2.0,1.0,1.0,,,,0.2,0.5,,,,,,,,1.0,,,,,,0.09090909090909091,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,True,,,,,,,,,,
2073,1610612742,Brian Cardinal,Brian Cardinal,2073,DAL,22.0,,-1,,1,,1,,1,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
201148,1610612742,Brandan Wright,Brandan Wright,201148,DAL,1052.0,18.0,-24,35.0,34,10.0,11,3.0,69,1.0,3.0,,1.0,,,1.0,3.0,1.0,3.0,44.0,,1.0,,,,1.0,1.0,2.0,,,1.0,,1.0,3.0,,3.0,1.0,4.0,,,2.0,3.0,1.0,,2.0,,1.0,,1.0,10.0,,1.0,1.0,0.3333333333333333,,,0.3333333333333333,,,0.375,,0.5,0.3333333333333333,0.3333333333333333,18.42105263157895,,0.08333333333333333,0.42857142857142855,,0.25,0.0625,,,,,,0.4,1.0,0.3333333333333333,0.5,1.0,1.0,,,,1.0,0.5133666666666666,0.662,,0.25,0.25,,0.3333333333333333,1.8333333333333333,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,2.0,,3.0,2.0,,,,,,,,,,0.6666666666666666,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
2217,1610612742,Brendan Haywood,Brendan Haywood,2217,DAL,2227.0,37.0,-18,68.0,71,5.0,5,10.0,139,3.0,10.0,2.0,2.0,1.0,2.0,3.0,12.0,5.0,11.0,88.0,2.0,3.0,5.0,1.0,2.0,,2.0,2.0,4.0,4.0,5.0,1.0,4.0,1.0,2.0,3.0,5.0,8.0,,,1.0,4.0,4.0,,8.0,,4.0,,2.0,5.0,,0.3333333333333333,1.0,0.25,0.6666666666666666,0.5,0.25,0.6666666666666666,0.5,0.34375,0.625,0.5,0.4166666666666667,0.4,21.951219512195124,0.08,0.11764705882352941,0.16666666666666666,0.16666666666666666,0.0967741935483871,0.125,0.07142857142857142,0.2,,,0.2,0.2,0.8333333333333334,0.3,0.5,0.3333333333333333,0.6666666666666666,1.0,1.0,0.5,0.8333333333333334,0.5010833333333333,0.5059,0.6563,0.25,0.25,0.45454545454545453,0.18181818181818182,3.1666666666666665,0.07352941176470588,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,2.0,,,,,,,,,,,0.08333333333333333,,0.08333333333333333,,,0.08333333333333333,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,0.25,,,2.0,2.0,,2.0,2.0,,1.0,True,,,,,,,,,,
