EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Arc3FGA,PenaltyArc3FGA,NonHeaveArc3FGA,AtRimAssists,LongMidRangeAssists,BadPassSteals,Charge Fouls,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,FTDefRebounds,SelfOReb,2pt And 1 Free Throw Trips,BlockedShortMidRange,ShortMidRangePctBlocked,DefFTReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceFtPoints,Fg3aBlocked,OffThreePtRebounds,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtAssists,Arc3Assists,LostBallTurnovers,BlockingFouls,3SecondViolations,HeaveAttempts,PenaltyFtPoints,on,LostBallOutOfBoundsTurnovers,NonShootingFoulsDrawn,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Corner3FGM,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,BadPassOutOfBoundsTurnovers,OffensiveGoaltends,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,BlockedLongMidRange,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3Assists
200794,1610612762,Paul Millsap,Paul Millsap,200794,UTA,1830.0,30,-15.0,53,56,20,28,15.0,109,4.0,11.0,2.0,7.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,14.0,1.0,1.0,11.0,54,2.0,7.0,4.0,1.0,2.0,1.0,2.0,6.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,3.0,5.0,7.0,12.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,6.0,1.0,4.0,2.0,2.0,20,0.6,1.0,0.35714285714285715,0.2857142857142857,0.5,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.3235294117647059,0.2857142857142857,0.3333333333333333,0.06666666666666667,0.14285714285714285,0.18181818181818182,27.397260273972602,0.3333333333333333,0.25,0.1875,0.16216216216216217,0.25,0.20833333333333334,0.14285714285714285,0.16666666666666666,0.14285714285714285,0.16666666666666666,0.6,0.2857142857142857,0.7333333333333333,0.36363636363636365,0.4444444444444444,0.5,0.06666666666666667,0.13333333333333333,0.5,0.5,1.0,0.06666666666666667,1.0,0.2857142857142857,0.3333333333333333,1.0,0.3333333333333333,0.8,0.5461466666666667,0.5362714285714286,0.5401666666666667,0.11764705882352941,0.125,0.36363636363636365,0.18181818181818182,4.5928571428571425,23.4,0.37735849056603776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
201960,1610612762,DeMarre Carroll,DeMarre Carroll,201960,UTA,2715.0,45,6.0,85,85,31,24,24.0,170,3.0,6.0,1.0,1.0,1.0,1.0,2.0,,,,,4.0,8.0,1.0,,8.0,79,2.0,3.0,4.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,3.0,2.0,2.0,,4.0,6.0,,1.0,5.0,6.0,6.0,12.0,1.0,,2.0,2.0,1.0,,3.0,,1.0,2.0,4.0,,1.0,,,,2.0,31,0.5,1.0,0.5,0.6666666666666666,1.0,0.4444444444444444,0.6666666666666666,0.5,0.4444444444444444,0.6666666666666666,0.5,0.1111111111111111,0.375,0.5,10.434782608695652,0.6666666666666666,,0.17857142857142858,0.1111111111111111,0.09090909090909091,0.15384615384615385,0.09836065573770492,0.16666666666666666,0.11764705882352941,,0.1,0.14285714285714285,0.6666666666666666,0.5,1.0,0.6666666666666666,0.2222222222222222,,,,,,0.3333333333333333,1.0,0.5,1.0,,0.7777777777777778,0.6008,0.5075333333333334,0.56715,,,0.5,0.25,2.7,24.3,0.36470588235294116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.5,1.0,0.5,0.5,0.1111111111111111,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
202324,1610612762,Derrick Favors,Derrick Favors,202324,UTA,2363.0,39,-1.0,74,75,14,12,16.0,149,4.0,7.0,2.0,3.0,,,6.0,1.0,5.0,,,6.0,18.0,,2.0,14.0,70,2.0,5.0,4.0,,3.0,,,6.0,6.0,4.0,3.0,2.0,2.0,,4.0,4.0,,2.0,9.0,12.0,4.0,16.0,1.0,,1.0,1.0,,,1.0,,,3.0,3.0,,2.0,1.0,3.0,2.0,,14,0.5,0.75,0.3333333333333333,0.4,,0.3333333333333333,0.4,,0.3684210526315789,0.4,,,0.16666666666666666,,21.50537634408602,1.0,,0.36,0.08888888888888889,0.16666666666666666,0.2972972972972973,0.0851063829787234,0.25,,,0.25,0.3333333333333333,0.3888888888888889,0.5714285714285714,0.5714285714285714,0.25,0.3333333333333333,0.2777777777777778,0.2,0.2,1.0,,0.6,0.6666666666666666,,,,0.3888888888888889,0.48975,0.53484,0.40499999999999997,0.10526315789473684,0.10526315789473684,0.2857142857142857,,7.861111111111111,,0.1891891891891892,1.0,,,,1.0,1.0,1.0,,,4.0,3.0,4.0,2.0,0.38461538461538464,0.5,0.5,0.16666666666666666,0.3333333333333333,,,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.1111111111111111,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
202692,1610612762,Alec Burks,Alec Burks,202692,UTA,3782.0,63,-15.0,118,120,42,34,28.0,238,3.0,12.0,,3.0,1.0,4.0,4.0,4.0,10.0,,,7.0,26.0,2.0,12.0,26.0,118,1.0,5.0,6.0,2.0,8.0,2.0,4.0,10.0,4.0,,2.0,3.0,3.0,,6.0,3.0,,4.0,1.0,6.0,5.0,11.0,2.0,,3.0,3.0,,,3.0,,2.0,1.0,4.0,,12.0,,14.0,7.0,4.0,42,0.7142857142857143,0.7142857142857143,0.2692307692307692,0.2,0.25,0.25,0.2,0.2,0.36764705882352944,0.35714285714285715,0.2,0.07142857142857142,0.07692307692307693,0.08333333333333333,24.18300653594771,1.0,,0.02702702702702703,0.0410958904109589,0.25,0.09433962264150944,0.0625,,0.09523809523809523,0.047619047619047616,,0.2,0.42857142857142855,0.25,0.2727272727272727,1.0,0.14285714285714285,0.35714285714285715,0.4,0.4444444444444444,0.5,,0.6,,0.4,0.25,,0.5,0.48159642857142854,0.4935333333333334,0.49987000000000004,0.20588235294117646,0.21875,0.23076923076923078,0.15384615384615385,9.307692307692308,24.35,0.3559322033898305,,2.0,2.0,2.0,2.0,1.0,2.0,,,,,,,0.05555555555555555,,,,,0.07142857142857142,0.2,1.0,2.0,1.0,,,0.2,0.1111111111111111,,4.0,1.0,2.0,1.0,1.0,1.0,0.5,0.1,0.5,0.2857142857142857,0.16666666666666666,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
2224,1610612762,Jamaal Tinsley,Jamaal Tinsley,2224,UTA,2649.0,44,-8.0,82,81,15,20,24.0,163,,1.0,,1.0,,,7.0,,4.0,,,2.0,12.0,3.0,2.0,9.0,82,,2.0,,,,1.0,3.0,2.0,2.0,,,9.0,9.0,2.0,18.0,,,1.0,1.0,2.0,,2.0,2.0,,4.0,4.0,1.0,,5.0,,2.0,2.0,7.0,,2.0,,2.0,1.0,3.0,15,0.5,0.5,0.16666666666666666,,,0.23333333333333334,,1.5,0.28125,,1.5,0.2,,,18.58407079646018,0.8,,0.041666666666666664,,0.07142857142857142,0.05263157894736842,,,,,,,0.06666666666666667,,,,0.4666666666666667,0.26666666666666666,,,,,0.3333333333333333,,,,,0.26666666666666666,0.4331533333333333,0.4573833333333333,0.5982,0.0625,0.07692307692307693,,0.3333333333333333,12.466666666666667,24.53333333333333,0.18292682926829268,2.0,3.0,1.0,3.0,3.0,4.0,2.0,1.0,,,,,,0.07142857142857142,,,0.2857142857142857,0.2857142857142857,0.2,1.0,,,,,,,,0.5,,,,1.0,,,,,,,,,0.2,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
202683,1610612762,Enes Kanter,Enes Kanter,202683,UTA,2185.0,36,6.0,72,67,18,7,19.0,139,5.0,11.0,2.0,6.0,4.0,4.0,3.0,,,,,6.0,14.0,,,12.0,65,2.0,6.0,4.0,4.0,5.0,,8.0,6.0,6.0,4.0,,,1.0,,3.0,8.0,,1.0,5.0,6.0,8.0,14.0,,,1.0,,2.0,,3.0,1.0,,3.0,6.0,1.0,2.0,,1.0,1.0,8.0,18,0.5,0.75,0.42857142857142855,0.3333333333333333,0.8,0.42857142857142855,0.3333333333333333,0.8,0.42857142857142855,0.3333333333333333,0.8,,,,17.708333333333336,0.3333333333333333,,0.21739130434782608,0.17391304347826086,0.1111111111111111,0.1875,0.16326530612244897,0.09523809523809523,0.3333333333333333,0.1,0.3333333333333333,,0.7857142857142857,0.45454545454545453,0.45454545454545453,0.4,0.21428571428571427,,,,,,1.0,0.3333333333333333,0.8,1.0,,0.7857142857142857,0.5503928571428571,0.586,0.5912,0.07142857142857142,0.07142857142857142,0.3333333333333333,0.6666666666666666,3.1,,0.25,1.0,,,,,,,,,4.0,3.0,4.0,1.0,0.16666666666666666,,0.25,0.3333333333333333,0.3333333333333333,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,
2744,1610612762,Al Jefferson,Al Jefferson,2744,UTA,1309.0,22,-26.0,39,45,24,22,6.0,84,1.0,1.0,,,,,2.0,4.0,7.0,,,6.0,10.0,1.0,,12.0,47,,,,3.0,5.0,1.0,6.0,12.0,,,,1.0,2.0,,5.0,,,1.0,1.0,4.0,,4.0,2.0,,,,,,,,,,,,1.0,,1.0,1.0,6.0,24,1.0,1.0,0.6,,0.6,0.5454545454545454,,0.5,0.5454545454545454,,0.5,0.09090909090909091,,,24.444444444444443,,,0.1,,0.2,0.13333333333333333,,,,,,0.3333333333333333,0.09090909090909091,1.0,1.0,1.0,0.18181818181818182,0.6363636363636364,0.5714285714285714,0.5714285714285714,1.0,,,,,,,0.18181818181818182,0.42716000000000004,,0.40153999999999995,0.09090909090909091,0.1,,0.5,14.35,61.8,0.6153846153846154,1.0,1.0,1.0,,,1.0,2.0,,,,,,,,0.25,,0.5,0.5,0.09090909090909091,0.16666666666666666,2.0,,1.0,,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,True,,,,,,,,,,,,,,,,,,,,,
2734,1610612762,Devin Harris,Devin Harris,2734,UTA,800.0,13,-9.0,26,28,17,10,2.0,54,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,2.0,5.0,2.0,,4.0,23,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,,,2.0,2.0,1.0,4.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,2.0,1.0,1.0,,2.0,,,,2.0,17,0.5,0.5,0.4,1.0,0.3333333333333333,0.2857142857142857,1.0,0.2,0.2857142857142857,1.0,0.2,0.2857142857142857,,,33.33333333333333,0.5,,0.1,,,0.08333333333333333,,,,,,,0.14285714285714285,1.0,1.0,,0.2857142857142857,0.2857142857142857,0.5,0.5,1.0,,1.0,1.0,0.2,1.0,,0.42857142857142855,0.45843571428571434,0.4327,0.47305,,,0.5,0.5,11.8,24.35,0.6538461538461539,,2.0,2.0,2.0,,1.0,,,,,,,,0.3333333333333333,,,,,0.2857142857142857,0.4,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
2572,1610612762,Josh Howard,Josh Howard,2572,UTA,611.0,10,-17.0,21,21,9,5,2.0,42,,,,,,,,,2.0,,,,2.0,,,,26,,,,,,,,,,,,2.0,2.0,,4.0,1.0,,,2.0,2.0,1.0,3.0,,,,,,,,,,1.0,1.0,,1.0,,,,,9,,,,,,,,,,,,,,,8.333333333333334,,,0.3333333333333333,0.08333333333333333,,0.2222222222222222,0.08333333333333333,,,0.2,0.3333333333333333,,,,,,,1.0,,,,,,,,,,,0.40795000000000003,,,,,,,15.75,,0.42857142857142855,,,,,2.0,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
201336,1610612762,Blake Ahearn,Blake Ahearn,201336,UTA,333.0,6,2.0,10,11,10,4,2.0,21,,1.0,,1.0,,1.0,,1.0,1.0,,,1.0,2.0,1.0,,5.0,13,,1.0,,1.0,2.0,1.0,5.0,2.0,,,,2.0,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,10,1.0,1.0,0.5,,0.5,0.8333333333333334,,0.8333333333333334,0.8333333333333334,,0.8333333333333334,0.3333333333333333,,,23.076923076923077,,,,,,,,,,,,,0.3333333333333333,,,,,0.3333333333333333,1.0,1.0,1.0,,1.0,,0.3333333333333333,,,0.6666666666666666,0.44835,0.5325,0.44835,,,,1.0,9.95,24.6,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
