EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,SelfOReb,Steals,BadPassSteals,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG3APct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,Avg3ptShotDistance,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Corner3Assists,FTDefRebounds,BadPassOutOfBoundsTurnovers,Travels,Charge Fouls,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,DefensiveGoaltends,SecondChanceFg3Pct,ShortMidRangePctBlocked,DefFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,FTOffRebounds,Charge Fouls Drawn,Blocked3s,BlockedArc3,OffFTReboundPct,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,BlockedCorner3,3SecondViolations,Defensive 3 Seconds Violations,on
1737,1610612760,Nazr Mohammed,Nazr Mohammed,1737,OKC,2348.0,39,-2.0,73,69,30,42,8,142,2.0,1.0,1.0,1.0,3.0,2.0,6,2.0,6,73,1.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,4,5,3.0,8,1.0,1.0,1.0,2.0,6.0,10,1.0,1.0,2.0,4.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,30,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.375,0.5,0.5,0.16666666666666666,0.5,12.345679012345679,0.5,0.13793103448275862,0.045454545454545456,0.1111111111111111,0.2,0.13157894736842105,0.09375,0.08333333333333333,0.5,0.2,0.13333333333333333,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.16666666666666666,1.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.4976,0.41100000000000003,0.25,0.25,0.16666666666666666,0.5,9.5,0.410958904109589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
200757,1610612760,Thabo Sefolosha,Thabo Sefolosha,200757,OKC,24711.0,412,-13.0,777,782,110,173,79,1559,29.0,2.0,6.0,2.0,14.0,23.0,49,8.0,99,847,3.0,11.0,3.0,5.0,4.0,13.0,26.0,4.0,3.0,7.0,13.0,26,39,10.0,49,7.0,5.0,3.0,10.0,20.0,41,2.0,,10.0,9.0,2.0,7.0,4.0,2.0,7.0,3.0,13.0,105,0.5652173913043478,0.6190476190476191,0.46938775510204084,0.6,0.489247311827957,0.4090909090909091,0.5051020408163265,0.4583333333333333,0.5,0.08163265306122448,0.10344827586206896,12.270642201834862,0.7,0.09454545454545454,0.025735294117647058,0.1326530612244898,0.031914893617021274,0.10455764075067024,0.0273224043715847,0.009615384615384616,0.043478260869565216,0.12371134020618557,0.10869565217391304,0.046511627906976744,0.2,0.42857142857142855,0.3118279569892473,0.06451612903225806,0.3333333333333333,0.3333333333333333,1.0,0.15053763440860216,0.14285714285714285,0.15384615384615385,0.5,0.7849462365591398,0.5795260869565216,0.5850727272727273,0.021052631578947368,0.0392156862745098,0.1111111111111111,0.13131313131313133,6.951020408163265,0.14157014157014158,19.0,4.0,6.0,3.0,4.0,7.0,24.0,1.0,5.0,8.0,20.0,2.0,1.0,1.0,15.0,44.0,4.0,7.0,3.0,1.0,6.0,20.0,42.0,3.0,4.0,1.0,19.0,8.0,1.0,19.0,4.0,23.0,4.0,9.0,3.0,7.0,50.0,1.0,29.0,19.0,10.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,0.9333333333333333,0.3409090909090909,0.16666666666666666,0.3488372093023256,0.5714285714285714,0.4,0.4731182795698925,0.022727272727272728,0.07142857142857142,0.041666666666666664,0.04395604395604396,0.025974025974025976,0.028169014084507043,0.1095890410958904,0.02040816326530612,0.6551724137931034,0.7307692307692307,0.5263157894736842,0.25806451612903225,0.2916666666666667,0.30434782608695654,1.0,0.21505376344086022,0.4,0.4,0.875,0.6,0.6666666666666666,0.25,0.1,0.2,0.36363636363636365,0.75,0.45454545454545453,0.09090909090909091,1.0,0.42105263157894735,0.5745374999999999,24.172727272727276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
201142,1610612760,Kevin Durant,Kevin Durant,201142,OKC,50217.0,837,70.0,1599,1599,401,533,169,3198,91.0,48.0,104.0,48.0,78.0,157.0,273,133.0,570,1709,8.0,38.0,33.0,56.0,66.0,156.0,132.0,11.0,4.0,9.0,33.0,88,135,13.0,148,45.0,23.0,18.0,63.0,24.0,51,2.0,5.0,118.0,154.0,52.0,24.0,15.0,6.0,24.0,13.0,152.0,394,0.42038216560509556,0.4342105263157895,0.575091575091575,0.5892857142857143,0.5704960835509139,0.5487804878048781,0.6211453744493393,0.6,0.6483050847457628,0.040293040293040296,0.06593406593406594,28.8107202680067,0.7142857142857143,0.16176470588235295,0.017077798861480076,0.16019417475728157,0.02030456852791878,0.16133333333333333,0.017955801104972375,0.016483516483516484,0.023255813953488372,0.0898876404494382,0.22727272727272727,0.16071428571428573,0.14285714285714285,0.5416666666666666,0.23759791122715404,0.27154046997389036,0.46153846153846156,0.48,0.2708333333333333,0.20365535248041775,0.6153846153846154,0.6233766233766234,0.4166666666666667,0.5248041775456919,0.5039219321148826,0.4828365853658536,0.12121212121212122,0.16300940438871472,0.06666666666666667,0.2736842105263158,8.97179487179487,0.2507817385866166,61.0,6.0,9.0,12.0,18.0,5.0,9.0,,1.0,36.0,101.0,8.0,7.0,25.0,41.0,110.0,12.0,19.0,8.0,8.0,26.0,182.0,93.0,30.0,10.0,,101.0,36.0,1.0,48.0,26.0,74.0,17.0,29.0,6.0,13.0,174.0,2.0,29.0,19.0,10.0,3.0,22.0,2.0,3.0,13.0,1.0,5.0,2.0,25.0,3.0,4.0,21.0,0.7560975609756098,0.37272727272727274,0.3076923076923077,0.37272727272727274,0.631578947368421,0.5555555555555556,0.28720626631853785,0.00909090909090909,0.01282051282051282,0.1111111111111111,0.015789473684210527,0.01935483870967742,0.01948051948051948,0.16783216783216784,0.011834319526627219,0.6703296703296703,0.7176470588235294,0.5409836065573771,0.02349869451697128,0.5555555555555556,0.625,1.0,0.26370757180156656,0.3564356435643564,0.3564356435643564,0.7222222222222222,0.3333333333333333,0.6666666666666666,0.3333333333333333,,0.2962962962962963,0.21951219512195122,0.6666666666666666,0.012195121951219513,0.3048780487804878,0.28,0.3564356435643564,0.5190956521739131,24.821818181818184,1.0,2.0,2.0,9.0,14.0,2.0,1.0,5.0,3.0,6.0,7.0,1.0,0.25,0.038461538461538464,0.358974358974359,0.25,0.5,1.0,,,,,,,,,,,,,True
201566,1610612760,Russell Westbrook,Russell Westbrook,201566,OKC,44320.0,739,78.0,1411,1410,347,458,147,2821,117.0,27.0,74.0,64.0,137.0,151.0,328,87.0,443,1518,9.0,28.0,35.0,70.0,25.0,110.0,44.0,18.0,5.0,16.0,25.0,55,82,22.0,104,23.0,10.0,19.0,42.0,16.0,45,2.0,3.0,83.0,109.0,50.0,7.0,3.0,2.0,8.0,4.0,109.0,340,0.1456953642384106,0.14864864864864866,0.4603658536585366,0.5,0.45524296675191817,0.46195652173913043,0.5045558086560364,0.45161290322580644,0.5092592592592593,0.054878048780487805,0.1111111111111111,30.46231792273591,0.5476190476190477,0.11363636363636363,0.03418803418803419,0.1366120218579235,0.029585798816568046,0.1199400299850075,0.03296703296703297,0.024242424242424242,0.04878048780487805,0.13125,0.07344632768361582,0.14285714285714285,0.18181818181818182,0.5,0.29923273657289,0.18925831202046037,0.36486486486486486,0.375,0.07407407407407407,0.35038363171355497,0.46715328467153283,0.47761194029850745,0.0625,0.46035805626598464,0.49776542416452446,0.5021505555555555,0.11682242990654206,0.136986301369863,0.06320541760722348,0.24830699774266365,9.835365853658537,0.24592487597448617,60.0,4.0,10.0,17.0,31.0,3.0,9.0,,3.0,15.0,54.0,5.0,5.0,19.0,18.0,63.0,8.0,21.0,5.0,5.0,22.0,258.0,33.0,21.0,6.0,2.0,52.0,15.0,,79.0,31.0,110.0,22.0,41.0,14.0,24.0,251.0,2.0,30.0,24.0,6.0,3.0,13.0,1.0,3.0,14.0,,1.0,1.0,11.0,2.0,5.0,8.0,0.6111111111111112,0.2857142857142857,0.22727272727272727,0.29508196721311475,0.38095238095238093,0.36538461538461536,0.16112531969309463,,0.021897810218978103,,0.06172839506172839,0.014184397163120567,0.0234375,0.1171875,0.009900990099009901,0.5128205128205128,0.5769230769230769,0.26666666666666666,0.023017902813299233,0.3333333333333333,0.3333333333333333,1.0,0.13810741687979539,0.2777777777777778,0.2777777777777778,0.5333333333333333,0.38461538461538464,0.4,0.25,,0.19230769230769232,0.33695652173913043,0.5483870967741935,0.03260869565217391,0.20652173913043478,0.2631578947368421,0.28846153846153844,0.5134599999999999,25.28253968253968,,1.0,1.0,9.0,2.0,5.0,,6.0,2.0,13.0,,,0.2,0.02702702702702703,0.05405405405405406,0.2,1.0,,1.0,1.0,1.0,1.0,0.03333333333333333,,,,,,,,True
201586,1610612760,Serge Ibaka,Serge Ibaka,201586,OKC,31484.0,525,-1.0,978,979,204,249,106,1957,65.0,8.0,20.0,23.0,58.0,76.0,143,22.0,177,1081,6.0,46.0,15.0,26.0,7.0,40.0,116.0,9.0,7.0,36.0,20.0,40,62,43.0,105,5.0,1.0,5.0,10.0,25.0,55,9.0,3.0,29.0,30.0,18.0,52.0,42.0,9.0,52.0,30.0,40.0,203,0.7631578947368421,0.90625,0.5314685314685315,0.5769230769230769,0.5272108843537415,0.5689655172413793,0.5566037735849056,0.5897435897435898,0.6060606060606061,0.06293706293706294,0.09230769230769231,15.37761601455869,0.5,0.11204481792717087,0.10256410256410256,0.16806722689075632,0.06481481481481481,0.12605042016806722,0.09368191721132897,0.056,0.09090909090909091,0.07317073170731707,0.11666666666666667,0.14912280701754385,0.07894736842105263,0.5769230769230769,0.4421768707482993,0.1360544217687075,0.4,0.4444444444444444,0.75,0.3945578231292517,0.39655172413793105,0.40350877192982454,0.9565217391304348,0.46938775510204084,0.49565204081632663,0.5147810344827586,0.11320754716981132,0.11612903225806452,0.2598870056497175,0.22598870056497175,9.00909090909091,0.2085889570552147,45.0,16.0,25.0,12.0,16.0,,2.0,,1.0,1.0,2.0,,1.0,2.0,1.0,4.0,20.0,35.0,,1.0,3.0,36.0,3.0,,24.0,,2.0,1.0,,5.0,6.0,11.0,2.0,2.0,2.0,1.0,28.0,5.0,10.0,4.0,6.0,2.0,4.0,,2.0,,1.0,6.0,3.0,,1.0,3.0,,1.0,0.25,0.3333333333333333,0.25,0.5714285714285714,0.5714285714285714,0.027210884353741496,,0.017241379310344827,,0.1282051282051282,0.12844036697247707,0.05813953488372093,0.20987654320987653,0.0847457627118644,0.6923076923076923,0.7627118644067796,0.6666666666666666,0.013605442176870748,,,,0.013605442176870748,0.5,0.5,1.0,0.7142857142857143,0.64,0.25,,,0.5517241379310345,0.75,0.034482758620689655,0.06896551724137931,0.5,0.5,0.5408586206896552,23.825,,,,4.0,2.0,,,,,6.0,,6.0,,0.1,0.1111111111111111,,,,,,,,,,,,,,,,True
201935,1610612760,James Harden,James Harden,201935,OKC,31667.0,528,109.0,1030,1030,348,445,108,2060,65.0,7.0,21.0,5.0,15.0,46.0,101,77.0,247,1078,9.0,20.0,7.0,25.0,33.0,71.0,8.0,9.0,3.0,7.0,21.0,47,75,10.0,85,16.0,7.0,15.0,31.0,19.0,59,3.0,3.0,69.0,91.0,39.0,2.0,,1.0,2.0,1.0,66.0,341,0.08695652173913043,0.08888888888888889,0.45544554455445546,0.28,0.5182926829268293,0.4222222222222222,0.5966183574879227,0.5263157894736842,0.5546875,0.0891089108910891,0.09230769230769231,20.65972222222222,0.5161290322580645,0.1419939577039275,0.023026315789473683,0.15217391304347827,0.022900763358778626,0.14498933901918976,0.022988505747126436,,0.037037037037037035,0.125,0.125,0.18181818181818182,0.06666666666666667,0.5,0.39634146341463417,0.12804878048780488,0.3333333333333333,0.3888888888888889,0.14285714285714285,0.09146341463414634,0.3333333333333333,0.3333333333333333,,0.7804878048780488,0.5391141104294478,0.4958965909090909,0.20100502512562815,0.2867647058823529,0.08097165991902834,0.2874493927125506,5.5495049504950495,0.3378640776699029,34.0,4.0,7.0,6.0,16.0,3.0,6.0,,2.0,23.0,57.0,3.0,7.0,18.0,26.0,63.0,4.0,11.0,3.0,8.0,20.0,84.0,60.0,18.0,2.0,1.0,56.0,23.0,,33.0,18.0,51.0,10.0,20.0,5.0,8.0,120.0,5.0,21.0,12.0,9.0,1.0,9.0,1.0,1.0,9.0,1.0,1.0,5.0,8.0,1.0,15.0,4.0,0.7692307692307693,0.4126984126984127,0.4,0.41935483870967744,0.36363636363636365,0.39285714285714285,0.38414634146341464,,,,0.03278688524590164,0.03409090909090909,0.019230769230769232,0.1935483870967742,0.06172839506172839,0.5230769230769231,0.576271186440678,0.08823529411764706,0.036585365853658534,0.5,0.5,0.6666666666666666,0.3475609756097561,0.40350877192982454,0.40350877192982454,0.782608695652174,0.5,0.5714285714285714,,,0.21428571428571427,0.35555555555555557,0.375,0.044444444444444446,0.4,0.3888888888888889,0.4107142857142857,0.5162454545454546,25.011111111111113,1.0,1.0,1.0,8.0,7.0,4.0,1.0,3.0,9.0,4.0,,,0.3333333333333333,0.14285714285714285,0.2413793103448276,0.3333333333333333,1.0,0.5,,1.0,,,,1.0,1.0,0.015873015873015872,,,,,True
2555,1610612760,Nick Collison,Nick Collison,2555,OKC,14819.0,247,50.0,480,478,128,208,58,958,30.0,1.0,4.0,1.0,1.0,21.0,35,3.0,45,477,,16.0,6.0,10.0,1.0,13.0,26.0,3.0,5.0,22.0,6.0,17,25,27.0,52,7.0,3.0,5.0,12.0,23.0,43,1.0,1.0,12.0,6.0,2.0,4.0,2.0,2.0,4.0,4.0,13.0,128,0.6190476190476191,0.9285714285714286,0.6,0.6,0.6,0.6,0.5921052631578947,0.6153846153846154,0.5416666666666666,0.08571428571428572,0.1,9.191176470588236,0.5833333333333334,0.11486486486486487,0.1476510067114094,0.09375,0.07462686567164178,0.10849056603773585,0.125,0.1276595744680851,0.18181818181818182,0.2,0.09523809523809523,0.05,0.1,1.0,0.8571428571428571,0.11428571428571428,0.25,0.25,1.0,0.02857142857142857,1.0,1.0,1.0,0.8571428571428571,0.5610400000000001,0.5703199999999999,0.05405405405405406,0.05405405405405406,0.35555555555555557,0.28888888888888886,2.605714285714286,0.26666666666666666,19.0,7.0,11.0,6.0,9.0,,,,,,,,,,,,8.0,13.0,,,,16.0,,,14.0,,,,,5.0,4.0,9.0,4.0,1.0,3.0,1.0,22.0,1.0,8.0,6.0,2.0,1.0,4.0,,3.0,3.0,2.0,3.0,,1.0,,9.0,1.0,,,,,0.6153846153846154,0.6153846153846154,,,,,0.171875,0.13157894736842105,0.05357142857142857,0.09090909090909091,0.1,0.6333333333333333,0.7037037037037037,0.5789473684210527,,,,,,,,,0.8461538461538461,0.6363636363636364,,,,0.9,0.6666666666666666,,,,,0.57817,,,,,,2.0,1.0,,1.0,,,,1.0,,,0.125,,,,,5.0,,,,,,,1.0,,,,True
201161,1610612760,Daequan Cook,Daequan Cook,201161,OKC,1626.0,27,,51,52,13,12,5,103,,,,,1.0,,1,,9,52,,,,,,3.0,,,,,2.0,1,3,,3,,,,,,1,,,1.0,2.0,1.0,,,,,,3.0,13,,,,,0.5625,0.75,0.5,,0.75,,,16.07142857142857,,0.05555555555555555,,0.5,,0.13636363636363635,,,,,0.125,,,,,,,,,0.125,,,,0.875,0.5627125000000001,0.5754,0.1111111111111111,0.5,,0.3333333333333333,19.7,0.2549019607843137,,,,,,2.0,2.0,,1.0,1.0,5.0,,,1.0,3.0,7.0,,,,1.0,2.0,,9.0,,,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.42857142857142855,0.5,0.42857142857142855,,,0.875,,,,,,,0.5,,,,,0.25,1.0,1.0,1.0,0.625,0.2,0.2,1.0,,,,,,,,0.5,0.5,,0.2,,24.214285714285715,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True
965,1610612760,Derek Fisher,Derek Fisher,965,OKC,19519.0,325,53.0,639,635,198,279,64,1274,9.0,9.0,14.0,10.0,24.0,23.0,47,8.0,93,665,,2.0,7.0,17.0,8.0,34.0,26.0,2.0,,1.0,11.0,12,23,1.0,24,1.0,1.0,2.0,3.0,13.0,31,1.0,,16.0,8.0,1.0,1.0,,1.0,1.0,,34.0,192,0.5652173913043478,0.5652173913043478,0.48936170212765956,0.4117647058823529,0.5379746835443038,0.4642857142857143,0.5602409638554217,0.25,0.53125,0.0425531914893617,0.2222222222222222,12.198581560283689,0.3333333333333333,0.06593406593406594,0.005649717514124294,0.11827956989247312,,0.08363636363636363,0.0037174721189591076,,,0.07142857142857142,0.05555555555555555,0.07407407407407407,0.25,,0.11392405063291139,0.17721518987341772,0.6428571428571429,0.6428571428571429,0.5555555555555556,0.3037974683544304,0.4166666666666667,0.4166666666666667,0.8,0.5189873417721519,0.490570253164557,0.4604196428571429,0.0125,0.020833333333333332,0.021505376344086023,0.3655913978494624,13.293617021276594,0.30985915492957744,4.0,,,,2.0,11.0,22.0,,7.0,2.0,10.0,2.0,1.0,4.0,13.0,32.0,1.0,2.0,2.0,4.0,11.0,20.0,39.0,,,,10.0,2.0,,9.0,3.0,12.0,3.0,5.0,3.0,1.0,27.0,,13.0,5.0,8.0,1.0,,,,,4.0,1.0,9.0,3.0,,8.0,3.0,1.0,0.40625,0.36363636363636365,0.40625,0.5,0.25,0.4050632911392405,,,,0.013333333333333334,,,0.06153846153846154,,0.4444444444444444,0.5714285714285714,,0.27848101265822783,0.5,0.5,1.0,0.12658227848101267,0.2,0.2,1.0,,,,,0.5,0.07142857142857142,,0.25,0.14285714285714285,0.25,0.2,0.48585,23.762500000000003,3.0,,,,,1.0,,,1.0,,,,,,,,,0.42857142857142855,,,,,,,,,,,,,True
2570,1610612760,Kendrick Perkins,Kendrick Perkins,2570,OKC,30374.0,506,6.0,957,961,226,266,101,1918,47.0,9.0,26.0,4.0,13.0,35.0,86,20.0,90,1045,8.0,28.0,12.0,21.0,10.0,34.0,38.0,16.0,4.0,27.0,19.0,62,86,32.0,118,8.0,3.0,21.0,29.0,28.0,58,4.0,9.0,26.0,23.0,9.0,23.0,9.0,13.0,25.0,16.0,34.0,224,0.5428571428571428,0.76,0.4069767441860465,0.5714285714285714,0.4069767441860465,0.5714285714285714,0.4639175257731959,0.56,0.6538461538461539,0.18604651162790697,0.2553191489361702,11.71003717472119,0.27586206896551724,0.17613636363636365,0.07670454545454546,0.16379310344827586,0.037037037037037035,0.17307692307692307,0.06739130434782609,0.08333333333333333,,0.14285714285714285,0.1623931623931624,0.22413793103448276,0.18421052631578946,0.64,0.5465116279069767,0.3023255813953488,0.34615384615384615,0.391304347826087,0.5555555555555556,0.1511627906976744,0.3076923076923077,0.3333333333333333,0.5,0.5465116279069767,0.5032779069767442,0.5405523809523809,0.09574468085106383,0.09574468085106383,0.3111111111111111,0.37777777777777777,5.634883720930232,0.2361546499477534,22.0,10.0,18.0,10.0,14.0,,,,,,,,,,,,10.0,20.0,,,,32.0,,,20.0,,,,,12.0,1.0,13.0,1.0,8.0,,4.0,27.0,2.0,7.0,2.0,5.0,1.0,5.0,,5.0,7.0,2.0,4.0,1.0,3.0,1.0,8.0,3.0,,,,,0.5,0.5,,,0.07692307692307693,,0.06896551724137931,0.07758620689655173,0.04819277108433735,0.15384615384615385,0.05714285714285714,0.46808510638297873,0.6285714285714286,0.5454545454545454,,,,,,,,,0.9,0.5555555555555556,,,,0.6666666666666666,0.7142857142857143,,,,,0.5448263157894736,,,,,,5.0,5.0,5.0,,3.0,1.0,,3.0,,0.11538461538461539,0.3125,,,,1.0,,2.0,1.0,0.07692307692307693,,,,,1.0,1.0,1.0,True
