EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,Charge Fouls,Offensive Fouls,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceCorner3FGA,PenaltyCorner3FGM,PtsUnassisted3s,FTDefRebounds,LostBallTurnovers,Travels,SecondChanceTurnovers,BlockingFouls,Loose Ball Fouls,Charge Fouls Drawn,AtRimPctBlocked,DefFTReboundPct,DefCorner3ReboundPct,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,HeaveAttempts,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,FTOffRebounds,Defensive 3 Seconds Violations,OffFTReboundPct,on,SecondChanceCorner3FGM,BlockedLongMidRange,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends
101142,1610612748,Ronny Turiaf,Ronny Turiaf,101142,MIA,1093.0,18.0,10.0,33,34.0,9.0,15.0,7.0,67,4.0,7.0,2.0,4.0,1.0,3.0,4.0,7.0,8.0,32.0,2.0,4.0,4.0,1.0,3.0,2.0,6.0,2.0,2.0,1.0,3.0,1.0,3.0,4.0,4.0,8.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,9.0,1.0,0.75,1.0,0.5714285714285714,0.5,0.3333333333333333,0.5714285714285714,0.5,0.3333333333333333,0.5714285714285714,0.5,0.3333333333333333,16.666666666666668,0.23076923076923078,0.25,0.25,0.2,0.23529411764705882,0.23529411764705882,0.2,0.3333333333333333,0.25,0.5,0.125,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5714285714285714,0.5714285714285714,0.75,1.0,0.5,0.5,1.0,0.3333333333333333,1.0,0.6327714285714284,0.6066333333333334,0.6382333333333333,0.5,0.25,1.1714285714285715,0.2727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,10277.0,171.0,29.0,309,305.0,119.0,67.0,43.0,614,11.0,16.0,5.0,6.0,1.0,2.0,21.0,33.0,80.0,325.0,5.0,6.0,15.0,3.0,6.0,23.0,12.0,30.0,6.0,1.0,5.0,2.0,7.0,9.0,6.0,15.0,,8.0,16.0,19.0,,2.0,1.0,2.0,1.0,,23.0,119.0,1.0,0.2857142857142857,0.3333333333333333,0.6363636363636364,0.8333333333333334,0.5,0.5727272727272728,0.7222222222222222,0.6818181818181818,0.6015625,0.7222222222222222,0.6764705882352942,20.055710306406684,0.06481481481481481,0.05154639175257732,0.047619047619047616,0.02040816326530612,0.06,0.0410958904109589,0.034482758620689655,0.047619047619047616,0.07692307692307693,,0.058823529411764705,0.037037037037037035,0.06451612903225806,,0.5,0.2909090909090909,0.6875,0.6875,0.18181818181818182,0.6666666666666666,0.8333333333333334,,0.18181818181818182,0.5,0.6909090909090909,0.5094663636363637,0.5715285714285715,0.4965136363636363,0.1875,0.2875,7.921212121212121,0.3851132686084142,6.0,10.0,4.0,7.0,2.0,7.0,2.0,5.0,15.0,1.0,3.0,3.0,3.0,7.0,22.0,17.0,1.0,3.0,2.0,3.0,5.0,8.0,21.0,15.0,5.0,1.0,7.0,7.0,14.0,3.0,4.0,5.0,1.0,1.0,35.0,6.0,4.0,2.0,2.0,3.0,2.0,6.0,1.0,8.0,4.0,1.0,1.0,1.0,24.0,1.0,5.0,7.0,3.0,1.0,3.0,1.0,0.3181818181818182,0.3333333333333333,0.6,0.3181818181818182,0.4,0.030303030303030304,0.1,0.25,0.06666666666666667,0.1,0.18181818181818182,0.6,0.6666666666666666,0.16666666666666666,0.12727272727272726,0.5714285714285714,0.5714285714285714,0.75,0.12727272727272726,0.2857142857142857,0.2857142857142857,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.18181818181818182,0.2727272727272727,1.0,0.3333333333333333,0.11475409836065574,0.1794871794871795,24.84090909090909,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
2034,1610612748,Mike Miller,Mike Miller,2034,MIA,22100.0,368.0,45.0,679,672.0,299.0,235.0,97.0,1351,4.0,7.0,2.0,2.0,2.0,4.0,9.0,24.0,120.0,719.0,3.0,4.0,21.0,6.0,13.0,51.0,2.0,16.0,4.0,4.0,5.0,11.0,36.0,49.0,9.0,58.0,3.0,27.0,41.0,9.0,,2.0,,2.0,2.0,,51.0,299.0,4.0,0.1111111111111111,0.14285714285714285,0.375,0.75,0.46153846153846156,0.5606060606060606,1.05,0.5357142857142857,0.5769230769230769,1.05,0.5666666666666667,14.795918367346939,0.1565217391304348,0.024875621890547265,0.13095238095238096,0.037037037037037035,0.14968152866242038,0.02912621359223301,0.05084745762711865,,0.03225806451612903,0.04,0.18681318681318682,0.12698412698412698,0.13846153846153847,0.05555555555555555,1.0,0.0707070707070707,0.5714285714285714,0.6666666666666666,0.25,0.2,1.0,,0.09523809523809523,0.5,0.8282828282828283,0.5285146464646465,0.5333300000000001,0.5018642857142859,0.175,0.425,12.366666666666665,0.44035346097201766,,3.0,5.0,14.0,7.0,16.0,5.0,24.0,59.0,5.0,5.0,8.0,24.0,31.0,75.0,9.0,5.0,6.0,,11.0,29.0,6.0,90.0,59.0,24.0,2.0,14.0,3.0,17.0,2.0,1.0,7.0,4.0,3.0,37.0,9.0,5.0,4.0,5.0,2.0,2.0,7.0,2.0,12.0,7.0,,1.0,2.0,11.0,,1.0,2.0,3.0,2.0,2.0,0.967741935483871,0.41333333333333333,0.8333333333333334,0.3793103448275862,0.41333333333333333,0.7575757575757576,0.08333333333333333,0.3333333333333333,0.4166666666666667,0.030303030303030304,0.14473684210526316,0.030303030303030304,,,,0.1414141414141414,0.35714285714285715,0.35714285714285715,,0.16161616161616163,0.4375,0.4375,1.0,0.5959595959595959,0.4067796610169492,0.4067796610169492,0.9583333333333334,0.5,1.0,0.8,0.11904761904761904,0.5714285714285714,0.3333333333333333,0.4067796610169492,0.019801980198019802,0.07692307692307693,24.922666666666665,1.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,0.14285714285714285,0.1111111111111111,0.10526315789473684,0.1,0.6,,,,,,,,,,True,,,,,,,,,,,
2544,1610612748,LeBron James,LeBron James,2544,MIA,18875.0,315.0,56.0,582,575.0,288.0,222.0,81.0,1157,47.0,64.0,10.0,15.0,23.0,35.0,83.0,154.0,249.0,604.0,15.0,24.0,37.0,38.0,72.0,117.0,52.0,114.0,18.0,5.0,17.0,16.0,25.0,44.0,22.0,66.0,6.0,3.0,13.0,63.0,3.0,8.0,1.0,8.0,4.0,,117.0,288.0,2.0,0.3132530120481928,0.35135135135135137,0.538961038961039,0.625,0.5277777777777778,0.5105820105820106,0.5769230769230769,0.46703296703296704,0.5616438356164384,0.6166666666666667,0.5327102803738317,37.257824143070046,0.13020833333333334,0.10059171597633136,0.2191780821917808,0.05555555555555555,0.15471698113207547,0.08494208494208494,0.08,0.13432835820895522,0.07692307692307693,0.046153846153846156,0.14084507042253522,0.14545454545454545,0.13793103448275862,0.06896551724137931,0.5,0.3386243386243386,0.734375,0.7580645161290323,0.44680851063829785,0.5769230769230769,0.6666666666666666,0.2,0.38461538461538464,0.6571428571428571,0.5238095238095238,0.48136772486772483,0.5056113636363636,0.47730054945054945,0.14859437751004015,0.46987951807228917,8.118181818181817,0.4948453608247423,18.0,49.0,18.0,41.0,,3.0,2.0,9.0,32.0,,1.0,3.0,17.0,9.0,35.0,56.0,,2.0,7.0,3.0,19.0,32.0,3.0,32.0,9.0,6.0,22.0,19.0,41.0,13.0,6.0,14.0,4.0,4.0,101.0,15.0,9.0,6.0,17.0,8.0,7.0,15.0,2.0,32.0,20.0,2.0,1.0,1.0,76.0,12.0,4.0,32.0,10.0,7.0,7.0,0.1111111111111111,0.2571428571428571,,0.15789473684210525,0.2571428571428571,0.18518518518518517,0.03896103896103896,0.061224489795918366,0.53125,0.08,0.10606060606060606,0.25925925925925924,0.3673469387755102,0.391304347826087,0.2222222222222222,0.21693121693121692,0.43902439024390244,0.45,0.05555555555555555,0.015873015873015872,,,,0.1693121693121693,0.28125,0.28125,0.1111111111111111,0.038461538461538464,,,0.02197802197802198,0.18681318681318682,0.17647058823529413,0.28125,0.15311004784688995,0.1839080459770115,25.365714285714283,1.0,,24.0,3.0,10.0,,2.0,,1.0,1.0,0.03125,0.17647058823529413,0.5333333333333333,0.038461538461538464,,2.0,0.024390243902439025,,,,,,,,True,,,,,,,,,,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,12582.0,210.0,50.0,390,380.0,117.0,103.0,61.0,770,24.0,34.0,5.0,9.0,8.0,13.0,52.0,106.0,139.0,413.0,5.0,16.0,13.0,11.0,27.0,37.0,26.0,78.0,6.0,9.0,5.0,4.0,16.0,20.0,14.0,34.0,1.0,10.0,14.0,31.0,2.0,8.0,2.0,8.0,6.0,1.0,37.0,117.0,1.0,0.25,0.2653061224489796,0.49056603773584906,0.3125,0.4074074074074074,0.4824561403508772,0.29411764705882354,0.4032258064516129,0.5227272727272727,0.3611111111111111,0.47368421052631576,31.086956521739133,0.11594202898550725,0.04,0.08163265306122448,0.15,0.10695187165775401,0.07567567567567568,0.030303030303030304,0.058823529411764705,0.024390243902439025,0.18421052631578946,0.08333333333333333,0.1282051282051282,0.08108108108108109,0.02,0.75,0.2982456140350877,0.7058823529411765,0.7741935483870968,0.3333333333333333,0.5294117647058824,0.5555555555555556,,0.41935483870967744,0.6153846153846154,0.3684210526315789,0.4664592105263157,0.5045571428571428,0.4867983870967742,0.09352517985611511,0.26618705035971224,9.279245283018867,0.3,17.0,41.0,11.0,31.0,,,,2.0,8.0,,1.0,1.0,4.0,2.0,8.0,29.0,,1.0,3.0,1.0,4.0,12.0,,8.0,2.0,6.0,18.0,10.0,28.0,9.0,1.0,15.0,3.0,,66.0,10.0,7.0,3.0,7.0,1.0,7.0,4.0,1.0,11.0,3.0,,,,40.0,3.0,1.0,16.0,5.0,6.0,5.0,,0.25,,0.25,0.25,0.07017543859649122,0.05660377358490566,0.07317073170731707,0.6363636363636364,0.09090909090909091,0.15384615384615385,0.35964912280701755,0.4146341463414634,0.4473684210526316,0.17647058823529413,0.2719298245614035,0.3548387096774194,0.3548387096774194,0.18181818181818182,,,,,0.07017543859649122,0.25,0.25,,0.058823529411764705,,,,0.12903225806451613,0.25,0.25,0.12598425196850394,0.13445378151260504,25.737499999999997,,,6.0,,,,1.0,,,,0.08823529411764706,,0.08333333333333333,,,1.0,,,,,,,,,True,,,,,,,,,,,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,7653.0,128.0,-14.0,241,235.0,100.0,78.0,35.0,476,3.0,8.0,2.0,4.0,1.0,2.0,6.0,20.0,24.0,277.0,4.0,6.0,10.0,2.0,4.0,10.0,6.0,6.0,4.0,1.0,6.0,4.0,22.0,27.0,7.0,34.0,,6.0,17.0,13.0,1.0,,,,,,10.0,100.0,4.0,0.5,0.75,0.3,0.6666666666666666,0.5,0.3,0.6666666666666666,0.5,0.42857142857142855,0.625,0.7142857142857143,12.23021582733813,0.2619047619047619,0.0821917808219178,0.16666666666666666,0.02702702702702703,0.24074074074074073,0.06363636363636363,0.15789473684210525,0.07692307692307693,0.03571428571428571,,0.25925925925925924,0.2413793103448276,0.21052631578947367,,,0.4,0.375,0.42857142857142855,0.3333333333333333,0.6666666666666666,0.5,,0.5,0.5,0.4,0.49693499999999996,0.5359166666666666,0.5522,0.4166666666666667,0.4166666666666667,8.940000000000001,0.4149377593360996,1.0,3.0,2.0,9.0,,,,,,,,,,,,12.0,,,2.0,,,6.0,,,,1.0,2.0,3.0,5.0,1.0,2.0,2.0,,,13.0,,,,4.0,,3.0,2.0,,6.0,2.0,,2.0,,16.0,,,7.0,1.0,,1.0,,,,,,,0.05,,0.6666666666666666,0.125,0.2857142857142857,0.15,0.3333333333333333,0.3333333333333333,,0.45,0.2222222222222222,0.2222222222222222,1.0,,,,,,,,,,,,,,,,0.25925925925925924,0.25925925925925924,,,,,1.0,1.0,,1.0,,3.0,2.0,0.125,0.2,,,,,,,,,,,,,True,,,,,,,,,,,
202708,1610612748,Norris Cole,Norris Cole,202708,MIA,5058.0,84.0,-2.0,165,169.0,82.0,80.0,15.0,334,2.0,6.0,,,,1.0,3.0,10.0,14.0,174.0,,,,,1.0,8.0,4.0,2.0,,,1.0,1.0,1.0,2.0,1.0,3.0,,6.0,14.0,7.0,,,,,,,8.0,82.0,3.0,0.6666666666666666,0.6666666666666666,0.3,,,0.35294117647058826,,0.6,0.3888888888888889,,0.6666666666666666,12.290502793296088,0.02,0.024390243902439025,0.05263157894736842,,0.028985507246376812,0.015873015873015872,0.09090909090909091,,,,0.07142857142857142,,,,,0.35294117647058826,0.3333333333333333,0.5,0.5,,,,0.2,,0.7647058823529411,0.546975,,0.5636125000000001,,0.5714285714285714,6.1,0.49696969696969695,,2.0,1.0,2.0,1.0,4.0,2.0,1.0,3.0,,,1.0,2.0,2.0,7.0,2.0,,,,2.0,4.0,2.0,6.0,2.0,1.0,2.0,2.0,3.0,5.0,2.0,1.0,,2.0,,13.0,5.0,5.0,,3.0,,2.0,1.0,,4.0,2.0,,1.0,2.0,2.0,,,1.0,,,,1.0,0.2857142857142857,,0.5,0.3333333333333333,0.4117647058823529,0.2,,0.75,,,0.11764705882352941,,,,0.11764705882352941,0.5,0.5,1.0,0.23529411764705882,0.25,0.25,1.0,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,,,,0.4,0.4,0.5,0.5,0.05555555555555555,0.09090909090909091,29.8,,1.0,,,1.0,,,1.0,,1.0,0.3333333333333333,,0.2,,0.5,,,1.0,,,,,,,True,,,,,,,,,,,
2592,1610612748,James Jones,James Jones,2592,MIA,2554.0,43.0,-21.0,85,76.0,36.0,30.0,2.0,161,,,,,,,1.0,3.0,9.0,93.0,,,,,2.0,3.0,,2.0,,,,,1.0,1.0,,1.0,,2.0,2.0,4.0,1.0,,,,,,3.0,36.0,,,,0.3333333333333333,,,0.4444444444444444,,0.375,0.4444444444444444,,0.375,11.494252873563218,0.034482758620689655,,,,0.029411764705882353,,,,,,,0.1111111111111111,,,,,,,,,,,,,0.6666666666666666,0.5198,,0.4661125,,0.3333333333333333,13.166666666666666,0.4235294117647059,,1.0,1.0,2.0,,3.0,,2.0,3.0,,,1.0,2.0,2.0,6.0,1.0,,,,1.0,2.0,,6.0,3.0,2.0,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,1.0,,1.0,,,,,1.0,0.3333333333333333,,0.5,0.3333333333333333,0.6666666666666666,,,1.0,,,0.1111111111111111,,,,0.2222222222222222,0.5,0.5,,0.3333333333333333,,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,,,,,0.5,0.5,0.6666666666666666,,,24.116666666666664,,,,,,,,,,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,
2203,1610612748,Shane Battier,Shane Battier,2203,MIA,13080.0,218.0,43.0,387,391.0,191.0,147.0,65.0,778,,3.0,,1.0,,,3.0,10.0,34.0,407.0,,1.0,2.0,,4.0,22.0,6.0,,,,4.0,7.0,12.0,23.0,4.0,27.0,,17.0,28.0,16.0,4.0,4.0,,4.0,4.0,,22.0,191.0,4.0,1.0,1.0,0.3,,,0.375,,0.39473684210526316,0.4358974358974359,0.25,0.5,9.933774834437086,0.09836065573770492,0.03669724770642202,0.1346153846153846,,0.10919540229885058,0.022222222222222223,0.02857142857142857,0.024390243902439025,0.06060606060606061,,0.1346153846153846,0.037037037037037035,0.17073170731707318,,1.0,0.08333333333333333,,,,0.3333333333333333,,,,,0.8055555555555556,0.5080944444444445,0.5796,0.479828947368421,0.058823529411764705,0.6470588235294118,5.99,0.4935400516795866,3.0,7.0,,,5.0,16.0,7.0,2.0,10.0,,1.0,2.0,8.0,7.0,26.0,7.0,,2.0,2.0,5.0,15.0,7.0,21.0,10.0,2.0,1.0,3.0,5.0,8.0,3.0,2.0,1.0,1.0,1.0,21.0,4.0,1.0,3.0,2.0,,1.0,4.0,1.0,6.0,3.0,1.0,1.0,2.0,7.0,,,1.0,1.0,4.0,1.0,1.0,0.2692307692307692,,0.3333333333333333,0.2692307692307692,0.7222222222222222,0.1,,0.3333333333333333,,0.09302325581395349,0.19444444444444445,0.42857142857142855,0.42857142857142855,1.0,,,,,0.4444444444444444,0.3125,0.3125,1.0,0.2777777777777778,0.2,0.2,1.0,0.3333333333333333,,,0.3684210526315789,0.42105263157894735,0.25,0.2,0.05263157894736842,0.09090909090909091,24.103846153846156,1.0,3.0,,4.0,1.0,1.0,,2.0,,5.0,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.42857142857142855,,,,1.0,1.0,0.037037037037037035,,,,True,,,,,,,,,,,
201202,1610612748,Joel Anthony,Joel Anthony,201202,MIA,9970.0,166.0,-7.0,295,296.0,136.0,112.0,49.0,591,5.0,6.0,2.0,2.0,2.0,3.0,7.0,12.0,25.0,325.0,3.0,5.0,10.0,4.0,6.0,15.0,6.0,8.0,4.0,3.0,11.0,3.0,9.0,16.0,14.0,30.0,,4.0,21.0,12.0,2.0,5.0,2.0,5.0,1.0,1.0,15.0,136.0,4.0,0.42857142857142855,0.6,0.5833333333333334,0.6,0.6666666666666666,0.5833333333333334,0.6,0.6666666666666666,0.6578947368421053,0.7142857142857143,0.6818181818181818,6.686046511627907,0.09090909090909091,0.125,0.09375,0.05454545454545454,0.0916030534351145,0.0979020979020979,0.07407407407407407,0.17647058823529413,0.1111111111111111,0.05263157894736842,0.03125,0.07407407407407407,0.12,,0.2,0.5,0.8333333333333334,0.8333333333333334,0.6,0.4,1.0,,0.5,0.6666666666666666,0.5,0.47487499999999994,0.4797,0.43681666666666663,0.4,0.6,3.6166666666666667,0.4610169491525424,2.0,6.0,,,,,,,,,,,,,,11.0,,,4.0,,,7.0,,,,2.0,,,,,,,,,,2.0,1.0,1.0,1.0,,1.0,3.0,,4.0,,,3.0,1.0,14.0,,,6.0,1.0,3.0,1.0,,,,,,,0.16666666666666666,0.3333333333333333,0.25,0.058823529411764705,0.15,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,4.0,,,1.0,,6.0,2.0,,0.4444444444444444,,,,,,,,,,,,,True,,,,,,,,,,,
