EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,HeaveAttempts,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,Loose Ball Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LongMidRangePctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,SecondChanceFtPoints,FTDefRebounds,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,DefFTReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,Corner3Assists,FTOffRebounds,LostBallSteals,Travels,3SecondViolations,OffFTReboundPct,OffArc3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,Charge Fouls,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,BlocksRecoveredPct,SecondChanceCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,on,PenaltyCorner3FGA,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,OffensiveGoaltends
101249,1610612741,John Lucas III,John Lucas III,101249,CHI,2815.0,47.0,90.0,87,44.0,31.0,14.0,177,1.0,2.0,1.0,1.0,2.0,6.0,5.0,8.0,2.0,7.0,2.0,2.0,4.0,8.0,16.0,2.0,7.0,2.0,24.0,73.0,1.0,2.0,7.0,10.0,2.0,4.0,2.0,22.0,4.0,12.0,3.0,3.0,7.0,2.0,2.0,3.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,4.0,1.0,2.0,1.0,22.0,44.0,1.0,0.25,0.25,0.5,0.2857142857142857,0.5,0.2857142857142857,0.5,0.7,0.4782608695652174,0.7142857142857143,0.5,0.7333333333333333,0.30434782608695654,0.125,0.5,0.16666666666666666,24.528301886792452,0.05405405405405406,0.023255813953488372,0.041666666666666664,0.0196078431372549,0.07142857142857142,0.125,0.08695652173913043,0.5,1.0,0.2608695652173913,0.3333333333333333,0.4,0.34782608695652173,0.625,0.625,0.4,0.30434782608695654,0.2857142857142857,0.2857142857142857,0.5,0.6666666666666666,0.07142857142857142,1.0,0.2857142857142857,0.5,0.391304347826087,0.2857142857142857,0.41155434782608696,0.4212833333333334,0.4031928571428572,0.041666666666666664,0.058823529411764705,0.9166666666666666,13.006250000000001,25.95714285714286,0.4888888888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1888,1610612741,Richard Hamilton,Richard Hamilton,1888,CHI,9267.0,154.0,275.0,275,47.0,58.0,36.0,550,8.0,13.0,1.0,2.0,8.0,21.0,9.0,24.0,,2.0,,,1.0,25.0,58.0,1.0,4.0,14.0,67.0,276.0,8.0,,3.0,4.0,,1.0,4.0,10.0,38.0,12.0,3.0,,1.0,,5.0,16.0,18.0,6.0,6.0,38.0,6.0,6.0,8.0,7.0,15.0,1.0,,,7.0,1.0,2.0,14.0,12.0,,16.0,5.0,10.0,47.0,2.0,0.76,0.8636363636363636,1.0,0.25,,0.3333333333333333,0.43103448275862066,0.75,0.4274193548387097,0.6,0.47101449275362317,0.7142857142857143,0.06451612903225806,0.08620689655172414,0.15384615384615385,0.09523809523809523,23.89937106918239,0.05128205128205128,0.047244094488188976,0.05333333333333334,0.0457516339869281,0.047619047619047616,0.034482758620689655,0.20967741935483872,0.6153846153846154,0.7272727272727273,0.3387096774193548,0.38095238095238093,0.42105263157894735,0.3870967741935484,0.375,0.391304347826087,0.8888888888888888,0.03225806451612903,,,,,0.4,0.5,0.2,,0.27419354838709675,,0.45795,0.4505,0.426575,0.07462686567164178,0.07936507936507936,0.14925373134328357,11.143103448275863,30.525,0.1709090909090909,-9.0,1.0,1.0,1.0,2.0,4.0,8.0,6.0,1.0,2.0,2.0,4.0,1.0,2.0,3.0,1.0,1.0,6.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.5,0.5,0.4444444444444444,0.041666666666666664,0.8571428571428571,0.06060606060606061,0.038461538461538464,0.0784313725490196,0.2,0.10526315789473684,0.08,0.1,0.625,0.75,0.03225806451612903,0.5,0.5,1.0,0.125,1.0,0.11940298507462686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
201149,1610612741,Joakim Noah,Joakim Noah,201149,CHI,4490.0,75.0,140.0,138,26.0,29.0,12.0,278,7.0,9.0,1.0,1.0,3.0,3.0,3.0,5.0,,,,,,13.0,17.0,,,6.0,32.0,148.0,1.0,,4.0,4.0,,,2.0,10.0,24.0,2.0,,,,,1.0,6.0,6.0,1.0,2.0,12.0,3.0,10.0,15.0,3.0,18.0,1.0,,,1.0,,3.0,5.0,7.0,,9.0,2.0,10.0,26.0,,0.9230769230769231,0.9230769230769231,,,,,0.7647058823529411,1.0,0.7647058823529411,1.0,0.7619047619047619,0.8333333333333334,,0.058823529411764705,0.1111111111111111,,14.285714285714285,0.1724137931034483,0.06666666666666667,0.18309859154929578,0.05454545454545454,0.06666666666666667,0.0967741935483871,0.5294117647058824,0.7777777777777778,0.875,0.17647058823529413,1.0,1.0,0.29411764705882354,0.6,0.6,1.0,,,,,,0.25,1.0,,,0.5294117647058824,,0.471735294117647,0.4602,0.3905,0.1111111111111111,0.1111111111111111,0.3125,7.605882352941175,,0.18571428571428572,3.0,,1.0,,,,2.0,,,,,3.0,,3.0,,2.0,2.0,,,,,,2.0,,,3.0,2.0,,,0.3333333333333333,,,0.23076923076923078,,,,0.058823529411764705,0.25,,0.8571428571428571,1.0,,,,,1.0,,0.0625,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,0.6666666666666666,0.15384615384615385,0.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
2430,1610612741,Carlos Boozer,Carlos Boozer,2430,CHI,9706.0,162.0,301.0,293,57.0,66.0,35.0,594,10.0,19.0,2.0,4.0,7.0,22.0,15.0,35.0,,,,,,32.0,76.0,,,4.0,68.0,300.0,13.0,,5.0,12.0,,,3.0,13.0,42.0,22.0,,,,,8.0,15.0,18.0,5.0,7.0,39.0,7.0,30.0,42.0,9.0,51.0,9.0,3.0,,17.0,2.0,11.0,18.0,8.0,,5.0,3.0,13.0,57.0,1.0,0.65625,0.7,,,,,0.42105263157894735,0.4166666666666667,0.42105263157894735,0.4166666666666667,0.44155844155844154,0.5,,0.10526315789473684,0.21052631578947367,0.13636363636363635,27.565982404692082,0.25,0.05384615384615385,0.24161073825503357,0.05128205128205128,0.04878048780487805,0.2962962962962963,0.25,0.5263157894736842,0.6666666666666666,0.2894736842105263,0.3181818181818182,0.3684210526315789,0.4605263157894737,0.42857142857142855,0.4411764705882353,0.6666666666666666,,,,,,0.3333333333333333,0.5,,,0.25,,0.4354789473684211,0.44845833333333335,0.440475,0.039473684210526314,0.039473684210526314,0.19117647058823528,10.826315789473687,,0.1893687707641196,-14.0,3.0,7.0,,,5.0,11.0,4.0,,3.0,2.0,3.0,1.0,6.0,1.0,5.0,3.0,8.0,,2.0,6.0,1.0,,,,1.0,1.0,0.38461538461538464,0.38461538461538464,0.4230769230769231,0.02857142857142857,0.47058823529411764,0.20689655172413793,0.038461538461538464,0.05660377358490566,,0.21428571428571427,0.2608695652173913,0.027777777777777776,0.7,0.5714285714285714,,,,,0.5384615384615384,0.42857142857142855,0.16176470588235295,1.0,6.0,1.0,2.0,1.0,3.0,,,,0.6,0.05555555555555555,0.20833333333333334,,1.0,1.0,2.0,1.0,1.0,0.1111111111111111,0.045454545454545456,0.6666666666666666,,,,,,,,,,,,,,,,,True,,,,
2736,1610612741,Luol Deng,Luol Deng,2736,CHI,13670.0,228.0,418.0,414,102.0,104.0,54.0,832,9.0,16.0,2.0,3.0,7.0,15.0,12.0,26.0,6.0,18.0,,2.0,8.0,28.0,57.0,8.0,22.0,4.0,84.0,407.0,10.0,1.0,2.0,7.0,2.0,8.0,3.0,13.0,34.0,22.0,18.0,6.0,16.0,6.0,4.0,9.0,9.0,4.0,3.0,18.0,7.0,26.0,42.0,8.0,50.0,2.0,1.0,,10.0,3.0,8.0,10.0,11.0,,7.0,3.0,13.0,102.0,,0.6071428571428571,0.68,0.75,0.36363636363636365,0.25,0.4,0.49122807017543857,0.2857142857142857,0.5063291139240507,0.3333333333333333,0.5185185185185185,0.38235294117647056,0.27848101265822783,0.07017543859649122,0.125,0.13333333333333333,18.840579710144926,0.14942528735632185,0.03804347826086957,0.17511520737327188,0.03636363636363636,0.03773584905660377,0.14634146341463414,0.20253164556962025,0.5625,0.6428571428571429,0.189873417721519,0.4666666666666667,0.5384615384615384,0.3291139240506329,0.46153846153846156,0.46153846153846156,0.75,0.22784810126582278,0.3333333333333333,0.3333333333333333,0.6666666666666666,,0.2,0.6666666666666666,0.5333333333333333,0.25,0.4810126582278481,0.375,0.4641811688311689,0.5315555555555556,0.45859999999999995,0.0379746835443038,0.05263157894736842,0.15476190476190477,10.864912280701754,26.900000000000002,0.24401913875598086,-12.0,5.0,6.0,2.0,4.0,8.0,16.0,6.0,2.0,,,2.0,1.0,12.0,,5.0,3.0,8.0,,1.0,7.0,1.0,1.0,,,2.0,2.0,0.8,0.7272727272727273,0.7272727272727273,,0.8,0.27906976744186046,0.027777777777777776,0.0379746835443038,0.2,0.15254237288135594,0.30303030303030304,,0.5555555555555556,0.42857142857142855,0.05063291139240506,0.5,0.5,1.0,0.5454545454545454,0.8333333333333334,0.19047619047619047,,4.0,,,,3.0,8.0,6.0,9.0,0.23529411764705882,0.038461538461538464,0.15151515151515152,0.2,,,2.0,,,,,0.2,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.3333333333333333,0.09090909090909091,,,,,,,,True,,,,
201600,1610612741,Omer Asik,Omer Asik,201600,CHI,6713.0,112.0,193.0,199,36.0,30.0,27.0,392,5.0,10.0,2.0,2.0,,1.0,1.0,1.0,,,,,,6.0,12.0,,,5.0,17.0,185.0,2.0,,2.0,2.0,,,2.0,6.0,12.0,,,,,,1.0,5.0,7.0,4.0,1.0,16.0,5.0,10.0,17.0,6.0,23.0,5.0,2.0,,5.0,1.0,6.0,12.0,12.0,,14.0,5.0,6.0,36.0,,1.0,1.0,,,,,0.5,1.0,0.5,1.0,0.4473684210526316,0.6,,0.08333333333333333,0.1,,10.572687224669604,0.11494252873563218,0.05555555555555555,0.1509433962264151,0.05660377358490566,0.11538461538461539,0.15,0.8333333333333334,0.5,0.5555555555555556,0.08333333333333333,,,0.08333333333333333,1.0,1.0,1.0,,,,,,1.0,1.0,,,0.8333333333333334,,0.5051,0.45785,0.50625,0.29411764705882354,0.29411764705882354,0.35294117647058826,3.816666666666667,,0.18652849740932642,-9.0,,2.0,,,,3.0,,,2.0,2.0,,1.0,6.0,1.0,1.0,1.0,,,,,,3.0,,,2.0,1.0,,,0.375,,,0.3157894736842105,0.0625,0.046511627906976744,,0.1,0.1875,0.2,1.0,,,,,,1.0,,0.17647058823529413,3.0,1.0,2.0,1.0,1.0,,7.0,4.0,7.0,0.1,,0.058823529411764705,1.0,,,,,,,0.07142857142857142,,,1.0,,,1.0,2.0,5.0,0.7142857142857143,,,,,,,,,True,,,,
201959,1610612741,Taj Gibson,Taj Gibson,201959,CHI,5779.0,96.0,176.0,176,70.0,72.0,32.0,352,8.0,16.0,3.0,7.0,,6.0,4.0,8.0,,,,,,12.0,30.0,,,11.0,35.0,162.0,7.0,,5.0,14.0,,,6.0,16.0,20.0,4.0,,,,,4.0,1.0,1.0,,1.0,2.0,8.0,13.0,16.0,8.0,24.0,1.0,,,2.0,1.0,8.0,13.0,12.0,,15.0,8.0,16.0,70.0,2.0,0.8333333333333334,1.0,,,,,0.4,0.35714285714285715,0.4,0.35714285714285715,0.47297297297297297,0.47058823529411764,,0.13333333333333333,0.125,0.3333333333333333,18.055555555555554,0.17333333333333334,0.08791208791208792,0.14583333333333334,0.07476635514018691,0.047619047619047616,0.20588235294117646,0.5333333333333333,0.5,0.5714285714285714,0.2,,,0.26666666666666666,0.5,0.5,1.0,,,,,,0.5,0.42857142857142855,,,0.5333333333333333,,0.4856566666666667,0.502,0.4675928571428571,0.21621621621621623,0.21621621621621623,0.45714285714285713,7.596666666666666,,0.3977272727272727,-2.0,3.0,6.0,,,3.0,9.0,4.0,,,,,,1.0,,3.0,1.0,1.0,,,1.0,,1.0,,,,,0.42857142857142855,0.42857142857142855,0.5625,,0.5,0.047619047619047616,,0.07692307692307693,,0.11538461538461539,0.0625,,0.75,,,,,,0.8571428571428571,0.5,0.2571428571428571,3.0,2.0,1.0,1.0,,1.0,6.0,5.0,6.0,0.18181818181818182,0.12903225806451613,0.2,,,,2.0,,,,,0.3333333333333333,,,,,,1.0,4.0,0.6666666666666666,,,,,,,,,True,,,,
2594,1610612741,Kyle Korver,Kyle Korver,2594,CHI,2249.0,37.0,80.0,72,44.0,26.0,6.0,152,,,,,,,2.0,3.0,1.0,5.0,1.0,1.0,3.0,2.0,3.0,1.0,5.0,,7.0,77.0,,1.0,,1.0,1.0,3.0,,3.0,4.0,,3.0,,5.0,1.0,1.0,3.0,5.0,1.0,2.0,12.0,,3.0,4.0,,4.0,2.0,,,2.0,1.0,3.0,6.0,1.0,,,,3.0,44.0,3.0,1.0,1.0,1.0,0.2,0.3333333333333333,0.2,0.6666666666666666,,0.4375,0.375,0.4375,0.375,0.625,0.3333333333333333,,,11.627906976744185,0.125,,0.10714285714285714,,,0.16666666666666666,,,,,,,0.375,0.6666666666666666,1.0,1.0,0.625,0.2,0.2,1.0,1.0,,,0.75,0.3333333333333333,0.625,0.2,0.41905000000000003,0.2355,0.37588750000000004,,,0.42857142857142855,19.533333333333335,25.419999999999998,0.55,2.0,,,,,,,,,2.0,2.0,,,,,1.0,1.0,,2.0,,,,,,,,,,,,0.3333333333333333,,,,,,0.1111111111111111,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,0.25,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,True,,,,
200758,1610612741,Ronnie Brewer,Ronnie Brewer,200758,CHI,2721.0,45.0,85.0,86,22.0,28.0,14.0,171,2.0,5.0,,,,1.0,,4.0,,,,,,2.0,10.0,,,,4.0,73.0,1.0,,,,,,,,2.0,2.0,,,,,2.0,2.0,3.0,2.0,,7.0,3.0,8.0,8.0,3.0,11.0,1.0,1.0,,4.0,,1.0,3.0,3.0,1.0,3.0,2.0,,22.0,1.0,0.5,0.5,,,,,0.2,,0.2,,0.18181818181818182,,,0.2,0.4,,14.563106796116504,0.1951219512195122,0.07142857142857142,0.16666666666666666,0.0625,,0.35294117647058826,0.5,0.4,0.6666666666666666,0.1,,,0.4,,,,,,,,,,,,,0.5,,0.4624200000000001,0.5127,,0.18181818181818182,0.18181818181818182,,10.5,,0.25882352941176473,-9.0,,1.0,,,,,,,1.0,,,,,1.0,3.0,2.0,3.0,,2.0,1.0,1.0,,,,,,,,,,0.75,,,,,0.06666666666666667,,0.16666666666666666,0.5,,,,,,1.0,,,,,,,,1.0,,,,,0.21428571428571427,0.1111111111111111,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,
201228,1610612741,C.J. Watson,C.J. Watson,201228,CHI,9002.0,150.0,272.0,269,45.0,58.0,32.0,541,,8.0,,2.0,1.0,7.0,8.0,21.0,4.0,13.0,1.0,1.0,5.0,9.0,36.0,4.0,15.0,10.0,40.0,265.0,4.0,1.0,2.0,7.0,1.0,5.0,4.0,11.0,4.0,14.0,6.0,6.0,12.0,4.0,3.0,27.0,29.0,11.0,11.0,60.0,1.0,7.0,10.0,1.0,11.0,3.0,,,6.0,2.0,8.0,16.0,17.0,1.0,14.0,4.0,11.0,45.0,1.0,0.2222222222222222,0.2222222222222222,0.5,0.26666666666666666,0.2,0.2857142857142857,0.25,0.2857142857142857,0.29411764705882354,0.2916666666666667,0.3448275862068966,0.36666666666666664,0.29411764705882354,0.08333333333333333,0.25,0.14285714285714285,20.51282051282051,0.06422018348623854,0.008130081300813009,0.06474820143884892,0.006944444444444444,0.029411764705882353,0.1111111111111111,0.1568627450980392,,,0.13725490196078433,0.14285714285714285,0.16666666666666666,0.4117647058823529,0.38095238095238093,0.38095238095238093,0.25,0.2549019607843137,0.3076923076923077,0.3333333333333333,0.5,0.2,0.16666666666666666,,0.4166666666666667,0.2,0.45098039215686275,0.3333333333333333,0.44369499999999995,0.38464,0.4406181818181818,0.07272727272727272,0.1,0.275,13.369444444444445,26.493333333333332,0.16544117647058823,-10.0,,,,2.0,3.0,9.0,,1.0,2.0,1.0,5.0,,2.0,1.0,5.0,3.0,3.0,1.0,,3.0,2.0,1.0,1.0,,3.0,3.0,0.75,0.9,0.9,,0.5,0.06666666666666667,,,,,0.09090909090909091,0.030303030303030304,,,0.0392156862745098,,,,,,0.225,,1.0,,,,,,,,0.1111111111111111,,0.05,,1.0,,2.0,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,0.06666666666666667,0.07692307692307693,1.0,True,,,,
