EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,FG3A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,HeaveAttempts,DefTwoPtRebounds,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Fouls,Loose Ball Fouls,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,ThreePtAssists,Arc3Assists,DeadBallTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,ShootingFouls,BlockingFouls,Offensive Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangeFGM,FtPoints,SecondChanceFtPoints,AtRimAssists,FTDefRebounds,SelfOReb,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,LongMidRangePctBlocked,DefFTReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3FGA,SecondChanceFG3A,NonHeaveArc3FGA,LongMidRangeAssists,Charge Fouls,SecondChanceArc3Frequency,BlockingFoulsDrawn,ShortMidRangePctBlocked,DefensiveGoaltends,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyFtPoints,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,on,Corner3FGA,PenaltyCorner3FGA,OffThreePtRebounds,FTOffRebounds,LostBallOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,Corner3Frequency,PenaltyCorner3Frequency,Corner3FGM,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,BadPassOutOfBoundsTurnovers,OffensiveGoaltends,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,BlockedLongMidRange,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3Assists,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked
200794,1610612762,Paul Millsap,Paul Millsap,200794,UTA,449.0,7.0,-3,13,12.0,1.0,1.0,6.0,25,1.0,5.0,1.0,4.0,1.0,1.0,6.0,2.0,12.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,4.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,0.16666666666666666,0.25,0.16666666666666666,0.25,0.14285714285714285,0.25,0.16666666666666666,0.2,31.818181818181817,0.3076923076923077,0.5,0.2,0.2857142857142857,0.25,0.5,0.3333333333333333,0.5,0.8333333333333334,0.2,0.25,0.16666666666666666,1.0,0.25,0.8333333333333334,0.5038333333333334,0.51,0.14285714285714285,0.14285714285714285,1.0,4.666666666666667,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201960,1610612762,DeMarre Carroll,DeMarre Carroll,201960,UTA,1967.0,33.0,10,65,62.0,17.0,7.0,15.0,127,4.0,6.0,1.0,1.0,,5.0,8.0,10.0,57.0,2.0,2.0,4.0,6.0,4.0,2.0,,,,,4.0,1.0,3.0,4.0,7.0,1.0,,1.0,,,17.0,0.625,1.0,0.5555555555555556,1.0,0.5555555555555556,1.0,0.25,0.3333333333333333,11.904761904761905,0.10256410256410256,0.1111111111111111,0.09375,0.09523809523809523,0.17647058823529413,0.0625,,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,,0.5,1.0,0.7777777777777778,0.6099375,0.52335,,,0.4,2.925,0.26153846153846155,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.4,0.6666666666666666,1.0,1.0,1.0,0.1111111111111111,1.0,0.08695652173913043,0.08333333333333333,0.1111111111111111,0.5,0.2222222222222222,0.5,0.5,0.1111111111111111,1.0,1.0,0.6519,0.2,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202683,1610612762,Enes Kanter,Enes Kanter,202683,UTA,2579.0,43.0,3,84,81.0,21.0,12.0,19.0,165,5.0,11.0,2.0,6.0,,7.0,16.0,14.0,78.0,2.0,6.0,4.0,8.0,4.0,,,1.0,,3.0,8.0,2.0,8.0,8.0,16.0,,,2.0,1.0,1.0,21.0,0.4375,0.3333333333333333,0.4375,0.3333333333333333,0.4375,0.3333333333333333,,,18.51851851851852,0.16326530612244897,0.16666666666666666,0.2,0.15384615384615385,0.09523809523809523,0.2777777777777778,0.1,0.16666666666666666,0.6875,0.45454545454545453,0.45454545454545453,,1.0,0.3333333333333333,0.6875,0.5291812499999999,0.586,0.0625,0.0625,0.2857142857142857,3.7,0.25,4.0,4.0,2.0,5.0,,,5.0,6.0,10.0,6.0,,6.0,,1.0,,4.0,,7.0,,10.0,0.42857142857142855,0.6,0.8333333333333334,0.8333333333333334,0.8333333333333334,,0.25,0.21428571428571427,0.14285714285714285,0.2727272727272727,0.4,0.3125,0.4,0.4,,0.6666666666666666,1.0,0.5539833333333334,0.7142857142857143,,1.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,3.0,1.0,4.0,1.0,1.0,0.3333333333333333,0.16666666666666666,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202692,1610612762,Alec Burks,Alec Burks,202692,UTA,2185.0,36.0,6,72,67.0,18.0,7.0,19.0,139,2.0,7.0,,1.0,6.0,6.0,15.0,24.0,65.0,1.0,2.0,6.0,4.0,,1.0,2.0,2.0,,4.0,2.0,1.0,3.0,2.0,5.0,1.0,,11.0,14.0,7.0,18.0,0.4,0.5,0.4,0.5,0.5476190476190477,0.625,0.06666666666666667,,22.916666666666668,0.043478260869565216,0.1111111111111111,0.0625,0.04081632653061224,,0.13333333333333333,,0.2,0.4666666666666667,0.2857142857142857,0.2857142857142857,0.4,0.5,,0.4666666666666667,0.48452666666666666,0.44255,0.3333333333333333,0.3333333333333333,0.25,9.433333333333334,0.25,1.0,2.0,,2.0,,,2.0,4.0,4.0,8.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,4.0,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,,1.0,0.043478260869565216,0.08333333333333333,,1.0,0.13333333333333333,,,,0.5,0.5,0.54035,0.16666666666666666,,,,,,,,,,,1.0,,,,,,,,,,,4.0,12.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,0.125,0.6666666666666666,0.8,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2224,1610612762,Jamaal Tinsley,Jamaal Tinsley,2224,UTA,2044.0,34.0,-2,67,63.0,4.0,4.0,16.0,130,,1.0,,1.0,4.0,3.0,13.0,8.0,62.0,,2.0,,4.0,,,6.0,6.0,2.0,12.0,,1.0,2.0,,2.0,1.0,,1.0,2.0,1.0,4.0,0.23076923076923078,,0.2,,0.25,,,,23.863636363636363,,0.09090909090909091,0.0625,,,,,,0.06666666666666667,,,0.26666666666666666,0.3333333333333333,,0.2,0.42472666666666664,0.4573833333333333,0.0625,0.07142857142857142,,11.915384615384616,0.05970149253731343,,,3.0,8.0,2.0,2.0,,,,2.0,,1.0,1.0,3.0,3.0,5.0,1.0,3.0,,,0.3333333333333333,0.3333333333333333,,,,0.13333333333333333,0.6,0.047619047619047616,0.07692307692307693,,,0.5333333333333333,0.375,0.375,0.13333333333333333,,,,,24.5,,,2.0,,1.0,,,,,,,,,,,,,0.16666666666666666,,0.3333333333333333,,2.0,,2.0,,,,,,,,,,,,1.0,1.0,2.0,2.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202324,1610612762,Derrick Favors,Derrick Favors,202324,UTA,1942.0,32.0,4,65,62.0,11.0,8.0,13.0,127,3.0,4.0,1.0,1.0,2.0,5.0,13.0,12.0,56.0,1.0,3.0,2.0,4.0,2.0,3.0,,,,,2.0,2.0,11.0,2.0,13.0,1.0,,2.0,3.0,2.0,11.0,0.38461538461538464,0.3333333333333333,0.38461538461538464,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.23076923076923078,,18.987341772151897,0.06060606060606061,0.18181818181818182,0.3333333333333333,0.05714285714285714,0.18181818181818182,,,0.4,0.3076923076923077,0.75,0.75,0.15384615384615385,0.3333333333333333,1.0,0.3076923076923077,0.44548461538461537,0.45880000000000004,0.14285714285714285,0.14285714285714285,0.16666666666666666,7.407692307692307,0.16923076923076924,,,1.0,7.0,,,,2.0,,6.0,,9.0,1.0,1.0,1.0,1.0,,2.0,,,0.6,0.75,,,,,1.0,0.4090909090909091,0.45454545454545453,0.3333333333333333,0.3333333333333333,0.5384615384615384,0.14285714285714285,0.25,,,,0.39649999999999996,,,,,,,,,2.0,,,1.0,2.0,1.0,1.0,2.0,2.0,,0.5,,1.0,1.0,1.0,2.0,,,,,,,,,,,0.5,0.5,1.0,,,,,,,1.0,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2572,1610612762,Josh Howard,Josh Howard,2572,UTA,356.0,6.0,-9,12,11.0,,,2.0,23,,,,,2.0,,2.0,,16.0,,,,,,,1.0,1.0,,2.0,1.0,,2.0,1.0,3.0,,,1.0,,,,,,,,,,,,13.333333333333334,0.125,,0.5,0.125,,,0.25,,,,,1.0,,,,0.40795000000000003,,,,,15.75,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,0.6666666666666666,0.5,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201336,1610612762,Blake Ahearn,Blake Ahearn,201336,UTA,444.0,7.0,4,13,15.0,13.0,8.0,2.0,28,,1.0,,1.0,1.0,1.0,2.0,5.0,15.0,,1.0,,,,,2.0,2.0,,4.0,,,,,,,,,,,13.0,0.5,,0.8333333333333334,,0.8333333333333334,,,,18.75,,,,,,,,,0.3333333333333333,,,0.3333333333333333,1.0,,0.6666666666666666,0.44835,0.5325,,,,9.95,1.0,,1.0,,,1.0,1.0,1.0,2.0,5.0,2.0,,,,,,,,,,5.0,1.0,1.0,0.5,0.8333333333333334,0.8333333333333334,0.3333333333333333,,,,,,,,,0.3333333333333333,0.3333333333333333,,0.44835,1.0,24.6,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202379,1610612762,Jeremy Evans,Jeremy Evans,202379,UTA,444.0,7.0,4,13,15.0,13.0,8.0,2.0,28,,1.0,,,,,1.0,2.0,15.0,,,,,,,1.0,1.0,,2.0,,,3.0,,3.0,1.0,,1.0,2.0,1.0,13.0,,,,,0.5,,,,12.5,,,0.5,,,,,,1.0,,,,,,1.0,0.4709,,0.5,0.5,,3.1,1.0,,1.0,,,,,,1.0,2.0,,,3.0,1.0,,,,,1.0,1.0,2.0,,,,,0.5,,,0.6,1.0,0.5,,,,,,1.0,,0.4709,1.0,,,,,,,,,,,,,,,,,,0.5,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202330,1610612762,Gordon Hayward,Gordon Hayward,202330,UTA,394.0,7.0,-3,12,14.0,3.0,5.0,,26,,,,,,,,4.0,13.0,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,2.0,4.0,1.0,3.0,,,,,0.6666666666666666,,,,33.333333333333336,,0.3333333333333333,0.125,,,,,,,,,,,,1.0,0.3543,,0.5,1.0,,,0.25,,,,,1.0,1.0,,,2.0,,,,,1.0,1.0,1.0,1.0,1.0,,2.0,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,0.5,24.4,,,,,,,,,,,,,,,,,,0.5,,,,4.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
