EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,FtPoints,PenaltyFtPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,SecondChanceOffPoss,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG3M,FG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Charge Fouls Drawn,BlockedAtRim,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,LiveBallTurnoverPct,DefThreePtReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3A,PtsAssisted2s,Fg2aBlocked,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,OffTwoPtRebounds,OffRebounds,SelfOReb,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,SelfORebPct,LongMidRangePctAssisted,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,OffThreePtRebounds,Offensive Fouls,SecondChanceFg3Pct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,SecondChanceArc3FGA,PtsUnassisted3s,FTDefRebounds,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,DefFTReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PtsPutbacks,BlockedShortMidRange,DefAtRimReboundPct,on,PenaltyArc3FGM,PenaltyFG3M,2pt And 1 Free Throw Trips,PenaltyFg3Pct,PenaltyArc3Accuracy,PenaltyCorner3FGM,Fg3aBlocked,Charge Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,PenaltyCorner3Accuracy,BlockingFouls,HeaveAttempts,ShortMidRangeAssists,ShortMidRangePctAssisted,FTOffRebounds,Blocked3s,BlockedArc3,OffFTReboundPct,SecondChanceArc3PctAssisted
101144,1610612753,Von Wafer,Von Wafer,101144,ORL,150.0,2,4,5,5,5,5,10,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,2,2.0,3.0,4.0,4.0,4.0,5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,60.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5,0.5,0.3333333333333333,1.0,0.3333333333333333,0.47026666666666667,0.47026666666666667,1.0,13.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
202350,1610612753,Daniel Orton,Daniel Orton,202350,ORL,307.0,5,6,11,11,11,11,22,,,,,,,,,4.0,6,,,4.0,,4.0,11,,,,,1.0,1.0,18.181818181818183,,,,,,,,,,,,1.0,,1.0,4.0,4.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.25,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
202397,1610612753,Ish Smith,Ish Smith,202397,ORL,150.0,2,4,5,5,5,5,10,,,,,,,,,,2,,,,,,5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
202712,1610612753,Justin Harper,Justin Harper,202712,ORL,150.0,2,4,5,5,5,5,10,,,,,,,,,,2,,,,,,5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
2768,1610612753,Chris Duhon,Chris Duhon,2768,ORL,3658.0,61,-4,111,114,21,32,225,,1.0,,,,,,2.0,3.0,112,,,,,,21,,,0.3,,0.25,,10.743801652892563,0.2,,,,,,,,0.8,0.52255,,,3.5,0.1891891891891892,,,5.0,7.0,7.0,5.0,,4.0,2.0,,1.0,,1.0,0.12195121951219512,0.12280701754385964,0.25,,,1.0,,1.0,,,9.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,7.0,2.0,9.0,1.0,1.0,4.0,3.0,20.0,2.0,5.0,3.0,2.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,7.0,1.0,4.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6,0.42857142857142855,0.125,0.1,0.08333333333333333,0.25,0.2,0.6,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,26.233333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
200755,1610612753,JJ Redick,JJ Redick,200755,ORL,3095.0,52,-2,95,95,10,20,190,5.0,5.0,1.0,1.0,3.0,4.0,11.0,14.0,29.0,94,1.0,1.0,2.0,18.0,2.0,10,0.7857142857142857,1.0,0.625,0.3333333333333333,0.6590909090909091,0.3333333333333333,24.038461538461537,0.25,1.0,1.0,0.2,0.75,0.75,0.3333333333333333,1.0,0.55,0.47052250000000007,0.5032333333333333,0.06896551724137931,9.657142857142857,0.10526315789473684,4.0,,1.0,1.0,1.0,1.0,,4.0,5.0,1.0,,,,0.030303030303030304,0.021739130434782608,0.125,0.09090909090909091,0.06666666666666667,,,,,,8.0,5.0,1.0,5.0,1.0,6.0,3.0,5.0,1.0,5.0,3.0,8.0,1.0,2.0,3.0,2.0,19.0,,1.0,1.0,,1.0,1.0,1.0,2.0,,1.0,,3.0,,1.0,,,1.0,0.16666666666666666,0.16666666666666666,0.3,0.3333333333333333,,,,,0.25,0.25,0.2,0.2,1.0,0.2,25.2,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,0.18181818181818182,0.18181818181818182,1.0,1.0,1.0,0.07142857142857142,0.2,0.4,0.6,0.75,0.05,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5552,0.14285714285714285,0.06896551724137931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
201175,1610612753,Glen Davis,Glen Davis,201175,ORL,2285.0,38,-24,65,69,3,12,134,3.0,6.0,,,6.0,12.0,10.0,19.0,22.0,78,1.0,1.0,2.0,6.0,2.0,3,0.5263157894736842,1.0,0.5263157894736842,1.0,0.55,1.0,32.3943661971831,0.3157894736842105,0.5,0.75,0.631578947368421,0.5,0.5,,,0.3157894736842105,0.4795315789473684,0.4146,0.09090909090909091,11.899999999999999,0.046153846153846156,2.0,,1.0,2.0,4.0,2.0,,2.0,2.0,1.0,,,,0.041666666666666664,0.058823529411764705,0.125,0.05,0.05,1.0,,1.0,,,4.0,1.0,,,,,,,,,,,,,,,,1.0,,,,2.0,,,1.0,2.0,,1.0,3.0,,1.0,,1.0,,,,,0.6666666666666666,0.1,,,0.3333333333333333,0.05263157894736842,,,,,,,,1.0,1.0,,,,1.0,2.0,2.0,,14.0,2.0,,,0.7,0.7,0.5,0.5,0.5,0.10526315789473684,,1.0,1.0,1.0,,0.5,,,,,0.4733,,0.09090909090909091,2.0,2.0,1.0,0.3333333333333333,0.1,0.07407407407407407,0.16666666666666666,0.09090909090909091,0.14285714285714285,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
201583,1610612753,Ryan Anderson,Ryan Anderson,201583,ORL,1316.0,22,9,41,41,7,9,82,,1.0,,1.0,1.0,2.0,1.0,3.0,13.0,35,1.0,2.0,2.0,,2.0,7,0.3333333333333333,0.5,0.7857142857142857,0.5,0.8125,0.5,21.27659574468085,0.14285714285714285,,,0.2857142857142857,0.5,0.5,0.5,,0.7142857142857143,0.4924571428571428,0.46505,0.15384615384615385,12.9,0.17073170731707318,2.0,,,1.0,4.0,5.0,,1.0,2.0,1.0,,,,,0.047619047619047616,,0.125,0.25,1.0,,1.0,,,5.0,,,,3.0,4.0,9.0,,,,1.0,1.0,1.0,,,,3.0,1.0,,,,,,,2.0,,,,2.0,,1.0,,1.0,1.0,0.75,0.75,0.5714285714285714,,0.14285714285714285,,,1.0,,,,,,,23.8,,,,4.0,,,,,5.0,,2.0,,,,1.0,1.0,,1.5,1.25,,,,,,0.5714285714285714,,,,,,0.37005,,0.38461538461538464,2.0,3.0,,,0.2222222222222222,0.1875,,,,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.14285714285714285,0.6666666666666666,0.16666666666666666,0.75,0.75,1.0,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
2045,1610612753,Hedo Turkoglu,Hedo Turkoglu,2045,ORL,1434.0,24,-13,41,45,9,11,86,,1.0,,,,2.0,1.0,4.0,5.0,52,1.0,2.0,4.0,2.0,4.0,9,0.25,0.5,0.16666666666666666,0.5,0.3125,0.6666666666666666,26.19047619047619,0.16666666666666666,,,0.3333333333333333,,,,,0.5,0.46494166666666664,0.41085000000000005,0.8,13.200000000000001,0.21951219512195122,3.0,2.0,1.0,1.0,1.0,5.0,,4.0,4.0,1.0,1.0,,1.0,0.07692307692307693,0.05,,0.14285714285714285,0.2,,,,,,1.0,1.0,,2.0,,2.0,,2.0,,2.0,,2.0,,,1.0,1.0,4.0,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,3.0,,2.0,,,,,,0.3333333333333333,0.3333333333333333,,0.125,,,0.16666666666666666,0.3333333333333333,,,,,26.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
2047,1610612753,Quentin Richardson,Quentin Richardson,2047,ORL,2074.0,35,5,65,64,7,16,129,,2.0,,,1.0,3.0,2.0,7.0,10.0,58,,,,4.0,,7,0.2857142857142857,,0.45454545454545453,,0.45454545454545453,,20.27027027027027,0.18181818181818182,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,,,0.5454545454545454,0.45585909090909094,,,10.971428571428572,0.1076923076923077,,,6.0,12.0,12.0,1.0,,,,,,,,0.25,0.30303030303030304,0.25,,,,,,,,8.0,2.0,2.0,4.0,2.0,4.0,3.0,4.0,2.0,2.0,,2.0,,,2.0,,4.0,4.0,,,,3.0,,2.0,1.0,1.0,,,4.0,,1.0,,,0.5,0.5,0.5,0.36363636363636365,0.75,0.4444444444444444,0.36363636363636365,0.6666666666666666,,0.18181818181818182,0.36363636363636365,0.5,0.5,0.5,0.5,25.0,,,1.0,,,,,,3.0,,,,,,,,,1.5,1.5,,,,0.5,0.5,,,,,,,0.61815,,0.3,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,
