EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,FTDefRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,Travels,BlockingFoulsDrawn,Technical Free Throw Trips,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,DefFTReboundPct,OffShortMidRangeReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,LongMidRangeFGM,PenaltyFtPoints,HeaveAttempts,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,LostBallSteals,BadPassTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,DefArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyCorner3FGA,Loose Ball Fouls,ThreePtShootingFoulsDrawn,OffCorner3ReboundPct,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,Loose Ball Fouls Drawn,BlockedShortMidRange,LongMidRangePctBlocked,ShortMidRangePctAssisted,Corner3FGM,PenaltyCorner3FGM,SelfOReb,Charge Fouls,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,StepOutOfBoundsTurnovers,ShortMidRangePctBlocked,LostBallOutOfBoundsTurnovers,on,BlockingFouls,DefensiveGoaltends,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,BlockedLongMidRange,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Defensive 3 Seconds Violations
101142,1610612748,Ronny Turiaf,Ronny Turiaf,101142,MIA,1364.0,23.0,-14,42,46,20.0,22.0,5.0,88,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,47,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,4.0,4.0,8.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,8.51063829787234,0.5,0.2,0.25,0.25,0.125,0.21052631578947367,0.2,0.5,0.2857142857142857,0.16666666666666666,0.25,0.3333333333333333,0.125,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.4874,0.6341,0.5,0.5,1.0,8.15,0.47619047619047616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,5098.0,85.0,-55,162,153,50.0,64.0,12.0,315,7.0,8.0,2.0,2.0,3.0,8.0,16.0,25.0,175,2.0,3.0,8.0,14.0,,,1.0,,5.0,6.0,1.0,7.0,,4.0,,4.0,,,5.0,8.0,,6.0,4.0,1.0,2.0,,,,,50.0,,0.5,0.6666666666666666,0.4230769230769231,0.875,0.4444444444444444,0.875,17.816091954022987,,0.10416666666666667,0.018867924528301886,,,0.06578947368421052,0.011904761904761904,,,,0.043478260869565216,0.1,0.2,,,0.3076923076923077,0.875,0.875,0.11538461538461539,0.5,1.0,0.6923076923076923,0.5116192307692307,0.5317500000000001,0.07407407407407407,0.11764705882352941,0.32,6.9125,0.30864197530864196,2.0,2.0,1.0,5.0,2.0,2.0,8.0,1.0,1.0,1.0,2.0,2.0,10.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,7.0,2.0,6.0,8.0,2.0,6.0,2.0,8.0,2.0,2.0,4.0,18.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,7.0,0.125,0.125,1.0,0.2,1.0,0.5,0.2,0.5,0.5833333333333334,0.5833333333333334,0.38461538461538464,0.3333333333333333,0.0625,0.14285714285714285,0.19230769230769232,0.2,0.2,0.07692307692307693,0.3076923076923077,0.25,0.25,1.0,0.25,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.5,0.25,0.4235,0.28,25.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
202708,1610612748,Norris Cole,Norris Cole,202708,MIA,4321.0,72.0,25,140,134,65.0,70.0,12.0,274,3.0,6.0,,,5.0,5.0,12.0,16.0,115,,1.0,,4.0,,,,4.0,3.0,8.0,,8.0,1.0,,,1.0,,1.0,2.0,5.0,,7.0,4.0,,1.0,,,,,65.0,,0.4166666666666667,,0.40625,,0.4444444444444444,,12.5,1.0,0.057692307692307696,,0.2,,0.09722222222222222,,,,,0.058823529411764705,0.07142857142857142,0.047619047619047616,0.16666666666666666,,0.375,0.5,0.75,0.3125,,,0.625,0.5343766666666667,0.3816,0.058823529411764705,0.07692307692307693,,10.166666666666668,0.4642857142857143,1.0,2.0,,1.0,1.0,1.0,3.0,,,,1.0,1.0,4.0,3.0,,,,1.0,3.0,,1.0,4.0,6.0,3.0,2.0,1.0,4.0,4.0,8.0,3.0,,2.0,20.0,1.0,5.0,4.0,,,1.0,,4.0,0.6,0.6,1.0,0.25,,,0.3333333333333333,0.3333333333333333,0.25,0.4,0.25,0.2,,0.3333333333333333,0.0625,,,0.0625,0.1875,0.3333333333333333,0.3333333333333333,1.0,,,,0.5,0.5,0.25,,0.5,0.5304666666666666,0.25,35.1,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.21428571428571427,0.4,0.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2203,1610612748,Shane Battier,Shane Battier,2203,MIA,3174.0,53.0,2,100,93,44.0,46.0,9.0,193,,,,,,,,6.0,85,,,3.0,,,2.0,,1.0,4.0,6.0,2.0,8.0,1.0,,,1.0,,,1.0,5.0,,1.0,3.0,,,1.0,1.0,1.0,1.0,44.0,1.0,,,0.13636363636363635,1.5,0.25,1.5,11.818181818181817,1.0,0.0975609756097561,,0.06666666666666667,0.08333333333333333,0.08928571428571429,0.04081632653061224,,,0.0625,0.1111111111111111,,0.125,0.14285714285714285,1.0,,,,,,,1.0,0.5429181818181817,,0.08333333333333333,,0.5,,0.44,,,,,5.0,1.0,6.0,1.0,1.0,,2.0,1.0,11.0,3.0,1.0,1.0,,,,,4.0,3.0,,3.0,6.0,1.0,1.0,,1.0,,1.0,,2.0,1.0,2.0,1.0,,,,,3.0,,,1.0,0.09090909090909091,1.0,,0.09090909090909091,,,0.3,1.0,0.25,,,,,,0.45454545454545453,0.5454545454545454,0.16666666666666666,0.16666666666666666,1.0,1.0,1.0,1.0,,,0.5,,0.16666666666666666,0.5155125,0.5,24.536363636363635,,3.0,,,,,1.0,1.0,,,,,,,,,,,2.0,2.0,1.0,0.125,0.5,0.08333333333333333,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2592,1610612748,James Jones,James Jones,2592,MIA,10361.0,173.0,-20,325,310,125.0,132.0,30.0,635,,1.0,,1.0,10.0,7.0,13.0,51.0,326,,1.0,3.0,4.0,,1.0,4.0,4.0,11.0,15.0,5.0,20.0,3.0,1.0,,4.0,,1.0,7.0,12.0,,11.0,10.0,,1.0,1.0,,1.0,,125.0,1.0,0.5384615384615384,,0.47674418604651164,0.5,0.5217391304347826,0.5,14.005602240896359,0.75,0.09565217391304348,0.043010752688172046,0.0851063829787234,0.018867924528301886,0.09259259259259259,0.03424657534246575,,0.06976744186046512,,0.13043478260869565,0.10714285714285714,0.04878048780487805,0.0625,,0.023255813953488372,,,0.23255813953488372,0.3333333333333333,,0.7209302325581395,0.5006709302325583,0.569475,0.044444444444444446,0.07142857142857142,0.058823529411764705,16.107692307692307,0.38461538461538464,,,1.0,2.0,10.0,9.0,20.0,1.0,2.0,4.0,9.0,9.0,30.0,10.0,1.0,2.0,,3.0,5.0,4.0,10.0,23.0,10.0,24.0,20.0,9.0,2.0,,2.0,,,1.0,4.0,,3.0,3.0,1.0,,,3.0,23.0,0.7142857142857143,0.7142857142857143,0.8888888888888888,0.3,0.5,0.4,0.3,0.6,0.6,0.6764705882352942,0.6976744186046512,,0.03333333333333333,,0.046511627906976744,0.5,0.5,0.23255813953488372,0.46511627906976744,0.45,0.45,0.8888888888888888,0.6666666666666666,0.5,1.0,,,0.6,0.4444444444444444,0.45,0.48696333333333336,0.45098039215686275,24.636666666666667,6.0,5.0,,1.0,,1.0,,3.0,3.0,1.0,1.0,1.0,0.07692307692307693,,0.0967741935483871,0.6,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.05263157894736842,0.06666666666666667,0.03225806451612903,3.0,2.0,1.0,0.1,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
436,1610612748,Juwan Howard,Juwan Howard,436,MIA,1192.0,20.0,-1,38,37,25.0,28.0,2.0,75,,,,,6.0,2.0,7.0,7.0,38,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,2.0,4.0,,2.0,,,,,25.0,,0.2857142857142857,,0.2857142857142857,,0.3888888888888889,,22.5,,0.0625,,,,0.041666666666666664,,,,,,,0.125,,,,,,0.8571428571428571,,,,0.3686142857142857,,0.2222222222222222,0.2222222222222222,,17.185714285714287,0.6578947368421053,,,,1.0,,,,,,,,,,3.0,,,,1.0,4.0,,,4.0,4.0,,,,,,,,,,,,,,,,,,4.0,1.0,1.0,,,,,,0.25,0.25,0.4,,,,,0.14285714285714285,,,,,,,,,,,,,,,,0.39625,0.5714285714285714,,2.0,2.0,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2544,1610612748,LeBron James,LeBron James,2544,MIA,6830.0,114.0,15,217,204,91.0,90.0,23.0,421,10.0,19.0,1.0,4.0,13.0,21.0,46.0,72.0,212,2.0,6.0,6.0,34.0,2.0,3.0,4.0,5.0,6.0,14.0,7.0,21.0,6.0,3.0,4.0,9.0,,5.0,2.0,6.0,1.0,18.0,28.0,1.0,10.0,5.0,4.0,5.0,2.0,91.0,2.0,0.45652173913043476,0.3333333333333333,0.47368421052631576,0.3333333333333333,0.5142857142857142,0.375,32.5,0.6666666666666666,0.08823529411764706,0.06896551724137931,0.2,0.08823529411764706,0.11827956989247312,0.07608695652173914,0.125,,0.047619047619047616,0.10344827586206896,0.125,0.043478260869565216,0.16666666666666666,0.4,0.3333333333333333,0.5263157894736842,0.5555555555555556,0.22807017543859648,0.6666666666666666,0.25,0.5263157894736842,0.450598245614035,0.5062,0.15151515151515152,0.18181818181818182,0.08333333333333333,8.493478260869567,0.41935483870967744,4.0,12.0,7.0,14.0,3.0,2.0,8.0,,,,5.0,4.0,11.0,18.0,,,2.0,9.0,23.0,1.0,6.0,34.0,8.0,6.0,8.0,2.0,12.0,5.0,17.0,5.0,7.0,1.0,39.0,3.0,7.0,5.0,1.0,,,1.0,34.0,0.19047619047619047,0.2,0.5,0.36363636363636365,,0.16666666666666666,0.36363636363636365,0.391304347826087,0.3620689655172414,0.4594594594594595,0.19298245614035087,0.3,0.1111111111111111,0.4,0.24561403508771928,0.5,0.5,0.05263157894736842,0.14035087719298245,0.25,0.25,0.5,,,,0.41379310344827586,0.3333333333333333,0.1724137931034483,,0.25,0.4480810344827586,0.4722222222222222,24.863636363636363,4.0,13.0,,1.0,,4.0,2.0,2.0,,1.0,4.0,3.0,0.021739130434782608,0.05263157894736842,0.21052631578947367,0.3076923076923077,0.3076923076923077,,1.0,1.0,,0.15384615384615385,0.034482758620689655,,6.0,,1.0,,,2.0,1.0,2.0,1.0,0.06896551724137931,0.6666666666666666,0.6666666666666666,0.5,1.0,,,,True,,,,,,,,,,,,,,,,,,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,6728.0,112.0,-19,201,196,48.0,51.0,26.0,397,13.0,17.0,1.0,1.0,22.0,23.0,56.0,67.0,217,1.0,1.0,3.0,28.0,2.0,,1.0,6.0,5.0,11.0,1.0,12.0,12.0,4.0,1.0,16.0,3.0,3.0,4.0,12.0,,18.0,14.0,2.0,7.0,6.0,3.0,6.0,3.0,48.0,1.0,0.4107142857142857,1.0,0.4365079365079365,1.0,0.4855072463768116,0.75,36.95652173913044,0.75,0.0641025641025641,0.016666666666666666,0.18181818181818182,,0.0990990990990991,0.010309278350515464,,0.034482758620689655,,0.027777777777777776,0.058823529411764705,0.12,0.25,0.5,0.2698412698412698,0.7647058823529411,0.7647058823529411,0.3492063492063492,1.0,1.0,0.38095238095238093,0.46138809523809526,0.5731,0.10294117647058823,0.11475409836065574,0.04477611940298507,10.6625,0.23880597014925373,4.0,6.0,6.0,17.0,,3.0,7.0,,,1.0,4.0,3.0,7.0,12.0,,,1.0,8.0,13.0,1.0,4.0,23.0,18.0,,7.0,3.0,7.0,6.0,13.0,5.0,5.0,2.0,32.0,,2.0,1.0,1.0,1.0,1.0,,23.0,0.391304347826087,0.4090909090909091,,0.42857142857142855,,0.25,0.42857142857142855,0.6153846153846154,0.5588235294117647,0.6052631578947368,0.1111111111111111,,,0.46153846153846156,0.2698412698412698,0.35294117647058826,0.4,,0.1111111111111111,0.42857142857142855,0.42857142857142855,,,,,0.35294117647058826,0.6666666666666666,0.23529411764705882,0.25,0.42857142857142855,0.4429588235294118,0.34328358208955223,25.11428571428571,4.0,4.0,,2.0,1.0,,1.0,11.0,,1.0,1.0,,0.03571428571428571,,0.14285714285714285,0.18181818181818182,0.18181818181818182,0.25,,1.0,,,,,9.0,,3.0,,0.3333333333333333,,,,1.0,,,,,,1.0,0.11764705882352941,,True,,,,,,,,,,,,,,,,,,,
202227,1610612748,Terrel Harris,Terrel Harris,202227,MIA,568.0,9.0,5,19,18,17.0,12.0,1.0,37,,,,,1.0,1.0,1.0,5.0,17,1.0,1.0,2.0,,,,,,3.0,3.0,,3.0,,,,,,,,,,2.0,4.0,,,,,,,17.0,,1.0,1.0,0.5,1.0,0.625,1.0,20.0,,0.3,,,,0.21428571428571427,,,,,0.5,,0.5,,,,,,0.5,,,0.5,0.4083,0.3693,,,0.4,18.2,0.8947368421052632,,,,,,,1.0,,,,1.0,,1.0,3.0,,,,1.0,1.0,,1.0,5.0,2.0,,1.0,,,,,,,,,,,,,,,,5.0,1.0,1.0,,,,,,1.0,0.5,0.625,0.5,,,,,,,,0.5,,,,,,,,,0.5,,,0.4083,1.0,26.7,1.0,3.0,,,,,,,,,2.0,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2034,1610612748,Mike Miller,Mike Miller,2034,MIA,2554.0,43.0,-21,85,76,36.0,30.0,2.0,161,1.0,1.0,,,1.0,1.0,3.0,16.0,93,,,,,,,,,5.0,6.0,,6.0,1.0,2.0,1.0,3.0,,1.0,3.0,7.0,1.0,1.0,2.0,,,,,,,36.0,2.0,0.3333333333333333,,0.5384615384615384,,0.5714285714285714,,19.54022988505747,0.3333333333333333,0.1724137931034483,,,,0.14705882352941177,,,,,0.1111111111111111,0.2222222222222222,0.18181818181818182,,,0.07692307692307693,1.0,1.0,0.07692307692307693,,,0.8461538461538461,0.49827692307692306,,,,,10.700000000000001,0.4235294117647059,1.0,1.0,,1.0,3.0,2.0,7.0,,,1.0,3.0,4.0,10.0,2.0,,,,1.0,2.0,2.0,4.0,10.0,2.0,12.0,7.0,2.0,,,,,,,,1.0,1.0,,,,,,10.0,1.0,1.0,1.0,0.4,,0.5,0.4,0.5,0.6666666666666666,0.7142857142857143,0.7692307692307693,0.25,,1.0,0.07692307692307693,,,0.23076923076923078,0.5384615384615384,0.2857142857142857,0.2857142857142857,1.0,,,,0.16666666666666666,1.0,0.5,0.3333333333333333,0.2857142857142857,0.44698333333333334,0.625,25.630000000000003,,2.0,,,,,1.0,,,,1.0,1.0,,,,,,,1.0,1.0,,,0.16666666666666666,,,,,,,2.0,1.0,,,,0.6666666666666666,0.6666666666666666,1.0,1.0,,,1.0,True,,,,,,,,,,,,,,,,,,,
