EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,FG3M,FG3A,SecondChanceFG3A,SecondChanceFtPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTDefRebounds,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,Offensive Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,DefFTReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,LongMidRangePctAssisted,Corner3FGM,SecondChanceArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,PenaltyFG3A,Fg3aBlocked,LostBallOutOfBoundsTurnovers,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,LostBallSteals,ShortMidRangePctAssisted,PtsUnassisted3s,on,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Charge Fouls,BlockedLongMidRange,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,HeaveAttempts,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,BlockedCorner3,OffensiveGoaltends,Defensive 3 Seconds Violations
101142,1610612748,Ronny Turiaf,Ronny Turiaf,101142,MIA,7234.0,121,2,223,228,43,57,26.0,451,10.0,16.0,3.0,6.0,2.0,4.0,1.0,1.0,10.0,18.0,3.0,23.0,218,3.0,7.0,6.0,2.0,4.0,1.0,5.0,14.0,6.0,4.0,3.0,1.0,1.0,1.0,2.0,4.0,7.0,7.0,13.0,20.0,11.0,31.0,1.0,1.0,1.0,2.0,1.0,4.0,1.0,6.0,3.0,1.0,9.0,1.0,23.0,2.0,4.0,13.0,1.0,2.0,11.0,1.0,5.0,1.0,8.0,6.0,2.0,8.0,6.0,1.0,5.0,43,4.0,1.0,0.7,0.875,0.5555555555555556,0.42857142857142855,0.5,0.5555555555555556,0.42857142857142855,0.5,0.5,0.42857142857142855,0.5,0.16666666666666666,0.125,1.0,11.462450592885377,0.3333333333333333,0.13978494623655913,0.10144927536231885,0.23333333333333334,0.11428571428571428,0.16260162601626016,0.10576923076923077,0.09090909090909091,0.08,0.13636363636363635,0.12,0.1,0.125,0.20689655172413793,0.09375,0.23809523809523808,0.2222222222222222,0.25,0.75,0.8888888888888888,0.625,0.7142857142857143,0.7,0.05555555555555555,0.05555555555555555,0.8571428571428571,0.5,0.3333333333333333,1.0,0.5,0.8888888888888888,0.6026944444444443,0.61066,0.662725,0.22727272727272727,0.22727272727272727,0.2608695652173913,0.21739130434782608,2.1333333333333333,0.19282511210762332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
201596,1610612748,Mario Chalmers,Mario Chalmers,201596,MIA,6035.0,101,5,187,189,22,40,20.0,376,4.0,8.0,1.0,1.0,,,8.0,2.0,7.0,18.0,5.0,28.0,179,1.0,1.0,3.0,,1.0,,,,14.0,2.0,4.0,11.0,14.0,6.0,31.0,,3.0,4.0,8.0,13.0,3.0,16.0,1.0,3.0,3.0,3.0,2.0,4.0,1.0,7.0,,1.0,4.0,,10.0,,,6.0,1.0,,8.0,,1.0,,1.0,1.0,,1.0,,,,22,1.0,,,,0.3888888888888889,1.0,,0.4423076923076923,0.5,,0.42592592592592593,0.5,,0.2222222222222222,0.125,0.375,16.19047619047619,0.42857142857142855,0.1,0.05,0.15384615384615385,,0.11320754716981132,0.03409090909090909,,0.09090909090909091,0.05263157894736842,,,0.14814814814814814,0.07407407407407407,0.07692307692307693,0.11764705882352941,0.2222222222222222,0.08333333333333333,,0.3076923076923077,0.5,0.5714285714285714,,0.3076923076923077,0.07692307692307693,0.5,1.0,,,,0.6153846153846154,0.5042711538461538,0.6818,0.2853,0.037037037037037035,0.05263157894736842,0.10714285714285714,,6.755555555555556,0.11764705882352941,2.0,1.0,2.0,3.0,6.0,1.0,3.0,8.0,1.0,1.0,9.0,6.0,3.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,0.375,0.375,0.3076923076923077,1.0,0.25,0.4,0.5,0.5,0.07692307692307693,0.23076923076923078,0.5,0.5,1.0,0.5,0.5,25.3375,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
202708,1610612748,Norris Cole,Norris Cole,202708,MIA,1134.0,19,-15,36,39,17,19,4.0,75,2.0,3.0,,,1.0,1.0,,2.0,3.0,5.0,,6.0,39,,,,1.0,1.0,,2.0,4.0,2.0,,,,,,,,,1.0,1.0,2.0,,2.0,,2.0,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,2.0,17,,,0.6666666666666666,0.6666666666666666,0.6,,1.0,0.6,,1.0,0.6,,1.0,,,,12.195121951219512,,0.07692307692307693,,0.25,,0.11764705882352941,,,,,,,0.25,,,0.3333333333333333,,,,0.6,0.6666666666666666,0.6666666666666666,0.5,,0.4,,,,1.0,1.0,0.6,0.57112,,0.6464,,,,0.3333333333333333,8.459999999999999,0.4722222222222222,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.5,0.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2203,1610612748,Shane Battier,Shane Battier,2203,MIA,4447.0,74,6,136,136,8,26,10.0,272,,2.0,,,,,1.0,,,3.0,,15.0,126,,,3.0,,,,,,,,1.0,1.0,1.0,,2.0,,2.0,2.0,5.0,7.0,2.0,9.0,,2.0,2.0,1.0,1.0,2.0,,3.0,,1.0,1.0,,3.0,1.0,,4.0,1.0,,,,,,5.0,2.0,3.0,5.0,4.0,,,8,,,,,,,,0.3125,0.75,,0.3125,0.75,,0.3333333333333333,0.5,,18.367346938775512,0.3333333333333333,0.08771929824561403,0.05714285714285714,0.1,,0.09090909090909091,0.03278688524590164,,0.06666666666666667,0.16666666666666666,,,,0.09090909090909091,0.17647058823529413,0.13333333333333333,,,0.8,0.08333333333333333,,,,0.041666666666666664,,,,,,,0.9583333333333334,0.5639708333333333,0.514575,0.57825,,,0.2,,3.0666666666666664,0.058823529411764705,,,9.0,2.0,12.0,2.0,5.0,21.0,2.0,,15.0,12.0,2.0,,,,1.0,,,1.0,,,,,,1.0,0.23809523809523808,0.23809523809523808,0.875,,,,,,0.375,0.5,0.16666666666666666,0.16666666666666666,1.0,1.0,0.16666666666666666,24.428571428571427,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.047619047619047616,0.1111111111111111,0.3333333333333333,0.375,1.0,0.5,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2592,1610612748,James Jones,James Jones,2592,MIA,1364.0,23,-14,42,46,20,22,5.0,88,,1.0,,1.0,,,,4.0,3.0,5.0,2.0,14.0,47,,1.0,,1.0,1.0,2.0,7.0,4.0,2.0,,,,,,,,1.0,1.0,,1.0,1.0,2.0,,,,,,1.0,,1.0,,1.0,,,,,,2.0,1.0,,2.0,,,1.0,,,,,,,7.0,20,,1.0,0.6666666666666666,0.6666666666666666,0.6,,1.0,0.5454545454545454,,0.625,0.5833333333333334,,0.7,,,,27.659574468085108,,,0.08333333333333333,0.25,,0.05263157894736842,0.05,,0.3333333333333333,,,,,,,0.3333333333333333,,,,0.09090909090909091,,,,,0.36363636363636365,1.0,,,,,0.6363636363636364,0.48625454545454544,0.5745,0.4945125,,,,0.5,15.62,0.47619047619047616,,3.0,1.0,2.0,5.0,,2.0,6.0,,,6.0,5.0,2.0,,,,,,,1.0,,,,,,1.0,0.3333333333333333,0.3333333333333333,0.5454545454545454,,,,0.75,0.75,0.09090909090909091,0.45454545454545453,0.4,0.4,1.0,,0.4,24.933333333333334,0.6666666666666666,,,3.0,,3.0,,,,,,,,,,,0.75,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,True,,,,,,,,,,,,,,,,,,,,,,
436,1610612748,Juwan Howard,Juwan Howard,436,MIA,723.0,12,-5,24,25,14,15,1.0,49,,,,,,,1.0,3.0,,4.0,2.0,2.0,25,,,,,2.0,2.0,2.0,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,2.0,,1.0,,,,,,,,2.0,14,,,,,,,,,,,0.2,,0.3333333333333333,,,,20.0,,0.1111111111111111,,,,0.07692307692307693,,,,,,,,,0.2,,,,,,,,,0.25,0.75,,,,,,,0.34437500000000004,,0.3843,0.2,0.2,,1.0,16.925,0.5833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2034,1610612748,Mike Miller,Mike Miller,2034,MIA,1093.0,18,10,33,34,9,15,7.0,67,,,,,,,,3.0,1.0,3.0,,2.0,32,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,2.0,,,1.0,1.0,,,,,,,,,,,,,9,1.0,,,,0.3333333333333333,,,0.25,,,0.25,,,,,,11.904761904761905,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,,0.25,0.46025,,0.4336,,,,,19.666666666666668,0.2727272727272727,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.25,,,,0.3333333333333333,0.3333333333333333,0.25,,,,,,,23.3,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2544,1610612748,LeBron James,LeBron James,2544,MIA,6054.0,101,17,185,188,26,38,22.0,373,12.0,15.0,2.0,2.0,2.0,2.0,14.0,13.0,27.0,42.0,10.0,64.0,175,2.0,4.0,4.0,5.0,8.0,4.0,14.0,20.0,34.0,2.0,2.0,13.0,20.0,10.0,47.0,,3.0,3.0,15.0,18.0,3.0,21.0,,3.0,2.0,7.0,6.0,2.0,1.0,9.0,,1.0,2.0,,4.0,1.0,,12.0,,1.0,13.0,2.0,6.0,1.0,1.0,,1.0,1.0,,1.0,14.0,26,,1.0,0.37037037037037035,0.38461538461538464,0.6428571428571429,0.5,0.625,0.5625,0.4,0.5555555555555556,0.6037735849056604,0.4,0.6363636363636364,0.047619047619047616,0.13333333333333333,,29.523809523809522,0.7777777777777778,0.189873417721519,0.05084745762711865,0.11538461538461539,,0.17142857142857143,0.034482758620689655,0.05,,0.11764705882352941,,,0.037037037037037035,0.2692307692307692,0.2692307692307692,,0.375,,,0.3125,0.8,0.9230769230769231,0.5,0.2916666666666667,0.2708333333333333,0.4,1.0,,0.2222222222222222,1.0,0.4375,0.48650208333333333,0.52071,0.45537222222222223,0.11538461538461539,0.13043478260869565,0.0625,0.21875,9.526190476190473,0.14054054054054055,7.0,8.0,,,6.0,1.0,,6.0,1.0,,,6.0,,7.0,5.0,2.0,,3.0,,1.0,1.0,,,,1.0,,,,0.125,,0.5,0.5,0.6153846153846154,0.6153846153846154,,0.125,,,,0.2,,24.416666666666668,0.25,,,1.0,,1.0,,,,,,,,,,,0.1111111111111111,,,,,1.0,0.2857142857142857,,True,,,,,,,,,,,,,,,,,,,,,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,6239.0,104,12,190,193,27,36,25.0,383,15.0,18.0,1.0,3.0,3.0,4.0,12.0,8.0,21.0,38.0,11.0,59.0,184,1.0,5.0,2.0,4.0,6.0,1.0,12.0,20.0,22.0,,1.0,6.0,7.0,4.0,15.0,2.0,,3.0,10.0,13.0,2.0,15.0,1.0,2.0,1.0,5.0,3.0,3.0,2.0,8.0,1.0,,2.0,,5.0,1.0,,14.0,,,18.0,3.0,10.0,,4.0,2.0,2.0,4.0,2.0,,12.0,27,,,0.47619047619047616,0.47619047619047616,0.5526315789473685,0.2,0.6666666666666666,0.5581395348837209,0.16666666666666666,0.7857142857142857,0.59,0.16666666666666666,0.75,0.02631578947368421,0.05555555555555555,,26.484018264840184,0.625,0.12195121951219512,,0.11538461538461539,0.06896551724137931,0.12037037037037036,0.02197802197802198,,,,0.09523809523809523,,0.13793103448275862,0.038461538461538464,0.18518518518518517,0.1111111111111111,0.125,0.05263157894736842,0.5,0.4186046511627907,0.8333333333333334,0.8823529411764706,0.4666666666666667,0.27906976744186046,0.18604651162790697,0.5,0.3333333333333333,,0.5714285714285714,0.75,0.5348837209302325,0.49865930232558137,0.47705000000000003,0.4969642857142858,0.2,0.2222222222222222,0.03389830508474576,0.2033898305084746,8.010526315789473,0.14210526315789473,3.0,3.0,,2.0,5.0,1.0,2.0,5.0,1.0,,3.0,5.0,2.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,1.0,0.5,0.4,0.4,0.11627906976744186,,0.25,0.25,0.375,0.375,,0.11627906976744186,0.4,0.4,0.5,0.16666666666666666,0.4,25.3,0.6666666666666666,,,1.0,,1.0,,1.0,,,,,,,,,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,3.0,True,,,,,,,,,,,,,,,,,,,,,,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,1594.0,27,-3,50,52,20,14,10.0,102,,2.0,,1.0,,2.0,,5.0,1.0,7.0,2.0,4.0,55,,2.0,,,3.0,2.0,2.0,2.0,,,,,,,,,2.0,,7.0,7.0,2.0,9.0,1.0,,,2.0,1.0,2.0,1.0,4.0,,2.0,2.0,,4.0,,2.0,1.0,,,2.0,,1.0,,,,,,,,2.0,20,,,1.0,1.0,0.14285714285714285,,,0.14285714285714285,,,0.25,,0.25,,,,19.35483870967742,0.5,0.35,0.10526315789473684,,,0.28,0.08333333333333333,,,0.25,,,0.5,0.3333333333333333,0.2222222222222222,,,0.16666666666666666,,0.2857142857142857,,,,,0.7142857142857143,0.5,,,0.6666666666666666,,0.2857142857142857,0.45704285714285714,0.469,0.5095,0.125,0.125,,0.5,12.014285714285716,0.4,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
