EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,OpponentPoints,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,Fg3aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,BadPassTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceArc3FGM,SecondChanceArc3FGA,FTDefRebounds,LostBallSteals,LostBallOutOfBoundsTurnovers,DefFTReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,HeaveAttempts,ShortMidRangeAssists,SelfOReb,Charge Fouls Drawn,BlockingFoulsDrawn,BlockedShortMidRange,ShortMidRangePctBlocked,SelfORebPct,ShortMidRangePctAssisted,StepOutOfBoundsTurnovers,RecoveredBlocks,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,FTOffRebounds,Blocked3s,BlockedArc3,OffFTReboundPct,SecondChanceArc3PctAssisted,on,BlockedLongMidRange,BlockingFouls
101144,1610612753,Von Wafer,Von Wafer,101144,ORL,81.0,1,-3,2,3,1,5,5,1.0,1.0,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
200755,1610612753,JJ Redick,JJ Redick,200755,ORL,4062.0,68,-3,129,127,39,256,129,2.0,2.0,39,0.3023255813953488,31.0,13.0,5.0,6.0,1.0,1.0,2.0,4.0,2.0,3.0,1.0,3.0,2.0,2.0,7.0,4.0,9.0,13.0,3.0,10.0,9.0,36.0,2.0,4.0,6.0,1.0,5.0,18.0,6.0,3.0,7.0,2.0,3.0,5.0,8.0,2.0,3.0,2.0,1.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,7.0,10.0,1.0,3.0,1.0,1.0,5.0,1.0,0.6666666666666666,0.3,0.3,0.6923076923076923,0.5,0.5869565217391305,0.2,0.6666666666666666,0.22727272727272727,0.43478260869565216,19.727891156462587,0.5,0.025,0.015873015873015872,0.0625,0.2608695652173913,0.8333333333333334,0.8333333333333334,0.17391304347826086,0.5,0.5,0.13043478260869565,0.6666666666666666,0.6666666666666666,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,0.30434782608695654,0.2857142857142857,0.2857142857142857,0.5,0.1,1.0,0.2,0.4,0.6956521739130435,0.2857142857142857,0.49687826086956516,0.4830850000000001,0.15384615384615385,0.2,0.09090909090909091,0.1388888888888889,7.207692307692308,24.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
201583,1610612753,Ryan Anderson,Ryan Anderson,201583,ORL,10330.0,172,-27,306,303,58,609,332,6.0,22.0,57,0.1895424836601307,49.0,37.0,2.0,9.0,,4.0,,,1.0,5.0,6.0,14.0,2.0,6.0,16.0,2.0,3.0,14.0,12.0,30.0,6.0,48.0,1.0,5.0,4.0,2.0,10.0,2.0,36.0,,16.0,6.0,1.0,3.0,4.0,3.0,,1.0,,11.0,10.0,14.0,23.0,3.0,3.0,3.0,1.0,6.0,1.0,9.0,3.0,15.0,7.0,1.0,4.0,,,10.0,,1.0,0.4,0.4,0.21428571428571427,0.2,0.4772727272727273,0.4444444444444444,0.5106382978723404,0.5,0.6818181818181818,15.86402266288952,0.3333333333333333,0.09090909090909091,0.09271523178807947,0.08333333333333333,0.20454545454545456,0.2222222222222222,0.4,,,,0.11363636363636363,0.2,0.2,0.3181818181818182,0.42857142857142855,0.42857142857142855,1.0,0.36363636363636365,0.375,0.4,1.0,0.4444444444444444,,0.2222222222222222,0.2222222222222222,0.8863636363636364,0.375,0.5318465909090909,0.4812555555555556,0.0851063829787234,0.23529411764705882,,0.20833333333333334,8.0,24.633333333333333,1.0,5.0,2.0,2.0,1.0,1.0,1.0,6.0,2.0,2.0,2.0,10.0,2.0,4.0,2.0,4.0,1.0,4.0,5.0,4.0,9.0,2.0,1.0,3.0,1.0,2.0,3.0,5.0,3.0,2.0,2.0,2.0,2.0,0.6666666666666666,1.0,1.0,0.5,0.16666666666666666,0.5,0.5555555555555556,0.03333333333333333,0.2857142857142857,0.4444444444444444,0.0625,0.047619047619047616,0.0975609756097561,0.07017543859649122,0.05555555555555555,0.02702702702702703,0.12,0.023255813953488372,0.06818181818181818,0.07692307692307693,0.11428571428571428,0.07692307692307693,0.10714285714285714,0.07692307692307693,0.5,1.0,0.625,0.2,0.25,1.0,1.0,0.5,0.5,0.51913,0.20833333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
2047,1610612753,Quentin Richardson,Quentin Richardson,2047,ORL,2804.0,47,5,86,87,26,173,78,1.0,3.0,26,0.3023255813953488,29.0,11.0,,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0,,5.0,,,2.0,,,2.0,,3.0,3.0,1.0,,,,,,,,,5.0,14.0,14.0,1.0,,3.0,,2.0,,5.0,,1.0,,,,,,,,,0.25,0.25,0.3333333333333333,,0.35714285714285715,,0.35714285714285715,,0.5714285714285714,12.0,0.6,0.16129032258064516,0.18181818181818182,0.16666666666666666,0.14285714285714285,,,0.14285714285714285,,,0.14285714285714285,1.0,1.0,0.14285714285714285,,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,,,,0.5,0.5,0.7142857142857143,0.3333333333333333,0.5088285714285714,0.54555,,,,,8.166666666666666,24.35,,,,,,,,,1.0,1.0,,3.0,,,,,,,,3.0,,3.0,,1.0,,,1.0,,,,,,,,,1.0,,,1.5,1.5,,,,,,0.23076923076923078,,,,,,,,0.125,0.18181818181818182,0.3333333333333333,,,,,,,,,,,0.61815,0.6,1.0,1.0,6.0,1.0,1.0,0.8571428571428571,1.0,1.0,,,,,,,,,,,,,,,,,,,True,,
2749,1610612753,Jameer Nelson,Jameer Nelson,2749,ORL,9014.0,150,-36,265,262,51,527,297,6.0,12.0,50,0.19245283018867926,40.0,32.0,6.0,14.0,,1.0,6.0,14.0,5.0,13.0,,1.0,,6.0,20.0,5.0,17.0,41.0,6.0,21.0,10.0,62.0,,3.0,5.0,4.0,4.0,32.0,9.0,9.0,19.0,6.0,17.0,14.0,31.0,12.0,2.0,7.0,7.0,76.0,10.0,16.0,17.0,4.0,4.0,7.0,1.0,2.0,4.0,9.0,3.0,18.0,14.0,1.0,3.0,1.0,3.0,2.0,1.0,0.5,0.2857142857142857,0.3,0.4146341463414634,,0.41935483870967744,,0.45588235294117646,0.2,0.3387096774193548,25.163398692810457,0.7777777777777778,0.10416666666666667,0.12307692307692308,0.10714285714285714,0.22580645161290322,0.42857142857142855,0.42857142857142855,0.22580645161290322,0.42857142857142855,0.5,0.20967741935483872,0.38461538461538464,0.38461538461538464,0.016129032258064516,,,,0.3225806451612903,0.3,0.3,0.5,0.125,,,0.625,0.5645161290322581,0.3157894736842105,0.4665631147540984,0.4775214285714286,0.06153846153846154,0.06976744186046512,0.045454545454545456,0.06451612903225806,10.073170731707316,26.719047619047615,1.0,2.0,,1.0,,,2.0,4.0,,2.0,3.0,7.0,,2.0,,2.0,,,1.0,6.0,1.0,3.0,1.0,,,1.0,,1.0,1.0,1.0,,1.0,1.0,0.058823529411764705,0.058823529411764705,,,0.5,0.3333333333333333,0.5,,0.04878048780487805,,,0.010416666666666666,0.17647058823529413,,0.00684931506849315,,,0.024390243902439025,,,0.0967741935483871,0.10810810810810811,0.22727272727272727,0.08333333333333333,,,0.3333333333333333,0.5,0.16666666666666666,,,,,0.51203,0.11290322580645161,,1.0,,,,,0.16666666666666666,,1.0,3.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.027777777777777776,0.16666666666666666,,,,,,,,,,True,,
201175,1610612753,Glen Davis,Glen Davis,201175,ORL,7599.0,127,-26,222,219,25,441,244,3.0,5.0,24,0.11261261261261261,24.0,31.0,12.0,27.0,3.0,5.0,6.0,8.0,7.0,26.0,,,,,,,25.0,61.0,,,11.0,61.0,3.0,6.0,,5.0,11.0,10.0,,,,,1.0,2.0,3.0,2.0,,1.0,,8.0,9.0,16.0,30.0,2.0,2.0,2.0,,2.0,1.0,4.0,,13.0,16.0,2.0,9.0,,,11.0,,,,,0.4098360655737705,0.5,0.4098360655737705,0.5,0.4485294117647059,0.6111111111111112,,27.48091603053435,0.5,0.10714285714285714,0.12727272727272726,0.07692307692307693,0.4426229508196721,0.4444444444444444,0.8,0.13114754098360656,0.75,0.75,0.4262295081967213,0.2692307692307692,0.2692307692307692,,,,,,,,,0.8333333333333334,0.6,,,0.4426229508196721,,0.46560983606557377,0.5560166666666667,0.1323529411764706,0.1323529411764706,,0.18032786885245902,9.501639344262294,,2.0,6.0,,,,,4.0,11.0,,,4.0,12.0,,40.0,2.0,12.0,,5.0,9.0,5.0,14.0,1.0,,,,1.0,,1.0,2.0,4.0,3.0,4.0,1.0,0.8,0.8333333333333334,,,0.36363636363636365,0.36363636363636365,0.46153846153846156,,0.19672131147540983,0.4444444444444444,,0.09574468085106383,0.19230769230769232,0.125,0.1044776119402985,0.14285714285714285,0.15,0.02564102564102564,0.14814814814814814,0.07692307692307693,0.1111111111111111,0.12903225806451613,0.17647058823529413,0.2222222222222222,0.8333333333333334,1.0,0.5454545454545454,0.3333333333333333,,,,,,0.47756666666666664,0.19672131147540983,,,2.0,,,0.2857142857142857,,,,,,,,1.0,,,0.5,1.0,2.0,0.5,0.5,,,,,,True,,
2045,1610612753,Hedo Turkoglu,Hedo Turkoglu,2045,ORL,7395.0,123,-30,215,212,29,427,247,6.0,16.0,28,0.13488372093023257,17.0,23.0,5.0,10.0,1.0,2.0,,6.0,3.0,5.0,,,,5.0,9.0,2.0,8.0,21.0,5.0,9.0,4.0,35.0,1.0,2.0,2.0,2.0,7.0,8.0,12.0,3.0,9.0,5.0,8.0,2.0,10.0,1.0,1.0,4.0,3.0,22.0,4.0,9.0,12.0,3.0,1.0,2.0,1.0,4.0,1.0,6.0,,6.0,7.0,,2.0,1.0,,7.0,,0.8,0.5555555555555556,0.5555555555555556,0.38095238095238093,0.5,0.5166666666666667,0.625,0.5303030303030303,0.7,0.3,15.918367346938775,0.3333333333333333,0.05063291139240506,0.05555555555555555,0.125,0.3333333333333333,0.5,0.5555555555555556,0.2,,,0.16666666666666666,0.6,0.6,,,,,0.3,0.5555555555555556,0.5555555555555556,0.8,0.5,0.5,,0.5,0.6333333333333333,0.5555555555555556,0.45094666666666666,0.456525,0.09090909090909091,0.08695652173913043,0.1,0.2,8.176190476190477,25.78888888888889,,1.0,,,,1.0,1.0,2.0,2.0,2.0,,8.0,1.0,8.0,,1.0,,,2.0,2.0,3.0,1.0,,,,,1.0,,1.0,2.0,2.0,3.0,3.0,0.5,0.5,1.0,0.5,0.5,1.0,1.0,,0.047619047619047616,0.1,,0.02564102564102564,0.06896551724137931,,0.017094017094017096,0.037037037037037035,,0.030303030303030304,,,,0.034482758620689655,,0.2,0.4,0.6666666666666666,0.25,,,,,,0.5,0.30655,0.22857142857142856,2.0,2.0,3.0,2.0,,0.5,0.5,1.0,,1.0,,,,,,,,2.0,1.0,0.3333333333333333,,1.0,1.0,1.0,0.16666666666666666,1.0,True,,
2768,1610612753,Chris Duhon,Chris Duhon,2768,ORL,1316.0,22,9,41,41,7,82,35,1.0,2.0,7,0.17073170731707318,9.0,5.0,,,,,,1.0,,,,,,,2.0,,,1.0,,2.0,,,,,,,,,,,2.0,,1.0,1.0,2.0,,1.0,1.0,,5.0,2.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,0.6666666666666666,12.765957446808512,0.6666666666666666,0.14285714285714285,0.14285714285714285,,,,,0.3333333333333333,,,,,,,,,,0.6666666666666666,,,,,,,,0.6666666666666666,,0.49438333333333334,,,,,,4.9,26.6,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,,,,,,1.0,0.16666666666666666,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,True,,
2202,1610612753,Jason Richardson,Jason Richardson,2202,ORL,6988.0,116,-27,200,198,32,398,231,4.0,6.0,31,0.16,24.0,27.0,3.0,4.0,,,1.0,5.0,3.0,11.0,1.0,4.0,,8.0,16.0,4.0,7.0,20.0,9.0,20.0,5.0,46.0,,,4.0,3.0,6.0,6.0,24.0,3.0,16.0,8.0,3.0,2.0,5.0,1.0,1.0,2.0,,12.0,10.0,11.0,14.0,6.0,5.0,3.0,1.0,3.0,1.0,6.0,2.0,8.0,12.0,,2.0,2.0,1.0,6.0,1.0,0.8888888888888888,0.45,0.45,0.35,,0.5125,0.375,0.5111111111111111,0.5,0.5,21.98275862068966,0.5,0.13333333333333333,0.1111111111111111,0.13043478260869565,0.1,0.75,1.0,0.125,0.2,0.2,0.275,0.2727272727272727,0.2727272727272727,0.1,0.25,0.25,1.0,0.4,0.5,0.5,0.875,,,,1.0,0.6,0.5,0.47691,0.5142375,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.13043478260869565,12.709999999999999,25.435000000000002,,,,2.0,,1.0,,2.0,2.0,4.0,,6.0,1.0,8.0,,1.0,,2.0,1.0,1.0,3.0,2.0,,,,,,,,2.0,2.0,2.0,,0.5714285714285714,0.5714285714285714,0.5,0.25,,0.5,0.5,,0.05,0.25,,0.0136986301369863,0.041666666666666664,0.04878048780487805,0.02631578947368421,,,0.029411764705882353,0.06666666666666667,,0.16666666666666666,0.10714285714285714,0.07142857142857142,,0.6666666666666666,0.3333333333333333,,,0.3333333333333333,,,,0.25,0.5321250000000001,0.13043478260869565,2.0,2.0,,1.0,1.0,,0.3333333333333333,1.0,,1.0,,,,,,,1.0,1.0,1.0,0.5,,,,,,1.0,True,,
201947,1610612753,Earl Clark,Earl Clark,201947,ORL,2061.0,34,3,64,63,22,127,62,,1.0,22,0.34375,22.0,6.0,4.0,4.0,1.0,1.0,1.0,3.0,,1.0,,,,,,,5.0,8.0,,,2.0,12.0,2.0,2.0,,1.0,5.0,4.0,,,,,,,,,,,,,6.0,8.0,11.0,1.0,,2.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,,1.0,5.0,1.0,,,,0.625,1.0,0.625,1.0,0.6666666666666666,0.8333333333333334,,16.901408450704228,0.6666666666666666,0.2857142857142857,0.27586206896551724,0.2857142857142857,0.5,1.0,1.0,0.375,0.3333333333333333,0.5,0.125,,,,,,,,,,,0.5,1.0,,,0.5,,0.485725,0.39275000000000004,0.125,0.125,,0.4166666666666667,6.199999999999999,,,,,,,,1.0,3.0,,,,2.0,,6.0,2.0,1.0,,,3.0,2.0,3.0,1.0,,,,,,,,2.0,2.0,2.0,,0.6,0.75,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.125,,,0.2727272727272727,0.25,,0.13043478260869565,0.5,0.4,,,,0.14285714285714285,0.42857142857142855,0.2857142857142857,,0.75,,,,,,,,,0.40609999999999996,0.16666666666666666,,,,1.0,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,True,,
