EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,OpponentPoints,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,Fg3aBlocked,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,BadPassTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimPctAssisted,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,FTDefRebounds,LostBallSteals,BlockingFouls,DefFTReboundPct,LongMidRangePctAssisted,PenaltyAtRimFGM,SecondChanceArc3FGA,SecondChanceFtPoints,HeaveAttempts,ShortMidRangeAssists,LongMidRangeAssists,SelfOReb,Charge Fouls Drawn,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,BlockedShortMidRange,ShortMidRangePctBlocked,SelfORebPct,ShortMidRangePctAssisted,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,RecoveredBlocks,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,FTOffRebounds,Blocked3s,BlockedArc3,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallOutOfBoundsTurnovers,on,BlockedLongMidRange
101144,1610612753,Von Wafer,Von Wafer,101144,ORL,277.0,5,1,10,9,10,19,7,,,10,1.0,9.0,,2.0,2.0,,,1.0,3.0,,,,,,,,3.0,5.0,,,,6.0,3.0,5.0,,,,6.0,6.0,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,6.0,,,,,,0.6,0.6,0.6,0.6,0.6,0.6,,60.0,1.0,,1.0,0.16666666666666666,,,,0.4,1.0,1.0,,,,0.6,0.3333333333333333,0.3333333333333333,,,,,,,,,,,0.4,,0.48100000000000004,0.48100000000000004,,,1.0,11.959999999999999,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.4,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,False,
200755,1610612753,JJ Redick,JJ Redick,200755,ORL,3222.0,54,-5,100,99,15,199,99,1.0,1.0,15,0.15,24.0,8.0,5.0,5.0,3.0,5.0,3.0,4.0,,1.0,1.0,1.0,5.0,,1.0,11.0,14.0,1.0,6.0,4.0,29.0,1.0,1.0,,2.0,,2.0,18.0,3.0,,5.0,1.0,5.0,3.0,8.0,1.0,2.0,3.0,19.0,,1.0,1.0,1.0,2.0,1.0,2.0,,4.0,1.0,4.0,5.0,,1.0,,2.0,,1.0,0.16666666666666666,,0.16666666666666666,0.7857142857142857,1.0,0.625,0.3333333333333333,0.6590909090909091,0.3333333333333333,0.3,23.85321100917431,0.5,0.029411764705882353,,0.020833333333333332,0.125,,,0.25,1.0,1.0,0.25,0.6,0.75,0.2,0.75,0.75,0.05,,,,0.25,0.2,0.2,0.3333333333333333,0.3333333333333333,,0.55,0.2,0.47052250000000007,0.5032333333333333,0.09090909090909091,0.06666666666666667,0.06896551724137931,9.657142857142857,25.2,1.0,1.0,1.0,,,,1.0,1.0,,,2.0,4.0,,1.0,,,,,1.0,1.0,2.0,,,,,,,,,,,,0.18181818181818182,0.18181818181818182,,1.0,1.0,1.0,,0.07142857142857142,,,,,,,,,,,,,0.4,1.0,1.0,1.0,,,,0.3333333333333333,,0.5552,0.06896551724137931,,,,,,1.0,,,,,2.0,,,1.0,1.0,,0.2,,,,1.0,0.14285714285714285,1.0,,,1.0,,,,,,,,,False,
202350,1610612753,Daniel Orton,Daniel Orton,202350,ORL,434.0,7,3,16,15,16,31,11,,2.0,16,1.0,15.0,,,,,,,,,,,,,,,,,,,4.0,4.0,,,,,4.0,4.0,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,2.0,4.0,,1.0,1.0,4.0,1.0,,,,,,,,,1.0,1.0,,12.5,,0.2857142857142857,,0.2,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
202397,1610612753,Ish Smith,Ish Smith,202397,ORL,277.0,5,1,10,9,10,19,7,,,10,1.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,0.16666666666666666,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,False,1.0
202712,1610612753,Justin Harper,Justin Harper,202712,ORL,277.0,5,1,10,9,10,19,7,,,10,1.0,9.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.4003,0.4003,,,,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
2768,1610612753,Chris Duhon,Chris Duhon,2768,ORL,3658.0,61,-4,111,114,21,225,112,4.0,5.0,21,0.1891891891891892,32.0,9.0,,1.0,,1.0,,,,,,1.0,3.0,,,,2.0,1.0,3.0,,3.0,,,,,,,,3.0,,3.0,1.0,7.0,2.0,9.0,1.0,1.0,4.0,20.0,2.0,5.0,7.0,7.0,3.0,1.0,4.0,1.0,7.0,1.0,4.0,2.0,,,1.0,,1.0,1.0,0.3333333333333333,,0.3333333333333333,,,0.3,,0.25,,0.6,10.743801652892563,0.42857142857142855,0.12195121951219512,0.125,0.12280701754385964,0.25,0.1,0.25,0.2,,,0.2,,,,,,,,,,0.6,0.3333333333333333,0.3333333333333333,,,,0.8,0.3333333333333333,0.52255,,,,,3.5,26.233333333333334,,,,,,,,,,,,,,,,,,,5.0,3.0,2.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.08333333333333333,,1.0,,,,,,,,,,,2.0,,,,,,,,,3.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,False,
201175,1610612753,Glen Davis,Glen Davis,201175,ORL,2302.0,38,-24,66,71,4,137,78,1.0,2.0,4,0.06060606060606061,14.0,4.0,3.0,6.0,1.0,1.0,6.0,12.0,,,,,,,,10.0,19.0,,,2.0,22.0,1.0,1.0,,,,2.0,6.0,,,,,,,,,,,,1.0,1.0,2.0,4.0,2.0,,1.0,2.0,3.0,,2.0,2.0,,1.0,,2.0,,,,,,0.5263157894736842,1.0,0.5263157894736842,1.0,0.55,1.0,,31.944444444444446,0.6666666666666666,0.04,0.1,0.05714285714285714,0.125,,0.3333333333333333,0.3157894736842105,0.5,0.75,0.05263157894736842,1.0,1.0,0.631578947368421,0.5,0.5,,,,,,,,,,,0.3157894736842105,,0.4795315789473684,0.4146,0.05,0.05,0.09090909090909091,11.899999999999999,,,1.0,,,,,1.0,2.0,,,2.0,14.0,,2.0,,,2.0,2.0,,,,1.0,,,,,,,1.0,1.0,1.0,,0.7,0.7,,0.5,0.5,0.5,,0.10526315789473684,0.3333333333333333,,0.1,,0.07407407407407407,0.16666666666666666,,0.09090909090909091,,,,,1.0,,0.5,,,,,,,0.4733,0.09090909090909091,,,,,0.6666666666666666,,,,,,,1.0,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,False,
201583,1610612753,Ryan Anderson,Ryan Anderson,201583,ORL,1316.0,22,9,41,41,7,82,35,1.0,5.0,7,0.17073170731707318,9.0,5.0,,1.0,,,1.0,2.0,3.0,4.0,,,,,,1.0,3.0,3.0,4.0,2.0,13.0,1.0,2.0,,,,2.0,,9.0,,,,,1.0,1.0,1.0,,,3.0,1.0,,1.0,4.0,,,2.0,,2.0,,1.0,2.0,,1.0,,2.0,,1.0,0.75,,0.75,0.3333333333333333,0.5,0.7857142857142857,0.5,0.8125,0.5,0.5714285714285714,21.27659574468085,,,0.14285714285714285,0.047619047619047616,,,1.0,0.14285714285714285,,,,,,0.2857142857142857,0.5,0.5,0.5714285714285714,0.75,0.75,1.0,,,,,,,0.7142857142857143,,0.4924571428571428,0.46505,0.125,0.25,0.15384615384615385,12.9,23.8,,,1.0,1.0,1.0,,,,1.0,1.0,5.0,2.0,,,,1.0,2.0,3.0,,,,,,,,2.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.5,1.25,,,,,0.2222222222222222,0.14285714285714285,0.1875,,0.6666666666666666,,0.16666666666666666,,,,,,,,1.0,1.0,1.0,0.5,,0.37005,0.38461538461538464,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
2045,1610612753,Hedo Turkoglu,Hedo Turkoglu,2045,ORL,1451.0,24,-13,42,47,10,89,52,2.0,5.0,10,0.23809523809523808,13.0,1.0,,1.0,1.0,1.0,,2.0,,,,,2.0,,,1.0,4.0,,2.0,3.0,5.0,1.0,2.0,,,2.0,4.0,2.0,,,2.0,,2.0,,2.0,,,1.0,4.0,,1.0,1.0,1.0,1.0,1.0,2.0,,3.0,,4.0,4.0,,1.0,1.0,4.0,1.0,,,,,0.25,0.5,0.16666666666666666,0.5,0.3125,0.6666666666666666,0.3333333333333333,25.58139534883721,0.3333333333333333,0.07142857142857142,,0.047619047619047616,,0.1111111111111111,,0.16666666666666666,,,0.16666666666666666,1.0,1.0,0.3333333333333333,,,,,,,0.3333333333333333,,,,,,0.5,,0.46494166666666664,0.41085000000000005,0.14285714285714285,0.2,0.8,13.200000000000001,26.0,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,False,
2047,1610612753,Quentin Richardson,Quentin Richardson,2047,ORL,2091.0,35,5,66,66,8,132,58,1.0,1.0,8,0.12121212121212122,18.0,8.0,,2.0,1.0,2.0,1.0,3.0,,,,2.0,4.0,,,2.0,7.0,2.0,4.0,,10.0,,,,,,,4.0,3.0,3.0,4.0,2.0,2.0,,2.0,,,2.0,4.0,4.0,6.0,12.0,12.0,3.0,,1.0,1.0,4.0,,,,,,,,,0.5,0.5,,0.5,0.2857142857142857,,0.45454545454545453,,0.45454545454545453,,0.36363636363636365,20.0,0.75,0.24,0.4444444444444444,0.29411764705882354,0.25,0.3333333333333333,,0.18181818181818182,,,0.18181818181818182,0.5,0.5,0.2727272727272727,0.3333333333333333,0.3333333333333333,,,,,0.36363636363636365,0.5,0.5,,,,0.5454545454545454,0.5,0.45585909090909094,,,,,10.971428571428572,25.0,,,,,,,,,1.0,1.0,3.0,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,1.0,,1.5,1.5,,,,,,,,,,,,,,0.6666666666666666,,0.5,,,,,,,,0.61815,0.3,2.0,,,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,1.0,False,
201947,1610612753,Earl Clark,Earl Clark,201947,ORL,3275.0,55,-3,101,104,17,205,103,1.0,2.0,17,0.16831683168316833,29.0,9.0,5.0,5.0,1.0,3.0,,1.0,,,,,,,,6.0,9.0,,,2.0,14.0,1.0,1.0,,,,2.0,2.0,,,,,,,,,,,,5.0,11.0,17.0,21.0,1.0,1.0,1.0,1.0,2.0,,2.0,4.0,,1.0,1.0,2.0,1.0,,,,,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6363636363636364,0.5,,11.926605504587155,0.5,0.3142857142857143,0.38461538461538464,0.3333333333333333,0.25,0.42105263157894735,0.25,0.5555555555555556,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.1111111111111111,,,,,,,,,,,,,0.5555555555555556,,0.5427555555555555,0.4847,0.1,0.1,0.14285714285714285,5.044444444444445,,1.0,1.0,,,,,2.0,3.0,,,4.0,10.0,2.0,1.0,,,4.0,4.0,1.0,1.0,,,,,1.0,,,,5.0,3.0,5.0,,0.8333333333333334,1.0,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.1111111111111111,,,0.16,,0.1111111111111111,0.16666666666666666,0.3333333333333333,0.07692307692307693,,,0.125,0.4444444444444444,1.0,,0.3333333333333333,1.0,,,,,,0.47809999999999997,0.2857142857142857,1.0,,,0.3333333333333333,,,,,,,,,,,,2.0,0.3333333333333333,,,,,,,1.0,0.2,1.0,,,,,,,,,False,
2202,1610612753,Jason Richardson,Jason Richardson,2202,ORL,430.0,7,-6,12,16,7,28,16,,,7,0.5833333333333334,9.0,1.0,,,,,2.0,3.0,,,,,2.0,,1.0,2.0,3.0,,2.0,,4.0,2.0,3.0,,1.0,,4.0,2.0,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,4.0,,,,,,0.6666666666666666,0.6666666666666666,0.4,0.5,0.4,0.5,0.4,38.46153846153846,,,,,,,,,,,,,,0.6,0.6666666666666666,0.6666666666666666,,,,,0.4,,,,0.25,,0.4,,0.46667,0.4500625,,,1.0,18.8,25.7,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
