EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFtPoints,PtsPutbacks,OffThreePtRebounds,FTDefRebounds,Loose Ball Fouls,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,FTOffRebounds,SelfOReb,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,Defensive 3 Seconds Violations,SecondChanceFg3Pct,OffFTReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,HeaveAttempts,Charge Fouls,Technical Free Throw Trips,LongMidRangePctBlocked,Travels,BlockingFoulsDrawn,DefensiveGoaltends,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Charge Fouls Drawn,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,BlockedCorner3
101150,1610612755,Lou Williams,Lou Williams,101150,PHI,8790.0,146,19,274,265,98,104.0,31,539,3.0,10.0,1.0,2.0,5.0,10.0,10.0,17.0,1.0,4.0,1.0,2.0,15.0,2.0,2.0,7.0,18.0,37.0,3.0,19.0,15.0,60.0,258.0,1.0,3.0,2.0,2.0,8.0,14.0,2.0,8.0,9.0,31.0,14.0,22.0,6.0,3.0,15.0,2.0,5.0,10.0,3.0,13.0,2.0,1.0,2.0,2.0,6.0,29.0,2.0,5.0,8.0,13.0,2.0,15.0,5.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,6.0,3.0,2.0,1.0,6.0,16.0,1.0,18.0,1.0,6.0,1.0,2.0,31.0,97,2.0,2.0,0.3888888888888889,0.3888888888888889,0.6666666666666666,0.15789473684210525,0.25,0.15789473684210525,0.4864864864864865,0.3333333333333333,0.5714285714285714,0.4017857142857143,0.2,0.5,0.46875,0.2,0.5740740740740741,0.3392857142857143,0.13513513513513514,0.4,0.1,22.435897435897434,0.5,0.0761904761904762,0.019230769230769232,0.15625,0.0948905109489051,0.014705882352941176,0.03225806451612903,0.022222222222222223,0.03125,0.07407407407407407,0.10869565217391304,0.08333333333333333,0.375,0.17857142857142858,0.3,0.5,0.3333333333333333,0.17857142857142858,0.5,0.5555555555555556,0.2,0.30357142857142855,0.5882352941176471,0.5882352941176471,0.5,0.07142857142857142,0.25,0.25,1.0,0.26785714285714285,0.13333333333333333,0.13333333333333333,0.5,0.4,0.09090909090909091,0.5,0.045454545454545456,0.3181818181818182,0.2857142857142857,0.5178571428571429,0.13333333333333333,0.46791160714285723,0.47661999999999993,0.44574318181818184,0.11290322580645161,0.14285714285714285,0.05,0.03333333333333333,0.5166666666666667,11.159459459459459,25.642105263157898,0.35766423357664234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1882,1610612755,Elton Brand,Elton Brand,1882,PHI,12997.0,217,-8,399,396,49,65.0,42,795,5.0,12.0,,,13.0,29.0,6.0,17.0,,,,,,,,,24.0,58.0,,,13.0,61.0,374.0,5.0,10.0,,14.0,1.0,4.0,,,2.0,4.0,36.0,12.0,,,,,3.0,7.0,,7.0,,,5.0,,2.0,14.0,13.0,1.0,18.0,21.0,15.0,36.0,6.0,3.0,3.0,4.0,1.0,1.0,2.0,,3.0,6.0,,10.0,2.0,21.0,20.0,1.0,23.0,1.0,12.0,,,4.0,49,1.0,,0.75,0.782608695652174,,,,,0.41379310344827586,0.5,0.25,0.41379310344827586,0.5,0.25,0.4420289855072464,0.5,0.4,,0.05172413793103448,0.25,,16.85393258426966,0.6666666666666666,0.10465116279069768,0.07784431137724551,0.02857142857142857,0.09178743961352658,0.07389162561576355,0.11764705882352941,0.08695652173913043,0.2,0.08333333333333333,0.07142857142857142,0.037037037037037035,,0.20689655172413793,0.4166666666666667,0.5555555555555556,0.8,0.5,0.4482758620689655,0.4482758620689655,0.6923076923076923,0.29310344827586204,0.35294117647058826,0.35294117647058826,0.8333333333333334,,,,,,,,,,,,,,,0.20689655172413793,,0.44186379310344825,0.4497571428571429,0.430725,0.17391304347826086,0.17391304347826086,,0.22950819672131148,0.06557377049180328,10.405172413793103,,0.12280701754385964,2.0,5.0,4.0,2.0,2.0,2.0,1.0,1.0,11.0,6.0,1.0,4.0,11.0,5.0,1.0,0.18181818181818182,0.05555555555555555,0.02127659574468085,0.07407407407407407,0.45454545454545453,0.5,0.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201150,1610612755,Spencer Hawes,Spencer Hawes,201150,PHI,19893.0,332,-5,613,605,126,135.0,69,1218,22.0,41.0,3.0,7.0,9.0,19.0,17.0,43.0,1.0,2.0,1.0,1.0,3.0,,,2.0,48.0,103.0,2.0,5.0,19.0,121.0,590.0,10.0,16.0,1.0,25.0,9.0,19.0,1.0,3.0,9.0,30.0,74.0,22.0,6.0,,3.0,1.0,7.0,21.0,,21.0,,,10.0,5.0,6.0,42.0,11.0,13.0,48.0,68.0,18.0,86.0,4.0,4.0,,14.0,3.0,9.0,8.0,,5.0,22.0,,18.0,,32.0,27.0,3.0,26.0,2.0,11.0,,3.0,30.0,125,2.0,3.0,0.7708333333333334,0.8604651162790697,1.0,0.4,0.3333333333333333,0.4,0.46601941747572817,0.625,0.47368421052631576,0.4722222222222222,0.6764705882352942,0.4772727272727273,0.5041666666666667,0.6578947368421053,0.5357142857142857,0.046296296296296294,0.06796116504854369,0.14634146341463414,0.05263157894736842,20.549927641099856,0.6363636363636364,0.19591836734693877,0.043824701195219126,0.20967741935483872,0.1986970684039088,0.054313099041533544,0.05128205128205128,0.027522935779816515,0.28125,0.1774193548387097,0.15966386554621848,0.21739130434782608,0.1875,0.37962962962962965,0.5365853658536586,0.6285714285714286,0.6818181818181818,0.17592592592592593,0.47368421052631576,0.5,0.5555555555555556,0.39814814814814814,0.3953488372093023,0.3953488372093023,1.0,0.018518518518518517,0.5,0.5,1.0,0.027777777777777776,0.3333333333333333,0.3333333333333333,1.0,,0.3181818181818182,0.42857142857142855,0.045454545454545456,0.09090909090909091,,0.42592592592592593,0.3333333333333333,0.4606574074074074,0.509,0.4525295454545455,0.09401709401709402,0.09821428571428571,,0.2066115702479339,0.24793388429752067,9.798058252427184,25.54,0.20554649265905384,7.0,11.0,2.0,10.0,6.0,7.0,2.0,5.0,11.0,7.0,,4.0,11.0,7.0,,0.4375,0.0967741935483871,0.0625,0.045454545454545456,0.6363636363636364,0.6470588235294118,0.6363636363636364,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,0.045454545454545456,0.2222222222222222,0.0196078431372549,0.058823529411764705,1.0,1.0,1.0,,,,,,,,,,,,True,,,,,,
201950,1610612755,Jrue Holiday,Jrue Holiday,201950,PHI,17393.0,290,-23,540,534,88,98.0,62,1074,18.0,32.0,2.0,3.0,8.0,22.0,7.0,27.0,2.0,6.0,,9.0,22.0,2.0,,2.0,33.0,81.0,11.0,28.0,26.0,125.0,523.0,3.0,6.0,3.0,7.0,5.0,10.0,,2.0,9.0,19.0,18.0,48.0,9.0,24.0,21.0,9.0,6.0,43.0,3.0,46.0,2.0,1.0,15.0,9.0,19.0,95.0,10.0,3.0,23.0,26.0,11.0,37.0,13.0,2.0,11.0,6.0,1.0,4.0,7.0,1.0,2.0,13.0,2.0,8.0,,17.0,23.0,,29.0,2.0,13.0,,2.0,17.0,87,,1.0,0.2727272727272727,0.2903225806451613,0.2727272727272727,0.39285714285714285,,0.4074074074074074,0.4074074074074074,0.5,0.5,0.4541284403669725,0.3333333333333333,0.4166666666666667,0.5081967213114754,0.35,0.5588235294117647,0.25688073394495414,0.07407407407407407,0.09375,0.09090909090909091,22.277227722772277,0.46153846153846156,0.107981220657277,0.04424778761061947,0.05660377358490566,0.09774436090225563,0.039285714285714285,0.043478260869565216,0.02040816326530612,0.03571428571428571,0.18867924528301888,0.10576923076923077,0.07317073170731707,,0.29357798165137616,0.5625,0.6206896551724138,0.3333333333333333,0.2018348623853211,0.36363636363636365,0.4,0.125,0.24770642201834864,0.25925925925925924,0.2692307692307692,0.2857142857142857,0.05504587155963303,0.3333333333333333,0.3333333333333333,0.5,0.2018348623853211,0.4090909090909091,0.4090909090909091,0.2222222222222222,0.2222222222222222,0.25,0.6666666666666666,,0.16666666666666666,,0.5504587155963303,0.42857142857142855,0.48339861111111115,0.528175,0.4178454545454546,0.10833333333333334,0.14130434782608695,,0.056,0.152,8.95679012345679,25.63214285714286,0.16296296296296298,3.0,3.0,1.0,4.0,1.0,,,1.0,3.0,1.0,,2.0,3.0,3.0,,,0.018518518518518517,0.0847457627118644,0.02564102564102564,1.0,0.3333333333333333,1.0,,,1.0,,,,5.0,3.0,2.0,1.0,,,,,0.08620689655172414,0.1111111111111111,,,,1.0,1.0,1.0,0.037037037037037035,,,,,,,,True,,,,,,
202323,1610612755,Evan Turner,Evan Turner,202323,PHI,14978.0,250,-19,455,451,73,72.0,47,906,19.0,36.0,2.0,3.0,5.0,20.0,10.0,22.0,,2.0,,,2.0,,,,34.0,78.0,,4.0,16.0,84.0,449.0,3.0,5.0,,11.0,6.0,10.0,,,5.0,17.0,36.0,32.0,,,2.0,,7.0,15.0,2.0,17.0,2.0,,5.0,4.0,6.0,36.0,9.0,13.0,38.0,53.0,9.0,62.0,5.0,3.0,2.0,14.0,2.0,9.0,8.0,3.0,5.0,22.0,5.0,6.0,,17.0,23.0,1.0,21.0,1.0,9.0,,2.0,17.0,72,5.0,2.0,0.5294117647058824,0.5625,,,,,0.4358974358974359,0.6,0.6,0.4146341463414634,0.6,0.6,0.45652173913043476,0.6875,0.6538461538461539,0.04878048780487805,0.08974358974358974,0.1388888888888889,0.1,22.440944881889763,0.6363636363636364,0.20430107526881722,0.04864864864864865,0.29545454545454547,0.2217391304347826,0.039647577092511016,0.10344827586206896,0.024691358024691357,0.06818181818181818,0.21739130434782608,0.2604166666666667,0.25806451612903225,0.38461538461538464,0.43902439024390244,0.5277777777777778,0.6129032258064516,0.5789473684210527,0.24390243902439024,0.25,0.2777777777777778,0.6,0.2682926829268293,0.45454545454545453,0.45454545454545453,0.4,0.024390243902439025,,,,0.024390243902439025,,,,,0.3,0.6666666666666666,,,,0.4878048780487805,,0.5031615853658535,0.5122,0.45286,0.1,0.10465116279069768,,0.13095238095238096,0.20238095238095238,8.32179487179487,24.85,0.16043956043956045,3.0,4.0,5.0,4.0,,2.0,3.0,1.0,3.0,,1.0,2.0,3.0,1.0,,0.2,,0.021739130434782608,,0.3333333333333333,0.8,0.75,0.3333333333333333,,,,,,1.0,,,,,,,,0.024390243902439025,,,,,,1.0,,,1.0,2.0,1.0,,,,,True,,,,,,
2738,1610612755,Andre Iguodala,Andre Iguodala,2738,PHI,16911.0,282,13,526,519,110,119.0,59,1045,14.0,23.0,4.0,4.0,1.0,3.0,8.0,33.0,1.0,8.0,3.0,7.0,21.0,2.0,3.0,5.0,23.0,59.0,8.0,29.0,18.0,88.0,486.0,4.0,5.0,3.0,12.0,7.0,7.0,4.0,8.0,11.0,37.0,28.0,18.0,18.0,6.0,21.0,7.0,4.0,17.0,4.0,21.0,3.0,1.0,10.0,5.0,2.0,46.0,7.0,7.0,19.0,27.0,7.0,34.0,15.0,11.0,4.0,5.0,2.0,2.0,4.0,,3.0,9.0,2.0,9.0,,18.0,17.0,,28.0,2.0,12.0,,3.0,37.0,109,3.0,2.0,0.6086956521739131,0.6666666666666666,0.75,0.27586206896551724,0.5,0.27586206896551724,0.3898305084745763,0.8,1.0,0.3977272727272727,0.6875,0.8666666666666667,0.43564356435643564,0.6666666666666666,0.925,0.32954545454545453,0.06779661016949153,0.043478260869565216,0.3333333333333333,18.35016835016835,0.5555555555555556,0.08962264150943396,0.03153153153153153,0.12962962962962962,0.09774436090225563,0.025362318840579712,0.07142857142857142,,0.05555555555555555,0.07017543859649122,0.1188118811881188,0.175,,0.26136363636363635,0.6086956521739131,0.6363636363636364,0.6428571428571429,0.03409090909090909,0.3333333333333333,0.5,,0.375,0.24242424242424243,0.25806451612903225,0.625,0.09090909090909091,0.125,0.125,1.0,0.23863636363636365,0.3333333333333333,0.3333333333333333,0.7142857142857143,0.25,0.26666666666666666,1.0,0.2,0.3333333333333333,0.6,0.5909090909090909,0.3333333333333333,0.5175068181818182,0.5403,0.5249733333333333,0.12244897959183673,0.17391304347826086,,0.13636363636363635,0.42045454545454547,11.166101694915254,24.848275862068963,0.20912547528517111,3.0,4.0,1.0,4.0,,1.0,,1.0,3.0,2.0,1.0,,3.0,2.0,,0.07142857142857142,,0.03508771929824561,,0.6666666666666666,0.5,0.75,0.3333333333333333,,1.0,1.0,1.0,,1.0,,,,,0.3333333333333333,,,0.018867924528301886,0.125,,,0.3333333333333333,,1.0,,0.06060606060606061,,,,1.0,0.5,1.0,,True,,,,,,
201975,1610612755,Jodie Meeks,Jodie Meeks,201975,PHI,1975.0,33,5,61,57,24,20.0,9,118,,,,,1.0,1.0,1.0,3.0,,1.0,1.0,,2.0,,,,2.0,4.0,,3.0,4.0,8.0,65.0,,,,,,2.0,,1.0,2.0,2.0,4.0,,,,2.0,,,3.0,1.0,4.0,,1.0,3.0,,,9.0,,,1.0,1.0,,1.0,,,,,1.0,,1.0,,,1.0,1.0,1.0,,1.0,4.0,1.0,4.0,,2.0,,,2.0,24,,,1.0,1.0,,,,,0.5,,,0.2857142857142857,,,0.4444444444444444,,0.25,0.42857142857142855,,,,14.285714285714286,,0.043478260869565216,,,0.038461538461538464,,,,,,0.08333333333333333,,,,,,,0.14285714285714285,1.0,1.0,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,,,,0.2857142857142857,,,,,,,0.3333333333333333,,,0.42857142857142855,,0.4498428571428571,,0.4609166666666667,0.2222222222222222,0.3333333333333333,,,0.25,16.2,24.733333333333334,0.39344262295081966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201152,1610612755,Thaddeus Young,Thaddeus Young,201152,PHI,4262.0,71,-21,125,126,35,42.0,16,251,7.0,12.0,2.0,5.0,3.0,5.0,3.0,7.0,,,,,,,,,13.0,24.0,,,5.0,31.0,141.0,2.0,6.0,,6.0,2.0,7.0,,,2.0,6.0,22.0,4.0,,,,,2.0,2.0,,2.0,,,1.0,,1.0,4.0,7.0,1.0,3.0,4.0,8.0,12.0,2.0,,2.0,1.0,,1.0,,,,1.0,,,,4.0,4.0,,6.0,,2.0,,1.0,6.0,35,1.0,1.0,0.8461538461538461,1.0,,,,,0.5416666666666666,0.3333333333333333,0.2857142857142857,0.5416666666666666,0.3333333333333333,0.2857142857142857,0.5740740740740741,0.42857142857142855,0.375,,0.08333333333333333,0.08333333333333333,0.2,19.178082191780824,1.0,0.06976744186046512,0.11666666666666667,0.058823529411764705,0.06666666666666667,0.10526315789473684,0.14285714285714285,0.038461538461538464,0.07692307692307693,0.125,0.045454545454545456,0.07692307692307693,,0.5,0.5833333333333334,0.6363636363636364,0.7142857142857143,0.20833333333333334,0.6,0.75,1.0,0.2916666666666667,0.42857142857142855,0.42857142857142855,1.0,,,,,,,,,,0.7142857142857143,0.4,,,,0.5,,0.47337500000000005,0.5071999999999999,0.4970714285714286,0.07692307692307693,0.07692307692307693,,0.1935483870967742,0.1935483870967742,8.2625,,0.28,2.0,5.0,2.0,4.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,,0.0625,0.23076923076923078,0.09090909090909091,,0.8333333333333334,0.4,,,,,,,1.0,,,,,,,,0.1111111111111111,,,,,,,,,,,,,,,1.0,True,,,,,,
202730,1610612755,Lavoy Allen,Lavoy Allen,202730,PHI,2075.0,35,14,66,66,21,17.0,8,132,1.0,1.0,1.0,1.0,2.0,2.0,,1.0,,,,,,,,,3.0,4.0,,,1.0,7.0,57.0,,,,1.0,1.0,1.0,,,,2.0,6.0,,,,,,,1.0,,1.0,,,1.0,,,2.0,2.0,1.0,4.0,5.0,3.0,8.0,1.0,1.0,,,,,,,,,,,,2.0,1.0,,2.0,,1.0,,,2.0,21,1.0,,1.0,1.0,,,,,0.75,,1.0,0.75,,1.0,0.7,0.5,1.0,,,,,6.666666666666667,,0.16,0.1,0.1,0.14285714285714285,0.1111111111111111,0.16666666666666666,,0.2222222222222222,,0.2,,0.25,0.25,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.25,,,,,,,,,,,,,1.0,1.0,,,,0.25,,0.4556,,0.5118,0.2,0.2,,0.14285714285714285,0.2857142857142857,11.3,,0.3181818181818182,,,1.0,,1.0,,,,3.0,2.0,,1.0,3.0,1.0,,,0.14285714285714285,0.3333333333333333,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201970,1610612755,Sam Young,Sam Young,201970,PHI,70.0,1,-2,2,3,2,,1,5,,,,,,,,1.0,,,,,1.0,1.0,,1.0,,1.0,,1.0,,,4.0,,,1.0,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,0.5,,,,66.66666666666667,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,0.5,,,,1.0,,,,0.5,,0.5,,0.436975,0.48855,0.436975,,,,,,21.6,25.1,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
