EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,OpponentPoints,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,AtRimPctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,FTDefRebounds,Steals,LostBallSteals,LostBallOutOfBoundsTurnovers,BlockingFouls,DefFTReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,HeaveAttempts,SelfOReb,Charge Fouls Drawn,NonShootingFoulsDrawn,SelfORebPct,Travels,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,OffAtRimReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,BadPassSteals,PenaltyFtPoints,PtsPutbacks,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceArc3PctAssisted,on,BlockedLongMidRange,ShortMidRangePctAssisted,PenaltyCorner3FGM,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3Accuracy,ShortMidRangeAssists,FTOffRebounds,Blocked3s,BlockedArc3,OffFTReboundPct
101144,1610612753,Von Wafer,Von Wafer,101144,ORL,81.0,1,-3.0,2,3,1,5,5.0,1.0,1.0,1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
200755,1610612753,JJ Redick,JJ Redick,200755,ORL,3377.0,56,7.0,107,107,22,214,95.0,2.0,2.0,22,0.205607476635514,39.0,12.0,6.0,7.0,1.0,1.0,1.0,1.0,3.0,6.0,2.0,4.0,2.0,1.0,2.0,8.0,3.0,11.0,17.0,2.0,10.0,6.0,34.0,1.0,1.0,2.0,1.0,3.0,4.0,2.0,4.0,18.0,3.0,3.0,8.0,2.0,1.0,3.0,2.0,5.0,1.0,1.0,1.0,2.0,12.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,5.0,1.0,6.0,1.0,2.0,1.0,2.0,0.18181818181818182,0.18181818181818182,0.5,0.2,0.2,0.6470588235294118,1.0,0.3333333333333333,0.5185185185185185,1.0,0.14285714285714285,0.5862068965517241,1.0,0.14285714285714285,0.37037037037037035,0.058823529411764705,0.16666666666666666,26.829268292682926,0.5,0.05,0.05555555555555555,0.05172413793103448,0.125,0.16666666666666666,0.25925925925925924,0.8571428571428571,0.8571428571428571,0.3333333333333333,0.2222222222222222,0.5,0.6,0.14814814814814814,0.5,0.5,0.07407407407407407,0.2962962962962963,0.25,0.25,0.5,1.0,1.0,1.0,0.14285714285714285,1.0,0.14285714285714285,0.42857142857142855,0.6296296296296297,0.25,0.48536666666666667,0.5552,0.4853642857142857,0.10344827586206896,0.1111111111111111,0.09090909090909091,0.058823529411764705,0.058823529411764705,8.21764705882353,24.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
201583,1610612753,Ryan Anderson,Ryan Anderson,201583,ORL,2804.0,47,5.0,86,87,26,173,78.0,1.0,8.0,26,0.3023255813953488,29.0,11.0,1.0,3.0,,1.0,,2.0,,,1.0,3.0,1.0,,2.0,4.0,2.0,2.0,6.0,3.0,5.0,4.0,17.0,,1.0,5.0,1.0,3.0,2.0,5.0,4.0,,9.0,,4.0,2.0,1.0,1.0,1.0,2.0,1.0,,1.0,,5.0,3.0,3.0,6.0,10.0,,,,3.0,,,3.0,1.0,7.0,,5.0,1.0,3.0,,5.0,1.0,1.0,1.0,0.6,0.6,0.3333333333333333,,0.3333333333333333,0.5909090909090909,0.75,0.5,0.6538461538461539,0.8333333333333334,0.5,0.45454545454545453,0.16666666666666666,,16.0,,0.0967741935483871,0.23076923076923078,0.13636363636363635,0.09090909090909091,0.25,0.2727272727272727,0.3333333333333333,0.5,1.0,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.09090909090909091,0.36363636363636365,0.5,0.5,1.0,0.5,,,0.4,,,0.4,0.7272727272727273,0.5,0.43906818181818186,0.337125,0.44630000000000003,0.23076923076923078,0.375,,0.29411764705882354,0.29411764705882354,10.933333333333335,25.98,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.5,0.3333333333333333,0.12,0.07142857142857142,0.10256410256410256,0.2857142857142857,0.1,0.08333333333333333,0.125,0.08333333333333333,0.2222222222222222,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2047,1610612753,Quentin Richardson,Quentin Richardson,2047,ORL,4445.0,74,2.0,138,141,35,279,126.0,3.0,6.0,35,0.2536231884057971,52.0,17.0,,2.0,,,,,1.0,2.0,2.0,4.0,1.0,1.0,2.0,6.0,1.0,3.0,8.0,2.0,7.0,,12.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,3.0,6.0,2.0,,2.0,,2.0,,,2.0,,4.0,5.0,9.0,22.0,22.0,4.0,,3.0,2.0,1.0,,6.0,,1.0,,,,,,2.0,0.3333333333333333,0.3333333333333333,0.5,0.2857142857142857,0.2857142857142857,0.375,1.0,1.0,0.4,1.25,0.3333333333333333,0.4,1.25,0.3333333333333333,0.4666666666666667,,,13.291139240506329,0.6666666666666666,0.17307692307692307,0.25,0.19444444444444445,0.2,,0.13333333333333333,,,,0.13333333333333333,0.5,0.5,0.26666666666666666,0.5,0.5,0.06666666666666667,0.4,0.3333333333333333,0.3333333333333333,0.5,,,,,,0.3333333333333333,0.3333333333333333,0.6,0.3333333333333333,0.47026333333333337,0.535325,0.5145333333333334,,,,0.4166666666666667,0.16666666666666666,11.9625,24.714285714285715,,,,,1.0,1.0,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,0.07692307692307693,0.21052631578947367,0.38461538461538464,0.5,,,,,,,,1.0,1.0,8.0,1.0,1.0,1.0,1.0,0.8,0.5,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2749,1610612753,Jameer Nelson,Jameer Nelson,2749,ORL,2354.0,39,-3.0,72,75,27,147,68.0,,1.0,27,0.375,34.0,9.0,1.0,1.0,,,,,1.0,2.0,2.0,5.0,,,3.0,8.0,3.0,4.0,8.0,3.0,8.0,3.0,20.0,,,,1.0,2.0,3.0,5.0,,8.0,3.0,6.0,7.0,3.0,,1.0,3.0,4.0,3.0,,,1.0,11.0,1.0,1.0,2.0,3.0,2.0,1.0,,1.0,2.0,,3.0,2.0,8.0,,6.0,,2.0,,5.0,,,0.3333333333333333,0.375,0.42857142857142855,0.5,,0.5,0.53125,,0.5,0.5263157894736842,,0.5,0.5,,,26.506024096385545,0.6666666666666666,0.037037037037037035,0.09090909090909091,0.05263157894736842,0.08333333333333333,,0.0625,1.0,1.0,,0.125,0.5,0.5,0.3125,0.4,0.4,,0.5,0.375,0.375,0.3333333333333333,,,,,,,0.6,0.5625,0.42857142857142855,0.44616333333333336,,0.42617499999999997,0.1111111111111111,0.2,,,0.25,14.85,29.1,,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,0.3333333333333333,,0.045454545454545456,,0.02702702702702703,,0.1111111111111111,,,,0.14285714285714285,,,,,,,,0.3333333333333333,,,,,,,,,,,1.0,1.0,1.0,1.0,0.125,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
201175,1610612753,Glen Davis,Glen Davis,201175,ORL,2389.0,40,3.0,75,78,11,153,63.0,1.0,4.0,11,0.14666666666666667,29.0,11.0,3.0,9.0,1.0,4.0,1.0,3.0,1.0,2.0,4.0,11.0,,,,,,8.0,22.0,,,4.0,20.0,2.0,5.0,6.0,1.0,3.0,,2.0,10.0,6.0,,,,,7.0,,1.0,1.0,1.0,,,,3.0,2.0,2.0,6.0,13.0,2.0,,2.0,2.0,,,4.0,2.0,3.0,,6.0,,3.0,,2.0,0.625,0.625,,,,0.36363636363636365,0.4,0.3333333333333333,0.36363636363636365,0.4,0.3333333333333333,0.4,0.5,0.3333333333333333,,0.3181818181818182,0.5,32.95454545454545,0.5,0.06666666666666667,0.18181818181818182,0.0975609756097561,0.16666666666666666,0.4,0.4090909090909091,0.3333333333333333,1.0,0.6666666666666666,0.09090909090909091,0.5,1.0,0.5,0.36363636363636365,0.36363636363636365,,,,,,0.8,0.25,,1.0,0.3333333333333333,,,0.4090909090909091,,0.48584090909090905,0.5350333333333334,0.5458666666666666,0.12,0.12,,0.3,0.1,10.431818181818182,,,,,,,,2.0,,2.0,5.0,7.0,1.0,,1.0,1.0,,1.0,,,0.6666666666666666,0.1724137931034483,0.16666666666666666,0.17073170731707318,0.25,0.13333333333333333,0.125,,,,0.75,,,,,,,,,,2.0,,,,,0.4,,,,1.0,,,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.25,1.0,,,,,,,True,,,,,,,,,,,,
2768,1610612753,Chris Duhon,Chris Duhon,2768,ORL,2074.0,35,5.0,65,64,7,129,58.0,3.0,3.0,7,0.1076923076923077,16.0,8.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,4.0,1.0,5.0,1.0,,3.0,1.0,11.0,,1.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,6.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,9.45945945945946,0.3333333333333333,0.041666666666666664,,0.030303030303030304,0.125,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.4114,,,,,,,,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,True,,,,,,,,,,,,
201947,1610612753,Earl Clark,Earl Clark,201947,ORL,3425.0,57,-5.0,107,108,31,215,103.0,1.0,2.0,31,0.2897196261682243,45.0,12.0,5.0,6.0,1.0,1.0,1.0,2.0,1.0,3.0,,2.0,,,,,,6.0,11.0,,,4.0,16.0,2.0,4.0,4.0,2.0,3.0,,5.0,8.0,4.0,,,,,1.0,1.0,,1.0,,,,1.0,2.0,4.0,12.0,16.0,21.0,3.0,1.0,1.0,1.0,2.0,,4.0,1.0,4.0,,7.0,1.0,2.0,,5.0,0.6666666666666666,0.8,,,,0.5454545454545454,0.5,0.6666666666666666,0.5454545454545454,0.5,0.6666666666666666,0.5714285714285714,0.5,0.5,,0.09090909090909091,0.3333333333333333,15.0,0.75,0.3,0.2857142857142857,0.2962962962962963,0.3125,0.25,0.5454545454545454,0.8333333333333334,0.8333333333333334,0.8,0.2727272727272727,0.3333333333333333,0.5,0.18181818181818182,,,,,,,,0.25,1.0,1.0,0.6666666666666666,0.5,,,0.5454545454545454,,0.4813545454545455,0.452975,0.4983666666666667,0.16666666666666666,0.16666666666666666,,0.25,0.3125,6.718181818181818,,,,,,,,,,,5.0,5.0,,,,,,,,,,0.18518518518518517,,0.11363636363636363,0.2857142857142857,0.07692307692307693,,0.2727272727272727,0.3076923076923077,0.3,,,,,,,,,,,,2.0,1.0,,,,,,,,,2.0,,,,4.0,2.0,4.0,1.0,0.2857142857142857,,0.25,1.0,1.0,2.0,2.0,2.0,,True,,,,,,,,,,,,
2045,1610612753,Hedo Turkoglu,Hedo Turkoglu,2045,ORL,172.0,3,4.0,6,7,1,13,3.0,,,1,0.16666666666666666,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,2.0,1.0,,1.0,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,16.666666666666668,,,0.5,0.16666666666666666,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2202,1610612753,Jason Richardson,Jason Richardson,2202,ORL,1068.0,18,-5.0,31,34,13,65,31.0,,2.0,13,0.41935483870967744,13.0,5.0,,1.0,,,,1.0,,,1.0,2.0,2.0,1.0,2.0,4.0,2.0,1.0,3.0,2.0,6.0,1.0,9.0,,,3.0,,1.0,3.0,4.0,,2.0,6.0,,4.0,2.0,1.0,1.0,,1.0,,,1.0,,2.0,,2.0,2.0,2.0,,,,1.0,,1.0,1.0,,1.0,,2.0,,,,4.0,,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.4444444444444444,0.75,0.375,0.45,0.75,0.4,0.6666666666666666,0.3333333333333333,,31.42857142857143,,0.16666666666666666,,0.14285714285714285,,,0.1111111111111111,,,,,,,0.2222222222222222,0.5,0.5,0.2222222222222222,0.4444444444444444,0.5,0.5,1.0,,,,0.25,,0.25,0.5,0.7777777777777778,0.5,0.4915555555555556,0.54735,0.5065500000000001,,,,0.3333333333333333,0.4444444444444444,14.4,25.333333333333332,,,1.0,1.0,1.0,2.0,,1.0,,,,,,1.0,,,1.0,0.5,0.3333333333333333,1.0,,,,,,,,0.4,,,,,,0.5,,,0.5,1.0,1.0,,,,,,,0.5,1.0,,,,1.0,,,,,,,,,,,,1.0,,,1.0,1.0,True,,,,,,,,,,,,
