EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PlusMinus,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Corner3Assists,LostBallSteals,Loose Ball Fouls,Loose Ball Fouls Drawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,DefAtRimReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyAtRimFGM,SecondChanceFG2M,SecondChancePoints,PenaltyFtPoints,PtsUnassisted2s,PtsUnassisted3s,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,Offensive Fouls,BlockingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,PenaltyAtRimAccuracy,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFtPoints,PtsPutbacks,Charge Fouls Drawn,BlockedShortMidRange,AtRimPctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,BlockingFouls,Offensive Fouls Drawn,LostBallOutOfBoundsTurnovers,on,FTOffRebounds,SelfOReb,Travels,SecondChanceTurnovers,Clear Path Fouls,LongMidRangePctBlocked,OffFTReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffensiveGoaltends,HeaveAttempts,BlockedLongMidRange,DefensiveGoaltends,StepOutOfBoundsTurnovers
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,1306.0,22,41,40,21,18,4.0,81,1.0,2.0,1.0,1.0,2.0,2.0,8.0,4.0,12.0,3.0,11.0,49,1.0,2.0,8.0,4.0,8.0,3.0,3.0,3.0,6.0,1.0,2.0,1.0,4.0,4,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,3.0,1.0,2.0,4.0,21,1.0,1.0,0.3333333333333333,0.25,0.3333333333333333,0.25,0.4230769230769231,0.25,32.608695652173914,0.5,0.18181818181818182,0.5,0.23076923076923078,0.3333333333333333,0.14285714285714285,0.5,0.16666666666666666,0.5,0.5,1.0,0.16666666666666666,0.5,0.5,1.0,0.6666666666666666,0.25,0.25,1.0,0.125,0.16666666666666666,0.40975,0.4127,0.4207125,0.15384615384615385,0.15384615384615385,0.36363636363636365,13.308333333333335,0.5121951219512195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536,1610612759,Stephen Jackson,Stephen Jackson,1536,SAS,2622.0,44,87,85,38,39,6.0,172,1.0,4.0,,,1.0,,1.0,1.0,6.0,,14.0,86,,,,9.0,2.0,4.0,5.0,4.0,11.0,,4.0,1.0,5.0,5,2.0,1.0,,,,3.0,7.0,,1.0,,,,9.0,38,1.0,1.0,0.16666666666666666,,0.5384615384615384,0.9,0.5384615384615384,0.9,13.978494623655914,0.2,0.10526315789473684,,0.09302325581395349,,0.18181818181818182,,0.3076923076923077,0.25,0.25,1.0,0.07692307692307693,,,,0.07692307692307693,,,,,0.8461538461538461,0.5724692307692307,,0.5673299999999999,,,0.6428571428571429,5.983333333333333,0.4367816091954023,7.0,1.0,2.0,1.0,1.0,3.0,5.0,2.0,4.0,4.0,7.0,3.0,5.0,12.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5714285714285714,0.6,0.5714285714285714,0.5384615384615384,0.16666666666666666,1.0,0.14285714285714285,0.15384615384615385,0.5,0.5,1.0,0.38461538461538464,0.6,0.6,1.0,0.2,1.0,0.8,0.5,0.6,24.55714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,2230.0,37,72,74,33,29,6.0,146,4.0,5.0,4.0,,,1.0,2.0,5.0,7.0,3.0,16.0,78,1.0,4.0,5.0,12.0,2.0,6.0,7.0,3.0,15.0,1.0,2.0,,3.0,5,1.0,,2.0,9.0,4.0,,1.0,,4.0,5.0,1.0,3.0,12.0,33,0.2,0.2,0.7142857142857143,0.8,0.5,0.6111111111111112,0.5333333333333333,0.6,30.0,,0.07142857142857142,0.16666666666666666,0.08823529411764706,,0.1111111111111111,0.2,0.38461538461538464,0.8,0.8,0.25,,,,,0.15384615384615385,0.5,0.5,,0.4444444444444444,0.8461538461538461,0.5128153846153846,,0.5355388888888889,0.2,0.3333333333333333,0.75,6.214285714285714,0.4583333333333333,2.0,,1.0,,,1.0,5.0,1.0,4.0,1.0,6.0,1.0,4.0,,5.0,1.0,,1.0,,1.0,,,,,0.16666666666666666,0.25,0.16666666666666666,0.46153846153846156,,,0.1,0.07692307692307693,,,,0.38461538461538464,0.2,0.2,,,,0.4444444444444444,0.25,0.2,25.066666666666666,3.0,1.0,2.0,1.0,8.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,7.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7777777777777778,0.05555555555555555,0.1,0.07142857142857142,0.2,0.1111111111111111,1.0,0.75,0.125,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201971,1610612759,DeJuan Blair,DeJuan Blair,201971,SAS,4560.0,76,146,144,61,64,16.0,290,16.0,21.0,6.0,1.0,5.0,,1.0,17.0,27.0,3.0,37.0,164,8.0,5.0,8.0,12.0,22.0,1.0,2.0,1.0,5.0,1.0,13.0,2.0,16.0,23,3.0,3.0,1.0,1.0,1.0,5.0,10.0,,5.0,6.0,,3.0,12.0,61,0.6470588235294118,0.9166666666666666,0.6296296296296297,0.625,0.6296296296296297,0.625,0.6166666666666667,0.6,19.018404907975462,0.3333333333333333,0.24074074074074073,0.1111111111111111,0.2222222222222222,0.3125,0.19047619047619047,0.125,0.7777777777777778,0.7619047619047619,0.8421052631578947,0.6875,0.18518518518518517,0.2,0.2,,0.037037037037037035,,,,0.75,0.7777777777777778,0.5610925925925925,0.5128600000000001,0.586425,0.1,0.1,0.32432432432432434,2.9592592592592593,0.4178082191780822,-10.0,,,,,,,,,,,,,,,,2.0,1.0,,,,,1.0,,,,,,0.07407407407407407,,0.23529411764705882,,,,,,,,,,,,,,,5.0,7.0,16.0,2.0,12.0,,1.0,,,1.0,6.0,7.0,,,,,1.0,,1.0,,1.0,1.0,0.875,0.875,0.8,,0.13333333333333333,0.047619047619047616,0.10606060606060606,0.21428571428571427,,1.0,0.8333333333333334,0.43243243243243246,6.0,7.0,2.0,10.0,2.0,1.0,0.09523809523809523,0.06666666666666667,0.125,0.16666666666666666,0.875,0.8571428571428571,0.3333333333333333,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,1947.0,32,60,61,28,19,6.0,121,3.0,5.0,2.0,2.0,4.0,1.0,1.0,6.0,10.0,3.0,15.0,76,1.0,1.0,2.0,4.0,,2.0,6.0,2.0,16.0,,2.0,,2.0,2,,,,3.0,1.0,,,,4.0,3.0,1.0,1.0,4.0,28,,,0.6,0.5,0.6,0.5,0.6818181818181818,0.6666666666666666,20.8955223880597,,0.09090909090909091,,0.08333333333333333,0.125,,,0.5,0.6,0.75,,0.4,0.5,0.5,,0.1,1.0,1.0,,1.0,0.5,0.5085599999999999,0.569,0.6005,0.1,0.1,0.26666666666666666,5.090000000000001,0.4666666666666667,-9.0,,,,,,,,,,,,,,,,1.0,4.0,1.0,,,,,,,,,,0.1,,0.2,,,,,,,,,,,,,,,1.0,,,2.0,12.0,,3.0,,,,,,3.0,,1.0,2.0,,1.0,,,,,,,,1.0,,,,,,,0.5,,,1.0,,,,,0.2,,,,1.0,,,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201980,1610612759,Danny Green,Danny Green,201980,SAS,1235.0,21,40,39,19,24,7.0,79,1.0,2.0,,,,,1.0,1.0,3.0,,2.0,43,,,1.0,,2.0,1.0,2.0,1.0,5.0,,1.0,,1.0,2,,,,1.0,1.0,2.0,3.0,,,,,,,19,1.0,1.0,0.3333333333333333,,0.2,,0.2,,12.765957446808512,,0.09090909090909091,,0.0625,,0.14285714285714285,,0.4,0.5,0.5,1.0,,,,,0.2,,,,,0.8,0.52851,,0.5152833333333334,,,,7.2,0.475,-1.0,,1.0,,1.0,,1.0,,1.0,,2.0,,2.0,,1.0,,,1.0,,,,,1.0,,,,,0.4,,,,0.2,,,,0.2,,,,0.3333333333333333,,0.3333333333333333,,,24.15,,,,,,,1.0,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,1.0,,0.16666666666666666,0.05555555555555555,,0.25,,,,,,,,,,,,,,,,,,,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202390,1610612759,Gary Neal,Gary Neal,202390,SAS,2417.0,40,79,79,30,32,6.0,158,3.0,4.0,,2.0,6.0,1.0,2.0,6.0,12.0,1.0,19.0,89,1.0,,,3.0,4.0,1.0,2.0,1.0,5.0,,3.0,,3.0,3,1.0,1.0,,,,3.0,4.0,,3.0,1.0,1.0,1.0,3.0,30,0.3333333333333333,0.3333333333333333,0.5,,0.5294117647058824,0.75,0.5588235294117647,0.75,20.238095238095237,,0.0967741935483871,,0.08333333333333333,0.08333333333333333,0.125,,0.23529411764705882,0.75,0.75,0.3333333333333333,0.35294117647058826,0.3333333333333333,0.3333333333333333,,0.11764705882352941,0.5,0.5,1.0,,0.5294117647058824,0.48654117647058825,0.3519,0.5664750000000001,0.058823529411764705,0.08333333333333333,0.15789473684210525,6.666666666666667,0.379746835443038,-19.0,1.0,1.0,1.0,1.0,1.0,4.0,,1.0,2.0,5.0,1.0,2.0,6.0,4.0,1.0,,1.0,,,,,,1.0,0.4,0.5,0.4,0.29411764705882354,,,0.09090909090909091,0.058823529411764705,1.0,1.0,1.0,0.23529411764705882,0.25,0.25,1.0,0.5,1.0,0.5,,0.25,24.54,,,,,8.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202695,1610612759,Kawhi Leonard,Kawhi Leonard,202695,SAS,1000.0,17,32,31,20,13,3.0,63,,,,,,1.0,1.0,1.0,1.0,,2.0,45,,1.0,1.0,2.0,,,,,,,2.0,,2.0,2,1.0,1.0,1.0,1.0,,1.0,2.0,,,,,,2.0,20,,,1.0,1.0,0.5,0.5,0.5,0.5,8.333333333333334,,0.2857142857142857,,0.2857142857142857,,0.4,,,,,,,,,,0.5,1.0,1.0,,,0.5,0.45809999999999995,,0.45809999999999995,,,1.0,16.9,0.625,-16.0,,,,,,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,,,1.0,,,,,0.5,,,,,,,,0.5,,,,,,0.5,,,25.2,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201988,1610612759,Patty Mills,Patty Mills,201988,SAS,1755.0,29,57,53,20,32,9.0,110,2.0,2.0,,1.0,2.0,,2.0,3.0,6.0,,15.0,63,1.0,1.0,1.0,5.0,4.0,4.0,5.0,3.0,11.0,,1.0,,1.0,2,1.0,1.0,,2.0,2.0,1.0,2.0,,2.0,,,,5.0,20,0.6666666666666666,0.6666666666666666,0.5,1.0,0.6818181818181818,1.25,0.6818181818181818,1.25,19.696969696969695,,0.05,,0.043478260869565216,,0.1111111111111111,,0.18181818181818182,1.0,1.0,1.0,0.18181818181818182,0.5,0.5,,0.18181818181818182,,,,,0.6363636363636364,0.4798318181818182,,0.38195,,,0.3333333333333333,9.016666666666667,0.3508771929824561,1.0,1.0,1.0,,,2.0,4.0,1.0,1.0,3.0,5.0,1.0,1.0,6.0,4.0,2.0,,1.0,,,,,1.0,0.6666666666666666,0.6,1.0,0.6,0.45454545454545453,,,,0.09090909090909091,1.0,1.0,1.0,0.36363636363636365,0.5,0.5,0.5,,,0.5,1.0,0.5,24.9,,,,,2.0,3.0,1.0,1.0,,1.0,,1.0,2.0,,2.0,,,,,,,,,,,1.0,,0.1111111111111111,0.037037037037037035,,,,,,,,,,1.0,,,,,0.3333333333333333,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2564,1610612759,Boris Diaw,Boris Diaw,2564,SAS,719.0,12,23,24,9,8,2.0,47,2.0,2.0,2.0,,,,1.0,2.0,3.0,,7.0,25,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,,,,,1,,,,,,1.0,1.0,,,,,,4.0,9,0.5,1.0,0.6666666666666666,1.0,0.7,0.6666666666666666,0.7,0.6666666666666666,20.0,,,,,,,,0.4,1.0,1.0,0.5,,,,,0.2,,,,0.6666666666666666,0.8,0.49788,0.6145,0.5114666666666666,,,0.5714285714285714,6.566666666666666,0.391304347826087,2.0,,,,,1.0,2.0,,1.0,1.0,2.0,,1.0,3.0,2.0,1.0,,,,,,,,1.0,0.5,,0.5,0.4,,,,,,,,0.4,0.5,0.5,1.0,,,0.3333333333333333,,0.5,24.55,2.0,1.0,2.0,,2.0,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,,0.14285714285714285,,0.1111111111111111,0.3333333333333333,,,1.0,0.2857142857142857,1.0,1.0,,2.0,,,,,,,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
