EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,FTOffRebounds,FTDefRebounds,StepOutOfBoundsTurnovers,BlockingFouls,ThreePtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PtsPutbacks,Travels,Charge Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockedShortMidRange,RecoveredBlocks,OffArc3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,Clear Path Fouls,BlockedLongMidRange,LongMidRangePctBlocked,HeaveAttempts,DefensiveGoaltends,on,SecondChanceArc3FGA,3pt And 1 Free Throw Trips,SecondChanceArc3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,Corner3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,BlockingFoulsDrawn,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,OffensiveGoaltends,3SecondViolations,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,15106.0,252,-91.0,461,453,107,89,49.0,914,6.0,11.0,2.0,2.0,6.0,8.0,29.0,12.0,27.0,1.0,2.0,1.0,5.0,17.0,2.0,4.0,26.0,67.0,6.0,19.0,21.0,91.0,509.0,3.0,1.0,6.0,24.0,2.0,4.0,13.0,31.0,6.0,46.0,9.0,9.0,17.0,5.0,2.0,1.0,47.0,6.0,53.0,5.0,1.0,19.0,16.0,12.0,112.0,1.0,2.0,5.0,25.0,30.0,3.0,33.0,1.0,13.0,4.0,9.0,15.0,3.0,11.0,6.0,1.0,4.0,21.0,1.0,3.0,7.0,12.0,1.0,1.0,27.0,3.0,26.0,2.0,4.0,8.0,4.0,1.0,1.0,1.0,31.0,106,2.0,4.0,0.11538461538461539,0.11538461538461539,0.5,0.3157894736842105,0.5,0.3157894736842105,0.3880597014925373,0.25,0.4069767441860465,0.32142857142857145,0.4583333333333333,0.4264705882352941,0.22093023255813954,0.05263157894736842,0.029850746268656716,0.06896551724137931,0.058823529411764705,22.762645914396888,0.7142857142857143,0.15060240963855423,0.01098901098901099,0.13513513513513514,0.0196078431372549,0.1477832512315271,0.012875536480686695,0.0136986301369863,0.015873015873015872,0.08333333333333333,0.2,0.1,0.14754098360655737,0.13043478260869565,0.14285714285714285,0.02,0.12790697674418605,0.5454545454545454,0.5454545454545454,0.16666666666666666,0.3372093023255814,0.27586206896551724,0.2962962962962963,0.313953488372093,0.4444444444444444,0.4444444444444444,0.16666666666666666,0.023255813953488372,0.5,0.5,1.0,0.19767441860465115,0.29411764705882354,0.3125,0.4,0.5,0.25,0.21428571428571427,0.3333333333333333,0.14285714285714285,0.5,0.3488372093023256,0.29411764705882354,0.4356633720930232,0.5351833333333333,0.39268214285714287,0.08695652173913043,0.1095890410958904,0.34065934065934067,11.2,25.75263157894737,0.23210412147505424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
200751,1610612746,Randy Foye,Randy Foye,200751,LAC,12220.0,204,-78.0,377,374,81,70,41.0,751,4.0,9.0,1.0,1.0,1.0,2.0,5.0,5.0,16.0,5.0,9.0,,5.0,14.0,1.0,3.0,11.0,30.0,10.0,23.0,9.0,61.0,423.0,1.0,,1.0,3.0,1.0,5.0,2.0,7.0,14.0,8.0,30.0,,14.0,5.0,2.0,,12.0,1.0,13.0,1.0,,10.0,1.0,1.0,27.0,,3.0,5.0,8.0,15.0,4.0,19.0,3.0,5.0,3.0,2.0,4.0,2.0,2.0,7.0,2.0,2.0,11.0,2.0,3.0,9.0,14.0,,1.0,8.0,,11.0,,,3.0,1.0,3.0,3.0,3.0,7.0,80,1.0,,0.6363636363636364,0.6363636363636364,1.0,0.43478260869565216,0.2,0.43478260869565216,0.36666666666666664,0.3333333333333333,0.49056603773584906,0.3125,0.5258620689655172,0.3888888888888889,0.4339622641509434,,0.06666666666666667,0.2,,16.113744075829384,0.36363636363636365,0.05517241379310345,0.02054794520547945,0.17857142857142858,,0.07514450867052024,0.016129032258064516,,0.04,,0.020833333333333332,0.09090909090909091,0.05660377358490566,0.11764705882352941,0.2727272727272727,0.1,0.16981132075471697,0.4444444444444444,0.5,0.75,0.09433962264150944,0.4,0.5,0.3018867924528302,0.3125,0.3125,0.6,0.16981132075471697,0.5555555555555556,0.5555555555555556,1.0,0.2641509433962264,0.35714285714285715,0.35714285714285715,1.0,1.0,,0.125,1.0,0.375,0.3333333333333333,0.6037735849056604,0.35714285714285715,0.4877839622641509,,0.4852375,0.07017543859649122,0.09090909090909091,0.11475409836065574,11.993333333333334,24.965217391304346,0.21485411140583555,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.75,0.1111111111111111,0.2,0.07692307692307693,0.025,0.5,1.0,0.25,0.041666666666666664,0.04918032786885246,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
201156,1610612746,Nick Young,Nick Young,201156,LAC,270.0,4,-2.0,13,9,7,4,2.0,22,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,2.0,13.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,1.0,,1.0,,1.0,,,,,,,7.142857142857142,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.3849,,,,,,11.8,,0.5384615384615384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
201933,1610612746,Blake Griffin,Blake Griffin,201933,LAC,15142.0,252,-87.0,462,456,103,91,48.0,918,30.0,47.0,9.0,10.0,12.0,19.0,47.0,6.0,17.0,,,,,1.0,,,55.0,111.0,,1.0,20.0,130.0,508.0,11.0,,14.0,19.0,,,8.0,36.0,84.0,26.0,,,1.0,,7.0,,9.0,9.0,18.0,6.0,3.0,5.0,1.0,3.0,45.0,4.0,6.0,2.0,29.0,33.0,11.0,44.0,2.0,10.0,7.0,3.0,7.0,,3.0,9.0,2.0,4.0,16.0,1.0,1.0,6.0,23.0,3.0,1.0,35.0,3.0,38.0,6.0,,19.0,3.0,6.0,4.0,6.0,36.0,103,2.0,3.0,0.7636363636363637,0.7924528301886793,,,,,0.4954954954954955,0.7368421052631579,0.49107142857142855,0.7368421052631579,0.5078125,0.6923076923076923,0.008928571428571428,,0.06306306306306306,0.06382978723404255,,28.070175438596493,0.4375,0.1695906432748538,0.03409090909090909,0.05555555555555555,0.07692307692307693,0.1497584541062802,0.043859649122807015,0.02857142857142857,0.034482758620689655,0.18181818181818182,0.17857142857142858,0.2,0.13333333333333333,0.043478260869565216,0.07692307692307693,0.04,0.41964285714285715,0.6382978723404256,0.6976744186046512,0.8,0.41964285714285715,0.40425531914893614,0.4318181818181818,0.15178571428571427,0.35294117647058826,0.35294117647058826,0.8333333333333334,,,,,0.008928571428571428,,,,0.8181818181818182,,0.631578947368421,0.8333333333333334,,,0.42857142857142855,,0.45836116071428573,0.5360125,0.47278947368421054,0.152,0.1532258064516129,0.27692307692307694,6.767567567567568,25.4,0.22294372294372294,4.0,,5.0,,10.0,1.0,2.0,1.0,,,0.45454545454545453,0.45454545454545453,0.4166666666666667,0.0851063829787234,0.18181818181818182,0.06666666666666667,0.041666666666666664,0.6842105263157895,0.4444444444444444,,,0.07692307692307693,4.0,1.0,3.0,2.0,4.0,2.0,6.0,0.04878048780487805,1.0,0.5,,,,,,True,,,,,,,,,,,,,,,,,,,
2406,1610612746,Caron Butler,Caron Butler,2406,LAC,16080.0,268,-101.0,491,485,120,106,53.0,976,8.0,14.0,3.0,1.0,2.0,8.0,18.0,9.0,29.0,2.0,7.0,,6.0,24.0,,3.0,25.0,61.0,8.0,31.0,12.0,86.0,544.0,9.0,,4.0,12.0,,6.0,1.0,9.0,26.0,24.0,24.0,,24.0,6.0,6.0,,6.0,4.0,10.0,1.0,3.0,3.0,1.0,2.0,24.0,3.0,1.0,7.0,17.0,26.0,4.0,30.0,,6.0,4.0,2.0,7.0,,1.0,9.0,,6.0,16.0,1.0,4.0,9.0,22.0,3.0,1.0,14.0,,16.0,,,8.0,,2.0,1.0,2.0,9.0,119,1.0,,0.52,0.5416666666666666,1.0,0.25806451612903225,,0.25806451612903225,0.4098360655737705,0.3333333333333333,0.40217391304347827,0.2222222222222222,0.43,0.225,0.33695652173913043,,0.09836065573770492,0.05555555555555555,,21.16788321167883,0.4375,0.09392265193370165,0.005291005291005291,0.175,0.05454545454545454,0.1085972850678733,0.01639344262295082,,0.015625,0.08333333333333333,0.03389830508474576,0.06896551724137931,0.171875,0.24,0.06666666666666667,,0.15217391304347827,0.5714285714285714,0.7272727272727273,0.625,0.1956521739130435,0.4444444444444444,0.47058823529411764,0.31521739130434784,0.3103448275862069,0.3333333333333333,0.4444444444444444,0.07608695652173914,0.2857142857142857,0.2857142857142857,1.0,0.2608695652173913,0.25,0.25,1.0,0.3333333333333333,,0.1111111111111111,0.5,0.16666666666666666,,0.4891304347826087,0.25,0.4873880434782607,0.45610000000000006,0.46116666666666667,0.08,0.11594202898550725,0.10465116279069768,11.750819672131147,24.912903225806456,0.24439918533604887,1.0,3.0,4.0,,8.0,,2.0,1.0,,,0.4444444444444444,0.4444444444444444,0.4444444444444444,0.21428571428571427,0.16666666666666666,,,0.5,0.3333333333333333,0.16666666666666666,,0.09302325581395349,2.0,5.0,2.0,1.0,1.0,,2.0,0.046511627906976744,1.0,,2.0,1.0,0.06896551724137931,,,True,,,,,,,,,,,,,,,,,,,
2590,1610612746,Mo Williams,Mo Williams,2590,LAC,3274.0,55,-21.0,97,90,39,31,11.0,187,,2.0,1.0,,1.0,2.0,5.0,5.0,11.0,1.0,3.0,,1.0,5.0,1.0,2.0,7.0,18.0,2.0,8.0,5.0,25.0,91.0,2.0,,2.0,5.0,1.0,2.0,4.0,11.0,8.0,6.0,3.0,3.0,4.0,1.0,1.0,,1.0,,1.0,,,1.0,,,2.0,,,1.0,,1.0,,1.0,,,,,3.0,,1.0,,,2.0,3.0,1.0,1.0,1.0,4.0,,,3.0,,6.0,,,1.0,2.0,1.0,,1.0,9.0,38,3.0,1.0,0.5714285714285714,0.5714285714285714,0.5,0.25,0.5,0.2857142857142857,0.3888888888888889,0.4,0.38461538461538464,0.5,0.43103448275862066,0.6111111111111112,0.3076923076923077,,0.05555555555555555,,,29.357798165137613,1.0,,,0.09090909090909091,,0.022222222222222223,,,,,,,,,0.3333333333333333,,0.07692307692307693,,,,0.19230769230769232,0.4,0.4,0.4230769230769231,0.45454545454545453,0.5,0.6,0.11538461538461539,0.3333333333333333,0.3333333333333333,,0.19230769230769232,0.2,0.2,1.0,0.5,,0.14285714285714285,,0.2857142857142857,0.5,0.38461538461538464,0.25,0.43685,0.33455,0.396375,0.037037037037037035,0.05263157894736842,0.44,14.355555555555558,28.5125,0.4020618556701031,,,1.0,,2.0,,,,,,0.5,0.5,0.5,,,,,0.5,,,,0.08,,,,,,,1.0,,1.0,,,1.0,0.09090909090909091,1.0,,True,,,,,,,,,,,,,,,,,,,
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,11228.0,187,-82.0,340,346,46,38,36.0,686,11.0,20.0,8.0,2.0,3.0,1.0,8.0,,,,,,,,,,12.0,28.0,,,4.0,28.0,404.0,9.0,,2.0,4.0,,,,4.0,16.0,8.0,,,,,6.0,,2.0,1.0,3.0,,1.0,2.0,,,7.0,3.0,10.0,5.0,21.0,28.0,13.0,41.0,1.0,5.0,3.0,2.0,,1.0,,3.0,1.0,,3.0,1.0,1.0,11.0,15.0,1.0,,10.0,,11.0,1.0,,5.0,1.0,12.0,8.0,12.0,4.0,46,1.0,,0.6666666666666666,0.8888888888888888,,,,,0.42857142857142855,0.5,0.42857142857142855,0.5,0.42424242424242425,0.4,,,0.21428571428571427,0.625,,9.49868073878628,,0.16030534351145037,0.07633587786259542,0.19230769230769232,0.08823529411764706,0.16560509554140126,0.07878787878787878,0.12244897959183673,0.0425531914893617,0.2,0.1111111111111111,0.20512820512820512,0.1702127659574468,0.25,0.1,0.1,0.7142857142857143,0.55,0.5789473684210527,0.7272727272727273,0.2857142857142857,0.125,0.3333333333333333,,,,,,,,,,,,,0.8888888888888888,,0.75,0.6666666666666666,,,0.7142857142857143,,0.5543357142857144,0.5835222222222222,0.5435749999999999,0.15625,0.15625,0.14285714285714285,2.9428571428571426,,0.13529411764705881,3.0,,4.0,3.0,11.0,,2.0,,1.0,,0.4444444444444444,0.4444444444444444,0.5,0.05,0.2857142857142857,,0.05714285714285714,,0.375,,,0.39285714285714285,6.0,,1.0,,3.0,4.0,6.0,0.06896551724137931,0.5,0.3333333333333333,,,,,,True,,,,,,,,,,,,,,,,,,,
2030,1610612746,Kenyon Martin,Kenyon Martin,2030,LAC,2492.0,42,-20.0,76,74,31,27,9.0,150,1.0,3.0,,,,,2.0,1.0,2.0,,,,,,,,2.0,7.0,,,,4.0,74.0,1.0,,,2.0,,,,,4.0,,,,,,3.0,,,,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,4.0,5.0,,,1.0,,,,,,,2.0,2.0,2.0,,31,,,1.0,1.0,,,,,0.2857142857142857,,0.2857142857142857,,0.2857142857142857,,,,0.42857142857142855,1.0,,8.13953488372093,,0.038461538461538464,0.027777777777777776,,,0.029411764705882353,0.022222222222222223,0.0625,,,,,0.1111111111111111,,,,0.42857142857142855,0.3333333333333333,0.5,1.0,0.2857142857142857,,,0.2857142857142857,0.5,0.5,1.0,,,,,,,,,,,,,,,0.42857142857142855,,0.4408,0.3744,0.3375,,,,7.700000000000001,,0.40789473684210525,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,
202339,1610612746,Eric Bledsoe,Eric Bledsoe,202339,LAC,2340.0,39,-12.0,74,75,32,40,7.0,149,2.0,5.0,1.0,,1.0,,2.0,,,,1.0,,1.0,2.0,,1.0,2.0,7.0,1.0,3.0,,7.0,87.0,2.0,,,2.0,,2.0,,,,4.0,3.0,,2.0,1.0,1.0,,4.0,2.0,6.0,2.0,,4.0,,,14.0,1.0,2.0,,1.0,1.0,3.0,4.0,,,,,,,,2.0,1.0,,2.0,,,1.0,5.0,1.0,,2.0,1.0,1.0,,,,1.0,,,,,32,,,,,1.0,0.3333333333333333,,0.3333333333333333,0.2857142857142857,,0.35,,0.3181818181818182,,0.3,,0.14285714285714285,0.5,,14.814814814814813,,0.045454545454545456,0.09090909090909091,,0.1,0.034482758620689655,0.09375,0.16666666666666666,,,,,0.125,,,,0.5,0.4,0.4,,0.2,,,,,,,0.1,,,,0.2,0.5,0.5,1.0,0.5,,0.25,,0.25,,0.8,0.5,0.5306550000000001,0.5602,0.4477,,,,3.3285714285714287,23.96666666666667,0.43243243243243246,1.0,1.0,1.0,,2.0,,,,,,0.5,0.5,0.5,,,,,,1.0,0.25,,0.2857142857142857,2.0,,1.0,,,,,0.125,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2501,1610612746,Reggie Evans,Reggie Evans,2501,LAC,2208.0,37,-14.0,62,62,32,33,9.0,124,2.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,2.0,3.0,,,5.0,9.0,67.0,1.0,,1.0,2.0,,,4.0,6.0,4.0,,,,,,1.0,,,,,,,,,,,1.0,3.0,1.0,6.0,8.0,5.0,13.0,,1.0,1.0,,,,,3.0,,,3.0,,2.0,4.0,11.0,,3.0,7.0,,11.0,1.0,,4.0,2.0,2.0,,2.0,6.0,32,1.0,2.0,1.0,1.0,,,,,0.6666666666666666,0.5,0.6666666666666666,0.5,0.5625,0.5,,,0.3333333333333333,,,15.277777777777779,,0.2222222222222222,0.14285714285714285,0.16666666666666666,0.1,0.21212121212121213,0.12903225806451613,0.3333333333333333,0.1111111111111111,,0.4,0.25,0.1,0.3333333333333333,,,1.0,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,,,1.0,,1.0,0.5,,,1.0,,0.3841333333333334,0.4114,0.4129,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.4666666666666663,,0.5161290322580645,,,,1.0,1.0,1.0,1.0,,,,,,0.25,0.3333333333333333,0.3333333333333333,0.14285714285714285,,,,,,0.1111111111111111,,,,,,1.0,1.0,0.2,0.5,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,
