EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,OffThreePtRebounds,FTDefRebounds,BlockingFouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,DefFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,FTOffRebounds,StepOutOfBoundsTurnovers,Offensive Fouls,Defensive 3 Seconds Violations,OffFTReboundPct,OffCorner3ReboundPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PtsUnassisted3s,ThreePtAssists,Arc3Assists,Corner3Assists,SelfOReb,LostBallOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,Technical Free Throw Trips,Blocked3s,BlockedArc3,LongMidRangePctBlocked,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Travels,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,BlockedCorner3
201150,1610612755,Spencer Hawes,Spencer Hawes,201150,PHI,6896.0,115,3,214,209,77,70.0,27,423,8.0,13.0,4.0,5.0,3.0,4.0,5.0,6.0,6.0,18.0,,1.0,,,,1.0,19.0,37,1.0,3.0,8.0,49.0,216,6.0,9.0,1.0,1.0,15.0,6.0,10,1.0,2.0,3.0,18.0,24.0,14.0,3.0,8.0,1.0,,1.0,6.0,6.0,4.0,,2.0,12.0,7.0,4.0,21.0,27.0,11.0,38.0,1.0,1.0,,5.0,,2.0,1.0,3.0,6.0,1.0,,9.0,14.0,12.0,1.0,,13.0,1.0,7.0,,,18.0,76,1.0,,0.631578947368421,0.8,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.5135135135135135,0.6666666666666666,0.6,0.5125,0.75,0.625,0.532608695652174,0.6818181818181818,0.6428571428571429,0.075,0.02702702702702703,0.07692307692307693,,21.13821138211382,0.8333333333333334,0.2876712328767123,0.08333333333333333,0.14814814814814814,0.25,0.1,0.1111111111111111,0.058823529411764705,0.2857142857142857,0.17142857142857143,0.15789473684210525,0.125,0.325,0.6153846153846154,0.6666666666666666,0.375,0.15,0.8333333333333334,0.8333333333333334,0.45,0.3333333333333333,0.3333333333333333,1.0,0.025,,,,0.5,0.8,,,,0.3333333333333333,0.75,0.08333333333333333,,0.4,,0.4612775,0.4489571428571428,0.449,0.15217391304347827,0.16279069767441862,,0.30612244897959184,0.3673469387755102,10.232432432432432,25.166666666666668,0.3598130841121495,,4.0,2.0,,1.0,3.0,4.0,2.0,,2.0,4.0,3.0,,,0.4,0.15384615384615385,0.075,0.058823529411764705,0.4583333333333333,0.75,0.6,,,,1.0,1.0,,0.3333333333333333,1.0,2.0,1.0,,,,,1.0,,,,,,,,0.05263157894736842,0.05,0.5,0.5,1.0,0.1,1.0,1.0,0.08333333333333333,1.0,,False,,,,1.0,1.0,1.0,,
201152,1610612755,Thaddeus Young,Thaddeus Young,201152,PHI,12299.0,205,-21,363,380,117,129.0,48,743,18.0,36.0,4.0,11.0,4.0,12.0,7.0,16.0,4.0,14.0,,,,,,,29.0,66,,,17.0,75.0,388,4.0,12.0,,,13.0,4.0,20,,,5.0,13.0,42.0,16.0,,8.0,,,6.0,10.0,10.0,5.0,1.0,4.0,20.0,16.0,11.0,17.0,30.0,21.0,51.0,4.0,,4.0,4.0,,3.0,2.0,1.0,6.0,1.0,1.0,4.0,15.0,19.0,2.0,1.0,22.0,,8.0,,3.0,13.0,117,3.0,3.0,0.7241379310344828,0.84,,,,,,0.4393939393939394,0.3333333333333333,0.2,0.4393939393939394,0.3333333333333333,0.2,0.487012987012987,0.43333333333333335,0.2826086956521739,,0.09090909090909091,0.08333333333333333,0.1875,19.575471698113205,0.6666666666666666,0.13076923076923078,0.09876543209876543,0.21153846153846154,0.15384615384615385,0.10050251256281408,0.10909090909090909,0.12244897959183673,0.1724137931034483,0.13114754098360656,0.24390243902439024,0.09090909090909091,0.5454545454545454,0.5,0.5454545454545454,0.7222222222222222,0.24242424242424243,0.4375,0.5384615384615384,0.21212121212121213,0.2857142857142857,0.2857142857142857,1.0,,,,,0.9166666666666666,0.36363636363636365,,,,0.6,0.3333333333333333,,,0.5454545454545454,,0.4720378787878789,0.4727888888888889,0.48236000000000007,0.10810810810810811,0.10810810810810811,,0.17333333333333334,0.17333333333333334,6.515151515151516,,0.32231404958677684,5.0,4.0,2.0,1.0,3.0,2.0,4.0,2.0,,2.0,4.0,3.0,,,0.25,0.10810810810810811,0.06896551724137931,0.13333333333333333,0.1,0.75,0.5714285714285714,,1.0,1.0,,,0.125,,,,,,,,,3.0,,,1.0,,,,,0.0967741935483871,,,,,,,,,,,False,,,,,,,,
201950,1610612755,Jrue Holiday,Jrue Holiday,201950,PHI,10561.0,176,6,335,334,99,99.0,44,669,12.0,20.0,1.0,2.0,2.0,2.0,3.0,8.0,7.0,15.0,6.0,15.0,1.0,1.0,1.0,5.0,22.0,43,7.0,17.0,10.0,75.0,335,2.0,3.0,1.0,1.0,7.0,7.0,10,1.0,5.0,6.0,23.0,18.0,26.0,6.0,2.0,13.0,6.0,2.0,20.0,25.0,10.0,5.0,5.0,55.0,7.0,6.0,16.0,22.0,7.0,29.0,6.0,1.0,5.0,3.0,1.0,1.0,8.0,2.0,11.0,,3.0,4.0,7.0,8.0,,,11.0,1.0,3.0,,3.0,21.0,95,,2.0,0.4090909090909091,0.42857142857142855,0.2857142857142857,0.4117647058823529,1.0,0.2,0.4666666666666667,0.5116279069767442,0.6666666666666666,0.7,0.5416666666666666,0.875,0.5666666666666667,0.5769230769230769,0.875,0.6388888888888888,0.2833333333333333,0.046511627906976744,0.05,0.125,19.791666666666668,0.2727272727272727,0.14035087719298245,0.05185185185185185,0.13636363636363635,0.13924050632911392,0.041666666666666664,0.047619047619047616,0.07142857142857142,0.13636363636363635,0.19607843137254902,0.14285714285714285,0.1111111111111111,0.3333333333333333,0.6,0.631578947368421,0.5,0.13333333333333333,0.375,0.42857142857142855,0.25,0.4666666666666667,0.4666666666666667,0.42857142857142855,0.25,0.4,0.4,0.16666666666666666,0.5,0.5,0.25,1.0,,0.13333333333333333,1.0,0.3333333333333333,0.2,0.6166666666666667,0.46153846153846156,0.49269655172413784,0.6044125,0.43435,0.04838709677419355,0.06666666666666667,,0.09333333333333334,0.30666666666666664,9.125581395348835,28.152941176470588,0.2955223880597015,,,,,,1.0,4.0,1.0,,3.0,5.0,3.0,,,,,0.0392156862745098,,0.07317073170731707,0.6,,1.0,,3.0,1.0,,,,1.0,2.0,,15.0,5.0,1.0,4.0,3.0,3.0,,,,1.0,1.0,,0.1111111111111111,0.03333333333333333,0.5,0.5,1.0,,,,,,,False,,,,,,,2.0,
201975,1610612755,Jodie Meeks,Jodie Meeks,201975,PHI,4337.0,72,24,137,140,60,54.0,19,277,2.0,5.0,,1.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,8.0,,1.0,,3.0,6.0,11,3.0,12.0,14.0,35.0,138,1.0,2.0,,1.0,4.0,2.0,5,,4.0,10.0,14.0,10.0,2.0,9.0,,8.0,1.0,,3.0,4.0,3.0,,,9.0,1.0,,1.0,1.0,2.0,3.0,3.0,3.0,,1.0,1.0,1.0,1.0,,2.0,,1.0,2.0,7.0,10.0,2.0,,14.0,,3.0,,4.0,12.0,57,,3.0,0.8333333333333334,0.8333333333333334,1.0,0.25,,,0.25,0.5454545454545454,0.5,0.4,0.45652173913043476,0.3333333333333333,0.2222222222222222,0.5833333333333334,0.5,0.5,0.5217391304347826,,,,20.12578616352201,0.5,0.022222222222222223,0.025,,0.016129032258064516,0.03389830508474576,0.06666666666666667,,0.09090909090909091,,,,0.21739130434782608,0.4,0.4,0.5,0.08695652173913043,1.0,1.0,0.17391304347826086,0.5,0.5,1.0,0.34782608695652173,0.125,0.14285714285714285,1.0,0.3333333333333333,,0.3333333333333333,,,0.2222222222222222,0.5,0.3333333333333333,,0.7391304347826086,0.125,0.5086717391304347,0.46475,0.48623333333333335,0.11538461538461539,0.21428571428571427,,0.11428571428571428,0.4,9.181818181818182,24.98333333333333,0.43795620437956206,2.0,1.0,,,,,,,,,,,,,,0.05263157894736842,,0.058823529411764705,,,1.0,,,,,,,,2.0,4.0,,,1.0,,1.0,1.0,,,,,,,,0.07692307692307693,0.17391304347826086,0.5,0.5,1.0,,,1.0,0.1111111111111111,,,False,1.0,0.08333333333333333,0.125,,,,,
202323,1610612755,Evan Turner,Evan Turner,202323,PHI,10796.0,180,-23,326,339,110,106.0,41,665,4.0,17.0,1.0,3.0,1.0,5.0,4.0,24.0,6.0,16.0,,1.0,,,,1.0,14.0,57,,2.0,14.0,42.0,349,1.0,9.0,,,4.0,4.0,18,,1.0,10.0,18.0,8.0,20.0,,2.0,1.0,,10.0,10.0,12.0,4.0,1.0,5.0,26.0,4.0,4.0,22.0,29.0,4.0,33.0,6.0,3.0,3.0,3.0,,2.0,3.0,1.0,6.0,,1.0,7.0,16.0,17.0,1.0,1.0,18.0,2.0,5.0,,5.0,16.0,106,4.0,4.0,0.2857142857142857,0.3076923076923077,,,,,,0.24561403508771928,0.1111111111111111,0.2222222222222222,0.23728813559322035,0.1111111111111111,0.21052631578947367,0.31343283582089554,0.18181818181818182,0.36,0.03389830508474576,0.17543859649122806,0.29411764705882354,0.20833333333333334,19.414893617021278,0.5,0.18803418803418803,0.03007518796992481,0.09302325581395349,0.1625,0.024691358024691357,0.020833333333333332,0.05,0.2,0.24074074074074073,0.1,0.07692307692307693,0.288135593220339,0.23529411764705882,0.3333333333333333,0.5,0.4067796610169492,0.16666666666666666,0.21052631578947367,0.2711864406779661,0.375,0.375,0.16666666666666666,0.01694915254237288,,,,0.3333333333333333,0.3333333333333333,,,,0.2631578947368421,0.2,0.05263157894736842,,0.3220338983050847,,0.4605177966101696,0.4696625,0.44544999999999996,0.08064516129032258,0.08333333333333333,,0.09523809523809523,0.42857142857142855,9.326315789473684,24.2,0.3374233128834356,2.0,,3.0,,4.0,1.0,3.0,1.0,1.0,1.0,3.0,,,,0.375,,0.022222222222222223,,0.09090909090909091,,0.25,,,1.0,,,,,,1.0,,,2.0,1.0,1.0,1.0,,1.0,,,,,,0.029411764705882353,0.01694915254237288,,,,,,,,,1.0,False,,,,,,,,
2738,1610612755,Andre Iguodala,Andre Iguodala,2738,PHI,11190.0,186,23,348,355,149,137.0,46,703,10.0,16.0,1.0,1.0,2.0,5.0,3.0,5.0,8.0,22.0,10.0,18.0,2.0,3.0,6.0,11.0,21.0,43,13.0,24.0,15.0,96.0,337,3.0,4.0,2.0,3.0,12.0,4.0,12,7.0,13.0,13.0,42.0,22.0,20.0,33.0,,17.0,10.0,3.0,20.0,21.0,8.0,5.0,7.0,43.0,7.0,8.0,14.0,25.0,7.0,32.0,5.0,3.0,2.0,4.0,3.0,3.0,4.0,1.0,8.0,2.0,3.0,8.0,12.0,15.0,1.0,,25.0,,9.0,1.0,2.0,42.0,145,1.0,2.0,0.5238095238095238,0.5238095238095238,0.8461538461538461,0.5416666666666666,0.6666666666666666,0.5384615384615384,0.5652173913043478,0.4883720930232558,0.75,0.3333333333333333,0.6044776119402985,0.8571428571428571,0.58,0.6075949367088608,0.8571428571428571,0.6176470588235294,0.3582089552238806,0.06976744186046512,0.0625,0.2,21.375921375921376,0.5,0.11570247933884298,0.047619047619047616,0.16326530612244897,0.12941176470588237,0.038461538461538464,0.0625,0.09523809523809523,0.07407407407407407,0.14814814814814814,0.2,,0.23880597014925373,0.625,0.6666666666666666,0.9,0.07462686567164178,0.6,0.75,0.3283582089552239,0.36363636363636365,0.38095238095238093,0.25,0.26865671641791045,0.5555555555555556,0.5555555555555556,0.8,0.14285714285714285,1.0,0.42857142857142855,0.6666666666666666,1.0,0.2,0.4,0.44,0.5454545454545454,0.5970149253731343,0.5882352941176471,0.5191353846153848,0.4583333333333333,0.5034065217391305,0.12987012987012986,0.17307692307692307,0.04,0.125,0.4375,11.237209302325583,26.475000000000005,0.4281609195402299,,,3.0,,,1.0,,,,,2.0,,,,0.375,,,,0.1,,,1.0,,,,,,,3.0,6.0,,6.0,1.0,,1.0,,,1.0,,,2.0,1.0,0.045454545454545456,,0.08955223880597014,0.5,0.5,1.0,,1.0,2.0,0.08,0.5,,False,,,,,,,1.0,1.0
202730,1610612755,Lavoy Allen,Lavoy Allen,202730,PHI,10670.0,178,29,317,331,94,95.0,42,648,9.0,13.0,4.0,6.0,2.0,4.0,6.0,16.0,10.0,17.0,,,,,,,25.0,46,,,4.0,54.0,310,7.0,10.0,,,15.0,7.0,12,,,1.0,15.0,40.0,10.0,,10.0,,,4.0,1.0,2.0,1.0,,,5.0,10.0,4.0,24.0,28.0,14.0,42.0,7.0,5.0,2.0,1.0,,,1.0,1.0,2.0,,,9.0,23.0,4.0,,,7.0,1.0,4.0,,,15.0,94,2.0,,0.8,1.0,,,,,,0.5434782608695652,0.7,0.5833333333333334,0.5434782608695652,0.7,0.5833333333333334,0.5510204081632653,0.6818181818181818,0.5769230769230769,,0.08695652173913043,0.23076923076923078,0.0625,13.858695652173912,0.5,0.2033898305084746,0.08,0.09090909090909091,0.1728395061728395,0.09090909090909091,0.06976744186046512,0.125,0.16666666666666666,0.21153846153846154,0.09090909090909091,0.09090909090909091,0.2826086956521739,0.6923076923076923,0.9,0.5555555555555556,0.34782608695652173,0.375,0.4,0.3695652173913043,0.5882352941176471,0.5882352941176471,1.0,,,,,0.6,0.6666666666666666,,,,0.3333333333333333,0.5,,,0.2826086956521739,,0.43816521739130443,0.5030888888888889,0.4522833333333333,0.08163265306122448,0.08163265306122448,,0.2777777777777778,0.2777777777777778,10.686956521739132,,0.29652996845425866,1.0,4.0,,,3.0,,10.0,8.0,,2.0,10.0,4.0,,,,0.13793103448275862,0.047619047619047616,0.17391304347826086,0.2222222222222222,0.4,0.8333333333333334,,,,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,,,,0.058823529411764705,,,,,,,,,,,False,,,,,,,,
201970,1610612755,Sam Young,Sam Young,201970,PHI,241.0,4,1,7,8,5,,3,15,,,,,,,,,,1.0,,1.0,,1.0,,1.0,,1,,1.0,,,6,,,,1.0,,,1,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,0.5,,,,18.181818181818183,,,,,,,,,,,,,,,,,,,,0.5,,,,0.5,,,,,,1.0,,,,,0.5,,0.5,,0.436975,0.48855,0.436975,,,,,,21.6,25.1,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,
202918,1610612755,Xavier Silas,Xavier Silas,202918,PHI,229.0,4,5,7,7,7,3.0,2,14,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,1,,,,2.0,3,1.0,1.0,,,2.0,1.0,1,,,,2.0,,2.0,,2.0,,,,,,,,,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,7,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,11.11111111111111,,0.5,0.3333333333333333,,0.5,0.3333333333333333,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,1.0,,0.7075,0.7075,0.7075,,,,1.0,1.0,0.7,,1.0,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,
202696,1610612755,Nikola Vucevic,Nikola Vucevic,202696,PHI,171.0,3,3,5,5,3,,2,10,,,,,,,,,,1.0,,,,,,,,1,,,1.0,1.0,2,,,,,,,1,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,2.0,,1.0,,,1.0,3,,,,,,,,,,,,,,,,0.25,,0.25,,,,,25.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.3813,,0.3813,0.5,0.5,,,1.0,18.9,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,
