EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFtPoints,PenaltyFG2M,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg3aBlocked,Charge Fouls,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,SecondChanceArc3FGA,ShortMidRangeAssists,FTOffRebounds,LostBallSteals,Blocked3s,BlockedArc3,OffFTReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Charge Fouls Drawn,BlockingFouls,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,PenaltyCorner3FGM,PenaltyCorner3Accuracy,HeaveAttempts,BlockedLongMidRange
101144,1610612753,Von Wafer,Von Wafer,101144,ORL,358.0,6,-2,12,12,11.0,9,,24,2.0,2.0,,,,,1.0,3.0,,,,,,,,3.0,5.0,,,,6.0,12,,,,5.0,,,,6.0,,6.0,,,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,6.0,11.0,,,,,,,,0.6,,0.6,,0.6,0.6,,0.6,,,,50.0,1.0,,1.0,0.16666666666666666,,,,0.4,1.0,1.0,,,,,0.6,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,0.4,,0.48100000000000004,,0.48100000000000004,,,,1.0,11.959999999999999,,0.9166666666666666,2.0,2.0,,3.0,,,,,,,,,,1.0,,,,,,,,,,,,0.6,,,,,,,,,,,,1.0,,,,,0.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,
200755,1610612753,JJ Redick,JJ Redick,200755,ORL,2574.0,43,5,82,81,35.0,27,6.0,163,5.0,5.0,,,2.0,2.0,2.0,3.0,,1.0,1.0,1.0,5.0,,4.0,9.0,10.0,1.0,6.0,6.0,27.0,79,,,,3.0,,5.0,,4.0,,18.0,3.0,,5.0,1.0,,2.0,3.0,5.0,1.0,2.0,1.0,1.0,13.0,,,,,,,2.0,,1.0,,,2.0,1.0,1.0,3.0,,6.0,2.0,,4.0,35.0,,,,1.0,0.16666666666666666,,0.16666666666666666,0.9,,0.65625,,0.25,0.75,,0.25,0.375,,,22.47191011235955,1.0,,,,,,,0.3125,1.0,1.0,,0.125,1.0,1.0,0.1875,0.6666666666666666,0.6666666666666666,0.0625,,,,0.3125,0.2,0.2,,,,0.125,0.5,,0.6875,0.2,0.481203125,,0.4812375,0.16666666666666666,0.18181818181818182,,0.14814814814814814,7.4799999999999995,25.150000000000002,0.4268292682926829,1.0,1.0,,2.0,,,,,,,1.0,,,2.0,,,,,1.0,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,0.125,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,0.14285714285714285,False,,,,
201583,1610612753,Ryan Anderson,Ryan Anderson,201583,ORL,2731.0,46,-1,84,84,33.0,25,6.0,168,1.0,2.0,,,,,1.0,2.0,4.0,4.0,1.0,2.0,4.0,1.0,2.0,2.0,4.0,6.0,8.0,4.0,26.0,88,,,5.0,2.0,2.0,3.0,,8.0,4.0,,18.0,,4.0,2.0,,1.0,1.0,2.0,1.0,,1.0,,5.0,4.0,2.0,6.0,9.0,,,,1.0,,3.0,,3.0,1.0,6.0,7.0,,5.0,3.0,,8.0,33.0,,1.0,1.0,1.0,0.75,0.6666666666666666,0.75,0.5,,0.9166666666666666,1.5,0.8,0.9285714285714286,1.25,0.8,0.6666666666666666,,,18.681318681318682,,0.07692307692307693,0.26666666666666666,0.14634146341463414,,0.1,0.25,0.16666666666666666,0.5,0.5,1.0,,,,0.16666666666666666,0.5,0.5,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,,,,0.2,0.4,0.5,0.8333333333333334,0.5,0.4863416666666667,0.37005,0.5018900000000001,0.21428571428571427,0.5,0.19230769230769232,0.3076923076923077,10.225000000000001,25.062500000000004,0.39285714285714285,,1.0,2.0,1.0,,,3.0,,3.0,,,,1.0,2.0,,2.0,2.0,,1.0,,,,,,1.0,0.5,,,0.2727272727272727,,0.10714285714285714,,0.4,0.25,,,0.125,0.2727272727272727,,,,1.0,0.2,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,False,1.0,1.0,,
2047,1610612753,Quentin Richardson,Quentin Richardson,2047,ORL,2056.0,34,-1,63,63,24.0,23,6.0,126,,1.0,,,,1.0,1.0,1.0,,,,1.0,3.0,,1.0,1.0,3.0,1.0,3.0,,5.0,63,,,3.0,,,1.0,,,,2.0,,3.0,3.0,1.0,,,,,,,,,,2.0,3.0,10.0,10.0,,,3.0,,3.0,2.0,,5.0,1.0,2.0,1.0,,,,,,24.0,,,,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.4166666666666667,1.5,,0.4166666666666667,1.5,,0.5,,,15.714285714285715,0.6,0.13636363636363635,0.2222222222222222,0.16129032258064516,0.125,0.2857142857142857,,0.16666666666666666,,,,0.16666666666666666,,,0.16666666666666666,1.0,1.0,,,,,0.5,0.3333333333333333,0.3333333333333333,,,,,1.0,,0.6666666666666666,0.3333333333333333,0.4964583333333333,0.61815,0.50805,,,0.6,,8.166666666666666,24.5,0.38095238095238093,,,,,,,,5.0,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,0.2857142857142857,,,,,,,,,1.0,1.0,,,1.0,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,1.0,,,False,,,,
2749,1610612753,Jameer Nelson,Jameer Nelson,2749,ORL,1785.0,30,-15,52,54,29.0,20,1.0,106,2.0,2.0,,,2.0,3.0,,,,,,,4.0,,2.0,4.0,5.0,,4.0,5.0,13.0,62,,,,1.0,,2.0,,2.0,,8.0,,,3.0,,,,3.0,3.0,2.0,1.0,,,9.0,1.0,2.0,3.0,3.0,,,1.0,1.0,,1.0,,2.0,,1.0,6.0,,9.0,2.0,1.0,2.0,29.0,,,,,,,,0.8,,0.4444444444444444,,0.3333333333333333,0.5,,0.3333333333333333,0.4444444444444444,,,27.27272727272727,0.5,0.13333333333333333,0.09090909090909091,0.11538461538461539,0.14285714285714285,0.3333333333333333,,0.2222222222222222,1.0,1.0,,0.3333333333333333,0.6666666666666666,0.6666666666666666,,,,,,,,0.4444444444444444,,,,,,,0.6666666666666666,,0.6666666666666666,,0.46267499999999995,,0.506625,0.25,0.2857142857142857,,0.15384615384615385,6.68,32.275,0.5576923076923077,1.0,1.0,,1.0,,,,,,,1.0,,,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,0.125,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.2,False,,,1.0,
202350,1610612753,Daniel Orton,Daniel Orton,202350,ORL,470.0,8,3,17,16,17.0,16,,33,,,,,,,,,,,,,,,,,,,,4.0,4.0,11,,,,,,,4.0,4.0,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,,2.0,2.0,,4.0,1.0,1.0,4.0,17.0,1.0,,,,,,,,,,,,1.0,,1.0,,,,11.76470588235294,,0.2857142857142857,,0.2,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,
202397,1610612753,Ish Smith,Ish Smith,202397,ORL,277.0,5,1,10,9,10.0,9,,19,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,0.2,,0.16666666666666666,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,1.0
202712,1610612753,Justin Harper,Justin Harper,202712,ORL,277.0,5,1,10,9,10.0,9,,19,,,,,,,,1.0,,,,,,,,,1.0,,,,,7,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.4003,,0.4003,,,,,18.2,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,
2768,1610612753,Chris Duhon,Chris Duhon,2768,ORL,1373.0,23,20,46,45,18.0,20,5.0,91,,,,,,1.0,,,,,,,2.0,,,,1.0,,2.0,,,34,,,,,,,,,,,,,2.0,,,1.0,1.0,2.0,,1.0,1.0,,5.0,,3.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,,3.0,1.0,2.0,1.0,,2.0,,1.0,,18.0,1.0,,,,,,,,,,,,,,,0.6666666666666666,,,14.0,0.6666666666666666,0.17647058823529413,,0.13043478260869565,0.5,0.1,,,,,,0.3333333333333333,,,,,,,,,,0.6666666666666666,,,,,,,,,0.6666666666666666,,0.49438333333333334,,,,,,,4.9,26.6,0.391304347826087,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,False,,,,
201947,1610612753,Earl Clark,Earl Clark,201947,ORL,2338.0,39,5,73,73,31.0,32,6.0,146,4.0,5.0,,,1.0,3.0,,1.0,,,,,,,,5.0,9.0,,,2.0,12.0,68,1.0,3.0,2.0,3.0,,,1.0,5.0,6.0,4.0,,,,,1.0,,,,,,,,,3.0,7.0,10.0,13.0,1.0,,2.0,1.0,1.0,1.0,,3.0,,1.0,2.0,,3.0,1.0,1.0,5.0,31.0,1.0,0.6,0.75,,,,,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.6666666666666666,0.6,0.3333333333333333,0.625,,0.1111111111111111,0.3333333333333333,16.25,0.6666666666666666,0.30434782608695654,0.3,0.30303030303030304,0.42857142857142855,0.3333333333333333,,0.5555555555555556,0.8,0.8,0.75,0.3333333333333333,0.3333333333333333,0.5,0.1111111111111111,,,,,,,,,,,,,,,,0.5555555555555556,,0.5105999999999999,0.40609999999999996,0.4983666666666667,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.4166666666666667,5.599999999999999,,0.4246575342465753,1.0,2.0,,2.0,2.0,,3.0,,3.0,,1.0,,,1.0,,,,,1.0,2.0,2.0,,2.0,,,0.6666666666666666,,,0.21428571428571427,,0.10714285714285714,0.3333333333333333,0.4,,,,0.14285714285714285,0.3333333333333333,,,,,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,False,,,,
2045,1610612753,Hedo Turkoglu,Hedo Turkoglu,2045,ORL,1107.0,18,6,35,36,18.0,12,,71,,,,,,,,1.0,,,,,3.0,,2.0,,1.0,,3.0,2.0,2.0,34,,,,1.0,,2.0,2.0,2.0,,,,,3.0,,,2.0,,2.0,,,1.0,1.0,4.0,1.0,1.0,2.0,2.0,1.0,,,1.0,,1.0,,1.0,1.0,1.0,1.0,,3.0,,,2.0,18.0,,,,,,,,,,,,,0.2,,0.25,0.75,,,17.142857142857142,,0.1111111111111111,0.1,0.10526315789473684,,0.16666666666666666,0.3333333333333333,,,,,,,,0.25,,,,,,,0.75,,,,,,,0.6666666666666666,,0.75,,0.489425,,0.47026666666666667,0.2,,,1.0,16.6,25.666666666666668,0.5142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,0.25,False,,,,
2202,1610612753,Jason Richardson,Jason Richardson,2202,ORL,1079.0,18,-12,31,33,24.0,18,,64,,,,,,,2.0,4.0,,,,1.0,4.0,1.0,4.0,2.0,4.0,1.0,4.0,1.0,8.0,40,,,,3.0,1.0,4.0,1.0,8.0,2.0,2.0,3.0,,4.0,1.0,,,,,,,,,,,,,,,,2.0,,2.0,1.0,1.0,3.0,,,1.0,,2.0,,1.0,8.0,24.0,1.0,0.5,0.5,1.0,0.25,0.25,0.25,0.5,,0.4375,,0.5,0.4444444444444444,,0.5,0.5,,,38.70967741935484,0.6666666666666666,,,,,,,,,,,,,,0.5,0.5,0.5,,,,,0.5,0.25,0.25,,,,,0.5714285714285714,0.25,0.5,0.25,0.46214999999999995,,0.4739714285714286,,,,1.0,18.775,25.549999999999997,0.7741935483870968,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,False,,,,
