EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGA,LiveBallTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,LiveBallTurnoverPct,OffAtRimReboundPct,BlocksRecoveredPct,SecondChanceArc3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PtsUnassisted2s,PtsPutbacks,LongMidRangeAssists,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,BadPassTurnovers,PenaltyTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,TwoPtShootingFoulsDrawnPct,Arc3Assists,SelfOReb,LostBallSteals,BlockedLongMidRange,BlockedShortMidRange,3SecondViolations,AtRimPctBlocked,SelfORebPct,PtsUnassisted3s,ShortMidRangeAssists,FTOffRebounds,LostBallOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,ShortMidRangePctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,Charge Fouls Drawn,BlockingFoulsDrawn,HeaveAttempts,on,DefensiveGoaltends,OffCorner3ReboundPct
202697,1610612752,Iman Shumpert,Iman Shumpert,202697,NYK,1159.0,19,-28.0,35,36,,12.0,5.0,71,,1.0,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,50,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,0.5,1.0,,7.317073170731708,,0.09090909090909091,,,0.07692307692307693,,,,,0.2,,,0.5,,,,,,,,,,,,0.5,,,,,,,,,,,,,1.0,,0.67255,,,,,,,2.0,25.7,,1.0,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,
201962,1610612752,Toney Douglas,Toney Douglas,201962,NYK,314.0,5,,9,8,,,,17,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,8,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,1.0,,,1.0,,,,,,11.11111111111111,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,0.8118,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1710,1610612752,Mike Bibby,Mike Bibby,1710,NYK,1967.0,33,-4.0,58,58,17.0,5.0,10.0,116,,,,,,,,1.0,,1.0,,,1.0,6.0,,3.0,,,1.0,7.0,,3.0,51,,1.0,,,,,3.0,,,,3.0,6.0,1.0,,3.0,,3.0,,2.0,6.0,,5.0,2.0,1.0,8.0,,8.0,,,,,3.0,1.0,4.0,1.0,1.0,,,,,17.0,,,,1.0,0.14285714285714285,,,0.14285714285714285,,,0.21428571428571427,,,0.21428571428571427,,,1.0,,,13.698630136986301,0.5,0.125,,0.3333333333333333,0.22580645161290322,,,,,0.25,0.3333333333333333,0.3333333333333333,,,,,,,,,0.14285714285714285,,,,0.8571428571428571,0.16666666666666666,0.16666666666666666,1.0,1.0,,,,,,,1.0,,1.0,0.16666666666666666,0.47526428571428575,,0.38284999999999997,,,,,,25.900000000000002,0.29310344827586204,,3.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,False,,
200779,1610612752,Steve Novak,Steve Novak,200779,NYK,1478.0,25,-8.0,45,47,16.0,,8.0,92,,,,,,1.0,2.0,2.0,,,,,1.0,1.0,,,,1.0,3.0,3.0,,9.0,42,,,,,,,,,,,6.0,1.0,1.0,,,,,,,,,2.0,3.0,,5.0,1.0,6.0,,,,,,1.0,1.0,,,,,,,16.0,,,,0.6666666666666666,1.0,,,1.0,,,1.125,,,1.125,,,0.75,,,7.017543859649123,,0.2727272727272727,,0.16666666666666666,0.21739130434782608,0.03333333333333333,,0.3333333333333333,0.5,,0.2857142857142857,,,,,,0.25,,,,0.5,1.0,1.0,0.5,0.25,1.0,1.0,1.0,,,,,,,,,,0.75,1.0,0.5219875,,,,,,,19.9,23.866666666666664,0.35555555555555557,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.1111111111111111,,0.25,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,False,,
202361,1610612752,Landry Fields,Landry Fields,202361,NYK,1731.0,29,1.0,50,48,17.0,5.0,7.0,98,1.0,2.0,1.0,2.0,1.0,1.0,,1.0,,,,,,,,,5.0,8.0,,1.0,2.0,12.0,45,,,2.0,3.0,6.0,,,,6.0,4.0,,,,1.0,2.0,1.0,3.0,,1.0,7.0,,3.0,1.0,,4.0,,4.0,,,1.0,,1.0,,,2.0,,,2.0,,6.0,17.0,,0.4,0.4,,,,,,0.625,0.5,0.5555555555555556,1.0,0.5,0.6,1.0,0.5,0.1111111111111111,0.125,,18.965517241379313,,0.058823529411764705,,0.25,0.13793103448275862,,,,,0.125,0.14285714285714285,0.4,0.2222222222222222,0.5,1.0,1.0,0.1111111111111111,1.0,1.0,1.0,0.1111111111111111,,,,,,,,,,,0.3333333333333333,0.5,,,,,0.3333333333333333,,0.5002333333333333,0.5951,0.48606666666666665,0.1,,0.16666666666666666,0.5,8.0,24.1,0.34,,,,,1.0,,,,,,,,,,,,3.0,5.0,1.0,1.0,,6.0,,1.0,,1.0,,1.0,,,1.0,1.0,,,,0.5555555555555556,0.6,0.6,,,,0.1111111111111111,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,False,,
202366,1610612752,Jerome Jordan,Jerome Jordan,202366,NYK,222.0,4,-3.0,7,8,7.0,,2.0,15,1.0,2.0,1.0,2.0,,,,,,,,,,,,,1.0,2.0,,,,2.0,7,,,2.0,1.0,2.0,,,,2.0,,,,,,,,,,,,2.0,,,,,2.0,2.0,,,,,,,,,,,,,2.0,7.0,,,,,,,,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,,20.0,,,0.6666666666666666,,,0.3333333333333333,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,1.0,0.5,,,,,1.0,,0.5356,0.5356,0.5356,,,1.0,1.0,1.15,,1.0,,,,,,,,,,,,1.0,,,1.0,2.0,,,1.0,2.0,,2.0,2.0,,,,,,,,,0.5,,1.0,,,,,,1.0,0.5,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,False,,
202725,1610612752,Josh Harrellson,Josh Harrellson,202725,NYK,985.0,16,5.0,28,29,16.0,,5.0,57,,2.0,,,1.0,2.0,,1.0,,,,1.0,,,,,3.0,6.0,,1.0,,6.0,18,,,,2.0,3.0,,1.0,,4.0,4.0,,,,2.0,,,,,,,2.0,,3.0,1.0,4.0,2.0,6.0,,,1.0,,2.0,1.0,4.0,1.0,,1.0,,,4.0,16.0,,0.6666666666666666,0.6666666666666666,,,,,,0.5,0.6666666666666666,0.42857142857142855,,0.5,0.42857142857142855,,0.5,0.14285714285714285,0.3333333333333333,,25.714285714285715,0.5,0.3333333333333333,0.15384615384615385,,0.17647058823529413,0.10526315789473684,,1.0,,0.16666666666666666,,,0.2857142857142857,,,,0.2857142857142857,0.5,0.5,1.0,0.14285714285714285,,,,,,,,,,,,,0.25,,,,0.42857142857142855,,0.42074999999999996,0.4409,0.41093749999999996,,,,0.6666666666666666,8.766666666666667,23.5,0.5714285714285714,,1.0,,,,,,,,,0.5,0.16666666666666666,,,,2.0,2.0,2.0,,2.0,,2.0,,,,,1.0,1.0,1.0,,,,,0.2,,0.2857142857142857,1.0,1.0,0.5,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,False,,
2747,1610612752,JR Smith,JR Smith,2747,NYK,1932.0,32,-3.0,56,55,10.0,5.0,8.0,111,,4.0,,,1.0,8.0,,2.0,,,,,,1.0,,,3.0,15.0,,3.0,2.0,8.0,52,,,,1.0,2.0,,,,2.0,,,1.0,,1.0,2.0,2.0,4.0,1.0,1.0,10.0,,1.0,1.0,,2.0,,2.0,,,,,,1.0,3.0,2.0,,,2.0,,2.0,10.0,,,,,,,,,0.2,0.5,0.16666666666666666,,0.5,0.21052631578947367,,0.5,0.16666666666666666,0.06666666666666667,,27.941176470588232,,0.05555555555555555,,0.0625,0.058823529411764705,,,,,0.16666666666666666,0.1,,0.2222222222222222,,,,0.4444444444444444,0.125,0.125,,0.1111111111111111,,,,0.05555555555555555,,,,,,,,,,,,,0.3888888888888889,,0.46641944444444444,0.473,0.3424,0.05263157894736842,,,0.25,13.266666666666667,23.599999999999998,0.17857142857142858,,,,,,,,,,,,,,,,,2.0,3.0,,1.0,,6.0,,1.0,,,,,,,1.0,,,,,0.16666666666666666,0.6666666666666666,0.6666666666666666,,,,0.0625,1.0,,,,,,0.25,,,,,,,,,,,,,,,,,False,,
2199,1610612752,Tyson Chandler,Tyson Chandler,2199,NYK,741.0,12,-4.0,21,21,1.0,5.0,3.0,42,2.0,5.0,,,,,,,,,,,,,,,2.0,5.0,,,,4.0,23,,,2.0,,,,,,,2.0,,,,,,,,,,,4.0,,1.0,,1.0,4.0,5.0,1.0,1.0,2.0,,3.0,1.0,3.0,,,,,,,1.0,,0.5,1.0,,,,,,0.4,,0.4,0.3333333333333333,,0.4,0.3333333333333333,,,,,28.57142857142857,,0.14285714285714285,0.3076923076923077,,0.07692307692307693,0.2857142857142857,,,0.2,,,,1.0,0.4,0.4,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5981799999999999,0.5837,,,,0.5,,1.2,,0.047619047619047616,,1.0,1.0,,,2.0,,2.0,,,0.3333333333333333,0.375,,,1.0,3.0,,,1.0,3.0,,2.0,2.0,,,,,,,,,0.3333333333333333,,0.3333333333333333,,,,,,1.0,0.3333333333333333,,,1.0,,,2.0,,,0.3333333333333333,,,,,2.0,,,,,,,,,,,False,,
2405,1610612752,Amar'e Stoudemire,Amar'e Stoudemire,2405,NYK,630.0,10,-11.0,20,18,1.0,5.0,2.0,38,2.0,3.0,,,,1.0,,,,,,,,,,,2.0,4.0,,,3.0,7.0,26,,,,,,,,,,4.0,,,,1.0,,,,,,,1.0,,,,,1.0,1.0,,,2.0,,3.0,1.0,2.0,3.0,,,4.0,,,1.0,,1.0,1.0,,,,,,0.5,,0.5,,,0.5833333333333334,,,,0.25,,42.85714285714286,,,0.25,,,0.14285714285714285,,,,,,,0.75,0.6666666666666666,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,0.75,,0.57755,,,0.3333333333333333,,,,4.625,,0.05,,1.0,1.0,1.0,1.0,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,0.3333333333333333,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,False,1.0,
2407,1610612752,Jared Jeffries,Jared Jeffries,2407,NYK,897.0,15,-1.0,25,26,,,5.0,51,,3.0,,,1.0,1.0,,,,,,,,,,,1.0,5.0,,,,2.0,23,,,,,,,,,,2.0,,,,,,,,,,,2.0,1.0,1.0,,2.0,4.0,6.0,1.0,1.0,,,1.0,1.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,0.2,,0.2,,,0.2,,,,,,17.142857142857142,,0.1,0.125,0.14285714285714285,0.11764705882352941,0.19047619047619047,0.5,,0.14285714285714285,,0.2,,0.6,,,,0.2,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.6,,0.51554,0.5222333333333333,,,,,,5.64,,,,1.0,,,,,,,,1.0,1.0,0.1111111111111111,,,,3.0,,1.0,,4.0,,,,,2.0,,1.0,,,,,,0.4,,0.3333333333333333,0.2,,,,0.75,,,,2.0,,,,,,0.5,,,,,,,,,,,,,,,,False,,0.5
201962,1610612752,Toney Douglas,Toney Douglas,201962,NYK,187.0,3,-2.0,5,5,,,,10,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,
