EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChancePoints,StepOutOfBoundsTurnovers,Offensive Fouls,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChancePointsPct,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFtPoints,PtsAssisted2s,FTDefRebounds,SelfOReb,Offensive Fouls Drawn,BlockingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,DefFTReboundPct,OffLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,OffThreePtRebounds,LostBallOutOfBoundsTurnovers,Charge Fouls,Blocked3s,BlockedArc3,SecondChanceFg2Pct,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3FGM,HeaveAttempts,Fg3aBlocked,BlockedLongMidRange,BlockedShortMidRange,FG3APctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,OffFTReboundPct,OffCorner3ReboundPct,Loose Ball Fouls Drawn,DefensiveGoaltends,Charge Fouls Drawn,3SecondViolations,on,3pt And 1 Free Throw Trips,BlockingFouls,Corner3PctBlocked,Clear Path Fouls,LongMidRangePctBlocked,OffensiveGoaltends
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,4915.0,82,22,152,163,55,78,20,315,4.0,7.0,1.0,3.0,5.0,2.0,10.0,3.0,6.0,1.0,2.0,1.0,3.0,8.0,2.0,2.0,5.0,9,23,4.0,10.0,7.0,37,158,1.0,3.0,5.0,12.0,2.0,5.0,7.0,23.0,18.0,6.0,6.0,8.0,3.0,3.0,11.0,6.0,17.0,2.0,4.0,8.0,1.0,2.0,40.0,2.0,2.0,8.0,10.0,2.0,12.0,9.0,5.0,4.0,6.0,1.0,5.0,2.0,1.0,1.0,8.0,1.0,4.0,2.0,7,1.0,11.0,8.0,1.0,1.0,2.0,2.0,23.0,53,2.0,2.0,0.5,0.4,0.4,0.4,0.391304347826087,0.4166666666666667,0.45454545454545453,0.47058823529411764,0.5,0.55,0.30303030303030304,0.13043478260869565,0.14285714285714285,0.2,25.0,0.75,0.17777777777777778,0.04878048780487805,0.1111111111111111,0.15873015873015872,0.03278688524590164,0.07142857142857142,0.047619047619047616,0.18181818181818182,0.15,0.21428571428571427,0.08333333333333333,0.16666666666666666,0.21212121212121213,0.5714285714285714,0.6666666666666666,0.30303030303030304,0.2,0.25,0.18181818181818182,0.5,0.5,0.06060606060606061,0.5,0.5,1.0,0.24242424242424243,0.375,0.375,0.3333333333333333,0.25,0.25,0.5,0.29411764705882354,0.6,0.29411764705882354,0.4,0.5151515151515151,0.375,0.45475151515151513,0.5076,0.42154411764705885,0.058823529411764705,0.08333333333333333,0.6216216216216216,8.87391304347826,25.530000000000005,0.3618421052631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
200751,1610612746,Randy Foye,Randy Foye,200751,LAC,2425.0,40,8,71,79,28,48,10,150,,1.0,,,1.0,,1.0,2.0,4.0,,,,3.0,5.0,1.0,1.0,3.0,2,6,3.0,5.0,,13,82,,1.0,1.0,3.0,1.0,3.0,,5.0,4.0,6.0,3.0,5.0,3.0,,2.0,,2.0,,,1.0,,1.0,4.0,,1.0,,1.0,,1.0,3.0,,3.0,2.0,,2.0,2.0,,,4.0,2.0,1.0,,2,,,,,,,,5.0,27,1.0,,0.6666666666666666,0.6,0.3333333333333333,0.6,0.3333333333333333,0.3333333333333333,0.5909090909090909,0.4166666666666667,0.5909090909090909,0.4166666666666667,0.45454545454545453,,,,18.29268292682927,0.5,,,0.1,0.029411764705882353,,,,,,,,0.3333333333333333,0.09090909090909091,,,0.09090909090909091,,,0.36363636363636365,0.5,0.5,,,,,0.45454545454545453,0.6,0.6,0.6666666666666666,,,1.0,0.16666666666666666,,0.5,0.3333333333333333,0.5454545454545454,0.6,0.4380636363636363,0.52185,0.4386416666666666,,,0.38461538461538464,13.616666666666665,25.880000000000003,0.39436619718309857,1.0,1.0,3.0,1.0,1.0,1.0,1.5,1.5,1.0,1.0,0.23076923076923078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201156,1610612746,Nick Young,Nick Young,201156,LAC,7214.0,120,34,226,231,57,60,29,457,3.0,5.0,,1.0,2.0,2.0,5.0,4.0,11.0,6.0,12.0,,6.0,12.0,2.0,4.0,7.0,9,21,12.0,24.0,10.0,64,226,,2.0,2.0,4.0,7.0,10.0,2.0,27.0,16.0,24.0,12.0,12.0,6.0,,2.0,,2.0,,,1.0,,1.0,4.0,1.0,2.0,3.0,6.0,1.0,7.0,2.0,1.0,1.0,6.0,,1.0,,5.0,,6.0,2.0,,5.0,9,1.0,8.0,11.0,,,3.0,1.0,27.0,56,1.0,1.0,0.6666666666666666,0.5,0.7,0.5,0.42857142857142855,0.5,0.6,0.8928571428571429,0.64,0.9,0.5333333333333333,,,,21.875,1.0,0.0410958904109589,0.015873015873015872,0.06451612903225806,0.04807692307692308,0.011764705882352941,,,,0.037037037037037035,0.09523809523809523,0.04,0.16666666666666666,0.1111111111111111,0.6,0.6,0.1111111111111111,0.4,0.4,0.24444444444444444,0.36363636363636365,0.36363636363636365,0.26666666666666666,0.5,0.5,1.0,0.26666666666666666,0.5,0.5,0.3333333333333333,,,1.0,0.14285714285714285,0.5,0.5,0.5714285714285714,0.6444444444444445,0.5,0.4952488888888889,0.52155,0.5014892857142856,0.08163265306122448,0.125,0.421875,12.757142857142858,24.870833333333334,0.252212389380531,1.0,1.0,4.0,,,0.5,0.75,0.6666666666666666,0.5,,0.0625,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,0.1111111111111111,0.1111111111111111,0.08333333333333333,0.045454545454545456,0.041666666666666664,1.0,0.3333333333333333,0.21428571428571427,1.0,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
202339,1610612746,Eric Bledsoe,Eric Bledsoe,202339,LAC,11334.0,189,38,347,360,96,123,44,707,22.0,32.0,7.0,4.0,5.0,5.0,14.0,7.0,10.0,2.0,4.0,,1.0,3.0,,,1.0,34,56,3.0,7.0,10.0,87,368,9.0,,7.0,10.0,,3.0,7.0,21.0,56.0,9.0,,3.0,1.0,6.0,16.0,7.0,23.0,5.0,2.0,12.0,1.0,3.0,53.0,8.0,5.0,9.0,14.0,12.0,26.0,13.0,6.0,7.0,7.0,1.0,6.0,8.0,1.0,1.0,15.0,1.0,1.0,8.0,23,1.0,13.0,16.0,1.0,,4.0,5.0,18.0,94,2.0,2.0,1.0,0.42857142857142855,,0.42857142857142855,0.6071428571428571,0.7,0.6111111111111112,0.5384615384615384,0.6126760563380281,0.5833333333333334,0.1111111111111111,0.10714285714285714,0.09375,0.21428571428571427,21.51898734177215,0.4666666666666667,0.07964601769911504,0.07920792079207921,0.1111111111111111,0.08860759493670886,0.08759124087591241,0.06451612903225806,0.1,0.09090909090909091,0.06976744186046512,0.08108108108108109,0.08571428571428572,0.2,0.5079365079365079,0.6875,0.7586206896551724,0.2222222222222222,0.35714285714285715,0.45454545454545453,0.15873015873015872,0.7,0.7,0.06349206349206349,0.5,0.5,1.0,0.047619047619047616,0.3333333333333333,0.3333333333333333,1.0,0.7777777777777778,,,0.38461538461538464,0.8,0.07692307692307693,,0.6190476190476191,0.3333333333333333,0.49911428571428573,0.5394142857142857,0.45673461538461546,0.06060606060606061,0.06779661016949153,0.2413793103448276,6.533928571428571,24.199999999999996,0.276657060518732,,,14.0,,2.0,,0.7777777777777778,0.7777777777777778,,,0.16091954022988506,,2.0,,12.0,,1.0,2.0,,,3.0,3.0,4.0,2.0,0.17647058823529413,0.21428571428571427,,0.06666666666666667,0.05,0.5,0.13636363636363635,0.15384615384615385,,,6.0,7.0,12.0,4.0,2.0,2.0,1.0,1.0,0.7777777777777778,0.1111111111111111,0.16,0.2,0.2857142857142857,0.8571428571428571,,,,,,,,,,,,,,,,,,True,,,,,,
2590,1610612746,Mo Williams,Mo Williams,2590,LAC,6682.0,111,23,201,203,37,39,26,404,4.0,7.0,2.0,,1.0,1.0,5.0,12.0,19.0,1.0,2.0,1.0,4.0,11.0,1.0,1.0,2.0,17,31,5.0,13.0,5.0,54,214,4.0,2.0,3.0,6.0,1.0,2.0,,9.0,20.0,15.0,,10.0,4.0,3.0,10.0,,10.0,,,6.0,2.0,2.0,20.0,,1.0,3.0,4.0,,4.0,4.0,3.0,1.0,2.0,,1.0,3.0,1.0,1.0,5.0,,,4.0,10,,7.0,5.0,1.0,,3.0,,9.0,37,,,1.0,0.38461538461538464,0.5,0.4166666666666667,0.5483870967741935,0.5,0.5568181818181818,0.5625,0.5869565217391305,0.5625,0.29545454545454547,0.0967741935483871,0.14285714285714285,0.4,22.270742358078603,0.4,0.04477611940298507,,0.034482758620689655,0.041666666666666664,,,,,0.08333333333333333,0.047619047619047616,0.038461538461538464,,0.1590909090909091,0.5714285714285714,0.6666666666666666,0.11363636363636363,0.2,0.3333333333333333,0.4318181818181818,0.631578947368421,0.631578947368421,0.045454545454545456,0.5,0.5,1.0,0.25,0.36363636363636365,0.4,1.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.125,,0.25,0.5,0.45454545454545453,0.4,0.4587918604651163,0.43731,0.39889285714285716,0.06521739130434782,0.09090909090909091,0.16666666666666666,13.038709677419355,27.63076923076923,0.18407960199004975,,1.0,9.0,,2.0,0.5,0.75,0.75,,,0.16666666666666666,,,,14.0,,,1.0,,,2.0,,2.0,1.0,0.4117647058823529,0.4117647058823529,,,,0.5,0.75,,,,1.0,3.0,,,,,,,0.75,,,,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,0.07692307692307693,0.09090909090909091,1.0,1.0,1.0,,,,,,,,True,,,,,,
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,2001.0,33,8,61,66,23,40,3,127,6.0,7.0,1.0,2.0,2.0,,,,,,,,,,,,,6,7,,,1.0,13,75,1.0,,2.0,2.0,,,,4.0,2.0,,,,,,,,,,,,,,,2.0,2.0,5.0,7.0,2.0,9.0,3.0,1.0,2.0,,,,,,,,,,4.0,4,,2.0,4.0,,,1.0,1.0,4.0,23,,,,,,,0.8571428571428571,1.0,0.8571428571428571,1.0,0.7222222222222222,0.6666666666666666,,,,,14.0625,,0.25,0.14285714285714285,0.3333333333333333,0.2692307692307692,0.09523809523809523,,0.5,0.25,0.14285714285714285,0.4,0.5,0.25,1.0,0.8571428571428571,0.8571428571428571,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,1.0,,0.6474428571428571,0.6566,0.7764,0.125,0.125,0.3076923076923077,1.4285714285714286,,0.3770491803278688,,,,,,,,,,,,,,,10.0,,,,,,2.0,1.0,2.0,1.0,0.8333333333333334,0.8333333333333334,,0.14285714285714285,,0.5,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,,,,,
201933,1610612746,Blake Griffin,Blake Griffin,201933,LAC,6086.0,101,43,186,196,63,82,22,382,20.0,24.0,3.0,5.0,7.0,4.0,14.0,1.0,3.0,,,,,,,,,25,41,,,16.0,66,184,4.0,,7.0,9.0,,,7.0,21.0,22.0,,,,,3.0,5.0,6.0,11.0,4.0,2.0,2.0,,3.0,28.0,2.0,3.0,9.0,14.0,5.0,19.0,8.0,4.0,4.0,3.0,,1.0,2.0,2.0,1.0,5.0,,,2.0,8,1.0,21.0,21.0,3.0,,10.0,2.0,21.0,62,2.0,2.0,,,,,0.6097560975609756,0.7777777777777778,0.6097560975609756,0.7777777777777778,0.66,0.8076923076923077,,0.07317073170731707,0.041666666666666664,0.14285714285714285,25.943396226415093,0.6,0.14516129032258066,0.0425531914893617,0.14285714285714285,0.14457831325301204,0.05714285714285714,0.058823529411764705,0.043478260869565216,0.1875,0.16,0.09523809523809523,0.1875,,0.5853658536585366,0.8333333333333334,0.8695652173913043,0.34146341463414637,0.2857142857142857,0.3333333333333333,0.07317073170731707,0.3333333333333333,0.3333333333333333,,,,,,,,,0.75,,,0.7777777777777778,0.7142857142857143,,,0.5853658536585366,,0.4696999999999999,0.5708666666666667,0.44075555555555557,0.20833333333333334,0.20833333333333334,0.3181818181818182,4.434146341463415,,0.3387096774193548,,,4.0,,1.0,,0.5,0.5,,,0.06060606060606061,,,,28.0,2.0,,1.0,,,5.0,4.0,5.0,5.0,0.56,0.6086956521739131,0.2857142857142857,,,1.0,0.6,,,,2.0,2.0,4.0,2.0,,,,,0.5,0.08695652173913043,0.058823529411764705,0.25,1.0,0.6666666666666666,,,,,1.0,,,,,,1.0,0.08333333333333333,0.16666666666666666,,,,,True,,,,,,
2250,1610612746,Bobby Simmons,Bobby Simmons,2250,LAC,562.0,9,4,19,18,9,14,1,37,,1.0,,,,,,1.0,1.0,,1.0,,,1.0,,,,1,2,,2.0,,2,17,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,3,,,,,,,,,9,,,,,,,0.5,,0.25,,0.25,,0.5,,,,25.0,,,,,,,,,,,,,,0.25,,,,,,0.25,1.0,1.0,0.25,,,,0.25,,,,,,,,,,,0.75,,0.47745000000000004,,,,,,10.9,25.15,0.47368421052631576,,,2.0,,1.0,,1.0,1.0,,,1.0,,,,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,True,,,,,,
2030,1610612746,Kenyon Martin,Kenyon Martin,2030,LAC,6228.0,104,12,192,196,36,37,27,388,9.0,11.0,4.0,,1.0,2.0,5.0,5.0,10.0,,,,,,,,,16,26,,,4.0,36,200,4.0,,,2.0,,,2.0,2.0,10.0,,,,,2.0,2.0,1.0,3.0,1.0,,1.0,,1.0,7.0,7.0,4.0,9.0,14.0,8.0,22.0,1.0,,1.0,1.0,,1.0,1.0,,,2.0,,,12.0,19,,7.0,6.0,,,2.0,1.0,2.0,35,,1.0,,,,,0.6153846153846154,,0.6153846153846154,,0.6206896551724138,0.3333333333333333,,0.07692307692307693,0.09090909090909091,0.2,14.09090909090909,0.5,0.140625,0.1044776119402985,0.12121212121212122,0.13402061855670103,0.0975609756097561,0.11764705882352941,0.1111111111111111,,0.2727272727272727,0.13043478260869565,0.10344827586206896,0.25,0.4230769230769231,0.8181818181818182,0.9,0.19230769230769232,0.4,0.5,0.38461538461538464,0.5,0.5,,,,,,,,,1.0,,,0.5,,,,0.4230769230769231,,0.45549615384615383,0.526,0.46915,0.07142857142857142,0.07142857142857142,0.05555555555555555,9.46923076923077,,0.1875,,,8.0,,1.0,,1.0,1.0,,,0.2222222222222222,,,,22.0,1.0,,,,,11.0,8.0,12.0,1.0,0.6875,0.9166666666666666,0.1,0.08695652173913043,,0.08333333333333333,0.4444444444444444,,,,4.0,4.0,8.0,1.0,,,1.0,1.0,1.0,0.06666666666666667,0.1111111111111111,1.0,1.0,1.0,,,,,3.0,,,,,,,,,2.0,1.0,,,True,,,,,,
2406,1610612746,Caron Butler,Caron Butler,2406,LAC,2340.0,39,-12,74,75,32,40,7,149,,,,,,,2.0,1.0,1.0,,,,2.0,6.0,,,,1,3,2.0,6.0,2.0,10,87,1.0,,,1.0,,,,,2.0,6.0,,6.0,2.0,,,1.0,1.0,,1.0,,,,3.0,,2.0,2.0,5.0,,5.0,,,,,,,3.0,,2.0,3.0,,1.0,1.0,4,1.0,4.0,2.0,,,1.0,,,32,1.0,,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.4444444444444444,,0.5,,0.6666666666666666,,,,16.049382716049383,,0.09090909090909091,,0.2857142857142857,0.13793103448275862,,,,0.16666666666666666,,0.125,0.5,,,,,0.2222222222222222,,,0.1111111111111111,1.0,1.0,,,,,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,0.6666666666666666,0.3333333333333333,0.47010555555555555,0.3959,0.3959,0.1,0.25,,8.966666666666667,25.616666666666664,0.43243243243243246,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,True,,,,,,
