EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,LostBallOutOfBoundsTurnovers,Clear Path Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,OffCorner3ReboundPct,BlockingFouls,SecondChanceArc3FGM,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,OffensiveGoaltends,Arc3PctBlocked,on,HeaveAttempts,BlockedArc3
200797,1610612738,Ryan Hollins,Ryan Hollins,200797,BOS,5281.0,88,12,151,144,45,26,19,295,6.0,11.0,2.0,3.0,,,,3.0,,,6.0,14.0,3.0,15.0,142,2.0,4.0,1.0,5.0,,3.0,,,8.0,4.0,2.0,,5.0,1.0,6.0,1.0,,3.0,,2.0,13.0,3.0,8.0,,4.0,2.0,2.0,8,11.0,19,1.0,,,,,,,1.0,,,1.0,,,5.0,12,,1.0,,11.0,1.0,,6.0,,3.0,,3.0,,2.0,,1.0,3.0,2.0,,,44,,0.6666666666666666,0.8,0.42857142857142855,0.5,,0.42857142857142855,0.5,,0.4411764705882353,0.4166666666666667,,,,,,10.285714285714286,,0.4,,0.0392156862745098,0.16,0.19047619047619047,0.125,0.08333333333333333,0.14864864864864866,0.3333333333333333,0.08695652173913043,0.08333333333333333,0.0625,0.07692307692307693,0.05,,0.2,0.16666666666666666,0.14285714285714285,0.6666666666666666,0.7857142857142857,0.5454545454545454,0.5454545454545454,0.6666666666666666,0.21428571428571427,,,,,,,,0.75,0.6666666666666666,,,0.7857142857142857,0.6056142857142858,0.576,0.3511666666666667,0.17647058823529413,0.17647058823529413,0.3333333333333333,,2.3642857142857143,0.2980132450331126,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,True,,
201880,1610612738,Greg Stiemsma,Greg Stiemsma,201880,BOS,1994.0,33,2,57,58,13,26,4,115,1.0,4.0,,1.0,,2.0,,,,,1.0,4.0,,2.0,47,,1.0,,,,2.0,,,2.0,,,1.0,,,,,,,,,,2.0,1.0,,2.0,4.0,,6,3.0,9,,2.0,2.0,,,,,,,,,,,2.0,3,,,,3.0,2.0,,,,,,2.0,,1.0,,1.0,2.0,1.0,,,13,,1.0,1.0,0.25,,,0.25,,,0.25,,,0.25,0.25,,,6.349206349206349,,,,0.19047619047619047,0.05,0.2857142857142857,0.15384615384615385,0.21428571428571427,0.09090909090909091,,,0.1111111111111111,0.1111111111111111,0.2,,0.25,0.3333333333333333,,,0.5,1.0,0.25,0.3333333333333333,1.0,,,,,,,,,1.0,,1.0,,1.0,0.5102,0.4833,0.5122,,,,,1.875,0.22807017543859648,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,True,,
101138,1610612738,Brandon Bass,Brandon Bass,101138,BOS,11617.0,194,-90,349,359,109,119,42,708,11.0,23.0,1.0,4.0,3.0,6.0,5.0,13.0,16.0,34.0,32.0,70.0,17.0,81.0,414,3.0,7.0,3.0,9.0,13.0,24.0,8.0,34.0,48.0,16.0,2.0,6.0,4.0,,4.0,,,4.0,,,8.0,6.0,4.0,,5.0,14.0,3.0,22,10.0,32,1.0,6.0,6.0,,3.0,,1.0,2.0,2.0,1.0,5.0,2.0,2.0,8.0,13,,1.0,,15.0,,,17.0,1.0,7.0,2.0,3.0,,1.0,,2.0,3.0,,,34.0,109,1.0,0.75,0.7741935483870968,0.45714285714285713,0.42857142857142855,0.5416666666666666,0.45714285714285713,0.42857142857142855,0.5416666666666666,0.5192307692307693,0.5625,0.6071428571428571,0.08571428571428572,0.17391304347826086,0.15384615384615385,,20.95959595959596,0.6,0.21428571428571427,,0.1308411214953271,0.03007518796992481,0.125,0.125,0.1292517006802721,0.055248618784530384,0.061224489795918366,,0.016666666666666666,0.1388888888888889,0.034482758620689655,0.1875,0.15217391304347827,0.10714285714285714,0.16666666666666666,0.03125,,0.32857142857142857,0.4782608695652174,0.5789473684210527,0.7272727272727273,0.18571428571428572,0.38461538461538464,0.45454545454545453,0.6,0.4857142857142857,0.47058823529411764,0.47058823529411764,0.8125,0.5714285714285714,0.25,0.25,0.5,0.32857142857142857,0.4554757142857143,0.481775,0.4420208333333333,0.09210526315789473,0.09210526315789473,0.1111111111111111,0.41975308641975306,10.884285714285713,0.3123209169054441,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08333333333333333,,,,,,,,,,,False,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,11553.0,193,-100,351,361,101,139,42,712,14.0,27.0,3.0,4.0,2.0,5.0,9.0,18.0,9.0,34.0,32.0,79.0,38.0,111.0,436,5.0,9.0,,13.0,6.0,22.0,19.0,40.0,16.0,48.0,2.0,8.0,10.0,1.0,11.0,,1.0,5.0,,5.0,23.0,2.0,3.0,,2.0,13.0,1.0,16,5.0,21,2.0,8.0,4.0,4.0,15.0,1.0,11.0,2.0,4.0,,17.0,1.0,1.0,9.0,15,,,,30.0,2.0,1.0,40.0,2.0,13.0,7.0,2.0,,2.0,,,2.0,1.0,,40.0,101,1.0,0.25,0.25806451612903225,0.4050632911392405,0.5555555555555556,0.2727272727272727,0.37244897959183676,0.5,0.35,0.4698275862068966,0.5,0.5,0.10126582278481013,0.18518518518518517,0.16666666666666666,,33.41708542713568,0.8823529411764706,0.06666666666666667,,0.12745098039215685,0.022900763358778626,0.05405405405405406,0.043478260869565216,0.1079136690647482,0.02824858757062147,0.02,0.043478260869565216,0.017241379310344827,0.030303030303030304,0.038461538461538464,0.16666666666666666,0.15,0.08,,0.038461538461538464,0.5,0.2755102040816326,0.5185185185185185,0.6363636363636364,0.5,0.1836734693877551,0.5,0.6,0.1111111111111111,0.3469387755102041,0.2647058823529412,0.2647058823529412,,0.3076923076923077,0.75,0.16666666666666666,0.4,0.46938775510204084,0.4797304123711341,0.4594625,0.4483551724137931,0.11926605504587157,0.14444444444444443,0.11711711711711711,0.36036036036036034,10.31772151898734,0.28774928774928776,,3.0,,,,,3.0,16.0,4.0,3.0,8.0,3.0,19.0,1.0,4.0,3.0,8.0,6.0,3.0,15.0,3.0,1.0,,1.0,1.0,2.0,,,,,6.0,0.6666666666666666,0.15789473684210525,0.25,0.375,0.16666666666666666,0.19387755102040816,0.030612244897959183,,,,0.16326530612244897,0.1875,0.2,0.6666666666666666,,,,,0.3076923076923077,,,0.26666666666666666,0.375,0.2,,26.28421052631579,0.07692307692307693,2.0,1.0,1.0,0.05263157894736842,,0.25,1.0,,,0.0625,False,1.0,
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,11986.0,200,-102,364,374,106,124,43,738,12.0,30.0,2.0,5.0,3.0,9.0,6.0,12.0,10.0,22.0,28.0,64.0,5.0,70.0,446,3.0,7.0,,6.0,6.0,20.0,,12.0,12.0,44.0,2.0,3.0,44.0,5.0,49.0,3.0,2.0,26.0,5.0,13.0,103.0,2.0,4.0,,6.0,12.0,3.0,21,6.0,27,,11.0,7.0,4.0,6.0,3.0,4.0,6.0,2.0,,12.0,1.0,4.0,5.0,11,1.0,,1.0,14.0,,,9.0,1.0,5.0,,,,,,,,,,12.0,106,2.0,0.21428571428571427,0.2222222222222222,0.4375,0.42857142857142855,0.3,0.42207792207792205,0.375,0.25,0.43209876543209874,0.375,0.25,0.046875,0.06666666666666667,0.08333333333333333,,22.57281553398058,0.5,0.21428571428571427,,0.11320754716981132,0.029197080291970802,0.14285714285714285,0.0425531914893617,0.12162162162162163,0.03260869565217391,0.019230769230769232,0.043478260869565216,0.03225806451612903,0.05714285714285714,0.27586206896551724,0.05405405405405406,0.05,0.1724137931034483,0.07692307692307693,,,0.38961038961038963,0.4,0.42857142857142855,0.16666666666666666,0.15584415584415584,0.5,0.5454545454545454,,0.2857142857142857,0.45454545454545453,0.45454545454545453,0.4,0.625,0.4,0.375,0.3333333333333333,0.5584415584415584,0.4906837662337661,0.41665,0.47717916666666665,0.06172839506172839,0.07352941176470588,0.08571428571428572,0.17142857142857143,8.190624999999999,0.29120879120879123,,,,,,,3.0,13.0,1.0,,4.0,3.0,13.0,,1.0,,4.0,,9.0,13.0,3.0,1.0,,1.0,,,,,,,,,0.23076923076923078,,,0.23076923076923078,0.16883116883116883,,,,,0.16883116883116883,0.23076923076923078,0.23076923076923078,,,,,,0.125,,,0.16666666666666666,,0.23076923076923078,,26.28461538461539,,2.0,,,,,,,,,,False,,
200797,1610612738,Ryan Hollins,Ryan Hollins,200797,BOS,4911.0,82,-53,144,149,49,69,17,293,4.0,8.0,1.0,2.0,2.0,2.0,1.0,3.0,,1.0,5.0,12.0,1.0,11.0,161,1.0,2.0,,2.0,3.0,3.0,,6.0,8.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,,,1.0,,5.0,3.0,2.0,,1.0,2.0,,3,5.0,8,,,,,3.0,,1.0,3.0,2.0,,6.0,1.0,2.0,7.0,17,,2.0,2.0,4.0,1.0,,3.0,1.0,1.0,1.0,5.0,,3.0,,2.0,5.0,5.0,,6.0,49,2.0,0.8,1.0,0.4166666666666667,0.5,1.0,0.4166666666666667,0.5,1.0,0.4230769230769231,0.5,0.75,0.16666666666666666,0.125,0.3333333333333333,,11.585365853658537,0.5,,,0.03773584905660377,0.03773584905660377,0.05555555555555555,0.12,0.04225352112676056,0.0641025641025641,0.05,,0.043478260869565216,0.10526315789473684,0.0625,,0.05,0.06666666666666667,,,1.0,0.6666666666666666,0.5,0.5714285714285714,0.75,0.25,0.3333333333333333,0.5,1.0,0.08333333333333333,,,,1.0,0.5,0.6666666666666666,1.0,0.6666666666666666,0.5522583333333334,,0.6295000000000001,0.08333333333333333,0.08333333333333333,0.18181818181818182,0.5454545454545454,3.8083333333333336,0.3402777777777778,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,2.0,,,,,,,,,,False,,
202340,1610612738,Avery Bradley,Avery Bradley,202340,BOS,2268.0,38,-15,68,71,29,28,9,139,2.0,4.0,,,1.0,2.0,,,,2.0,2.0,6.0,1.0,5.0,77,,,,,1.0,3.0,,2.0,4.0,,,1.0,,,,,,,,,,,1.0,,3.0,2.0,,5,1.0,6,,,,,,,,1.0,,,1.0,,1.0,2.0,4,,,,1.0,,,2.0,,1.0,,2.0,,1.0,,,2.0,1.0,,2.0,29,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.2,,0.25,0.22727272727272727,,0.25,0.16666666666666666,0.25,,,15.584415584415584,,,,0.08,0.038461538461538464,0.3333333333333333,,0.14705882352941177,0.027777777777777776,0.1,,,,0.125,,0.09090909090909091,0.25,0.4,,0.5,0.4,0.5,0.6666666666666666,1.0,,,,,0.2,,,,,,0.5,0.5,0.8,0.5519000000000001,,0.5967125,0.09090909090909091,0.14285714285714285,,0.4,6.766666666666667,0.4264705882352941,,3.0,,,,1.0,,1.0,,,,,4.0,,,,1.0,,,1.0,,,,,1.0,,,1.0,,,,,,,,,0.4,0.3,,,,0.1,,,,,,,,,0.25,,,,,,24.0,,,,,,,,,1.0,,,False,,
2554,1610612738,Mickael Pietrus,Mickael Pietrus,2554,BOS,4997.0,83,-37,153,158,54,66,22,311,6.0,7.0,2.0,2.0,2.0,3.0,,,,2.0,6.0,9.0,,15.0,187,2.0,2.0,,7.0,2.0,3.0,,4.0,6.0,6.0,2.0,,,,,,,,,,,1.0,3.0,,1.0,4.0,1.0,6,4.0,10,,3.0,3.0,,2.0,,1.0,1.0,1.0,,3.0,1.0,,7.0,12,,,,4.0,1.0,,2.0,,1.0,,,,,,,,,,4.0,54,1.0,0.5,0.6,0.6666666666666666,1.0,0.6666666666666666,0.5,0.875,0.6666666666666666,0.46875,0.875,0.5,,,,,10.857142857142858,0.6666666666666666,0.14285714285714285,,0.08888888888888889,0.04838709677419355,0.07692307692307693,0.05263157894736842,0.08620689655172414,0.04938271604938271,0.07692307692307693,0.1111111111111111,,,0.058823529411764705,0.058823529411764705,0.18181818181818182,,0.5,,,0.4666666666666667,0.8571428571428571,0.8571428571428571,0.5,,,,,0.13333333333333333,,,,0.5,1.0,1.0,0.6666666666666666,0.8666666666666667,0.5631433333333332,0.5689,0.6386,0.0625,0.1,0.4666666666666667,0.26666666666666666,4.622222222222222,0.35294117647058826,,3.0,,1.0,,,1.0,3.0,1.0,,,1.0,6.0,1.0,2.0,,,3.0,,3.0,1.0,,,1.0,,,,,,,,1.0,0.16666666666666666,0.5,,0.16666666666666666,0.4,0.2,,,,0.2,0.3333333333333333,0.3333333333333333,1.0,0.5,0.25,,,0.25,,,,,0.3333333333333333,,24.083333333333332,0.25,,1.0,,,,1.0,1.0,1.0,,,False,,
951,1610612738,Ray Allen,Ray Allen,951,BOS,9319.0,155,-75,285,291,71,86,29,576,5.0,11.0,,1.0,,,4.0,7.0,7.0,13.0,16.0,31.0,6.0,44.0,345,1.0,4.0,,2.0,2.0,4.0,,7.0,20.0,12.0,,4.0,6.0,,6.0,,,3.0,,3.0,12.0,1.0,2.0,,,9.0,1.0,10,3.0,13,1.0,3.0,2.0,1.0,5.0,2.0,2.0,2.0,3.0,,7.0,,4.0,5.0,10,,,,7.0,,,10.0,,2.0,,1.0,,1.0,,,1.0,1.0,,7.0,71,2.0,0.625,0.625,0.5161290322580645,0.25,0.5,0.38,0.2,0.5,0.4056603773584906,0.2,0.5,0.12903225806451613,0.2727272727272727,0.14285714285714285,,18.75,0.7142857142857143,0.1,,0.1111111111111111,0.01904761904761905,,0.027777777777777776,0.07758620689655173,0.02127659574468085,0.022727272727272728,,0.022727272727272728,0.037037037037037035,0.047619047619047616,0.034482758620689655,0.22580645161290322,,,0.037037037037037035,1.0,0.22,0.45454545454545453,0.625,0.8,0.14,0.5714285714285714,0.6666666666666666,0.5,0.26,0.5384615384615384,0.5384615384615384,0.5714285714285714,0.2,,,,0.6,0.49999000000000005,0.5183375,0.5006,0.05660377358490566,0.06060606060606061,0.045454545454545456,0.1590909090909091,10.564516129032258,0.24912280701754386,1.0,5.0,,1.0,1.0,2.0,1.0,14.0,,,1.0,2.0,19.0,,1.0,1.0,3.0,6.0,,14.0,1.0,,,,,3.0,1.0,,,,,1.0,0.10526315789473684,,0.3333333333333333,0.10526315789473684,0.38,0.1,0.2,0.2,1.0,0.28,0.07142857142857142,0.07142857142857142,1.0,,0.2,,,,0.2857142857142857,0.5,0.14285714285714285,,0.07142857142857142,0.05,24.557894736842105,,,,,,,,,,,,False,,
201880,1610612738,Greg Stiemsma,Greg Stiemsma,201880,BOS,6603.0,110,-59,201,201,49,67,23,402,10.0,11.0,2.0,2.0,2.0,2.0,,,1.0,3.0,11.0,14.0,4.0,26.0,249,2.0,2.0,,4.0,2.0,2.0,3.0,7.0,20.0,2.0,2.0,1.0,4.0,1.0,5.0,1.0,,2.0,1.0,1.0,11.0,1.0,5.0,,5.0,16.0,5.0,26,6.0,32,,2.0,2.0,,1.0,,,3.0,1.0,,4.0,,1.0,13.0,23,,2.0,2.0,5.0,1.0,1.0,6.0,,2.0,1.0,9.0,,7.0,,2.0,9.0,6.0,,7.0,49,2.0,0.9090909090909091,1.0,0.7857142857142857,1.0,1.0,0.7857142857142857,1.0,1.0,0.7647058823529411,1.0,0.875,0.07142857142857142,0.09090909090909091,,,9.251101321585903,0.25,0.625,,0.24615384615384617,0.06493506493506493,0.23809523809523808,0.041666666666666664,0.2441860465116279,0.0594059405940594,0.043478260869565216,0.0625,0.07894736842105263,0.05263157894736842,0.3333333333333333,0.21052631578947367,0.2,0.15384615384615385,0.375,,0.6666666666666666,0.7857142857142857,0.9090909090909091,1.0,0.9,,,,,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.7857142857142857,0.5375642857142857,0.5737,0.5885,0.125,0.125,0.15384615384615385,0.2692307692307692,4.914285714285714,0.24378109452736318,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,3.0,,,,,,,,,,False,,
2562,1610612738,Sasha Pavlovic,Sasha Pavlovic,2562,BOS,1638.0,27,-10,52,51,22,41,7,103,,,,,,,,,,1.0,,1.0,,3.0,51,,,,,,,,3.0,,,,,,,,,,,,,,1.0,,,,1.0,1.0,2,1.0,3,,,,,,1.0,,2.0,,,2.0,,,,1,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,,3.0,22,1.0,,,,,,0.25,,0.5,0.25,,0.5,,,,,13.793103448275863,,0.25,,0.043478260869565216,,,0.1111111111111111,0.038461538461538464,0.037037037037037035,,,,0.1111111111111111,,,0.2,,,,1.0,,,,,,,,,0.16666666666666666,,,,,,,,0.8333333333333334,0.462725,,0.49285,,,,1.0,19.0,0.4230769230769231,,,,,,,1.0,5.0,,1.0,3.0,1.0,5.0,,,1.0,3.0,3.0,,5.0,1.0,1.0,,,,,,,,,,1.0,0.2,,0.3333333333333333,0.2,0.8333333333333334,,,,,0.8333333333333334,0.2,0.2,1.0,,,,,,,,1.0,0.3333333333333333,0.2,,25.360000000000003,,,,,,,,,,,,False,,
2039,1610612738,Keyon Dooling,Keyon Dooling,2039,BOS,2466.0,41,-35,73,78,23,46,6,151,1.0,3.0,,,,1.0,,1.0,1.0,2.0,2.0,6.0,,13.0,96,1.0,2.0,,2.0,,3.0,,3.0,4.0,,,1.0,2.0,,2.0,,,,1.0,1.0,4.0,1.0,,,1.0,2.0,,3,1.0,4,,,,,1.0,,,,1.0,,1.0,,,3.0,7,,,,2.0,,1.0,,,,,,,,,,,,,3.0,23,1.0,1.0,1.0,0.3333333333333333,0.5,,0.5,0.5,0.3,0.5,0.5,0.3,0.16666666666666666,0.3333333333333333,,,17.28395061728395,1.0,,,0.09090909090909091,,0.16666666666666666,0.07692307692307693,0.10714285714285714,0.025,,,,0.09090909090909091,,0.14285714285714285,0.125,0.2,,,,0.23076923076923078,0.3333333333333333,0.5,1.0,0.07692307692307693,,,,0.15384615384615385,0.5,0.5,1.0,,,0.2,,0.7692307692307693,0.49121153846153837,0.3756,0.50946,,,0.15384615384615385,0.23076923076923078,9.933333333333334,0.3150684931506849,2.0,2.0,,,1.0,1.0,1.0,5.0,,,1.0,3.0,7.0,,,1.0,2.0,9.0,,5.0,1.0,,,,,,,,,,,1.0,0.42857142857142855,,0.5,0.42857142857142855,0.5384615384615384,0.15384615384615385,1.0,1.0,1.0,0.38461538461538464,0.2,0.2,1.0,,,,,,0.2,1.0,0.2,,0.2,,24.842857142857145,,,,,,,,,,,,False,,
2605,1610612738,Marquis Daniels,Marquis Daniels,2605,BOS,2435.0,41,-9,70,72,22,46,8,142,5.0,5.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,6.0,8.0,4.0,16.0,81,1.0,1.0,,2.0,2.0,3.0,2.0,6.0,6.0,6.0,2.0,,,,,,,,,,,,1.0,,1.0,1.0,2.0,4,1.0,5,,1.0,1.0,,,1.0,,1.0,,,1.0,,,1.0,5,,,,4.0,,,5.0,1.0,3.0,,1.0,,,,1.0,1.0,,,6.0,22,1.0,0.5,0.6,0.75,1.0,0.6666666666666666,0.6,1.0,0.5,0.6666666666666666,1.0,0.6,,,,,16.25,,0.4,,0.045454545454545456,0.047619047619047616,0.09090909090909091,,0.06060606060606061,0.030303030303030304,0.16666666666666666,,,,,0.16666666666666666,,0.1111111111111111,,,,0.5,1.0,1.0,0.4,0.1,,,,0.2,0.5,0.5,1.0,1.0,1.0,0.25,1.0,0.7,0.56138,0.5939,0.49187500000000006,0.25,0.3,0.125,0.375,6.8500000000000005,0.3142857142857143,,,,,,,,2.0,,,1.0,,2.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,0.2,,,,,0.2,,,,,,,,,,,0.25,,,,25.4,,,,,,,,,,,,False,,
202734,1610612738,E'Twaun Moore,E'Twaun Moore,202734,BOS,1240.0,21,-8,39,39,14,31,5,78,,,,,,,1.0,3.0,1.0,3.0,2.0,6.0,1.0,5.0,37,,1.0,,,1.0,2.0,1.0,3.0,2.0,2.0,,,2.0,1.0,3.0,1.0,,1.0,,1.0,7.0,,,,,3.0,,3,,3,,,,,1.0,,,,1.0,,1.0,,,2.0,2,,,,1.0,,,2.0,,,1.0,,1.0,,,,1.0,,,3.0,14,,0.5,0.5,0.3333333333333333,,0.5,0.25,,0.5,0.2777777777777778,,0.5,,,,,22.727272727272727,1.0,,,0.1875,,,,0.15,,,,,,0.14285714285714285,0.4,,,,,,,,,,0.375,0.3333333333333333,0.3333333333333333,1.0,0.375,0.3333333333333333,0.3333333333333333,,,,,,0.25,0.43703749999999997,0.3723,0.37715,,,,0.6,13.983333333333334,0.358974358974359,,1.0,,,,,,1.0,,,,,2.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,0.25,0.125,,,,0.125,,,,,,,,,,,,,,,24.950000000000003,,,,,,,,,,,,False,,1.0
201157,1610612738,Sean Williams,Sean Williams,201157,BOS,367.0,6,3,11,11,6,8,2,22,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1,,1,,,,,,,,1.0,,,1.0,,1.0,1.0,1,,,,1.0,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,7.692307692307692,,,,,,1.0,,0.25,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,False,,
