EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,FTOffRebounds,FTDefRebounds,StepOutOfBoundsTurnovers,BlockingFouls,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,Corner3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,PtsPutbacks,Charge Fouls,Loose Ball Fouls Drawn,BlockedShortMidRange,RecoveredBlocks,OffArc3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimPctAssisted,Travels,Charge Fouls Drawn,BlockingFoulsDrawn,Clear Path Fouls,BlockedLongMidRange,LongMidRangePctBlocked,on,SecondChanceCorner3FGA,3pt And 1 Free Throw Trips,SecondChanceCorner3Frequency,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,SecondChanceCorner3FGM,HeaveAttempts,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,15803.0,263,-72.0,487,485,124,110,52,972,10.0,17.0,1.0,2.0,4.0,9.0,10.0,31.0,18.0,36.0,1.0,1.0,5.0,18.0,1.0,1.0,6.0,38,84,5.0,19.0,23.0,114,541,2.0,5.0,1.0,4.0,10.0,29.0,1.0,7.0,14.0,37.0,6.0,70.0,3.0,12.0,18.0,5.0,5.0,1.0,48.0,8.0,56.0,6.0,2.0,23.0,14.0,11.0,120.0,1.0,3.0,4.0,28.0,32.0,4.0,36.0,1.0,16.0,7.0,9.0,17.0,3.0,12.0,7.0,1.0,5.0,24.0,2.0,5.0,5.0,17,1.0,2.0,29.0,2.0,25.0,1.0,2.0,6.0,6.0,1.0,1.0,1.0,37.0,122,4.0,6.0,0.07894736842105263,0.07894736842105263,0.2,0.2631578947368421,0.14285714285714285,0.2631578947368421,0.4523809523809524,0.4,0.3448275862068966,0.441747572815534,0.3333333333333333,0.3194444444444444,0.49122807017543857,0.3333333333333333,0.4186046511627907,0.18446601941747573,0.05263157894736842,0.05952380952380952,0.058823529411764705,0.12903225806451613,0.05555555555555555,25.274725274725274,0.7083333333333334,0.1564245810055866,0.016129032258064516,0.10256410256410256,0.021739130434782608,0.14678899082568808,0.017241379310344827,0.028169014084507043,0.015873015873015872,0.1111111111111111,0.16363636363636364,0.16129032258064516,0.14516129032258066,0.08333333333333333,0.13333333333333333,0.019230769230769232,0.1650485436893204,0.5882352941176471,0.625,0.1,0.30097087378640774,0.3225806451612903,0.37037037037037035,0.34951456310679613,0.5,0.5,0.1111111111111111,0.009708737864077669,0.17475728155339806,0.2777777777777778,0.29411764705882354,0.2,0.3333333333333333,0.5,0.16666666666666666,0.25,0.4444444444444444,0.027777777777777776,0.16666666666666666,0.16666666666666666,0.34951456310679613,0.2777777777777778,0.43236601941747577,0.43866999999999995,0.4040986111111112,0.05555555555555555,0.06741573033707865,0.03508771929824561,0.32456140350877194,11.10952380952381,26.010526315789477,0.2546201232032854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
200751,1610612746,Randy Foye,Randy Foye,200751,LAC,17434.0,291,-78.0,534,535,141,138,58,1069,5.0,11.0,1.0,1.0,2.0,3.0,2.0,8.0,8.0,23.0,10.0,2.0,9.0,22.0,1.0,2.0,7.0,15,42,14.0,32.0,11.0,83,602,1.0,1.0,1.0,6.0,3.0,9.0,2.0,9.0,2.0,14.0,16.0,14.0,36.0,6.0,22.0,9.0,2.0,1.0,15.0,2.0,17.0,2.0,,12.0,1.0,2.0,36.0,,3.0,8.0,8.0,18.0,4.0,22.0,3.0,6.0,3.0,3.0,5.0,2.0,3.0,7.0,2.0,2.0,12.0,3.0,3.0,12.0,19,,1.0,9.0,,13.0,,,4.0,1.0,3.0,3.0,3.0,14.0,139,2.0,,0.5333333333333333,0.5333333333333333,0.8571428571428571,0.4375,0.2222222222222222,0.4375,0.35714285714285715,1.0,0.3333333333333333,0.4864864864864865,1.25,0.3333333333333333,0.51875,1.0,0.3684210526315789,0.43243243243243246,0.03125,0.047619047619047616,0.09090909090909091,0.125,,15.166666666666666,0.4166666666666667,0.04081632653061224,0.015,0.17391304347826086,,0.06611570247933884,0.011857707509881422,,0.028169014084507043,,0.016666666666666666,0.058823529411764705,0.04411764705882353,0.1,0.3125,0.07142857142857142,0.14864864864864866,0.45454545454545453,0.5,0.8,0.10810810810810811,0.25,0.2857142857142857,0.3108108108108108,0.34782608695652173,0.34782608695652173,0.375,0.13513513513513514,0.2972972972972973,0.4090909090909091,0.4090909090909091,0.7777777777777778,0.5,1.0,0.5,0.16666666666666666,0.6666666666666666,0.1111111111111111,0.3888888888888889,0.2857142857142857,0.581081081081081,0.4090909090909091,0.4798243243243243,0.52185,0.4781944444444444,0.06329113924050633,0.08695652173913043,0.07228915662650602,0.1686746987951807,12.397619047619045,25.006249999999998,0.2640449438202247,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.1,0.125,0.047619047619047616,0.017857142857142856,0.5,0.5,0.5555555555555556,1.0,1.0,1.0,0.030303030303030304,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
201156,1610612746,Nick Young,Nick Young,201156,LAC,1469.0,24,1.0,51,48,33,28,3,99,,1.0,,,,1.0,,,1.0,3.0,1.0,,3.0,3.0,,3.0,3.0,1,4,4.0,4.0,,14,61,,,,,1.0,3.0,3.0,3.0,,11.0,,2.0,6.0,6.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,3,1.0,,,,,,,,,,,,11.0,32,2.0,,,,0.5,1.0,1.0,1.0,0.25,,0.3333333333333333,0.875,,0.9166666666666666,0.875,,0.9166666666666666,0.5,,,,,,14.545454545454545,,,,,,,,,,,,,,,,,0.125,,,,,,,0.375,0.3333333333333333,0.3333333333333333,,0.125,0.375,1.0,1.0,0.3333333333333333,,,,0.16666666666666666,,,0.5,1.0,0.625,1.0,0.43694375,,0.42131666666666673,,,,0.7857142857142857,15.350000000000001,25.324999999999996,0.6470588235294118,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,13023.0,217,-84.0,397,405,78,62,40,802,13.0,24.0,4.0,10.0,2.0,3.0,1.0,8.0,,,,,,,,,,14,32,,,3.0,31,467,5.0,11.0,,13.0,2.0,4.0,,,,4.0,20.0,8.0,,,,,7.0,,3.0,1.0,4.0,,1.0,3.0,,,9.0,3.0,12.0,8.0,25.0,35.0,15.0,50.0,2.0,4.0,3.0,1.0,2.0,1.0,2.0,4.0,2.0,,6.0,1.0,3.0,13.0,17,1.0,,13.0,,14.0,2.0,,6.0,2.0,17.0,10.0,17.0,4.0,78,1.0,,0.7142857142857143,1.0,,,,,0.4375,0.45454545454545453,0.5,0.4375,0.45454545454545453,0.5,0.40789473684210525,0.5,0.3333333333333333,,,0.21875,0.08333333333333333,0.625,,9.977324263038549,0.3333333333333333,0.16447368421052633,0.08,0.25806451612903225,0.07894736842105263,0.18032786885245902,0.0797872340425532,0.1320754716981132,0.037037037037037035,0.16666666666666666,0.1320754716981132,0.19148936170212766,0.17307692307692307,0.3,0.18181818181818182,0.18181818181818182,0.75,0.5416666666666666,0.5909090909090909,0.7692307692307693,0.25,0.125,0.3333333333333333,,,,,,,,,,0.9090909090909091,0.4,,0.75,0.6666666666666666,,,,0.75,,0.5536875,0.5868909090909091,0.5435749999999999,0.16666666666666666,0.16666666666666666,0.41935483870967744,0.12903225806451613,2.7406249999999996,,0.1964735516372796,,,,3.0,,2.0,,1.0,,,,0.25,,0.06976744186046512,,,,,,,,8.0,1.0,3.0,7.0,7.0,0.0625,0.4117647058823529,0.25,,,,,,,True,,,,,,,,,,,,,,
201933,1610612746,Blake Griffin,Blake Griffin,201933,LAC,15976.0,266,-62.0,486,488,113,104,53,974,37.0,57.0,7.0,12.0,8.0,10.0,19.0,47.0,7.0,23.0,,,,1.0,,,,63,127,,1.0,29.0,155,541,8.0,14.0,,17.0,11.0,17.0,,,10.0,32.0,90.0,36.0,,,1.0,,11.0,,9.0,7.0,16.0,4.0,3.0,5.0,1.0,3.0,39.0,2.0,9.0,4.0,29.0,37.0,12.0,49.0,3.0,11.0,8.0,3.0,7.0,,3.0,11.0,2.0,4.0,18.0,1.0,1.0,10.0,33,4.0,3.0,44.0,3.0,46.0,8.0,,23.0,4.0,4.0,2.0,4.0,32.0,112,6.0,4.0,0.7142857142857143,0.7758620689655172,,,,,0.49606299212598426,0.5714285714285714,0.6470588235294118,0.4921875,0.5714285714285714,0.6470588235294118,0.5272108843537415,0.5666666666666667,0.6666666666666666,0.0078125,,0.08661417322834646,0.10526315789473684,0.10638297872340426,,30.16453382084095,0.3888888888888889,0.15675675675675677,0.04918032786885246,0.10256410256410256,0.04,0.14732142857142858,0.04721030042918455,0.029411764705882353,0.03225806451612903,0.1111111111111111,0.14285714285714285,0.18461538461538463,0.140625,0.07692307692307693,0.15384615384615385,0.05555555555555555,0.4453125,0.6491228070175439,0.7254901960784313,0.7297297297297297,0.3671875,0.40425531914893614,0.4523809523809524,0.1796875,0.30434782608695654,0.30434782608695654,0.8571428571428571,,0.0078125,,,,0.8571428571428571,0.5833333333333334,,0.5882352941176471,0.8,,,,0.453125,,0.4748386718750001,0.5883818181818182,0.5357235294117647,0.16083916083916083,0.1619718309859155,0.10967741935483871,0.2064516129032258,6.790551181102364,25.4,0.23251028806584362,,,,1.0,1.0,4.0,1.0,,,,,0.25,0.06666666666666667,0.09433962264150944,0.631578947368421,,,,,,,10.0,2.0,4.0,2.0,3.0,0.024390243902439025,0.75,0.2857142857142857,2.0,2.0,1.0,,,,True,,,,,,,,,,,,,,
2030,1610612746,Kenyon Martin,Kenyon Martin,2030,LAC,2164.0,36,-22.0,66,65,23,32,8,131,,2.0,,,,,,2.0,1.0,3.0,,,,,,,,1,7,,,,2,75,,1.0,,,1.0,2.0,,,,2.0,2.0,,,,,,1.0,,2.0,,2.0,,,1.0,,1.0,4.0,1.0,2.0,1.0,2.0,3.0,3.0,6.0,,,,,,,,,,,,,,5.0,7,,,,,,,,,,1.0,1.0,1.0,2.0,23,,,1.0,1.0,,,,,0.14285714285714285,,0.5,0.14285714285714285,,0.5,0.14285714285714285,,0.5,,,0.14285714285714285,,0.5,,9.333333333333334,,0.1111111111111111,0.07142857142857142,0.09090909090909091,0.125,0.10344827586206896,0.08333333333333333,0.1,0.07142857142857142,,,0.2857142857142857,,0.125,,,0.2857142857142857,,,,0.2857142857142857,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,0.2857142857142857,,0.40911428571428576,0.3744,0.39925,,,,1.0,9.457142857142857,,0.3484848484848485,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,,,,,,True,,,,,,,,,,,,,,
2250,1610612746,Bobby Simmons,Bobby Simmons,2250,LAC,1641.0,27,7.0,55,54,26,24,2,109,2.0,2.0,,,2.0,2.0,1.0,1.0,,,1.0,1.0,1.0,2.0,,1.0,1.0,3,3,1.0,3.0,,9,57,,,,,2.0,2.0,1.0,2.0,,7.0,2.0,4.0,3.0,,2.0,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,5,,,,,,,,,,,,,7.0,26,,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,,1.0,0.75,,0.875,0.75,,0.875,0.5,0.3333333333333333,,,,,10.526315789473685,,0.05,,,,0.04,,,,,,0.125,,,,,0.3333333333333333,1.0,1.0,0.5,0.16666666666666666,1.0,1.0,,,,,0.16666666666666666,0.3333333333333333,0.5,0.5,1.0,,,,0.5,1.0,0.25,0.25,1.0,0.8333333333333334,0.5,0.5617916666666666,,0.61775,,,,0.7777777777777778,4.7,25.266666666666666,0.4727272727272727,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
2406,1610612746,Caron Butler,Caron Butler,2406,LAC,12220.0,204,-78.0,377,374,81,70,41,751,8.0,14.0,1.0,3.0,1.0,2.0,8.0,15.0,7.0,22.0,6.0,2.0,5.0,19.0,,,3.0,23,51,7.0,25.0,9.0,76,423,4.0,6.0,,8.0,3.0,6.0,,5.0,1.0,7.0,26.0,20.0,21.0,,19.0,5.0,6.0,,5.0,3.0,8.0,1.0,2.0,3.0,1.0,1.0,19.0,3.0,1.0,5.0,12.0,18.0,4.0,22.0,,4.0,2.0,2.0,7.0,,1.0,6.0,,6.0,13.0,1.0,3.0,7.0,15,1.0,1.0,8.0,,12.0,,,6.0,,2.0,1.0,2.0,7.0,80,,,0.5652173913043478,0.5909090909090909,1.0,0.28,,0.28,0.45098039215686275,0.6666666666666666,0.5,0.4407894736842105,0.6666666666666666,0.2727272727272727,0.4634146341463415,0.6666666666666666,0.2692307692307692,0.32894736842105265,,0.11764705882352941,0.21428571428571427,0.06666666666666667,,22.51184834123223,0.5384615384615384,0.08275862068965517,0.00684931506849315,0.17857142857142858,0.075,0.09826589595375723,0.021505376344086023,,0.02,0.125,0.020833333333333332,0.022727272727272728,0.18867924528301888,0.23529411764705882,0.09090909090909091,,0.18421052631578946,0.5714285714285714,0.7272727272727273,0.625,0.19736842105263158,0.5333333333333333,0.5714285714285714,0.2894736842105263,0.3181818181818182,0.35,0.5714285714285714,0.07894736842105263,0.25,0.2631578947368421,0.2631578947368421,1.0,0.5,0.3333333333333333,,0.18181818181818182,0.5,0.18181818181818182,0.2727272727272727,,0.5131578947368421,0.2631578947368421,0.4976282894736841,0.497325,0.4975136363636363,0.07317073170731707,0.10526315789473684,0.10526315789473684,0.09210526315789473,11.07450980392157,24.968000000000004,0.21485411140583555,2.0,,,,,1.0,1.0,,,,,0.1,,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,2.0,1.0,,,2.0,0.0625,1.0,,3.0,,,2.0,1.0,0.09090909090909091,True,,,,,,,,,,,,,,
2501,1610612746,Reggie Evans,Reggie Evans,2501,LAC,2684.0,45,-10.0,74,78,29,45,14,152,2.0,2.0,1.0,1.0,,,,1.0,,,,,,,,,,2,3,,,3.0,7,88,1.0,1.0,,3.0,,,,,3.0,3.0,2.0,2.0,,,,,1.0,,,,,,,,,,,1.0,2.0,3.0,10.0,14.0,6.0,20.0,,2.0,1.0,1.0,,,,1.0,,,1.0,,1.0,4.0,7,1.0,1.0,7.0,,11.0,1.0,,2.0,4.0,1.0,,1.0,3.0,28,2.0,4.0,0.5,1.0,,,,,0.6666666666666666,1.0,,0.6666666666666666,1.0,,0.4375,0.5,0.3,,,0.3333333333333333,,1.0,,9.89010989010989,,0.3225806451612903,0.07142857142857142,0.42857142857142855,0.125,0.34210526315789475,0.08333333333333333,0.1,0.1111111111111111,,0.3333333333333333,0.3076923076923077,0.3333333333333333,0.6,,,0.6666666666666666,1.0,1.0,0.5,0.3333333333333333,,,,,,,,,,,,1.0,1.0,,,,,,,0.6666666666666666,,0.3878,0.4654,,0.5,0.5,0.42857142857142855,0.42857142857142855,2.966666666666667,,0.3918918918918919,,,,1.0,3.0,1.0,,,,,,0.5,0.42857142857142855,,,,,,,,,2.0,,,1.0,,0.25,,,,,,,,,True,,,,,,,,,,,,,,
202339,1610612746,Eric Bledsoe,Eric Bledsoe,202339,LAC,2425.0,40,8.0,71,79,28,48,10,150,5.0,6.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,2.0,,,,,,,,8,11,,,1.0,17,82,2.0,3.0,,4.0,3.0,3.0,,,1.0,7.0,4.0,12.0,,,,,,,2.0,3.0,5.0,3.0,,1.0,,1.0,13.0,,3.0,,,,3.0,3.0,,3.0,1.0,2.0,1.0,,1.0,,,,1.0,,1.0,1.0,3,,,4.0,1.0,5.0,1.0,,1.0,2.0,1.0,1.0,1.0,6.0,27,1.0,1.0,0.25,0.3333333333333333,,,,,0.7272727272727273,0.6666666666666666,1.0,0.7272727272727273,0.6666666666666666,1.0,0.6538461538461539,0.6666666666666666,0.7,,,,,,,17.073170731707318,1.0,,0.13636363636363635,,,,0.1,,0.2,,,,,,,,0.5454545454545454,0.8333333333333334,0.8333333333333334,,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.18181818181818182,0.5,0.5,1.0,,,,,,1.0,0.6666666666666666,,0.6666666666666666,1.0,,,,0.5454545454545454,,0.4738909090909091,0.4895333333333333,0.5209666666666667,0.09090909090909091,0.09090909090909091,0.23529411764705882,0.4117647058823529,6.354545454545455,,0.39436619718309857,,,,,,,,,,,,,,0.2,0.5,,,,,,,4.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,
