EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,BlockingFouls,Fouls,Charge Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,OffThreePtRebounds,Loose Ball Fouls,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffThreePtReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,FTOffRebounds,SelfOReb,StepOutOfBoundsTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,OffFTReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,HeaveAttempts,Technical Free Throw Trips,Blocked3s,BlockedArc3,Travels,BlockedCorner3,Defensive 3 Seconds Violations,on,3SecondViolations
202918,1610612755,Xavier Silas,Xavier Silas,202918,PHI,121.0,2,2.0,4,3,4.0,3.0,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
202696,1610612755,Nikola Vucevic,Nikola Vucevic,202696,PHI,63.0,1,,2,1,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1882,1610612755,Elton Brand,Elton Brand,1882,PHI,12805.0,213,-56.0,389,392,29.0,43.0,44,781,5.0,10.0,2.0,3.0,,,15.0,25.0,8.0,25.0,,,,,,,,,,28.0,60.0,,,14.0,70.0,398.0,5.0,8.0,,,4.0,14.0,,2.0,,,2.0,2.0,38.0,18.0,,,2.0,,,2.0,,4.0,,4.0,,,3.0,,1.0,8.0,13.0,2.0,17.0,1.0,20.0,13.0,33.0,7.0,3.0,4.0,4.0,1.0,1.0,2.0,,3.0,6.0,,,9.0,1.0,20.0,,18.0,,,,21.0,1.0,11.0,,,2.0,29.0,,,0.6785714285714286,0.7037037037037037,,,,,,0.4666666666666667,0.625,,0.4666666666666667,0.625,,0.5,0.6363636363636364,0.3333333333333333,,,0.03333333333333333,0.2,,,,17.3120728929385,0.6666666666666666,0.16666666666666666,0.1118421052631579,0.07344632768361582,0.06451612903225806,0.10382513661202186,0.06190476190476191,0.1111111111111111,0.023255813953488372,0.075,0.17142857142857143,0.1282051282051282,0.07692307692307693,0.08,,0.16666666666666666,0.5,0.625,0.8,0.4166666666666667,0.6,0.6,0.6,0.4166666666666667,0.32,0.32,0.75,,,,,,,,,0.375,0.6666666666666666,,,,,,,,,0.16666666666666666,,0.4366566666666667,0.45461428571428575,0.4167,0.15714285714285714,0.15714285714285714,,0.2,0.02857142857142857,11.753333333333332,,0.07455012853470437,,1.0,11.0,8.0,,3.0,11.0,7.0,,,,0.6363636363636364,,,,,,,,1.0,,,,0.5,,,,,,,,,,,,False,1.0
201150,1610612755,Spencer Hawes,Spencer Hawes,201150,PHI,11103.0,185,-24.0,339,340,28.0,31.0,38,679,9.0,22.0,2.0,4.0,,3.0,4.0,12.0,12.0,27.0,,1.0,,1.0,2.0,,,,1.0,25.0,61.0,1.0,3.0,7.0,60.0,332.0,3.0,6.0,,,,6.0,2.0,7.0,,1.0,2.0,6.0,40.0,10.0,3.0,,2.0,2.0,1.0,5.0,,12.0,,12.0,,,5.0,3.0,4.0,24.0,3.0,5.0,20.0,3.0,28.0,6.0,34.0,4.0,4.0,,8.0,3.0,5.0,6.0,,3.0,14.0,,,8.0,,16.0,,14.0,,1.0,,11.0,1.0,5.0,,1.0,6.0,28.0,1.0,1.0,0.8,0.8333333333333334,1.0,0.3333333333333333,,,0.3333333333333333,0.4098360655737705,0.5,0.2857142857142857,0.4140625,0.5,0.25,0.43478260869565216,0.42857142857142855,0.3,0.046875,,0.08196721311475409,0.22727272727272727,,,,21.899736147757256,0.5714285714285714,0.6,0.14285714285714285,0.02040816326530612,0.16666666666666666,0.14705882352941177,0.03389830508474576,0.02127659574468085,0.05555555555555555,,0.15625,0.14285714285714285,0.136986301369863,0.18181818181818182,0.125,0.34375,0.4090909090909091,0.5294117647058824,0.6666666666666666,0.1875,0.3333333333333333,0.3333333333333333,0.5,0.421875,0.4444444444444444,0.4444444444444444,1.0,0.015625,,,,0.03125,0.5,0.5,1.0,0.6666666666666666,0.5,,,,0.375,,,0.125,,0.390625,0.5,0.45492343749999997,0.5424166666666667,0.46181875,0.07352941176470588,0.07692307692307693,,0.1,0.1,10.37704918032787,25.26666666666667,0.08259587020648967,3.0,1.0,6.0,4.0,,2.0,6.0,3.0,,0.1,0.047619047619047616,0.5,,,,,,,3.0,4.0,,0.2222222222222222,,0.5,,,,,,,,,,,3.0,False,
201950,1610612755,Jrue Holiday,Jrue Holiday,201950,PHI,15727.0,262,-58.0,478,488,51.0,68.0,57,966,14.0,28.0,2.0,3.0,,1.0,9.0,18.0,6.0,21.0,1.0,4.0,,8.0,19.0,1.0,5.0,,,29.0,67.0,9.0,23.0,20.0,105.0,490.0,2.0,5.0,1.0,6.0,1.0,8.0,1.0,2.0,,,5.0,7.0,18.0,40.0,9.0,18.0,2.0,19.0,8.0,5.0,,36.0,3.0,39.0,1.0,2.0,15.0,6.0,15.0,81.0,8.0,3.0,21.0,,24.0,9.0,33.0,9.0,1.0,8.0,5.0,1.0,3.0,6.0,3.0,2.0,11.0,2.0,4.0,6.0,,12.0,1.0,24.0,,1.0,1.0,25.0,1.0,11.0,,1.0,7.0,51.0,,1.0,0.3103448275862069,0.32142857142857145,0.3333333333333333,0.391304347826087,0.16666666666666666,,0.391304347826087,0.43283582089552236,0.4,0.5,0.4722222222222222,0.3181818181818182,0.5,0.5148514851485149,0.3333333333333333,0.7,0.25555555555555554,,0.07462686567164178,0.14285714285714285,0.05555555555555555,,,20.588235294117645,0.45454545454545453,,0.11351351351351352,0.03686635944700461,0.06521739130434782,0.1038961038961039,0.03557312252964427,0.058823529411764705,0.017241379310344827,0.03296703296703297,0.08163265306122448,0.20454545454545456,0.08695652173913043,0.05555555555555555,0.1,0.3111111111111111,0.5,0.5833333333333334,0.2857142857142857,0.2,0.5,0.5294117647058824,0.3333333333333333,0.23333333333333334,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.044444444444444446,0.25,0.25,1.0,0.2111111111111111,0.42105263157894735,0.42105263157894735,0.25,0.2727272727272727,0.6666666666666666,0.45454545454545453,0.2,,0.5,,,,,0.5666666666666667,0.42105263157894735,0.4996411111111112,0.5349,0.39695,0.11,0.14285714285714285,,0.0761904761904762,0.06666666666666667,8.697014925373136,24.94782608695652,0.10669456066945607,1.0,,3.0,1.0,,2.0,4.0,2.0,,0.027777777777777776,0.038461538461538464,0.5,,1.0,,,2.0,1.0,,1.0,,,0.0425531914893617,,0.09090909090909091,,,,,2.0,1.0,1.0,,,,False,
201975,1610612755,Jodie Meeks,Jodie Meeks,201975,PHI,1663.0,28,-6.0,50,60,8.0,17.0,8,110,,1.0,,,,1.0,,,1.0,2.0,,,,,,,,,,1.0,3.0,,,4.0,6.0,54.0,,1.0,,,,,,1.0,,,4.0,4.0,2.0,,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,1.0,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,,2.0,,2.0,,2.0,,,,4.0,,,,2.0,4.0,8.0,,2.0,1.0,1.0,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.6,,0.6666666666666666,,,,,,,,10.344827586206897,1.0,,0.058823529411764705,,,0.037037037037037035,,,,,,,0.125,,,0.3333333333333333,,,,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,,,,,,,,,,1.0,,,,,0.3333333333333333,,0.38776666666666665,0.3927,0.4166,,,,,0.6666666666666666,11.966666666666667,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
202323,1610612755,Evan Turner,Evan Turner,202323,PHI,15133.0,252,-43.0,460,469,54.0,67.0,54,929,18.0,41.0,3.0,7.0,,3.0,6.0,25.0,9.0,24.0,,1.0,,,2.0,,,,,33.0,90.0,,3.0,23.0,89.0,456.0,4.0,11.0,,,5.0,13.0,1.0,9.0,,,8.0,10.0,34.0,32.0,,,4.0,2.0,,14.0,,17.0,2.0,19.0,2.0,,5.0,5.0,7.0,40.0,12.0,14.0,36.0,1.0,51.0,12.0,63.0,7.0,2.0,5.0,14.0,2.0,7.0,8.0,3.0,7.0,22.0,,3.0,8.0,,20.0,1.0,30.0,,1.0,2.0,31.0,3.0,14.0,,3.0,10.0,54.0,3.0,3.0,0.5151515151515151,0.5483870967741935,,,,,,0.36666666666666664,0.36363636363636365,0.1111111111111111,0.3548387096774194,0.36363636363636365,0.1111111111111111,0.4158878504672897,0.4642857142857143,0.35714285714285715,0.03225806451612903,,0.15555555555555556,0.1951219512195122,0.2,0.041666666666666664,,24.665391969407263,0.6363636363636364,0.16666666666666666,0.2,0.057971014492753624,0.3111111111111111,0.2222222222222222,0.05,0.09090909090909091,0.07272727272727272,0.023255813953488372,0.125,0.1590909090909091,0.26136363636363635,0.2571428571428571,0.5,0.44086021505376344,0.43902439024390244,0.5454545454545454,0.5555555555555556,0.26881720430107525,0.24,0.3,0.5,0.25806451612903225,0.375,0.391304347826087,0.4444444444444444,0.010752688172043012,,,,0.021505376344086023,,,,0.6363636363636364,0.42857142857142855,,,,0.3333333333333333,,,,,0.4731182795698925,,0.48896827956989236,0.512490909090909,0.4495888888888889,0.1346153846153846,0.13861386138613863,,0.14606741573033707,0.11235955056179775,8.336666666666666,25.3,0.11739130434782609,,1.0,2.0,,,2.0,2.0,1.0,1.0,,,0.5,,,,,2.0,,1.0,1.0,,,0.043478260869565216,0.3333333333333333,,,,,,,,,,,,False,
2738,1610612755,Andre Iguodala,Andre Iguodala,2738,PHI,15354.0,256,-59.0,468,478,51.0,72.0,55,946,10.0,17.0,2.0,3.0,2.0,3.0,2.0,5.0,5.0,28.0,2.0,7.0,1.0,5.0,17.0,,,1.0,2.0,17.0,50.0,7.0,24.0,9.0,64.0,478.0,3.0,4.0,,1.0,1.0,7.0,3.0,5.0,2.0,3.0,4.0,16.0,16.0,18.0,18.0,3.0,4.0,17.0,5.0,4.0,,14.0,4.0,18.0,3.0,1.0,6.0,5.0,3.0,40.0,9.0,5.0,19.0,,24.0,9.0,33.0,13.0,9.0,4.0,5.0,1.0,2.0,2.0,,3.0,7.0,1.0,1.0,8.0,,17.0,1.0,13.0,,1.0,,20.0,2.0,9.0,,2.0,16.0,51.0,1.0,1.0,0.47058823529411764,0.5333333333333333,0.8571428571428571,0.2916666666666667,,0.6666666666666666,0.2916666666666667,0.34,0.75,0.6,0.3716216216216216,0.6,0.75,0.3855421686746988,0.5833333333333334,0.7272727272727273,0.32432432432432434,,0.08,0.058823529411764705,0.2,0.07142857142857142,,16.729323308270676,0.7142857142857143,,0.10734463276836158,0.04265402843601896,0.1111111111111111,0.10810810810810811,0.03643724696356275,0.07575757575757576,0.07017543859649122,,0.10869565217391304,0.06976744186046512,0.125,0.1111111111111111,0.1111111111111111,0.22972972972972974,0.5882352941176471,0.625,0.6,0.06756756756756757,0.4,0.5,,0.3783783783783784,0.17857142857142858,0.19230769230769232,0.4,0.0945945945945946,0.2857142857142857,0.2857142857142857,1.0,0.22972972972972974,0.29411764705882354,0.29411764705882354,0.8,0.6,0.6666666666666666,,,,0.375,0.6666666666666666,0.125,0.25,0.5,0.5540540540540541,0.29411764705882354,0.5104581081081081,0.5955333333333334,0.55159375,0.1111111111111111,0.15789473684210525,,0.109375,0.25,11.654000000000002,24.733333333333334,0.10897435897435898,,,2.0,1.0,1.0,,3.0,1.0,,,,0.3333333333333333,,1.0,1.0,,,,,,,,,,0.2,,,1.0,,,1.0,1.0,,,,False,
201152,1610612755,Thaddeus Young,Thaddeus Young,201152,PHI,4008.0,67,-21.0,120,128,26.0,42.0,14,248,5.0,8.0,2.0,3.0,,1.0,2.0,9.0,1.0,2.0,,,,,,,,,,8.0,19.0,,,5.0,21.0,127.0,2.0,5.0,,,,4.0,,2.0,,,,,10.0,6.0,,,4.0,,,1.0,,1.0,1.0,2.0,1.0,,1.0,,,5.0,5.0,4.0,7.0,,11.0,5.0,16.0,2.0,1.0,1.0,5.0,,2.0,1.0,,3.0,6.0,,1.0,3.0,,6.0,,7.0,1.0,1.0,,8.0,,4.0,,,,26.0,,,0.625,0.8333333333333334,,,,,,0.42105263157894735,0.4,,0.42105263157894735,0.4,,0.45652173913043476,0.4,,,,0.05263157894736842,,0.1111111111111111,,,21.01449275362319,0.8333333333333334,,0.17073170731707318,0.09259259259259259,0.26666666666666666,0.19642857142857142,0.08620689655172414,0.25,0.045454545454545456,,0.17647058823529413,0.14285714285714285,0.17647058823529413,0.3076923076923077,,0.42105263157894735,0.625,0.625,0.6,0.47368421052631576,0.2222222222222222,0.25,0.5,0.10526315789473684,0.5,0.5,1.0,,,,,,,,,0.6,0.6666666666666666,,,,0.5,,,,,0.42105263157894735,,0.418321052631579,0.43798000000000004,0.38780000000000003,0.17391304347826086,0.17391304347826086,,0.19047619047619047,,6.726315789473684,,0.21666666666666667,,2.0,,,,,,,,,,,,,,,1.0,,,,,,0.1,,,,,,,,,,,,,False,1.0
202730,1610612755,Lavoy Allen,Lavoy Allen,202730,PHI,3578.0,60,-12.0,107,113,14.0,20.0,17,220,5.0,8.0,2.0,4.0,,1.0,2.0,4.0,2.0,6.0,,,,,,,,,,9.0,18.0,,,,18.0,115.0,2.0,4.0,,,,4.0,2.0,3.0,,,,4.0,14.0,4.0,,,4.0,,,2.0,,1.0,,1.0,,,,1.0,,2.0,6.0,2.0,6.0,,8.0,6.0,14.0,3.0,3.0,,1.0,,1.0,1.0,,,2.0,1.0,,3.0,,6.0,1.0,1.0,,,,2.0,,1.0,,,4.0,14.0,,,0.7777777777777778,1.0,,,,,,0.5,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.47368421052631576,0.5,0.6666666666666666,,,0.1111111111111111,0.25,,,,16.153846153846153,0.5,,0.17142857142857143,0.1111111111111111,0.15384615384615385,0.16666666666666666,0.1016949152542373,0.1111111111111111,0.13333333333333333,0.09523809523809523,0.07692307692307693,0.16666666666666666,0.25,0.1111111111111111,0.25,0.4444444444444444,0.625,0.8333333333333334,0.6,0.2222222222222222,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,1.0,0.5,,,,0.3333333333333333,,,,,0.4444444444444444,,0.4776444444444444,0.539975,0.4903666666666666,0.05263157894736842,0.05263157894736842,,0.2222222222222222,0.2222222222222222,9.31111111111111,,0.1308411214953271,,,3.0,2.0,,1.0,3.0,2.0,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,False,
201970,1610612755,Sam Young,Sam Young,201970,PHI,108.0,2,3.0,3,4,3.0,,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
202696,1610612755,Nikola Vucevic,Nikola Vucevic,202696,PHI,108.0,2,3.0,3,4,3.0,,1,7,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,2.0,,1.0,,,1.0,3.0,,,,,,,,,,,,,,,,0.25,,0.25,,,,,,,,50.0,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.3813,,0.3813,0.5,0.5,,,1.0,18.9,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
202918,1610612755,Xavier Silas,Xavier Silas,202918,PHI,108.0,2,3.0,3,4,3.0,,1,7,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,2.0,,1.0,1.0,,,,2.0,1.0,1.0,,,,2.0,,2.0,,,2.0,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,25.0,,,,0.5,,,0.5,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,1.0,,0.7075,0.7075,0.7075,,,,1.0,1.0,0.7,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,
