EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG2A,FG3M,FG3A,Points,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,OffTwoPtRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,PtsUnassisted2s,NonHeaveArc3FGA,DefTwoPtRebounds,DefRebounds,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Fg2Pct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Arc3Frequency,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeFGM,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyFg2Pct,OffLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceShotQualityAvg,SecondChanceCorner3FGA,SecondChanceFG3A,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,DefThreePtRebounds,LiveBallTurnovers,LostBallTurnovers,Fouls,NonShootingPenaltyNonTakeFouls,LiveBallTurnoverPct,DefThreePtReboundPct,DefArc3ReboundPct,SecondChanceCorner3Frequency,Arc3FGM,NonHeaveArc3FGM,DefAtRimReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,LostBallSteals,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,FtPoints,SecondChanceFG2M,SecondChancePoints,PenaltyFtPoints,PtsAssisted2s,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,TwoPtAssists,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,ShootingFouls,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,OffThreePtRebounds,OffThreePtReboundPct,OffCorner3ReboundPct,Fg2aBlocked,BadPassTurnovers,FG2APctBlocked,AtRimPctBlocked,DefCorner3ReboundPct,on,SecondChanceFtPoints,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,BlockedShortMidRange,ShortMidRangePctBlocked,OffArc3ReboundPct,DefLongMidRangeReboundPct,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3FGA,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,BlockingFouls,Offensive Fouls Drawn,DefFTReboundPct,SelfORebPct,SecondChanceArc3Frequency,AtRimAssists,Charge Fouls,Loose Ball Fouls,BlockingFoulsDrawn,Technical Free Throw Trips,PenaltyArc3FGM,PtsUnassisted3s,ShortMidRangeAssists,PenaltyArc3Accuracy,LongMidRangePctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,FTOffRebounds,Blocked3s,BlockedCorner3,BlockedLongMidRange,OffensiveGoaltends,OffFTReboundPct
101235,1610612742,Kelenna Azubuike,Kelenna Azubuike,101235,DAL,292.0,5,10,9,9,6.0,9.0,2.0,18,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.3333333333333333,36.36363636363637,0.25,0.2,1.0,0.6666666666666666,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,0.4494666666666667,0.4494666666666667,1.0,22.2,22.4,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201146,1610612742,Yi Jianlian,Yi Jianlian,201146,DAL,292.0,5,10,9,9,6.0,9.0,2.0,18,,,,,,2.0,,1.0,2.0,1.0,,1.0,,,,,2.0,1.0,1.0,,,,,,,6.0,,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,27.272727272727273,,,,,,,,,,,0.6666666666666666,0.5408000000000001,0.4576,,5.05,24.3,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,0.4,0.2857142857142857,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201148,1610612742,Brandan Wright,Brandan Wright,201148,DAL,411.0,7,6,12,13,7.0,9.0,3.0,25,1.0,,,,,2.0,,,2.0,2.0,,,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,,2.0,7.0,,,,,0.5,0.5,0.5,0.5,,13.333333333333334,0.2,0.125,,0.5,,,,,,,,0.43275,0.43275,1.0,10.25,,0.5833333333333334,,,1.0,,,1.0,2.0,,,,,,,,0.5,,,,,,,0.5,,,,,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,0.4602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201958,1610612742,Rodrigue Beaubois,Rodrigue Beaubois,201958,DAL,711.0,12,12,22,23,14.0,14.0,6.0,45,,,1.0,,,1.0,,1.0,,1.0,,,,,,,1.0,,,,,1.0,,,,14.0,,,,,,,,,0.5,10.714285714285714,,,,,0.5,,,,,,0.5,0.48367499999999997,0.447,,10.2,22.2,0.6363636363636364,,,1.0,,,,,,,1.0,1.0,,,,,,0.07142857142857142,,,,,0.5,,,,,,15.0,1.0,,,,,,,,,,,0.52035,1.0,1.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2073,1610612742,Brian Cardinal,Brian Cardinal,2073,DAL,292.0,5,10,9,9,6.0,9.0,2.0,18,,,,,,,1.0,1.0,3.0,,,,,3.0,,,3.0,,,,,,,,,6.0,1.0,1.0,,1.0,1.5,,1.5,,1.0,9.090909090909092,,,,,,,,,,,1.0,0.46455,,,,24.5,0.6666666666666666,,,,1.0,,,,1.0,2.0,3.0,,,,,,0.4,0.42857142857142855,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.5,0.5,,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713,1610612742,Vince Carter,Vince Carter,1713,DAL,419.0,7,2,13,14,8.0,5.0,4.0,27,,,,,,,,,,,,,,,,,,1.0,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6153846153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,300.0,5,6,10,10,7.0,5.0,3.0,20,1.0,,,,,5.0,,,12.0,3.0,,,10.0,,,,,,,,,,,,10.0,7.0,,,,,0.8,1.0,1.0,1.25,,46.15384615384615,,,,0.2,,,,,,,0.4,0.51122,0.5869666666666666,0.8333333333333334,7.18,,0.7,2.0,2.0,2.0,,,4.0,6.0,,,,3.0,4.0,2.0,2.0,0.8,,,,0.4,1.0,1.0,0.4,,,0.4,0.4,1.0,11.0,1.0,3.0,,,,,1.0,,,0.5,0.5,0.4031,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,4.0,1.0,2.0,4.0,2.0,1.0,1.0,0.25,0.25,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,1610612742,Shawn Marion,Shawn Marion,1890,DAL,419.0,7,2,13,14,8.0,5.0,4.0,27,,,1.0,,1.0,1.0,,3.0,2.0,,,3.0,,,2.0,2.0,3.0,,,1.0,,1.0,,1.0,,8.0,,,,,0.25,,0.25,,0.75,29.41176470588235,0.5,0.25,0.5,,0.25,,,,0.3333333333333333,,1.0,0.60705,0.5831,,0.6,24.2,0.6153846153846154,1.0,1.0,,2.0,2.0,1.0,2.0,2.0,,1.0,,,,,1.0,,0.14285714285714285,,0.25,1.0,1.0,,0.5,0.6666666666666666,,,,15.0,1.0,,,,,,,,,,,0.6789,,,,1.0,,,2.0,1.0,,,1.0,,,0.25,0.3333333333333333,,,,,,,,,,,,,,1.0,2.0,,,,,,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,1610612742,Jason Kidd,Jason Kidd,467,DAL,300.0,5,6,10,10,7.0,5.0,3.0,20,,,,,,2.0,,,3.0,1.0,,,,,,1.0,1.0,,,,,,,,,7.0,,,,,0.5,,0.75,,,15.384615384615383,,0.2,,,,,,,,,1.0,0.56175,0.6719,,1.7,,0.7,1.0,2.0,,,,1.0,2.0,,,,1.0,1.0,1.0,1.0,0.5,,,,1.0,0.5,0.5,,,,0.5,0.5,,11.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,0.5,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,119.0,2,-4,3,4,1.0,,1.0,7,,,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,50.0,,,,,,,,,,,1.0,0.5845,,,2.0,,0.3333333333333333,,1.0,,,,,,,,1.0,1.0,,,,,,0.3333333333333333,,1.0,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
