EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGA,FG2A,OpponentPoints,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,FG2APctBlocked,AtRimPctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimFrequency,ShortMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,FoulsDrawn,Offensive Fouls Drawn,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FtPoints,Points,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,ShortMidRangeFGM,LongMidRangeFGA,LiveBallTurnovers,BadPassTurnovers,Turnovers,LiveBallTurnoverPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,ShortMidRangeAssists,OffTwoPtRebounds,OffRebounds,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,DefThreePtRebounds,DeadBallTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,DefThreePtReboundPct,DefArc3ReboundPct,on,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,LongMidRangeAssists,FTOffRebounds,SelfOReb,LostBallSteals,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyCorner3FGM,SecondChanceFtPoints,HeaveAttempts,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Charge Fouls Drawn,Technical Free Throw Trips,BlockedShortMidRange,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,PenaltyCorner3Accuracy,PtsUnassisted3s,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,OffCorner3ReboundPct,BlockingFouls,DefensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3SecondViolations
201147,1610612743,Corey Brewer,Corey Brewer,201147,DEN,309.0,5,-3,14,14,7.0,14.0,1.0,28,1.0,1.0,2.0,15,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,0.5,1.0,13.333333333333334,0.5,1.0,0.3333333333333333,1.0,1.0,0.5,0.5,0.5,0.47365,3.75,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201568,1610612743,Danilo Gallinari,Danilo Gallinari,201568,DEN,92.0,2,2,3,3,3.0,3.0,,6,,,,2,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202389,1610612743,Timofey Mozgov,Timofey Mozgov,202389,DEN,309.0,5,-3,14,14,7.0,14.0,1.0,28,2.0,,2.0,15,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,7.0,,,26.666666666666668,0.5,,,,,1.0,,1.0,0.46725,2.65,0.5,2.0,,2.0,1.0,1.0,2.0,2.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.5,1.0,1.0,0.4432,0.5,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202706,1610612743,Jordan Hamilton,Jordan Hamilton,202706,DEN,309.0,5,-3,14,14,7.0,14.0,1.0,28,1.0,1.0,3.0,15,,,,,,,,,,1.0,1.0,,,,,7.0,,,26.666666666666668,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.568,11.766666666666666,0.5,,,1.0,1.0,1.0,2.0,,4.0,2.0,3.0,4.0,4.0,,1.0,1.0,,,4.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,1.0,0.568,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202933,1610612743,Julyan Stone,Julyan Stone,202933,DEN,309.0,5,-3,14,14,7.0,14.0,1.0,28,1.0,,2.0,15,,2.0,2.0,1.0,4.0,,,,1.0,,,,,,,7.0,,,13.333333333333334,,,,,,0.5,,0.5,0.47755,9.55,0.5,,,1.0,,,1.0,,2.0,,,,,2.0,,,,,,,,0.5,,0.5,,0.5,,1.0,1.0,,,,,,,,,1.0,,,,,,,,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,1.0,1.0,1.0,0.537,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201585,1610612743,Kosta Koufos,Kosta Koufos,201585,DEN,151.0,3,-1,8,7,4.0,7.0,1.0,15,,,,9,,,,,,,,1.0,1.0,,,,,,,4.0,,,11.11111111111111,,,1.0,,,,,,,,0.5,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202702,1610612743,Kenneth Faried,Kenneth Faried,202702,DEN,66.0,1,-4,3,4,,4.0,,7,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1733,1610612743,Al Harrington,Al Harrington,1733,DEN,9756.0,163,20,312,302,101.0,99.0,46.0,614,21.0,7.0,40.0,321,10.0,6.0,6.0,4.0,12.0,19.0,1.0,23.0,30.0,3.0,,1.0,1.0,1.0,1.0,101.0,0.25,0.3333333333333333,23.160762942779293,0.07142857142857142,0.14615384615384616,0.12941176470588237,0.10204081632653061,1.0,0.28,0.09333333333333334,0.7466666666666667,0.500438,7.884999999999998,0.32371794871794873,13.0,,8.0,1.0,4.0,14.0,10.0,68.0,3.0,10.0,19.0,18.0,10.0,4.0,13.0,15.0,5.0,19.0,0.6428571428571429,0.6428571428571429,0.35,0.3,0.38666666666666666,0.3409090909090909,0.4146341463414634,0.38,0.38095238095238093,0.5714285714285714,0.625,0.18181818181818182,0.25,0.4611045454545455,0.06329113924050633,0.11363636363636363,0.27941176470588236,3.0,12.0,2.0,2.0,3.0,0.6666666666666666,0.42857142857142855,0.6,1.0,0.16,3.0,7.0,4.0,9.0,11.0,,1.0,6.0,7.0,0.4444444444444444,0.4230769230769231,0.4230769230769231,0.05454545454545454,0.0379746835443038,0.09803921568627451,0.5384615384615384,0.42857142857142855,0.5,0.16176470588235295,3.0,1.0,,2.0,0.075,0.1,False,3.0,3.0,8.0,1.0,3.0,7.0,27.0,1.0,3.0,3.0,9.0,10.0,35.0,1.0,4.0,3.0,12.0,4.0,30.0,27.0,7.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,3.0,1.0,0.2857142857142857,0.25,0.25,0.2857142857142857,0.4666666666666667,0.2857142857142857,0.08333333333333333,0.08333333333333333,0.03333333333333333,0.175,0.17073170731707318,0.05,0.04878048780487805,0.25,0.2727272727272727,0.3333333333333333,0.10666666666666667,0.375,0.375,1.0,0.36,0.25925925925925924,0.25925925925925924,1.0,0.6666666666666666,0.07692307692307693,0.23076923076923078,0.3333333333333333,1.0,0.13636363636363635,0.4090909090909091,0.3333333333333333,0.25925925925925924,25.191428571428567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1889,1610612743,Andre Miller,Andre Miller,1889,DEN,11980.0,200,8,379,375,109.0,153.0,59.0,754,29.0,23.0,66.0,397,7.0,32.0,42.0,26.0,94.0,21.0,1.0,25.0,39.0,9.0,6.0,1.0,,1.0,,107.0,0.10606060606060606,0.13793103448275862,21.01769911504425,0.05555555555555555,0.13815789473684212,0.11428571428571428,0.05454545454545454,,0.3972602739726027,0.3150684931506849,0.4931506849315068,0.4638527777777777,7.789393939393938,0.287598944591029,20.0,1.0,15.0,5.0,6.0,27.0,13.0,79.0,10.0,17.0,30.0,6.0,48.0,9.0,19.0,15.0,3.0,28.0,0.1111111111111111,0.13043478260869565,0.4090909090909091,0.5882352941176471,0.4520547945205479,0.6052631578947368,0.4936708860759494,0.6521739130434783,0.5172413793103449,0.6,0.2,0.3157894736842105,0.8333333333333334,0.45011111111111113,0.04054054054054054,0.04477611940298507,0.379746835443038,10.0,14.0,10.0,7.0,17.0,0.5882352941176471,0.43478260869565216,0.47619047619047616,,0.1917808219178082,4.0,6.0,6.0,8.0,13.0,8.0,2.0,7.0,14.0,0.75,0.75,0.8125,0.0457516339869281,0.06829268292682927,0.05714285714285714,0.75,0.6666666666666666,0.51442,0.16455696202531644,3.0,7.0,,3.0,0.05172413793103448,0.06451612903225806,False,2.0,2.0,2.0,,1.0,2.0,5.0,,,,1.0,4.0,7.0,,,1.0,2.0,7.0,12.0,4.0,2.0,4.0,,3.0,3.0,1.0,,,2.0,5.0,3.0,1.0,0.5714285714285714,,0.5,0.6666666666666666,0.0958904109589041,0.08695652173913043,0.07142857142857142,,0.047619047619047616,0.16326530612244897,0.20833333333333334,0.037037037037037035,0.09090909090909091,0.14285714285714285,0.15384615384615385,,0.0273972602739726,1.0,1.0,1.0,0.0684931506849315,0.4,0.4,1.0,,,,,,0.05263157894736842,0.05263157894736842,,0.5,28.1,1.0,1.0,1.0,10.0,5.0,5.0,7.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.1346153846153846,0.024390243902439025,0.18421052631578946,1.0,,,,,,,,,,,,
201147,1610612743,Corey Brewer,Corey Brewer,201147,DEN,6677.0,111,4,211,210,55.0,61.0,33.0,421,19.0,5.0,32.0,217,3.0,5.0,5.0,4.0,10.0,4.0,1.0,6.0,12.0,6.0,5.0,1.0,,1.0,,55.0,0.09375,0.10526315789473684,22.61904761904762,0.1111111111111111,0.05128205128205128,0.044642857142857144,0.043478260869565216,,0.36538461538461536,0.09615384615384616,0.75,0.5326520833333334,6.88125,0.26066350710900477,8.0,2.0,11.0,4.0,4.0,17.0,6.0,58.0,6.0,6.0,16.0,30.0,4.0,3.0,11.0,8.0,2.0,16.0,0.8823529411764706,0.8823529411764706,0.53125,1.0,0.5,0.5,0.5272727272727272,0.5714285714285714,0.5789473684210527,0.6470588235294118,0.9090909090909091,0.3333333333333333,1.0,0.496875,0.07272727272727272,0.058823529411764705,0.27586206896551724,1.0,8.0,2.0,,2.0,1.0,0.2,0.25,,0.15384615384615385,,4.0,1.0,7.0,2.0,,,6.0,6.0,0.14285714285714285,0.1,0.1,0.06741573033707865,0.05084745762711865,0.1111111111111111,0.4,,0.5080611111111111,0.034482758620689655,1.0,,,,0.029411764705882353,,False,5.0,4.0,11.0,2.0,2.0,2.0,9.0,,1.0,,4.0,6.0,20.0,,3.0,,6.0,4.0,15.0,6.0,2.0,1.0,,1.0,1.0,1.0,,1.0,,,,0.8333333333333334,0.3,,,0.35294117647058826,0.38461538461538464,0.2,,,,0.03333333333333333,0.08,0.058823529411764705,0.047619047619047616,0.625,0.625,1.0,0.21153846153846154,0.36363636363636365,0.36363636363636365,1.0,0.17307692307692307,0.2222222222222222,0.2222222222222222,0.5,,0.2,0.1,,,0.16666666666666666,0.3333333333333333,,0.3333333333333333,27.995000000000005,,,3.0,,,,,,,2.0,,,,,1.0,,2.0,,0.04,,,3.0,1.0,2.0,0.09523809523809523,,,,,,,,
