EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,PlusMinus,DefPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,Minutes,OffPoss,PenaltyOffPoss,SecondChanceOffPoss,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2A,FG3A,SecondChanceFG2A,PenaltyFG3A,NonHeaveArc3FGA,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,Arc3FGM,PenaltyArc3FGM,FG2M,FG3M,Points,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,Fouls,Charge Fouls,FoulsDrawn,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,DefCorner3ReboundPct,AtRimFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyPointsPct,AtRimFGM,SecondChanceAtRimFGA,FtPoints,PenaltyFtPoints,PtsAssisted2s,Steals,BadPassSteals,PenaltyTurnovers,ShootingFouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceAtRimFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Travels,SecondChanceTurnovers,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,2pt And 1 Free Throw Trips,DefShortMidRangeReboundPct,SecondChanceCorner3FGA,SecondChanceFG3A,ThreePtAssists,Arc3Assists,Corner3Assists,SecondChanceCorner3Frequency,DefAtRimReboundPct,LostBallSteals,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,ShortMidRangePctAssisted,AtRimAssists,OffAtRimReboundPct,on,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,OffThreePtRebounds,Offensive Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChancePointsPct,SecondChanceArc3FGA,FTDefRebounds,SelfOReb,BlockingFouls,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,SelfORebPct,SecondChanceArc3Frequency,Loose Ball Fouls,BlockingFoulsDrawn,Technical Free Throw Trips,PtsUnassisted3s,LongMidRangeAssists,LongMidRangePctBlocked,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,FTOffRebounds,Blocked3s,BlockedCorner3,BlockedLongMidRange,OffensiveGoaltends,OffFTReboundPct
101133,1610612742,Ian Mahinmi,Ian Mahinmi,101133,DAL,12.0,-3,1,1,1,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1890,1610612742,Shawn Marion,Shawn Marion,1890,DAL,493.0,-9,18,6,33,18.0,8.0,15.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,6.0,0.3333333333333333,17.64705882352941,0.4,0.16666666666666666,0.2857142857142857,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.4953166666666666,0.501,0.55245,10.6,24.9,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,1115.0,-24,37,9,71,45.0,19.0,34.0,14.0,2.0,1.0,1.0,3.0,1.0,3.0,3.0,,1.0,3.0,,,1.0,,1.0,14.0,0.5,25.0,,,0.07692307692307693,,,,0.16666666666666666,0.16666666666666666,0.5,0.5,0.6666666666666666,0.4782916666666666,,0.3493,11.5,25.2,0.4117647058823529,1.0,1.0,1.0,2.0,1.0,2.0,2.0,10.0,1.0,1.0,1.0,5.0,4.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,5.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.8333333333333334,1.25,0.8333333333333334,1.25,0.3333333333333333,1.0,0.6666666666666666,0.14285714285714285,0.3333333333333333,0.16666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201148,1610612742,Brandan Wright,Brandan Wright,201148,DAL,1629.0,-20,53,22,104,57.0,27.0,51.0,21.0,6.0,1.0,1.0,,,5.0,,2.0,,,2.0,,3.0,2.0,5.0,21.0,,15.789473684210527,,0.1111111111111111,0.13636363636363635,0.08,0.125,,0.2,0.2,,,0.6,0.48112000000000005,0.5611,0.43275,5.2,,0.4117647058823529,3.0,1.0,,,,2.0,,5.0,1.0,2.0,,3.0,2.0,,,1.0,,,,,3.0,2.0,,1.0,2.0,3.0,4.0,1.0,1.0,3.0,,,,,0.4,0.5,0.4,0.5,0.4166666666666667,0.5,0.2,0.3333333333333333,0.6666666666666666,0.3,0.3333333333333333,0.6,1.0,1.0,,,,,,,,0.6,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.25,0.2857142857142857,1.0,0.3333333333333333,0.5,1.0,0.5,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,1610612742,Jason Kidd,Jason Kidd,467,DAL,390.0,-8,13,6,25,21.0,6.0,12.0,5.0,2.0,,,,,,,,,,,,,,,5.0,,7.142857142857142,,,,,,,,,,,,,,,,,0.4166666666666667,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101235,1610612742,Kelenna Azubuike,Kelenna Azubuike,101235,DAL,292.0,10,9,9,18,,5.0,9.0,6.0,2.0,,2.0,,,2.0,1.0,,1.0,,1.0,,,1.0,1.0,6.0,0.3333333333333333,36.36363636363637,,0.25,,0.2,1.0,,,0.6666666666666666,,,0.3333333333333333,0.4494666666666667,,0.4494666666666667,22.2,22.4,0.6666666666666666,,,,,,,1.0,3.0,,2.0,1.0,3.0,,3.0,,,,,,,,,,1.0,,1.0,,,,3.0,1.0,1.0,1.0,1.0,,,0.5,0.5,0.5,0.5,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201146,1610612742,Yi Jianlian,Yi Jianlian,201146,DAL,292.0,10,9,9,18,,5.0,9.0,6.0,2.0,1.0,,1.0,1.0,2.0,1.0,,1.0,1.0,,2.0,2.0,,2.0,6.0,0.3333333333333333,27.272727272727273,0.4,,0.2857142857142857,,,,0.3333333333333333,,0.3333333333333333,0.5,0.6666666666666666,0.5408000000000001,,0.4576,5.05,24.3,0.6666666666666666,1.0,,,,,1.0,,2.0,,1.0,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,0.5,,0.3333333333333333,,0.3333333333333333,,,,,,,0.3333333333333333,,,,,,,,,,,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201958,1610612742,Rodrigue Beaubois,Rodrigue Beaubois,201958,DAL,411.0,6,13,9,25,4.0,7.0,12.0,7.0,3.0,,,,,,1.0,,,,,,1.0,,1.0,7.0,1.0,13.333333333333334,,,0.1,,,,,,,,1.0,0.52035,0.52035,,,22.2,0.5833333333333334,,,,,,,,,,,,,,,,,,2.0,,6.0,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2073,1610612742,Brian Cardinal,Brian Cardinal,2073,DAL,292.0,10,9,9,18,,5.0,9.0,6.0,2.0,,,1.0,,,1.0,,,1.0,,2.0,3.0,,3.0,6.0,1.0,9.090909090909092,0.4,,0.42857142857142855,,,,,,1.0,,1.0,0.46455,,,,24.5,0.6666666666666666,,,,1.0,,,1.0,3.0,,,,,,3.0,1.0,,,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,,,1.5,,1.5,,,,,0.5,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713,1610612742,Vince Carter,Vince Carter,1713,DAL,1169.0,-28,38,11,76,48.0,19.0,38.0,11.0,4.0,1.0,,,,3.0,1.0,,1.0,,,,1.0,,1.0,11.0,0.25,16.666666666666668,,,0.06666666666666667,,,,0.25,,,,0.75,0.48572499999999996,,0.4299,3.9,24.2,0.2894736842105263,2.0,,,,,,1.0,4.0,,,1.0,3.0,,3.0,,,,,,,1.0,,,2.0,,2.0,,,4.0,3.0,1.0,1.0,1.0,1.0,,,0.375,1.5,0.4,1.5,,,,0.125,,0.5,,,,,,,,,,0.75,,,1.0,,,1.0,,1.0,,2.0,1.0,,,,,,,,0.2,,,,,,0.2,0.25,,1.0,1.0,1.0,1.0,1.0,1.0,,0.25,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,998.0,-20,31,8,62,45.0,17.0,31.0,13.0,2.0,9.0,,,,9.0,,,,,,,1.0,,1.0,13.0,,30.3030303030303,,,0.125,,,,1.0,,,,,0.38184444444444443,,0.3883,11.077777777777778,,0.41935483870967744,,4.0,,,,4.0,,8.0,2.0,4.0,,4.0,4.0,,,,,3.0,,9.0,1.0,,,1.0,,1.0,2.0,1.0,,4.0,,,,,0.4444444444444444,0.5,0.4444444444444444,0.5,0.4444444444444444,0.5,,,,0.16666666666666666,0.5,,0.4444444444444444,0.4444444444444444,,,,,,,,0.5,,,,,4.0,1.0,,,1.0,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,1.0,,,1.0,,,0.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753,1610612742,Delonte West,Delonte West,2753,DAL,1052.0,-24,34,11,69,44.0,18.0,35.0,10.0,3.0,,,1.0,1.0,2.0,3.0,,1.0,1.0,1.0,1.0,2.0,1.0,3.0,10.0,0.6,18.42105263157895,0.2,0.08333333333333333,0.16666666666666666,0.0625,,,,,0.2,1.0,1.0,0.47132000000000007,0.5649,0.41205,2.25,23.5,0.2857142857142857,2.0,,,,,1.0,,2.0,,,,,2.0,,,,1.0,1.0,,2.0,1.0,2.0,2.0,,,2.0,1.0,,1.0,,,,,,0.5,,0.2,,0.2,,,,1.0,0.14285714285714285,,0.4,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,0.2,,0.5,0.5,,,,,,,,2.0,,,,,0.4,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,1.0,0.2,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101133,1610612742,Ian Mahinmi,Ian Mahinmi,101133,DAL,4196.0,14,133,17,267,133.0,70.0,134.0,49.0,13.0,3.0,1.0,,,14.0,,4.0,,,7.0,7.0,9.0,9.0,18.0,49.0,,14.18918918918919,0.15217391304347827,0.1794871794871795,0.140625,0.14754098360655737,0.21428571428571427,0.1875,0.21428571428571427,0.07142857142857142,,,0.7142857142857143,0.5535071428571429,0.58265,0.6805,3.1357142857142857,,0.3656716417910448,10.0,2.0,1.0,,,9.0,,29.0,2.0,2.0,,9.0,2.0,,,4.0,,,,,2.0,,,1.0,,1.0,13.0,,11.0,9.0,,,,,0.6428571428571429,1.0,0.6428571428571429,1.0,0.725,0.9,0.2857142857142857,0.3,,0.1111111111111111,,0.7142857142857143,0.6666666666666666,1.0,1.0,1.0,,,,,,0.3103448275862069,6.0,3.0,11.0,5.0,16.0,3.0,1.0,1.0,11.0,13.0,4.0,3.0,2.0,3.0,3.0,0.8888888888888888,1.0,0.18181818181818182,0.14285714285714285,1.0,0.6,0.8571428571428571,0.8333333333333334,0.75,0.23529411764705882,0.23529411764705882,,,,,,,,1.0,,,,,,,1.0,0.125,,,,,,,0.14285714285714285,2.0,,1.0,1.0,,0.14285714285714285,False,2.0,2.0,2.0,2.0,2.0,6.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,0.5,0.5,0.6,0.3333333333333333,0.09090909090909091,0.05555555555555555,0.25,1.0,0.6666666666666666,0.5,1.0,1.0,0.20689655172413793,,,,,,,,,,,,,,,,,,,,,,
1713,1610612742,Vince Carter,Vince Carter,1713,DAL,5251.0,-8,165,44,333,177.0,88.0,168.0,62.0,21.0,8.0,9.0,6.0,1.0,28.0,9.0,3.0,2.0,6.0,4.0,9.0,16.0,5.0,21.0,62.0,0.24324324324324326,23.157894736842106,0.17307692307692307,0.06349206349206349,0.20270270270270271,0.058823529411764705,0.16,0.3333333333333333,0.21621621621621623,0.24324324324324326,0.16216216216216217,0.1111111111111111,0.5405405405405406,0.47521756756756756,0.4863875,0.43485555555555555,9.12142857142857,24.599999999999998,0.36904761904761907,11.0,3.0,1.0,1.0,,9.0,2.0,29.0,2.0,7.0,1.0,9.0,16.0,6.0,1.0,2.0,,1.0,,3.0,6.0,2.0,1.0,2.0,1.0,4.0,11.0,,10.0,9.0,1.0,0.2222222222222222,0.5,0.2222222222222222,0.32142857142857145,0.2857142857142857,0.32432432432432434,0.3888888888888889,0.3625,0.45,0.07142857142857142,0.09090909090909091,0.5,0.2727272727272727,1.0,0.2972972972972973,0.375,0.42857142857142855,0.1111111111111111,0.1111111111111111,0.16666666666666666,0.16666666666666666,1.0,,0.16666666666666666,0.3103448275862069,5.0,1.0,5.0,2.0,2.0,4.0,2.0,1.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,0.1111111111111111,0.1111111111111111,,0.23809523809523808,1.0,0.45454545454545453,0.5,0.2,0.25,0.05128205128205128,0.06666666666666667,1.0,1.0,1.0,3.0,1.0,1.0,,,0.08108108108108109,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,1.0,,0.16666666666666666,,1.0,1.0,,1.0,,0.045454545454545456,2.0,,,,,,False,,1.0,3.0,1.0,1.0,3.0,,1.0,1.0,2.0,1.0,,1.0,0.3333333333333333,0.25,0.3,0.125,0.045454545454545456,0.05263157894736842,,,,,0.3333333333333333,0.3333333333333333,0.10344827586206896,1.0,1.0,2.0,1.0,1.0,0.2,0.08333333333333333,0.25,,,,,,,,,,,,,,
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,8218.0,-8,260,51,519,298.0,137.0,259.0,99.0,36.0,28.0,15.0,6.0,3.0,62.0,6.0,11.0,3.0,6.0,2.0,11.0,21.0,3.0,24.0,99.0,0.08823529411764706,31.438127090301002,0.13924050632911392,0.022222222222222223,0.168141592920354,0.024193548387096774,,0.03125,0.4117647058823529,0.22058823529411764,0.08823529411764706,0.13043478260869565,0.36764705882352944,0.46864044117647063,0.4695375,0.4740521739130435,8.649999999999999,24.7,0.38223938223938225,19.0,9.0,11.0,1.0,,29.0,1.0,99.0,10.0,20.0,,47.0,34.0,3.0,1.0,8.0,2.0,4.0,,10.0,8.0,5.0,1.0,4.0,4.0,9.0,7.0,,30.0,47.0,1.0,0.16666666666666666,,0.16666666666666666,0.46774193548387094,0.5,0.4485294117647059,0.43478260869565216,0.5705882352941176,0.6527777777777778,0.12903225806451613,0.21052631578947367,0.5555555555555556,0.23529411764705882,0.16666666666666666,0.27941176470588236,0.32142857142857145,0.375,0.7333333333333333,0.7333333333333333,0.16666666666666666,0.16666666666666666,1.0,,0.16666666666666666,0.47474747474747475,9.0,3.0,38.0,27.0,24.0,2.0,2.0,6.0,4.0,42.0,15.0,,,,,0.41379310344827586,0.42857142857142855,,0.25,,0.47368421052631576,0.6,0.3333333333333333,0.2727272727272727,0.19480519480519481,0.2112676056338028,2.0,,,,,,,,,,,,,,6.0,0.16666666666666666,,,2.0,,2.0,,0.2608695652173913,,,,0.3333333333333333,2.0,0.06060606060606061,False,1.0,3.0,7.0,6.0,7.0,19.0,2.0,1.0,2.0,3.0,8.0,,8.0,0.5454545454545454,0.5454545454545454,0.6785714285714286,0.14285714285714285,0.029411764705882353,,0.1111111111111111,0.5454545454545454,0.3333333333333333,1.0,0.30434782608695654,0.42857142857142855,0.1919191919191919,,2.0,1.0,1.0,,0.3333333333333333,0.034482758620689655,,1.0,2.0,2.0,,,,,,,,,,,
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,7216.0,-10,226,46,452,245.0,120.0,226.0,85.0,28.0,8.0,10.0,15.0,6.0,21.0,17.0,3.0,7.0,15.0,1.0,4.0,7.0,1.0,8.0,85.0,0.4473684210526316,18.43137254901961,0.05714285714285714,0.012658227848101266,0.0707070707070707,0.009009009009009009,0.03225806451612903,0.04,0.21052631578947367,0.2631578947368421,0.39473684210526316,0.6,0.5263157894736842,0.4787078947368421,0.3626666666666667,0.5139,12.714285714285714,24.405882352941177,0.37610619469026546,3.0,4.0,1.0,6.0,,8.0,8.0,45.0,3.0,3.0,1.0,9.0,10.0,21.0,6.0,1.0,9.0,14.0,2.0,33.0,3.0,5.0,3.0,,2.0,5.0,9.0,,8.0,9.0,0.875,0.47058823529411764,0.14285714285714285,0.47058823529411764,0.38095238095238093,1.0,0.5263157894736842,0.45,0.5357142857142857,0.45,0.047619047619047616,,1.0,0.10344827586206896,,0.07894736842105263,0.5,0.5714285714285714,0.1,0.1,0.4,0.4,0.8333333333333334,,0.4,0.2,3.0,,5.0,,6.0,1.0,1.0,3.0,2.0,8.0,4.0,,,,,0.375,0.375,,0.12,,1.0,1.0,0.3333333333333333,,0.09523809523809523,0.16,,1.0,2.0,2.0,1.0,1.0,,1.0,0.05263157894736842,1.0,1.0,1.0,0.1,1.0,,,,2.0,5.0,4.0,1.0,,0.125,,,1.0,0.25,3.0,,False,,2.0,2.0,1.0,,2.0,,,,,,,,0.3333333333333333,0.2,0.2,0.125,,,,1.0,,,0.2,1.0,0.044444444444444446,2.0,,,,2.0,,,0.4,1.0,1.0,,3.0,4.0,,,,,,,,,
2753,1610612742,Delonte West,Delonte West,2753,DAL,4234.0,-17,133,15,263,151.0,71.0,130.0,35.0,18.0,2.0,6.0,,,18.0,3.0,,1.0,,1.0,3.0,3.0,1.0,4.0,35.0,0.14285714285714285,15.789473684210526,0.06666666666666667,0.017543859649122806,0.04918032786885246,0.014084507042253521,,0.06666666666666667,0.09523809523809523,0.2857142857142857,,,0.6190476190476191,0.5049357142857143,,0.5043625,7.1000000000000005,23.3,0.2692307692307692,10.0,,1.0,,,7.0,3.0,28.0,3.0,7.0,1.0,11.0,10.0,9.0,,2.0,4.0,7.0,,17.0,,1.0,1.0,,,1.0,4.0,,6.0,11.0,1.0,1.0,1.0,1.0,0.3888888888888889,0.42857142857142855,0.5476190476190477,0.5625,0.6086956521739131,0.6111111111111112,0.1111111111111111,0.1,1.0,,,0.47619047619047616,,,0.16666666666666666,0.2,,,,,,0.39285714285714285,6.0,,5.0,2.0,4.0,2.0,,,2.0,5.0,3.0,,,,,0.2857142857142857,0.2857142857142857,,,,0.6,0.6666666666666666,0.3333333333333333,,0.13043478260869565,0.15,,,3.0,3.0,1.0,1.0,,,0.14285714285714285,1.0,1.0,1.0,0.125,1.0,1.0,0.07692307692307693,,,3.0,1.0,2.0,,0.058823529411764705,2.0,,,,4.0,0.038461538461538464,False,,2.0,4.0,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,1.0,,,,0.1111111111111111,,,,,,,0.16666666666666666,,,,,,,,
