EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,FTOffRebounds,FTDefRebounds,StepOutOfBoundsTurnovers,BlockingFouls,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,DefFTReboundPct,OffFTReboundPct,ShortMidRangePctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimFGM,PtsPutbacks,OffThreePtRebounds,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockedShortMidRange,RecoveredBlocks,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Travels,Charge Fouls Drawn,BlockingFoulsDrawn,Corner3PctBlocked,Clear Path Fouls,BlockedLongMidRange,LongMidRangePctBlocked,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,on,SecondChanceCorner3FGA,3pt And 1 Free Throw Trips,SecondChanceCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,SecondChanceCorner3FGM,HeaveAttempts,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted
101108,1610612746,Chris Paul,Chris Paul,101108,LAC,14069.0,234,-86,428,436,78.0,65,44,864,7.0,12.0,2.0,2.0,4.0,10.0,23.0,11.0,25.0,1.0,2.0,1.0,5.0,16.0,5.0,28.0,60.0,6.0,18.0,14.0,88.0,504,1.0,3.0,2.0,8.0,17.0,6.0,5.0,21.0,4.0,52.0,6.0,12.0,16.0,5.0,2.0,1.0,48.0,4.0,52.0,3.0,1.0,25.0,15.0,8.0,108.0,3.0,6.0,25.0,31.0,3.0,34.0,1.0,14.0,7.0,7.0,14.0,1.0,10.0,6.0,1.0,4.0,20.0,2.0,2.0,4.0,9.0,3.0,22.0,3.0,16.0,1.0,3.0,5.0,2.0,1.0,1.0,1.0,21.0,78.0,1.0,2.0,0.07142857142857142,0.07142857142857142,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4666666666666667,0.3333333333333333,0.47058823529411764,0.47435897435897434,0.3333333333333333,0.34782608695652173,0.5119047619047619,0.3333333333333333,0.4,0.23076923076923078,0.05555555555555555,0.03333333333333333,0.08333333333333333,0.043478260869565216,0.0625,21.894736842105264,0.7,0.15723270440251572,0.01948051948051948,0.18181818181818182,0.16145833333333334,0.015228426395939087,0.022727272727272728,0.018867924528301886,0.017543859649122806,0.18181818181818182,0.16981132075471697,0.11764705882352941,0.15,0.23076923076923078,0.02631578947368421,0.15384615384615385,0.5833333333333334,0.6363636363636364,0.14285714285714285,0.2948717948717949,0.43478260869565216,0.45454545454545453,0.32051282051282054,0.44,0.44,0.09090909090909091,0.02564102564102564,0.5,0.5,1.0,0.20512820512820512,0.3125,0.3333333333333333,0.2,0.6666666666666666,0.17391304347826086,0.5,0.043478260869565216,0.21739130434782608,0.38461538461538464,0.3125,0.4464256410256409,0.4689666666666666,0.4143934782608696,0.06097560975609756,0.078125,0.022727272727272728,0.23863636363636365,11.351666666666667,25.966666666666665,0.1822429906542056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
200751,1610612746,Randy Foye,Randy Foye,200751,LAC,13023.0,217,-84,397,405,78.0,62,40,802,4.0,9.0,,2.0,3.0,2.0,6.0,7.0,19.0,5.0,7.0,,4.0,14.0,5.0,13.0,34.0,9.0,21.0,11.0,64.0,467,,,1.0,3.0,7.0,5.0,2.0,11.0,16.0,10.0,24.0,3.0,14.0,4.0,2.0,,12.0,2.0,14.0,2.0,,10.0,1.0,1.0,30.0,3.0,6.0,7.0,15.0,4.0,19.0,3.0,2.0,2.0,,3.0,2.0,1.0,5.0,2.0,2.0,8.0,1.0,2.0,10.0,14.0,,9.0,,13.0,,,4.0,1.0,3.0,3.0,3.0,11.0,78.0,1.0,,0.6153846153846154,0.6153846153846154,0.8888888888888888,0.42857142857142855,0.42857142857142855,0.38235294117647056,,0.42857142857142855,0.4818181818181818,,0.375,0.5245901639344263,0.5,0.4230769230769231,0.38181818181818183,,0.058823529411764705,0.1111111111111111,0.16666666666666666,,15.419501133786847,0.375,0.046052631578947366,0.02,0.1935483870967742,0.07103825136612021,0.015957446808510637,0.023255813953488372,,0.037037037037037035,0.018867924528301886,0.0851063829787234,0.038461538461538464,0.15,0.2727272727272727,0.0967741935483871,0.16363636363636364,0.4444444444444444,0.5,1.0,0.10909090909090909,0.3333333333333333,0.4,0.34545454545454546,0.3684210526315789,0.3684210526315789,0.42857142857142855,0.12727272727272726,0.7142857142857143,0.7142857142857143,1.0,0.2545454545454545,0.2857142857142857,0.2857142857142857,0.75,,0.25,0.6666666666666666,,0.4166666666666667,0.5454545454545454,0.2857142857142857,0.4775427272727272,,0.48002083333333334,0.08333333333333333,0.10526315789473684,0.015625,0.171875,12.423529411764704,25.05714285714286,0.1964735516372796,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.2,0.25,0.07692307692307693,0.5,0.2,0.045454545454545456,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
201156,1610612746,Nick Young,Nick Young,201156,LAC,1828.0,30,-1,59,59,28.0,24,6,118,1.0,2.0,,,1.0,,1.0,2.0,6.0,1.0,2.0,,2.0,3.0,2.0,3.0,9.0,3.0,5.0,4.0,19.0,60,,,,1.0,4.0,2.0,2.0,10.0,,6.0,3.0,6.0,3.0,2.0,,,,,,,,,,,,,1.0,,2.0,,2.0,,,,,2.0,,,,,2.0,2.0,1.0,,,1.0,,2.0,,4.0,,,2.0,,,,,10.0,28.0,,,,,0.3333333333333333,0.6,0.6,0.3333333333333333,,0.25,0.5357142857142857,,0.6666666666666666,0.59375,,0.7142857142857143,0.35714285714285715,,,,,,27.69230769230769,1.0,,,0.16666666666666666,0.043478260869565216,,,,,,,,,0.3333333333333333,,0.14285714285714285,0.5,0.5,,0.07142857142857142,,,0.42857142857142855,0.3333333333333333,0.3333333333333333,,0.14285714285714285,0.5,0.5,1.0,0.21428571428571427,0.6666666666666666,0.6666666666666666,,,0.16666666666666666,,,0.3333333333333333,0.5,0.6666666666666666,0.46106428571428576,,0.42994166666666667,0.125,0.18181818181818182,,0.5263157894736842,14.055555555555555,24.6,0.4745762711864407,2.0,,2.0,,1.0,,,,1.0,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
201599,1610612746,DeAndre Jordan,DeAndre Jordan,201599,LAC,14968.0,249,-83,458,467,95.0,84,46,925,20.0,32.0,11.0,4.0,5.0,1.0,8.0,,,,,,,,,21.0,40.0,,,8.0,50.0,535,5.0,12.0,13.0,4.0,6.0,,3.0,11.0,32.0,10.0,,,,,7.0,,3.0,1.0,4.0,,1.0,3.0,,,9.0,15.0,8.0,30.0,40.0,18.0,58.0,2.0,7.0,4.0,3.0,2.0,2.0,2.0,5.0,2.0,,7.0,1.0,4.0,16.0,20.0,,19.0,,24.0,2.0,,9.0,4.0,18.0,11.0,18.0,11.0,95.0,1.0,,0.7619047619047619,0.9411764705882353,,,,0.525,0.4166666666666667,0.6666666666666666,0.525,0.4166666666666667,0.6666666666666666,0.49019607843137253,0.4642857142857143,0.5,,,0.175,0.0625,0.625,,11.439842209072978,0.2857142857142857,0.1744186046511628,0.09146341463414634,0.22857142857142856,0.18357487922705315,0.0861244019138756,0.06382978723404255,0.14545454545454545,0.06451612903225806,0.13114754098360656,0.21428571428571427,0.18181818181818182,0.2857142857142857,0.14285714285714285,0.16666666666666666,0.8,0.625,0.6666666666666666,0.8,0.2,0.125,0.3333333333333333,,,,,,,,,,,,,0.9166666666666666,0.8333333333333334,0.8,,,0.8,,0.577695,0.5927,0.6115166666666666,0.19148936170212766,0.19148936170212766,0.26,0.22,2.4124999999999996,,0.2074235807860262,,3.0,,,2.0,,1.0,,,0.2,,,,,4.0,8.0,3.0,1.0,1.0,3.0,7.0,8.0,0.06666666666666667,0.05555555555555555,0.1111111111111111,0.4444444444444444,0.36363636363636365,0.25,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
201933,1610612746,Blake Griffin,Blake Griffin,201933,LAC,13538.0,226,-85,411,420,70.0,57,42,831,29.0,47.0,9.0,5.0,6.0,19.0,41.0,5.0,19.0,,,,,1.0,,53.0,107.0,,1.0,16.0,122.0,488,5.0,11.0,10.0,7.0,10.0,,4.0,18.0,80.0,26.0,,,1.0,,7.0,,8.0,9.0,17.0,5.0,4.0,5.0,1.0,2.0,43.0,6.0,1.0,26.0,28.0,9.0,37.0,3.0,10.0,7.0,3.0,7.0,,4.0,10.0,2.0,3.0,17.0,1.0,1.0,7.0,22.0,2.0,32.0,1.0,31.0,7.0,,16.0,3.0,2.0,2.0,2.0,18.0,70.0,2.0,3.0,0.7547169811320755,0.7843137254901961,,,,0.4953271028037383,0.45454545454545453,0.7,0.49074074074074076,0.45454545454545453,0.7,0.5083333333333333,0.4166666666666667,0.6428571428571429,0.009259259259259259,,0.06542056074766354,0.0851063829787234,0.07317073170731707,,30.04385964912281,0.4117647058823529,0.16774193548387098,0.039735099337748346,0.030303030303030304,0.14361702127659576,0.042105263157894736,0.06818181818181818,0.03773584905660377,0.018518518518518517,0.14814814814814814,0.22,0.13725490196078433,,0.08333333333333333,0.0625,0.4351851851851852,0.6170212765957447,0.6744186046511628,0.8275862068965517,0.37962962962962965,0.4634146341463415,0.5,0.17592592592592593,0.2631578947368421,0.2631578947368421,0.8,,,,,0.009259259259259259,,,,0.8181818181818182,0.6,0.8333333333333334,,,0.4444444444444444,,0.4666671296296297,0.5637875,0.54755,0.13675213675213677,0.13793103448275862,0.08196721311475409,0.14754098360655737,6.992523364485982,25.4,0.170316301703163,,,,1.0,1.0,1.0,,,,0.125,0.08333333333333333,0.631578947368421,,,4.0,4.0,2.0,2.0,3.0,3.0,,2.0,0.05128205128205128,0.03225806451612903,0.125,1.0,0.4444444444444444,0.5,2.0,2.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,
202339,1610612746,Eric Bledsoe,Eric Bledsoe,202339,LAC,2001.0,33,8,61,66,23.0,40,3,127,5.0,5.0,1.0,2.0,2.0,2.0,2.0,,,1.0,1.0,,,1.0,,7.0,7.0,1.0,2.0,,17.0,75,1.0,1.0,2.0,3.0,3.0,,,6.0,2.0,12.0,3.0,,1.0,,,,4.0,1.0,5.0,,1.0,4.0,,,11.0,1.0,1.0,,1.0,1.0,2.0,,4.0,1.0,3.0,1.0,,1.0,,,,1.0,,1.0,1.0,4.0,,,,,,,,,1.0,1.0,1.0,6.0,23.0,1.0,,0.14285714285714285,0.16666666666666666,1.0,0.5,0.5,1.0,1.0,1.0,0.9444444444444444,1.0,1.0,0.9444444444444444,1.0,1.0,0.2222222222222222,,,,,,15.625,1.0,,0.07142857142857142,0.16666666666666666,0.038461538461538464,0.047619047619047616,0.2,,,,,,,0.25,,0.5555555555555556,1.0,1.0,0.2,0.2222222222222222,1.0,1.0,,,,,0.1111111111111111,1.0,1.0,1.0,0.1111111111111111,,,,1.0,0.6666666666666666,1.0,,,0.7777777777777778,,0.5243722222222222,0.4448,0.5209666666666667,,,0.11764705882352941,0.35294117647058826,3.6571428571428575,25.049999999999997,0.3770491803278688,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2250,1610612746,Bobby Simmons,Bobby Simmons,2250,LAC,1563.0,26,3,49,50,18.0,20,2,99,1.0,1.0,,1.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,,7.0,51,,,,1.0,1.0,2.0,,5.0,,4.0,3.0,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,,,,,,,,,,,,5.0,18.0,,,,,1.0,0.25,0.25,1.0,,1.0,0.5833333333333334,,0.8333333333333334,0.5833333333333334,,0.8333333333333334,0.6666666666666666,0.25,,,,,11.76470588235294,,,,,,,,,,,,,,,,0.16666666666666666,1.0,1.0,,0.16666666666666666,1.0,1.0,,,,,0.3333333333333333,,,,0.3333333333333333,0.5,0.5,1.0,,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.5,0.5415666666666666,,0.5850666666666667,,,,0.7142857142857143,6.85,24.975,0.3673469387755102,1.0,,1.0,,,,,,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,0.5,,,,,,,True,,,,,,,,,,,,,,,,,,,
2406,1610612746,Caron Butler,Caron Butler,2406,LAC,11228.0,187,-82,340,346,46.0,38,36,686,7.0,12.0,2.0,,,8.0,15.0,8.0,24.0,2.0,5.0,1.0,5.0,18.0,2.0,23.0,51.0,7.0,23.0,12.0,79.0,404,3.0,5.0,6.0,2.0,4.0,3.0,1.0,5.0,26.0,20.0,21.0,,18.0,5.0,5.0,,5.0,3.0,8.0,,3.0,3.0,1.0,1.0,19.0,1.0,4.0,10.0,15.0,3.0,18.0,,3.0,1.0,2.0,6.0,,1.0,6.0,,5.0,12.0,1.0,2.0,7.0,14.0,1.0,11.0,,16.0,,,8.0,,2.0,1.0,2.0,5.0,46.0,,,0.5652173913043478,0.5652173913043478,1.0,0.30434782608695654,0.30434782608695654,0.45098039215686275,0.6,0.5,0.4527027027027027,0.6,0.2857142857142857,0.4817073170731707,0.6,0.2777777777777778,0.3108108108108108,,0.09803921568627451,0.16666666666666666,0.06666666666666667,,24.80211081794195,0.5,0.07633587786259542,0.007633587786259542,0.15384615384615385,0.08917197452229299,0.01818181818181818,,,0.02127659574468085,0.022222222222222223,0.02564102564102564,0.1702127659574468,0.1875,0.1,,0.16216216216216217,0.5833333333333334,0.7,0.7142857142857143,0.20270270270270271,0.5333333333333333,0.5714285714285714,0.32432432432432434,0.3333333333333333,0.36363636363636365,0.5,0.06756756756756757,0.4,0.4,1.0,0.24324324324324326,0.2777777777777778,0.2777777777777778,1.0,0.4,,,0.14285714285714285,0.2857142857142857,0.47297297297297297,0.2777777777777778,0.49061013513513513,0.497325,0.44647857142857145,0.0975609756097561,0.13559322033898305,0.0759493670886076,0.06329113924050633,11.7,24.821739130434786,0.13529411764705881,,,,,1.0,1.0,,,,0.14285714285714285,,0.5,,,,,2.0,1.0,1.0,,,2.0,0.058823529411764705,0.06896551724137931,,1.0,,,3.0,,,,1.0,1.0,0.08333333333333333,,,,True,,,,,,,,,,,,,,,,,,,
2590,1610612746,Mo Williams,Mo Williams,2590,LAC,1638.0,27,-5,54,55,23.0,19,7,109,,,,,,1.0,2.0,,2.0,,2.0,1.0,,1.0,,1.0,4.0,,3.0,2.0,4.0,60,,,2.0,,1.0,1.0,2.0,2.0,2.0,,,,1.0,,,,1.0,,1.0,,,1.0,,,2.0,,,,,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,1.0,1.0,,2.0,,2.0,,,1.0,,,,,2.0,23.0,,,1.0,1.0,,,,0.25,,,0.14285714285714285,,,0.25,0.5,0.3333333333333333,0.42857142857142855,,,,,,13.333333333333334,,,,,,0.047619047619047616,,,,,,,,,,,,,,0.2857142857142857,0.5,0.5,0.2857142857142857,,,,0.2857142857142857,,,,0.14285714285714285,,,,,,,0.5,,0.42857142857142855,,0.4618428571428571,0.5247,0.50015,0.125,0.2,0.5,0.5,12.600000000000001,23.266666666666666,0.42592592592592593,,2.0,,,,,,,,,,1.0,,,,,1.0,,,,,,0.2,0.3333333333333333,,,,,,,,,,,,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,
2030,1610612746,Kenyon Martin,Kenyon Martin,2030,LAC,853.0,14,2,30,28,16.0,8,3,58,1.0,2.0,,,1.0,,,,1.0,,,,,,,1.0,3.0,,,,2.0,29,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,4.0,5.0,,,,,,,,,3.0,3.0,3.0,,16.0,,,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,,9.09090909090909,,0.06666666666666667,,,0.06666666666666667,,,,,,0.25,,,,,0.6666666666666666,0.5,0.5,,,,,0.3333333333333333,,,,,,,,,,,,,1.0,,,,0.6666666666666666,,0.5758,,0.6377,,,,,7.566666666666666,,0.5333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
