EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGA,Arc3FGA,FG3A,FtPoints,NonHeaveArc3FGA,ThreePtAssists,Arc3Assists,AtRimAssists,LongMidRangeAssists,Steals,BadPassSteals,BlockingFoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FG3APct,Corner3Frequency,Arc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,SelfOReb,LostBallSteals,Loose Ball Fouls Drawn,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,OffShortMidRangeReboundPct,DefAtRimReboundPct,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyArc3FGA,PenaltyFG3A,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,Travels,BlockingFouls,Loose Ball Fouls,2pt And 1 Free Throw Trips,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,PenaltyArc3Frequency,SecondChanceFtPoints,on,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFtPoints,FTOffRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,Corner3FGM,HeaveAttempts,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,OffensiveGoaltends,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Offensive Fouls Drawn,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3Assists,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,3SecondViolations
200794,1610612762,Paul Millsap,Paul Millsap,200794,UTA,3376.0,56,-51,112,111,21.0,11.0,9,223,5.0,9.0,1.0,2.0,2.0,3.0,2.0,5.0,2.0,5.0,9.0,19,18.0,137,1.0,2.0,2.0,4.0,5.0,8.0,12.0,6.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,10.0,12.0,3.0,15.0,1.0,1.0,3.0,4.0,1.0,4.0,6.0,1.0,1.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,8.0,21.0,0.6666666666666666,0.75,0.47368421052631576,0.5,0.8,0.47368421052631576,0.5,0.8,0.47368421052631576,0.5,0.8,0.10526315789473684,0.1111111111111111,0.2,18.69918699186992,0.25,0.2564102564102564,0.038461538461538464,0.15384615384615385,0.125,0.23076923076923078,0.05,0.0625,0.05555555555555555,0.16666666666666666,0.4,0.25,0.1111111111111111,0.25,0.25,0.47368421052631576,0.5555555555555556,0.625,0.8,0.2631578947368421,0.4,0.5,0.5,0.2631578947368421,0.4,0.4,0.5,1.0,0.5,0.6,0.6666666666666666,0.47368421052631576,0.5002052631578948,0.484,0.53396,0.1111111111111111,0.4444444444444444,7.726315789473683,0.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202330,1610612762,Gordon Hayward,Gordon Hayward,202330,UTA,3159.0,53,-42,103,104,14.0,6.0,8,207,,,,,,,,2.0,3.0,7.0,3.0,9,16.0,129,,,,,2.0,,6.0,,,1.0,5.0,7.0,2.0,16.0,,,,2.0,2.0,,2.0,1.0,1.0,,1.0,,1.0,1.0,,,5.0,,,,,,,,14.0,1.0,1.0,0.3333333333333333,,,0.21428571428571427,,,0.42105263157894735,,,0.1111111111111111,,0.5,17.857142857142854,1.0,0.05555555555555555,,,,0.041666666666666664,,,,,,0.11764705882352941,,,,,,,,0.14285714285714285,,,,0.5,0.42857142857142855,0.42857142857142855,1.0,,,,,0.35714285714285715,0.44738214285714284,,0.41295,,,16.422222222222224,0.13592233009708737,2.0,3.0,5.0,10.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,10.0,4.0,1.0,0.35714285714285715,0.14285714285714285,0.21428571428571427,0.2222222222222222,0.3076923076923077,24.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2572,1610612762,Josh Howard,Josh Howard,2572,UTA,3770.0,63,-59,124,125,23.0,11.0,10,249,2.0,6.0,1.0,3.0,,1.0,1.0,4.0,1.0,5.0,4.0,15,15.0,155,1.0,3.0,2.0,,4.0,,4.0,4.0,2.0,1.0,4.0,4.0,1.0,8.0,1.0,3.0,3.0,7.0,10.0,4.0,14.0,2.0,2.0,,2.0,1.0,3.0,3.0,,,4.0,1.0,,1.0,1.0,1.0,1.0,,23.0,0.5,0.6666666666666666,0.26666666666666666,0.3333333333333333,,0.3235294117647059,0.3333333333333333,,0.3684210526315789,0.3333333333333333,,0.06666666666666667,,0.25,15.441176470588234,1.0,0.16666666666666666,0.05357142857142857,0.2,0.1111111111111111,0.17543859649122806,0.06153846153846154,,0.1,0.14285714285714285,0.1875,0.11764705882352941,0.3,,1.0,0.35294117647058826,0.3333333333333333,0.3333333333333333,0.5,0.23529411764705882,0.25,0.3333333333333333,,0.29411764705882354,0.2,0.2,1.0,1.0,0.3333333333333333,0.25,,0.47058823529411764,0.5093823529411765,0.65605,0.496275,0.13333333333333333,,8.866666666666667,0.18548387096774194,,2.0,2.0,4.0,2.0,,,2.0,1.0,2.0,1.0,1.0,5.0,2.0,,0.11764705882352941,,0.11764705882352941,0.10526315789473684,0.11764705882352941,24.05,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,0.05,0.2222222222222222,0.18181818181818182,0.5,0.5,1.0,0.5,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734,1610612762,Devin Harris,Devin Harris,2734,UTA,3141.0,52,-52,104,106,21.0,9.0,7,210,2.0,6.0,,,,,2.0,4.0,3.0,7.0,7.0,17,25.0,130,,,,,1.0,,2.0,12.0,,1.0,3.0,4.0,,9.0,,,,2.0,2.0,,2.0,5.0,5.0,3.0,8.0,2.0,1.0,4.0,1.0,,3.0,1.0,,,1.0,1.0,,,21.0,0.14285714285714285,0.14285714285714285,0.4117647058823529,,,0.4791666666666667,,,0.5,,,0.058823529411764705,0.16666666666666666,,29.46428571428571,0.625,0.05555555555555555,,,,0.04,,,,,0.07692307692307693,,,,1.0,0.25,0.3333333333333333,0.4,,0.16666666666666666,0.5,0.5,0.5,0.2916666666666667,0.42857142857142855,0.42857142857142855,,,,,,0.5416666666666666,0.48764347826086957,,0.3841,,,10.247058823529413,0.20192307692307693,,7.0,7.0,2.0,7.0,1.0,1.0,1.0,2.0,1.0,1.0,,3.0,2.0,,0.2916666666666667,,0.2916666666666667,0.08,0.1111111111111111,25.985714285714288,3.0,3.0,6.0,3.0,,,,,0.6666666666666666,0.42857142857142855,0.42857142857142855,,0.14285714285714285,,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.42857142857142855,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744,1610612762,Al Jefferson,Al Jefferson,2744,UTA,3414.0,57,-50,112,114,23.0,11.0,8,226,3.0,5.0,,2.0,,,4.0,13.0,1.0,5.0,8.0,23,17.0,139,1.0,5.0,3.0,1.0,5.0,2.0,8.0,8.0,,,4.0,4.0,1.0,8.0,1.0,2.0,5.0,6.0,11.0,3.0,14.0,1.0,1.0,1.0,2.0,,4.0,4.0,,,1.0,1.0,1.0,,1.0,,,2.0,23.0,0.5,0.5,0.34782608695652173,0.2,0.2,0.34782608695652173,0.2,0.2,0.3541666666666667,0.25,0.2,,,,21.487603305785125,0.5,0.15384615384615385,0.041666666666666664,0.35714285714285715,0.1111111111111111,0.20754716981132076,0.05263157894736842,,0.0625,0.14285714285714285,0.06666666666666667,0.23529411764705882,0.3333333333333333,0.4,,0.21739130434782608,0.6,0.6,0.3333333333333333,0.5652173913043478,0.3076923076923077,0.3076923076923077,0.5,0.21739130434782608,0.2,0.2,1.0,0.4,,,,0.21739130434782608,0.4493260869565218,0.472125,0.38602000000000003,0.17647058823529413,0.11764705882352941,8.513043478260869,0.20535714285714285,,,,1.0,,,,2.0,1.0,1.0,1.0,,2.0,1.0,,,,,0.041666666666666664,0.041666666666666664,,,,,,,,,,,,,0.05263157894736842,0.14285714285714285,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202683,1610612762,Enes Kanter,Enes Kanter,202683,UTA,356.0,6,-9,12,11,,,2,23,1.0,1.0,,,,,,,,,1.0,1,2.0,16,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,2.0,2.0,,2.0,1.0,,,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,6.666666666666667,,,,,,,,,,,,,,,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,0.4343,,,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202692,1610612762,Alec Burks,Alec Burks,202692,UTA,611.0,10,-17,21,21,9.0,5.0,2,42,,3.0,,,,1.0,,,,,,3,,26,,,,,1.0,,,,,1.0,,,,,,,2.0,,2.0,,2.0,2.0,2.0,,2.0,1.0,,,,,1.0,,,,,,,,9.0,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,20.833333333333336,1.0,,,0.6666666666666666,,0.2222222222222222,,,,,,,0.5,1.0,,1.0,,,,,,,,,,,,,,1.0,,1.0,0.5138666666666666,,0.5986,,,2.2666666666666666,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2224,1610612762,Jamaal Tinsley,Jamaal Tinsley,2224,UTA,629.0,10,-7,20,19,2.0,2.0,3,39,,,,,,,1.0,1.0,,1.0,1.0,2,2.0,25,,1.0,,,,,2.0,,,,1.0,1.0,,2.0,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,2.0,1.0,1.0,0.5,,,0.3333333333333333,,,0.3333333333333333,,,,,,16.666666666666668,1.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,,,0.3333333333333333,0.4525666666666666,0.3945,,,,16.15,0.1,,1.0,1.0,,1.0,,,,1.0,,,,,,,0.3333333333333333,,0.3333333333333333,,,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202324,1610612762,Derrick Favors,Derrick Favors,202324,UTA,394.0,7,-8,12,14,2.0,,1,26,,,,,,,,1.0,,,,1,1.0,18,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,0.25,,,,,,15.384615384615383,,0.3333333333333333,,0.5,,0.4,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,0.2652,,,,,12.6,0.16666666666666666,,,,1.0,,,,,,,,,2.0,1.0,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200794,1610612762,Paul Millsap,Paul Millsap,200794,UTA,4961.0,83,-7,153,156,66.0,72.0,35,309,5.0,17.0,2.0,9.0,2.0,7.0,1.0,7.0,5.0,8.0,11.0,32,30.0,163,2.0,11.0,4.0,4.0,12.0,12.0,16.0,6.0,4.0,4.0,1.0,1.0,,2.0,2.0,11.0,6.0,8.0,15.0,14.0,29.0,2.0,1.0,3.0,5.0,4.0,2.0,5.0,,1.0,14.0,6.0,3.0,3.0,6.0,3.0,,12.0,66.0,0.7272727272727273,0.8888888888888888,0.34375,0.18181818181818182,0.3333333333333333,0.3142857142857143,0.16666666666666666,0.26666666666666666,0.3488372093023256,0.16666666666666666,0.3157894736842105,0.125,0.17647058823529413,0.14285714285714285,24.36548223350254,0.4,0.18181818181818182,0.14473684210526316,0.2608695652173913,0.11764705882352941,0.208955223880597,0.13978494623655913,0.25,0.06896551724137931,0.07142857142857142,0.15384615384615385,0.2857142857142857,0.25,0.2857142857142857,0.5,0.4857142857142857,0.29411764705882354,0.35714285714285715,0.6,0.2,0.14285714285714285,0.16666666666666666,1.0,0.22857142857142856,0.625,0.625,0.8,0.75,0.2222222222222222,0.4666666666666667,0.2857142857142857,0.5714285714285714,0.4854228571428572,0.5185833333333334,0.47692666666666667,0.13333333333333333,0.4,7.584375,0.43137254901960786,1.0,2.0,3.0,8.0,2.0,,,,1.0,1.0,,1.0,16.0,5.0,3.0,0.08571428571428572,0.02857142857142857,0.05714285714285714,0.125,0.13513513513513514,24.099999999999998,,,,,3.0,1.0,,,,,,0.10526315789473684,0.11764705882352941,0.15,,,,,2.0,3.0,,,1.0,,1.0,,,1.0,0.13333333333333333,,False,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,0.125,0.09090909090909091,0.3333333333333333,0.08333333333333333,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,
