EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,AtRimFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,PenaltyAtRimFGM,SecondChanceFG2M,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,SecondChancePointsPct,FtPoints,PenaltyFtPoints,LongMidRangeAssists,DefTwoPtRebounds,DefRebounds,Steals,BadPassSteals,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeFGM,ShortMidRangeFGA,ThreePtAssists,Arc3Assists,DefThreePtRebounds,BlockingFouls,2pt And 1 Free Throw Trips,DefThreePtReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,on,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,Fg2aBlocked,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,ShootingFouls,Charge Fouls,Offensive Fouls,BlockingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Corner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,Corner3FGM,HeaveAttempts,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceFtPoints,BadPassOutOfBoundsTurnovers,Loose Ball Fouls Drawn,OffensiveGoaltends,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Offensive Fouls Drawn,BlockedLongMidRange,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3Assists,Fg3aBlocked,Technical Free Throw Trips,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,3SecondViolations
201336,1610612762,Blake Ahearn,Blake Ahearn,201336,UTA,444.0,7.0,4,13,15.0,13,8.0,2.0,28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,15.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,4.0,5.0,13,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.3333333333333333,18.75,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,1.0,0.44835,0.5325,0.44835,1.0,9.95,24.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201960,1610612762,DeMarre Carroll,DeMarre Carroll,201960,UTA,333.0,6.0,2,10,11.0,10,4.0,2.0,21,1.0,1.0,1.0,,,,,,,1.0,1.0,,,2.0,13.0,1.0,1.0,1.0,,,2.0,,,,,,,,,2.0,10,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,15.384615384615383,1.0,,,,,,,,,1.0,1.0,,,1.0,,0.6519,0.6519,0.6519,1.0,0.4,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202379,1610612762,Jeremy Evans,Jeremy Evans,202379,UTA,444.0,7.0,4,13,15.0,13,8.0,2.0,28,1.0,,1.0,,,,,,,,1.0,,,2.0,15.0,,,1.0,,,2.0,,,,,1.0,1.0,,2.0,2.0,13,,,,,,,,,,,0.5,0.5,,12.5,1.0,,,,,,,,,,1.0,,,1.0,,0.4709,,0.4709,1.0,3.1,,1.0,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,2.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.6,0.5,1.0,0.5,0.5,0.5,0.5,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202683,1610612762,Enes Kanter,Enes Kanter,202683,UTA,444.0,7.0,4,13,15.0,13,8.0,2.0,28,2.0,1.0,2.0,,,,,,,3.0,4.0,,,6.0,15.0,1.0,3.0,4.0,,,6.0,2.0,,,,,1.0,,3.0,6.0,13,0.3333333333333333,0.5,,,,,0.75,0.75,0.75,0.75,0.75,0.75,,25.0,0.5,,,,,,,,,1.0,0.5,,,0.5,,0.550525,0.679,0.550525,1.0,4.175,,1.0,2.0,1.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,4.0,,,,,1.0,1.0,1.0,,0.4,0.4,0.3333333333333333,1.0,1.0,1.0,1.0,0.3333333333333333,,,,1.0,2.0,,,1.0,,1.0,1.0,1.0,0.2,0.3333333333333333,,,0.5,0.25,0.25,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202692,1610612762,Alec Burks,Alec Burks,202692,UTA,333.0,6.0,2,10,11.0,10,4.0,2.0,21,2.0,,2.0,,1.0,,,,,1.0,3.0,,,2.0,13.0,,1.0,3.0,,,2.0,2.0,,,,,,,,2.0,10,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,23.076923076923077,0.6666666666666666,0.3333333333333333,,,,,,,,,0.6666666666666666,,,0.6666666666666666,,0.5869666666666666,,0.5869666666666666,1.0,7.233333333333333,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,0.5,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202324,1610612762,Derrick Favors,Derrick Favors,202324,UTA,111.0,2.0,2,3,4.0,3,4.0,,7,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202330,1610612762,Gordon Hayward,Gordon Hayward,202330,UTA,111.0,2.0,2,3,4.0,3,4.0,,7,,,,,,,,,,,,,,2.0,2.0,,,,,,2.0,,,,,,,,,2.0,3,,,,,,,,,,,1.0,1.0,,66.66666666666667,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,2.0,2.0,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200794,1610612762,Paul Millsap,Paul Millsap,200794,UTA,8337.0,139.0,-58,265,267.0,87,83.0,44.0,532,26.0,11.0,10.0,7.0,13.0,,2.0,,2.0,20.0,51.0,,3.0,48.0,300.0,13.0,8.0,17.0,,3.0,20.0,28.0,,2.0,,2.0,2.0,,4.0,20.0,87,0.7,0.8235294117647058,,,,,0.39215686274509803,0.47058823529411764,0.37037037037037035,0.4,0.3870967741935484,0.4166666666666667,0.05555555555555555,22.1875,0.48148148148148145,0.24074074074074073,0.5384615384615384,0.5384615384615384,0.7142857142857143,0.037037037037037035,,,,0.7857142857142857,0.5,0.1,,0.5370370370370371,,0.49062407407407416,0.5136428571428572,0.49118500000000004,0.4166666666666667,7.637254901960786,24.099999999999998,0.3283018867924528,10.0,3.0,4.0,3.0,6.0,12.0,6.0,13.0,17.0,44.0,3.0,2.0,9.0,5.0,0.23076923076923078,0.21428571428571427,0.21428571428571427,0.3333333333333333,0.1015625,0.10457516339869281,0.18181818181818182,0.38461538461538464,0.45454545454545453,0.2727272727272727,0.4,0.125,8.0,4.0,1.0,18.0,27.0,1.0,,11.0,1.0,15.0,16.0,5.0,0.21686746987951808,0.2184873949579832,0.08,0.2857142857142857,0.26666666666666666,0.0847457627118644,0.08928571428571429,3.0,12.0,,,8.0,,,0.2222222222222222,0.06382978723404255,0.2,0.7,0.2222222222222222,0.25,0.3,3.0,3.0,False,1.0,1.0,1.0,1.0,6.0,1.0,3.0,1.0,1.0,3.0,1.0,6.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,1.0,10.0,5.0,5.0,10.0,4.0,1.0,1.0,0.11764705882352941,0.15384615384615385,0.16666666666666666,0.1,0.07692307692307693,0.12,0.05405405405405406,0.1,0.2,0.2727272727272727,0.10714285714285714,0.4,0.6666666666666666,0.018518518518518517,0.07142857142857142,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,
201336,1610612762,Blake Ahearn,Blake Ahearn,201336,UTA,11.0,,2,1,,1,,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201960,1610612762,DeMarre Carroll,DeMarre Carroll,201960,UTA,4030.0,67.0,-4,125,126.0,49,44.0,32.0,251,9.0,1.0,3.0,,1.0,,2.0,,1.0,7.0,13.0,1.0,5.0,17.0,129.0,3.0,3.0,4.0,,2.0,6.0,6.0,3.0,1.0,,3.0,3.0,1.0,6.0,6.0,49,0.42857142857142855,0.6,1.0,0.2,,0.25,0.5384615384615384,0.75,0.4722222222222222,0.5,0.4722222222222222,0.5,0.2777777777777778,12.195121951219512,0.5,0.05555555555555555,,,,0.1111111111111111,,,,0.3333333333333333,0.5,0.16666666666666666,,0.7777777777777778,,0.5776823529411765,0.43535,0.5513750000000001,0.35294117647058826,4.523076923076923,29.74,0.392,6.0,1.0,3.0,2.0,4.0,8.0,4.0,5.0,6.0,14.0,1.0,1.0,2.0,,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.078125,0.07692307692307693,0.12,0.6666666666666666,1.0,1.0,1.0,0.23529411764705882,,,2.0,7.0,8.0,2.0,1.0,9.0,1.0,1.0,,,0.1794871794871795,0.14285714285714285,0.15789473684210525,0.07142857142857142,0.5,,,1.0,3.0,,,1.0,,,0.058823529411764705,,0.125,0.5,0.16666666666666666,0.3333333333333333,0.3333333333333333,,,False,3.0,1.0,,,3.0,,1.0,,,,1.0,1.0,,,,,2.0,1.0,,,1.0,1.0,,1.0,1.0,,1.0,0.23076923076923078,0.3333333333333333,,,,0.07142857142857142,0.08,0.09090909090909091,,,,1.0,,0.16666666666666666,,0.16666666666666666,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,
