EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,Fg3aBlocked,BadPassOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,ShortMidRangeAssists,LostBallSteals,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,LongMidRangeAssists,Charge Fouls Drawn,BlockingFoulsDrawn,ShortMidRangePctBlocked,Blocked3s,BlockedArc3,on,BlockingFouls,HeaveAttempts,BlockedLongMidRange,FTOffRebounds,OffFTReboundPct
200755,1610612753,JJ Redick,JJ Redick,200755,ORL,1734.0,29,-1.0,51,52,18,19,8.0,103,1.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,5.0,1.0,6.0,4.0,11.0,60,1.0,1.0,1.0,2.0,5.0,4.0,3.0,6.0,1.0,4.0,2.0,6.0,1.0,1.0,4.0,14.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,5.0,18,0.16666666666666666,0.5,0.16666666666666666,0.4,1.0,0.3181818181818182,0.8333333333333334,0.4230769230769231,0.8333333333333334,0.5454545454545454,21.666666666666668,0.0625,0.04,0.1,0.09090909090909091,0.09090909090909091,1.0,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,0.5454545454545454,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.5,0.6363636363636364,0.16666666666666666,0.4757363636363637,0.44861666666666666,0.15384615384615385,0.2857142857142857,0.45454545454545453,12.4,26.25,0.35294117647058826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201175,1610612753,Glen Davis,Glen Davis,201175,ORL,7807.0,130,-26.0,221,222,25,36,35.0,443,26.0,7.0,8.0,7.0,24.0,,,,,29.0,58.0,,,12.0,70.0,252,4.0,4.0,,,12.0,14.0,,,,1.0,2.0,3.0,2.0,,1.0,8.0,11.0,17.0,35.0,4.0,6.0,12.0,14.0,8.0,12.0,24,,,,0.5,1.0,0.5,1.0,0.546875,1.0,,26.136363636363637,0.125,0.14035087719298245,0.16129032258064516,0.4482758620689655,0.13793103448275862,0.875,0.875,0.41379310344827586,0.2916666666666667,0.2916666666666667,,,,,,0.4482758620689655,,0.4630672413793104,0.598075,0.125,0.125,0.17142857142857143,9.410344827586206,,0.11312217194570136,15.0,4.0,7.0,4.0,4.0,7.0,14.0,4.0,18.0,4.0,44.0,2.0,10.0,7.0,11.0,5.0,1.0,18.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,3.0,1.0,0.7586206896551724,0.7857142857142857,0.5,0.5,0.5625,0.1724137931034483,0.38461538461538464,0.4,0.125,0.12087912087912088,0.19230769230769232,0.1590909090909091,0.13333333333333333,0.17857142857142858,0.1111111111111111,0.08888888888888889,0.16129032258064516,0.15384615384615385,0.07692307692307693,0.12903225806451613,0.16666666666666666,0.25,0.05263157894736842,0.3333333333333333,0.5769230769230769,0.9375,0.8,0.42857142857142855,1.0,0.5,0.5714285714285714,0.5,1.0,1.0,0.4482,0.2571428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
201583,1610612753,Ryan Anderson,Ryan Anderson,201583,ORL,6988.0,116,-27.0,200,198,32,24,27.0,398,5.0,,,,2.0,4.0,13.0,,1.0,1.0,7.0,7.0,23.0,2.0,25.0,231,,1.0,1.0,3.0,5.0,2.0,,13.0,4.0,1.0,2.0,3.0,2.0,,1.0,8.0,7.0,8.0,12.0,5.0,14.0,7.0,2.0,1.0,5.0,31,0.30434782608695654,0.3333333333333333,0.30434782608695654,0.14285714285714285,,0.38333333333333336,0.375,0.4032258064516129,0.5,0.7666666666666667,15.086206896551726,0.09333333333333334,0.08080808080808081,0.08695652173913043,0.16666666666666666,,,,0.06666666666666667,,,0.43333333333333335,0.3076923076923077,0.3333333333333333,0.25,,0.9333333333333333,0.3076923076923077,0.5546833333333333,0.4742375,0.03225806451612903,0.125,0.2,6.528571428571428,24.604347826086954,0.16,1.0,1.0,3.0,,1.0,1.0,4.0,,5.0,2.0,,2.0,3.0,3.0,1.0,1.0,,4.0,,2.0,2.0,1.0,1.0,3.0,,,4.0,1.0,,3.0,3.0,,1.0,1.0,,1.0,,,,0.25,0.5,0.5,0.42857142857142855,0.6,0.25,,0.0136986301369863,0.041666666666666664,0.07317073170731707,0.03508771929824561,0.043478260869565216,,,0.06666666666666667,0.09090909090909091,0.125,0.07142857142857142,0.07142857142857142,,,,0.2,0.5,,,,0.6,0.3333333333333333,,0.25,,0.60795,0.2,3.0,10.0,1.0,1.0,1.0,2.0,1.0,1.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.043478260869565216,0.07692307692307693,0.3333333333333333,0.3,0.3,1.0,1.0,0.2,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,True,,,,,
2202,1610612753,Jason Richardson,Jason Richardson,2202,ORL,8886.0,148,-38.0,252,255,49,54,35.0,507,7.0,1.0,5.0,5.0,14.0,9.0,21.0,1.0,6.0,11.0,26.0,10.0,27.0,5.0,57.0,292,2.0,4.0,1.0,7.0,10.0,8.0,3.0,21.0,9.0,3.0,2.0,5.0,1.0,1.0,2.0,12.0,12.0,15.0,19.0,4.0,7.0,9.0,12.0,2.0,10.0,48,0.37037037037037035,0.14285714285714285,0.37037037037037035,0.4230769230769231,0.5,0.49056603773584906,0.3181818181818182,0.49137931034482757,0.38461538461538464,0.5094339622641509,21.694915254237287,0.1276595744680851,0.11023622047244094,0.14285714285714285,0.1320754716981132,0.09433962264150944,0.2,0.2,0.2641509433962264,0.35714285714285715,0.35714285714285715,0.39622641509433965,0.42857142857142855,0.42857142857142855,0.5454545454545454,0.16666666666666666,0.6415094339622641,0.42857142857142855,0.4790349056603773,0.4785363636363636,0.07017543859649122,0.07142857142857142,0.17543859649122806,12.215384615384615,25.1962962962963,0.19444444444444445,5.0,,,,1.0,,2.0,,6.0,3.0,14.0,,2.0,2.0,2.0,2.0,1.0,4.0,,6.0,5.0,3.0,2.0,3.0,1.0,1.0,6.0,2.0,,,,,2.0,2.0,,2.0,1.0,0.6363636363636364,0.6363636363636364,,0.375,0.375,0.07692307692307693,0.2857142857142857,0.5,0.125,0.021052631578947368,0.06060606060606061,0.03773584905660377,0.02702702702702703,0.034482758620689655,,0.020833333333333332,0.05,,0.14814814814814814,0.09375,0.08695652173913043,,,0.5,0.7142857142857143,1.0,0.8,1.0,0.4,,,,0.09090909090909091,,0.5196642857142858,0.10526315789473684,1.0,6.0,,3.0,,1.0,2.0,6.0,27.0,,1.0,,,,1.0,1.0,0.9,0.3333333333333333,,,0.11320754716981132,0.16666666666666666,0.16666666666666666,1.0,0.8888888888888888,0.375,,,0.09090909090909091,,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,0.375,0.6666666666666666,1.0,0.06896551724137931,,,,,,,True,,,,,
2749,1610612753,Jameer Nelson,Jameer Nelson,2749,ORL,8456.0,141,-32.0,240,239,42,45,34.0,479,12.0,6.0,14.0,6.0,15.0,2.0,13.0,,3.0,18.0,41.0,2.0,14.0,9.0,51.0,276,2.0,4.0,,3.0,8.0,34.0,3.0,13.0,2.0,18.0,13.0,31.0,11.0,2.0,8.0,75.0,10.0,15.0,16.0,7.0,11.0,15.0,10.0,2.0,6.0,41,0.14285714285714285,,0.14285714285714285,0.43902439024390244,0.5,0.38181818181818183,0.2857142857142857,0.4322033898305085,0.4444444444444444,0.2545454545454545,23.404255319148938,0.11235955056179775,0.12605042016806722,0.0967741935483871,0.21818181818181817,0.2545454545454545,0.42857142857142855,0.5,0.2727272727272727,0.4,0.4,0.23636363636363636,0.15384615384615385,0.15384615384615385,0.42857142857142855,,0.4727272727272727,0.15384615384615385,0.4590318181818182,0.46042142857142865,0.05263157894736842,0.047619047619047616,0.1568627450980392,10.865853658536585,25.11428571428571,0.175,6.0,1.0,2.0,1.0,1.0,3.0,5.0,3.0,9.0,4.0,2.0,,2.0,,1.0,5.0,,1.0,1.0,3.0,3.0,5.0,3.0,2.0,2.0,,7.0,2.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,0.05555555555555555,0.05555555555555555,0.6,0.42857142857142855,0.5625,0.04878048780487805,,0.7142857142857143,,0.01098901098901099,0.16666666666666666,,0.007042253521126761,,,0.022727272727272728,,,0.07407407407407407,0.16129032258064516,0.2,0.1,0.03125,,0.5,0.5,,0.16666666666666666,,0.2857142857142857,0.5,,0.14285714285714285,1.0,0.5139250000000001,0.17647058823529413,,1.0,,1.0,,,,2.0,3.0,,1.0,1.0,,,1.0,1.0,0.5,,,,0.01818181818181818,,,,0.5,0.14285714285714285,,,,,,1.0,3.0,,,1.0,2.0,1.0,0.14285714285714285,,,0.06666666666666667,7.0,1.0,1.0,0.14285714285714285,,,True,,,,,
201947,1610612753,Earl Clark,Earl Clark,201947,ORL,1400.0,23,-25.0,37,43,19,26,3.0,80,3.0,,,,2.0,,,,,1.0,5.0,,,1.0,3.0,52,,1.0,,,,,,,,,,,,,,,3.0,6.0,7.0,3.0,4.0,2.0,3.0,1.0,,19,,,,0.2,,0.2,,0.25,,,14.285714285714286,0.2727272727272727,0.29411764705882354,0.3333333333333333,0.6,,,,0.4,,,,,,,,0.6,,0.50542,0.7096,0.2,0.2,,8.34,,0.5135135135135135,1.0,,1.0,,1.0,,1.0,,,,2.0,,1.0,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,0.2,0.3333333333333333,,0.5,0.0625,0.3333333333333333,,0.043478260869565216,,,0.07692307692307693,,,0.3333333333333333,,0.3333333333333333,,,,0.3333333333333333,0.5,1.0,,,1.0,,,1.0,,0.5136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,True,,,,,
202350,1610612753,Daniel Orton,Daniel Orton,202350,ORL,266.0,4,-2.0,9,9,7,9,,18,,,,,,,,,,,,,,2.0,2.0,8,,,,,2.0,,,,,,,,,,,,,,,,3.0,1.0,2.0,1.0,2.0,7,,,,,,,,1.0,1.0,,11.11111111111111,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,0.7777777777777778,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2045,1610612753,Hedo Turkoglu,Hedo Turkoglu,2045,ORL,7412.0,124,-28.0,208,209,34,37,27.0,417,9.0,,6.0,3.0,9.0,5.0,8.0,1.0,3.0,9.0,24.0,5.0,8.0,2.0,35.0,242,1.0,2.0,1.0,3.0,7.0,10.0,3.0,8.0,5.0,7.0,,7.0,,,2.0,14.0,5.0,9.0,11.0,5.0,12.0,5.0,5.0,1.0,7.0,33,0.625,0.3333333333333333,0.625,0.375,0.5,0.515625,0.5,0.5147058823529411,0.5833333333333334,0.25,15.98360655737705,0.0641025641025641,0.05555555555555555,0.13793103448275862,0.28125,0.1875,,,0.28125,0.3333333333333333,0.3333333333333333,0.25,0.625,0.625,0.6,0.3333333333333333,0.53125,0.625,0.45294375000000003,0.49940000000000007,0.058823529411764705,0.04,0.2,9.737499999999999,25.637500000000003,0.16346153846153846,6.0,1.0,1.0,1.0,1.0,2.0,2.0,,10.0,2.0,8.0,2.0,1.0,,2.0,1.0,3.0,2.0,,3.0,1.0,3.0,2.0,2.0,1.0,2.0,5.0,,,1.0,1.0,,3.0,2.0,1.0,4.0,1.0,0.4444444444444444,0.5,1.0,1.25,1.25,0.041666666666666664,0.1111111111111111,0.6,0.42857142857142855,0.024390243902439025,0.03333333333333333,,0.01639344262295082,0.041666666666666664,,0.025,,,,0.03571428571428571,,0.1111111111111111,,0.25,0.6666666666666666,0.75,0.3333333333333333,,0.6666666666666666,0.25,1.0,,0.2,1.0,0.48795,0.2857142857142857,,,,,,,2.0,2.0,12.0,,,,,,,3.0,0.8,1.0,,,,,,,0.8,,,,,,2.0,2.0,1.0,2.0,,1.0,,,0.5,1.0,1.0,0.1111111111111111,4.0,,,,1.0,1.0,True,,,,,
2047,1610612753,Quentin Richardson,Quentin Richardson,2047,ORL,1068.0,18,-5.0,31,34,13,13,5.0,65,,,,,1.0,,,,,,1.0,,1.0,,,31,,,,1.0,,,,,,,,,,,,,3.0,4.0,4.0,,,,,,,13,,,,,,,,,,0.5,5.714285714285714,0.25,0.21428571428571427,,,,,,0.5,,,,,,,,0.5,,0.479325,0.58305,,,,18.2,23.9,0.41935483870967744,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,
2768,1610612753,Chris Duhon,Chris Duhon,2768,ORL,413.0,7,-6.0,11,14,6,7,1.0,25,,,,,,,,,,,,,,,,16,,,,,,,,,,1.0,,1.0,,,1.0,2.0,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
