EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DeadBallTurnovers,Charge Fouls,BlockedLongMidRange,PenaltyAtRimFGM,SecondChanceFtPoints,PenaltyFG2M,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,FTDefRebounds,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Offensive Fouls,PenaltyFg2Pct,DefFTReboundPct,OffThreePtReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,PenaltyAtRimAccuracy,PtsUnassisted3s,HeaveAttempts,BlockingFoulsDrawn,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,ShortMidRangeAssists,LostBallSteals,BadPassOutOfBoundsTurnovers,BlockingFouls,Blocked3s,BlockedArc3,DefensiveGoaltends,OffArc3ReboundPct,StepOutOfBoundsTurnovers,Travels,BlockedCorner3,BlockedShortMidRange,SecondChanceArc3FGA,Technical Free Throw Trips,SecondChanceArc3Frequency,FTOffRebounds,OffFTReboundPct,3SecondViolations,SecondChanceAtRimPctAssisted,on,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangePctBlocked
101107,1610612737,Marvin Williams,Marvin Williams,101107,ATL,5873.0,98,16,175,179,58.0,50.0,21,354,5.0,9.0,1.0,3.0,2.0,1.0,2.0,1.0,6.0,4.0,7.0,1.0,1.0,1.0,3.0,5.0,1.0,2.0,7.0,17.0,7.0,12.0,6.0,41.0,176,1.0,4.0,1.0,2.0,7.0,2.0,3.0,4.0,10.0,12.0,2.0,21.0,2.0,5.0,3.0,2.0,4.0,4.0,2.0,2.0,8.0,5.0,1.0,9.0,10,5.0,15,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,7,1.0,6.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,10.0,58.0,1.0,0.8571428571428571,1.0,1.0,0.5833333333333334,0.6666666666666666,0.5833333333333334,0.4117647058823529,0.25,0.603448275862069,0.2,0.3,0.640625,0.2,0.4166666666666667,0.41379310344827586,0.11764705882352941,0.2222222222222222,17.171717171717173,1.0,0.125,0.08620689655172414,0.06666666666666667,0.11494252873563218,0.06493506493506493,0.06666666666666667,0.16666666666666666,0.04,0.125,0.058823529411764705,0.16129032258064516,0.1111111111111111,0.07692307692307693,1.0,0.3103448275862069,0.5555555555555556,0.7142857142857143,0.8,0.06896551724137931,0.5,0.5,1.0,0.20689655172413793,0.16666666666666666,0.16666666666666666,1.0,0.2413793103448276,0.5714285714285714,0.5714285714285714,1.0,0.1724137931034483,0.6,0.6,1.0,0.6,0.3333333333333333,0.2,0.2,0.1,1.0,0.2,0.5,0.7241379310344828,0.6,0.5445379310344828,0.59479,0.46909,0.06451612903225806,0.05555555555555555,0.07692307692307693,0.04878048780487805,0.24390243902439024,9.141176470588235,24.474999999999998,0.3314285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1503,1610612737,Tracy McGrady,Tracy McGrady,1503,ATL,1360.0,23,-2,37,39,,7.0,7,76,1.0,2.0,1.0,1.0,,,1.0,1.0,2.0,,,,,,,1.0,,,2.0,5.0,,1.0,,4.0,32,1.0,1.0,,2.0,,,,,,2.0,2.0,,2.0,1.0,,,1.0,1.0,1.0,,2.0,3.0,1.0,3.0,4,3.0,7,1.0,,,,,,1.0,,,1,,1.0,,,,,,,,1.0,,1.0,1.0,,,,0.5,1.0,,,,,0.4,1.0,0.3333333333333333,1.0,,0.3333333333333333,1.0,,0.16666666666666666,,,15.909090909090908,,0.2,0.1875,0.1111111111111111,0.16666666666666666,0.13043478260869565,,0.25,0.4,,,0.42857142857142855,0.25,0.25,1.0,0.3333333333333333,0.5,0.5,,0.16666666666666666,,,,0.3333333333333333,0.5,0.5,1.0,,,,,0.16666666666666666,,,,1.0,1.0,,,,,,,0.5,,0.455575,0.6886,,,,,0.5,,8.6,25.1,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201143,1610612737,Al Horford,Al Horford,201143,ATL,5503.0,92,-1,164,168,26.0,45.0,20,332,14.0,16.0,1.0,1.0,2.0,1.0,4.0,4.0,8.0,,,,,,,,,,19.0,28.0,,,4.0,42.0,165,1.0,1.0,,4.0,2.0,,,4.0,6.0,32.0,6.0,,2.0,,,,3.0,6.0,1.0,2.0,15.0,3.0,1.0,12.0,14,5.0,19,1.0,3.0,3.0,5.0,3.0,2.0,11.0,1.0,3.0,9,1.0,6.0,,,,6.0,2.0,,1.0,3.0,3.0,3.0,3.0,6.0,26.0,1.0,0.8421052631578947,0.8888888888888888,,,,,0.6785714285714286,1.0,0.6785714285714286,1.0,0.5,0.6774193548387096,0.6666666666666666,0.6,,,,22.7027027027027,0.45454545454545453,0.17142857142857143,0.05263157894736842,0.08333333333333333,0.15853658536585366,0.06578947368421052,0.13333333333333333,0.0625,,0.17391304347826086,0.16666666666666666,0.17142857142857143,,0.1111111111111111,1.0,0.5714285714285714,0.875,0.875,0.7857142857142857,0.14285714285714285,0.25,0.25,1.0,0.2857142857142857,0.5,0.5,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,0.5714285714285714,,0.520225,0.6939,0.63805,0.06666666666666667,0.06666666666666667,,0.09523809523809523,0.14285714285714285,6.582142857142857,,0.15853658536585366,6.0,1.0,,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,0.5,1.0,0.10526315789473684,0.4,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2550,1610612737,Kirk Hinrich,Kirk Hinrich,2550,ATL,5782.0,96,-16,180,183,43.0,44.0,20,363,3.0,5.0,,,,1.0,4.0,2.0,2.0,3.0,4.0,,1.0,1.0,2.0,7.0,,1.0,6.0,11.0,5.0,11.0,2.0,29.0,181,,,,,1.0,1.0,2.0,,3.0,4.0,8.0,12.0,,6.0,2.0,1.0,4.0,4.0,1.0,3.0,8.0,2.0,1.0,5.0,6,2.0,8,,2.0,2.0,1.0,1.0,,2.0,,3.0,6,,3.0,,,,2.0,2.0,,,,,,,3.0,43.0,,0.3333333333333333,0.3333333333333333,0.8,0.45454545454545453,0.5,0.5,0.5454545454545454,,0.6136363636363636,,0.5,0.6590909090909091,,0.5,0.5,0.09090909090909091,,11.881188118811881,0.5,0.08064516129032258,0.027777777777777776,0.045454545454545456,0.07142857142857142,0.021052631578947368,,0.1111111111111111,,0.15384615384615385,,0.08823529411764706,0.06666666666666667,,,0.22727272727272727,0.6,0.6,0.3333333333333333,0.18181818181818182,0.25,0.3333333333333333,1.0,0.09090909090909091,1.0,1.0,,0.18181818181818182,0.75,0.75,1.0,0.3181818181818182,0.2857142857142857,0.2857142857142857,0.5,,,,,0.3333333333333333,1.0,0.3333333333333333,,0.7272727272727273,0.3333333333333333,0.5017833333333334,,0.49415,0.09090909090909091,0.18181818181818182,,,0.10344827586206896,6.409090909090909,27.58181818181818,0.2388888888888889,1.0,,,,,,,,,,,1.0,,,,,,,,,3.0,1.0,1.0,2.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,True,,,,,,
2746,1610612737,Josh Smith,Josh Smith,2746,ATL,11737.0,196,-8,355,361,90.0,97.0,44,716,18.0,30.0,4.0,6.0,6.0,4.0,13.0,12.0,41.0,,2.0,,,1.0,,2.0,,1.0,34.0,84.0,,4.0,16.0,84.0,357,5.0,12.0,,10.0,16.0,,2.0,3.0,21.0,36.0,32.0,,6.0,2.0,,5.0,20.0,24.0,16.0,2.0,52.0,6.0,14.0,43.0,58,10.0,68,2.0,3.0,2.0,12.0,10.0,2.0,15.0,3.0,7.0,14,,25.0,2.0,2.0,,21.0,9.0,,2.0,4.0,4.0,5.0,3.0,21.0,90.0,1.0,0.5294117647058824,0.5806451612903226,,,,,0.40476190476190477,0.4166666666666667,0.38636363636363635,0.4166666666666667,0.5,0.42857142857142855,0.4166666666666667,0.5,0.045454545454545456,0.05952380952380952,0.1,28.10945273631841,0.8,0.32575757575757575,0.046153846153846156,0.34146341463414637,0.32947976878612717,0.056818181818181816,0.075,0.08571428571428572,,0.25,0.46875,0.296875,0.35714285714285715,0.04081632653061224,0.6,0.3409090909090909,0.6,0.6666666666666666,0.6111111111111112,0.14772727272727273,0.3076923076923077,0.36363636363636365,,0.4659090909090909,0.2926829268292683,0.2926829268292683,0.5833333333333334,0.022727272727272728,,,,0.022727272727272728,,,,0.5,0.6666666666666666,,0.3333333333333333,0.05555555555555555,,0.05555555555555555,,0.38636363636363635,,0.48759488636363635,0.4749909090909092,0.4855499999999999,0.09375,0.09782608695652174,,0.11904761904761904,0.25,11.270238095238096,24.574999999999996,0.2535211267605634,3.0,,,4.0,,9.0,4.0,3.0,1.0,4.0,1.0,1.0,4.0,1.0,0.5625,0.3333333333333333,0.08695652173913043,,0.3076923076923077,0.6666666666666666,,,1.0,1.0,,0.15384615384615385,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,,,,,,,,,,,,True,,,,,,
2457,1610612737,Jannero Pargo,Jannero Pargo,2457,ATL,621.0,10,-6,16,18,,,3,34,1.0,1.0,,,,,,1.0,1.0,,,,,,2.0,4.0,,,2.0,2.0,2.0,4.0,,10.0,21,,,,,,,,,,,4.0,,,4.0,2.0,,1.0,1.0,,1.0,2.0,,,1.0,1,,1,,1.0,,,,,,,1.0,1,,,,,,,,,,,,,,,,,,,,0.5,,0.5,1.0,,0.8333333333333334,,,0.8333333333333334,,,0.6666666666666666,,,31.57894736842105,,0.2,,,0.125,,,,,,0.3333333333333333,,,,,0.16666666666666666,1.0,1.0,,,,,,0.16666666666666666,1.0,1.0,,,,,,0.6666666666666666,0.5,0.5,,,,,,,,,,0.8333333333333334,0.5,0.5154833333333334,,,,,,,,10.15,25.7,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,,
2584,1610612737,Willie Green,Willie Green,2584,ATL,1100.0,18,-25,29,35,15.0,12.0,4,64,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,3,,3,,,,,,,,,,1,,1.0,,,1.0,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,0.2,0.17647058823529413,,,,,1.0,,,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5172413793103449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
201952,1610612737,Jeff Teague,Jeff Teague,201952,ATL,10237.0,171,6,315,315,84.0,92.0,40,630,6.0,17.0,1.0,3.0,7.0,7.0,17.0,1.0,6.0,1.0,1.0,,,,5.0,12.0,2.0,3.0,14.0,40.0,6.0,13.0,12.0,58.0,310,1.0,5.0,,2.0,15.0,2.0,3.0,4.0,20.0,2.0,26.0,12.0,,12.0,5.0,6.0,14.0,19.0,7.0,7.0,43.0,3.0,4.0,11.0,15,3.0,18,1.0,4.0,2.0,4.0,2.0,2.0,7.0,,6.0,13,,15.0,,,,13.0,6.0,,1.0,2.0,,3.0,1.0,20.0,84.0,1.0,0.07142857142857142,0.07142857142857142,0.6666666666666666,0.46153846153846156,0.6666666666666666,0.46153846153846156,0.35,0.2,0.4339622641509434,0.2,0.4444444444444444,0.4915254237288136,0.2,0.5,0.24528301886792453,0.15,0.29411764705882354,18.435754189944134,0.5714285714285714,0.09401709401709402,0.02586206896551724,0.12121212121212122,0.1,0.01935483870967742,0.05714285714285714,,0.020833333333333332,0.1111111111111111,0.08333333333333333,0.08771929824561403,0.08,0.037037037037037035,0.3333333333333333,0.32075471698113206,0.35294117647058826,0.5,0.16666666666666666,0.32075471698113206,0.4117647058823529,0.4375,,0.11320754716981132,0.16666666666666666,0.16666666666666666,,0.018867924528301886,1.0,1.0,1.0,0.22641509433962265,0.4166666666666667,0.4166666666666667,0.6,0.6,0.3333333333333333,,0.3888888888888889,,,0.16666666666666666,0.6666666666666666,0.5660377358490566,0.4166666666666667,0.49649811320754716,0.58298,0.4995472222222222,0.10344827586206896,0.13333333333333333,,0.034482758620689655,0.3448275862068966,6.9575000000000005,25.22307692307692,0.26666666666666666,3.0,,,3.0,,5.0,5.0,3.0,2.0,,,1.0,1.0,,0.3333333333333333,,,,0.25,0.42857142857142855,6.0,,2.0,1.0,1.0,0.058823529411764705,,2.0,,,1.0,,,,1.0,1.0,1.0,2.0,,,,,,,,True,,,,,,
2207,1610612737,Joe Johnson,Joe Johnson,2207,ATL,10867.0,181,4,331,334,78.0,89.0,40,665,7.0,13.0,2.0,3.0,4.0,7.0,15.0,7.0,14.0,2.0,6.0,1.0,2.0,2.0,2.0,20.0,1.0,4.0,21.0,42.0,4.0,26.0,10.0,64.0,324,2.0,6.0,2.0,4.0,7.0,3.0,6.0,4.0,21.0,16.0,26.0,6.0,2.0,20.0,2.0,2.0,12.0,17.0,9.0,2.0,39.0,5.0,2.0,5.0,7,5.0,12,1.0,6.0,3.0,10.0,9.0,1.0,13.0,1.0,,8,,14.0,,,1.0,13.0,5.0,,,,,,,21.0,78.0,,0.38095238095238093,0.4,0.5,0.15384615384615385,0.5,0.15384615384615385,0.5,0.3333333333333333,0.39705882352941174,0.25,0.6538461538461539,0.4246575342465753,0.25,0.6666666666666666,0.38235294117647056,0.047619047619047616,0.15384615384615385,22.99465240641711,0.7692307692307693,0.04,0.04201680672268908,0.058823529411764705,0.0440251572327044,0.03067484662576687,0.05405405405405406,0.03125,0.04,0.02857142857142857,0.07142857142857142,0.03225806451612903,0.08333333333333333,0.024390243902439025,,0.19117647058823528,0.5384615384615384,0.6363636363636364,0.5714285714285714,0.22058823529411764,0.4666666666666667,0.4666666666666667,,0.20588235294117646,0.5,0.5,0.5714285714285714,0.08823529411764706,0.3333333333333333,0.3333333333333333,0.5,0.29411764705882354,0.1,0.1,0.5,0.375,0.6666666666666666,0.125,0.3076923076923077,0.15384615384615385,1.0,0.3076923076923077,0.25,0.5735294117647058,0.1,0.48391838235294105,0.4965333333333333,0.5054653846153846,0.0684931506849315,0.10638297872340426,,0.0625,0.328125,9.180952380952382,25.342307692307692,0.23564954682779457,3.0,1.0,,2.0,,4.0,5.0,1.0,4.0,,,,7.0,,0.5714285714285714,,,,,0.5,6.0,,,,2.0,,1.0,3.0,,,,,,,1.0,1.0,,,1.0,3.0,0.125,,,,,True,,,,,,
201274,1610612737,Ivan Johnson,Ivan Johnson,201274,ATL,1634.0,27,-6,49,51,35.0,21.0,7,100,2.0,3.0,,1.0,2.0,,,1.0,3.0,,,,,,,,,,3.0,6.0,,,1.0,7.0,49,,2.0,,,5.0,,,,4.0,6.0,,,,,,1.0,,,,,,2.0,,5.0,6,3.0,9,,2.0,,,,,1.0,,2.0,5,1.0,2.0,,,,2.0,1.0,,,,,,,4.0,35.0,,1.0,1.0,,,,,0.5,,0.5,,0.4,0.5,,0.4,,0.16666666666666666,0.3333333333333333,14.285714285714285,,0.25,0.09090909090909091,,0.17857142857142858,0.06666666666666667,0.125,,0.09090909090909091,,0.2222222222222222,0.42857142857142855,,,,0.5,0.6666666666666666,1.0,1.0,,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.5,,,0.4,,,,,0.5,,0.5211333333333333,0.4763,0.48166000000000003,0.14285714285714285,0.14285714285714285,,,0.5714285714285714,9.866666666666665,,0.7142857142857143,1.0,,,1.0,,2.0,,,,,1.0,1.0,1.0,,0.4,1.0,,,,0.5,,,,,1.0,,,2.0,,,,,,,,,,,,,,1.0,0.25,,,True,,,,,,
