EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,ShortMidRangeFGM,PenaltyFG2M,HeaveAttempts,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,2pt And 1 Free Throw Trips,BlockedShortMidRange,PenaltyFg2Pct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyAtRimAccuracy,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,DefCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,ThreePtShootingFoulsDrawnPct,PtsPutbacks,SecondChanceFtPoints,BlockingFouls,DefensiveGoaltends,OffCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,ShortMidRangeAssists,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,on,FTOffRebounds,OffFTReboundPct,PenaltyCorner3FGM,Charge Fouls Drawn,Technical Free Throw Trips,OffensiveGoaltends,PenaltyCorner3Accuracy,BlockedLongMidRange,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3SecondViolations
1733,1610612743,Al Harrington,Al Harrington,1733,DEN,5416.0,90,14,174,168,47.0,45.0,26,342,4.0,14.0,1.0,4.0,1.0,3.0,1.0,8.0,2.0,6.0,2.0,4.0,14.0,1.0,2.0,5.0,25.0,6.0,20.0,6.0,34.0,167,1.0,5.0,2.0,5.0,1.0,4.0,2.0,5.0,8.0,2.0,18.0,14.0,4.0,8.0,3.0,3.0,2.0,1.0,6.0,5.0,2.0,10.0,1.0,13.0,5.0,18.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,9.0,1.0,1.0,7.0,3.0,8.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,47.0,1.0,0.8,0.8,1.0,0.3,0.25,0.3,0.2,0.2,0.3111111111111111,0.2,0.16666666666666666,0.3469387755102041,0.2,0.25,0.4444444444444444,0.32,0.42857142857142855,0.3333333333333333,0.125,25.24271844660194,0.6666666666666666,0.2,0.14705882352941177,0.07246376811594203,0.07692307692307693,0.1276595744680851,0.05319148936170213,0.10810810810810811,0.08333333333333333,0.18181818181818182,0.11538461538461539,0.15,0.14285714285714285,0.07692307692307693,1.0,0.3111111111111111,0.2857142857142857,0.5,0.75,0.06666666666666667,0.17777777777777778,0.125,0.14285714285714285,1.0,0.13333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3111111111111111,0.2857142857142857,0.2857142857142857,1.0,0.8,0.25,1.0,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.5,0.7555555555555555,0.2857142857142857,0.5049622222222222,0.456325,0.45092777777777776,0.0625,0.10714285714285714,0.058823529411764705,0.14705882352941177,8.079999999999998,25.075,0.27011494252873564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1889,1610612743,Andre Miller,Andre Miller,1889,DEN,6434.0,107,3,203,203,47.0,58.0,31,406,7.0,15.0,,1.0,2.0,6.0,1.0,8.0,,,,1.0,3.0,,1.0,11.0,29.0,1.0,3.0,5.0,30.0,208,,1.0,,5.0,,1.0,3.0,9.0,6.0,16.0,3.0,2.0,1.0,5.0,17.0,25.0,14.0,3.0,58.0,3.0,2.0,12.0,,14.0,4.0,18.0,2.0,6.0,4.0,4.0,10.0,1.0,5.0,9.0,1.0,,11.0,,7.0,1.0,3.0,1.0,,1.0,,9.0,47.0,2.0,0.2727272727272727,0.2727272727272727,1.0,0.3333333333333333,,0.5,0.3793103448275862,,0.390625,,0.5,0.42857142857142855,,0.5625,0.09375,0.1724137931034483,0.2,0.3333333333333333,,18.25726141078838,0.6,,0.16,0.03571428571428571,0.058823529411764705,0.12844036697247707,0.035398230088495575,0.022727272727272728,0.06666666666666667,0.045454545454545456,0.10344827586206896,0.3333333333333333,0.11764705882352941,0.14285714285714285,,0.46875,0.4666666666666667,0.5833333333333334,0.42857142857142855,0.1875,0.25,0.125,0.125,,,,,,0.09375,0.3333333333333333,0.3333333333333333,1.0,1.0,,,0.3333333333333333,,0.16666666666666666,,0.5625,0.5,0.4551241935483871,0.5777,0.41113999999999995,0.03125,0.034482758620689655,,0.3,8.210344827586207,31.466666666666665,0.2315270935960591,2.0,3.0,3.0,1.0,8.0,4.0,4.0,1.0,5.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.6,0.034482758620689655,0.04,0.05555555555555555,0.5,0.75,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
201147,1610612743,Corey Brewer,Corey Brewer,201147,DEN,6986.0,116,1,225,224,62.0,75.0,34,449,11.0,20.0,,4.0,4.0,6.0,5.0,8.0,4.0,11.0,2.0,2.0,9.0,,4.0,17.0,34.0,6.0,20.0,6.0,58.0,232,1.0,7.0,2.0,6.0,,6.0,4.0,16.0,30.0,4.0,15.0,6.0,2.0,4.0,6.0,6.0,5.0,1.0,12.0,6.0,1.0,5.0,2.0,8.0,6.0,14.0,1.0,2.0,,,2.0,,3.0,11.0,1.0,,8.0,1.0,8.0,2.0,,2.0,1.0,2.0,1.0,16.0,62.0,,0.8823529411764706,0.8823529411764706,0.8333333333333334,0.3,,0.35294117647058826,0.5,0.14285714285714285,0.48148148148148145,0.1,0.5,0.5087719298245614,0.1,0.5714285714285714,0.37037037037037035,0.11764705882352941,0.15,0.16666666666666666,,22.09737827715356,1.0,0.18181818181818182,0.06329113924050633,0.06451612903225806,0.027777777777777776,0.05217391304347826,0.04918032786885246,0.10869565217391304,,0.08333333333333333,0.03333333333333333,0.08,,0.045454545454545456,0.5,0.37037037037037035,0.55,0.6470588235294118,0.9090909090909091,0.1111111111111111,0.14814814814814814,0.625,0.625,1.0,0.2037037037037037,0.36363636363636365,0.36363636363636365,1.0,0.16666666666666666,0.2222222222222222,0.2222222222222222,0.5,0.4,,,0.3333333333333333,0.16666666666666666,0.3333333333333333,,0.7407407407407407,0.3333333333333333,0.5302920000000001,0.5080611111111111,0.496875,0.07017543859649122,0.05555555555555555,0.034482758620689655,0.27586206896551724,6.697058823529411,27.995000000000005,0.27555555555555555,4.0,1.0,6.0,3.0,,,,,7.0,6.0,1.0,,,2.0,,,,1.0,1.0,,0.037037037037037035,,0.16666666666666666,0.2,1.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,0.058823529411764705,0.2,0.1,0.09523809523809523,,,,,,,,,,,,,,True,,,,,,,,,,,,
201167,1610612743,Arron Afflalo,Arron Afflalo,201167,DEN,2767.0,46,10,88,87,19.0,17.0,10,175,2.0,5.0,1.0,1.0,,2.0,2.0,4.0,,1.0,1.0,,1.0,,,4.0,11.0,,2.0,5.0,13.0,83,1.0,2.0,2.0,3.0,,1.0,2.0,2.0,6.0,2.0,,1.0,,2.0,6.0,7.0,4.0,2.0,15.0,2.0,1.0,5.0,,6.0,2.0,8.0,,,,1.0,1.0,,,,,,3.0,,6.0,2.0,1.0,,,,,2.0,19.0,1.0,0.75,1.0,,,,,0.36363636363636365,0.5,0.3076923076923077,0.5,,0.40625,0.5,0.2,0.15384615384615385,0.18181818181818182,0.4,,,16.666666666666668,,,0.13513513513513514,0.05555555555555555,0.08333333333333333,0.12244897959183673,0.045454545454545456,0.125,,0.3333333333333333,0.125,,,,,0.38461538461538464,0.4,0.6666666666666666,0.5,0.15384615384615385,0.3076923076923077,0.5,0.5,1.0,0.07692307692307693,,,,0.07692307692307693,,,,0.5,1.0,,,0.25,,,0.5384615384615384,,0.46515384615384614,0.45694999999999997,0.45576249999999996,0.13333333333333333,0.15384615384615385,0.15384615384615385,0.15384615384615385,9.263636363636364,24.4,0.2159090909090909,,,,,1.0,1.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,2.0,,,,,,,,,,,,,True,,,,,,,,,,,,
201580,1610612743,JaVale McGee,JaVale McGee,201580,DEN,4618.0,77,9,146,137,48.0,41.0,24,283,6.0,16.0,2.0,6.0,3.0,4.0,,2.0,,,,,,,,8.0,22.0,,,7.0,23.0,139,2.0,8.0,6.0,5.0,,,2.0,4.0,12.0,4.0,,,,4.0,1.0,3.0,1.0,,8.0,8.0,5.0,7.0,2.0,14.0,10.0,24.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,9.0,1.0,,10.0,2.0,13.0,7.0,,10.0,7.0,10.0,3.0,4.0,48.0,,0.75,0.8571428571428571,,,,,0.36363636363636365,0.25,0.36363636363636365,0.25,0.2,0.4107142857142857,0.2727272727272727,0.3333333333333333,,0.18181818181818182,0.125,0.25,0.5,17.613636363636363,0.3333333333333333,0.5,0.14,0.125,0.22727272727272727,0.16666666666666666,0.11904761904761904,0.058823529411764705,0.08333333333333333,0.2,0.09090909090909091,0.15384615384615385,0.4,0.1,0.3,0.7272727272727273,0.375,0.42857142857142855,0.6666666666666666,0.18181818181818182,0.09090909090909091,,,,,,,,,,,,0.75,0.3333333333333333,,0.6,,,,0.7272727272727273,,0.49160000000000004,0.43047142857142856,0.52286,0.25,0.25,0.2608695652173913,0.17391304347826086,4.054545454545456,,0.3287671232876712,,2.0,1.0,,2.0,1.0,1.0,2.0,3.0,1.0,2.0,,2.0,,,,1.0,3.0,0.2,0.1,0.2777777777777778,,0.5,0.6666666666666666,,,,,,,,,1.0,0.08333333333333333,,,,2.0,2.0,1.0,2.0,0.25,1.0,,,,,,,,True,,,,,,,,,,,,
201951,1610612743,Ty Lawson,Ty Lawson,201951,DEN,2001.0,33,14,68,64,28.0,33.0,10,132,7.0,9.0,,1.0,2.0,4.0,2.0,3.0,,,,1.0,3.0,,,11.0,16.0,1.0,3.0,3.0,28.0,65,,3.0,3.0,5.0,,,1.0,9.0,10.0,12.0,3.0,3.0,1.0,2.0,6.0,8.0,3.0,1.0,18.0,1.0,3.0,,,3.0,2.0,5.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,7.0,,4.0,2.0,1.0,,,,,9.0,28.0,1.0,0.45454545454545453,0.45454545454545453,1.0,0.3333333333333333,,0.3333333333333333,0.6875,,0.6578947368421053,0.375,0.8,0.7,0.375,0.75,0.15789473684210525,0.125,0.2222222222222222,,,25.925925925925924,1.0,,,0.03571428571428571,0.2727272727272727,0.1,0.05714285714285714,0.07692307692307693,,,,,0.5,,,0.47368421052631576,0.7777777777777778,1.0,0.7142857142857143,0.21052631578947367,0.15789473684210525,0.6666666666666666,0.6666666666666666,,,,,,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,0.25,,,0.4,,,,0.631578947368421,0.3333333333333333,0.5052052631578947,0.4528833333333333,0.52962,0.10526315789473684,0.125,0.10714285714285714,0.32142857142857145,6.768749999999999,26.03333333333333,0.4117647058823529,2.0,2.0,4.0,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,2.0,,0.8,0.14285714285714285,,0.16666666666666666,0.5,0.5,1.0,,1.0,1.0,,1.0,,,,,,0.25,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,,True,,,,,,,,,,,,
202389,1610612743,Timofey Mozgov,Timofey Mozgov,202389,DEN,1294.0,22,-5,46,47,12.0,25.0,5,93,6.0,7.0,1.0,2.0,2.0,1.0,,1.0,,,,,,,,6.0,9.0,,,4.0,16.0,54,1.0,3.0,4.0,3.0,,,2.0,4.0,8.0,4.0,,,,1.0,,,,,,3.0,,1.0,1.0,2.0,3.0,5.0,1.0,1.0,1.0,,1.0,,2.0,3.0,,,4.0,,8.0,4.0,,,,,,4.0,12.0,,0.6666666666666666,0.8,,,,,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6153846153846154,0.5,0.5,,0.1111111111111111,0.14285714285714285,,,26.923076923076923,1.0,0.3333333333333333,0.08333333333333333,0.17647058823529413,,0.05263157894736842,0.15,,0.42857142857142855,,,0.2,,0.5,,0.7777777777777778,0.8571428571428571,1.0,0.6666666666666666,0.1111111111111111,0.1111111111111111,,,,,,,,,,,,0.6666666666666666,0.5,,0.6666666666666666,,,,0.7777777777777778,,0.5224333333333333,0.5233,0.4855333333333334,0.3076923076923077,0.3076923076923077,0.25,0.25,4.022222222222222,,0.2608695652173913,1.0,,1.0,,,,,,2.0,1.0,1.0,,,,,,,,0.3333333333333333,,,,,,0.5,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,True,,,,,,,,,,,,
202702,1610612743,Kenneth Faried,Kenneth Faried,202702,DEN,2035.0,34,-17,60,69,4.0,16.0,9,129,5.0,7.0,1.0,2.0,,,,,,,,,,,,5.0,7.0,,,,10.0,79,1.0,2.0,2.0,,,,,,6.0,4.0,,,,,1.0,1.0,1.0,,2.0,2.0,1.0,4.0,3.0,8.0,3.0,11.0,,,,,,,3.0,5.0,1.0,,2.0,2.0,,,,1.0,1.0,1.0,1.0,,4.0,,0.6,0.75,,,,,0.7142857142857143,0.5,0.7142857142857143,0.5,,0.7142857142857143,0.5,,,,,,,9.859154929577466,,0.42857142857142855,0.16,0.08,0.08333333333333333,0.13513513513513514,0.09090909090909091,0.08333333333333333,0.2,,0.42857142857142855,0.09090909090909091,0.16666666666666666,,1.0,1.0,0.7142857142857143,0.7142857142857143,0.6,,,,,,,,,,,,,,1.0,0.5,,,,,,1.0,,0.5671142857142858,0.57515,,,,0.2,,1.8,,0.06666666666666667,,,,,,,,1.0,1.0,,1.0,,,,,,,,,0.125,,0.16666666666666666,,,,,,,,,,,1.0,,,,,2.0,,,1.0,,,,,,,,,,True,,,,,,,,,,,,
201568,1610612743,Danilo Gallinari,Danilo Gallinari,201568,DEN,2610.0,44,-17,79,86,25.0,30.0,18,165,2.0,3.0,,,1.0,3.0,2.0,4.0,,,,,1.0,,,5.0,10.0,,1.0,5.0,15.0,94,,1.0,3.0,2.0,,,2.0,4.0,2.0,8.0,,1.0,,1.0,4.0,4.0,4.0,,8.0,,4.0,1.0,1.0,6.0,,6.0,,,,,,,2.0,4.0,,,7.0,,6.0,2.0,1.0,1.0,,1.0,1.0,4.0,25.0,1.0,0.2,0.2,,,,,0.5,,0.45454545454545453,,0.5,0.5357142857142857,0.5,0.6666666666666666,0.09090909090909091,0.1,0.3333333333333333,,,14.0,,0.25,0.03571428571428571,,0.26666666666666666,0.11627906976744186,,,,0.09090909090909091,,,0.3333333333333333,,1.0,0.2727272727272727,0.6666666666666666,1.0,0.5,0.2727272727272727,0.36363636363636365,0.5,0.5,,,,,,0.09090909090909091,,,,,,,0.5,,,,0.36363636363636365,,0.4691818181818182,0.4174,0.4858,0.15384615384615385,0.16666666666666666,0.2,0.26666666666666666,10.370000000000001,25.4,0.31645569620253167,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,1.0,0.5,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,1.0,,,,0.16666666666666666,,,,,3.0,,,,,,,,,,,,True,,,,,,,,,,,,
202706,1610612743,Jordan Hamilton,Jordan Hamilton,202706,DEN,309.0,5,-3,14,14,7.0,14.0,1,28,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,2.0,3.0,,,,4.0,15,,,,3.0,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,4.0,7.0,,1.0,1.0,,,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,,,,,,26.666666666666668,1.0,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,0.568,,0.568,,,,1.0,11.766666666666666,,0.5,1.0,1.0,2.0,,,,,,1.0,1.0,,,,,,,,,0.6666666666666666,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,
