EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,BlockingFouls,Clear Path Fouls,Charge Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,OffShortMidRangeReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,StepOutOfBoundsTurnovers,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,OffensiveGoaltends,BlockedArc3
101138,1610612738,Brandon Bass,Brandon Bass,101138,BOS,33580.0,560,-25,1032,1033,224,199,103,2065,30.0,56.0,7.0,15.0,10.0,21.0,11.0,26.0,33.0,78.0,74.0,160.0,57.0,205.0,1052,10.0,21.0,7.0,27.0,22.0,45.0,13.0,57.0,108.0,40.0,10.0,15.0,10.0,4.0,14.0,2.0,2.0,5.0,3.0,2.0,32.0,8.0,15.0,1.0,14.0,46.0,11.0,71.0,24.0,95.0,2.0,13.0,10.0,3.0,6.0,1.0,2.0,7.0,1.0,4.0,2.0,13.0,3.0,4.0,24.0,46.0,1.0,2.0,2.0,42.0,2.0,1.0,62.0,2.0,29.0,3.0,7.0,1.0,4.0,1.0,3.0,8.0,3.0,1.0,57.0,222,4.0,2.0,0.7297297297297297,0.782608695652174,0.4625,0.47619047619047616,0.4888888888888889,0.4625,0.47619047619047616,0.4888888888888889,0.5394736842105263,0.5625,0.5480769230769231,0.09375,0.17857142857142858,0.15384615384615385,0.01282051282051282,17.713787085514834,0.46153846153846156,0.34375,0.06666666666666667,0.12602739726027398,0.03896103896103896,0.1111111111111111,0.07142857142857142,0.12219959266802444,0.04627766599597585,0.07079646017699115,0.03825136612021858,0.0875,0.03125,0.11650485436893204,0.1415929203539823,0.12080536912751678,0.12643678160919541,0.07692307692307693,0.028169014084507043,0.375,0.35,0.5357142857142857,0.6521739130434783,0.5333333333333333,0.1625,0.4230769230769231,0.5,0.7272727272727273,0.4875,0.4230769230769231,0.42857142857142855,0.9090909090909091,0.7142857142857143,0.4666666666666667,0.4666666666666667,0.47619047619047616,0.35,0.47294249999999993,0.5148357142857142,0.4998066666666666,0.15508021390374332,0.15508021390374332,0.13170731707317074,0.2780487804878049,10.84125,0.21705426356589147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,41350.0,689,-18,1282,1274,313,308,127,2556,42.0,73.0,6.0,10.0,8.0,15.0,15.0,40.0,23.0,79.0,80.0,192.0,97.0,323.0,1294,7.0,17.0,7.0,30.0,14.0,47.0,33.0,91.0,64.0,96.0,4.0,20.0,46.0,6.0,52.0,1.0,5.0,14.0,8.0,24.0,110.0,3.0,9.0,,15.0,69.0,8.0,92.0,12.0,104.0,7.0,27.0,16.0,11.0,26.0,2.0,19.0,16.0,2.0,7.0,2.0,42.0,1.0,3.0,27.0,59.0,5.0,1.0,2.0,82.0,3.0,1.0,106.0,12.0,45.0,9.0,17.0,,12.0,,3.0,17.0,12.0,1.0,89.0,309,5.0,6.0,0.4,0.41025641025641024,0.4166666666666667,0.4117647058823529,0.2978723404255319,0.4232209737827715,0.4107142857142857,0.4084507042253521,0.5144694533762058,0.46875,0.5294117647058824,0.10416666666666667,0.1643835616438356,0.175,0.012658227848101266,24.737210932025228,0.6190476190476191,0.20512820512820512,,0.15065502183406113,0.01935483870967742,0.09615384615384616,0.02097902097902098,0.13680781758957655,0.019736842105263157,0.027777777777777776,0.009478672985781991,0.019417475728155338,0.025,0.14634146341463414,0.1366906474820144,0.16326530612244897,0.11214953271028037,0.061224489795918366,0.04929577464788732,0.7058823529411765,0.27340823970037453,0.5753424657534246,0.6885245901639344,0.5714285714285714,0.149812734082397,0.375,0.45454545454545453,0.13333333333333333,0.2958801498127341,0.2911392405063291,0.2948717948717949,0.2608695652173913,0.35714285714285715,0.6,0.2112676056338028,0.5333333333333333,0.5543071161048689,0.49318233082706775,0.5158868421052631,0.46333714285714284,0.15562913907284767,0.2,0.09287925696594428,0.28173374613003094,9.89375,0.24414976599063962,4.0,10.0,2.0,4.0,1.0,1.0,18.0,65.0,1.0,7.0,9.0,23.0,22.0,75.0,3.0,11.0,10.0,24.0,51.0,15.0,1.0,64.0,18.0,1.0,1.0,3.0,5.0,4.0,2.0,2.0,1.0,1.0,0.7727272727272727,0.29333333333333333,0.2727272727272727,0.4166666666666667,0.2972972972972973,0.2808988764044944,0.02727272727272727,0.03745318352059925,0.4,0.4,1.0,0.24344569288389514,0.27692307692307694,0.27692307692307694,0.7222222222222222,0.3333333333333333,0.14285714285714285,0.5,1.0,0.25,0.14285714285714285,1.0,0.014084507042253521,1.0,0.323943661971831,0.391304347826087,0.28125,0.025974025974025976,25.43066666666667,,True,,,,,,
200765,1610612738,Rajon Rondo,Rajon Rondo,200765,BOS,48622.0,810,18,1500,1496,385,370,147,2996,80.0,144.0,12.0,20.0,21.0,32.0,19.0,53.0,34.0,74.0,133.0,271.0,39.0,329.0,1509,16.0,29.0,1.0,33.0,35.0,65.0,16.0,98.0,44.0,222.0,14.0,17.0,186.0,41.0,227.0,24.0,17.0,95.0,25.0,66.0,495.0,11.0,23.0,,23.0,64.0,6.0,93.0,34.0,127.0,5.0,45.0,32.0,13.0,45.0,16.0,34.0,27.0,3.0,11.0,2.0,72.0,4.0,18.0,8.0,40.0,5.0,1.0,1.0,47.0,,3.0,56.0,5.0,21.0,8.0,2.0,,1.0,,1.0,2.0,1.0,,95.0,379,4.0,6.0,0.16541353383458646,0.1746031746031746,0.4907749077490775,0.5517241379310345,0.5384615384615384,0.48172757475083056,0.5,0.5256410256410257,0.504601226993865,0.515625,0.550561797752809,0.06273062730627306,0.08333333333333333,0.09433962264150944,,23.83233532934132,0.625,0.13333333333333333,,0.1219047619047619,0.04299065420560748,0.12041884816753927,0.06470588235294118,0.12150837988826815,0.04822695035460993,0.047337278106508875,0.038135593220338986,0.075,0.04,0.0945945945945946,0.1,0.15668202764976957,0.15748031496062992,0.046875,0.03676470588235294,0.5,0.47840531561461797,0.5555555555555556,0.6060606060606061,0.1,0.1760797342192691,0.3584905660377358,0.3958333333333333,0.05263157894736842,0.24584717607973422,0.4594594594594595,0.4594594594594595,0.38235294117647056,0.625,0.6,0.41025641025641024,0.65625,0.5780730897009967,0.5041171096345514,0.4894521739130434,0.4734217948717949,0.06918238993710692,0.07317073170731707,0.10030395136778116,0.2978723404255319,7.284132841328414,0.25666666666666665,,2.0,,,,,8.0,28.0,,3.0,4.0,13.0,8.0,30.0,,3.0,4.0,13.0,6.0,18.0,,28.0,8.0,2.0,,1.0,1.0,,1.0,,,,0.25,0.26666666666666666,,0.3076923076923077,0.26666666666666666,0.09966777408637874,0.046153846153846156,0.006644518272425249,,,,0.09302325581395349,0.2857142857142857,0.2857142857142857,0.25,0.08333333333333333,,,,0.09375,,,,,0.16666666666666666,0.3076923076923077,0.2857142857142857,0.03225806451612903,25.82666666666667,,True,,,,,,
200797,1610612738,Ryan Hollins,Ryan Hollins,200797,BOS,5968.0,99,-49,181,184,70,64,21,365,6.0,11.0,,1.0,1.0,1.0,1.0,2.0,,,7.0,13.0,2.0,16.0,204,,1.0,1.0,1.0,2.0,2.0,,4.0,14.0,,,2.0,4.0,,4.0,,,1.0,1.0,2.0,8.0,2.0,6.0,,3.0,3.0,1.0,7.0,8.0,15.0,,,,,3.0,,1.0,2.0,,2.0,,5.0,1.0,2.0,8.0,16.0,,3.0,2.0,9.0,1.0,,7.0,1.0,3.0,1.0,5.0,,4.0,,1.0,5.0,4.0,,4.0,69,2.0,1.0,1.0,1.0,0.5384615384615384,,1.0,0.5384615384615384,,1.0,0.5,0.16666666666666666,0.6666666666666666,0.15384615384615385,0.09090909090909091,0.5,,10.096153846153845,0.6,0.16666666666666666,,0.057692307692307696,0.08571428571428572,0.125,0.08333333333333333,0.07894736842105263,0.0851063829787234,0.12,0.08,0.05555555555555555,0.16666666666666666,0.07142857142857142,0.05,0.05555555555555555,0.11764705882352941,0.14285714285714285,,0.8,0.8461538461538461,0.5454545454545454,0.6,1.0,0.15384615384615385,0.5,1.0,1.0,,,,,1.0,,0.5,1.0,0.8461538461538461,0.6011076923076923,,0.53855,0.2,0.2,0.0625,0.25,2.0846153846153843,0.3867403314917127,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
202340,1610612738,Avery Bradley,Avery Bradley,202340,BOS,11646.0,194,54,358,367,82,68,26,725,12.0,23.0,,1.0,2.0,7.0,1.0,2.0,2.0,12.0,15.0,37.0,5.0,50.0,334,,1.0,1.0,4.0,2.0,9.0,1.0,5.0,24.0,6.0,,6.0,4.0,1.0,5.0,1.0,,,1.0,3.0,11.0,,3.0,,7.0,8.0,,15.0,3.0,18.0,1.0,5.0,1.0,4.0,5.0,,3.0,4.0,1.0,2.0,1.0,9.0,1.0,2.0,7.0,16.0,,1.0,,6.0,1.0,,8.0,,1.0,3.0,3.0,,1.0,,1.0,3.0,3.0,,5.0,81,2.0,1.0,0.8,0.8,0.40540540540540543,,0.2222222222222222,0.4017857142857143,0.3,0.16666666666666666,0.4166666666666667,0.3333333333333333,0.19230769230769232,0.16216216216216217,0.21739130434782608,0.5,,17.557251908396946,0.5555555555555556,,,0.049079754601226995,0.023622047244094488,0.1891891891891892,,0.075,0.0189873417721519,0.07894736842105263,,,,0.020833333333333332,0.08333333333333333,0.04477611940298507,0.12,0.3333333333333333,0.03333333333333333,1.0,0.4107142857142857,0.5217391304347826,0.6666666666666666,0.9166666666666666,0.03571428571428571,0.5,1.0,1.0,0.21428571428571427,0.16666666666666666,0.16666666666666666,,0.2,,0.5833333333333334,0.2857142857142857,0.75,0.5610767857142858,0.5267125,0.5702625,0.017543859649122806,0.02631578947368421,0.08,0.1,7.305405405405406,0.22905027932960895,5.0,15.0,1.0,3.0,,2.0,,4.0,,1.0,,1.0,5.0,19.0,1.0,4.0,,3.0,15.0,,,4.0,,2.0,,,,,,1.0,,,1.0,0.2631578947368421,0.25,,0.2631578947368421,0.3392857142857143,,0.26785714285714285,0.3333333333333333,0.3333333333333333,1.0,0.07142857142857142,,,,,0.6,0.3333333333333333,1.0,0.2,,,0.16666666666666666,,0.08333333333333333,,,,23.794736842105266,1.0,True,,,,,,
2554,1610612738,Mickael Pietrus,Mickael Pietrus,2554,BOS,17669.0,294,26,540,540,179,185,57,1080,6.0,7.0,2.0,2.0,3.0,4.0,,1.0,2.0,4.0,8.0,12.0,8.0,54.0,529,2.0,2.0,3.0,13.0,4.0,5.0,4.0,18.0,10.0,6.0,2.0,1.0,2.0,,2.0,,,1.0,,1.0,4.0,4.0,5.0,,4.0,16.0,,20.0,9.0,29.0,,8.0,6.0,2.0,3.0,,2.0,2.0,,1.0,,5.0,1.0,1.0,19.0,38.0,,2.0,,16.0,3.0,4.0,12.0,,4.0,2.0,2.0,,1.0,,,2.0,2.0,,18.0,175,5.0,1.0,0.625,0.7142857142857143,0.6666666666666666,1.0,0.8,0.4791666666666667,0.8333333333333334,0.6363636363636364,0.5,0.8125,0.6,0.08333333333333333,,1.0,,9.602649006622517,0.6,,,0.08791208791208792,0.026737967914438502,0.056338028169014086,0.057971014492753624,0.07905138339920949,0.03515625,0.06060606060606061,,0.043478260869565216,0.08695652173913043,0.05263157894736842,0.08620689655172414,0.11940298507462686,,0.15384615384615385,,1.0,0.14583333333333334,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.020833333333333332,,,,0.08333333333333333,0.5,0.5,0.5,0.3333333333333333,1.0,0.36363636363636365,0.75,0.8958333333333334,0.5551645833333333,0.5270416666666667,0.5725136363636364,0.07692307692307693,0.25,0.24074074074074073,0.3333333333333333,7.466666666666668,0.3314814814814815,6.0,22.0,1.0,3.0,,3.0,4.0,14.0,1.0,1.0,2.0,3.0,10.0,36.0,2.0,4.0,2.0,6.0,27.0,3.0,,14.0,4.0,,1.0,1.0,,,,1.0,,,0.9,0.2777777777777778,0.5,0.3333333333333333,0.2777777777777778,0.75,0.020833333333333332,0.4583333333333333,0.2727272727272727,0.2727272727272727,1.0,0.2916666666666667,0.2857142857142857,0.2857142857142857,0.75,0.5,0.5,0.3333333333333333,1.0,0.16666666666666666,1.0,1.0,0.2727272727272727,,0.2727272727272727,0.6666666666666666,0.2857142857142857,,23.913888888888888,2.0,True,,,,,,
951,1610612738,Ray Allen,Ray Allen,951,BOS,32985.0,550,-7,1025,1006,267,238,104,2031,16.0,24.0,2.0,3.0,5.0,6.0,6.0,16.0,12.0,28.0,34.0,68.0,23.0,169.0,1050,3.0,7.0,1.0,10.0,8.0,15.0,9.0,46.0,46.0,22.0,2.0,5.0,10.0,2.0,12.0,1.0,1.0,4.0,2.0,4.0,26.0,2.0,6.0,,16.0,39.0,2.0,57.0,8.0,65.0,1.0,15.0,10.0,5.0,9.0,3.0,5.0,4.0,,4.0,,13.0,1.0,4.0,15.0,35.0,1.0,2.0,,25.0,1.0,1.0,33.0,1.0,7.0,4.0,2.0,,2.0,,,2.0,2.0,,42.0,263,4.0,1.0,0.6764705882352942,0.696969696969697,0.5,0.42857142857142855,0.5333333333333333,0.4866666666666667,0.4090909090909091,0.5441176470588235,0.5092592592592593,0.4166666666666667,0.575,0.07352941176470588,0.16666666666666666,0.0625,,15.350877192982455,0.6923076923076923,0.06896551724137931,,0.11854103343465046,0.017142857142857144,0.11510791366906475,0.016129032258064516,0.11752136752136752,0.016877637130801686,0.025210084033613446,0.02112676056338028,0.011111111111111112,0.029411764705882353,0.10869565217391304,0.07692307692307693,0.15789473684210525,0.13333333333333333,0.08163265306122448,0.012195121951219513,1.0,0.16,0.6666666666666666,0.8,0.5625,0.10666666666666667,0.375,0.4,0.6666666666666666,0.18666666666666668,0.42857142857142855,0.42857142857142855,0.8333333333333334,0.2727272727272727,0.6666666666666666,0.17647058823529413,0.8333333333333334,0.7066666666666667,0.5119646666666666,0.53613,0.513275,0.056962025316455694,0.0945945945945946,0.05917159763313609,0.27218934911242604,10.177941176470588,0.2604878048780488,10.0,24.0,,1.0,3.0,5.0,16.0,58.0,1.0,3.0,4.0,14.0,26.0,82.0,1.0,4.0,7.0,19.0,72.0,6.0,,58.0,16.0,2.0,,,,6.0,2.0,,,,0.9230769230769231,0.3170731707317073,0.25,0.3684210526315789,0.3170731707317073,0.5466666666666666,,0.16,0.4166666666666667,0.4166666666666667,1.0,0.38666666666666666,0.27586206896551724,0.27586206896551724,0.875,,0.09090909090909091,,,0.2727272727272727,0.3333333333333333,1.0,0.14705882352941177,0.6,0.4117647058823529,0.2857142857142857,0.27586206896551724,0.023809523809523808,24.914634146341463,,True,,,,,,
201880,1610612738,Greg Stiemsma,Greg Stiemsma,201880,BOS,7103.0,118,-47,214,216,49,69,23,430,11.0,14.0,2.0,3.0,2.0,4.0,,,1.0,3.0,12.0,17.0,4.0,28.0,249,2.0,3.0,,4.0,2.0,4.0,3.0,7.0,22.0,2.0,2.0,2.0,4.0,1.0,5.0,1.0,,2.0,1.0,1.0,11.0,3.0,6.0,,6.0,15.0,4.0,25.0,9.0,34.0,,3.0,3.0,,1.0,,,3.0,1.0,1.0,,4.0,,1.0,14.0,25.0,,2.0,2.0,7.0,2.0,1.0,6.0,,2.0,1.0,8.0,,6.0,,2.0,8.0,5.0,,7.0,49,2.0,1.0,0.9166666666666666,1.0,0.7058823529411765,0.6666666666666666,0.5,0.7058823529411765,0.6666666666666666,0.5,0.7,0.6666666666666666,0.5833333333333334,0.11764705882352941,0.14285714285714285,,,9.95850622406639,0.25,0.5,,0.21428571428571427,0.07407407407407407,0.25,0.10714285714285714,0.22340425531914893,0.08256880733944955,0.041666666666666664,0.0975609756097561,0.09090909090909091,0.16666666666666666,0.29411764705882354,0.19047619047619047,0.1875,0.2,0.3333333333333333,,0.625,0.8235294117647058,0.7857142857142857,0.9166666666666666,0.9090909090909091,,,,,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,0.5,0.8235294117647058,0.5424058823529412,0.5285,0.55035,0.10526315789473684,0.10526315789473684,0.14285714285714285,0.25,4.270588235294118,0.22897196261682243,,,,,,,,,,,,,,,,,,,,,,,,3.0,,1.0,,,,,2.0,,,,,,,,0.0625,,,,,,,,,0.5,,,,,,,,,,,,,,,True,,,,,,
2562,1610612738,Sasha Pavlovic,Sasha Pavlovic,2562,BOS,465.0,8,3,16,16,8,11,1,32,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,1.0,,,1.0,,1.0,,2.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,11.76470588235294,0.5,,,0.2,,,,0.16666666666666666,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
708,1610612738,Kevin Garnett,Kevin Garnett,708,BOS,36636.0,611,120,1136,1122,279,246,104,2258,43.0,63.0,7.0,11.0,9.0,16.0,37.0,81.0,57.0,122.0,137.0,266.0,47.0,324.0,1063,16.0,25.0,10.0,42.0,31.0,61.0,19.0,81.0,222.0,52.0,16.0,7.0,13.0,5.0,18.0,2.0,3.0,4.0,2.0,7.0,41.0,5.0,20.0,,34.0,95.0,9.0,138.0,25.0,163.0,2.0,19.0,17.0,2.0,12.0,4.0,10.0,23.0,2.0,2.0,4.0,35.0,1.0,6.0,25.0,49.0,1.0,2.0,11.0,75.0,5.0,4.0,58.0,8.0,28.0,5.0,23.0,,17.0,,6.0,23.0,14.0,6.0,81.0,273,1.0,5.0,0.8102189781021898,0.8604651162790697,0.5150375939849624,0.64,0.5081967213114754,0.512962962962963,0.6153846153846154,0.5,0.5491525423728814,0.6774193548387096,0.5547945205479452,0.02631578947368421,0.07936507936507936,0.024691358024691357,,26.232114467408586,0.34285714285714286,0.2903225806451613,,0.22673031026252982,0.05025125628140704,0.22818791946308725,0.04065040650406504,0.22711267605633803,0.04798464491362764,0.05128205128205128,0.05172413793103448,0.058823529411764705,,0.21008403361344538,0.2682926829268293,0.20903954802259886,0.23469387755102042,0.21568627450980393,0.01639344262295082,0.6086956521739131,0.23333333333333334,0.6825396825396826,0.7413793103448276,0.7906976744186046,0.3,0.4567901234567901,0.46835443037974683,0.7027027027027027,0.45185185185185184,0.4672131147540984,0.4672131147540984,0.8947368421052632,0.4230769230769231,0.6363636363636364,0.25806451612903225,0.5625,0.24814814814814815,0.443185,0.4695761904761905,0.4332120967741936,0.09655172413793103,0.0979020979020979,0.12962962962962962,0.25,11.783082706766917,0.24559859154929578,,1.0,,,,,1.0,3.0,,1.0,,1.0,1.0,4.0,,1.0,,1.0,3.0,,,3.0,1.0,,,,1.0,,,,2.0,,1.0,0.25,,,0.25,0.014814814814814815,0.04672897196261682,0.003703703703703704,,,,0.011111111111111112,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,,,,0.038461538461538464,,,,,0.016129032258064516,,0.3333333333333333,,25.8,,True,,,,,,
